actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
175,PT10M20.00S,2022-02-27T01:40:50.2Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612739,18,27,2022-02-27T01:40:58Z,1690000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,1628172.0,,,,,,,,,,,,
176,PT10M08.00S,2022-02-27T01:41:12.2Z,2,REGULAR,foul,offensive,[],202397,,,1610612764,18,27,2022-02-27T01:41:26Z,1700000,,,0,,I. Smith offensive FOUL (1 PF),"[202397, 1626224]",1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,2004.0,1.0,0.0,Osman,1626224.0,,,,,,,,
178,PT10M08.00S,2022-02-27T01:41:12.2Z,2,REGULAR,turnover,offensive foul,[],202397,,,1610612764,18,27,2022-02-27T01:41:12Z,1720000,,,0,,I. Smith offensive foul TURNOVER (2 TO),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,2004.0,,,,,,,2.0,,,,,
179,PT10M08.00S,2022-02-27T01:41:25.3Z,2,REGULAR,substitution,out,[],1630612,,,1610612739,18,27,2022-02-27T01:41:42Z,1730000,,,0,,SUB out: R. Nembhard Jr.,[1630612],1610612739.0,CLE,,,,Nembhard Jr.,R. Nembhard Jr.,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M08.00S,2022-02-27T01:41:25.3Z,2,REGULAR,substitution,out,[],1626224,,,1610612739,18,27,2022-02-27T01:41:42Z,1740000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M08.00S,2022-02-27T01:41:25.3Z,2,REGULAR,substitution,out,[],1629731,,,1610612739,18,27,2022-02-27T01:41:42Z,1750000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M08.00S,2022-02-27T01:41:25.3Z,2,REGULAR,substitution,in,[],1629164,,,1610612739,18,27,2022-02-27T01:41:42Z,1760000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M08.00S,2022-02-27T01:41:25.3Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,18,27,2022-02-27T01:41:42Z,1770000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M08.00S,2022-02-27T01:41:25.3Z,2,REGULAR,substitution,in,[],1628374,,,1610612739,18,27,2022-02-27T01:41:42Z,1780000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M54.00S,2022-02-27T01:41:52.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201567,68.9388961892247,11.519607843137255,1610612739,18,27,2022-02-27T01:42:00Z,1790000,-192.0,239.0,1,right,MISS K. Love 30' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,30.72,Missed,,,,,,,,,,,,,,,,,,
186,PT09M50.00S,2022-02-27T01:41:56.6Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612764,18,27,2022-02-27T01:42:00Z,1800000,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,185.0,1.0,1.0,0.0,,,,,,,,,,,,,,
187,PT09M48.00S,2022-02-27T01:41:58.1Z,2,REGULAR,turnover,lost ball,[],1629060,,,1610612764,18,27,2022-02-27T01:42:03Z,1810000,,,0,,R. Hachimura lost ball TURNOVER (1 TO),"[1629060, 201567]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,1.0,Love,201567.0,,,
188,PT09M48.00S,2022-02-27T01:41:58.1Z,2,REGULAR,steal,,[],201567,,,1610612739,18,27,2022-02-27T01:42:00Z,1820000,,,0,,K. Love STEAL (1 STL),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M43.00S,2022-02-27T01:42:02.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628374,77.21747700394218,4.901960784313726,1610612739,21,27,2022-02-27T01:42:10Z,1830000,-225.0,162.0,1,right,L. Markkanen 27' 3PT  (6 PTS) (K. Love 1 AST),"[1628374, 201567]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,27.75,Made,,,,,6.0,,,,,,,,,,,K. Love,201567.0,1.0
191,PT09M32.00S,2022-02-27T01:42:17.0Z,2,REGULAR,turnover,out-of-bounds,[],1630166,,,1610612764,21,27,2022-02-27T01:42:30Z,1850000,,,0,,D. Avdija bad pass out-of-bounds TURNOVER (2 TO),[1630166],1610612764.0,WAS,bad pass,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,2.0,,,,,
192,PT09M22.00S,2022-02-27T01:42:27.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201567,62.5,66.42156862745098,1610612739,21,27,2022-02-27T01:42:35Z,1860000,82.0,300.0,1,right,MISS K. Love 31' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,31.1,Missed,,,,,,,,,,,,,,,,,,
193,PT09M17.00S,2022-02-27T01:42:33.0Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,21,27,2022-02-27T01:42:33Z,1870000,,,0,,E. Mobley REBOUND (Off:3 Def:0),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,192.0,3.0,0.0,3.0,,,,,,,,,,,,,,
194,PT09M15.00S,2022-02-27T01:42:34.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629164,72.7496714848883,13.480392156862745,1610612739,21,27,2022-02-27T01:42:41Z,1880000,-183.0,204.0,1,right,MISS B. Goodwin 27' 3PT,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,27.36,Missed,,,,,,,,,,,,,,,,,,
195,PT09M13.00S,2022-02-27T01:42:36.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,21,27,2022-02-27T01:42:41Z,1890000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,194.0,,,,,,,,,,,,,,,,,
202,PT09M13.00S,2022-02-27T01:42:49.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,21,27,2022-02-27T01:43:31Z,1895000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M51.00S,2022-02-27T01:43:05.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202397,6.652431011826544,49.26470588235294,1610612764,21,27,2022-02-27T01:43:11Z,1900000,4.0,10.0,1,left,MISS I. Smith driving reverse Layup,[202397],1610612764.0,WAS,driving reverse,,,Smith,I. Smith,,,,,1.07,Missed,,,,,,,,,,,,,,,,,,
197,PT08M49.00S,2022-02-27T01:43:07.2Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,21,27,2022-02-27T01:43:11Z,1910000,,,0,,E. Mobley REBOUND (Off:3 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,196.0,4.0,1.0,3.0,,,,,,,,,,,,,,
198,PT08M42.00S,2022-02-27T01:43:14.1Z,2,REGULAR,3pt,Jump Shot,[],201567,65.1281208935611,37.254901960784316,1610612739,21,27,2022-02-27T01:43:20Z,1920000,-64.0,275.0,1,right,MISS K. Love 28' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,28.26,Missed,,,,,,,,,,,,,,,,,,
199,PT08M39.00S,2022-02-27T01:43:17.1Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,21,27,2022-02-27T01:43:20Z,1930000,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,198.0,3.0,3.0,0.0,,,,,,,,,,,,,,
200,PT08M35.00S,2022-02-27T01:43:21.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629060,19.398817345597898,92.15686274509804,1610612764,21,30,2022-02-27T01:43:27Z,1940000,-211.0,130.0,1,left,R. Hachimura 24' 3PT  (8 PTS) (D. Avdija 1 AST),"[1629060, 1630166]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,24.76,Made,,,,,8.0,,,,,,,,,,,D. Avdija,1630166.0,1.0
203,PT08M17.00S,2022-02-27T01:43:38.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,89.96386333771353,63.725490196078425,1610612739,23,30,2022-02-27T01:43:46Z,1960000,69.0,42.0,1,right,E. Mobley 8' turnaround bank Jump Shot (6 PTS) (B. Goodwin 2 AST),"[1630596, 1629164]",1610612739.0,CLE,turnaround bank,,,Mobley,E. Mobley,,,,,8.03,Made,,,,,6.0,,,,,,,,,,,B. Goodwin,1629164.0,2.0
205,PT08M06.00S,2022-02-27T01:43:52.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,7.440867279894875,48.28431372549019,1610612764,23,32,2022-02-27T01:43:57Z,1980000,9.0,17.0,1,left,D. Gafford cutting Layup (8 PTS) (C. Kispert 1 AST),"[1629655, 1630557]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,1.94,Made,,,,,8.0,,,,,,,,,,,C. Kispert,1630557.0,1.0
207,PT08M06.00S,2022-02-27T01:43:55.6Z,2,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612764,23,32,2022-02-27T01:44:25Z,2000000,,,0,,E. Mobley shooting personal FOUL (1 PF) (Gafford 1 FT),"[1630596, 1629655]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,,,,,,,,2004.0,1.0,0.0,Gafford,1629655.0,,,,,,,,
209,PT08M06.00S,2022-02-27T01:44:08.2Z,2,REGULAR,substitution,out,[],201567,,,1610612764,23,32,2022-02-27T01:44:21Z,2020000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M06.00S,2022-02-27T01:44:08.2Z,2,REGULAR,substitution,out,[],1630166,,,1610612764,23,32,2022-02-27T01:44:21Z,2030000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M06.00S,2022-02-27T01:44:08.2Z,2,REGULAR,substitution,in,[],1626224,,,1610612764,23,32,2022-02-27T01:44:21Z,2040000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M06.00S,2022-02-27T01:44:08.2Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,23,32,2022-02-27T01:44:21Z,2050000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M06.00S,2022-02-27T01:44:39.0Z,2,REGULAR,freethrow,1 of 1,[],1629655,,,1610612764,23,32,2022-02-27T01:44:42Z,2060000,,,0,,MISS D. Gafford Free Throw 1 of 1,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Missed,,,,,,,,,,,,,,,,,,
214,PT08M04.00S,2022-02-27T01:44:41.0Z,2,REGULAR,rebound,defensive,[],1629164,,,1610612739,23,32,2022-02-27T01:44:42Z,2070000,,,0,,B. Goodwin REBOUND (Off:1 Def:1),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,213.0,2.0,1.0,1.0,,,,,,,,,,,,,,
215,PT07M50.00S,2022-02-27T01:44:54.1Z,2,REGULAR,3pt,Jump Shot,[],1626224,72.22404730617609,79.16666666666666,1610612739,26,32,2022-02-27T01:44:58Z,2080000,146.0,209.0,1,right,C. Osman 25' 3PT  (8 PTS) (I. Okoro 1 AST),"[1626224, 1630171]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,25.45,Made,,,,,8.0,,,,,,,,,,,I. Okoro,1630171.0,1.0
217,PT07M35.00S,2022-02-27T01:45:12.7Z,2,REGULAR,turnover,traveling,[],1628398,,,1610612764,26,32,2022-02-27T01:45:19Z,2100000,,,0,,K. Kuzma traveling TURNOVER (1 TO),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,2004.0,,,,,,,1.0,,,,,
218,PT07M35.00S,2022-02-27T01:45:17.7Z,2,REGULAR,substitution,out,[],1630557,,,1610612739,26,32,2022-02-27T01:45:26Z,2110000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M35.00S,2022-02-27T01:45:17.7Z,2,REGULAR,substitution,in,[],203484,,,1610612739,26,32,2022-02-27T01:45:26Z,2120000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M21.00S,2022-02-27T01:45:40.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628374,92.90407358738501,60.232843137254896,1610612739,26,32,2022-02-27T01:45:49Z,2130000,51.0,14.0,1,right,MISS L. Markkanen driving floating bank Shot,[1628374],1610612739.0,CLE,driving floating bank,,,Markkanen,L. Markkanen,,,,,5.31,Missed,,,,,,,,,,,,,,,,,,
221,PT07M18.00S,2022-02-27T01:45:43.7Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,26,32,2022-02-27T01:45:49Z,2140000,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,220.0,5.0,5.0,0.0,,,,,,,,,,,,,,
222,PT07M14.00S,2022-02-27T01:45:47.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629060,9.543363994743759,50.245098039215684,1610612764,26,32,2022-02-27T01:46:03Z,2150000,-1.0,37.0,1,left,MISS R. Hachimura Hook - blocked,"[1629060, 1630596]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,3.72,Missed,,,,,,,,,,,Mobley,1630596.0,,,,,,
223,PT07M14.00S,2022-02-27T01:45:47.9Z,2,REGULAR,block,,[],1630596,,,1610612764,26,32,2022-02-27T01:45:50Z,2160000,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M14.00S,2022-02-27T01:45:47.9Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,26,32,2022-02-27T01:45:59Z,2170000,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,222.0,1.0,1.0,0.0,,,,,,,,,,,,,,
225,PT07M02.00S,2022-02-27T01:46:02.1Z,2,REGULAR,foul,personal,[],1629655,,,1610612739,26,32,2022-02-27T01:46:22Z,2180000,,,0,,D. Gafford personal FOUL (3 PF),"[1629655, 1630171]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,203591.0,3.0,0.0,Okoro,1630171.0,,,,,,,,
227,PT07M02.00S,2022-02-27T01:46:22.2Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,26,32,2022-02-27T01:46:31Z,2200000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M02.00S,2022-02-27T01:46:22.2Z,2,REGULAR,substitution,out,[],1629655,,,1610612739,26,32,2022-02-27T01:46:31Z,2210000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M02.00S,2022-02-27T01:46:22.2Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,26,32,2022-02-27T01:46:31Z,2220000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M02.00S,2022-02-27T01:46:22.2Z,2,REGULAR,substitution,in,[],1628418,,,1610612739,26,32,2022-02-27T01:46:31Z,2230000,,,0,,SUB in: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M58.00S,2022-02-27T01:46:35.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,94.03745072273325,50.73529411764706,1610612739,28,32,2022-02-27T01:46:59Z,2240000,4.0,4.0,1,right,J. Allen alley-oop DUNK (2 PTS) (C. Osman 2 AST),"[1628386, 1626224]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,0.51,Made,,,,,2.0,,,,,,,,,,,C. Osman,1626224.0,2.0
233,PT06M57.00S,2022-02-27T01:46:46.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,28,32,2022-02-27T01:46:46Z,2260000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M57.00S,2022-02-27T01:47:33.8Z,2,REGULAR,substitution,out,[],202397,,,1610612764,28,32,2022-02-27T01:49:21Z,2270000,,,0,,SUB out: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M57.00S,2022-02-27T01:47:33.8Z,2,REGULAR,substitution,in,[],203526,,,1610612764,28,32,2022-02-27T01:49:21Z,2280000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M37.00S,2022-02-27T01:49:54.5Z,2,REGULAR,3pt,Jump Shot,[],1628398,22.421156373193167,90.19607843137256,1610612764,28,35,2022-02-27T01:49:59Z,2290000,-201.0,158.0,1,left,K. Kuzma 25' 3PT  (11 PTS) (R. Neto 3 AST),"[1628398, 203526]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,25.59,Made,,,,,11.0,,,,,,,,,,,R. Neto,203526.0,3.0
238,PT06M15.00S,2022-02-27T01:50:15.2Z,2,REGULAR,2pt,Jump Shot,[],1629164,83.78777923784494,21.568627450980394,1610612739,28,35,2022-02-27T01:50:20Z,2310000,-142.0,100.0,1,right,MISS B. Goodwin 17' pullup Shot,[1629164],1610612739.0,CLE,pullup,,,Goodwin,B. Goodwin,,,,,17.38,Missed,,,,,,,,,,,,,,,,,,
239,PT06M13.00S,2022-02-27T01:50:17.2Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,28,35,2022-02-27T01:50:20Z,2320000,,,0,,K. Kuzma REBOUND (Off:0 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,238.0,6.0,6.0,0.0,,,,,,,,,,,,,,
240,PT06M13.00S,2022-02-27T01:50:27.7Z,2,REGULAR,foul,personal,[],1629164,,,1610612764,28,35,2022-02-27T01:50:36Z,2330000,,,0,,B. Goodwin personal FOUL (1 PF),"[1629164, 203526]",1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,2004.0,1.0,0.0,Neto,203526.0,,,,,,,,
242,PT05M50.00S,2022-02-27T01:51:01.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,18.610381077529567,40.19607843137255,1610612764,28,35,2022-02-27T01:51:04Z,2350000,49.0,122.0,1,left,MISS R. Neto 13' pullup Shot,[203526],1610612764.0,WAS,pullup,,,Neto,R. Neto,,,,,13.18,Missed,,,,,,,,,,,,,,,,,,
243,PT05M48.00S,2022-02-27T01:51:03.3Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612739,28,35,2022-02-27T01:51:04Z,2360000,,,0,,L. Markkanen REBOUND (Off:0 Def:5),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,242.0,5.0,5.0,0.0,,,,,,,,,,,,,,
244,PT05M36.00S,2022-02-27T01:51:16.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,94.30026281208936,48.77450980392157,1610612739,30,35,2022-02-27T01:51:21Z,2370000,-6.0,1.0,1,right,J. Allen cutting DUNK (4 PTS) (C. Osman 3 AST),"[1628386, 1626224]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,0.62,Made,,,,,4.0,,,,,,,,,,,C. Osman,1626224.0,3.0
246,PT05M35.00S,2022-02-27T01:51:25.0Z,2,REGULAR,stoppage,other,[],0,,,1610612764,30,35,2022-02-27T01:51:53Z,2390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M17.00S,2022-02-27T01:51:41.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629060,19.004599211563733,34.068627450980394,1610612764,30,35,2022-02-27T01:51:49Z,2400000,80.0,126.0,1,left,MISS R. Hachimura 14' turnaround Shot,[1629060],1610612764.0,WAS,turnaround,,,Hachimura,R. Hachimura,,,,,14.92,Missed,,,,,,,,,,,,,,,,,,
248,PT05M12.00S,2022-02-27T01:51:46.4Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,30,35,2022-02-27T01:51:49Z,2410000,,,0,,J. Allen REBOUND (Off:0 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,247.0,3.0,3.0,0.0,,,,,,,,,,,,,,
249,PT04M59.00S,2022-02-27T01:52:02.4Z,2,REGULAR,foul,personal,[],1629060,,,1610612739,30,35,2022-02-27T01:52:10Z,2420000,,,0,,R. Hachimura personal FOUL (1 PF),"[1629060, 1628374]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,203591.0,1.0,0.0,Markkanen,1628374.0,,,,,,,,
251,PT04M59.00S,2022-02-27T01:52:09.2Z,2,REGULAR,substitution,out,[],1629060,,,1610612739,30,35,2022-02-27T01:52:12Z,2440000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M59.00S,2022-02-27T01:52:09.2Z,2,REGULAR,substitution,in,[],1630166,,,1610612739,30,35,2022-02-27T01:52:12Z,2450000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M47.00S,2022-02-27T01:52:33.3Z,2,REGULAR,3pt,Jump Shot,[],1626224,71.17279894875165,23.03921568627451,1610612739,30,35,2022-02-27T01:52:39Z,2460000,-135.0,218.0,1,right,MISS C. Osman 25' pullup 3PT,[1626224],1610612739.0,CLE,pullup,,,Osman,C. Osman,,,,,25.67,Missed,,,,,,,,,,,,,,,,,,
254,PT04M45.00S,2022-02-27T01:52:35.3Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612764,30,35,2022-02-27T01:52:39Z,2470000,,,0,,T. Bryant REBOUND (Off:0 Def:2),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,253.0,2.0,2.0,0.0,,,,,,,,,,,,,,
255,PT04M27.00S,2022-02-27T01:52:52.3Z,2,REGULAR,turnover,bad pass,[],203526,,,1610612764,30,35,2022-02-27T01:52:57Z,2480000,,,0,,R. Neto bad pass TURNOVER (1 TO),"[203526, 1628386]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,1.0,Allen,1628386.0,,,
256,PT04M27.00S,2022-02-27T01:52:52.3Z,2,REGULAR,steal,,[],1628386,,,1610612739,30,35,2022-02-27T01:52:55Z,2490000,,,0,,J. Allen STEAL (2 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M21.00S,2022-02-27T01:52:59.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626224,93.77463863337714,50.73529411764706,1610612739,32,35,2022-02-27T01:53:26Z,2500000,4.0,6.0,1,right,C. Osman running Layup (10 PTS),[1626224],1610612739.0,CLE,running,,,Osman,C. Osman,,,,,0.7,Made,,,,,10.0,,,,,,,,,,,,,
259,PT04M06.00S,2022-02-27T01:53:14.1Z,2,REGULAR,3pt,Jump Shot,[],1630166,6.915243101182654,2.450980392156863,1610612764,32,35,2022-02-27T01:53:32Z,2520000,238.0,13.0,1,left,MISS D. Avdija 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,23.8,Missed,,,,,,,,,,,,,,,,,,
260,PT04M06.00S,2022-02-27T01:53:14.1Z,2,REGULAR,rebound,defensive,[],1629164,,,1610612739,32,35,2022-02-27T01:53:32Z,2530000,,,0,,B. Goodwin REBOUND (Off:1 Def:2),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,259.0,3.0,2.0,1.0,,,,,,,,,,,,,,
268,PT04M00.00S,2022-02-27T01:53:19.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,93.9060446780552,41.42156862745098,1610612739,32,35,2022-02-27T01:56:55Z,2535000,-43.0,5.0,1,right,MISS L. Markkanen driving Layup - blocked,"[1628374, 1628398]",1610612739.0,CLE,driving,,,Markkanen,L. Markkanen,,,,,4.32,Missed,,,,,,,,,,,Kuzma,1628398.0,,,,,,
269,PT04M00.00S,2022-02-27T01:53:19.4Z,2,REGULAR,block,,[],1628398,,,1610612739,32,35,2022-02-27T01:56:55Z,2537500,,,0,,K. Kuzma BLOCK (1 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M59.00S,2022-02-27T01:53:20.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,32,35,2022-02-27T01:56:55Z,2538750,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,268.0,,,,,,,,,,,,,,,,,
262,PT03M41.00S,2022-02-27T01:53:51.1Z,2,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,32,35,2022-02-27T01:53:59Z,2550000,,,0,,K. Kuzma lost ball out-of-bounds TURNOVER (2 TO),[1628398],1610612764.0,WAS,lost ball,,,Kuzma,K. Kuzma,,,,,,,,,,,,203591.0,,,,,,,2.0,,,,,
263,PT03M19.00S,2022-02-27T01:54:22.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629164,82.34231274638634,57.59803921568627,1610612739,32,35,2022-02-27T01:54:29Z,2560000,38.0,113.0,1,right,MISS B. Goodwin 11' driving floating Shot,[1629164],1610612739.0,CLE,driving floating,,,Goodwin,B. Goodwin,,,,,11.97,Missed,,,,,,,,,,,,,,,,,,
