actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value
183,PT10M50.00S,2021-12-14T00:40:36.0Z,2,REGULAR,rebound,offensive,[],200782,,,1610612748,25,25,2021-12-14T00:50:16Z,1790000,,,0,,P. Tucker REBOUND (Off:4 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,182.0,,,,,,,,,,7.0,3.0,4.0,,,,
184,PT10M48.00S,2021-12-14T00:40:40.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629216,16.376478318002626,95.83333333333334,1610612748,25,25,2021-12-14T00:49:36Z,1800000,-229.0,101.0,1,left,MISS G. Vincent 25' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,,
185,PT10M44.00S,2021-12-14T00:40:44.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,25,25,2021-12-14T00:49:36Z,1810000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,184.0,,,,,,,,,,,,,,,,
186,PT10M44.00S,2021-12-14T00:41:03.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,25,25,2021-12-14T00:41:03Z,1820000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M44.00S,2021-12-14T00:43:08.3Z,2,REGULAR,substitution,out,[],1626224,,,1610612739,25,25,2021-12-14T00:43:37Z,1830000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT10M44.00S,2021-12-14T00:43:08.3Z,2,REGULAR,substitution,out,[],1629644,,,1610612739,25,25,2021-12-14T00:43:37Z,1840000,,,0,,SUB out: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT10M44.00S,2021-12-14T00:43:08.3Z,2,REGULAR,substitution,in,[],1630205,,,1610612739,25,25,2021-12-14T00:43:37Z,1850000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT10M44.00S,2021-12-14T00:43:08.3Z,2,REGULAR,substitution,in,[],1630209,,,1610612739,25,25,2021-12-14T00:43:37Z,1860000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT10M27.00S,2021-12-14T00:43:57.9Z,2,REGULAR,2pt,Jump Shot,[],1630596,77.4802890932983,45.83333333333333,1610612739,25,25,2021-12-14T00:44:02Z,1870000,-21.0,159.0,1,right,MISS E. Mobley 16' Jump Shot,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,16.06,Missed,,,,,,,,,,,,,,,,,,,
195,PT10M27.00S,2021-12-14T00:43:57.9Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,25,25,2021-12-14T00:44:02Z,1880000,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,194.0,,,,,,,,,,2.0,2.0,0.0,,,,
197,PT10M17.00S,2021-12-14T00:44:08.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629639,6.521024967148489,50.245098039215684,1610612748,25,27,2021-12-14T00:44:31Z,1900000,-1.0,9.0,1,left,T. Herro driving Layup (6 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,0.89,Made,,,,,,,,,6.0,,,,,,,,,,
198,PT10M17.00S,2021-12-14T00:44:24.8Z,2,REGULAR,violation,defensive goaltending,[],1630596,,,1610612748,25,27,2021-12-14T00:45:19Z,1910000,,,0,,E. Mobley defensive goaltending VIOLATION,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,201245.0,,,,,,,,,,,,,,,
199,PT10M02.00S,2021-12-14T00:44:32.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201937,82.07950065703022,34.55882352941176,1610612739,25,27,2021-12-14T00:44:37Z,1920000,-77.0,116.0,1,right,MISS R. Rubio 13' driving floating bank Shot,[201937],1610612739.0,CLE,driving floating bank,,,Rubio,R. Rubio,,,,,13.93,Missed,,,,,,,,,,,,,,,,,,,
200,PT10M00.00S,2021-12-14T00:44:35.0Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,25,27,2021-12-14T00:44:35Z,1930000,,,0,,O. Yurtseven REBOUND (Off:2 Def:2),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,199.0,,,,,,,,,,4.0,2.0,2.0,,,,
201,PT09M52.00S,2021-12-14T00:44:46.3Z,2,REGULAR,foul,personal,[],201567,,,1610612748,25,27,2021-12-14T00:45:04Z,1940000,,,0,,K. Love personal FOUL (1 PF),"[201567, 1629639]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,201639.0,1.0,0.0,Herro,1629639.0,,,,,,,,,,,
203,PT09M46.00S,2021-12-14T00:45:15.4Z,2,REGULAR,3pt,Jump Shot,[],1629622,34.510512483574246,33.57843137254902,1610612748,25,27,2021-12-14T00:45:23Z,1960000,82.0,272.0,1,left,MISS M. Strus 28' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,28.4,Missed,,,,,,,,,,,,,,,,,,,
204,PT09M41.00S,2021-12-14T00:45:20.4Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,25,27,2021-12-14T00:45:23Z,1970000,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,203.0,,,,,,,,,,2.0,2.0,0.0,,,,
205,PT09M38.00S,2021-12-14T00:45:23.2Z,2,REGULAR,3pt,Jump Shot,[],201567,65.52233902759527,21.568627450980394,1610612739,25,27,2021-12-14T00:45:30Z,1980000,-142.0,272.0,1,right,MISS K. Love 30' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,30.66,Missed,,,,,,,,,,,,,,,,,,,
206,PT09M33.00S,2021-12-14T00:45:28.2Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612748,25,27,2021-12-14T00:45:30Z,1990000,,,0,,G. Vincent REBOUND (Off:0 Def:2),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,205.0,,,,,,,,,,2.0,2.0,0.0,,,,
207,PT09M29.00S,2021-12-14T00:45:31.9Z,2,REGULAR,2pt,Hook,"['fastbreak', 'pointsinthepaint']",1630209,6.258212877792378,34.80392156862745,1610612748,25,29,2021-12-14T00:45:41Z,2000000,76.0,6.0,1,left,O. Yurtseven 7' Hook (2 PTS) (M. Strus 1 AST),"[1630209, 1629622]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,7.63,Made,,,,,,,,,2.0,M. Strus,1629622.0,1.0,,,,,,,
209,PT09M14.00S,2021-12-14T00:45:47.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,91.01511169513797,52.20588235294118,1610612739,25,29,2021-12-14T00:45:53Z,2020000,11.0,32.0,1,right,MISS E. Mobley Jump Shot - blocked,"[1630596, 1630209]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,3.38,Missed,Yurtseven,1630209.0,,,,,,,,,,,,,,,,,
210,PT09M14.00S,2021-12-14T00:45:47.4Z,2,REGULAR,block,,[],1630209,,,1610612739,25,29,2021-12-14T00:45:50Z,2030000,,,0,,O. Yurtseven BLOCK (1 BLK),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M09.00S,2021-12-14T00:45:52.4Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,25,29,2021-12-14T00:45:53Z,2040000,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,209.0,,,,,,,,,,1.0,1.0,0.0,,,,
212,PT09M09.00S,2021-12-14T00:45:55.0Z,2,REGULAR,turnover,out-of-bounds,[],1629216,,,1610612748,25,29,2021-12-14T00:46:07Z,2050000,,,0,,G. Vincent bad pass out-of-bounds TURNOVER (1 TO),[1629216],1610612748.0,MIA,bad pass,,,Vincent,G. Vincent,,,,,,,,,,201245.0,,,,,,,,,,,,1.0,,,
213,PT09M09.00S,2021-12-14T00:45:59.9Z,2,REGULAR,substitution,out,[],201937,,,1610612739,25,29,2021-12-14T00:46:16Z,2060000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M09.00S,2021-12-14T00:45:59.9Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,25,29,2021-12-14T00:46:16Z,2070000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M09.00S,2021-12-14T00:45:59.9Z,2,REGULAR,substitution,in,[],1628374,,,1610612739,25,29,2021-12-14T00:46:16Z,2080000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M09.00S,2021-12-14T00:45:59.9Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,25,29,2021-12-14T00:46:16Z,2090000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M57.00S,2021-12-14T00:46:31.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,25,29,2021-12-14T00:46:31Z,2100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M44.00S,2021-12-14T00:47:04.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,92.46057818659659,95.83333333333334,1610612739,25,29,2021-12-14T00:47:09Z,2110000,229.0,18.0,1,right,MISS L. Markkanen 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,22.99,Missed,,,,,,,,,,,,,,,,,,,
219,PT08M43.00S,2021-12-14T00:47:05.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,25,29,2021-12-14T00:47:09Z,2120000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,218.0,,,,,,,,,,,,,,,,
220,PT08M32.00S,2021-12-14T00:47:23.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,5.732588699080158,50.0,1610612748,25,31,2021-12-14T00:47:30Z,2130000,0.0,1.0,1,left,T. Herro driving Layup (8 PTS) (P. Tucker 1 AST),"[1629639, 200782]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,0.14,Made,,,,,,,,,8.0,P. Tucker,200782.0,1.0,,,,,,,
222,PT08M20.00S,2021-12-14T00:47:35.9Z,2,REGULAR,3pt,Jump Shot,[],1630205,92.46057818659659,3.1862745098039214,1610612739,28,31,2021-12-14T00:47:40Z,2150000,-234.0,18.0,1,right,L. Stevens 3PT  (3 PTS) (D. Garland 1 AST),"[1630205, 1629636]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,23.48,Made,,,,,,,,,3.0,D. Garland,1629636.0,1.0,,,,,,,
224,PT08M05.00S,2021-12-14T00:47:51.4Z,2,REGULAR,2pt,Jump Shot,[],1629639,5.995400788436268,72.79411764705883,1610612748,28,31,2021-12-14T00:52:14Z,2170000,-114.0,4.0,1,left,MISS T. Herro 11' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,11.41,Missed,,,,,,,,,,,,,,,,,,,
225,PT08M03.00S,2021-12-14T00:47:53.4Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,28,31,2021-12-14T00:47:53Z,2180000,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,224.0,,,,,,,,,,3.0,3.0,0.0,,,,
234,PT08M02.00S,2021-12-14T00:47:58.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630171,92.85479632063075,46.81372549019608,1610612739,28,31,2021-12-14T00:50:18Z,2190000,-16.0,15.0,1,right,MISS I. Okoro running Layup - blocked,"[1630171, 200782]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,2.17,Missed,Tucker,200782.0,,,,,,,,,,,,,,,,,
235,PT08M02.00S,2021-12-14T00:47:58.3Z,2,REGULAR,block,,[],200782,,,1610612739,28,31,2021-12-14T00:50:12Z,2195000,,,0,,P. Tucker BLOCK (1 BLK),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M02.00S,2021-12-14T00:47:58.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,28,31,2021-12-14T00:50:12Z,2197500,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,234.0,,,,,,,,,,,,,,,,
227,PT08M01.00S,2021-12-14T00:48:05.3Z,2,REGULAR,substitution,out,[],201567,,,1610612748,28,31,2021-12-14T00:50:12Z,2200000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M01.00S,2021-12-14T00:48:05.3Z,2,REGULAR,substitution,in,[],1628386,,,1610612748,28,31,2021-12-14T00:50:12Z,2210000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M48.00S,2021-12-14T00:48:22.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630209,6.389618922470433,51.71568627450981,1610612748,28,31,2021-12-14T00:51:03Z,2220000,-9.0,8.0,1,left,MISS O. Yurtseven cutting DUNK - blocked,"[1630209, 1628386]",1610612748.0,MIA,cutting,,,Yurtseven,O. Yurtseven,,,,,1.15,Missed,Allen,1628386.0,,,,,,,,,,,,,,,,,
230,PT07M48.00S,2021-12-14T00:48:22.7Z,2,REGULAR,block,,[],1628386,,,1610612748,28,31,2021-12-14T00:48:26Z,2230000,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M46.00S,2021-12-14T00:48:24.7Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,28,31,2021-12-14T00:51:03Z,2240000,,,0,,I. Okoro REBOUND (Off:0 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,229.0,,,,,,,,,,2.0,2.0,0.0,,,,
232,PT07M35.00S,2021-12-14T00:48:33.0Z,2,REGULAR,3pt,Jump Shot,[],1629636,73.14388961892247,13.970588235294118,1610612739,31,31,2021-12-14T00:53:41Z,2250000,-180.0,200.0,1,right,D. Garland 26' 3PT pullup (10 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,26.91,Made,,,,,,,,,10.0,,,,,,,,,,
233,PT07M26.00S,2021-12-14T00:48:52.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,31,31,2021-12-14T00:48:52Z,2260000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M26.00S,2021-12-14T00:51:06.6Z,2,REGULAR,substitution,out,[],1629216,,,1610612748,31,31,2021-12-14T00:51:39Z,2270000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M26.00S,2021-12-14T00:51:06.6Z,2,REGULAR,substitution,out,[],200782,,,1610612748,31,31,2021-12-14T00:51:39Z,2280000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M26.00S,2021-12-14T00:51:06.6Z,2,REGULAR,substitution,out,[],1629622,,,1610612748,31,31,2021-12-14T00:51:39Z,2290000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M26.00S,2021-12-14T00:51:06.6Z,2,REGULAR,substitution,out,[],1630209,,,1610612748,31,31,2021-12-14T00:51:39Z,2300000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M26.00S,2021-12-14T00:51:06.6Z,2,REGULAR,substitution,in,[],1629130,,,1610612748,31,31,2021-12-14T00:51:39Z,2310000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M26.00S,2021-12-14T00:51:06.6Z,2,REGULAR,substitution,in,[],200768,,,1610612748,31,31,2021-12-14T00:51:39Z,2320000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M26.00S,2021-12-14T00:51:06.6Z,2,REGULAR,substitution,in,[],203473,,,1610612748,31,31,2021-12-14T00:51:39Z,2330000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M26.00S,2021-12-14T00:51:06.6Z,2,REGULAR,substitution,in,[],1629644,,,1610612748,31,31,2021-12-14T00:51:39Z,2340000,,,0,,SUB in: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M09.00S,2021-12-14T00:52:03.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612748,31,31,2021-12-14T00:52:11Z,2350000,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,,,,,,201245.0,,,,,,,,,,,,,,,
246,PT06M56.00S,2021-12-14T00:52:25.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628386,75.77201051248358,38.23529411764706,1610612739,33,31,2021-12-14T00:52:30Z,2360000,-59.0,175.0,1,right,J. Allen 18' Jump Shot (4 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,18.48,Made,,,,,,,,,4.0,,,,,,,,,,
247,PT06M29.00S,2021-12-14T00:52:50.9Z,2,REGULAR,3pt,Jump Shot,[],203473,5.732588699080158,94.85294117647058,1610612748,33,31,2021-12-14T00:52:57Z,2370000,-224.0,1.0,1,left,MISS D. Dedmon 3PT,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,22.43,Missed,,,,,,,,,,,,,,,,,,,
248,PT06M25.00S,2021-12-14T00:52:54.9Z,2,REGULAR,rebound,defensive,[],1630205,,,1610612739,33,31,2021-12-14T00:52:57Z,2380000,,,0,,L. Stevens REBOUND (Off:0 Def:1),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,247.0,,,,,,,,,,1.0,1.0,0.0,,,,
249,PT06M20.00S,2021-12-14T00:53:00.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628386,93.51182654402102,51.71568627450981,1610612739,35,31,2021-12-14T00:53:12Z,2390000,9.0,8.0,1,right,J. Allen alley-oop DUNK (6 PTS) (D. Garland 2 AST),"[1628386, 1629636]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,1.21,Made,,,,,,,,,6.0,D. Garland,1629636.0,2.0,,,,,,,
251,PT05M58.00S,2021-12-14T00:53:22.7Z,2,REGULAR,2pt,Jump Shot,[],200768,6.1268068331143235,66.66666666666666,1610612748,35,33,2021-12-14T00:53:29Z,2410000,-83.0,5.0,1,left,K. Lowry 8' driving floating Jump Shot (7 PTS) (D. Dedmon 2 AST),"[200768, 203473]",1610612748.0,MIA,driving floating,,,Lowry,K. Lowry,,,,,8.35,Made,,,,,,,,,7.0,D. Dedmon,203473.0,2.0,,,,,,,
252,PT05M43.00S,2021-12-14T00:53:38.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,81.8166885676741,44.85294117647059,1610612739,37,33,2021-12-14T00:53:41Z,2420000,-26.0,118.0,1,right,D. Garland 12' floating Jump Shot (12 PTS),[1629636],1610612739.0,CLE,floating,,,Garland,D. Garland,,,,,12.12,Made,,,,,,,,,12.0,,,,,,,,,,
253,PT05M25.00S,2021-12-14T00:53:54.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203473,4.418528252299605,51.225490196078425,1610612748,37,35,2021-12-14T00:54:02Z,2430000,-6.0,-11.0,1,left,D. Dedmon cutting DUNK (2 PTS) (K. Lowry 1 AST),"[203473, 200768]",1610612748.0,MIA,cutting,,,Dedmon,D. Dedmon,,,,,1.26,Made,,,,,,,,,2.0,K. Lowry,200768.0,1.0,,,,,,,
256,PT05M09.00S,2021-12-14T00:54:10.7Z,2,REGULAR,3pt,Jump Shot,[],1628374,69.85873850197109,17.15686274509804,1610612739,37,35,2021-12-14T00:54:15Z,2450000,-164.0,231.0,1,right,MISS L. Markkanen 28' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,28.32,Missed,,,,,,,,,,,,,,,,,,,
257,PT05M06.00S,2021-12-14T00:54:13.7Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,37,35,2021-12-14T00:54:15Z,2460000,,,0,,D. Robinson REBOUND (Off:0 Def:4),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,256.0,,,,,,,,,,4.0,4.0,0.0,,,,
258,PT04M54.00S,2021-12-14T00:54:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203473,5.732588699080158,50.49019607843137,1610612748,37,37,2021-12-14T00:54:35Z,2470000,-2.0,1.0,1,left,D. Dedmon Layup (4 PTS) (K. Okpala 1 AST),"[203473, 1629644]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,0.29,Made,,,,,,,,,4.0,K. Okpala,1629644.0,1.0,,,,,,,
260,PT04M39.00S,2021-12-14T00:54:43.3Z,2,REGULAR,3pt,Jump Shot,[],1628374,71.04139290407359,16.176470588235293,1610612739,40,37,2021-12-14T00:54:49Z,2490000,-169.0,220.0,1,right,L. Markkanen 27' 3PT  (8 PTS) (I. Okoro 1 AST),"[1628374, 1630171]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,27.72,Made,,,,,,,,,8.0,I. Okoro,1630171.0,1.0,,,,,,,
262,PT04M18.00S,2021-12-14T00:55:03.9Z,2,REGULAR,3pt,Jump Shot,[],200768,32.53942181340342,25.49019607843137,1610612748,40,37,2021-12-14T00:55:10Z,2510000,123.0,253.0,1,left,MISS K. Lowry 28' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,28.15,Missed,,,,,,,,,,,,,,,,,,,
263,PT04M12.00S,2021-12-14T00:55:09.9Z,2,REGULAR,rebound,defensive,[],1630205,,,1610612739,40,37,2021-12-14T00:55:10Z,2520000,,,0,,L. Stevens REBOUND (Off:0 Def:2),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,262.0,,,,,,,,,,2.0,2.0,0.0,,,,
264,PT04M02.00S,2021-12-14T00:55:20.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,92.85479632063075,51.470588235294116,1610612739,40,37,2021-12-14T00:55:24Z,2530000,7.0,15.0,1,right,MISS D. Garland driving Layup,[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,1.65,Missed,,,,,,,,,,,,,,,,,,,
265,PT04M00.00S,2021-12-14T00:55:22.0Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,40,37,2021-12-14T00:55:22Z,2540000,,,0,,J. Allen REBOUND (Off:1 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,264.0,,,,,,,,,,1.0,0.0,1.0,,,,
266,PT04M00.00S,2021-12-14T00:55:25.6Z,2,REGULAR,foul,personal,['2freethrow'],200768,,,1610612739,40,37,2021-12-14T00:55:39Z,2550000,,,0,,K. Lowry shooting personal FOUL (2 PF) (Allen 2 FT),"[200768, 1628386]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,,,,,,201639.0,2.0,0.0,Allen,1628386.0,,,,,,,,,,,
268,PT04M00.00S,2021-12-14T00:55:49.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628386,,,1610612739,41,37,2021-12-14T00:55:49Z,2570000,,,0,,J. Allen Free Throw 1 of 2 (7 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Made,,,,,,,,,7.0,,,,,,,,,,
269,PT04M00.00S,2021-12-14T00:55:50.2Z,2,REGULAR,substitution,out,[],1630205,,,1610612739,41,37,2021-12-14T00:56:13Z,2580000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M00.00S,2021-12-14T00:55:50.2Z,2,REGULAR,substitution,out,[],1629636,,,1610612739,41,37,2021-12-14T00:56:13Z,2590000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M00.00S,2021-12-14T00:55:50.2Z,2,REGULAR,substitution,out,[],1629644,,,1610612739,41,37,2021-12-14T00:56:13Z,2600000,,,0,,SUB out: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M00.00S,2021-12-14T00:55:50.2Z,2,REGULAR,substitution,in,[],201937,,,1610612739,41,37,2021-12-14T00:56:13Z,2610000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M00.00S,2021-12-14T00:55:50.2Z,2,REGULAR,substitution,in,[],1630596,,,1610612739,41,37,2021-12-14T00:56:13Z,2620000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M00.00S,2021-12-14T00:55:50.2Z,2,REGULAR,substitution,in,[],200782,,,1610612739,41,37,2021-12-14T00:56:13Z,2630000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
