actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
163,PT11M25.00S,2021-11-13T01:09:44.3Z,2,REGULAR,block,,[],202709,,,1610612739,26,18,2021-11-13T01:10:03Z,1600000,,,0,,C. Joseph BLOCK (1 BLK),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M25.00S,2021-11-13T01:09:44.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,26,18,2021-11-13T01:10:03Z,1610000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,162.0,,,,,,,,,,,,
165,PT11M18.00S,2021-11-13T01:10:04.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",201937,88.38699080157687,64.2156862745098,1610612739,26,18,2021-11-13T01:10:19Z,1620000,71.0,57.0,1,right,MISS R. Rubio 9' Jump Shot,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,9.09,Missed,,,,,,,,,,,,,,
166,PT11M16.00S,2021-11-13T01:10:06.8Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612765,26,18,2021-11-13T01:10:19Z,1630000,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,
167,PT11M09.00S,2021-11-13T01:10:14.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628367,7.5722733245729295,46.81372549019608,1610612765,26,18,2021-11-13T01:14:46Z,1640000,16.0,19.0,1,left,MISS J. Jackson driving DUNK - blocked,"[1628367, 1630596]",1610612765.0,DET,driving,,,Jackson,J. Jackson,,,,,,,,,,2.45,Missed,,,,,,,,,,,,Mobley,1630596.0,
168,PT11M09.00S,2021-11-13T01:10:14.7Z,2,REGULAR,block,,[],1630596,,,1610612765,26,18,2021-11-13T01:10:19Z,1650000,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M09.00S,2021-11-13T01:10:14.7Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,26,18,2021-11-13T01:18:24Z,1660000,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,167.0,3.0,3.0,0.0,,,,,,,,,
170,PT10M58.00S,2021-11-13T01:10:24.5Z,2,REGULAR,3pt,Jump Shot,[],1629685,75.64060446780552,9.313725490196079,1610612739,29,18,2021-11-13T01:10:29Z,1670000,-203.0,176.0,1,right,D. Windler 26' 3PT  (3 PTS) (D. Garland 2 AST),"[1629685, 1629636]",1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,26.93,Made,3.0,,,,,,,,D. Garland,1629636.0,2.0,,,
172,PT10M41.00S,2021-11-13T01:10:41.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,8.229303547963205,61.274509803921575,1610612765,29,20,2021-11-13T01:10:47Z,1690000,-56.0,25.0,1,left,C. Joseph 6' pullup bank Jump Shot (2 PTS) (F. Jackson 1 AST),"[202709, 1628402]",1610612765.0,DET,pullup bank,,,Joseph,C. Joseph,,,,,,,,,,6.17,Made,2.0,,,,,,,,F. Jackson,1628402.0,1.0,,,
175,PT10M25.00S,2021-11-13T01:10:58.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,92.59198423127464,51.225490196078425,1610612739,31,20,2021-11-13T01:19:22Z,1710000,6.0,17.0,1,right,C. Osman cutting Layup (6 PTS) (R. Rubio 4 AST),"[1626224, 201937]",1610612739.0,CLE,cutting,,,Osman,C. Osman,,,,,,,,,,1.82,Made,6.0,,,,,,,,R. Rubio,201937.0,4.0,,,
181,PT10M12.00S,2021-11-13T01:11:44.0Z,2,REGULAR,foul,technical,['1freethrow'],1630596,,,1610612765,31,20,2021-11-13T01:14:13Z,1760000,,,0,,E. Mobley defensive-3-second technical FOUL (1 Tech),[1630596],1610612739.0,CLE,defensive-3-second,,,Mobley,E. Mobley,,,,,1162.0,0.0,1.0,,,,,,,,,,,,,,,,,,
182,PT10M12.00S,2021-11-13T01:12:03.6Z,2,REGULAR,freethrow,1 of 1,[],202709,,,1610612765,31,21,2021-11-13T01:12:29Z,1770000,,,0,,C. Joseph technical Free Throw 1 of 1 (3 PTS),[202709],1610612765.0,DET,technical,,,Joseph,C. Joseph,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
183,PT10M07.00S,2021-11-13T01:12:06.4Z,2,REGULAR,turnover,traveling,[],202709,,,1610612765,31,21,2021-11-13T01:12:24Z,1780000,,,0,,C. Joseph traveling TURNOVER (1 TO),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,1628484.0,,,,,,,,,,,,1.0,,,,,,,,
184,PT09M55.00S,2021-11-13T01:12:25.0Z,2,REGULAR,foul,personal,[],1626168,,,1610612739,31,21,2021-11-13T01:12:32Z,1790000,,,0,,T. Lyles personal FOUL (1 PF),"[1626168, 1630596]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,1162.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,,
186,PT09M43.00S,2021-11-13T01:12:59.3Z,2,REGULAR,turnover,out-of-bounds,[],1630596,,,1610612739,31,21,2021-11-13T01:13:07Z,1810000,,,0,,E. Mobley lost ball out-of-bounds TURNOVER (1 TO),[1630596],1610612739.0,CLE,lost ball,,,Mobley,E. Mobley,,,,,201638.0,,,,,,,,,,,,1.0,,,,,,,,
187,PT09M29.00S,2021-11-13T01:13:27.6Z,2,REGULAR,turnover,out-of-bounds,[],1628367,,,1610612765,31,21,2021-11-13T01:13:38Z,1820000,,,0,,J. Jackson bad pass out-of-bounds TURNOVER (2 TO),[1628367],1610612765.0,DET,bad pass,,,Jackson,J. Jackson,,,,,1162.0,,,,,,,,,,,,2.0,,,,,,,,
188,PT09M20.00S,2021-11-13T01:13:38.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630596,94.95729303547962,48.77450980392157,1610612739,33,21,2021-11-13T01:13:45Z,1830000,-6.0,-5.0,1,right,E. Mobley alley-oop DUNK (6 PTS) (D. Garland 3 AST),"[1630596, 1629636]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,,,,,,0.8,Made,6.0,,,,,,,,D. Garland,1629636.0,3.0,,,
190,PT09M15.00S,2021-11-13T01:13:51.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,33,21,2021-11-13T01:13:51Z,1850000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M15.00S,2021-11-13T01:16:09.1Z,2,REGULAR,memo,,[],0,,,1610612765,33,21,2021-11-13T01:16:09Z,1860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lamar Stevens - Right Ankle Sprain, will not return"
192,PT09M15.00S,2021-11-13T01:16:09.3Z,2,REGULAR,substitution,out,[],1629685,,,1610612765,33,21,2021-11-13T01:16:18Z,1870000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M15.00S,2021-11-13T01:16:09.3Z,2,REGULAR,substitution,out,[],1626168,,,1610612765,33,21,2021-11-13T01:16:18Z,1880000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M15.00S,2021-11-13T01:16:09.3Z,2,REGULAR,substitution,in,[],1629731,,,1610612765,33,21,2021-11-13T01:16:18Z,1890000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M15.00S,2021-11-13T01:16:09.3Z,2,REGULAR,substitution,in,[],203924,,,1610612765,33,21,2021-11-13T01:16:18Z,1900000,,,0,,SUB in: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M05.00S,2021-11-13T01:16:45.7Z,2,REGULAR,3pt,Jump Shot,[],1628367,7.046649145860711,3.431372549019608,1610612765,33,24,2021-11-13T01:16:51Z,1910000,233.0,14.0,1,left,J. Jackson 3PT  (7 PTS) (F. Jackson 2 AST),"[1628367, 1628402]",1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,23.32,Made,7.0,,,,,,,,F. Jackson,1628402.0,2.0,,,
198,PT08M44.00S,2021-11-13T01:17:11.5Z,2,REGULAR,turnover,out-of-bounds,[],1626224,,,1610612739,33,24,2021-11-13T01:17:22Z,1930000,,,0,,C. Osman bad pass out-of-bounds TURNOVER (1 TO),[1626224],1610612739.0,CLE,bad pass,,,Osman,C. Osman,,,,,1628484.0,,,,,,,,,,,,1.0,,,,,,,,
199,PT08M34.00S,2021-11-13T01:17:26.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628367,28.597240473061763,73.52941176470588,1610612765,33,24,2021-11-13T01:17:32Z,1940000,-118.0,216.0,1,left,MISS J. Jackson 24' 3PT,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,24.62,Missed,,,,,,,,,,,,,,
200,PT08M31.00S,2021-11-13T01:17:29.5Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,33,24,2021-11-13T01:17:32Z,1950000,,,0,,E. Mobley REBOUND (Off:0 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,199.0,4.0,4.0,0.0,,,,,,,,,
201,PT08M16.00S,2021-11-13T01:17:44.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201937,92.06636005256242,60.78431372549019,1610612739,33,24,2021-11-13T01:17:52Z,1960000,54.0,22.0,1,right,MISS R. Rubio driving finger roll Layup - blocked,"[201937, 203924]",1610612739.0,CLE,driving finger roll,,,Rubio,R. Rubio,,,,,,,,,,5.83,Missed,,,,,,,,,,,,Grant,203924.0,
202,PT08M16.00S,2021-11-13T01:17:44.3Z,2,REGULAR,block,,[],203924,,,1610612739,33,24,2021-11-13T01:22:21Z,1970000,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M10.00S,2021-11-13T01:17:50.3Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,33,24,2021-11-13T01:22:13Z,1980000,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,,
204,PT07M58.00S,2021-11-13T01:18:01.9Z,2,REGULAR,3pt,Jump Shot,[],1628402,6.389618922470433,3.1862745098039214,1610612765,33,24,2021-11-13T01:18:06Z,1990000,234.0,8.0,1,left,MISS F. Jackson 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,23.42,Missed,,,,,,,,,,,,,,
205,PT07M55.00S,2021-11-13T01:18:04.9Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,33,24,2021-11-13T01:24:44Z,2000000,,,0,,E. Mobley REBOUND (Off:0 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,204.0,5.0,5.0,0.0,,,,,,,,,
206,PT07M43.00S,2021-11-13T01:18:16.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,88.25558475689881,62.745098039215684,1610612739,35,24,2021-11-13T01:18:24Z,2010000,64.0,58.0,1,right,E. Mobley 8' turnaround fadeaway Jump Shot (8 PTS),[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,,,,,,8.61,Made,8.0,,,,,,,,,,,,,
207,PT07M34.00S,2021-11-13T01:18:26.3Z,2,REGULAR,2pt,Jump Shot,[],1630191,14.668199737187912,30.637254901960787,1610612765,35,26,2021-11-13T01:25:31Z,2020000,97.0,85.0,1,left,I. Stewart 12' floating Jump Shot (2 PTS) (C. Joseph 1 AST),"[1630191, 202709]",1610612765.0,DET,floating,,,Stewart,I. Stewart,,,,,,,,,,12.91,Made,2.0,,,,,,,,C. Joseph,202709.0,1.0,,,
209,PT07M20.00S,2021-11-13T01:18:40.4Z,2,REGULAR,3pt,Jump Shot,[],1630596,81.68528252299606,93.62745098039215,1610612739,38,26,2021-11-13T01:18:44Z,2040000,218.0,120.0,1,right,E. Mobley 24' 3PT  (11 PTS) (R. Rubio 5 AST),"[1630596, 201937]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,24.88,Made,11.0,,,,,,,,R. Rubio,201937.0,5.0,,,
211,PT07M05.00S,2021-11-13T01:18:55.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628402,8.492115637319317,51.9607843137255,1610612765,38,26,2021-11-13T01:19:01Z,2060000,-10.0,27.0,1,left,MISS F. Jackson driving Layup,[1628402],1610612765.0,DET,driving,,,Jackson,F. Jackson,,,,,,,,,,2.9,Missed,,,,,,,,,,,,,,
212,PT07M02.00S,2021-11-13T01:18:57.9Z,2,REGULAR,rebound,offensive,[],202709,,,1610612765,38,26,2021-11-13T01:18:57Z,2070000,,,0,,C. Joseph REBOUND (Off:1 Def:0),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,211.0,1.0,0.0,1.0,,,,,,,,,
213,PT07M00.00S,2021-11-13T01:19:00.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630191,24.96714848883049,15.709252450980394,1610612765,38,26,2021-11-13T01:19:17Z,2080000,171.0,182.0,1,left,MISS I. Stewart 25' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,25.02,Missed,,,,,,,,,,,,,,
214,PT06M56.00S,2021-11-13T01:19:04.9Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,38,26,2021-11-13T01:19:17Z,2090000,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,213.0,1.0,1.0,0.0,,,,,,,,,
215,PT06M50.00S,2021-11-13T01:19:09.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,93.38042049934296,48.529411764705884,1610612739,40,26,2021-11-13T01:19:32Z,2100000,-7.0,10.0,1,right,C. Osman driving Layup (8 PTS),[1626224],1610612739.0,CLE,driving,,,Osman,C. Osman,,,,,,,,,,1.22,Made,8.0,,,,,,,,,,,,,
216,PT06M27.00S,2021-11-13T01:19:33.1Z,2,REGULAR,turnover,lost ball,[],202709,,,1610612765,40,26,2021-11-13T01:19:38Z,2110000,,,0,,C. Joseph lost ball TURNOVER (2 TO),"[202709, 201937]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,2.0,Rubio,201937.0,,,,,,
217,PT06M27.00S,2021-11-13T01:19:33.1Z,2,REGULAR,steal,,[],201937,,,1610612739,40,26,2021-11-13T01:19:35Z,2120000,,,0,,R. Rubio STEAL (3 STL),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M21.00S,2021-11-13T01:19:38.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626224,73.9323258869908,14.460784313725492,1610612739,40,26,2021-11-13T01:26:49Z,2130000,-178.0,193.0,1,right,MISS C. Osman 26' running 3PT,[1626224],1610612739.0,CLE,running,,,Osman,C. Osman,,,,,,,,,,26.2,Missed,,,,,,,,,,,,,,
219,PT06M18.00S,2021-11-13T01:19:41.7Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,40,26,2021-11-13T01:19:44Z,2140000,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,218.0,2.0,2.0,0.0,,,,,,,,,
220,PT06M16.00S,2021-11-13T01:19:48.0Z,2,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612765,40,26,2021-11-13T01:20:00Z,2150000,,,0,,D. Garland shooting personal FOUL (1 PF) (Jackson 2 FT),"[1629636, 1628402]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,1628484.0,1.0,0.0,Jackson,1628402.0,,,,,,,,,,,,,,,,
222,PT06M16.00S,2021-11-13T01:20:14.9Z,2,REGULAR,freethrow,1 of 2,[],1628402,,,1610612765,40,26,2021-11-13T01:20:14Z,2170000,,,0,,MISS F. Jackson Free Throw 1 of 2,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,Missed,,,,,,,,,,,,,,
223,PT06M16.00S,2021-11-13T01:20:14.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,40,26,2021-11-13T01:20:14Z,2180000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,222.0,,,,,,,,,,,,
224,PT06M16.00S,2021-11-13T01:20:15.8Z,2,REGULAR,substitution,out,[],201937,,,1610612765,40,26,2021-11-13T01:20:32Z,2190000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M16.00S,2021-11-13T01:20:15.8Z,2,REGULAR,substitution,out,[],1626224,,,1610612765,40,26,2021-11-13T01:20:32Z,2200000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M16.00S,2021-11-13T01:20:15.8Z,2,REGULAR,substitution,out,[],202709,,,1610612765,40,26,2021-11-13T01:20:32Z,2210000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M16.00S,2021-11-13T01:20:15.8Z,2,REGULAR,substitution,out,[],1628367,,,1610612765,40,26,2021-11-13T01:20:32Z,2220000,,,0,,SUB out: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M16.00S,2021-11-13T01:20:15.8Z,2,REGULAR,substitution,in,[],1628386,,,1610612765,40,26,2021-11-13T01:20:32Z,2230000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M16.00S,2021-11-13T01:20:15.8Z,2,REGULAR,substitution,in,[],1630171,,,1610612765,40,26,2021-11-13T01:20:32Z,2240000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M16.00S,2021-11-13T01:20:15.8Z,2,REGULAR,substitution,in,[],1630165,,,1610612765,40,26,2021-11-13T01:20:32Z,2250000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M16.00S,2021-11-13T01:20:15.8Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,40,26,2021-11-13T01:20:32Z,2260000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M16.00S,2021-11-13T01:20:36.0Z,2,REGULAR,freethrow,2 of 2,[],1628402,,,1610612765,40,27,2021-11-13T01:20:36Z,2270000,,,0,,F. Jackson Free Throw 2 of 2 (1 PTS),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
233,PT05M52.00S,2021-11-13T01:21:00.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,92.59198423127464,44.85294117647059,1610612739,40,27,2021-11-13T01:21:05Z,2280000,-26.0,17.0,1,right,MISS I. Okoro driving Layup - blocked,"[1630171, 1630191]",1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,,,,,,3.09,Missed,,,,,,,,,,,,Stewart,1630191.0,
234,PT05M52.00S,2021-11-13T01:21:00.5Z,2,REGULAR,block,,[],1630191,,,1610612739,40,27,2021-11-13T01:21:03Z,2290000,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M48.00S,2021-11-13T01:21:04.5Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,40,27,2021-11-13T01:21:05Z,2300000,,,0,,I. Stewart REBOUND (Off:0 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,233.0,3.0,3.0,0.0,,,,,,,,,
236,PT05M45.00S,2021-11-13T01:21:06.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203924,5.338370565045992,95.83333333333334,1610612765,40,27,2021-11-13T01:21:13Z,2310000,-229.0,-2.0,1,left,MISS J. Grant 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,22.92,Missed,,,,,,,,,,,,,,
237,PT05M42.00S,2021-11-13T01:21:09.7Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,40,27,2021-11-13T01:21:13Z,2320000,,,0,,I. Okoro REBOUND (Off:0 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,236.0,2.0,2.0,0.0,,,,,,,,,
238,PT05M32.00S,2021-11-13T01:21:20.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,92.59198423127464,49.754901960784316,1610612739,42,27,2021-11-13T01:21:25Z,2330000,-1.0,17.0,1,right,J. Allen alley-oop DUNK (6 PTS) (D. Wade 2 AST),"[1628386, 1629731]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,,,,,,1.71,Made,6.0,,,,,,,,D. Wade,1629731.0,2.0,,,
240,PT05M10.00S,2021-11-13T01:21:41.4Z,2,REGULAR,2pt,Jump Shot,[],203924,25.706307490144546,33.33333333333333,1610612765,42,27,2021-11-13T01:21:48Z,2350000,83.0,189.0,1,left,MISS J. Grant 20' Jump Shot,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,20.66,Missed,,,,,,,,,,,,,,
241,PT05M06.00S,2021-11-13T01:21:45.4Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,42,27,2021-11-13T01:21:48Z,2360000,,,0,,I. Okoro REBOUND (Off:0 Def:3),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,240.0,3.0,3.0,0.0,,,,,,,,,
242,PT04M53.00S,2021-11-13T01:21:59.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,93.51182654402102,49.754901960784316,1610612739,44,27,2021-11-13T01:22:05Z,2370000,-1.0,8.0,1,right,D. Garland driving Layup (12 PTS),[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,,,,,,0.86,Made,12.0,,,,,,,,,,,,,
243,PT04M31.00S,2021-11-13T01:22:21.2Z,2,REGULAR,3pt,Jump Shot,[],1628402,7.703679369250986,4.411764705882353,1610612765,44,27,2021-11-13T01:22:28Z,2380000,228.0,20.0,1,left,MISS F. Jackson 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,22.88,Missed,,,,,,,,,,,,,,
244,PT04M27.00S,2021-11-13T01:22:25.2Z,2,REGULAR,rebound,offensive,[],1630165,,,1610612765,44,27,2021-11-13T01:22:28Z,2390000,,,0,,K. Hayes REBOUND (Off:1 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,243.0,2.0,1.0,1.0,,,,,,,,,
245,PT04M24.00S,2021-11-13T01:22:28.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203924,25.312089356110377,14.460784313725492,1610612765,44,30,2021-11-13T01:22:33Z,2400000,178.0,185.0,1,left,J. Grant 25' 3PT  (5 PTS) (K. Hayes 2 AST),"[203924, 1630165]",1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,25.68,Made,5.0,,,,,,,,K. Hayes,1630165.0,2.0,,,
247,PT04M01.00S,2021-11-13T01:22:51.1Z,2,REGULAR,3pt,Jump Shot,[],1629636,71.04139290407359,79.16666666666666,1610612739,44,30,2021-11-13T01:23:00Z,2420000,146.0,220.0,1,right,MISS D. Garland 26' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,,,,,,26.37,Missed,,,,,,,,,,,,,,
248,PT03M57.00S,2021-11-13T01:22:55.1Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,44,30,2021-11-13T01:23:00Z,2430000,,,0,,C. Cunningham REBOUND (Off:1 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,247.0,3.0,2.0,1.0,,,,,,,,,
249,PT03M47.00S,2021-11-13T01:23:05.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,9.149145860709593,64.4607843137255,1610612765,44,30,2021-11-13T01:41:06Z,2440000,-72.0,34.0,1,left,MISS K. Hayes 7' driving floating bank Shot,[1630165],1610612765.0,DET,driving floating bank,,,Hayes,K. Hayes,,,,,,,,,,7.97,Missed,,,,,,,,,,,,,,
250,PT03M44.00S,2021-11-13T01:23:08.3Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,44,30,2021-11-13T01:23:11Z,2450000,,,0,,I. Okoro REBOUND (Off:0 Def:4),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,249.0,4.0,4.0,0.0,,,,,,,,,
251,PT03M42.00S,2021-11-13T01:23:17.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,44,30,2021-11-13T01:23:17Z,2460000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT03M42.00S,2021-11-13T01:25:34.5Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,44,30,2021-11-13T01:26:01Z,2470000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT03M42.00S,2021-11-13T01:25:34.5Z,2,REGULAR,substitution,out,[],1628402,,,1610612739,44,30,2021-11-13T01:26:01Z,2480000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M42.00S,2021-11-13T01:25:34.5Z,2,REGULAR,substitution,in,[],1629685,,,1610612739,44,30,2021-11-13T01:26:01Z,2490000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
