actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
184,PT09M16.00S,2022-01-17T20:40:39.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629685,92.9862023653088,49.26470588235294,1610612739,40,38,2022-01-17T20:40:44Z,1840000,-4.0,13.0,1,right,D. Windler cutting Layup (4 PTS) (K. Love 3 AST),"[1629685, 201567]",1610612739.0,CLE,cutting,,,Windler,D. Windler,,,,,,,,1.39,Made,4.0,,,,,K. Love,201567.0,3.0,,,,,,,,
186,PT09M03.00S,2022-01-17T20:40:56.9Z,2,REGULAR,foul,personal,['2freethrow'],1626224,,,1610612751,40,38,2022-01-17T20:41:10Z,1860000,,,0,,C. Osman shooting personal FOUL (2 PF) (Harden 2 FT),"[1626224, 201935]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Harden,201935.0,,,
188,PT09M03.00S,2022-01-17T20:41:23.8Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,40,38,2022-01-17T20:41:23Z,1880000,,,0,,MISS J. Harden Free Throw 1 of 2,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,Missed,,,,,,,,,,,,,,,,
189,PT09M03.00S,2022-01-17T20:41:23.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,40,38,2022-01-17T20:41:23Z,1890000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,188.0,,,,,,,,,,,,,,
190,PT09M03.00S,2022-01-17T20:41:44.4Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,40,39,2022-01-17T20:41:44Z,1900000,,,0,,J. Harden Free Throw 2 of 2 (8 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
191,PT08M53.00S,2022-01-17T20:41:54.7Z,2,REGULAR,3pt,Jump Shot,[],1629685,62.23718791064389,28.676470588235293,1610612739,43,39,2022-01-17T20:42:01Z,1910000,-107.0,302.0,1,right,D. Windler 32' 3PT  (7 PTS) (C. Osman 2 AST),"[1629685, 1626224]",1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,32.07,Made,7.0,,,,,C. Osman,1626224.0,2.0,,,,,,,,
193,PT08M36.00S,2022-01-17T20:42:11.8Z,2,REGULAR,2pt,Jump Shot,[],200746,5.995400788436268,80.88235294117648,1610612751,43,41,2022-01-17T20:42:16Z,1930000,-154.0,4.0,1,left,L. Aldridge 15' Jump Shot (6 PTS) (J. Harden 6 AST),"[200746, 201935]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,15.44,Made,6.0,,,,,J. Harden,201935.0,6.0,,,,,,,,
195,PT08M22.00S,2022-01-17T20:42:28.7Z,2,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612739,43,41,2022-01-17T20:42:37Z,1950000,,,0,,B. Brown shooting personal FOUL (2 PF) (Mobley 2 FT),"[1628971, 1630596]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Mobley,1630596.0,,,
197,PT08M22.00S,2022-01-17T20:43:00.7Z,2,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,44,41,2022-01-17T20:43:00Z,1970000,,,0,,E. Mobley Free Throw 1 of 2 (3 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
198,PT08M22.00S,2022-01-17T20:43:16.3Z,2,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,45,41,2022-01-17T20:43:16Z,1980000,,,0,,E. Mobley Free Throw 2 of 2 (4 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
199,PT08M07.00S,2022-01-17T20:43:34.5Z,2,REGULAR,3pt,Jump Shot,[],201988,23.209592641261498,13.480392156862745,1610612751,45,41,2022-01-17T20:43:38Z,1990000,183.0,166.0,1,left,MISS P. Mills 24' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,24.66,Missed,,,,,,,,,,,,,,,,
200,PT08M04.00S,2022-01-17T20:43:37.5Z,2,REGULAR,rebound,offensive,[],1628971,,,1610612751,45,41,2022-01-17T20:43:38Z,2000000,,,0,,B. Brown REBOUND (Off:1 Def:0),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,199.0,1.0,0.0,1.0,,,,,,,,,,,
201,PT08M02.00S,2022-01-17T20:43:39.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201988,17.0335085413929,4.901960784313726,1610612751,45,44,2022-01-17T20:43:44Z,2010000,225.0,108.0,1,left,P. Mills 24' 3PT  (11 PTS) (B. Brown 1 AST),"[201988, 1628971]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,24.99,Made,11.0,,,,,B. Brown,1628971.0,1.0,,,,,,,,
203,PT07M45.00S,2022-01-17T20:43:57.2Z,2,REGULAR,2pt,Jump Shot,[],1630596,90.88370565045992,76.47058823529412,1610612739,45,44,2022-01-17T20:44:55Z,2030000,132.0,33.0,1,right,MISS E. Mobley 13' step back Shot,[1630596],1610612739.0,CLE,step back,,,Mobley,E. Mobley,,,,,,,,13.65,Missed,,,,,,,,,,,,,,,,
204,PT07M41.00S,2022-01-17T20:44:00.1Z,2,REGULAR,rebound,offensive,[],201567,,,1610612739,45,44,2022-01-17T20:44:00Z,2040000,,,0,,K. Love REBOUND (Off:1 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,203.0,3.0,2.0,1.0,,,,,,,,,,,
205,PT07M40.00S,2022-01-17T20:44:01.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201567,93.24901445466492,50.0,1610612739,47,44,2022-01-17T20:44:07Z,2050000,0.0,11.0,1,right,K. Love putback Layup (8 PTS),[201567],1610612739.0,CLE,putback,,,Love,K. Love,,,,,,,,1.1,Made,8.0,,,,,,,,,,,,,,,
206,PT07M35.00S,2022-01-17T20:44:11.1Z,2,REGULAR,foul,offensive,[],1628971,,,1610612751,47,44,2022-01-17T20:44:21Z,2060000,,,0,,B. Brown offensive FOUL (3 PF),"[1628971, 1629164]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,2004.0,3.0,0.0,Goodwin,1629164.0,,,
208,PT07M35.00S,2022-01-17T20:44:11.1Z,2,REGULAR,turnover,offensive foul,[],1628971,,,1610612751,47,44,2022-01-17T20:44:11Z,2080000,,,0,,B. Brown offensive foul TURNOVER (1 TO),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,1.0,,,,,,,,,,,,,2004.0,,,,,,,
209,PT07M35.00S,2022-01-17T20:44:21.6Z,2,REGULAR,substitution,out,[],200746,,,1610612739,47,44,2022-01-17T20:44:26Z,2090000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M35.00S,2022-01-17T20:44:21.6Z,2,REGULAR,substitution,in,[],201933,,,1610612739,47,44,2022-01-17T20:44:26Z,2100000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M19.00S,2022-01-17T20:44:43.0Z,2,REGULAR,turnover,bad pass,[],201567,,,1610612739,47,44,2022-01-17T20:44:47Z,2110000,,,0,,K. Love bad pass TURNOVER (1 TO),"[201567, 1628971]",1610612739.0,CLE,,,,Love,K. Love,,,,,1.0,Brown,1628971.0,,,,,,,,,,,,,,,,,,
212,PT07M19.00S,2022-01-17T20:44:43.0Z,2,REGULAR,steal,,[],1628971,,,1610612751,47,44,2022-01-17T20:44:44Z,2120000,,,0,,B. Brown STEAL (2 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M13.00S,2022-01-17T20:44:49.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630556,18.084756898817346,93.87254901960785,1610612751,47,44,2022-01-17T20:44:53Z,2130000,-219.0,117.0,1,left,MISS K. Edwards 24' 3PT,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,24.89,Missed,,,,,,,,,,,,,,,,
214,PT07M09.00S,2022-01-17T20:44:53.1Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,47,44,2022-01-17T20:44:53Z,2140000,,,0,,K. Love REBOUND (Off:1 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,213.0,4.0,3.0,1.0,,,,,,,,,,,
215,PT06M59.00S,2022-01-17T20:45:02.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,92.72339027595268,51.71568627450981,1610612739,47,44,2022-01-17T20:45:08Z,2150000,9.0,16.0,1,right,MISS E. Mobley driving Layup - blocked,"[1630596, 1630556]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,,,,1.81,Missed,,,,,,,,,,,,,,Edwards,1630556.0,
216,PT06M59.00S,2022-01-17T20:45:02.0Z,2,REGULAR,block,,[],1630556,,,1610612739,47,44,2022-01-17T20:45:04Z,2160000,,,0,,K. Edwards BLOCK (1 BLK),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M53.00S,2022-01-17T20:45:08.0Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,47,44,2022-01-17T20:45:08Z,2170000,,,0,,E. Mobley REBOUND (Off:1 Def:0),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,215.0,1.0,0.0,1.0,,,,,,,,,,,
218,PT06M53.00S,2022-01-17T20:45:08.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630596,93.38042049934296,50.73529411764706,1610612739,49,44,2022-01-17T20:45:13Z,2180000,4.0,10.0,1,right,E. Mobley putback Layup (6 PTS),[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,,,,1.04,Made,6.0,,,,,,,,,,,,,,,
219,PT06M41.00S,2022-01-17T20:45:20.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630556,7.966491458607096,50.245098039215684,1610612751,49,44,2022-01-17T20:45:24Z,2190000,-1.0,22.0,1,left,MISS K. Edwards cutting DUNK,[1630556],1610612751.0,BKN,cutting,,,Edwards,K. Edwards,,,,,,,,2.24,Missed,,,,,,,,,,,,,,,,
220,PT06M39.00S,2022-01-17T20:45:22.0Z,2,REGULAR,rebound,defensive,[],1629164,,,1610612739,49,44,2022-01-17T20:45:24Z,2200000,,,0,,B. Goodwin REBOUND (Off:0 Def:1),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,219.0,1.0,1.0,0.0,,,,,,,,,,,
221,PT06M37.00S,2022-01-17T20:45:24.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626224,94.69448094612353,49.50980392156863,1610612739,51,44,2022-01-17T20:45:30Z,2210000,-2.0,-3.0,1,right,C. Osman running DUNK (6 PTS) (B. Goodwin 1 AST),"[1626224, 1629164]",1610612739.0,CLE,running,,,Osman,C. Osman,,,,,,,,0.36,Made,6.0,,,,,B. Goodwin,1629164.0,1.0,,,,,,,,
223,PT06M37.00S,2022-01-17T20:45:31.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,51,44,2022-01-17T21:49:13Z,2230000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M37.00S,2022-01-17T20:48:00.2Z,2,REGULAR,substitution,out,[],1630596,,,1610612751,51,44,2022-01-17T20:48:15Z,2240000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M37.00S,2022-01-17T20:48:00.2Z,2,REGULAR,substitution,out,[],1628971,,,1610612751,51,44,2022-01-17T20:48:15Z,2250000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M37.00S,2022-01-17T20:48:00.2Z,2,REGULAR,substitution,in,[],1628386,,,1610612751,51,44,2022-01-17T20:48:15Z,2260000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M37.00S,2022-01-17T20:48:00.2Z,2,REGULAR,substitution,in,[],202681,,,1610612751,51,44,2022-01-17T20:48:15Z,2270000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M37.00S,2022-01-17T20:48:18.8Z,2,REGULAR,substitution,out,[],201988,,,1610612751,51,44,2022-01-17T20:48:29Z,2280000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M37.00S,2022-01-17T20:48:18.8Z,2,REGULAR,substitution,in,[],1630560,,,1610612751,51,44,2022-01-17T20:48:29Z,2290000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M22.00S,2022-01-17T20:48:37.6Z,2,REGULAR,2pt,Jump Shot,[],202681,22.552562417871222,22.058823529411764,1610612751,51,46,2022-01-17T20:48:43Z,2300000,140.0,159.0,1,left,K. Irving 21' pullup Jump Shot (9 PTS) (B. Griffin 1 AST),"[202681, 201933]",1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,,,,21.2,Made,9.0,,,,,B. Griffin,201933.0,1.0,,,,,,,,
232,PT06M01.00S,2022-01-17T20:48:59.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629164,92.06636005256242,55.63725490196079,1610612739,51,46,2022-01-17T20:49:04Z,2320000,28.0,22.0,1,right,MISS B. Goodwin driving Layup,[1629164],1610612739.0,CLE,driving,,,Goodwin,B. Goodwin,,,,,,,,3.58,Missed,,,,,,,,,,,,,,,,
233,PT05M57.00S,2022-01-17T20:49:03.7Z,2,REGULAR,rebound,defensive,[],201933,,,1610612751,51,46,2022-01-17T20:49:04Z,2330000,,,0,,B. Griffin REBOUND (Off:0 Def:1),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,232.0,1.0,1.0,0.0,,,,,,,,,,,
234,PT05M49.00S,2022-01-17T20:49:14.6Z,2,REGULAR,foul,offensive,[],1630556,,,1610612751,51,46,2022-01-17T20:49:56Z,2340000,,,0,,K. Edwards charge offensive FOUL (1 PF),"[1630556, 201567]",1610612751.0,BKN,charge,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Love,201567.0,,,
236,PT05M49.00S,2022-01-17T20:49:14.6Z,2,REGULAR,turnover,offensive foul,[],1630556,,,1610612751,51,46,2022-01-17T20:49:14Z,2360000,,,0,,K. Edwards offensive foul TURNOVER (1 TO),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,1.0,,,,,,,,,,,,,202035.0,,,,,,,
237,PT05M49.00S,2022-01-17T20:49:25.9Z,2,REGULAR,substitution,out,[],201567,,,1610612739,51,46,2022-01-17T20:49:43Z,2370000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M49.00S,2022-01-17T20:49:25.9Z,2,REGULAR,substitution,out,[],1629685,,,1610612739,51,46,2022-01-17T20:49:43Z,2380000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M49.00S,2022-01-17T20:49:25.9Z,2,REGULAR,substitution,out,[],1629164,,,1610612739,51,46,2022-01-17T20:49:43Z,2390000,,,0,,SUB out: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M49.00S,2022-01-17T20:49:25.9Z,2,REGULAR,substitution,out,[],1630556,,,1610612739,51,46,2022-01-17T20:49:43Z,2400000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M49.00S,2022-01-17T20:49:25.9Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,51,46,2022-01-17T20:49:43Z,2410000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M49.00S,2022-01-17T20:49:25.9Z,2,REGULAR,substitution,in,[],1628374,,,1610612739,51,46,2022-01-17T20:49:43Z,2420000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M49.00S,2022-01-17T20:49:25.9Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,51,46,2022-01-17T20:49:43Z,2430000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M49.00S,2022-01-17T20:49:25.9Z,2,REGULAR,substitution,in,[],1630549,,,1610612739,51,46,2022-01-17T20:49:43Z,2440000,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M35.00S,2022-01-17T20:49:53.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626224,67.36202365308804,24.509803921568626,1610612739,51,46,2022-01-17T20:49:58Z,2450000,-127.0,254.0,1,right,MISS C. Osman 28' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,28.45,Missed,,,,,,,,,,,,,,,,
246,PT05M32.00S,2022-01-17T20:49:56.8Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,51,46,2022-01-17T20:49:58Z,2460000,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,245.0,2.0,2.0,0.0,,,,,,,,,,,
247,PT05M27.00S,2022-01-17T20:50:01.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630560,20.71287779237845,3.431372549019608,1610612751,51,46,2022-01-17T20:50:06Z,2470000,233.0,142.0,1,left,MISS C. Thomas 27' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,27.28,Missed,,,,,,,,,,,,,,,,
248,PT05M23.00S,2022-01-17T20:50:05.5Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,51,46,2022-01-17T20:50:06Z,2480000,,,0,,D. Garland REBOUND (Off:1 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,247.0,2.0,1.0,1.0,,,,,,,,,,,
249,PT05M15.00S,2022-01-17T20:50:12.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,93.11760840998686,49.754901960784316,1610612739,53,46,2022-01-17T20:50:20Z,2490000,-1.0,12.0,1,right,J. Allen cutting Layup (4 PTS) (L. Markkanen 1 AST),"[1628386, 1628374]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,,,,1.23,Made,4.0,,,,,L. Markkanen,1628374.0,1.0,,,,,,,,
251,PT04M58.00S,2022-01-17T20:50:29.9Z,2,REGULAR,3pt,Jump Shot,[],201933,5.995400788436268,96.81372549019608,1610612751,53,46,2022-01-17T20:50:36Z,2510000,-234.0,4.0,1,left,MISS B. Griffin 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,23.41,Missed,,,,,,,,,,,,,,,,
252,PT04M53.00S,2022-01-17T20:50:34.9Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,53,46,2022-01-17T20:50:36Z,2520000,,,0,,D. Garland REBOUND (Off:1 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,251.0,3.0,2.0,1.0,,,,,,,,,,,
253,PT04M50.00S,2022-01-17T20:50:38.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626224,79.58278580814718,3.9215686274509802,1610612739,53,46,2022-01-17T20:50:45Z,2530000,-230.0,139.0,1,right,MISS C. Osman 26' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,26.93,Missed,,,,,,,,,,,,,,,,
254,PT04M45.00S,2022-01-17T20:50:43.4Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,53,46,2022-01-17T20:50:45Z,2540000,,,0,,K. Irving REBOUND (Off:0 Def:3),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,253.0,3.0,3.0,0.0,,,,,,,,,,,
255,PT04M36.00S,2022-01-17T20:50:57.5Z,2,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612751,53,46,2022-01-17T20:51:05Z,2550000,,,0,,I. Okoro shooting personal FOUL (2 PF) (Harden 2 FT),"[1630171, 201935]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Harden,201935.0,,,
257,PT04M36.00S,2022-01-17T20:51:22.9Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,53,46,2022-01-17T20:51:22Z,2570000,,,0,,MISS J. Harden Free Throw 1 of 2,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,Missed,,,,,,,,,,,,,,,,
258,PT04M36.00S,2022-01-17T20:51:22.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,53,46,2022-01-17T20:51:22Z,2580000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,257.0,,,,,,,,,,,,,,
259,PT04M36.00S,2022-01-17T20:51:45.3Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,53,47,2022-01-17T20:51:45Z,2590000,,,0,,J. Harden Free Throw 2 of 2 (9 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
260,PT04M19.00S,2022-01-17T20:52:07.2Z,2,REGULAR,foul,personal,['2freethrow'],1630549,,,1610612739,53,47,2022-01-17T20:52:16Z,2600000,,,0,,D. Sharpe shooting personal FOUL (2 PF) (Osman 2 FT),"[1630549, 1626224]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,201245.0,2.0,0.0,Osman,1626224.0,,,
262,PT04M19.00S,2022-01-17T20:52:38.4Z,2,REGULAR,freethrow,1 of 2,[],1626224,,,1610612739,53,47,2022-01-17T20:52:38Z,2620000,,,0,,MISS C. Osman Free Throw 1 of 2,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,Missed,,,,,,,,,,,,,,,,
263,PT04M19.00S,2022-01-17T20:52:38.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,53,47,2022-01-17T20:52:38Z,2630000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,262.0,,,,,,,,,,,,,,
264,PT04M19.00S,2022-01-17T20:52:40.7Z,2,REGULAR,substitution,out,[],201935,,,1610612739,53,47,2022-01-17T20:52:46Z,2640000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M19.00S,2022-01-17T20:52:40.7Z,2,REGULAR,substitution,in,[],1630556,,,1610612739,53,47,2022-01-17T20:52:46Z,2650000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M19.00S,2022-01-17T20:53:00.8Z,2,REGULAR,freethrow,2 of 2,[],1626224,,,1610612739,54,47,2022-01-17T20:53:00Z,2660000,,,0,,C. Osman Free Throw 2 of 2 (7 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
267,PT03M58.00S,2022-01-17T20:53:22.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,4.418528252299605,51.225490196078425,1610612751,54,49,2022-01-17T20:53:29Z,2670000,-6.0,-11.0,1,left,D. Sharpe cutting DUNK (2 PTS) (B. Griffin 2 AST),"[1630549, 201933]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,,,,1.26,Made,2.0,,,,,B. Griffin,201933.0,2.0,,,,,,,,
269,PT03M41.00S,2022-01-17T20:53:39.8Z,2,REGULAR,3pt,Jump Shot,[],1630171,89.96386333771353,3.6764705882352944,1610612739,57,49,2022-01-17T20:53:43Z,2690000,-232.0,42.0,1,right,I. Okoro 3PT  (7 PTS) (D. Garland 5 AST),"[1630171, 1629636]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,23.53,Made,7.0,,,,,D. Garland,1629636.0,5.0,,,,,,,,
271,PT03M20.00S,2022-01-17T20:54:00.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201933,5.601182654402102,49.26470588235294,1610612751,57,51,2022-01-17T20:54:05Z,2710000,4.0,0.0,1,left,B. Griffin Layup (2 PTS) (D. Sharpe 1 AST),"[201933, 1630549]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,0.37,Made,2.0,,,,,D. Sharpe,1630549.0,1.0,,,,,,,,
273,PT03M06.00S,2022-01-17T20:54:14.6Z,2,REGULAR,2pt,Jump Shot,[],1629636,74.85216819973719,37.99019607843137,1610612739,59,51,2022-01-17T20:54:18Z,2730000,-60.0,184.0,1,right,D. Garland 19' pullup Jump Shot (14 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,,,,19.34,Made,14.0,,,,,,,,,,,,,,,
274,PT02M48.00S,2022-01-17T20:54:32.4Z,2,REGULAR,3pt,Jump Shot,[],201933,8.886333771353483,1.715686274509804,1610612751,59,54,2022-01-17T20:54:36Z,2740000,241.0,31.0,1,left,B. Griffin 24' 3PT  (5 PTS) (D. Sharpe 2 AST),"[201933, 1630549]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,24.34,Made,5.0,,,,,D. Sharpe,1630549.0,2.0,,,,,,,,
276,PT02M32.00S,2022-01-17T20:54:48.5Z,2,REGULAR,2pt,Jump Shot,[],1629636,81.94809461235218,70.83333333333334,1610612739,59,54,2022-01-17T20:54:52Z,2760000,104.0,117.0,1,right,MISS D. Garland 15' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,,,,15.68,Missed,,,,,,,,,,,,,,,,
