actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
366,PT12M00.00S,2022-04-10T20:44:35.7Z,3,REGULAR,substitution,in,['startperiod'],1628374,,,1610612749,79,46,2022-04-10T20:49:55Z,3510000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2022-04-10T20:44:35.7Z,3,REGULAR,substitution,in,['startperiod'],1629636,,,1610612749,79,46,2022-04-10T20:49:55Z,3520000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2022-04-10T20:44:35.7Z,3,REGULAR,substitution,in,['startperiod'],1629623,,,1610612749,79,46,2022-04-10T20:49:55Z,3530000,,,0,,SUB in: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2022-04-10T20:50:27.2Z,3,REGULAR,period,start,[],0,,,1610612749,79,46,2022-04-10T20:50:27Z,3540000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT11M48.00S,2022-04-10T20:50:38.5Z,3,REGULAR,3pt,Jump Shot,[],1628975,5.469776609724048,3.9215686274509802,1610612749,79,46,2022-04-10T20:50:48Z,3550000,230.0,-1.0,1,left,MISS J. Carter 3PT,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,23.04,Missed,,,,,,,,,,,,,,
371,PT11M43.00S,2022-04-10T20:50:42.9Z,3,REGULAR,rebound,offensive,[],1628975,,,1610612749,79,46,2022-04-10T20:50:43Z,3560000,,,0,,J. Carter REBOUND (Off:1 Def:3),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,370.0,4.0,3.0,1.0,,,
372,PT11M41.00S,2022-04-10T20:50:44.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628975,6.389618922470433,3.431372549019608,1610612749,79,46,2022-04-10T20:50:55Z,3570000,233.0,8.0,1,left,MISS J. Carter 3PT,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,23.29,Missed,,,,,,,,,,,,,,
373,PT11M41.00S,2022-04-10T20:50:44.9Z,3,REGULAR,rebound,offensive,[],1630572,,,1610612749,79,46,2022-04-10T20:54:49Z,3580000,,,0,,S. Mamukelashvili REBOUND (Off:3 Def:4),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,372.0,7.0,4.0,3.0,,,
404,PT11M41.00S,2022-04-10T20:50:50.6Z,3,REGULAR,turnover,bad pass,[],1630572,,,1610612749,79,46,2022-04-10T20:55:06Z,3585000,,,0,,S. Mamukelashvili bad pass TURNOVER (2 TO),"[1630572, 1627747]",1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,2.0,LeVert,1627747.0,,,,,,,
405,PT11M41.00S,2022-04-10T20:50:50.6Z,3,REGULAR,steal,,[],1627747,,,1610612739,79,46,2022-04-10T20:55:06Z,3587500,,,0,,C. LeVert STEAL (2 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT11M30.00S,2022-04-10T20:50:56.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630596,93.64323258869908,50.0,1610612739,81,46,2022-04-10T20:55:06Z,3590000,0.0,7.0,1,right,E. Mobley DUNK (13 PTS) (I. Okoro 1 AST),"[1630596, 1630171]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,0.73,Made,13.0,I. Okoro,1630171.0,1.0,,,,,,,,,,
375,PT11M13.00S,2022-04-10T20:51:12.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629670,6.1268068331143235,36.27450980392157,1610612749,81,48,2022-04-10T20:51:23Z,3600000,69.0,5.0,1,left,J. Nwora 6' driving floating Jump Shot (9 PTS) (S. Mamukelashvili 2 AST),"[1629670, 1630572]",1610612749.0,MIL,driving floating,,,Nwora,J. Nwora,,,,,,,,,,6.88,Made,9.0,S. Mamukelashvili,1630572.0,2.0,,,,,,,,,,
377,PT10M57.00S,2022-04-10T20:51:28.3Z,3,REGULAR,3pt,Jump Shot,[],1629636,93.38042049934296,96.32352941176471,1610612739,81,48,2022-04-10T20:51:37Z,3620000,232.0,10.0,1,right,MISS D. Garland 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,23.18,Missed,,,,,,,,,,,,,,
378,PT10M55.00S,2022-04-10T20:51:30.3Z,3,REGULAR,rebound,defensive,[],1629670,,,1610612749,81,48,2022-04-10T20:51:37Z,3630000,,,0,,J. Nwora REBOUND (Off:0 Def:7),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,377.0,7.0,7.0,0.0,,,
379,PT10M52.00S,2022-04-10T20:51:37.6Z,3,REGULAR,turnover,out-of-bounds,[],203648,,,1610612749,81,48,2022-04-10T20:56:14Z,3640000,,,0,,T. Antetokounmpo bad pass out-of-bounds TURNOVER (3 TO),[203648],1610612749.0,MIL,bad pass,,,Antetokounmpo,T. Antetokounmpo,,,,,200834.0,,,,,,,,,,,3.0,,,,,,,,,
381,PT10M40.00S,2022-04-10T20:51:52.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630596,92.19776609724047,40.19607843137255,1610612739,81,48,2022-04-10T20:52:02Z,3650000,-49.0,21.0,1,right,MISS E. Mobley Hook,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,5.32,Missed,,,,,,,,,,,,,,
382,PT10M36.00S,2022-04-10T20:51:57.0Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,81,48,2022-04-10T20:51:56Z,3660000,,,0,,E. Mobley REBOUND (Off:3 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,381.0,8.0,5.0,3.0,,,
383,PT10M36.00S,2022-04-10T20:51:57.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630596,94.40999984741211,50.0,1610612739,83,48,2022-04-10T21:18:44Z,3670000,0.0,0.0,1,right,E. Mobley tip Layup (15 PTS),[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,,,,,,0.0,Made,15.0,,,,,,,,,,,,,
384,PT10M28.00S,2022-04-10T20:52:05.0Z,3,REGULAR,3pt,Jump Shot,[],1629670,18.478975032851512,5.392156862745098,1610612749,83,51,2022-04-10T20:52:14Z,3680000,223.0,121.0,1,left,J. Nwora 25' 3PT  (12 PTS),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,25.38,Made,12.0,,,,,,,,,,,,,
385,PT10M10.00S,2022-04-10T20:52:24.8Z,3,REGULAR,foul,personal,['2freethrow'],1628975,,,1610612739,83,51,2022-04-10T20:52:43Z,3690000,,,0,,J. Carter shooting personal FOUL (1 PF) (Mobley 2 FT),"[1628975, 1630596]",1610612749.0,MIL,shooting,,,Carter,J. Carter,,,,,204058.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,,
387,PT10M10.00S,2022-04-10T20:52:48.5Z,3,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,84,51,2022-04-10T20:53:11Z,3710000,,,0,,E. Mobley Free Throw 1 of 2 (16 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
388,PT10M10.00S,2022-04-10T20:52:48.5Z,3,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,84,51,2022-04-10T20:53:11Z,3720000,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,Missed,,,,,,,,,,,,,,
389,PT10M08.00S,2022-04-10T20:52:50.5Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612749,84,51,2022-04-10T20:53:11Z,3730000,,,0,,J. Carter REBOUND (Off:1 Def:4),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,388.0,5.0,4.0,1.0,,,
390,PT09M55.00S,2022-04-10T20:53:21.9Z,3,REGULAR,2pt,Jump Shot,[],1628975,12.697109067017081,16.666666666666664,1610612749,84,51,2022-04-10T20:53:27Z,3740000,167.0,67.0,1,left,MISS J. Carter 17' pullup Shot,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,,,,,,17.96,Missed,,,,,,,,,,,,,,
391,PT09M53.00S,2022-04-10T20:53:23.9Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,84,51,2022-04-10T20:53:27Z,3750000,,,0,,L. Markkanen REBOUND (Off:0 Def:6),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,390.0,6.0,6.0,0.0,,,
392,PT09M45.00S,2022-04-10T20:53:31.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630596,93.77463863337714,51.71568627450981,1610612739,86,51,2022-04-10T20:53:42Z,3760000,9.0,6.0,1,right,E. Mobley cutting DUNK (18 PTS) (D. Garland 7 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,,,,,,1.05,Made,18.0,D. Garland,1629636.0,7.0,,,,,,,,,,
394,PT09M31.00S,2022-04-10T20:53:45.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629670,14.536793692509855,42.15686274509804,1610612749,86,51,2022-04-10T20:53:52Z,3780000,39.0,84.0,1,left,MISS J. Nwora 9' pullup Shot,[1629670],1610612749.0,MIL,pullup,,,Nwora,J. Nwora,,,,,,,,,,9.28,Missed,,,,,,,,,,,,,,
395,PT09M27.00S,2022-04-10T20:53:49.7Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,86,51,2022-04-10T20:53:52Z,3790000,,,0,,L. Markkanen REBOUND (Off:0 Def:7),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,394.0,7.0,7.0,0.0,,,
396,PT09M19.00S,2022-04-10T20:53:57.7Z,3,REGULAR,3pt,Jump Shot,[],1627747,91.5407358738502,95.09803921568627,1610612739,86,51,2022-04-10T20:54:03Z,3800000,225.0,27.0,1,right,MISS C. LeVert 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,22.71,Missed,,,,,,,,,,,,,,
397,PT09M15.00S,2022-04-10T20:54:01.7Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612749,86,51,2022-04-10T20:54:03Z,3810000,,,0,,S. Mamukelashvili REBOUND (Off:3 Def:5),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,396.0,8.0,5.0,3.0,,,
398,PT09M13.00S,2022-04-10T20:54:09.0Z,3,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612749,86,51,2022-04-10T20:54:15Z,3820000,,,0,,L. Markkanen shooting personal FOUL (1 PF) (Mamukelashvili 2 FT),"[1628374, 1630572]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,204058.0,1.0,0.0,Mamukelashvili,1630572.0,,,,,,,,,,,,,,,,
400,PT09M13.00S,2022-04-10T20:54:29.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630572,,,1610612749,86,52,2022-04-10T20:54:29Z,3840000,,,0,,S. Mamukelashvili Free Throw 1 of 2 (9 PTS),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
401,PT09M13.00S,2022-04-10T20:54:41.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630572,,,1610612749,86,53,2022-04-10T20:54:41Z,3850000,,,0,,S. Mamukelashvili Free Throw 2 of 2 (10 PTS),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
402,PT08M58.00S,2022-04-10T20:54:57.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630171,92.46057818659659,63.725490196078425,1610612739,86,53,2022-04-10T20:55:05Z,3860000,69.0,18.0,1,right,MISS I. Okoro 7' driving floating Shot,[1630171],1610612739.0,CLE,driving floating,,,Okoro,I. Okoro,,,,,,,,,,7.1,Missed,,,,,,,,,,,,,,
403,PT08M56.00S,2022-04-10T20:55:00.2Z,3,REGULAR,rebound,defensive,[],203648,,,1610612749,86,53,2022-04-10T20:55:00Z,3870000,,,0,,T. Antetokounmpo REBOUND (Off:0 Def:2),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,402.0,2.0,2.0,0.0,,,
406,PT08M49.00S,2022-04-10T20:55:07.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203648,5.338370565045992,50.245098039215684,1610612749,86,55,2022-04-10T20:55:17Z,3880000,-1.0,-2.0,1,left,T. Antetokounmpo cutting DUNK (11 PTS) (L. Wigginton 5 AST),"[203648, 1629623]",1610612749.0,MIL,cutting,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,0.26,Made,11.0,L. Wigginton,1629623.0,5.0,,,,,,,,,,
408,PT08M28.00S,2022-04-10T20:55:27.8Z,3,REGULAR,2pt,Jump Shot,[],1630596,76.16622864651774,54.90196078431373,1610612739,86,55,2022-04-10T20:55:35Z,3900000,25.0,172.0,1,right,MISS E. Mobley 17' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,,,,,,17.32,Missed,,,,,,,,,,,,,,
409,PT08M26.00S,2022-04-10T20:55:29.8Z,3,REGULAR,rebound,defensive,[],203648,,,1610612749,86,55,2022-04-10T20:55:35Z,3910000,,,0,,T. Antetokounmpo REBOUND (Off:0 Def:3),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,408.0,3.0,3.0,0.0,,,
410,PT08M18.00S,2022-04-10T20:55:38.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629623,5.338370565045992,50.73529411764706,1610612749,86,55,2022-04-10T20:55:45Z,3920000,-4.0,-2.0,1,left,MISS L. Wigginton driving Layup,[1629623],1610612749.0,MIL,driving,,,Wigginton,L. Wigginton,,,,,,,,,,0.44,Missed,,,,,,,,,,,,,,
411,PT08M16.00S,2022-04-10T20:55:40.1Z,3,REGULAR,rebound,offensive,[],1629670,,,1610612749,86,55,2022-04-10T20:55:40Z,3930000,,,0,,J. Nwora REBOUND (Off:1 Def:7),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,410.0,8.0,7.0,1.0,,,
412,PT08M16.00S,2022-04-10T20:55:41.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629670,6.389618922470433,51.470588235294116,1610612749,86,55,2022-04-10T20:55:51Z,3940000,-7.0,8.0,1,left,MISS J. Nwora putback Layup - blocked,"[1629670, 1630596]",1610612749.0,MIL,putback,,,Nwora,J. Nwora,,,,,,,,,,1.06,Missed,,,,,,,,,,,,Mobley,1630596.0,
413,PT08M16.00S,2022-04-10T20:55:41.7Z,3,REGULAR,block,,[],1630596,,,1610612749,86,55,2022-04-10T20:55:44Z,3950000,,,0,,E. Mobley BLOCK (3 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT08M16.00S,2022-04-10T20:55:41.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,86,55,2022-04-10T20:55:51Z,3960000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,412.0,,,,,,
415,PT08M16.00S,2022-04-10T20:55:47.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,86,55,2022-04-10T20:55:47Z,3970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT08M16.00S,2022-04-10T20:55:55.5Z,3,REGULAR,substitution,out,[],1629623,,,1610612749,86,55,2022-04-10T20:55:58Z,3980000,,,0,,SUB out: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT08M16.00S,2022-04-10T20:55:55.5Z,3,REGULAR,substitution,in,[],1629730,,,1610612749,86,55,2022-04-10T20:55:58Z,3990000,,,0,,SUB in: R. Tucker,[1629730],1610612749.0,MIL,,,,Tucker,R. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT08M07.00S,2022-04-10T20:56:04.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630572,7.30946123521682,50.49019607843137,1610612749,86,55,2022-04-10T20:56:11Z,4000000,-2.0,16.0,1,left,MISS S. Mamukelashvili driving Layup - blocked,"[1630572, 1630596]",1610612749.0,MIL,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,1.64,Missed,,,,,,,,,,,,Mobley,1630596.0,
419,PT08M07.00S,2022-04-10T20:56:04.4Z,3,REGULAR,block,,[],1630596,,,1610612749,86,55,2022-04-10T20:56:07Z,4010000,,,0,,E. Mobley BLOCK (4 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT08M03.00S,2022-04-10T20:56:08.4Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,86,55,2022-04-10T20:56:11Z,4020000,,,0,,E. Mobley REBOUND (Off:3 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,418.0,9.0,6.0,3.0,,,
421,PT07M53.00S,2022-04-10T20:56:17.8Z,3,REGULAR,3pt,Jump Shot,[],1627747,78.66294349540078,6.127450980392156,1610612739,86,55,2022-04-10T20:56:23Z,4030000,-219.0,148.0,1,right,MISS C. LeVert 26' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,26.47,Missed,,,,,,,,,,,,,,
422,PT07M50.00S,2022-04-10T20:56:20.8Z,3,REGULAR,rebound,defensive,[],1629730,,,1610612749,86,55,2022-04-10T20:56:23Z,4040000,,,0,,R. Tucker REBOUND (Off:1 Def:2),[1629730],1610612749.0,MIL,,,,Tucker,R. Tucker,,,,,,,,,,,,,,,,,,,421.0,3.0,2.0,1.0,,,
423,PT07M40.00S,2022-04-10T20:56:34.8Z,3,REGULAR,foul,personal,[],1627747,,,1610612749,86,55,2022-04-10T20:56:44Z,4050000,,,0,,C. LeVert personal FOUL (1 PF),"[1627747, 1629730]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,204058.0,1.0,0.0,Tucker,1629730.0,,,,,,,,,,,,,,,,
425,PT07M26.00S,2022-04-10T20:57:02.4Z,3,REGULAR,3pt,Jump Shot,[],1628975,28.597240473061763,75.0,1610612749,86,55,2022-04-10T20:57:07Z,4070000,-125.0,216.0,1,left,MISS J. Carter 24' 3PT,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,24.98,Missed,,,,,,,,,,,,,,
426,PT07M23.00S,2022-04-10T20:57:05.4Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612739,86,55,2022-04-10T20:57:07Z,4080000,,,0,,I. Okoro REBOUND (Off:1 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,425.0,2.0,1.0,1.0,,,
427,PT07M16.00S,2022-04-10T20:57:12.6Z,3,REGULAR,3pt,Jump Shot,[],1628374,62.23718791064389,45.83333333333333,1610612739,89,55,2022-04-10T20:57:18Z,4090000,-21.0,302.0,1,right,L. Markkanen 30' 3PT  (17 PTS) (I. Okoro 2 AST),"[1628374, 1630171]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,30.32,Made,17.0,I. Okoro,1630171.0,2.0,,,,,,,,,,
429,PT07M06.00S,2022-04-10T20:57:27.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,89,55,2022-04-10T20:57:27Z,4110000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT07M06.00S,2022-04-10T20:59:27.1Z,3,REGULAR,substitution,out,[],1629636,,,1610612749,89,55,2022-04-10T21:00:10Z,4120000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT07M06.00S,2022-04-10T20:59:27.1Z,3,REGULAR,substitution,out,[],1628374,,,1610612749,89,55,2022-04-10T21:00:10Z,4130000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT07M06.00S,2022-04-10T20:59:27.1Z,3,REGULAR,substitution,out,[],1628975,,,1610612749,89,55,2022-04-10T21:00:10Z,4140000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT07M06.00S,2022-04-10T20:59:27.1Z,3,REGULAR,substitution,in,[],201567,,,1610612749,89,55,2022-04-10T21:00:10Z,4150000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT07M06.00S,2022-04-10T20:59:27.1Z,3,REGULAR,substitution,in,[],200765,,,1610612749,89,55,2022-04-10T21:00:10Z,4160000,,,0,,SUB in: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT07M06.00S,2022-04-10T20:59:27.1Z,3,REGULAR,substitution,in,[],1629623,,,1610612749,89,55,2022-04-10T21:00:10Z,4170000,,,0,,SUB in: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT07M00.00S,2022-04-10T21:00:40.2Z,3,REGULAR,turnover,out-of-bounds,[],203648,,,1610612749,89,55,2022-04-10T21:00:48Z,4180000,,,0,,T. Antetokounmpo bad pass out-of-bounds TURNOVER (4 TO),[203648],1610612749.0,MIL,bad pass,,,Antetokounmpo,T. Antetokounmpo,,,,,1162.0,,,,,,,,,,,4.0,,,,,,,,,
437,PT06M48.00S,2022-04-10T21:01:00.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201567,94.1688567674113,3.1862745098039214,1610612739,92,55,2022-04-10T21:01:06Z,4190000,-234.0,2.0,1,right,K. Love 3PT  (26 PTS) (C. LeVert 6 AST),"[201567, 1627747]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,23.41,Made,26.0,C. LeVert,1627747.0,6.0,,,,,,,,,,
439,PT06M40.00S,2022-04-10T21:01:17.6Z,3,REGULAR,foul,offensive,[],203648,,,1610612749,92,55,2022-04-10T21:01:31Z,4210000,,,0,,T. Antetokounmpo offensive FOUL (3 PF),"[203648, 200765]",1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,204058.0,3.0,0.0,Rondo,200765.0,,,,,,,,,,,,,,,,
441,PT06M40.00S,2022-04-10T21:01:17.6Z,3,REGULAR,turnover,offensive foul,[],203648,,,1610612749,92,55,2022-04-10T21:01:17Z,4230000,,,0,,T. Antetokounmpo offensive foul TURNOVER (5 TO),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,204058.0,,,,,,,,,,,5.0,,,,,,,,,
442,PT06M30.00S,2022-04-10T21:01:32.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201567,65.91655716162943,25.49019607843137,1610612739,95,55,2022-04-10T21:01:38Z,4240000,-123.0,268.0,1,right,K. Love 29' 3PT  (29 PTS) (R. Rondo 6 AST),"[201567, 200765]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,29.46,Made,29.0,R. Rondo,200765.0,6.0,,,,,,,,,,
444,PT06M09.00S,2022-04-10T21:01:52.6Z,3,REGULAR,3pt,Jump Shot,[],1629670,25.57490144546649,3.9215686274509802,1610612749,95,58,2022-04-10T21:02:00Z,4260000,230.0,188.0,1,left,J. Nwora 29' 3PT  (15 PTS) (S. Mamukelashvili 3 AST),"[1629670, 1630572]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,29.73,Made,15.0,S. Mamukelashvili,1630572.0,3.0,,,,,,,,,,
446,PT05M59.00S,2022-04-10T21:02:02.5Z,3,REGULAR,3pt,Jump Shot,[],201567,66.17936925098554,12.5,1610612739,98,58,2022-04-10T21:02:10Z,4280000,-188.0,265.0,1,right,K. Love 32' 3PT turnaround (32 PTS) (R. Rondo 7 AST),"[201567, 200765]",1610612739.0,CLE,turnaround,,,Love,K. Love,,,,,,,,,,32.5,Made,32.0,R. Rondo,200765.0,7.0,,,,,,,,,,
448,PT05M40.00S,2022-04-10T21:02:23.2Z,3,REGULAR,3pt,Jump Shot,[],1629623,26.10052562417871,15.196078431372548,1610612749,98,58,2022-04-10T21:02:28Z,4300000,174.0,193.0,1,left,MISS L. Wigginton 25' 3PT,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,25.97,Missed,,,,,,,,,,,,,,
449,PT05M36.00S,2022-04-10T21:02:25.8Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,98,58,2022-04-10T21:02:25Z,4310000,,,0,,E. Mobley REBOUND (Off:3 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,448.0,10.0,7.0,3.0,,,
450,PT05M23.00S,2022-04-10T21:02:38.6Z,3,REGULAR,3pt,Jump Shot,[],1627747,71.17279894875165,18.627450980392158,1610612739,98,58,2022-04-10T21:02:43Z,4320000,-157.0,218.0,1,right,MISS C. LeVert 26' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,26.9,Missed,,,,,,,,,,,,,,
451,PT05M20.00S,2022-04-10T21:02:41.6Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612749,98,58,2022-04-10T21:02:43Z,4330000,,,0,,S. Mamukelashvili REBOUND (Off:3 Def:6),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,450.0,9.0,6.0,3.0,,,
