actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
172,PT09M46.00S,2026-03-14T00:11:55.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628963,7.703679369250986,50.0,1610612742,30,40,2026-03-14T00:12:01Z,1670000,False,0.0,20.0,1,left,M. Bagley III DUNK (2 PTS) (C. Flagg 3 AST),"[1628963, 1642843]",1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.99,Made,2.0,C. Flagg,1642843.0,3.0,,,,,,,,,,,,,,
174,PT09M46.00S,2026-03-14T00:11:59.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,30,40,2026-03-14T00:11:59Z,1690000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT09M46.00S,2026-03-14T00:12:00.8Z,2,REGULAR,substitution,out,[],1628418,,,1610612739,30,40,2026-03-14T00:15:32Z,1700000,False,,,0,,SUB out: T. Bryant,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT09M46.00S,2026-03-14T00:12:00.8Z,2,REGULAR,substitution,out,[],203471,,,1610612739,30,40,2026-03-14T00:15:32Z,1710000,False,,,0,,SUB out: D. Schröder,[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT09M46.00S,2026-03-14T00:12:00.8Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,30,40,2026-03-14T00:15:32Z,1720000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M46.00S,2026-03-14T00:12:00.8Z,2,REGULAR,substitution,in,[],201935,,,1610612739,30,40,2026-03-14T00:15:32Z,1730000,False,,,0,,SUB in: J. Harden,[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M36.00S,2026-03-14T00:15:55.6Z,2,REGULAR,turnover,out-of-bounds,[],201935,,,1610612739,30,40,2026-03-14T00:16:01Z,1740000,False,,,0,,J. Harden bad pass out-of-bounds TURNOVER (2 TO),[201935],1610612739.0,CLE,bad pass,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,1628172.0,,,,,,,,,,,2.0,,
180,PT09M21.00S,2026-03-14T00:16:20.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642948,24.26084099868594,12.745098039215685,1610612742,33,40,2026-03-14T00:16:46Z,1750000,False,186.0,176.0,1,left,R. Nembhard 25' 3PT  (5 PTS) (C. Flagg 4 AST),"[1642948, 1642843]",1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,Above the Break 3,24+ Right Center,25.6,Made,5.0,C. Flagg,1642843.0,4.0,,,,,,,,,,,,,,
182,PT08M59.00S,2026-03-14T00:16:42.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,86.02168199737189,52.69607843137255,1610612739,33,42,2026-03-14T00:16:46Z,1770000,False,13.0,79.0,1,right,D. Mitchell 8' driving floating Jump Shot (6 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,8.0,Made,6.0,,,,,,,,,,,,,,,,,
183,PT08M48.00S,2026-03-14T00:16:53.8Z,2,REGULAR,turnover,bad pass,[],1642843,,,1610612742,33,42,2026-03-14T00:16:58Z,1780000,False,,,0,,C. Flagg bad pass TURNOVER (1 TO),"[1642843, 1628378]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0
184,PT08M48.00S,2026-03-14T00:16:53.8Z,2,REGULAR,steal,,[],1628378,,,1610612739,33,42,2026-03-14T00:16:56Z,1790000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
185,PT08M45.00S,2026-03-14T00:16:57.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628378,91.80354796320631,51.225490196078425,1610612739,33,44,2026-03-14T00:17:36Z,1800000,False,6.0,25.0,1,right,D. Mitchell running finger roll Layup (8 PTS),[1628378],1610612739.0,CLE,running finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.52,Made,8.0,,,,,,,,,,,,,,,,,
186,PT08M31.00S,2026-03-14T00:17:09.9Z,2,REGULAR,turnover,bad pass,[],203114,,,1610612742,33,44,2026-03-14T00:17:25Z,1810000,False,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 1641854]",1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Porter Jr.,1641854.0
187,PT08M31.00S,2026-03-14T00:17:09.9Z,2,REGULAR,steal,,[],1641854,,,1610612739,33,44,2026-03-14T00:17:11Z,1820000,False,,,0,,C. Porter Jr. STEAL (1 STL),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
188,PT08M26.00S,2026-03-14T00:17:16.7Z,2,REGULAR,foul,personal,['2freethrow'],1631108,,,1610612739,33,44,2026-03-14T00:17:29Z,1830000,False,,,0,,M. Christie shooting personal FOUL (2 PF) (Mobley 2 FT),"[1631108, 1630596]",1610612742.0,DAL,shooting,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,,,1626301.0,2.0,0.0,Mobley,1630596.0,,,,,,,,,
190,PT08M26.00S,2026-03-14T00:17:44.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630596,,,1610612739,33,45,2026-03-14T00:18:12Z,1850000,False,,,0,,E. Mobley Free Throw 1 of 2 (17 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
191,PT08M26.00S,2026-03-14T00:17:46.6Z,2,REGULAR,substitution,out,[],203114,,,1610612739,33,45,2026-03-14T00:17:53Z,1860000,False,,,0,,SUB out: K. Middleton,[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M26.00S,2026-03-14T00:17:46.6Z,2,REGULAR,substitution,out,[],1641854,,,1610612739,33,45,2026-03-14T00:17:53Z,1870000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M26.00S,2026-03-14T00:17:46.6Z,2,REGULAR,substitution,in,[],1630230,,,1610612739,33,45,2026-03-14T00:17:53Z,1880000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M26.00S,2026-03-14T00:17:46.6Z,2,REGULAR,substitution,in,[],1641772,,,1610612739,33,45,2026-03-14T00:17:53Z,1890000,False,,,0,,SUB in: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M26.00S,2026-03-14T00:17:44.8Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630596,,,1610612739,33,45,2026-03-14T00:18:12Z,1900000,False,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
196,PT08M24.00S,2026-03-14T00:17:46.8Z,2,REGULAR,rebound,defensive,[],1642843,,,1610612742,33,45,2026-03-14T00:18:12Z,1910000,False,,,0,,C. Flagg REBOUND (Off:0 Def:1),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,195.0,1.0,1.0,0.0,,,
197,PT08M12.00S,2026-03-14T00:18:22.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,14.011169513797633,49.754901960784316,1610612742,33,45,2026-03-14T00:18:31Z,1920000,False,1.0,79.0,1,left,MISS C. Flagg 7' driving floating Shot,[1642843],1610612742.0,DAL,driving floating,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,,
198,PT08M11.00S,2026-03-14T00:18:23.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,33,45,2026-03-14T00:18:31Z,1930000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,197.0,,,,,,
199,PT08M11.00S,2026-03-14T00:18:29.8Z,2,REGULAR,foul,personal,[],1630596,,,1610612742,33,45,2026-03-14T00:18:55Z,1940000,False,,,0,,E. Mobley loose ball personal FOUL (2 PF),"[1630596, 1628963]",1610612739.0,CLE,loose ball,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,1626301.0,2.0,0.0,Bagley III,1628963.0,,,,,,,,,
201,PT08M03.00S,2026-03-14T00:18:54.7Z,2,REGULAR,turnover,bad pass,[],1642948,,,1610612742,33,45,2026-03-14T00:18:58Z,1960000,False,,,0,,R. Nembhard bad pass TURNOVER (1 TO),"[1642948, 1629731]",1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Wade,1629731.0
202,PT08M03.00S,2026-03-14T00:18:54.7Z,2,REGULAR,steal,,[],1629731,,,1610612739,33,45,2026-03-14T00:20:24Z,1970000,False,,,0,,D. Wade STEAL (1 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
203,PT07M57.00S,2026-03-14T00:19:00.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628378,92.32917214191852,49.50980392156863,1610612739,33,47,2026-03-14T00:19:10Z,1980000,False,-2.0,20.0,1,right,D. Mitchell running reverse Layup (10 PTS) (D. Wade 1 AST),"[1628378, 1629731]",1610612739.0,CLE,running reverse,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.98,Made,10.0,D. Wade,1629731.0,1.0,,,,,,,,,,,,,,
205,PT07M57.00S,2026-03-14T00:19:08.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,33,47,2026-03-14T00:19:08Z,2000000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M57.00S,2026-03-14T00:19:53.1Z,2,REGULAR,substitution,out,[],1628378,,,1610612742,33,47,2026-03-14T00:22:24Z,2010000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M57.00S,2026-03-14T00:19:53.1Z,2,REGULAR,substitution,in,[],1631165,,,1610612742,33,47,2026-03-14T00:22:24Z,2020000,False,,,0,,SUB in: K. Ellis,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M43.00S,2026-03-14T00:22:51.5Z,2,REGULAR,turnover,lost ball,[],1628963,,,1610612742,33,47,2026-03-14T00:22:54Z,2030000,False,,,0,,M. Bagley III lost ball TURNOVER (1 TO),"[1628963, 1630596]",1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Mobley,1630596.0
209,PT07M43.00S,2026-03-14T00:22:51.5Z,2,REGULAR,steal,,[],1630596,,,1610612739,33,47,2026-03-14T00:24:03Z,2040000,False,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
210,PT07M40.00S,2026-03-14T00:22:55.8Z,2,REGULAR,foul,personal,['2freethrow'],1628963,,,1610612739,33,47,2026-03-14T00:23:06Z,2050000,False,,,0,,M. Bagley III shooting personal FOUL (1 PF) (Mobley 2 FT),"[1628963, 1630596]",1610612742.0,DAL,shooting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,
212,PT07M40.00S,2026-03-14T00:23:29.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630596,,,1610612739,33,47,2026-03-14T00:23:29Z,2070000,False,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
213,PT07M40.00S,2026-03-14T00:23:29.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,33,47,2026-03-14T00:23:29Z,2080000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,212.0,,,,,,
214,PT07M40.00S,2026-03-14T00:23:30.4Z,2,REGULAR,substitution,out,[],1631108,,,1610612739,33,47,2026-03-14T00:23:43Z,2090000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M40.00S,2026-03-14T00:23:30.4Z,2,REGULAR,substitution,out,[],1628963,,,1610612739,33,47,2026-03-14T00:23:43Z,2100000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M40.00S,2026-03-14T00:23:30.4Z,2,REGULAR,substitution,in,[],203939,,,1610612739,33,47,2026-03-14T00:23:43Z,2110000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M40.00S,2026-03-14T00:23:30.4Z,2,REGULAR,substitution,in,[],202691,,,1610612739,33,47,2026-03-14T00:23:43Z,2120000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M40.00S,2026-03-14T00:23:54.6Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630596,,,1610612739,33,47,2026-03-14T00:23:54Z,2130000,False,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
219,PT07M38.00S,2026-03-14T00:23:56.1Z,2,REGULAR,rebound,defensive,[],1642843,,,1610612742,33,47,2026-03-14T00:23:56Z,2140000,False,,,0,,C. Flagg REBOUND (Off:0 Def:2),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,218.0,2.0,2.0,0.0,,,
220,PT07M17.00S,2026-03-14T00:24:17.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642948,18.922470433639948,50.18382352941176,1610612742,33,47,2026-03-14T00:25:07Z,2150000,False,-1.0,125.0,1,left,MISS R. Nembhard 12' pullup Shot,[1642948],1610612742.0,DAL,pullup,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,12.54,Missed,,,,,,,,,,,,,,,,,,
221,PT07M14.00S,2026-03-14T00:24:20.1Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,33,47,2026-03-14T00:24:48Z,2160000,False,,,0,,E. Mobley REBOUND (Off:2 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,220.0,4.0,2.0,2.0,,,
222,PT06M55.00S,2026-03-14T00:24:38.6Z,2,REGULAR,3pt,Jump Shot,[],1631165,77.87450722733246,92.15686274509804,1610612739,33,47,2026-03-14T00:24:49Z,2170000,False,211.0,155.0,1,right,MISS K. Ellis 26' 3PT,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,26.19,Missed,,,,,,,,,,,,,,,,,,
223,PT06M52.00S,2026-03-14T00:24:41.6Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,33,47,2026-03-14T00:24:49Z,2180000,False,,,0,,D. Powell REBOUND (Off:1 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,222.0,3.0,2.0,1.0,,,
224,PT06M32.00S,2026-03-14T00:25:02.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642843,8.360709592641262,55.88235294117647,1610612742,33,47,2026-03-14T00:26:24Z,2190000,False,-29.0,26.0,1,left,MISS C. Flagg driving Layup - blocked,"[1642843, 1631165]",1610612742.0,DAL,driving,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,3.93,Missed,,,,,,,,,,Ellis,1631165.0,,,,,,,
225,PT06M32.00S,2026-03-14T00:25:02.9Z,2,REGULAR,block,,[],1631165,,,1610612742,33,47,2026-03-14T00:25:05Z,2200000,False,,,0,,K. Ellis BLOCK (1 BLK),[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
226,PT06M29.00S,2026-03-14T00:25:05.9Z,2,REGULAR,rebound,defensive,[],201935,,,1610612739,33,47,2026-03-14T00:25:09Z,2210000,False,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,224.0,4.0,4.0,0.0,,,
227,PT06M26.00S,2026-03-14T00:25:10.5Z,2,REGULAR,foul,personal,[],1642948,,,1610612739,33,47,2026-03-14T00:25:27Z,2220000,False,,,0,,R. Nembhard personal FOUL (1 PF),"[1642948, 1630596]",1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,1626301.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,
229,PT06M26.00S,2026-03-14T00:25:18.2Z,2,REGULAR,substitution,out,[],1642948,,,1610612739,33,47,2026-03-14T00:25:30Z,2240000,False,,,0,,SUB out: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M26.00S,2026-03-14T00:25:18.2Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,33,47,2026-03-14T00:25:30Z,2250000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M26.00S,2026-03-14T00:25:18.2Z,2,REGULAR,substitution,in,[],1630314,,,1610612739,33,47,2026-03-14T00:25:30Z,2260000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M26.00S,2026-03-14T00:25:18.2Z,2,REGULAR,substitution,in,[],1642281,,,1610612739,33,47,2026-03-14T00:25:30Z,2270000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M17.00S,2026-03-14T00:25:52.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642281,86.67871222076215,58.57843137254902,1610612739,33,49,2026-03-14T00:25:57Z,2280000,False,43.0,73.0,1,right,J. Tyson 8' driving floating Jump Shot (5 PTS),[1642281],1610612739.0,CLE,driving floating,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),8-16 Center,8.44,Made,5.0,,,,,,,,,,,,,,,,,
234,PT06M05.00S,2026-03-14T00:26:04.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,8.754927726675426,48.03921568627451,1610612742,33,49,2026-03-14T00:26:10Z,2290000,False,10.0,30.0,1,left,MISS N. Marshall driving reverse Layup,[1630230],1610612742.0,DAL,driving reverse,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,,,,,
235,PT05M59.00S,2026-03-14T00:26:10.9Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,33,49,2026-03-14T00:26:10Z,2300000,False,,,0,,D. Powell REBOUND (Off:2 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,234.0,4.0,2.0,2.0,,,
236,PT05M59.00S,2026-03-14T00:26:09.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203939,5.590000152587891,50.0,1610612742,35,49,2026-03-14T00:26:09Z,2310000,False,0.0,0.0,1,left,D. Powell putback Layup (2 PTS),[203939],1610612742.0,DAL,putback,,,Powell,D. Powell,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
237,PT05M55.00S,2026-03-14T00:26:15.2Z,2,REGULAR,turnover,out-of-bounds,[],201935,,,1610612739,35,49,2026-03-14T00:26:20Z,2320000,False,,,0,,J. Harden bad pass out-of-bounds TURNOVER (3 TO),[201935],1610612739.0,CLE,bad pass,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,,,,,,,1830.0,,,,,,,,,,,3.0,,
238,PT05M55.00S,2026-03-14T00:26:19.1Z,2,REGULAR,substitution,out,[],1642843,,,1610612742,35,49,2026-03-14T00:26:30Z,2330000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M55.00S,2026-03-14T00:26:19.1Z,2,REGULAR,substitution,in,[],1631108,,,1610612742,35,49,2026-03-14T00:26:30Z,2340000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M45.00S,2026-03-14T00:26:50.0Z,2,REGULAR,foul,personal,['2freethrow'],1641772,,,1610612742,35,49,2026-03-14T00:26:58Z,2350000,False,,,0,,N. Tomlin shooting personal FOUL (1 PF) (Williams 2 FT),"[1641772, 1630314]",1610612739.0,CLE,shooting,,,Tomlin,N. Tomlin,,,,,Mid-Range,8-16 Left,,,,,,,1830.0,1.0,0.0,Williams,1630314.0,,,,,,,,,
242,PT05M45.00S,2026-03-14T00:27:35.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630314,,,1610612742,36,49,2026-03-14T00:27:35Z,2370000,False,,,0,,B. Williams Free Throw 1 of 2 (4 PTS),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
243,PT05M45.00S,2026-03-14T00:27:58.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630314,,,1610612742,37,49,2026-03-14T00:27:58Z,2380000,False,,,0,,B. Williams Free Throw 2 of 2 (5 PTS),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
244,PT05M33.00S,2026-03-14T00:28:12.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,92.19776609724047,47.549019607843135,1610612739,37,51,2026-03-14T00:28:26Z,2390000,False,-12.0,21.0,1,right,J. Harden driving finger roll Layup (4 PTS),[201935],1610612739.0,CLE,driving finger roll,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2.42,Made,4.0,,,,,,,,,,,,,,,,,
245,PT05M13.00S,2026-03-14T00:28:32.1Z,2,REGULAR,3pt,Jump Shot,[],202691,22.946780551905388,91.42156862745098,1610612742,37,51,2026-03-14T00:28:37Z,2400000,False,-207.0,163.0,1,left,MISS K. Thompson 26' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,26.37,Missed,,,,,,,,,,,,,,,,,,
246,PT05M09.00S,2026-03-14T00:28:36.1Z,2,REGULAR,rebound,defensive,[],1642281,,,1610612739,37,51,2026-03-14T00:28:37Z,2410000,False,,,0,,J. Tyson REBOUND (Off:0 Def:3),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,245.0,3.0,3.0,0.0,,,
247,PT04M57.00S,2026-03-14T00:28:48.4Z,2,REGULAR,3pt,Jump Shot,[],201935,66.5735873850197,49.50980392156863,1610612739,37,54,2026-03-14T00:28:53Z,2420000,False,-2.0,262.0,1,right,J. Harden 26' 3PT step back (7 PTS),[201935],1610612739.0,CLE,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.17,Made,7.0,,,,,,,,,,,,,,,,,
248,PT04M43.00S,2026-03-14T00:29:01.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,13.222733245729303,52.69607843137255,1610612742,37,54,2026-03-14T00:29:45Z,2430000,False,-13.0,72.0,1,left,MISS N. Marshall 7' driving Layup,[1630230],1610612742.0,DAL,driving,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,7.31,Missed,,,,,,,,,,,,,,,,,,
249,PT04M41.00S,2026-03-14T00:29:04.2Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,37,54,2026-03-14T00:29:04Z,2440000,False,,,0,,D. Powell REBOUND (Off:3 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,248.0,5.0,2.0,3.0,,,
250,PT04M40.00S,2026-03-14T00:29:05.5Z,2,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612742,37,54,2026-03-14T00:29:17Z,2450000,False,,,0,,D. Wade shooting personal FOUL (1 PF) (Powell 2 FT),"[1629731, 203939]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1830.0,1.0,0.0,Powell,203939.0,,,,,,,,,
252,PT04M40.00S,2026-03-14T00:29:44.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203939,,,1610612742,38,54,2026-03-14T00:29:44Z,2470000,False,,,0,,D. Powell Free Throw 1 of 2 (3 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
253,PT04M40.00S,2026-03-14T00:29:45.2Z,2,REGULAR,substitution,out,[],1629731,,,1610612742,38,54,2026-03-14T00:29:54Z,2480000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
