actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
90,PT05M00.00S,2026-01-17T22:25:33.5Z,1,REGULAR,substitution,in,[],1642846,,,1610612742,24,12,2026-01-17T22:25:47Z,900000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M00.00S,2026-01-17T22:25:33.5Z,1,REGULAR,substitution,in,[],203937,,,1610612742,24,12,2026-01-17T22:25:47Z,910000,False,,,0,,SUB in: K. Anderson,[203937],1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M56.00S,2026-01-17T22:26:01.1Z,1,REGULAR,2pt,Jump Shot,[],202691,10.988830486202366,32.1078431372549,1610612742,26,12,2026-01-17T22:27:59Z,920000,False,89.0,51.0,1,left,K. Thompson 10' turnaround fadeaway Jump Shot (8 PTS) (N. Marshall 3 AST),"[202691, 1630230]",1610612742.0,DAL,turnaround fadeaway,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,10.29,Made,,,,,,,,,8.0,N. Marshall,1630230.0,3.0,,,,,,
94,PT04M44.00S,2026-01-17T22:26:12.2Z,1,REGULAR,3pt,Jump Shot,[],1642846,72.35545335085413,17.647058823529413,1610612762,26,15,2026-01-17T22:26:16Z,940000,False,-162.0,207.0,1,right,A. Bailey 26' 3PT  (3 PTS) (K. Anderson 1 AST),"[1642846, 203937]",1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Left Center,26.3,Made,,,,,,,,,3.0,K. Anderson,203937.0,1.0,,,,,,
96,PT04M31.00S,2026-01-17T22:26:25.8Z,1,REGULAR,3pt,Jump Shot,[],1642948,26.888961892247043,80.63725490196079,1610612742,29,15,2026-01-17T22:26:29Z,960000,False,-153.0,200.0,1,left,R. Nembhard 25' 3PT  (3 PTS) (J. Hardy 1 AST),"[1642948, 1630702]",1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,Above the Break 3,24+ Left Center,25.22,Made,,,,,,,,,3.0,J. Hardy,1630702.0,1.0,,,,,,
98,PT04M22.00S,2026-01-17T22:26:36.0Z,1,REGULAR,2pt,Jump Shot,[],1641729,78.0059132720105,26.47058823529412,1610612762,29,17,2026-01-17T22:26:39Z,980000,False,-118.0,154.0,1,right,B. Sensabaugh 19' pullup Jump Shot (2 PTS) (W. Clayton Jr. 2 AST),"[1641729, 1642383]",1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Left Center,19.39,Made,,,,,,,,,2.0,W. Clayton Jr.,1642383.0,2.0,,,,,,
100,PT04M05.00S,2026-01-17T22:26:51.1Z,1,REGULAR,3pt,Jump Shot,[],202691,13.748357424441524,3.9215686274509802,1610612742,29,17,2026-01-17T22:29:15Z,1000000,False,230.0,77.0,1,left,MISS K. Thompson 24' fadeaway 3PT,[202691],1610612742.0,DAL,fadeaway,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,24.28,Missed,,,,,,,,,,,,,,,,,,
101,PT04M03.00S,2026-01-17T22:26:53.1Z,1,REGULAR,rebound,defensive,[],1642846,,,1610612762,29,17,2026-01-17T22:26:55Z,1010000,False,,,0,,A. Bailey REBOUND (Off:0 Def:3),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Right Corner 3,24+ Right,,,100.0,3.0,3.0,0.0,,,,,,,,,,,,,,
102,PT03M59.00S,2026-01-17T22:26:58.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641729,91.93495400788436,4.411764705882353,1610612762,29,17,2026-01-17T22:29:02Z,1020000,False,-228.0,23.0,1,right,MISS B. Sensabaugh running 3PT,[1641729],1610612762.0,UTA,running,,,Sensabaugh,B. Sensabaugh,,,,,Left Corner 3,24+ Left,22.91,Missed,,,,,,,,,,,,,,,,,,
103,PT03M55.00S,2026-01-17T22:27:02.4Z,1,REGULAR,rebound,defensive,[],1630619,,,1610612742,29,17,2026-01-17T22:27:04Z,1030000,False,,,0,,M. Cisse REBOUND (Off:0 Def:2),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Left Corner 3,24+ Left,,,102.0,2.0,2.0,0.0,,,,,,,,,,,,,,
104,PT03M52.00S,2026-01-17T22:27:06.7Z,1,REGULAR,foul,offensive,[],1630230,,,1610612742,29,17,2026-01-17T22:28:27Z,1040000,False,,,0,,N. Marshall offensive FOUL (1 PF),"[1630230, 1641729]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,,201246.0,,,,,,,,1.0,0.0,Sensabaugh,1641729.0,,
106,PT03M52.00S,2026-01-17T22:27:06.7Z,1,REGULAR,turnover,offensive foul,[],1630230,,,1610612742,29,17,2026-01-17T22:27:06Z,1060000,False,,,0,,N. Marshall offensive foul TURNOVER (1 TO),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,,201246.0,1.0,,,,,,,,,,,,
107,PT03M52.00S,2026-01-17T22:27:17.2Z,1,REGULAR,substitution,out,[],1630230,,,1610612762,29,17,2026-01-17T22:27:20Z,1070000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M52.00S,2026-01-17T22:27:17.2Z,1,REGULAR,substitution,in,[],1630526,,,1610612762,29,17,2026-01-17T22:27:20Z,1080000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612742.0,DAL,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M46.00S,2026-01-17T22:27:36.4Z,1,REGULAR,foul,offensive,[],203937,,,1610612762,29,17,2026-01-17T22:28:15Z,1090000,False,,,0,,K. Anderson off-the-ball offensive FOUL (1 PF),"[203937, 1630526]",1610612762.0,UTA,off-the-ball,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Right,,,,,,,201246.0,,,,,,,,1.0,0.0,Robinson-Earl,1630526.0,,
111,PT03M46.00S,2026-01-17T22:27:36.4Z,1,REGULAR,turnover,offensive foul,[],203937,,,1610612762,29,17,2026-01-17T22:27:36Z,1110000,False,,,0,,K. Anderson offensive foul TURNOVER (1 TO),[203937],1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Right,,,,,,,201246.0,1.0,,,,,,,,,,,,
112,PT03M46.00S,2026-01-17T22:27:50.9Z,1,REGULAR,substitution,out,[],1642268,,,1610612742,29,17,2026-01-17T22:28:04Z,1120000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M46.00S,2026-01-17T22:27:50.9Z,1,REGULAR,substitution,in,[],1641718,,,1610612742,29,17,2026-01-17T22:28:04Z,1130000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M30.00S,2026-01-17T22:28:13.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630702,8.886333771353483,4.411764705882353,1610612742,29,17,2026-01-17T22:28:18Z,1140000,False,228.0,31.0,1,left,MISS J. Hardy 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Right Corner 3,24+ Right,23.0,Missed,,,,,,,,,,,,,,,,,,
115,PT03M28.00S,2026-01-17T22:28:15.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,29,17,2026-01-17T22:28:18Z,1150000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Right Corner 3,24+ Right,,,114.0,,,,,,,,,,,,,,,,,
117,PT03M08.00S,2026-01-17T22:28:42.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,85.9395532194481,36.71109068627451,1610612762,29,19,2026-01-17T22:30:41Z,1170000,False,-66.0,80.0,1,right,B. Sensabaugh 10' fadeaway Jump Shot (4 PTS) (K. George 1 AST),"[1641729, 1641718]",1610612762.0,UTA,fadeaway,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Left,10.37,Made,,,,,,,,,4.0,K. George,1641718.0,1.0,,,,,,
119,PT02M42.00S,2026-01-17T22:29:08.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,10.33180026281209,44.36274509803921,1610612742,31,19,2026-01-17T22:29:12Z,1190000,False,28.0,45.0,1,left,J. Hardy driving floating bank Jump Shot (2 PTS) (K. Thompson 2 AST),"[1630702, 202691]",1610612742.0,DAL,driving floating bank,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,5.28,Made,,,,,,,,,2.0,K. Thompson,202691.0,2.0,,,,,,
121,PT02M29.00S,2026-01-17T22:29:21.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,87.86136662286465,50.245098039215684,1610612762,31,21,2026-01-17T22:29:27Z,1210000,False,1.0,62.0,1,right,K. Anderson 6' turnaround Jump Shot (2 PTS) (B. Sensabaugh 1 AST),"[203937, 1641729]",1610612762.0,UTA,turnaround,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,6.16,Made,,,,,,,,,2.0,B. Sensabaugh,1641729.0,1.0,,,,,,
123,PT02M20.00S,2026-01-17T22:29:32.6Z,1,REGULAR,turnover,out-of-bounds,[],1630702,,,1610612742,31,21,2026-01-17T22:29:37Z,1230000,False,,,0,,J. Hardy lost ball out-of-bounds TURNOVER (1 TO),[1630702],1610612742.0,DAL,lost ball,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Left,,,,,,,201246.0,1.0,,,,,,,,,,,,
124,PT02M20.00S,2026-01-17T22:29:36.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,31,21,2026-01-17T22:29:36Z,1240000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M20.00S,2026-01-17T22:29:44.9Z,1,REGULAR,substitution,out,[],1630619,,,1610612762,31,21,2026-01-17T22:32:26Z,1250000,False,,,0,,SUB out: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M20.00S,2026-01-17T22:29:44.9Z,1,REGULAR,substitution,in,[],203939,,,1610612762,31,21,2026-01-17T22:32:26Z,1260000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M05.00S,2026-01-17T22:32:50.5Z,1,REGULAR,foul,personal,['2freethrow'],1630702,,,1610612762,31,21,2026-01-17T22:32:58Z,1270000,False,,,0,,J. Hardy shooting personal FOUL (1 PF) (Anderson 2 FT),"[1630702, 203937]",1610612742.0,DAL,shooting,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201246.0,,,,,,,,1.0,0.0,Anderson,203937.0,,
129,PT02M05.00S,2026-01-17T22:33:14.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203937,,,1610612762,31,21,2026-01-17T22:33:34Z,1290000,False,,,0,,MISS K. Anderson Free Throw 1 of 2,[203937],1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
130,PT02M05.00S,2026-01-17T22:33:14.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,31,21,2026-01-17T22:33:34Z,1300000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,129.0,,,,,,,,,,,,,,,,,
131,PT02M05.00S,2026-01-17T22:33:14.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203937,,,1610612762,31,21,2026-01-17T22:33:34Z,1310000,False,,,0,,MISS K. Anderson Free Throw 2 of 2,[203937],1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
132,PT02M02.00S,2026-01-17T22:33:17.7Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612742,31,21,2026-01-17T22:33:34Z,1320000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:1),[1630526],1610612742.0,DAL,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT01M49.00S,2026-01-17T22:33:44.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630526,7.752956636005257,38.583792892156865,1610612742,33,21,2026-01-17T22:33:52Z,1330000,False,57.0,20.0,1,left,J. Robinson-Earl 6' turnaround bank Jump Shot (2 PTS) (D. Powell 1 AST),"[1630526, 203939]",1610612742.0,DAL,turnaround bank,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,6.06,Made,,,,,,,,,2.0,D. Powell,203939.0,1.0,,,,,,
135,PT01M35.00S,2026-01-17T22:34:00.5Z,1,REGULAR,foul,personal,[],1642948,,,1610612762,33,21,2026-01-17T22:34:21Z,1350000,False,,,0,,R. Nembhard personal FOUL (1 PF),"[1642948, 1641718]",1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,,,,,,,,1.0,0.0,George,1641718.0,,
137,PT01M27.00S,2026-01-17T22:34:29.0Z,1,REGULAR,2pt,Jump Shot,[],1641729,94.95729303547962,28.431372549019606,1610612762,33,23,2026-01-17T22:34:35Z,1370000,False,-108.0,-5.0,1,right,B. Sensabaugh 10' turnaround bank Jump Shot (6 PTS),[1641729],1610612762.0,UTA,turnaround bank,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Left,10.79,Made,,,,,,,,,6.0,,,,,,,,,
138,PT01M09.00S,2026-01-17T22:34:45.2Z,1,REGULAR,3pt,Jump Shot,[],202691,17.95335085413929,93.87254901960785,1610612742,36,23,2026-01-17T22:34:49Z,1380000,False,-219.0,116.0,1,left,K. Thompson 24' 3PT  (11 PTS) (J. Robinson-Earl 1 AST),"[202691, 1630526]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,24.83,Made,,,,,,,,,11.0,J. Robinson-Earl,1630526.0,1.0,,,,,,
140,PT00M53.90S,2026-01-17T22:35:02.4Z,1,REGULAR,2pt,Jump Shot,[],1641729,75.50919842312747,44.6078431372549,1610612762,36,25,2026-01-17T22:35:06Z,1400000,False,-27.0,178.0,1,right,B. Sensabaugh 17' pullup Jump Shot (8 PTS) (K. Anderson 2 AST),"[1641729, 203937]",1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Center,17.97,Made,,,,,,,,,8.0,K. Anderson,203937.0,2.0,,,,,,
142,PT00M46.50S,2026-01-17T22:35:11.8Z,1,REGULAR,3pt,Jump Shot,[],1630702,23.866622864651774,12.009803921568627,1610612742,39,25,2026-01-17T22:35:16Z,1420000,False,190.0,172.0,1,left,J. Hardy 25' 3PT pullup (5 PTS),[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,25.62,Made,,,,,,,,,5.0,,,,,,,,,
143,PT00M37.90S,2026-01-17T22:35:22.3Z,1,REGULAR,2pt,Jump Shot,[],1641729,84.70762155059133,72.79411764705883,1610612762,39,27,2026-01-17T22:35:27Z,1430000,False,114.0,91.0,1,right,B. Sensabaugh 14' pullup Jump Shot (10 PTS),[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Right,14.6,Made,,,,,,,,,10.0,,,,,,,,,
144,PT00M33.80S,2026-01-17T22:35:36.6Z,1,REGULAR,3pt,Jump Shot,[],1642948,32.40801576872536,69.36274509803921,1610612742,42,27,2026-01-17T22:35:41Z,1440000,False,-97.0,252.0,1,left,R. Nembhard 27' 3PT pullup (6 PTS),[1642948],1610612742.0,DAL,pullup,,,Nembhard,R. Nembhard,,,,,Above the Break 3,24+ Left Center,27.0,Made,,,,,,,,,6.0,,,,,,,,,
145,PT00M16.30S,2026-01-17T22:35:58.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642846,90.16507884362682,45.201439950980394,1610612762,42,29,2026-01-17T22:36:03Z,1450000,False,-24.0,40.0,1,right,A. Bailey turnaround Hook (5 PTS) (K. George 2 AST),"[1642846, 1641718]",1610612762.0,UTA,turnaround,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),0-8 Center,4.66,Made,,,,,,,,,5.0,K. George,1641718.0,2.0,,,,,,
147,PT00M00.30S,2026-01-17T22:36:17.4Z,1,REGULAR,3pt,Jump Shot,[],1630702,16.507884362680684,93.87254901960785,1610612742,42,29,2026-01-17T22:36:24Z,1470000,False,-219.0,103.0,1,left,MISS J. Hardy 24' 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,24.22,Missed,,,,,,,,,,,,,,,,,,
148,PT00M00.10S,2026-01-17T22:36:17.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,42,29,2026-01-17T22:36:24Z,1480000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,147.0,,,,,,,,,,,,,,,,,
149,PT00M00.00S,2026-01-17T22:36:24.3Z,1,REGULAR,period,end,[],0,,,1610612742,42,29,2026-01-17T22:36:24Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2026-01-17T22:38:26.3Z,2,REGULAR,substitution,out,['startperiod'],1630702,,,1610612742,42,29,2026-01-17T22:38:48Z,1500000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2026-01-17T22:38:26.3Z,2,REGULAR,substitution,out,['startperiod'],1642948,,,1610612742,42,29,2026-01-17T22:38:48Z,1510000,False,,,0,,SUB out: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2026-01-17T22:38:26.3Z,2,REGULAR,substitution,out,['startperiod'],202691,,,1610612742,42,29,2026-01-17T22:38:48Z,1520000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2026-01-17T22:38:26.3Z,2,REGULAR,substitution,out,['startperiod'],1641718,,,1610612742,42,29,2026-01-17T22:38:48Z,1530000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2026-01-17T22:38:26.3Z,2,REGULAR,substitution,in,['startperiod'],1642939,,,1610612742,42,29,2026-01-17T22:38:48Z,1540000,False,,,0,,SUB in: M. Kelly,[1642939],1610612742.0,DAL,,,,Kelly,M. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2026-01-17T22:38:26.3Z,2,REGULAR,substitution,in,['startperiod'],1628997,,,1610612742,42,29,2026-01-17T22:38:48Z,1550000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2026-01-17T22:38:26.3Z,2,REGULAR,substitution,in,['startperiod'],1630314,,,1610612742,42,29,2026-01-17T22:38:48Z,1560000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2026-01-17T22:38:26.3Z,2,REGULAR,substitution,in,['startperiod'],1641707,,,1610612742,42,29,2026-01-17T22:38:48Z,1570000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2026-01-17T22:39:00.8Z,2,REGULAR,period,start,[],0,,,1610612762,42,29,2026-01-17T22:39:00Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M48.00S,2026-01-17T22:39:12.6Z,2,REGULAR,3pt,Jump Shot,[],1642383,75.50919842312747,15.196078431372548,1610612762,42,29,2026-01-17T22:40:01Z,1590000,False,-174.0,178.0,1,right,MISS W. Clayton Jr. 24' 3PT,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Left Center,24.87,Missed,,,,,,,,,,,,,,,,,,
160,PT11M45.00S,2026-01-17T22:39:15.6Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612742,42,29,2026-01-17T22:39:16Z,1600000,False,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,159.0,3.0,3.0,0.0,,,,,,,,,,,,,,
161,PT11M34.00S,2026-01-17T22:39:26.5Z,2,REGULAR,2pt,Jump Shot,[],1630314,22.683968462549277,78.92156862745098,1610612742,42,29,2026-01-17T22:40:30Z,1610000,False,-145.0,161.0,1,left,MISS B. Williams 21' pullup Shot,[1630314],1610612742.0,DAL,pullup,,,Williams,B. Williams,,,,,Mid-Range,16-24 Left Center,21.62,Missed,,,,,,,,,,,,,,,,,,
162,PT11M31.00S,2026-01-17T22:39:29.5Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,42,29,2026-01-17T22:39:34Z,1620000,False,,,0,,D. Powell REBOUND (Off:1 Def:3),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Left Center,,,161.0,4.0,3.0,1.0,,,,,,,,,,,,,,
163,PT11M27.00S,2026-01-17T22:39:34.7Z,2,REGULAR,foul,personal,['2freethrow'],203937,,,1610612742,42,29,2026-01-17T22:39:43Z,1630000,False,,,0,,K. Anderson shooting personal FOUL (2 PF) (Powell 2 FT),"[203937, 203939]",1610612762.0,UTA,shooting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,,,,,,,,2.0,0.0,Powell,203939.0,,
165,PT11M27.00S,2026-01-17T22:40:08.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203939,,,1610612742,42,29,2026-01-17T22:40:08Z,1650000,False,,,0,,MISS D. Powell Free Throw 1 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
166,PT11M27.00S,2026-01-17T22:40:08.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,42,29,2026-01-17T22:40:08Z,1660000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,
167,PT11M27.00S,2026-01-17T22:40:28.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203939,,,1610612742,43,29,2026-01-17T22:40:28Z,1670000,False,,,0,,D. Powell Free Throw 2 of 2 (1 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
168,PT11M08.00S,2026-01-17T22:40:47.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642846,85.3646517739816,55.88235294117647,1610612762,43,31,2026-01-17T22:40:52Z,1680000,False,29.0,85.0,1,right,A. Bailey 9' turnaround Jump Shot (7 PTS) (W. Clayton Jr. 3 AST),"[1642846, 1642383]",1610612762.0,UTA,turnaround,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),8-16 Center,9.0,Made,,,,,,,,,7.0,W. Clayton Jr.,1642383.0,3.0,,,,,,
170,PT10M48.00S,2026-01-17T22:41:07.6Z,2,REGULAR,2pt,Jump Shot,[],1642939,23.47240473061761,57.35294117647059,1610612742,45,31,2026-01-17T22:41:11Z,1700000,False,-37.0,168.0,1,left,M. Kelly 17' pullup Jump Shot (2 PTS) (D. Powell 2 AST),"[1642939, 203939]",1610612742.0,DAL,pullup,,,Kelly,M. Kelly,,,,,Mid-Range,16-24 Center,17.21,Made,,,,,,,,,2.0,D. Powell,203939.0,2.0,,,,,,
172,PT10M32.00S,2026-01-17T22:41:23.6Z,2,REGULAR,3pt,Jump Shot,[],1642846,93.11760840998686,97.54901960784314,1610612762,45,31,2026-01-17T22:41:28Z,1720000,False,238.0,12.0,1,right,MISS A. Bailey 3PT,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Right Corner 3,24+ Right,23.8,Missed,,,,,,,,,,,,,,,,,,
173,PT10M30.00S,2026-01-17T22:41:25.6Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612742,45,31,2026-01-17T22:41:28Z,1730000,False,,,0,,C. Martin REBOUND (Off:0 Def:4),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,172.0,4.0,4.0,0.0,,,,,,,,,,,,,,
174,PT10M23.00S,2026-01-17T22:41:33.1Z,2,REGULAR,3pt,Jump Shot,[],1628997,26.49474375821288,78.92156862745098,1610612742,45,31,2026-01-17T22:41:38Z,1740000,False,-145.0,197.0,1,left,MISS C. Martin 24' 3PT,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,24.41,Missed,,,,,,,,,,,,,,,,,,
175,PT10M20.00S,2026-01-17T22:41:36.1Z,2,REGULAR,rebound,defensive,[],1642383,,,1610612762,45,31,2026-01-17T22:41:38Z,1750000,False,,,0,,W. Clayton Jr. REBOUND (Off:0 Def:1),[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Left Center,,,174.0,1.0,1.0,0.0,,,,,,,,,,,,,,
176,PT10M15.00S,2026-01-17T22:41:41.3Z,2,REGULAR,turnover,bad pass,[],1641707,,,1610612762,45,31,2026-01-17T22:42:13Z,1760000,False,,,0,,T. Hendricks bad pass TURNOVER (1 TO),"[1641707, 203939]",1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Powell,203939.0,,,,,,,,,,
177,PT10M15.00S,2026-01-17T22:41:41.3Z,2,REGULAR,steal,,[],203939,,,1610612742,45,31,2026-01-17T22:41:42Z,1770000,False,,,0,,D. Powell STEAL (1 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
