actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
390,PT00M50.60S,2025-11-11T02:42:11.9Z,2,REGULAR,rebound,defensive,[],1630314,,,1610612742,55,51,2025-11-11T02:42:33Z,3850000,False,,,0,,B. Williams REBOUND (Off:1 Def:1),[1630314],1610612742.0,DAL,,,,,,,,,,,,Williams,B. Williams,,,,,,,,,,,,389.0,2.0,1.0,1.0,,
391,PT00M44.00S,2025-11-11T02:42:42.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203507,,,1610612742,55,51,2025-11-11T02:42:48Z,3860000,False,,,0,,G. Antetokounmpo personal FOUL (3 PF) (Flagg 2 FT),"[203507, 1642843]",1610612749.0,MIL,,,,,,,Above the Break 3,24+ Right Center,,,,Antetokounmpo,G. Antetokounmpo,,,,203054.0,3.0,0.0,Flagg,1642843.0,,,,,,,,,
393,PT00M44.00S,2025-11-11T02:43:05.4Z,2,REGULAR,freethrow,1 of 2,[],1642843,,,1610612742,56,51,2025-11-11T02:43:05Z,3880000,False,,,0,,C. Flagg Free Throw 1 of 2 (11 PTS),[1642843],1610612742.0,DAL,,,,,,,,,,Made,11.0,Flagg,C. Flagg,,,,,,,,,,,,,,,,,
394,PT00M44.00S,2025-11-11T02:43:20.0Z,2,REGULAR,freethrow,2 of 2,[],1642843,,,1610612742,57,51,2025-11-11T02:43:20Z,3890000,False,,,0,,C. Flagg Free Throw 2 of 2 (12 PTS),[1642843],1610612742.0,DAL,,,,,,,,,,Made,12.0,Flagg,C. Flagg,,,,,,,,,,,,,,,,,
395,PT00M34.40S,2025-11-11T02:43:30.9Z,2,REGULAR,3pt,Jump Shot,[],1626167,67.36202365308804,42.64705882352941,1610612749,57,51,2025-11-11T02:43:35Z,3900000,False,-37.0,254.0,1,right,MISS M. Turner 25' 3PT,[1626167],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,25.69,Missed,,Turner,M. Turner,,,,,,,,,,,,,,,,,
396,PT00M31.70S,2025-11-11T02:43:33.6Z,2,REGULAR,rebound,defensive,[],1642843,,,1610612742,57,51,2025-11-11T02:43:35Z,3910000,False,,,0,,C. Flagg REBOUND (Off:1 Def:4),[1642843],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,Flagg,C. Flagg,,,,,,,,,,,,395.0,5.0,4.0,1.0,,
397,PT00M12.00S,2025-11-11T02:43:53.3Z,2,REGULAR,turnover,bad pass,[],1630314,,,1610612742,57,51,2025-11-11T02:43:56Z,3920000,False,,,0,,B. Williams bad pass TURNOVER (3 TO),"[1630314, 203914]",1610612742.0,DAL,,,,,,,Mid-Range,16-24 Left,,,,Williams,B. Williams,,,,,,,,,3.0,Harris,203914.0,,,,,,
398,PT00M12.00S,2025-11-11T02:43:53.3Z,2,REGULAR,steal,,[],203914,,,1610612749,57,51,2025-11-11T02:43:54Z,3930000,False,,,0,,G. Harris STEAL (1 STL),[203914],1610612749.0,MIL,,,,,,,Mid-Range,16-24 Left,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,
399,PT00M08.30S,2025-11-11T02:43:57.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203914,91.80354796320631,59.55882352941176,1610612749,57,51,2025-11-11T02:44:06Z,3940000,False,48.0,25.0,1,right,MISS G. Harris running Layup - blocked,"[203914, 1631108]",1610612749.0,MIL,running,,,,,,In The Paint (Non-RA),0-8 Center,5.37,Missed,,Harris,G. Harris,,,,,,,,,,,,,,,,Christie,1631108.0
400,PT00M08.30S,2025-11-11T02:43:57.4Z,2,REGULAR,block,,[],1631108,,,1610612749,57,51,2025-11-11T02:43:59Z,3950000,False,,,0,,M. Christie BLOCK (2 BLK),[1631108],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,
401,PT00M08.30S,2025-11-11T02:43:57.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,57,51,2025-11-11T02:44:06Z,3960000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,399.0,,,,,
403,PT00M08.30S,2025-11-11T02:44:03.4Z,2,REGULAR,substitution,out,[],1630314,,,1610612749,57,51,2025-11-11T02:44:29Z,3980000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,,,,,,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,
404,PT00M08.30S,2025-11-11T02:44:03.4Z,2,REGULAR,substitution,in,[],1630230,,,1610612749,57,51,2025-11-11T02:44:29Z,3990000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,,,,,,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
405,PT00M05.70S,2025-11-11T02:44:31.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628398,90.09526938239159,52.20588235294118,1610612749,57,53,2025-11-11T02:44:35Z,4000000,False,11.0,41.0,1,right,K. Kuzma turnaround fadeaway Jump Shot (8 PTS) (C. Anthony 2 AST),"[1628398, 1630175]",1610612749.0,MIL,turnaround fadeaway,,,,,,Restricted Area,0-8 Center,4.21,Made,8.0,Kuzma,K. Kuzma,C. Anthony,1630175.0,2.0,,,,,,,,,,,,,,
407,PT00M00.40S,2025-11-11T02:44:41.5Z,2,REGULAR,3pt,Jump Shot,[],1630230,30.56833114323259,64.70588235294117,1610612742,57,53,2025-11-11T03:24:37Z,4020000,False,-74.0,235.0,1,left,MISS N. Marshall 24' pullup 3PT,[1630230],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Center,24.6,Missed,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
408,PT00M00.40S,2025-11-11T02:44:41.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,57,53,2025-11-11T02:44:51Z,4030000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,407.0,,,,,
409,PT00M00.00S,2025-11-11T02:44:46.7Z,2,REGULAR,period,end,[],0,,,1610612742,57,53,2025-11-11T02:44:46Z,4040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT12M00.00S,2025-11-11T02:59:31.8Z,3,REGULAR,substitution,out,['startperiod'],1628997,,,1610612742,57,53,2025-11-11T03:00:03Z,4050000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,
411,PT12M00.00S,2025-11-11T02:59:31.8Z,3,REGULAR,substitution,out,['startperiod'],1630619,,,1610612742,57,53,2025-11-11T03:00:03Z,4060000,False,,,0,,SUB out: M. Cisse,[1630619],1610612742.0,DAL,,,,,,,,,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,
412,PT12M00.00S,2025-11-11T02:59:31.8Z,3,REGULAR,substitution,out,['startperiod'],1630230,,,1610612742,57,53,2025-11-11T03:00:03Z,4070000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,,,,,,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
413,PT12M00.00S,2025-11-11T02:59:31.8Z,3,REGULAR,substitution,out,['startperiod'],203914,,,1610612742,57,53,2025-11-11T03:00:03Z,4080000,False,,,0,,SUB out: G. Harris,[203914],1610612749.0,MIL,,,,,,,,,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,
414,PT12M00.00S,2025-11-11T02:59:31.8Z,3,REGULAR,substitution,out,['startperiod'],1628398,,,1610612742,57,53,2025-11-11T03:00:03Z,4090000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,,,,,,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,
415,PT12M00.00S,2025-11-11T02:59:31.8Z,3,REGULAR,substitution,out,['startperiod'],1630175,,,1610612742,57,53,2025-11-11T03:00:03Z,4100000,False,,,0,,SUB out: C. Anthony,[1630175],1610612749.0,MIL,,,,,,,,,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,
416,PT12M00.00S,2025-11-11T02:59:31.8Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612742,57,53,2025-11-11T03:00:03Z,4110000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
417,PT12M00.00S,2025-11-11T02:59:31.8Z,3,REGULAR,substitution,in,['startperiod'],1629023,,,1610612742,57,53,2025-11-11T03:00:03Z,4120000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,,,,,,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,
418,PT12M00.00S,2025-11-11T02:59:31.8Z,3,REGULAR,substitution,in,['startperiod'],1630314,,,1610612742,57,53,2025-11-11T03:00:03Z,4130000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,,,,,,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,
419,PT12M00.00S,2025-11-11T02:59:31.8Z,3,REGULAR,substitution,in,['startperiod'],1631260,,,1610612742,57,53,2025-11-11T03:00:03Z,4140000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,,,,,,,,,Green,A. Green,,,,,,,,,,,,,,,,,
420,PT12M00.00S,2025-11-11T02:59:31.8Z,3,REGULAR,substitution,in,['startperiod'],1629018,,,1610612742,57,53,2025-11-11T03:00:03Z,4150000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,,,,,,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,
421,PT12M00.00S,2025-11-11T02:59:31.8Z,3,REGULAR,substitution,in,['startperiod'],1631157,,,1610612742,57,53,2025-11-11T03:00:03Z,4160000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,,,,,,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,
422,PT12M00.00S,2025-11-11T03:00:04.1Z,3,REGULAR,period,start,[],0,,,1610612749,57,53,2025-11-11T03:00:04Z,4170000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT11M44.00S,2025-11-11T03:00:19.1Z,3,REGULAR,3pt,Jump Shot,[],1631260,8.09789750328515,94.6078431372549,1610612749,57,56,2025-11-11T03:00:24Z,4180000,False,-223.0,24.0,1,left,A. Green 3PT  (12 PTS) (R. Rollins 3 AST),"[1631260, 1631157]",1610612749.0,MIL,,,,,,,Left Corner 3,24+ Left,22.42,Made,12.0,Green,A. Green,R. Rollins,1631157.0,3.0,,,,,,,,,,,,,,
425,PT11M30.00S,2025-11-11T03:00:33.7Z,3,REGULAR,3pt,Jump Shot,[],1629023,77.21747700394218,11.519607843137255,1610612742,57,56,2025-11-11T03:00:39Z,4200000,False,-192.0,162.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,25.13,Missed,,Washington,P. Washington,,,,,,,,,,,,,,,,,
426,PT11M26.00S,2025-11-11T03:00:37.7Z,3,REGULAR,rebound,defensive,[],1631260,,,1610612749,57,56,2025-11-11T03:00:39Z,4210000,False,,,0,,A. Green REBOUND (Off:0 Def:4),[1631260],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,,,,Green,A. Green,,,,,,,,,,,,425.0,4.0,4.0,0.0,,
427,PT11M20.00S,2025-11-11T03:00:43.5Z,3,REGULAR,turnover,bad pass,[],203507,,,1610612749,57,56,2025-11-11T03:00:47Z,4220000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (2 TO),"[203507, 1629655]",1610612749.0,MIL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,2.0,Gafford,1629655.0,,,,,,
428,PT11M20.00S,2025-11-11T03:00:43.5Z,3,REGULAR,steal,,[],1629655,,,1610612742,57,56,2025-11-11T03:00:45Z,4230000,False,,,0,,D. Gafford STEAL (1 STL),[1629655],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
430,PT11M10.00S,2025-11-11T03:01:09.8Z,3,REGULAR,foul,personal,[],1631157,,,1610612742,57,56,2025-11-11T03:01:32Z,4250000,False,,,0,,R. Rollins personal FOUL (3 PF),"[1631157, 1630314]",1610612749.0,MIL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Rollins,R. Rollins,,,,203054.0,3.0,0.0,Williams,1630314.0,,,,,,,,,
432,PT11M02.00S,2025-11-11T03:01:38.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629023,94.1688567674113,2.2058823529411766,1610612742,60,56,2025-11-11T03:01:42Z,4270000,False,-239.0,2.0,1,right,P. Washington 3PT  (8 PTS) (C. Flagg 2 AST),"[1629023, 1642843]",1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,23.9,Made,8.0,Washington,P. Washington,C. Flagg,1642843.0,2.0,,,,,,,,,,,,,,
434,PT10M44.00S,2025-11-11T03:01:59.2Z,3,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612749,60,56,2025-11-11T03:02:09Z,4290000,False,,,0,,P. Washington shooting personal FOUL (4 PF) (Turner 2 FT),"[1629023, 1626167]",1610612742.0,DAL,shooting,,,,,,In The Paint (Non-RA),8-16 Right,,,,Washington,P. Washington,,,,203054.0,4.0,0.0,Turner,1626167.0,,,,,,,,,
436,PT10M44.00S,2025-11-11T03:02:26.8Z,3,REGULAR,freethrow,1 of 2,[],1626167,,,1610612749,60,57,2025-11-11T03:02:26Z,4310000,False,,,0,,M. Turner Free Throw 1 of 2 (11 PTS),[1626167],1610612749.0,MIL,,,,,,,,,,Made,11.0,Turner,M. Turner,,,,,,,,,,,,,,,,,
437,PT10M44.00S,2025-11-11T03:02:27.4Z,3,REGULAR,substitution,out,[],1629023,,,1610612749,60,57,2025-11-11T03:02:38Z,4320000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,,,,,,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,
438,PT10M44.00S,2025-11-11T03:02:27.4Z,3,REGULAR,substitution,in,[],1630230,,,1610612749,60,57,2025-11-11T03:02:38Z,4330000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,,,,,,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
439,PT10M44.00S,2025-11-11T03:02:44.3Z,3,REGULAR,freethrow,2 of 2,[],1626167,,,1610612749,60,58,2025-11-11T03:02:44Z,4340000,False,,,0,,M. Turner Free Throw 2 of 2 (12 PTS),[1626167],1610612749.0,MIL,,,,,,,,,,Made,12.0,Turner,M. Turner,,,,,,,,,,,,,,,,,
440,PT10M25.00S,2025-11-11T03:03:05.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631108,92.46057818659659,35.049019607843135,1610612742,60,58,2025-11-11T03:19:55Z,4350000,False,-75.0,18.0,1,right,MISS M. Christie 7' driving floating bank Shot,[1631108],1610612742.0,DAL,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,7.7,Missed,,Christie,M. Christie,,,,,,,,,,,,,,,,,
441,PT10M22.00S,2025-11-11T03:03:08.5Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612742,60,58,2025-11-11T03:03:11Z,4360000,False,,,0,,D. Gafford REBOUND (Off:5 Def:1),[1629655],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Gafford,D. Gafford,,,,,,,,,,,,440.0,6.0,1.0,5.0,,
442,PT10M21.00S,2025-11-11T03:03:10.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629655,90.3580814717477,41.42156862745098,1610612742,60,58,2025-11-11T03:03:15Z,4370000,False,-43.0,38.0,1,right,MISS D. Gafford turnaround Hook,[1629655],1610612742.0,DAL,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,5.74,Missed,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
443,PT10M21.00S,2025-11-11T03:03:10.2Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612749,60,58,2025-11-11T03:03:15Z,4380000,False,,,0,,M. Turner REBOUND (Off:1 Def:5),[1626167],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Turner,M. Turner,,,,,,,,,,,,442.0,6.0,5.0,1.0,,
444,PT10M00.00S,2025-11-11T03:03:30.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,5.863994743758213,50.245098039215684,1610612749,60,60,2025-11-11T03:03:37Z,4390000,False,-1.0,3.0,1,left,G. Antetokounmpo DUNK (11 PTS) (R. Rollins 4 AST),"[203507, 1631157]",1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,0.29,Made,11.0,Antetokounmpo,G. Antetokounmpo,R. Rollins,1631157.0,4.0,,,,,,,,,,,,,,
446,PT09M48.00S,2025-11-11T03:03:42.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,92.72339027595268,48.77450980392157,1610612742,60,60,2025-11-11T03:03:46Z,4410000,False,-6.0,16.0,1,right,MISS B. Williams driving Layup,[1630314],1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,1.7,Missed,,Williams,B. Williams,,,,,,,,,,,,,,,,,
447,PT09M47.00S,2025-11-11T03:03:43.2Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,60,60,2025-11-11T03:03:46Z,4420000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:3),[203507],1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,446.0,4.0,3.0,1.0,,
448,PT09M41.00S,2025-11-11T03:03:49.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,6.521024967148489,48.28431372549019,1610612749,60,60,2025-11-11T03:21:14Z,4430000,False,9.0,9.0,1,left,MISS G. Antetokounmpo running finger roll Layup,[203507],1610612749.0,MIL,running finger roll,,,,,,Restricted Area,0-8 Center,1.23,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
450,PT09M39.00S,2025-11-11T03:03:51.3Z,3,REGULAR,rebound,defensive,[],1642843,,,1610612742,60,60,2025-11-11T03:03:56Z,4450000,False,,,0,,C. Flagg REBOUND (Off:1 Def:5),[1642843],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Flagg,C. Flagg,,,,,,,,,,,,448.0,6.0,5.0,1.0,,
451,PT09M35.00S,2025-11-11T03:03:56.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642843,93.51182654402102,46.32352941176471,1610612742,62,60,2025-11-11T03:04:02Z,4460000,False,-18.0,8.0,1,right,C. Flagg running Layup (14 PTS),[1642843],1610612742.0,DAL,running,,,,,,Restricted Area,0-8 Center,2.03,Made,14.0,Flagg,C. Flagg,,,,,,,,,,,,,,,,,
452,PT09M25.00S,2025-11-11T03:04:05.6Z,3,REGULAR,3pt,Jump Shot,[],1631260,32.670827858081466,23.284313725490197,1610612749,62,60,2025-11-11T03:04:10Z,4470000,False,134.0,255.0,1,left,MISS A. Green 28' pullup 3PT,[1631260],1610612749.0,MIL,pullup,,,,,,Above the Break 3,24+ Right Center,28.75,Missed,,Green,A. Green,,,,,,,,,,,,,,,,,
453,PT09M23.00S,2025-11-11T03:04:07.6Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612742,62,60,2025-11-11T03:04:10Z,4480000,False,,,0,,N. Marshall REBOUND (Off:0 Def:3),[1630230],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,,,,Marshall,N. Marshall,,,,,,,,,,,,452.0,3.0,3.0,0.0,,
454,PT09M16.00S,2025-11-11T03:04:14.7Z,3,REGULAR,3pt,Jump Shot,[],1631108,70.77858081471747,18.872549019607842,1610612742,62,60,2025-11-11T03:04:24Z,4490000,False,-156.0,222.0,1,right,MISS M. Christie 27' 3PT,[1631108],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,27.13,Missed,,Christie,M. Christie,,,,,,,,,,,,,,,,,
455,PT09M13.00S,2025-11-11T03:04:17.7Z,3,REGULAR,rebound,defensive,[],1631260,,,1610612749,62,60,2025-11-11T03:04:24Z,4500000,False,,,0,,A. Green REBOUND (Off:0 Def:5),[1631260],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,,,,Green,A. Green,,,,,,,,,,,,454.0,5.0,5.0,0.0,,
456,PT09M13.00S,2025-11-11T03:04:21.9Z,3,REGULAR,foul,personal,[],1630230,,,1610612749,62,60,2025-11-11T03:04:52Z,4510000,False,,,0,,N. Marshall personal FOUL (2 PF),"[1630230, 1631260]",1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Marshall,N. Marshall,,,,203054.0,2.0,0.0,Green,1631260.0,,,,,,,,,
458,PT08M52.00S,2025-11-11T03:04:58.0Z,3,REGULAR,3pt,Jump Shot,[],1631157,32.14520367936925,46.568627450980394,1610612749,62,63,2025-11-11T03:20:54Z,4530000,False,17.0,250.0,1,left,R. Rollins 25' 3PT pullup (8 PTS) (M. Turner 2 AST),"[1631157, 1626167]",1610612749.0,MIL,pullup,,,,,,Above the Break 3,24+ Center,25.03,Made,8.0,Rollins,R. Rollins,M. Turner,1626167.0,2.0,,,,,,,,,,,,,,
460,PT08M30.00S,2025-11-11T03:05:20.0Z,3,REGULAR,3pt,Jump Shot,[],1642843,70.38436268068331,25.49019607843137,1610612742,65,63,2025-11-11T03:05:23Z,4550000,False,-123.0,226.0,1,right,C. Flagg 25' 3PT  (17 PTS) (D. Gafford 3 AST),"[1642843, 1629655]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,25.7,Made,17.0,Flagg,C. Flagg,D. Gafford,1629655.0,3.0,,,,,,,,,,,,,,
462,PT08M10.00S,2025-11-11T03:05:40.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,6.1268068331143235,49.50980392156863,1610612749,65,65,2025-11-11T03:05:45Z,4570000,False,2.0,5.0,1,left,G. Antetokounmpo driving DUNK (13 PTS) (G. Trent Jr. 1 AST),"[203507, 1629018]",1610612749.0,MIL,driving,,,,,,Restricted Area,0-8 Center,0.57,Made,13.0,Antetokounmpo,G. Antetokounmpo,G. Trent Jr.,1629018.0,1.0,,,,,,,,,,,,,,
464,PT08M04.00S,2025-11-11T03:05:50.9Z,3,REGULAR,foul,offensive,[],1631108,,,1610612742,65,65,2025-11-11T03:06:01Z,4590000,False,,,0,,M. Christie off-the-ball offensive FOUL (1 PF),"[1631108, 1629018]",1610612742.0,DAL,off-the-ball,,,,,,Above the Break 3,24+ Left Center,,,,Christie,M. Christie,,,,203593.0,1.0,0.0,Trent Jr.,1629018.0,,,,,,,,,
466,PT08M04.00S,2025-11-11T03:05:50.9Z,3,REGULAR,turnover,offensive foul,[],1631108,,,1610612742,65,65,2025-11-11T03:05:50Z,4610000,False,,,0,,M. Christie offensive foul TURNOVER (1 TO),[1631108],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,,Christie,M. Christie,,,,203593.0,,,,,1.0,,,,,,,,
467,PT08M04.00S,2025-11-11T03:05:58.0Z,3,REGULAR,substitution,out,[],1629655,,,1610612749,65,65,2025-11-11T03:06:11Z,4620000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
468,PT08M04.00S,2025-11-11T03:05:58.0Z,3,REGULAR,substitution,in,[],1630619,,,1610612749,65,65,2025-11-11T03:06:11Z,4630000,False,,,0,,SUB in: M. Cisse,[1630619],1610612742.0,DAL,,,,,,,,,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,
470,PT07M48.00S,2025-11-11T03:06:24.2Z,3,REGULAR,turnover,traveling,[],203507,,,1610612749,65,65,2025-11-11T03:06:33Z,4650000,False,,,0,,G. Antetokounmpo traveling TURNOVER (3 TO),[203507],1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,,,,Antetokounmpo,G. Antetokounmpo,,,,1146.0,,,,,3.0,,,,,,,,
471,PT07M37.00S,2025-11-11T03:06:51.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630314,93.11760840998686,45.588235294117645,1610612742,67,65,2025-11-11T03:06:55Z,4660000,False,-22.0,12.0,1,right,B. Williams driving Layup (12 PTS),[1630314],1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,2.52,Made,12.0,Williams,B. Williams,,,,,,,,,,,,,,,,,
472,PT07M37.00S,2025-11-11T03:06:53.8Z,3,REGULAR,foul,personal,['1freethrow'],1626167,,,1610612742,67,65,2025-11-11T03:07:01Z,4670000,False,,,0,,M. Turner shooting personal FOUL (3 PF) (Williams 1 FT),"[1626167, 1630314]",1610612749.0,MIL,shooting,,,,,,Restricted Area,0-8 Center,,,,Turner,M. Turner,,,,203054.0,3.0,0.0,Williams,1630314.0,,,,,,,,,
474,PT07M37.00S,2025-11-11T03:07:28.3Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630314,,,1610612742,68,65,2025-11-11T03:07:28Z,4690000,False,,,0,,B. Williams Free Throw 1 of 1 (13 PTS),[1630314],1610612742.0,DAL,,,,,,,,,,Made,13.0,Williams,B. Williams,,,,,,,,,,,,,,,,,
475,PT07M21.00S,2025-11-11T03:07:48.9Z,3,REGULAR,foul,personal,['2freethrow'],1630314,,,1610612749,68,65,2025-11-11T03:07:54Z,4700000,False,,,0,,B. Williams shooting personal FOUL (1 PF) (Turner 2 FT),"[1630314, 1626167]",1610612742.0,DAL,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Williams,B. Williams,,,,203054.0,1.0,0.0,Turner,1626167.0,,,,,,,,,
477,PT07M21.00S,2025-11-11T03:08:13.5Z,3,REGULAR,freethrow,1 of 2,[],1626167,,,1610612749,68,66,2025-11-11T03:08:13Z,4720000,False,,,0,,M. Turner Free Throw 1 of 2 (13 PTS),[1626167],1610612749.0,MIL,,,,,,,,,,Made,13.0,Turner,M. Turner,,,,,,,,,,,,,,,,,
478,PT07M21.00S,2025-11-11T03:08:27.1Z,3,REGULAR,freethrow,2 of 2,[],1626167,,,1610612749,68,67,2025-11-11T03:08:27Z,4730000,False,,,0,,M. Turner Free Throw 2 of 2 (14 PTS),[1626167],1610612749.0,MIL,,,,,,,,,,Made,14.0,Turner,M. Turner,,,,,,,,,,,,,,,,,
479,PT07M13.00S,2025-11-11T03:08:42.3Z,3,REGULAR,violation,kicked ball,[],1631157,,,1610612742,68,67,2025-11-11T03:09:01Z,4740000,False,,,0,,R. Rollins kicked ball VIOLATION,[1631157],1610612749.0,MIL,,,,,,,,,,,,Rollins,R. Rollins,,,,203593.0,,,,,,,,,,,,,
