actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
205,PT10M35.00S,2025-10-30T01:16:38.3Z,2,REGULAR,violation,defensive goaltending,[],1642843,,,1610612754,27,34,2025-10-30T01:16:45Z,2020000,False,,,0,,C. Flagg defensive goaltending VIOLATION,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,200834.0,,,,,,,
206,PT10M35.00S,2025-10-30T01:16:49.7Z,2,REGULAR,foul,personal,['1freethrow'],1628997,,,1610612754,27,34,2025-10-30T01:16:56Z,2030000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Siakam 1 FT),"[1628997, 1627783]",1610612742.0,DAL,shooting,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200834.0,1.0,0.0,Siakam,1627783.0,,,
208,PT10M35.00S,2025-10-30T01:17:00.1Z,2,REGULAR,substitution,out,[],1641767,,,1610612754,27,34,2025-10-30T01:17:11Z,2050000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT10M35.00S,2025-10-30T01:17:00.1Z,2,REGULAR,substitution,in,[],1641716,,,1610612754,27,34,2025-10-30T01:17:11Z,2060000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT10M35.00S,2025-10-30T01:17:15.3Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1627783,,,1610612754,27,34,2025-10-30T01:17:24Z,2070000,False,,,0,,MISS P. Siakam Free Throw 1 of 1,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
211,PT10M31.00S,2025-10-30T01:17:19.3Z,2,REGULAR,rebound,defensive,[],1642843,,,1610612742,27,34,2025-10-30T01:17:24Z,2080000,False,,,0,,C. Flagg REBOUND (Off:0 Def:3),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,210.0,3.0,3.0,0.0,,,,,,,,,,,,,,
212,PT10M26.00S,2025-10-30T01:17:25.2Z,2,REGULAR,foul,personal,[],1630644,,,1610612742,27,34,2025-10-30T01:17:32Z,2090000,False,,,0,,M. McClung personal FOUL (1 PF),"[1630644, 1630702]",1610612754.0,IND,,,,McClung,M. McClung,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1626300.0,1.0,0.0,Hardy,1630702.0,,,
214,PT10M19.00S,2025-10-30T01:17:49.2Z,2,REGULAR,turnover,bad pass,[],1630702,,,1610612742,27,34,2025-10-30T01:17:59Z,2110000,False,,,0,,J. Hardy bad pass TURNOVER (1 TO),"[1630702, 1630644]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Center,,,,,,,1.0,McClung,1630644.0,,,,,,,,,,,
215,PT10M19.00S,2025-10-30T01:17:49.2Z,2,REGULAR,steal,,[],1630644,,,1610612754,27,34,2025-10-30T01:17:50Z,2120000,False,,,0,,M. McClung STEAL (1 STL),[1630644],1610612754.0,IND,,,,McClung,M. McClung,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
216,PT10M12.00S,2025-10-30T01:17:54.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630643,74.19513797634691,14.460784313725492,1610612754,27,34,2025-10-30T01:18:02Z,2130000,False,-178.0,190.0,1,right,MISS J. Huff 26' running 3PT,[1630643],1610612754.0,IND,running,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,26.02,Missed,,,,,,,,,,,,,,,,,,
217,PT10M09.00S,2025-10-30T01:17:58.1Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612742,27,34,2025-10-30T01:17:58Z,2140000,False,,,0,,P. Washington REBOUND (Off:1 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,216.0,2.0,1.0,1.0,,,,,,,,,,,,,,
218,PT10M05.00S,2025-10-30T01:18:02.9Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629023,9.280551905387648,45.588235294117645,1610612742,27,34,2025-10-30T01:25:01Z,2150000,False,22.0,35.0,1,left,MISS P. Washington driving floating Shot - blocked,"[1629023, 1630643]",1610612742.0,DAL,driving floating,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,4.11,Missed,,,,,,,,,Huff,1630643.0,,,,,,,,
219,PT10M05.00S,2025-10-30T01:18:02.9Z,2,REGULAR,block,,[],1630643,,,1610612742,27,34,2025-10-30T01:18:05Z,2160000,False,,,0,,J. Huff BLOCK (1 BLK),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
220,PT10M04.00S,2025-10-30T01:18:03.9Z,2,REGULAR,rebound,defensive,[],1630643,,,1610612754,27,34,2025-10-30T01:18:38Z,2170000,False,,,0,,J. Huff REBOUND (Off:0 Def:2),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,218.0,2.0,2.0,0.0,,,,,,,,,,,,,,
222,PT09M56.00S,2025-10-30T01:18:38.3Z,2,REGULAR,3pt,Jump Shot,[],1641716,84.1819973718791,95.34313725490196,1610612754,27,34,2025-10-30T01:18:42Z,2190000,False,227.0,96.0,1,right,MISS J. Walker 24' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,24.63,Missed,,,,,,,,,,,,,,,,,,
223,PT09M52.00S,2025-10-30T01:18:42.3Z,2,REGULAR,rebound,defensive,[],1630314,,,1610612742,27,34,2025-10-30T01:18:42Z,2200000,False,,,0,,B. Williams REBOUND (Off:0 Def:2),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Right Center,,,222.0,2.0,2.0,0.0,,,,,,,,,,,,,,
224,PT09M44.00S,2025-10-30T01:18:49.5Z,2,REGULAR,3pt,Jump Shot,[],1630702,28.07161629434954,77.45098039215686,1610612742,27,34,2025-10-30T01:18:53Z,2210000,False,-137.0,211.0,1,left,MISS J. Hardy 25' 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,25.21,Missed,,,,,,,,,,,,,,,,,,
225,PT09M41.00S,2025-10-30T01:18:52.5Z,2,REGULAR,rebound,defensive,[],1630644,,,1610612754,27,34,2025-10-30T01:18:53Z,2220000,False,,,0,,M. McClung REBOUND (Off:0 Def:1),[1630644],1610612754.0,IND,,,,McClung,M. McClung,,,,,Above the Break 3,24+ Left Center,,,224.0,1.0,1.0,0.0,,,,,,,,,,,,,,
226,PT09M35.00S,2025-10-30T01:18:58.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630643,93.11760840998686,47.05882352941176,1610612754,27,36,2025-10-30T01:19:02Z,2230000,False,-15.0,12.0,1,right,J. Huff running Layup (2 PTS) (J. Walker 3 AST),"[1630643, 1641716]",1610612754.0,IND,running,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,,,,2.0,,,,,,,,J. Walker,1641716.0,3.0
228,PT09M21.00S,2025-10-30T01:19:12.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630314,12.565703022339028,49.01960784313725,1610612742,27,36,2025-10-30T01:19:17Z,2250000,False,5.0,66.0,1,left,MISS B. Williams 6' driving floating Shot,[1630314],1610612742.0,DAL,driving floating,,,Williams,B. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,,,,,,,,,,,,,,,,,,
229,PT09M18.00S,2025-10-30T01:19:15.1Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,27,36,2025-10-30T01:19:17Z,2260000,False,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,228.0,5.0,4.0,1.0,,,,,,,,,,,,,,
230,PT09M10.00S,2025-10-30T01:19:26.5Z,2,REGULAR,foul,personal,[],1630314,,,1610612754,27,36,2025-10-30T01:19:31Z,2270000,False,,,0,,B. Williams personal FOUL (1 PF),"[1630314, 1627783]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,200834.0,1.0,0.0,Siakam,1627783.0,,,
232,PT09M10.00S,2025-10-30T01:19:30.0Z,2,REGULAR,substitution,out,[],1630702,,,1610612754,27,36,2025-10-30T01:19:47Z,2290000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT09M10.00S,2025-10-30T01:19:30.0Z,2,REGULAR,substitution,out,[],1628997,,,1610612754,27,36,2025-10-30T01:19:47Z,2300000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT09M10.00S,2025-10-30T01:19:30.0Z,2,REGULAR,substitution,in,[],202691,,,1610612754,27,36,2025-10-30T01:19:47Z,2310000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT09M10.00S,2025-10-30T01:19:30.0Z,2,REGULAR,substitution,in,[],1630230,,,1610612754,27,36,2025-10-30T01:19:47Z,2320000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT09M03.00S,2025-10-30T01:20:01.5Z,2,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612754,27,36,2025-10-30T01:20:12Z,2330000,False,,,0,,N. Marshall shooting personal FOUL (2 PF) (McClung 2 FT),"[1630230, 1630644]",1610612742.0,DAL,shooting,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,202056.0,2.0,0.0,McClung,1630644.0,,,
238,PT09M03.00S,2025-10-30T01:20:28.1Z,2,REGULAR,freethrow,1 of 2,[],1630644,,,1610612754,27,36,2025-10-30T01:20:28Z,2350000,False,,,0,,MISS M. McClung Free Throw 1 of 2,[1630644],1610612754.0,IND,,,,McClung,M. McClung,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
239,PT09M03.00S,2025-10-30T01:20:28.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,27,36,2025-10-30T01:20:28Z,2360000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,238.0,,,,,,,,,,,,,,,,,
240,PT09M03.00S,2025-10-30T01:20:40.9Z,2,REGULAR,freethrow,2 of 2,[],1630644,,,1610612754,27,37,2025-10-30T01:20:40Z,2370000,False,,,0,,M. McClung Free Throw 2 of 2 (1 PTS),[1630644],1610612754.0,IND,,,,McClung,M. McClung,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
241,PT08M51.00S,2025-10-30T01:20:54.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642843,7.966491458607096,55.392156862745104,1610612742,29,37,2025-10-30T01:20:58Z,2380000,False,-27.0,22.0,1,left,C. Flagg driving Layup (4 PTS),[1642843],1610612742.0,DAL,driving,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,3.51,Made,,,,,,,,4.0,,,,,,,,,,
242,PT08M38.00S,2025-10-30T01:21:08.2Z,2,REGULAR,3pt,Jump Shot,[],1642484,72.22404730617609,79.65686274509804,1610612754,29,40,2025-10-30T01:21:12Z,2390000,False,148.0,209.0,1,right,R. Dennis 25' 3PT  (6 PTS) (P. Siakam 1 AST),"[1642484, 1627783]",1610612754.0,IND,,,,Dennis,R. Dennis,,,,,Above the Break 3,24+ Right Center,25.59,Made,,,,,,,,6.0,,,,,,,,P. Siakam,1627783.0,1.0
244,PT08M24.00S,2025-10-30T01:21:24.8Z,2,REGULAR,turnover,traveling,[],1642843,,,1610612742,29,40,2025-10-30T01:21:29Z,2410000,False,,,0,,C. Flagg traveling TURNOVER (2 TO),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,,,,,,1626300.0,,,,,,,
245,PT08M16.00S,2025-10-30T01:21:41.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627783,87.77923784494087,68.16023284313727,1610612754,29,40,2025-10-30T01:22:11Z,2420000,False,91.0,62.0,1,right,MISS P. Siakam 11' driving floating bank Shot,[1627783],1610612754.0,IND,driving floating bank,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,11.02,Missed,,,,,,,,,,,,,,,,,,
246,PT08M14.00S,2025-10-30T01:21:43.7Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612742,29,40,2025-10-30T01:21:48Z,2430000,False,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Right,,,245.0,3.0,2.0,1.0,,,,,,,,,,,,,,
247,PT08M10.00S,2025-10-30T01:21:48.2Z,2,REGULAR,foul,personal,['2freethrow'],1641716,,,1610612742,29,40,2025-10-30T01:21:59Z,2440000,False,,,0,,J. Walker shooting personal FOUL (2 PF) (Marshall 2 FT),"[1641716, 1630230]",1610612754.0,IND,shooting,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202056.0,2.0,0.0,Marshall,1630230.0,,,
249,PT08M10.00S,2025-10-30T01:22:06.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630230,,,1610612742,30,40,2025-10-30T01:22:06Z,2460000,False,,,0,,N. Marshall Free Throw 1 of 2 (1 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
250,PT08M10.00S,2025-10-30T01:22:20.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630230,,,1610612742,31,40,2025-10-30T01:22:20Z,2470000,False,,,0,,N. Marshall Free Throw 2 of 2 (2 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
252,PT07M55.00S,2025-10-30T01:22:37.8Z,2,REGULAR,3pt,Jump Shot,[],1630644,74.98357424441524,83.82352941176471,1610612754,31,43,2025-10-30T01:23:05Z,2490000,False,169.0,183.0,1,right,M. McClung 24' 3PT pullup (4 PTS),[1630644],1610612754.0,IND,pullup,,,McClung,M. McClung,,,,,Above the Break 3,24+ Right Center,24.89,Made,,,,,,,,4.0,,,,,,,,,,
253,PT07M55.00S,2025-10-30T01:22:41.6Z,2,REGULAR,foul,personal,['1freethrow'],1630314,,,1610612754,31,43,2025-10-30T01:22:47Z,2500000,False,,,0,,B. Williams shooting personal FOUL (2 PF) (McClung 1 FT),"[1630314, 1630644]",1610612742.0,DAL,shooting,,,Williams,B. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,200834.0,2.0,0.0,McClung,1630644.0,,,
255,PT07M55.00S,2025-10-30T01:23:02.7Z,2,REGULAR,freethrow,1 of 1,[],1630644,,,1610612754,31,44,2025-10-30T01:23:02Z,2520000,False,,,0,,M. McClung Free Throw 1 of 1 (5 PTS),[1630644],1610612754.0,IND,,,,McClung,M. McClung,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
256,PT07M43.00S,2025-10-30T01:23:15.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202691,7.046649145860711,45.83333333333333,1610612742,33,44,2025-10-30T01:23:19Z,2530000,False,21.0,14.0,1,left,K. Thompson cutting Layup (2 PTS) (C. Flagg 2 AST),"[202691, 1642843]",1610612742.0,DAL,cutting,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,2.49,Made,,,,,,,,2.0,,,,,,,,C. Flagg,1642843.0,2.0
258,PT07M34.00S,2025-10-30T01:23:27.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630230,,,1610612754,33,44,2025-10-30T01:23:35Z,2550000,False,,,0,,N. Marshall shooting personal FOUL (3 PF) (Walker 2 FT),"[1630230, 1641716]",1610612742.0,DAL,shooting,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1626300.0,3.0,0.0,Walker,1641716.0,,,
260,PT07M34.00S,2025-10-30T01:23:56.7Z,2,REGULAR,freethrow,1 of 2,[],1641716,,,1610612754,33,45,2025-10-30T01:23:56Z,2570000,False,,,0,,J. Walker Free Throw 1 of 2 (9 PTS),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
261,PT07M34.00S,2025-10-30T01:23:57.2Z,2,REGULAR,substitution,out,[],1642843,,,1610612754,33,45,2025-10-30T01:24:06Z,2580000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT07M34.00S,2025-10-30T01:23:57.2Z,2,REGULAR,substitution,out,[],1630230,,,1610612754,33,45,2025-10-30T01:24:06Z,2590000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT07M34.00S,2025-10-30T01:23:57.2Z,2,REGULAR,substitution,out,[],1630643,,,1610612754,33,45,2025-10-30T01:24:06Z,2600000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT07M34.00S,2025-10-30T01:23:57.2Z,2,REGULAR,substitution,out,[],1627783,,,1610612754,33,45,2025-10-30T01:24:06Z,2610000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT07M34.00S,2025-10-30T01:23:57.2Z,2,REGULAR,substitution,in,[],1631108,,,1610612754,33,45,2025-10-30T01:24:06Z,2620000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT07M34.00S,2025-10-30T01:23:57.2Z,2,REGULAR,substitution,in,[],203939,,,1610612754,33,45,2025-10-30T01:24:06Z,2630000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT07M34.00S,2025-10-30T01:23:57.2Z,2,REGULAR,substitution,in,[],1630174,,,1610612754,33,45,2025-10-30T01:24:06Z,2640000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT07M34.00S,2025-10-30T01:23:57.2Z,2,REGULAR,substitution,in,[],1630543,,,1610612754,33,45,2025-10-30T01:24:06Z,2650000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT07M34.00S,2025-10-30T01:24:25.9Z,2,REGULAR,freethrow,2 of 2,[],1641716,,,1610612754,33,46,2025-10-30T01:24:25Z,2660000,False,,,0,,J. Walker Free Throw 2 of 2 (10 PTS),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,,10.0,,,,,,,,,,
270,PT07M25.00S,2025-10-30T01:24:36.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,8.360709592641262,47.794117647058826,1610612742,35,46,2025-10-30T01:24:41Z,2670000,False,11.0,26.0,1,left,B. Williams driving finger roll Layup (4 PTS),[1630314],1610612742.0,DAL,driving finger roll,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,2.83,Made,,,,,,,,4.0,,,,,,,,,,
271,PT07M13.00S,2025-10-30T01:24:48.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630174,83.65637319316689,47.05882352941176,1610612754,35,46,2025-10-30T01:24:53Z,2680000,False,-15.0,101.0,1,right,MISS A. Nesmith 10' driving floating bank Shot,[1630174],1610612754.0,IND,driving floating bank,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,10.22,Missed,,,,,,,,,,,,,,,,,,
272,PT07M09.00S,2025-10-30T01:24:52.4Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612742,35,46,2025-10-30T01:24:53Z,2690000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,,,271.0,1.0,1.0,0.0,,,,,,,,,,,,,,
273,PT07M05.00S,2025-10-30T01:24:56.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631108,28.203022339027594,75.73529411764706,1610612742,35,46,2025-10-30T01:25:04Z,2700000,False,-129.0,213.0,1,left,MISS M. Christie 24' running pullup 3PT,[1631108],1610612742.0,DAL,running pullup,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,24.85,Missed,,,,,,,,,,,,,,,,,,
274,PT07M01.00S,2025-10-30T01:25:00.0Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,35,46,2025-10-30T01:25:04Z,2710000,False,,,0,,J. Walker REBOUND (Off:0 Def:3),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,273.0,3.0,3.0,0.0,,,,,,,,,,,,,,
275,PT06M57.00S,2025-10-30T01:25:04.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630543,93.38042049934296,48.03921568627451,1610612754,35,48,2025-10-30T01:25:09Z,2720000,False,-10.0,10.0,1,right,I. Jackson running Layup (4 PTS) (J. Walker 4 AST),"[1630543, 1641716]",1610612754.0,IND,running,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,,,,4.0,,,,,,,,J. Walker,1641716.0,4.0
278,PT06M41.00S,2025-10-30T01:25:23.2Z,2,REGULAR,substitution,out,[],1642484,,,1610612742,35,48,2025-10-30T01:25:29Z,2750000,False,,,0,,SUB out: R. Dennis,[1642484],1610612754.0,IND,,,,Dennis,R. Dennis,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT06M41.00S,2025-10-30T01:25:23.2Z,2,REGULAR,substitution,in,[],1641767,,,1610612742,35,48,2025-10-30T01:25:29Z,2760000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT06M35.00S,2025-10-30T01:25:49.8Z,2,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612742,35,48,2025-10-30T01:25:57Z,2770000,False,,,0,,I. Jackson shooting personal FOUL (2 PF) (Powell 2 FT),"[1630543, 203939]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1626300.0,2.0,0.0,Powell,203939.0,,,
282,PT06M35.00S,2025-10-30T01:26:14.6Z,2,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,35,48,2025-10-30T01:26:14Z,2790000,False,,,0,,MISS D. Powell Free Throw 1 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
283,PT06M35.00S,2025-10-30T01:26:14.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,35,48,2025-10-30T01:26:14Z,2800000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,282.0,,,,,,,,,,,,,,,,,
284,PT06M35.00S,2025-10-30T01:26:15.5Z,2,REGULAR,substitution,out,[],1630644,,,1610612742,35,48,2025-10-30T01:26:19Z,2810000,False,,,0,,SUB out: M. McClung,[1630644],1610612754.0,IND,,,,McClung,M. McClung,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT06M35.00S,2025-10-30T01:26:15.5Z,2,REGULAR,substitution,in,[],1631245,,,1610612742,35,48,2025-10-30T01:26:19Z,2820000,False,,,0,,SUB in: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT06M35.00S,2025-10-30T01:26:42.2Z,2,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,36,48,2025-10-30T01:26:42Z,2830000,False,,,0,,D. Powell Free Throw 2 of 2 (1 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
287,PT06M22.00S,2025-10-30T01:26:55.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,91.80354796320631,52.69607843137255,1610612754,36,48,2025-10-30T01:27:01Z,2840000,False,13.0,25.0,1,right,MISS I. Jackson Layup - blocked,"[1630543, 203939]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,Powell,203939.0,,,,,,,,
288,PT06M22.00S,2025-10-30T01:26:55.8Z,2,REGULAR,block,,[],203939,,,1610612754,36,48,2025-10-30T01:26:58Z,2850000,False,,,0,,D. Powell BLOCK (1 BLK),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
289,PT06M20.00S,2025-10-30T01:26:57.8Z,2,REGULAR,rebound,offensive,[],1630543,,,1610612754,36,48,2025-10-30T01:27:01Z,2860000,False,,,0,,I. Jackson REBOUND (Off:1 Def:0),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,287.0,1.0,0.0,1.0,,,,,,,,,,,,,,
290,PT06M18.00S,2025-10-30T01:26:59.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630543,94.30026281208936,50.73529411764706,1610612754,36,50,2025-10-30T01:43:43Z,2870000,False,4.0,1.0,1,right,I. Jackson putback Layup (6 PTS),[1630543],1610612754.0,IND,putback,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,0.39,Made,,,,,,,,6.0,,,,,,,,,,
291,PT06M05.00S,2025-10-30T01:27:13.3Z,2,REGULAR,2pt,Jump Shot,[],202691,26.757555847568987,49.01960784313725,1610612742,36,50,2025-10-30T01:27:25Z,2880000,False,5.0,199.0,1,left,MISS K. Thompson 19' pullup bank Shot,[202691],1610612742.0,DAL,pullup bank,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,19.91,Missed,,,,,,,,,,,,,,,,,,
