actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
170,PT11M05.00S,2026-02-04T01:42:05.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630702,75.3777923784494,17.15686274509804,1610612742,29,32,2026-02-04T01:47:31Z,1700000,False,-164.0,179.0,1,right,MISS J. Hardy 24' running pullup 3PT,[1630702],1610612742.0,DAL,running pullup,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,24.28,Missed,,,,,,,,,,,,,,,,,,
171,PT11M03.00S,2026-02-04T01:42:07.6Z,2,REGULAR,rebound,defensive,[],1629674,,,1610612738,29,32,2026-02-04T01:42:27Z,1710000,False,,,0,,N. Queta REBOUND (Off:0 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Left Center,,,170.0,2.0,2.0,0.0,,,,,,,,,,,,,,
172,PT10M47.00S,2026-02-04T01:42:25.0Z,2,REGULAR,turnover,bad pass,[],1628401,,,1610612738,29,32,2026-02-04T01:42:32Z,1720000,False,,,0,,D. White bad pass TURNOVER (2 TO),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,,,,,,,,,,,,,
173,PT10M47.00S,2026-02-04T01:42:26.8Z,2,REGULAR,foul,personal,[],1629674,,,1610612742,29,32,2026-02-04T01:42:32Z,1730000,False,,,0,,N. Queta loose ball personal FOUL (2 PF),"[1629674, 1630702]",1610612738.0,BOS,loose ball,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203593.0,,,,2.0,1.0,Hardy,1630702.0,,
175,PT10M39.00S,2026-02-04T01:42:49.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202691,67.88764783180025,62.745098039215684,1610612742,32,32,2026-02-04T01:48:25Z,1750000,False,64.0,249.0,1,right,K. Thompson 25' 3PT  (4 PTS) (R. Nembhard 2 AST),"[202691, 1642948]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,25.74,Made,,,,,,,,4.0,,R. Nembhard,1642948.0,2.0,,,,,,
177,PT10M20.00S,2026-02-04T01:43:08.2Z,2,REGULAR,2pt,Jump Shot,[],1628401,14.848883048620237,26.792279411764707,1610612738,32,34,2026-02-04T01:43:13Z,1770000,False,116.0,87.0,1,left,D. White 14' pullup Jump Shot (4 PTS) (N. Queta 2 AST),"[1628401, 1629674]",1610612738.0,BOS,pullup,,,White,D. White,,,,,Mid-Range,8-16 Right,14.51,Made,,,,,,,,4.0,,N. Queta,1629674.0,2.0,,,,,,
179,PT10M04.00S,2026-02-04T01:43:24.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629655,91.67214191852825,56.61764705882353,1610612742,32,34,2026-02-04T01:43:30Z,1790000,False,33.0,26.0,1,right,MISS D. Gafford turnaround Hook,[1629655],1610612742.0,DAL,turnaround,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
180,PT10M01.00S,2026-02-04T01:43:27.3Z,2,REGULAR,rebound,defensive,[],1629674,,,1610612738,32,34,2026-02-04T01:43:30Z,1800000,False,,,0,,N. Queta REBOUND (Off:0 Def:3),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,179.0,3.0,3.0,0.0,,,,,,,,,,,,,,
181,PT09M55.00S,2026-02-04T01:43:33.1Z,2,REGULAR,3pt,Jump Shot,[],1630202,23.73521681997372,91.17647058823529,1610612738,32,37,2026-02-04T01:43:37Z,1810000,False,-206.0,171.0,1,left,P. Pritchard 26' 3PT  (11 PTS) (N. Queta 3 AST),"[1630202, 1629674]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,26.74,Made,,,,,,,,11.0,,N. Queta,1629674.0,3.0,,,,,,
183,PT09M40.00S,2026-02-04T01:43:48.2Z,2,REGULAR,3pt,Jump Shot,[],202691,67.09921156373193,38.23529411764706,1610612742,32,37,2026-02-04T01:43:52Z,1830000,False,-59.0,257.0,1,right,MISS K. Thompson 26' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,,
184,PT09M37.00S,2026-02-04T01:43:51.2Z,2,REGULAR,rebound,defensive,[],1631248,,,1610612738,32,37,2026-02-04T01:43:52Z,1840000,False,,,0,,B. Scheierman REBOUND (Off:1 Def:3),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Center,,,183.0,4.0,3.0,1.0,,,,,,,,,,,,,,
185,PT09M18.00S,2026-02-04T01:44:10.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,8.229303547963205,52.450980392156865,1610612738,32,39,2026-02-04T01:50:20Z,1850000,False,-12.0,25.0,1,left,P. Pritchard driving floating Jump Shot (13 PTS),[1630202],1610612738.0,BOS,driving floating,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,2.78,Made,,,,,,,,13.0,,,,,,,,,,
186,PT09M05.00S,2026-02-04T01:44:24.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,88.12417871222075,52.94117647058824,1610612742,34,39,2026-02-04T01:44:42Z,1860000,False,15.0,59.0,1,right,N. Marshall 6' driving floating Jump Shot (4 PTS) (R. Nembhard 3 AST),"[1630230, 1642948]",1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,6.09,Made,,,,,,,,4.0,,R. Nembhard,1642948.0,3.0,,,,,,
188,PT08M49.00S,2026-02-04T01:44:39.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,8.886333771353483,44.36274509803921,1610612738,34,39,2026-02-04T01:50:55Z,1880000,False,28.0,31.0,1,left,MISS P. Pritchard driving Layup,[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,4.19,Missed,,,,,,,,,,,,,,,,,,
189,PT08M49.00S,2026-02-04T01:44:39.2Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,34,39,2026-02-04T01:44:44Z,1890000,False,,,0,,D. Gafford REBOUND (Off:2 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,188.0,4.0,2.0,2.0,,,,,,,,,,,,,,
190,PT08M44.00S,2026-02-04T01:44:44.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630702,73.53810775295663,15.686274509803921,1610612742,34,39,2026-02-04T01:51:27Z,1900000,False,-172.0,196.0,1,right,MISS J. Hardy 26' running 3PT,[1630702],1610612742.0,DAL,running,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,26.07,Missed,,,,,,,,,,,,,,,,,,
191,PT08M41.00S,2026-02-04T01:44:47.9Z,2,REGULAR,rebound,defensive,[],1629674,,,1610612738,34,39,2026-02-04T01:44:55Z,1910000,False,,,0,,N. Queta REBOUND (Off:0 Def:4),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Left Center,,,190.0,4.0,4.0,0.0,,,,,,,,,,,,,,
192,PT08M28.00S,2026-02-04T01:45:00.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630573,15.768725361366624,37.05575980392157,1610612738,34,41,2026-02-04T01:45:05Z,1920000,False,65.0,96.0,1,left,S. Hauser 11' pullup Jump Shot (5 PTS) (B. Scheierman 1 AST),"[1630573, 1631248]",1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),8-16 Right,11.55,Made,,,,,,,,5.0,,B. Scheierman,1631248.0,1.0,,,,,,
194,PT08M27.00S,2026-02-04T01:45:04.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,34,41,2026-02-04T01:45:04Z,1940000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M27.00S,2026-02-04T01:47:10.6Z,2,REGULAR,substitution,out,[],1630702,,,1610612742,34,41,2026-02-04T01:47:59Z,1950000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M27.00S,2026-02-04T01:47:10.6Z,2,REGULAR,substitution,out,[],1630230,,,1610612742,34,41,2026-02-04T01:47:59Z,1960000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M27.00S,2026-02-04T01:47:10.6Z,2,REGULAR,substitution,out,[],1629655,,,1610612742,34,41,2026-02-04T01:47:59Z,1970000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M27.00S,2026-02-04T01:47:10.6Z,2,REGULAR,substitution,in,[],1630619,,,1610612742,34,41,2026-02-04T01:47:59Z,1980000,False,,,0,,SUB in: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M27.00S,2026-02-04T01:47:10.6Z,2,REGULAR,substitution,in,[],1642843,,,1610612742,34,41,2026-02-04T01:47:59Z,1990000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M27.00S,2026-02-04T01:47:10.6Z,2,REGULAR,substitution,in,[],1631108,,,1610612742,34,41,2026-02-04T01:47:59Z,2000000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M13.00S,2026-02-04T01:48:50.8Z,2,REGULAR,3pt,Jump Shot,[],1642843,69.85873850197109,27.450980392156865,1610612742,34,41,2026-02-04T01:49:03Z,2020000,False,-113.0,231.0,1,right,MISS C. Flagg 25' pullup 3PT,[1642843],1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,,
203,PT08M10.00S,2026-02-04T01:48:53.8Z,2,REGULAR,rebound,defensive,[],1631248,,,1610612738,34,41,2026-02-04T03:39:59Z,2030000,False,,,0,,B. Scheierman REBOUND (Off:1 Def:4),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,,,202.0,5.0,4.0,1.0,,,,,,,,,,,,,,
204,PT07M57.00S,2026-02-04T01:49:07.0Z,2,REGULAR,foul,personal,['2freethrow'],1630619,,,1610612738,34,41,2026-02-04T01:49:33Z,2040000,False,,,0,,M. Cisse shooting personal FOUL (1 PF) (White 2 FT),"[1630619, 1628401]",1610612742.0,DAL,shooting,,,Cisse,M. Cisse,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,201638.0,,,,1.0,0.0,White,1628401.0,,
206,PT07M57.00S,2026-02-04T01:49:39.5Z,2,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,34,42,2026-02-04T01:49:39Z,2060000,False,,,0,,D. White Free Throw 1 of 2 (5 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
207,PT07M57.00S,2026-02-04T01:49:39.9Z,2,REGULAR,substitution,out,[],1642948,,,1610612738,34,42,2026-02-04T01:49:46Z,2070000,False,,,0,,SUB out: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M57.00S,2026-02-04T01:49:39.9Z,2,REGULAR,substitution,out,[],202691,,,1610612738,34,42,2026-02-04T01:49:46Z,2080000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M57.00S,2026-02-04T01:49:39.9Z,2,REGULAR,substitution,in,[],1628997,,,1610612738,34,42,2026-02-04T01:49:46Z,2090000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M57.00S,2026-02-04T01:49:39.9Z,2,REGULAR,substitution,in,[],1642939,,,1610612738,34,42,2026-02-04T01:49:46Z,2100000,False,,,0,,SUB in: M. Kelly,[1642939],1610612742.0,DAL,,,,Kelly,M. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M57.00S,2026-02-04T01:50:03.9Z,2,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,34,43,2026-02-04T01:50:03Z,2110000,False,,,0,,D. White Free Throw 2 of 2 (6 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
212,PT07M39.00S,2026-02-04T01:50:24.4Z,2,REGULAR,3pt,Jump Shot,[],1628997,79.58278580814718,93.13725490196079,1610612742,34,43,2026-02-04T01:50:28Z,2120000,False,216.0,139.0,1,right,MISS C. Martin 25' 3PT,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
213,PT07M36.00S,2026-02-04T01:50:27.4Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,34,43,2026-02-04T01:50:28Z,2130000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,212.0,1.0,1.0,0.0,,,,,,,,,,,,,,
214,PT07M18.00S,2026-02-04T01:50:45.6Z,2,REGULAR,3pt,Jump Shot,[],1630573,23.47240473061761,12.009803921568627,1610612738,34,43,2026-02-04T01:50:50Z,2140000,False,190.0,168.0,1,left,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,25.37,Missed,,,,,,,,,,,,,,,,,,
215,PT07M15.00S,2026-02-04T01:50:48.6Z,2,REGULAR,rebound,defensive,[],1642939,,,1610612742,34,43,2026-02-04T01:50:50Z,2150000,False,,,0,,M. Kelly REBOUND (Off:0 Def:1),[1642939],1610612742.0,DAL,,,,Kelly,M. Kelly,,,,,Above the Break 3,24+ Right Center,,,214.0,1.0,1.0,0.0,,,,,,,,,,,,,,
216,PT07M01.00S,2026-02-04T01:51:03.1Z,2,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612742,34,43,2026-02-04T01:52:22Z,2160000,False,,,0,,N. Queta shooting personal FOUL (3 PF) (Martin 2 FT),"[1629674, 1628997]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1629178.0,,,,3.0,1.0,Martin,1628997.0,,
218,PT07M01.00S,2026-02-04T01:51:32.9Z,2,REGULAR,freethrow,1 of 2,[],1628997,,,1610612742,34,43,2026-02-04T01:51:41Z,2180000,False,,,0,,MISS C. Martin Free Throw 1 of 2,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
219,PT07M01.00S,2026-02-04T01:51:32.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,34,43,2026-02-04T01:51:41Z,2190000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,218.0,,,,,,,,,,,,,,,,,
259,PT07M01.00S,2026-02-04T01:51:56.8Z,2,REGULAR,substitution,out,[],1630202,,,1610612742,34,43,2026-02-04T01:56:22Z,2195000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT07M01.00S,2026-02-04T01:51:56.8Z,2,REGULAR,substitution,out,[],1630573,,,1610612742,34,43,2026-02-04T01:56:22Z,2197500,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT07M01.00S,2026-02-04T01:51:56.8Z,2,REGULAR,substitution,out,[],1629674,,,1610612742,34,43,2026-02-04T01:56:22Z,2198750,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT07M01.00S,2026-02-04T01:51:56.8Z,2,REGULAR,substitution,in,[],1642864,,,1610612742,34,43,2026-02-04T01:56:22Z,2199375,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT07M01.00S,2026-02-04T01:51:56.8Z,2,REGULAR,substitution,in,[],1630568,,,1610612742,34,43,2026-02-04T01:56:22Z,2199687,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT07M01.00S,2026-02-04T01:51:56.8Z,2,REGULAR,substitution,in,[],1627759,,,1610612742,34,43,2026-02-04T01:56:22Z,2199843,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M01.00S,2026-02-04T01:51:32.9Z,2,REGULAR,freethrow,2 of 2,[],1628997,,,1610612742,34,43,2026-02-04T01:52:11Z,2200000,False,,,0,,MISS C. Martin Free Throw 2 of 2,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
227,PT07M01.00S,2026-02-04T01:51:32.9Z,2,REGULAR,rebound,defensive,[],1642864,,,1610612738,34,43,2026-02-04T01:52:11Z,2205000,False,,,0,,H. González REBOUND (Off:0 Def:2),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,220.0,2.0,2.0,0.0,,,,,,,,,,,,,,
228,PT06M41.00S,2026-02-04T01:52:20.8Z,2,REGULAR,3pt,Jump Shot,[],1642864,17.427726675427067,97.54901960784314,1610612738,34,43,2026-02-04T01:52:25Z,2270000,False,-238.0,111.0,1,left,MISS H. González 26' 3PT,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Left Center,26.25,Missed,,,,,,,,,,,,,,,,,,
229,PT06M38.00S,2026-02-04T01:52:23.8Z,2,REGULAR,rebound,defensive,[],1642843,,,1610612742,34,43,2026-02-04T01:52:25Z,2280000,False,,,0,,C. Flagg REBOUND (Off:0 Def:3),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Left Center,,,228.0,3.0,3.0,0.0,,,,,,,,,,,,,,
230,PT06M33.00S,2026-02-04T01:52:28.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642843,90.48948751642575,50.73529411764706,1610612742,34,43,2026-02-04T01:54:01Z,2290000,False,4.0,37.0,1,right,MISS C. Flagg running Layup,[1642843],1610612742.0,DAL,running,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,3.71,Missed,,,,,,,,,,,,,,,,,,
231,PT06M28.00S,2026-02-04T01:52:33.0Z,2,REGULAR,rebound,defensive,[],1642864,,,1610612738,34,43,2026-02-04T01:52:33Z,2300000,False,,,0,,H. González REBOUND (Off:0 Def:3),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Restricted Area,0-8 Center,,,230.0,3.0,3.0,0.0,,,,,,,,,,,,,,
232,PT06M20.00S,2026-02-04T01:52:41.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630568,6.783837056504599,48.28431372549019,1610612738,34,45,2026-02-04T01:52:46Z,2310000,False,9.0,11.0,1,left,L. Garza cutting Layup (4 PTS) (D. White 2 AST),"[1630568, 1628401]",1610612738.0,BOS,cutting,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,1.42,Made,,,,,,,,4.0,,D. White,1628401.0,2.0,,,,,,
234,PT05M56.00S,2026-02-04T01:53:06.0Z,2,REGULAR,2pt,Jump Shot,[],1642843,83.5742444152431,69.140625,1610612742,34,45,2026-02-04T01:53:12Z,2330000,False,96.0,102.0,1,right,MISS C. Flagg 13' turnaround Shot,[1642843],1610612742.0,DAL,turnaround,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Right,13.98,Missed,,,,,,,,,,,,,,,,,,
235,PT05M52.00S,2026-02-04T01:53:10.0Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,34,45,2026-02-04T01:53:12Z,2340000,False,,,0,,J. Brown REBOUND (Off:1 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,234.0,6.0,5.0,1.0,,,,,,,,,,,,,,
236,PT05M43.00S,2026-02-04T01:53:18.8Z,2,REGULAR,2pt,Jump Shot,[],1627759,18.134034165571617,67.91513480392157,1610612738,34,47,2026-02-04T01:53:25Z,2350000,False,-90.0,118.0,1,left,J. Brown 14' step back Jump Shot (17 PTS),[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,14.82,Made,,,,,,,,17.0,,,,,,,,,,
237,PT05M35.00S,2026-02-04T01:53:29.4Z,2,REGULAR,foul,offensive,[],1630619,,,1610612742,34,47,2026-02-04T01:53:49Z,2360000,False,,,0,,M. Cisse off-the-ball offensive FOUL (2 PF),"[1630619, 1628401]",1610612742.0,DAL,off-the-ball,,,Cisse,M. Cisse,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,201638.0,,,,2.0,0.0,White,1628401.0,,
239,PT05M35.00S,2026-02-04T01:53:29.4Z,2,REGULAR,turnover,offensive foul,[],1630619,,,1610612742,34,47,2026-02-04T01:53:29Z,2380000,False,,,0,,M. Cisse offensive foul TURNOVER (1 TO),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,,,,201638.0,,,,,,,,,
240,PT05M24.00S,2026-02-04T01:54:00.9Z,2,REGULAR,foul,personal,[],1642939,,,1610612738,34,47,2026-02-04T01:54:19Z,2390000,False,,,0,,M. Kelly personal FOUL (1 PF),"[1642939, 1628401]",1610612742.0,DAL,,,,Kelly,M. Kelly,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,203593.0,,,,1.0,0.0,White,1628401.0,,
242,PT05M15.00S,2026-02-04T01:54:25.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628401,24.129434954007884,51.9607843137255,1610612738,34,47,2026-02-04T01:57:14Z,2410000,False,-10.0,174.0,1,left,MISS D. White 17' step back Shot,[1628401],1610612738.0,BOS,step back,,,White,D. White,,,,,Mid-Range,16-24 Center,17.46,Missed,,,,,,,,,,,,,,,,,,
243,PT05M12.00S,2026-02-04T01:54:28.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,34,47,2026-02-04T04:39:47Z,2420000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,16-24 Center,,,242.0,,,,,,,,,,,,,,,,,
245,PT05M12.00S,2026-02-04T01:54:43.8Z,2,REGULAR,substitution,out,[],1630619,,,1610612738,34,47,2026-02-04T02:10:53Z,2440000,False,,,0,,SUB out: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M12.00S,2026-02-04T01:54:43.8Z,2,REGULAR,substitution,in,[],1629655,,,1610612738,34,47,2026-02-04T02:10:53Z,2450000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M10.00S,2026-02-04T01:55:06.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630568,17.69053876478318,96.56862745098039,1610612738,34,50,2026-02-04T02:10:53Z,2460000,False,-233.0,114.0,1,left,L. Garza 25' 3PT  (7 PTS) (B. Scheierman 2 AST),"[1630568, 1631248]",1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Left Center,25.91,Made,,,,,,,,7.0,,B. Scheierman,1631248.0,2.0,,,,,,
249,PT04M59.00S,2026-02-04T01:55:17.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,87.77923784494087,49.93872549019608,1610612742,36,50,2026-02-04T01:55:25Z,2480000,False,0.0,62.0,1,right,C. Flagg 6' driving floating Jump Shot (10 PTS),[1642843],1610612742.0,DAL,driving floating,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,6.24,Made,,,,,,,,10.0,,,,,,,,,,
250,PT04M50.00S,2026-02-04T01:55:28.3Z,2,REGULAR,foul,personal,[],1628997,,,1610612738,36,50,2026-02-04T01:56:04Z,2490000,False,,,0,,C. Martin personal FOUL (1 PF),"[1628997, 1627759]",1610612742.0,DAL,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,201638.0,,,,1.0,0.0,Brown,1627759.0,,
252,PT04M38.00S,2026-02-04T01:56:00.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642864,7.30946123521682,53.92156862745098,1610612738,36,50,2026-02-04T01:59:38Z,2510000,False,-20.0,16.0,1,left,MISS H. González cutting Layup - blocked,"[1642864, 1629655]",1610612738.0,BOS,cutting,,,González,H. González,,,,,Restricted Area,0-8 Center,2.54,Missed,,,,,,,,,,,,,,,,,Gafford,1629655.0
253,PT04M38.00S,2026-02-04T01:56:00.0Z,2,REGULAR,block,,[],1629655,,,1610612738,36,50,2026-02-04T01:56:02Z,2520000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
254,PT04M35.00S,2026-02-04T01:56:03.0Z,2,REGULAR,rebound,offensive,[],1628401,,,1610612738,36,50,2026-02-04T01:56:09Z,2530000,False,,,0,,D. White REBOUND (Off:1 Def:0),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,252.0,1.0,0.0,1.0,,,,,,,,,,,,,,
255,PT04M33.00S,2026-02-04T01:56:05.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642864,11.12023653088042,95.83333333333334,1610612738,36,50,2026-02-04T01:56:15Z,2540000,False,-229.0,52.0,1,left,MISS H. González 3PT,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Left Corner 3,24+ Left,23.5,Missed,,,,,,,,,,,,,,,,,,
