actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
84,PT05M21.00S,2026-02-27T01:53:18.0Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1642269,,,1610612758,15,28,2026-02-27T01:54:57Z,830000,False,,,0,,D. Carter Free Throw 2 of 2 (2 PTS),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
85,PT05M09.00S,2026-02-27T01:53:58.0Z,1,REGULAR,turnover,out-of-bounds,[],203939,,,1610612742,15,28,2026-02-27T01:54:15Z,840000,False,,,0,,D. Powell lost ball out-of-bounds TURNOVER (1 TO),[203939],1610612742.0,DAL,lost ball,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,202007.0,,,,,,,,,
86,PT04M58.00S,2026-02-27T01:54:12.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628370,11.908672798948752,48.28431372549019,1610612758,15,28,2026-02-27T01:54:17Z,850000,False,9.0,59.0,1,left,MISS M. Monk 6' driving Layup,[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,6.0,Missed,,,,,,,,,,,,,,,,,,
87,PT04M55.00S,2026-02-27T01:54:14.5Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,15,28,2026-02-27T01:54:14Z,860000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,,,
88,PT04M51.00S,2026-02-27T01:54:18.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630230,92.72339027595268,53.431372549019606,1610612742,17,28,2026-02-27T01:54:22Z,870000,False,17.0,16.0,1,right,N. Marshall running Layup (9 PTS),[1630230],1610612742.0,DAL,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,9.0,,,,,,,,,,,,,
89,PT04M41.00S,2026-02-27T01:54:28.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,16.90210249671485,49.50980392156863,1610612758,17,28,2026-02-27T01:56:09Z,880000,False,2.0,106.0,1,left,MISS M. Raynaud 10' floating Shot,[1642875],1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,10.64,Missed,,,,,,,,,,,,,,,,,,
90,PT04M41.00S,2026-02-27T01:54:28.1Z,1,REGULAR,rebound,offensive,[],1642269,,,1610612758,17,28,2026-02-27T01:56:09Z,890000,False,,,0,,D. Carter REBOUND (Off:1 Def:0),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,89.0,1.0,0.0,1.0,,,,,,,,,,,,,,
91,PT04M37.00S,2026-02-27T01:54:32.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642269,5.590000152587891,50.0,1610612758,17,30,2026-02-27T01:54:32Z,900000,False,0.0,0.0,1,left,D. Carter tip Layup (4 PTS),[1642269],1610612758.0,SAC,tip,,,Carter,D. Carter,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
92,PT04M21.00S,2026-02-27T01:54:49.3Z,1,REGULAR,foul,personal,['2freethrow'],1642269,,,1610612742,17,30,2026-02-27T01:55:00Z,910000,False,,,0,,D. Carter shooting personal FOUL (1 PF) (Middleton 2 FT),"[1642269, 203114]",1610612758.0,SAC,shooting,,,Carter,D. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202007.0,1.0,0.0,Middleton,203114.0,,,,,
94,PT04M21.00S,2026-02-27T01:55:16.5Z,1,REGULAR,freethrow,1 of 2,[],203114,,,1610612742,18,30,2026-02-27T01:55:16Z,930000,False,,,0,,K. Middleton Free Throw 1 of 2 (6 PTS),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
95,PT04M21.00S,2026-02-27T01:55:29.5Z,1,REGULAR,freethrow,2 of 2,[],203114,,,1610612742,19,30,2026-02-27T01:55:29Z,940000,False,,,0,,K. Middleton Free Throw 2 of 2 (7 PTS),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
96,PT04M04.00S,2026-02-27T01:55:48.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,13.748357424441524,58.82352941176471,1610612758,19,30,2026-02-27T01:55:55Z,950000,False,-44.0,77.0,1,left,MISS M. Monk 8' turnaround fadeaway Shot,[1628370],1610612758.0,SAC,turnaround fadeaway,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,8.85,Missed,,,,,,,,,,,,,,,,,,
97,PT04M00.00S,2026-02-27T01:55:52.5Z,1,REGULAR,rebound,defensive,[],203114,,,1610612742,19,30,2026-02-27T01:55:55Z,960000,False,,,0,,K. Middleton REBOUND (Off:1 Def:1),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,,,96.0,2.0,1.0,1.0,,,,,,,,,,,,,,
98,PT03M54.00S,2026-02-27T01:55:58.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,89.04402102496715,39.21568627450981,1610612742,21,30,2026-02-27T01:56:03Z,970000,False,-54.0,50.0,1,right,N. Marshall 7' driving floating Jump Shot (11 PTS),[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,7.39,Made,,,,,11.0,,,,,,,,,,,,,
99,PT03M42.00S,2026-02-27T01:56:10.2Z,1,REGULAR,3pt,Jump Shot,[],1628370,27.56857752956636,21.495863970588236,1610612758,21,30,2026-02-27T01:56:15Z,980000,False,143.0,207.0,1,left,MISS M. Monk 25' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,25.1,Missed,,,,,,,,,,,,,,,,,,
100,PT03M41.00S,2026-02-27T01:56:11.2Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,21,30,2026-02-27T01:56:15Z,990000,False,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,,
102,PT03M34.00S,2026-02-27T01:56:19.2Z,1,REGULAR,3pt,Jump Shot,[],202691,95.22010512483574,5.147058823529411,1610612742,24,30,2026-02-27T01:56:23Z,1010000,False,-224.0,-8.0,1,right,K. Thompson 3PT  (3 PTS) (N. Marshall 2 AST),"[202691, 1630230]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,22.44,Made,,,,,3.0,,,,,,,,,N. Marshall,1630230.0,2.0,,
186,PT03M34.00S,2026-02-27T01:56:42.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,24,30,2026-02-27T02:13:46Z,1025000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M34.00S,2026-02-27T01:57:05.3Z,1,REGULAR,substitution,out,[],203114,,,1610612758,24,30,2026-02-27T01:59:14Z,1030000,False,,,0,,SUB out: K. Middleton,[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M34.00S,2026-02-27T01:57:05.3Z,1,REGULAR,substitution,out,[],1642363,,,1610612758,24,30,2026-02-27T01:59:14Z,1040000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M34.00S,2026-02-27T01:57:05.3Z,1,REGULAR,substitution,out,[],1642269,,,1610612758,24,30,2026-02-27T01:59:14Z,1050000,False,,,0,,SUB out: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M34.00S,2026-02-27T01:57:05.3Z,1,REGULAR,substitution,out,[],1642875,,,1610612758,24,30,2026-02-27T01:59:14Z,1060000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M34.00S,2026-02-27T01:57:05.3Z,1,REGULAR,substitution,in,[],1631108,,,1610612758,24,30,2026-02-27T01:59:14Z,1070000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M34.00S,2026-02-27T01:57:05.3Z,1,REGULAR,substitution,in,[],1630173,,,1610612758,24,30,2026-02-27T01:59:14Z,1080000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M34.00S,2026-02-27T01:57:05.3Z,1,REGULAR,substitution,in,[],1630165,,,1610612758,24,30,2026-02-27T01:59:14Z,1090000,False,,,0,,SUB in: K. Hayes,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M34.00S,2026-02-27T01:57:05.3Z,1,REGULAR,substitution,in,[],1631116,,,1610612758,24,30,2026-02-27T01:59:14Z,1100000,False,,,0,,SUB in: P. Baldwin Jr.,[1631116],1610612758.0,SAC,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M19.00S,2026-02-27T01:59:52.0Z,1,REGULAR,3pt,Jump Shot,[],1630165,26.888961892247043,81.86274509803921,1610612758,24,30,2026-02-27T01:59:57Z,1110000,False,-159.0,200.0,1,left,MISS K. Hayes 25' 3PT,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
113,PT03M16.00S,2026-02-27T01:59:55.0Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612742,24,30,2026-02-27T01:59:57Z,1120000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,,,
115,PT03M08.00S,2026-02-27T02:00:05.5Z,1,REGULAR,foul,personal,['2freethrow'],1628370,,,1610612742,24,30,2026-02-27T02:00:30Z,1140000,False,,,0,,M. Monk shooting personal FOUL (1 PF) (Marshall 2 FT),"[1628370, 1630230]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,1.0,0.0,Marshall,1630230.0,,,,,
117,PT03M08.00S,2026-02-27T02:00:31.3Z,1,REGULAR,freethrow,1 of 2,[],1630230,,,1610612742,25,30,2026-02-27T02:00:31Z,1160000,False,,,0,,N. Marshall Free Throw 1 of 2 (12 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
118,PT03M08.00S,2026-02-27T02:00:31.8Z,1,REGULAR,substitution,out,[],203939,,,1610612742,25,30,2026-02-27T02:00:46Z,1170000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M08.00S,2026-02-27T02:00:31.8Z,1,REGULAR,substitution,in,[],1628963,,,1610612742,25,30,2026-02-27T02:00:46Z,1180000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M08.00S,2026-02-27T02:00:47.9Z,1,REGULAR,freethrow,2 of 2,[],1630230,,,1610612742,26,30,2026-02-27T02:00:47Z,1190000,False,,,0,,N. Marshall Free Throw 2 of 2 (13 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
121,PT02M58.00S,2026-02-27T02:00:59.6Z,1,REGULAR,3pt,Jump Shot,[],1630165,28.728646517739815,23.03921568627451,1610612758,26,30,2026-02-27T02:01:19Z,1200000,False,135.0,218.0,1,left,MISS K. Hayes 25' 3PT,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
122,PT02M55.00S,2026-02-27T02:01:02.6Z,1,REGULAR,rebound,defensive,[],202691,,,1610612742,26,30,2026-02-27T02:01:05Z,1210000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,
123,PT02M52.00S,2026-02-27T02:01:05.3Z,1,REGULAR,turnover,bad pass,[],202691,,,1610612742,26,30,2026-02-27T02:01:11Z,1220000,False,,,0,,K. Thompson bad pass TURNOVER (1 TO),"[202691, 1630165]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,Hayes,1630165.0,,,,,,,,,,
124,PT02M52.00S,2026-02-27T02:01:05.3Z,1,REGULAR,steal,,[],1630165,,,1610612758,26,30,2026-02-27T02:01:06Z,1230000,False,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
125,PT02M46.00S,2026-02-27T02:01:11.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631116,9.280551905387648,58.57843137254902,1610612758,26,30,2026-02-27T02:01:21Z,1240000,False,-43.0,35.0,1,left,MISS P. Baldwin Jr. driving bank Hook,[1631116],1610612758.0,SAC,driving bank,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.52,Missed,,,,,,,,,,,,,,,,,,
126,PT02M45.00S,2026-02-27T02:01:12.3Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612758,26,30,2026-02-27T02:01:12Z,1250000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,125.0,4.0,1.0,3.0,,,,,,,,,,,,,,
127,PT02M43.00S,2026-02-27T02:01:14.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630173,6.521024967148489,54.166666666666664,1610612758,26,32,2026-02-27T02:02:10Z,1260000,False,-21.0,9.0,1,left,P. Achiuwa putback Layup (9 PTS),[1630173],1610612758.0,SAC,putback,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.26,Made,,,,,9.0,,,,,,,,,,,,,
128,PT02M35.00S,2026-02-27T02:01:22.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,91.67214191852825,48.03921568627451,1610612742,26,32,2026-02-27T02:01:26Z,1270000,False,-10.0,26.0,1,right,MISS M. Christie driving Layup,[1631108],1610612742.0,DAL,driving,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,2.76,Missed,,,,,,,,,,,,,,,,,,
129,PT02M35.00S,2026-02-27T02:01:22.2Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612758,26,32,2026-02-27T02:01:26Z,1280000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:2),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,128.0,5.0,2.0,3.0,,,,,,,,,,,,,,
130,PT02M26.00S,2026-02-27T02:01:30.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631342,7.884362680683312,50.91911764705882,1610612758,26,34,2026-02-27T02:01:36Z,1290000,False,-5.0,22.0,1,left,D. Plowden cutting Layup (2 PTS) (P. Achiuwa 1 AST),"[1631342, 1630173]",1610612758.0,SAC,cutting,,,Plowden,D. Plowden,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,2.0,,,,,,,,,P. Achiuwa,1630173.0,1.0,,
132,PT02M16.00S,2026-02-27T02:01:41.8Z,1,REGULAR,3pt,Jump Shot,[],1631108,72.22404730617609,18.627450980392158,1610612742,26,34,2026-02-27T02:03:08Z,1310000,False,-157.0,209.0,1,right,MISS M. Christie 26' step back 3PT,[1631108],1610612742.0,DAL,step back,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,26.1,Missed,,,,,,,,,,,,,,,,,,
133,PT02M12.00S,2026-02-27T02:01:45.8Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612758,26,34,2026-02-27T02:01:47Z,1320000,False,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,,
134,PT02M10.00S,2026-02-27T02:01:47.9Z,1,REGULAR,foul,personal,['2freethrow'],1630314,,,1610612758,26,34,2026-02-27T02:01:57Z,1330000,False,,,0,,B. Williams shooting personal FOUL (1 PF) (Baldwin Jr. 2 FT),"[1630314, 1631116]",1610612742.0,DAL,shooting,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,1.0,0.0,Baldwin Jr.,1631116.0,,,,,
136,PT02M10.00S,2026-02-27T02:02:15.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631116,,,1610612758,26,35,2026-02-27T02:02:35Z,1350000,False,,,0,,P. Baldwin Jr. Free Throw 1 of 2 (1 PTS),[1631116],1610612758.0,SAC,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
137,PT02M10.00S,2026-02-27T02:02:15.7Z,1,REGULAR,substitution,out,[],1630230,,,1610612758,26,35,2026-02-27T02:02:17Z,1360000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M10.00S,2026-02-27T02:02:15.7Z,1,REGULAR,substitution,in,[],1628997,,,1610612758,26,35,2026-02-27T02:02:17Z,1370000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M10.00S,2026-02-27T02:02:15.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631116,,,1610612758,26,35,2026-02-27T02:02:35Z,1380000,False,,,0,,MISS P. Baldwin Jr. Free Throw 2 of 2,[1631116],1610612758.0,SAC,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
140,PT02M08.00S,2026-02-27T02:02:17.2Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612742,26,35,2026-02-27T02:02:35Z,1390000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,139.0,2.0,2.0,0.0,,,,,,,,,,,,,,
141,PT01M54.00S,2026-02-27T02:02:49.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630165,,,1610612742,26,35,2026-02-27T02:03:00Z,1400000,False,,,0,,K. Hayes shooting personal FOUL (1 PF) (Williams 2 FT),"[1630165, 1630314]",1610612758.0,SAC,shooting,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202007.0,1.0,0.0,Williams,1630314.0,,,,,
143,PT01M54.00S,2026-02-27T02:03:21.4Z,1,REGULAR,freethrow,1 of 2,[],1630314,,,1610612742,26,35,2026-02-27T02:03:48Z,1420000,False,,,0,,MISS B. Williams Free Throw 1 of 2,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
144,PT01M54.00S,2026-02-27T02:03:21.4Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,26,35,2026-02-27T02:03:48Z,1430000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,143.0,,,,,,,,,,,,,,,,,
145,PT01M54.00S,2026-02-27T02:03:21.4Z,1,REGULAR,freethrow,2 of 2,[],1630314,,,1610612742,26,35,2026-02-27T02:03:48Z,1440000,False,,,0,,MISS B. Williams Free Throw 2 of 2,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
146,PT01M52.00S,2026-02-27T02:03:23.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,26,35,2026-02-27T02:03:48Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,145.0,,,,,,,,,,,,,,,,,
148,PT01M46.00S,2026-02-27T02:04:09.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628963,91.14651773981603,49.01960784313725,1610612742,28,35,2026-02-27T02:04:32Z,1470000,False,-5.0,31.0,1,right,M. Bagley III floating Jump Shot (2 PTS) (K. Thompson 1 AST),"[1628963, 202691]",1610612742.0,DAL,floating,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,3.11,Made,,,,,2.0,,,,,,,,,K. Thompson,202691.0,1.0,,
150,PT01M23.00S,2026-02-27T02:04:32.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,7.5722733245729295,46.81372549019608,1610612758,28,35,2026-02-27T02:05:00Z,1490000,False,16.0,19.0,1,left,MISS P. Achiuwa cutting DUNK,[1630173],1610612758.0,SAC,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
151,PT01M21.00S,2026-02-27T02:04:34.2Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612758,28,35,2026-02-27T02:05:00Z,1500000,False,,,0,,P. Achiuwa REBOUND (Off:4 Def:2),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,150.0,6.0,2.0,4.0,,,,,,,,,,,,,,
152,PT01M20.00S,2026-02-27T02:04:36.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,6.389618922470433,49.26470588235294,1610612758,28,37,2026-02-27T02:05:24Z,1510000,False,4.0,8.0,1,left,P. Achiuwa putback Layup (11 PTS),[1630173],1610612758.0,SAC,putback,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,11.0,,,,,,,,,,,,,
153,PT01M07.00S,2026-02-27T02:04:49.7Z,1,REGULAR,turnover,offensive goaltending,[],1628963,,,1610612742,28,37,2026-02-27T02:05:04Z,1520000,False,,,0,,M. Bagley III offensive goaltending TURNOVER (2 TO),[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,,,202007.0,,,,,,,,,
154,PT00M54.90S,2026-02-27T02:05:17.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628370,24.26084099868594,30.637254901960787,1610612758,28,39,2026-02-27T02:06:07Z,1530000,False,97.0,176.0,1,left,M. Monk 20' pullup Jump Shot (2 PTS),[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Mid-Range,16-24 Right Center,20.05,Made,,,,,2.0,,,,,,,,,,,,,
155,PT00M40.80S,2026-02-27T02:05:33.9Z,1,REGULAR,2pt,Jump Shot,[],202691,78.20712877792378,67.1798406862745,1610612742,28,39,2026-02-27T02:06:02Z,1540000,False,86.0,152.0,1,right,MISS K. Thompson 17' step back Shot,[202691],1610612742.0,DAL,step back,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,17.49,Missed,,,,,,,,,,,,,,,,,,
156,PT00M37.60S,2026-02-27T02:05:37.1Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612758,28,39,2026-02-27T02:06:02Z,1550000,False,,,0,,P. Achiuwa REBOUND (Off:4 Def:3),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Right Center,,,155.0,7.0,3.0,4.0,,,,,,,,,,,,,,
157,PT00M30.70S,2026-02-27T02:05:43.9Z,1,REGULAR,3pt,Jump Shot,[],1630173,32.013797634691194,47.794117647058826,1610612758,28,42,2026-02-27T02:06:04Z,1560000,False,11.0,248.0,1,left,P. Achiuwa 24' 3PT  (14 PTS) (K. Hayes 1 AST),"[1630173, 1630165]",1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,24.86,Made,,,,,14.0,,,,,,,,,K. Hayes,1630165.0,1.0,,
159,PT00M09.30S,2026-02-27T02:06:08.4Z,1,REGULAR,3pt,Jump Shot,[],1630314,94.1688567674113,5.637254901960785,1610612742,28,42,2026-02-27T02:06:14Z,1580000,False,-222.0,2.0,1,right,MISS B. Williams 3PT,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Left Corner 3,24+ Left,22.18,Missed,,,,,,,,,,,,,,,,,,
160,PT00M05.50S,2026-02-27T02:06:12.2Z,1,REGULAR,rebound,defensive,[],1631116,,,1610612758,28,42,2026-02-27T02:06:14Z,1590000,False,,,0,,P. Baldwin Jr. REBOUND (Off:0 Def:1),[1631116],1610612758.0,SAC,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Left Corner 3,24+ Left,,,159.0,1.0,1.0,0.0,,,,,,,,,,,,,,
161,PT00M00.00S,2026-02-27T02:06:20.9Z,1,REGULAR,period,end,[],0,,,1610612758,28,42,2026-02-27T02:06:20Z,1600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2026-02-27T02:06:33.5Z,2,REGULAR,substitution,out,['startperiod'],1631108,,,1610612758,28,42,2026-02-27T02:08:59Z,1610000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2026-02-27T02:06:33.5Z,2,REGULAR,substitution,out,['startperiod'],1630314,,,1610612758,28,42,2026-02-27T02:08:59Z,1620000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2026-02-27T02:06:33.5Z,2,REGULAR,substitution,out,['startperiod'],1630173,,,1610612758,28,42,2026-02-27T02:08:59Z,1630000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
