actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
368,PT01M13.00S,2026-01-29T02:38:20.9Z,2,REGULAR,rebound,defensive,[],1630314,,,1610612742,46,54,2026-01-29T02:38:23Z,3640000,False,,,0,,B. Williams REBOUND (Off:0 Def:3),[1630314],1610612742.0,DAL,,,,,Williams,B. Williams,,,,,Left Corner 3,24+ Left,,,,,,,,,,367.0,3.0,3.0,0.0,,,,,,
369,PT01M09.00S,2026-01-29T02:38:28.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612742,46,54,2026-01-29T02:39:47Z,3650000,False,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Gafford 2 FT),"[1628978, 1629655]",1610612750.0,MIN,1627541.0,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Gafford,1629655.0,,
371,PT01M09.00S,2026-01-29T02:38:59.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629655,,,1610612742,47,54,2026-01-29T02:38:59Z,3670000,False,,,0,,D. Gafford Free Throw 1 of 2 (7 PTS),[1629655],1610612742.0,DAL,,,,,Gafford,D. Gafford,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
372,PT01M09.00S,2026-01-29T02:39:20.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629655,,,1610612742,48,54,2026-01-29T02:39:20Z,3680000,False,,,0,,D. Gafford Free Throw 2 of 2 (8 PTS),[1629655],1610612742.0,DAL,,,,,Gafford,D. Gafford,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
373,PT00M49.20S,2026-01-29T02:39:43.1Z,2,REGULAR,3pt,Jump Shot,[],203944,78.9257555847569,93.62745098039215,1610612750,48,54,2026-01-29T02:39:49Z,3690000,False,218.0,146.0,1,right,MISS J. Randle 26' 3PT,[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,26.22,Missed,,,,,,,,,,,,,,
374,PT00M44.50S,2026-01-29T02:39:47.8Z,2,REGULAR,rebound,defensive,[],1630314,,,1610612742,48,54,2026-01-29T02:39:49Z,3700000,False,,,0,,B. Williams REBOUND (Off:0 Def:4),[1630314],1610612742.0,DAL,,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,373.0,4.0,4.0,0.0,,,,,,
375,PT00M39.40S,2026-01-29T02:39:52.8Z,2,REGULAR,turnover,lost ball,[],1630314,,,1610612742,48,54,2026-01-29T02:39:59Z,3710000,False,,,0,,B. Williams lost ball TURNOVER (2 TO),"[1630314, 1630162]",1610612742.0,DAL,,,,,Williams,B. Williams,,,,,In The Paint (Non-RA),0-8 Center,2.0,Edwards,1630162.0,,,,,,,,,,,,,,,,
376,PT00M39.40S,2026-01-29T02:39:52.8Z,2,REGULAR,steal,,[],1630162,,,1610612750,48,54,2026-01-29T02:42:16Z,3720000,False,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
377,PT00M36.80S,2026-01-29T02:39:56.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628978,93.11760840998686,51.71568627450981,1610612750,48,56,2026-01-29T02:40:04Z,3730000,False,9.0,12.0,1,right,D. DiVincenzo running Layup (2 PTS) (A. Edwards 3 AST),"[1628978, 1630162]",1610612750.0,MIN,,running,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,1.49,Made,2.0,A. Edwards,1630162.0,3.0,,,,,,,,,,
379,PT00M17.00S,2026-01-29T02:40:19.2Z,2,REGULAR,2pt,Jump Shot,[],1630314,19.004599211563733,66.17647058823529,1610612742,48,56,2026-01-29T02:40:23Z,3750000,False,-81.0,126.0,1,left,MISS B. Williams 14' Jump Shot,[1630314],1610612742.0,DAL,,,,,Williams,B. Williams,,,,,Mid-Range,8-16 Left,,,,14.98,Missed,,,,,,,,,,,,,,
380,PT00M14.30S,2026-01-29T02:40:21.8Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,48,56,2026-01-29T02:40:21Z,3760000,False,,,0,,N. Reid REBOUND (Off:1 Def:3),[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,,,,,,,,,,379.0,4.0,3.0,1.0,,,,,,
382,PT00M02.90S,2026-01-29T02:40:52.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630230,,,1610612750,48,56,2026-01-29T02:41:00Z,3780000,False,,,0,,N. Marshall shooting personal FOUL (2 PF) (Randle 2 FT),"[1630230, 203944]",1610612742.0,DAL,1627541.0,shooting,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2.0,0.0,Randle,203944.0,,
384,PT00M02.90S,2026-01-29T02:41:19.5Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,48,57,2026-01-29T02:41:19Z,3800000,False,,,0,,J. Randle Free Throw 1 of 2 (15 PTS),[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
385,PT00M02.90S,2026-01-29T02:41:20.1Z,2,REGULAR,substitution,out,[],1628997,,,1610612750,48,57,2026-01-29T02:41:45Z,3810000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT00M02.90S,2026-01-29T02:41:20.1Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,48,57,2026-01-29T02:41:45Z,3820000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT00M02.90S,2026-01-29T02:41:20.1Z,2,REGULAR,substitution,in,[],1630702,,,1610612750,48,57,2026-01-29T02:41:45Z,3830000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT00M02.90S,2026-01-29T02:41:20.1Z,2,REGULAR,substitution,in,[],1641740,,,1610612750,48,57,2026-01-29T02:41:45Z,3840000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT00M02.90S,2026-01-29T02:41:50.1Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,48,58,2026-01-29T02:41:50Z,3850000,False,,,0,,J. Randle Free Throw 2 of 2 (16 PTS),[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
390,PT00M00.40S,2026-01-29T02:41:59.2Z,2,REGULAR,heave,,[],0,,,1610612742,48,58,2026-01-29T02:43:13Z,3860000,False,,,0,,DAL Heave,[],1610612742.0,DAL,,,,,,,,,,,Above the Break 3,24+ Center,,,,50.77,,,,,,,,,,,,,,,
391,PT00M00.10S,2026-01-29T02:41:59.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,48,58,2026-01-29T02:42:07Z,3870000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,390.0,,,,,,,,,
392,PT00M00.00S,2026-01-29T02:42:03.8Z,2,REGULAR,period,end,[],0,,,1610612742,48,58,2026-01-29T02:42:03Z,3880000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT12M00.00S,2026-01-29T02:56:52.7Z,3,REGULAR,substitution,out,['startperiod'],1630314,,,1610612742,48,58,2026-01-29T02:57:35Z,3890000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT12M00.00S,2026-01-29T02:56:52.7Z,3,REGULAR,substitution,out,['startperiod'],1630702,,,1610612742,48,58,2026-01-29T02:57:35Z,3900000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT12M00.00S,2026-01-29T02:56:52.7Z,3,REGULAR,substitution,out,['startperiod'],1642866,,,1610612742,48,58,2026-01-29T02:57:35Z,3910000,False,,,0,,SUB out: J. Beringer,[1642866],1610612750.0,MIN,,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT12M00.00S,2026-01-29T02:56:52.7Z,3,REGULAR,substitution,out,['startperiod'],1641740,,,1610612742,48,58,2026-01-29T02:57:35Z,3920000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT12M00.00S,2026-01-29T02:56:52.7Z,3,REGULAR,substitution,in,['startperiod'],1628997,,,1610612742,48,58,2026-01-29T02:57:35Z,3930000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT12M00.00S,2026-01-29T02:56:52.7Z,3,REGULAR,substitution,in,['startperiod'],1629023,,,1610612742,48,58,2026-01-29T02:57:35Z,3940000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT12M00.00S,2026-01-29T02:56:52.7Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612742,48,58,2026-01-29T02:57:35Z,3950000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT12M00.00S,2026-01-29T02:56:52.7Z,3,REGULAR,substitution,in,['startperiod'],203497,,,1610612742,48,58,2026-01-29T02:57:35Z,3960000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT12M00.00S,2026-01-29T02:57:36.6Z,3,REGULAR,period,start,[],0,,,1610612750,48,58,2026-01-29T02:57:36Z,3970000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT11M48.00S,2026-01-29T02:57:46.9Z,3,REGULAR,2pt,Jump Shot,[],1630162,5.995400788436268,75.73529411764706,1610612750,48,58,2026-01-29T02:57:51Z,3980000,False,-129.0,4.0,1,left,MISS A. Edwards 12' fadeaway Shot,[1630162],1610612750.0,MIN,,fadeaway,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,12.88,Missed,,,,,,,,,,,,,,
403,PT11M45.00S,2026-01-29T02:57:49.9Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612742,48,58,2026-01-29T02:57:51Z,3990000,False,,,0,,C. Martin REBOUND (Off:0 Def:4),[1628997],1610612742.0,DAL,,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,,,,,,,,,,402.0,4.0,4.0,0.0,,,,,,
404,PT11M40.00S,2026-01-29T02:57:56.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629023,93.51182654402102,50.245098039215684,1610612742,50,58,2026-01-29T02:58:08Z,4000000,False,1.0,8.0,1,right,P. Washington DUNK (2 PTS) (C. Martin 4 AST),"[1629023, 1628997]",1610612742.0,DAL,,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,0.86,Made,2.0,C. Martin,1628997.0,4.0,,,,,,,,,,
406,PT11M29.00S,2026-01-29T02:58:06.9Z,3,REGULAR,turnover,lost ball,[],203497,,,1610612750,50,58,2026-01-29T02:58:11Z,4020000,False,,,0,,R. Gobert lost ball TURNOVER (1 TO),"[203497, 1628997]",1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,1.0,Martin,1628997.0,,,,,,,,,,,,,,,,
407,PT11M29.00S,2026-01-29T02:58:06.9Z,3,REGULAR,steal,,[],1628997,,,1610612742,50,58,2026-01-29T02:58:08Z,4030000,False,,,0,,C. Martin STEAL (2 STL),[1628997],1610612742.0,DAL,,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
408,PT11M24.00S,2026-01-29T02:58:11.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629655,93.38042049934296,53.18627450980392,1610612742,50,58,2026-01-29T02:58:16Z,4040000,False,16.0,10.0,1,right,MISS D. Gafford running Layup,[1629655],1610612742.0,DAL,,running,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,1.86,Missed,,,,,,,,,,,,,,
409,PT11M21.00S,2026-01-29T02:58:14.5Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,50,58,2026-01-29T02:58:16Z,4050000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,408.0,1.0,1.0,0.0,,,,,,
410,PT11M17.00S,2026-01-29T02:58:18.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203944,6.1268068331143235,52.450980392156865,1610612750,50,60,2026-01-29T02:58:22Z,4060000,False,-12.0,5.0,1,left,J. Randle running Layup (18 PTS) (A. Edwards 4 AST),"[203944, 1630162]",1610612750.0,MIN,,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,1.33,Made,18.0,A. Edwards,1630162.0,4.0,,,,,,,,,,
412,PT10M55.00S,2026-01-29T02:58:40.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,91.06438896189225,34.466911764705884,1610612742,52,60,2026-01-29T02:58:49Z,4080000,False,-78.0,31.0,1,right,P. Washington 8' Layup (4 PTS),[1629023],1610612742.0,DAL,,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Left,,,,8.38,Made,4.0,,,,,,,,,,,,,
413,PT10M41.00S,2026-01-29T02:58:54.1Z,3,REGULAR,3pt,Jump Shot,[],1628978,31.510758869908017,72.32689950980392,1610612750,52,63,2026-01-29T03:00:27Z,4090000,False,-112.0,244.0,1,left,D. DiVincenzo 26' 3PT pullup (5 PTS) (R. Gobert 1 AST),"[1628978, 203497]",1610612750.0,MIN,,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,26.8,Made,5.0,R. Gobert,203497.0,1.0,,,,,,,,,,
415,PT10M29.00S,2026-01-29T02:59:06.9Z,3,REGULAR,3pt,Jump Shot,[],1629023,68.9388961892247,66.17647058823529,1610612742,52,63,2026-01-29T03:00:04Z,4110000,False,81.0,239.0,1,right,MISS P. Washington 25' step back 3PT,[1629023],1610612742.0,DAL,,step back,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,25.28,Missed,,,,,,,,,,,,,,
416,PT10M27.00S,2026-01-29T02:59:08.9Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612742,52,63,2026-01-29T02:59:08Z,4120000,False,,,0,,D. Gafford REBOUND (Off:5 Def:0),[1629655],1610612742.0,DAL,,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,415.0,5.0,0.0,5.0,,,,,,
417,PT10M25.00S,2026-01-29T02:59:10.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628997,73.40670170827858,19.852941176470587,1610612742,52,63,2026-01-29T02:59:14Z,4130000,False,-151.0,197.0,1,right,MISS C. Martin 24' 3PT,[1628997],1610612742.0,DAL,,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,24.84,Missed,,,,,,,,,,,,,,
418,PT10M22.00S,2026-01-29T02:59:13.5Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,52,63,2026-01-29T02:59:14Z,4140000,False,,,0,,J. Randle REBOUND (Off:1 Def:2),[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,417.0,3.0,2.0,1.0,,,,,,
419,PT10M16.00S,2026-01-29T02:59:19.3Z,3,REGULAR,3pt,Jump Shot,[],1630162,19.004599211563733,8.823529411764707,1610612750,52,66,2026-01-29T02:59:29Z,4150000,False,206.0,126.0,1,left,A. Edwards 24' 3PT  (11 PTS) (J. Randle 1 AST),"[1630162, 203944]",1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,24.14,Made,11.0,J. Randle,203944.0,1.0,,,,,,,,,,
421,PT10M02.00S,2026-01-29T02:59:34.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,92.85479632063075,52.69607843137255,1610612742,52,66,2026-01-29T02:59:38Z,4170000,False,13.0,15.0,1,right,MISS P. Washington driving Layup,[1629023],1610612742.0,DAL,,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,2.0,Missed,,,,,,,,,,,,,,
422,PT10M00.00S,2026-01-29T02:59:36.1Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612750,52,66,2026-01-29T02:59:38Z,4180000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:3),[1628978],1610612750.0,MIN,,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,421.0,3.0,3.0,0.0,,,,,,
423,PT09M53.00S,2026-01-29T02:59:46.8Z,3,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612750,52,66,2026-01-29T02:59:57Z,4190000,False,,,0,,D. Gafford shooting personal FOUL (3 PF) (Gobert 2 FT),"[1629655, 203497]",1610612742.0,DAL,1627541.0,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,0.0,Gobert,203497.0,,
425,PT09M53.00S,2026-01-29T03:00:15.0Z,3,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,52,66,2026-01-29T03:00:35Z,4210000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,,,,,,,Missed,,,,,,,,,,,,,,
426,PT09M53.00S,2026-01-29T03:00:15.0Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,52,66,2026-01-29T03:00:35Z,4220000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,425.0,,,,,,,,,
427,PT09M53.00S,2026-01-29T03:00:15.0Z,3,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,52,66,2026-01-29T03:00:35Z,4230000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,,,,,,,Missed,,,,,,,,,,,,,,
428,PT09M50.00S,2026-01-29T03:00:18.0Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,52,66,2026-01-29T03:00:35Z,4240000,False,,,0,,P. Washington REBOUND (Off:0 Def:5),[1629023],1610612742.0,DAL,,,,,Washington,P. Washington,,,,,,,,,,,,,,,,427.0,5.0,5.0,0.0,,,,,,
429,PT09M44.00S,2026-01-29T03:00:41.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,92.32917214191852,43.13725490196079,1610612742,54,66,2026-01-29T03:00:44Z,4250000,False,-34.0,20.0,1,right,N. Marshall driving Layup (10 PTS),[1630230],1610612742.0,DAL,,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,3.95,Made,10.0,,,,,,,,,,,,,
430,PT09M22.00S,2026-01-29T03:01:03.9Z,3,REGULAR,turnover,out-of-bounds,[],203497,,,1610612750,54,66,2026-01-29T03:01:09Z,4260000,False,,,0,,R. Gobert bad pass out-of-bounds TURNOVER (2 TO),[203497],1610612750.0,MIN,1628484.0,bad pass,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,,,,,,,,,,
431,PT09M06.00S,2026-01-29T03:01:26.4Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612742,54,66,2026-01-29T03:01:31Z,4270000,False,,,0,,J. McDaniels shooting personal FOUL (4 PF) (Christie 2 FT),"[1630183, 1631108]",1610612750.0,MIN,101284.0,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,4.0,0.0,Christie,1631108.0,,
433,PT09M06.00S,2026-01-29T03:01:53.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631108,,,1610612742,54,66,2026-01-29T03:01:53Z,4290000,False,,,0,,MISS M. Christie Free Throw 1 of 2,[1631108],1610612742.0,DAL,,,,,Christie,M. Christie,,,,,,,,,,,Missed,,,,,,,,,,,,,,
434,PT09M06.00S,2026-01-29T03:01:53.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,54,66,2026-01-29T03:01:53Z,4300000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,433.0,,,,,,,,,
435,PT09M06.00S,2026-01-29T03:02:02.3Z,3,REGULAR,substitution,out,[],1630183,,,1610612742,54,66,2026-01-29T03:02:15Z,4310000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT09M06.00S,2026-01-29T03:02:02.3Z,3,REGULAR,substitution,in,[],201144,,,1610612742,54,66,2026-01-29T03:02:15Z,4320000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT09M06.00S,2026-01-29T03:02:21.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631108,,,1610612742,55,66,2026-01-29T03:02:21Z,4330000,False,,,0,,M. Christie Free Throw 2 of 2 (5 PTS),[1631108],1610612742.0,DAL,,,,,Christie,M. Christie,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
438,PT08M49.00S,2026-01-29T03:02:40.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628978,6.1268068331143235,57.35294117647059,1610612750,55,66,2026-01-29T03:02:45Z,4340000,False,-37.0,5.0,1,left,MISS D. DiVincenzo driving DUNK,[1628978],1610612750.0,MIN,,driving,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,3.72,Missed,,,,,,,,,,,,,,
439,PT08M46.00S,2026-01-29T03:02:43.9Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612742,55,66,2026-01-29T03:02:45Z,4350000,False,,,0,,N. Marshall REBOUND (Off:2 Def:4),[1630230],1610612742.0,DAL,,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,,438.0,6.0,4.0,2.0,,,,,,
440,PT08M40.00S,2026-01-29T03:02:49.4Z,3,REGULAR,turnover,bad pass,[],1631108,,,1610612742,55,66,2026-01-29T03:07:21Z,4360000,False,,,0,,M. Christie bad pass TURNOVER (1 TO),"[1631108, 1628978]",1610612742.0,DAL,,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Left,1.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,,
441,PT08M40.00S,2026-01-29T03:02:49.4Z,3,REGULAR,steal,,[],1628978,,,1610612750,55,66,2026-01-29T03:02:51Z,4370000,False,,,0,,D. DiVincenzo STEAL (5 STL),[1628978],1610612750.0,MIN,,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,
442,PT08M39.00S,2026-01-29T03:02:52.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628978,5.995400788436268,48.77450980392157,1610612750,55,66,2026-01-29T03:03:05Z,4380000,False,6.0,4.0,1,left,MISS D. DiVincenzo running Layup,[1628978],1610612750.0,MIN,,running,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,0.72,Missed,,,,,,,,,,,,,,
443,PT08M38.00S,2026-01-29T03:02:53.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,55,66,2026-01-29T03:03:05Z,4390000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,442.0,,,,,,,,,
445,PT08M23.00S,2026-01-29T03:03:18.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,83.65637319316689,42.15686274509804,1610612742,57,66,2026-01-29T03:03:21Z,4410000,False,-39.0,101.0,1,right,N. Marshall 10' driving floating Jump Shot (12 PTS),[1630230],1610612742.0,DAL,,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,10.84,Made,12.0,,,,,,,,,,,,,
446,PT08M09.00S,2026-01-29T03:03:32.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,6.1268068331143235,52.450980392156865,1610612750,57,68,2026-01-29T03:03:36Z,4420000,False,-12.0,5.0,1,left,R. Gobert cutting Layup (6 PTS) (M. Conley 2 AST),"[203497, 201144]",1610612750.0,MIN,,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,1.33,Made,6.0,M. Conley,201144.0,2.0,,,,,,,,,,
448,PT07M57.00S,2026-01-29T03:03:43.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,88.38699080157687,49.50980392156863,1610612742,57,68,2026-01-29T03:03:49Z,4440000,False,-2.0,57.0,1,right,MISS P. Washington driving floating Shot,[1629023],1610612742.0,DAL,,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,5.68,Missed,,,,,,,,,,,,,,
449,PT07M55.00S,2026-01-29T03:03:45.6Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,57,68,2026-01-29T03:03:49Z,4450000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,448.0,2.0,2.0,0.0,,,,,,
450,PT07M46.00S,2026-01-29T03:03:55.0Z,3,REGULAR,3pt,Jump Shot,[],201144,31.225361366622867,62.254901960784316,1610612750,57,68,2026-01-29T03:04:03Z,4460000,False,-61.0,241.0,1,left,MISS M. Conley 24' 3PT,[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,24.87,Missed,,,,,,,,,,,,,,
451,PT07M44.00S,2026-01-29T03:03:57.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,57,68,2026-01-29T03:04:03Z,4470000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,450.0,,,,,,,,,
