actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,pointsTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
454,PT05M32.00S,2025-10-25T02:06:28.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642948,17.559132720105126,61.274509803921575,1610612742,65,76,2025-10-25T02:06:35Z,4510000,False,-56.0,113.0,1,left,R. Nembhard 12' pullup Jump Shot (2 PTS),[1642948],1610612742.0,DAL,pullup,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,12.59,Made,,,,,,,,2.0,,,,,,,
455,PT05M20.00S,2025-10-25T02:06:41.6Z,3,REGULAR,foul,personal,['2freethrow'],1642948,,,1610612764,65,76,2025-10-25T02:06:52Z,4520000,False,,,0,,R. Nembhard shooting personal FOUL (1 PF) (Sarr 2 FT),"[1642948, 1642259]",1610612742.0,DAL,shooting,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628485.0,1.0,0.0,,Sarr,1642259.0,,,,,
457,PT05M20.00S,2025-10-25T02:07:12.7Z,3,REGULAR,freethrow,1 of 2,[],1642259,,,1610612764,65,77,2025-10-25T02:07:12Z,4540000,False,,,0,,A. Sarr Free Throw 1 of 2 (9 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,Made,,,,,,,,9.0,,,,,,,
458,PT05M20.00S,2025-10-25T02:07:13.5Z,3,REGULAR,substitution,out,[],1642273,,,1610612764,65,77,2025-10-25T02:07:19Z,4550000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M20.00S,2025-10-25T02:07:13.5Z,3,REGULAR,substitution,in,[],1642848,,,1610612764,65,77,2025-10-25T02:07:19Z,4560000,False,,,0,,SUB in: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT05M20.00S,2025-10-25T02:07:34.4Z,3,REGULAR,freethrow,2 of 2,[],1642259,,,1610612764,65,78,2025-10-25T02:07:34Z,4570000,False,,,0,,A. Sarr Free Throw 2 of 2 (10 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,Made,,,,,,,,10.0,,,,,,,
461,PT05M06.00S,2025-10-25T02:07:50.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203076,8.229303547963205,55.392156862745104,1610612742,65,78,2025-10-25T02:07:57Z,4580000,False,-27.0,25.0,1,left,MISS A. Davis turnaround Hook,[203076],1610612742.0,DAL,turnaround,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,3.67,Missed,,,,,,,,,,,,,,,
462,PT05M04.00S,2025-10-25T02:07:54.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,65,78,2025-10-25T02:07:54Z,4590000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,461.0,,,,,,,,,,,,,,
464,PT05M04.00S,2025-10-25T02:07:55.5Z,3,REGULAR,substitution,out,[],1642259,,,1610612742,65,78,2025-10-25T02:08:02Z,4610000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT05M04.00S,2025-10-25T02:07:55.5Z,3,REGULAR,substitution,in,[],1628963,,,1610612742,65,78,2025-10-25T02:08:02Z,4620000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M57.00S,2025-10-25T02:08:20.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630702,11.777266754270697,44.6078431372549,1610612742,67,78,2025-10-25T02:08:25Z,4630000,False,27.0,58.0,1,left,J. Hardy 6' driving floating bank Jump Shot (5 PTS),[1630702],1610612742.0,DAL,driving floating bank,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,,,,6.42,Made,,,,,,,,5.0,,,,,,,
467,PT04M50.00S,2025-10-25T02:08:28.9Z,3,REGULAR,foul,personal,['2freethrow'],1630702,,,1610612764,67,78,2025-10-25T02:08:37Z,4640000,False,,,0,,J. Hardy shooting personal FOUL (1 PF) (McCollum 2 FT),"[1630702, 203468]",1610612742.0,DAL,shooting,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204059.0,1.0,0.0,,McCollum,203468.0,,,,,
469,PT04M50.00S,2025-10-25T02:08:55.6Z,3,REGULAR,freethrow,1 of 2,[],203468,,,1610612764,67,78,2025-10-25T02:08:55Z,4660000,False,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
470,PT04M50.00S,2025-10-25T02:08:55.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,67,78,2025-10-25T02:08:55Z,4670000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,469.0,,,,,,,,,,,,,,
471,PT04M50.00S,2025-10-25T02:09:10.8Z,3,REGULAR,freethrow,2 of 2,[],203468,,,1610612764,67,79,2025-10-25T02:09:10Z,4680000,False,,,0,,C. McCollum Free Throw 2 of 2 (4 PTS),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,Made,,,,,,,,4.0,,,,,,,
472,PT04M32.00S,2025-10-25T02:09:31.3Z,3,REGULAR,3pt,Jump Shot,[],1630702,17.16491458607096,96.07843137254902,1610612742,67,79,2025-10-25T02:32:38Z,4690000,False,-230.0,109.0,1,left,MISS J. Hardy 25' step back 3PT,[1630702],1610612742.0,DAL,step back,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,,,,25.48,Missed,,,,,,,,,,,,,,,
473,PT04M29.00S,2025-10-25T02:09:34.3Z,3,REGULAR,rebound,defensive,[],203114,,,1610612764,67,79,2025-10-25T02:09:38Z,4700000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,472.0,2.0,2.0,0.0,,,,,,,,,,,
474,PT04M18.00S,2025-10-25T02:09:46.8Z,3,REGULAR,foul,personal,['2freethrow'],203076,,,1610612764,67,79,2025-10-25T02:10:01Z,4710000,False,,,0,,A. Davis shooting personal FOUL (3 PF) (Bagley III 2 FT),"[203076, 1628963]",1610612742.0,DAL,shooting,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628485.0,3.0,1.0,,Bagley III,1628963.0,,,,,
476,PT04M18.00S,2025-10-25T02:10:13.2Z,3,REGULAR,freethrow,1 of 2,[],1628963,,,1610612764,67,79,2025-10-25T02:10:13Z,4730000,False,,,0,,MISS M. Bagley III Free Throw 1 of 2,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
477,PT04M18.00S,2025-10-25T02:10:13.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,67,79,2025-10-25T02:10:13Z,4740000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,476.0,,,,,,,,,,,,,,
478,PT04M18.00S,2025-10-25T02:10:13.7Z,3,REGULAR,substitution,out,[],1642267,,,1610612764,67,79,2025-10-25T02:10:19Z,4750000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT04M18.00S,2025-10-25T02:10:13.7Z,3,REGULAR,substitution,out,[],203114,,,1610612764,67,79,2025-10-25T02:10:19Z,4760000,False,,,0,,SUB out: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT04M18.00S,2025-10-25T02:10:13.7Z,3,REGULAR,substitution,in,[],1630557,,,1610612764,67,79,2025-10-25T02:10:19Z,4770000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT04M18.00S,2025-10-25T02:10:13.7Z,3,REGULAR,substitution,in,[],1641715,,,1610612764,67,79,2025-10-25T02:10:19Z,4780000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT04M18.00S,2025-10-25T02:10:22.7Z,3,REGULAR,substitution,out,[],203076,,,1610612764,67,79,2025-10-25T02:10:31Z,4790000,False,,,0,,SUB out: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT04M18.00S,2025-10-25T02:10:22.7Z,3,REGULAR,substitution,in,[],1630230,,,1610612764,67,79,2025-10-25T02:10:31Z,4800000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT04M18.00S,2025-10-25T02:10:48.8Z,3,REGULAR,freethrow,2 of 2,[],1628963,,,1610612764,67,80,2025-10-25T02:10:48Z,4810000,False,,,0,,M. Bagley III Free Throw 2 of 2 (6 PTS),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,Made,,,,,,,,6.0,,,,,,,
485,PT03M58.00S,2025-10-25T02:11:10.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642948,10.726018396846255,41.17647058823529,1610612742,67,80,2025-10-25T02:34:14Z,4820000,False,44.0,48.0,1,left,MISS R. Nembhard 6' driving finger roll Layup,[1642948],1610612742.0,DAL,driving finger roll,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,6.54,Missed,,,,,,,,,,,,,,,
486,PT03M56.00S,2025-10-25T02:11:12.5Z,3,REGULAR,rebound,defensive,[],1641715,,,1610612764,67,80,2025-10-25T02:39:21Z,4830000,False,,,0,,C. Whitmore REBOUND (Off:1 Def:2),[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,,,,,,485.0,3.0,2.0,1.0,,,,,,,,,,,
487,PT03M53.00S,2025-10-25T02:11:16.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641715,93.11760840998686,51.225490196078425,1610612764,67,82,2025-10-25T02:11:25Z,4840000,False,6.0,12.0,1,right,C. Whitmore running reverse Layup (6 PTS),[1641715],1610612764.0,WAS,running reverse,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,1.36,Made,,,,,,,,6.0,,,,,,,
488,PT03M29.00S,2025-10-25T02:11:39.9Z,3,REGULAR,3pt,Jump Shot,[],1630702,30.56833114323259,29.166666666666668,1610612742,70,82,2025-10-25T02:11:44Z,4850000,False,104.0,235.0,1,left,J. Hardy 25' 3PT  (8 PTS) (P. Washington 1 AST),"[1630702, 1629023]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,,,,25.69,Made,,,,,,,,8.0,,,P. Washington,1629023.0,1.0,,
490,PT03M08.00S,2025-10-25T02:12:00.4Z,3,REGULAR,2pt,Jump Shot,[],1642848,76.5604467805519,58.08823529411765,1610612764,70,82,2025-10-25T02:12:06Z,4870000,False,40.0,168.0,1,right,MISS T. Johnson 17' pullup Shot,[1642848],1610612764.0,WAS,pullup,,,Johnson,T. Johnson,,,,,Mid-Range,16-24 Center,,,,17.26,Missed,,,,,,,,,,,,,,,
491,PT03M04.00S,2025-10-25T02:12:04.4Z,3,REGULAR,rebound,offensive,[],1628963,,,1610612764,70,82,2025-10-25T02:12:06Z,4880000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:1),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Mid-Range,16-24 Center,,,,,,490.0,2.0,1.0,1.0,,,,,,,,,,,
492,PT03M04.00S,2025-10-25T02:12:04.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628963,94.40999984741211,50.0,1610612764,70,82,2025-10-25T02:12:10Z,4890000,False,0.0,0.0,1,right,MISS M. Bagley III tip Layup,[1628963],1610612764.0,WAS,tip,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
493,PT03M04.00S,2025-10-25T02:12:04.6Z,3,REGULAR,rebound,offensive,[],1628963,,,1610612764,70,82,2025-10-25T02:12:10Z,4900000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:1),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,492.0,3.0,1.0,2.0,,,,,,,,,,,
494,PT03M04.00S,2025-10-25T02:12:05.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628963,94.40999984741211,50.0,1610612764,70,84,2025-10-25T02:36:52Z,4910000,False,0.0,0.0,1,right,M. Bagley III tip Layup (8 PTS),[1628963],1610612764.0,WAS,tip,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,,8.0,,,,,,,
495,PT02M54.00S,2025-10-25T02:12:15.4Z,3,REGULAR,3pt,Jump Shot,[],1629023,31.488173455978973,65.19607843137256,1610612742,70,84,2025-10-25T02:12:22Z,4920000,False,-76.0,243.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,25.51,Missed,,,,,,,,,,,,,,,
496,PT02M48.00S,2025-10-25T02:12:21.4Z,3,REGULAR,rebound,defensive,[],1642848,,,1610612764,70,84,2025-10-25T02:12:22Z,4930000,False,,,0,,T. Johnson REBOUND (Off:1 Def:2),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Center,,,,,,495.0,3.0,2.0,1.0,,,,,,,,,,,
497,PT02M42.00S,2025-10-25T02:12:27.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642848,87.99277266754271,46.568627450980394,1610612764,70,86,2025-10-25T02:12:33Z,4940000,False,-17.0,60.0,1,right,T. Johnson 6' driving floating Jump Shot (17 PTS),[1642848],1610612764.0,WAS,driving floating,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.28,Made,,,,,,,,17.0,,,,,,,
498,PT02M41.00S,2025-10-25T02:12:31.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,70,86,2025-10-25T02:12:31Z,4950000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M41.00S,2025-10-25T02:14:34.6Z,3,REGULAR,substitution,out,[],1642948,,,1610612742,70,86,2025-10-25T02:15:07Z,4970000,False,,,0,,SUB out: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT02M41.00S,2025-10-25T02:14:34.6Z,3,REGULAR,substitution,out,[],1629023,,,1610612742,70,86,2025-10-25T02:15:07Z,4980000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT02M41.00S,2025-10-25T02:14:34.6Z,3,REGULAR,substitution,out,[],203468,,,1610612742,70,86,2025-10-25T02:15:07Z,4990000,False,,,0,,SUB out: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT02M41.00S,2025-10-25T02:14:34.6Z,3,REGULAR,substitution,in,[],203076,,,1610612742,70,86,2025-10-25T02:15:07Z,5000000,False,,,0,,SUB in: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT02M41.00S,2025-10-25T02:14:34.6Z,3,REGULAR,substitution,in,[],1630314,,,1610612742,70,86,2025-10-25T02:15:07Z,5010000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT02M41.00S,2025-10-25T02:14:34.6Z,3,REGULAR,substitution,in,[],1642273,,,1610612742,70,86,2025-10-25T02:15:07Z,5020000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT02M29.00S,2025-10-25T02:15:40.4Z,3,REGULAR,foul,personal,['2freethrow'],1642848,,,1610612742,70,86,2025-10-25T02:16:09Z,5030000,False,,,0,,T. Johnson shooting personal FOUL (2 PF) (Davis 2 FT),"[1642848, 203076]",1610612764.0,WAS,shooting,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628485.0,2.0,0.0,,Davis,203076.0,,,,,
508,PT02M29.00S,2025-10-25T02:16:09.9Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612742,71,86,2025-10-25T02:16:09Z,5050000,False,,,0,,A. Davis Free Throw 1 of 2 (17 PTS),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,Made,,,,,,,,17.0,,,,,,,
509,PT02M29.00S,2025-10-25T02:16:10.4Z,3,REGULAR,substitution,out,[],1631108,,,1610612742,71,86,2025-10-25T02:16:14Z,5060000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT02M29.00S,2025-10-25T02:16:10.4Z,3,REGULAR,substitution,in,[],1642843,,,1610612742,71,86,2025-10-25T02:16:14Z,5070000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT02M29.00S,2025-10-25T02:16:29.7Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612742,72,86,2025-10-25T02:16:29Z,5080000,False,,,0,,A. Davis Free Throw 2 of 2 (18 PTS),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,Made,,,,,,,,18.0,,,,,,,
512,PT02M17.00S,2025-10-25T02:16:42.6Z,3,REGULAR,3pt,Jump Shot,[],1642273,70.12155059132719,17.647058823529413,1610612764,72,89,2025-10-25T02:40:03Z,5090000,False,-162.0,228.0,1,right,K. George 27' 3PT pullup (29 PTS),[1642273],1610612764.0,WAS,pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,27.99,Made,,,,,,,,29.0,,,,,,,
513,PT01M55.00S,2025-10-25T02:17:04.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,7.703679369250986,47.05882352941176,1610612742,74,89,2025-10-25T02:17:09Z,5100000,False,15.0,20.0,1,left,A. Davis alley-oop DUNK (20 PTS) (N. Marshall 1 AST),"[203076, 1630230]",1610612742.0,DAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,2.47,Made,,,,,,,,20.0,,,N. Marshall,1630230.0,1.0,,
515,PT01M46.00S,2025-10-25T02:17:12.9Z,3,REGULAR,3pt,Jump Shot,[],1641715,71.17279894875165,73.52941176470588,1610612764,74,89,2025-10-25T02:40:48Z,5120000,False,118.0,218.0,1,right,MISS C. Whitmore 24' step back 3PT,[1641715],1610612764.0,WAS,step back,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,,24.81,Missed,,,,,,,,,,,,,,,
516,PT01M44.00S,2025-10-25T02:17:14.9Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612742,74,89,2025-10-25T02:17:17Z,5130000,False,,,0,,N. Marshall REBOUND (Off:1 Def:2),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,,,,515.0,3.0,2.0,1.0,,,,,,,,,,,
517,PT01M34.00S,2025-10-25T02:17:25.7Z,3,REGULAR,2pt,Jump Shot,[],203076,21.02496714848883,68.40533088235294,1610612742,76,89,2025-10-25T02:17:31Z,5140000,False,-92.0,145.0,1,left,A. Davis 17' Jump Shot (22 PTS) (N. Marshall 2 AST),"[203076, 1630230]",1610612742.0,DAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,,,,17.18,Made,,,,,,,,22.0,,,N. Marshall,1630230.0,2.0,,
519,PT01M32.00S,2025-10-25T02:17:32.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612764,76,89,2025-10-25T02:17:32Z,5160000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT01M18.00S,2025-10-25T02:19:15.6Z,3,REGULAR,turnover,lost ball,[],1642273,,,1610612764,76,89,2025-10-25T02:19:51Z,5190000,False,,,0,,K. George lost ball TURNOVER (2 TO),"[1642273, 1630230]",1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Center,2.0,Marshall,1630230.0,,,,,,,,,,,,,,,,,
523,PT01M18.00S,2025-10-25T02:19:15.6Z,3,REGULAR,steal,,[],1630230,,,1610612742,76,89,2025-10-25T02:19:19Z,5200000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
524,PT01M11.00S,2025-10-25T02:19:23.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630230,9.017739816031538,51.225490196078425,1610612742,76,89,2025-10-25T02:42:20Z,5210000,False,-6.0,32.0,1,left,MISS N. Marshall driving floating Shot,[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,3.29,Missed,,,,,,,,,,,,,,,
525,PT01M08.00S,2025-10-25T02:19:25.6Z,3,REGULAR,rebound,offensive,[],203076,,,1610612742,76,89,2025-10-25T02:19:25Z,5220000,False,,,0,,A. Davis REBOUND (Off:3 Def:8),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,524.0,11.0,8.0,3.0,,,,,,,,,,,
526,PT01M08.00S,2025-10-25T02:19:25.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203076,5.590000152587891,50.0,1610612742,78,89,2025-10-25T02:19:25Z,5230000,False,0.0,0.0,1,left,A. Davis tip Layup (24 PTS),[203076],1610612742.0,DAL,tip,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,,,,24.0,,,,,,,
527,PT00M56.80S,2025-10-25T02:19:40.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630314,,,1610612764,78,89,2025-10-25T02:19:47Z,5240000,False,,,0,,B. Williams personal FOUL (1 PF) (Whitmore 2 FT),"[1630314, 1641715]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628485.0,1.0,0.0,,Whitmore,1641715.0,,,,,
530,PT00M56.80S,2025-10-25T02:21:22.7Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612764,78,89,2025-10-25T02:21:27Z,5270000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT00M56.80S,2025-10-25T02:22:03.0Z,3,REGULAR,freethrow,1 of 2,[],1641715,,,1610612764,78,90,2025-10-25T02:23:56Z,5280000,False,,,0,,C. Whitmore Free Throw 1 of 2 (7 PTS),[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,Made,,,,,,,,7.0,,,,,,,
532,PT00M56.80S,2025-10-25T02:22:03.0Z,3,REGULAR,freethrow,2 of 2,[],1641715,,,1610612764,78,91,2025-10-25T02:23:56Z,5290000,False,,,0,,C. Whitmore Free Throw 2 of 2 (8 PTS),[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,Made,,,,,,,,8.0,,,,,,,
533,PT00M47.30S,2025-10-25T02:22:28.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,7.490144546649145,47.575827205882355,1610612742,78,91,2025-10-25T02:22:36Z,5300000,False,12.0,18.0,1,left,MISS B. Williams driving Layup,[1630314],1610612742.0,DAL,driving,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,,,,2.16,Missed,,,,,,,,,,,,,,,
534,PT00M45.90S,2025-10-25T02:22:29.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,78,91,2025-10-25T02:22:36Z,5310000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,533.0,,,,,,,,,,,,,,
536,PT00M35.30S,2025-10-25T02:22:50.5Z,3,REGULAR,2pt,Jump Shot,[],1642273,77.21747700394218,61.51960784313726,1610612764,78,91,2025-10-25T02:22:54Z,5330000,False,58.0,162.0,1,right,MISS K. George 17' pullup Shot,[1642273],1610612764.0,WAS,pullup,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,,,17.17,Missed,,,,,,,,,,,,,,,
537,PT00M32.70S,2025-10-25T02:22:53.1Z,3,REGULAR,rebound,defensive,[],1642843,,,1610612742,78,91,2025-10-25T02:22:54Z,5340000,False,,,0,,C. Flagg REBOUND (Off:1 Def:3),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Right Center,,,,,,536.0,4.0,3.0,1.0,,,,,,,,,,,
538,PT00M21.10S,2025-10-25T02:23:04.8Z,3,REGULAR,3pt,Jump Shot,[],1630702,23.866622864651774,88.48039215686273,1610612742,78,91,2025-10-25T02:23:09Z,5350000,False,-192.0,172.0,1,left,MISS J. Hardy 25' 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,,,,25.79,Missed,,,,,,,,,,,,,,,
539,PT00M17.40S,2025-10-25T02:23:08.5Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,78,91,2025-10-25T02:23:08Z,5360000,False,,,0,,C. Kispert REBOUND (Off:0 Def:4),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,538.0,4.0,4.0,0.0,,,,,,,,,,,
540,PT00M00.00S,2025-10-25T02:23:28.1Z,3,REGULAR,period,end,[],0,,,1610612764,78,91,2025-10-25T02:23:28Z,5370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
