actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
46,PT08M06.00S,2026-01-23T00:47:59.8Z,1,REGULAR,substitution,out,[],1630611,,,1610612744,6,3,2026-01-23T00:48:12Z,460000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M06.00S,2026-01-23T00:47:59.8Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,6,3,2026-01-23T00:48:12Z,470000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M57.00S,2026-01-23T00:48:21.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627780,94.03745072273325,44.6078431372549,1610612744,6,3,2026-01-23T00:48:25Z,480000,False,-27.0,4.0,1,right,MISS G. Payton II Layup,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,,,,
49,PT07M55.00S,2026-01-23T00:48:23.7Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,6,3,2026-01-23T00:48:25Z,490000,False,,,0,,D. Powell REBOUND (Off:0 Def:3),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,48.0,3.0,3.0,0.0,,,,,,,,,,,,,,
50,PT07M46.00S,2026-01-23T00:48:35.2Z,1,REGULAR,foul,personal,['2freethrow'],203110,,,1610612742,6,3,2026-01-23T00:48:41Z,500000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Powell 2 FT),"[203110, 203939]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,1627539.0,1.0,0.0,Powell,203939.0,,,,,,,,
52,PT07M46.00S,2026-01-23T00:49:02.1Z,1,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,6,3,2026-01-23T00:49:02Z,520000,False,,,0,,MISS D. Powell Free Throw 1 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
53,PT07M46.00S,2026-01-23T00:49:02.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,6,3,2026-01-23T00:49:02Z,530000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,
54,PT07M46.00S,2026-01-23T00:49:03.9Z,1,REGULAR,substitution,out,[],1641764,,,1610612742,6,3,2026-01-23T00:49:23Z,540000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M46.00S,2026-01-23T00:49:03.9Z,1,REGULAR,substitution,in,[],1642954,,,1610612742,6,3,2026-01-23T00:49:23Z,550000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M46.00S,2026-01-23T00:49:24.2Z,1,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,7,3,2026-01-23T00:49:24Z,560000,False,,,0,,D. Powell Free Throw 2 of 2 (1 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
57,PT07M36.00S,2026-01-23T00:49:36.9Z,1,REGULAR,3pt,Jump Shot,[],201939,66.44218134034165,50.73529411764706,1610612744,7,6,2026-01-23T00:49:40Z,570000,False,4.0,263.0,1,right,S. Curry 26' 3PT pullup (6 PTS) (W. Richard 1 AST),"[201939, 1642954]",1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,26.29,Made,,,,,6.0,,,,,,,,,W. Richard,1642954.0,1.0,,
59,PT07M26.00S,2026-01-23T00:49:47.1Z,1,REGULAR,3pt,Jump Shot,[],1642843,32.14520367936925,48.529411764705884,1610612742,7,6,2026-01-23T00:49:52Z,590000,False,7.0,250.0,1,left,MISS C. Flagg 24' 3PT,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Center,24.98,Missed,,,,,,,,,,,,,,,,,,
60,PT07M22.00S,2026-01-23T00:49:51.1Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,7,6,2026-01-23T00:49:52Z,600000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,59.0,2.0,2.0,0.0,,,,,,,,,,,,,,
61,PT07M17.00S,2026-01-23T00:49:56.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630541,82.21090670170827,5.392156862745098,1610612744,7,6,2026-01-23T03:13:49Z,610000,False,-223.0,115.0,1,right,MISS M. Moody 25' running 3PT,[1630541],1610612744.0,GSW,running,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,25.08,Missed,,,,,,,,,,,,,,,,,,
62,PT07M14.00S,2026-01-23T00:49:59.2Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,7,6,2026-01-23T00:50:05Z,620000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,61.0,1.0,1.0,0.0,,,,,,,,,,,,,,
64,PT07M06.00S,2026-01-23T00:50:06.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,16.770696452036795,45.09803921568628,1610612742,9,6,2026-01-23T00:50:24Z,640000,False,25.0,105.0,1,left,N. Marshall 10' turnaround Jump Shot (4 PTS),[1630230],1610612742.0,DAL,turnaround,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,10.79,Made,,,,,4.0,,,,,,,,,,,,,
65,PT06M56.00S,2026-01-23T00:50:17.6Z,1,REGULAR,3pt,Jump Shot,[],201939,64.73390275952694,54.166666666666664,1610612744,9,9,2026-01-23T00:52:12Z,650000,False,21.0,279.0,1,right,S. Curry 27' 3PT pullup (9 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,27.98,Made,,,,,9.0,,,,,,,,,,,,,
66,PT06M38.00S,2026-01-23T00:50:35.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203939,6.652431011826544,50.98039215686274,1610612742,11,9,2026-01-23T00:52:35Z,660000,False,-5.0,10.0,1,left,D. Powell cutting Layup (3 PTS) (C. Martin 1 AST),"[203939, 1628997]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,3.0,,,,,,,,,C. Martin,1628997.0,1.0,,
68,PT06M30.00S,2026-01-23T00:50:43.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201939,88.96189224704337,65.46415441176471,1610612744,11,9,2026-01-23T00:52:50Z,680000,False,77.0,51.0,1,right,MISS S. Curry 9' driving Hook,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Right,9.28,Missed,,,,,,,,,,,,,,,,,,
69,PT06M28.00S,2026-01-23T00:50:45.9Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,11,9,2026-01-23T00:50:59Z,690000,False,,,0,,D. Powell REBOUND (Off:0 Def:4),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Right,,,68.0,4.0,4.0,0.0,,,,,,,,,,,,,,
70,PT06M24.00S,2026-01-23T00:50:49.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631108,24.129434954007884,82.84313725490196,1610612742,14,9,2026-01-23T03:14:20Z,700000,False,-164.0,174.0,1,left,M. Christie 3PT pullup (3 PTS) (N. Marshall 1 AST),"[1631108, 1630230]",1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,23.95,Made,,,,,3.0,,,,,,,,,N. Marshall,1630230.0,1.0,,
72,PT06M22.00S,2026-01-23T00:50:57.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,14,9,2026-01-23T00:50:57Z,720000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M22.00S,2026-01-23T00:51:12.2Z,1,REGULAR,substitution,out,[],203939,,,1610612744,14,9,2026-01-23T00:54:21Z,730000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M22.00S,2026-01-23T00:51:12.2Z,1,REGULAR,substitution,out,[],1628997,,,1610612744,14,9,2026-01-23T00:54:21Z,740000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M22.00S,2026-01-23T00:51:12.2Z,1,REGULAR,substitution,out,[],1642843,,,1610612744,14,9,2026-01-23T00:54:21Z,750000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M22.00S,2026-01-23T00:51:12.2Z,1,REGULAR,substitution,out,[],1630541,,,1610612744,14,9,2026-01-23T00:54:21Z,760000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M22.00S,2026-01-23T00:51:12.2Z,1,REGULAR,substitution,in,[],1629023,,,1610612744,14,9,2026-01-23T00:54:21Z,770000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M22.00S,2026-01-23T00:51:12.2Z,1,REGULAR,substitution,in,[],1630314,,,1610612744,14,9,2026-01-23T00:54:21Z,780000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M22.00S,2026-01-23T00:51:12.2Z,1,REGULAR,substitution,in,[],1630619,,,1610612744,14,9,2026-01-23T00:54:21Z,790000,False,,,0,,SUB in: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M22.00S,2026-01-23T00:51:12.2Z,1,REGULAR,substitution,in,[],1629001,,,1610612744,14,9,2026-01-23T00:54:21Z,800000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M11.00S,2026-01-23T00:54:34.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,93.64323258869908,52.94117647058824,1610612744,14,11,2026-01-23T00:54:39Z,810000,False,15.0,7.0,1,right,G. Payton II cutting finger roll Layup (2 PTS) (D. Green 1 AST),"[1627780, 203110]",1610612744.0,GSW,cutting finger roll,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.64,Made,,,,,2.0,,,,,,,,,D. Green,203110.0,1.0,,
