actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
88,PT04M59.00S,2025-12-07T01:57:35.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642263,83.919185282523,54.90196078431373,1610612745,19,15,2025-12-07T02:01:53Z,880000,False,25.0,99.0,1,right,MISS R. Sheppard 10' pullup Shot,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,10.17,Missed,,,,,,,,,,,,,,,,,,
89,PT04M56.00S,2025-12-07T01:57:38.4Z,1,REGULAR,rebound,defensive,[],1642843,,,1610612742,19,15,2025-12-07T01:57:39Z,890000,False,,,0,,C. Flagg REBOUND (Off:0 Def:1),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Center,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,,
90,PT04M50.00S,2025-12-07T01:57:44.7Z,1,REGULAR,2pt,Jump Shot,[],1642843,13.87976346911958,29.65686274509804,1610612742,21,15,2025-12-07T01:57:48Z,900000,False,102.0,78.0,1,left,C. Flagg 12' turnaround fadeaway Jump Shot (7 PTS),[1642843],1610612742.0,DAL,turnaround fadeaway,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Right,12.82,Made,,,,,,,7.0,,,,,,,,,,,
91,PT04M28.00S,2025-12-07T01:58:06.0Z,1,REGULAR,2pt,Jump Shot,[],201142,95.48291721419186,77.94117647058823,1610612745,21,17,2025-12-07T01:58:12Z,910000,False,140.0,-10.0,1,right,K. Durant 14' pullup Jump Shot (10 PTS),[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,14.01,Made,,,,,,,10.0,,,,,,,,,,,
92,PT04M16.00S,2025-12-07T01:58:19.2Z,1,REGULAR,foul,personal,[],1642263,,,1610612742,21,17,2025-12-07T01:58:24Z,920000,False,,,0,,R. Sheppard personal FOUL (1 PF),"[1642263, 1642843]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Flagg,1642843.0
94,PT04M16.00S,2025-12-07T01:58:27.3Z,1,REGULAR,substitution,out,[],1630230,,,1610612742,21,17,2025-12-07T01:58:30Z,940000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M16.00S,2025-12-07T01:58:27.3Z,1,REGULAR,substitution,in,[],1629023,,,1610612742,21,17,2025-12-07T01:58:30Z,950000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M09.00S,2025-12-07T01:58:44.4Z,1,REGULAR,2pt,Jump Shot,[],1642843,25.83155387647832,58.35631127450981,1610612742,21,17,2025-12-07T01:58:50Z,960000,False,-42.0,190.0,1,left,MISS C. Flagg 19' pullup Shot,[1642843],1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Center,19.48,Missed,,,,,,,,,,,,,,,,,,
97,PT04M06.00S,2025-12-07T01:58:47.4Z,1,REGULAR,rebound,defensive,[],203991,,,1610612745,21,17,2025-12-07T01:58:50Z,970000,False,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Center,,,96.0,4.0,2.0,2.0,,,,,,,,,,,,,,
98,PT04M00.00S,2025-12-07T01:58:54.1Z,1,REGULAR,3pt,Jump Shot,[],201142,73.27529566360053,13.23529411764706,1610612745,21,20,2025-12-07T01:58:58Z,980000,False,-184.0,199.0,1,right,K. Durant 27' 3PT pullup (13 PTS),[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,27.07,Made,,,,,,,13.0,,,,,,,,,,,
99,PT03M44.00S,2025-12-07T01:59:11.8Z,1,REGULAR,foul,offensive,[],203939,,,1610612742,21,20,2025-12-07T01:59:41Z,990000,False,,,0,,D. Powell off-the-ball offensive FOUL (1 PF),"[203939, 1630256]",1610612742.0,DAL,off-the-ball,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1630879.0,1.0,0.0,Tate,1630256.0
101,PT03M44.00S,2025-12-07T01:59:11.8Z,1,REGULAR,turnover,offensive foul,[],203939,,,1610612742,21,20,2025-12-07T01:59:11Z,1010000,False,,,0,,D. Powell offensive foul TURNOVER (1 TO),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,,,1630879.0,,,,
102,PT03M44.00S,2025-12-07T01:59:17.5Z,1,REGULAR,substitution,out,[],203991,,,1610612745,21,20,2025-12-07T01:59:27Z,1020000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M44.00S,2025-12-07T01:59:17.5Z,1,REGULAR,substitution,in,[],1631095,,,1610612745,21,20,2025-12-07T01:59:27Z,1030000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M22.00S,2025-12-07T01:59:51.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642263,94.82588699080158,50.245098039215684,1610612745,21,22,2025-12-07T01:59:58Z,1040000,False,1.0,-4.0,1,right,R. Sheppard driving DUNK (2 PTS) (J. Tate 1 AST),"[1642263, 1630256]",1610612745.0,HOU,driving,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,0.41,Made,,,,,,,2.0,J. Tate,1630256.0,1.0,,,,,,,,
107,PT03M11.00S,2025-12-07T02:00:04.1Z,1,REGULAR,foul,personal,[],1628988,,,1610612742,21,22,2025-12-07T02:00:12Z,1060000,False,,,0,,A. Holiday personal FOUL (1 PF),"[1628988, 203939]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Powell,203939.0
109,PT03M11.00S,2025-12-07T02:00:11.2Z,1,REGULAR,substitution,out,[],1642843,,,1610612742,21,22,2025-12-07T02:00:15Z,1080000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M11.00S,2025-12-07T02:00:11.2Z,1,REGULAR,substitution,in,[],1626156,,,1610612742,21,22,2025-12-07T02:00:15Z,1090000,False,,,0,,SUB in: D. Russell,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M04.00S,2025-12-07T02:00:33.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,12.040078843626807,43.627450980392155,1610612742,21,22,2025-12-07T02:00:38Z,1100000,False,32.0,61.0,1,left,MISS P. Washington 6' driving floating bank Shot,[1629023],1610612742.0,DAL,driving floating bank,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,6.86,Missed,,,,,,,,,,,,,,,,,,
112,PT03M02.00S,2025-12-07T02:00:35.6Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,21,22,2025-12-07T02:00:38Z,1110000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,111.0,2.0,2.0,0.0,,,,,,,,,,,,,,
113,PT02M57.00S,2025-12-07T02:00:41.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,67.09921156373193,50.245098039215684,1610612745,21,22,2025-12-07T02:03:50Z,1120000,False,1.0,257.0,1,right,MISS J. Smith Jr. 25' running pullup 3PT,[1631095],1610612745.0,HOU,running pullup,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
114,PT02M54.00S,2025-12-07T02:00:44.1Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612742,21,22,2025-12-07T02:00:46Z,1130000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,
115,PT02M48.00S,2025-12-07T02:00:50.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630314,17.821944809461236,49.50980392156863,1610612742,23,22,2025-12-07T02:00:55Z,1140000,False,2.0,115.0,1,left,B. Williams 11' step back Jump Shot (2 PTS),[1630314],1610612742.0,DAL,step back,,,Williams,B. Williams,,,,,In The Paint (Non-RA),8-16 Center,11.5,Made,,,,,,,2.0,,,,,,,,,,,
116,PT02M25.00S,2025-12-07T02:01:12.5Z,1,REGULAR,3pt,Jump Shot,[],1628988,90.67017082785807,4.924938725490196,1610612745,23,22,2025-12-07T02:01:24Z,1150000,False,-225.0,35.0,1,right,MISS A. Holiday pullup 3PT,[1628988],1610612745.0,HOU,pullup,,,Holiday,A. Holiday,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,,
117,PT02M22.00S,2025-12-07T02:01:15.5Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,23,22,2025-12-07T02:01:17Z,1160000,False,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,116.0,3.0,3.0,0.0,,,,,,,,,,,,,,
118,PT02M11.00S,2025-12-07T02:01:27.2Z,1,REGULAR,turnover,lost ball,[],1631108,,,1610612742,23,22,2025-12-07T02:01:32Z,1170000,False,,,0,,M. Christie lost ball TURNOVER (1 TO),"[1631108, 1630256]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Tate,1630256.0,,,,,
119,PT02M11.00S,2025-12-07T02:01:27.2Z,1,REGULAR,steal,,[],1630256,,,1610612745,23,22,2025-12-07T02:01:28Z,1180000,False,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
120,PT02M07.00S,2025-12-07T02:01:31.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631095,92.19776609724047,52.20588235294118,1610612745,23,24,2025-12-07T02:01:36Z,1190000,False,11.0,21.0,1,right,J. Smith Jr. running finger roll Layup (2 PTS) (J. Tate 2 AST),"[1631095, 1630256]",1610612745.0,HOU,running finger roll,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,2.35,Made,,,,,,,2.0,J. Tate,1630256.0,2.0,,,,,,,,
123,PT01M47.00S,2025-12-07T02:01:56.4Z,1,REGULAR,foul,personal,[],1631095,,,1610612742,23,24,2025-12-07T02:02:48Z,1220000,False,,,0,,J. Smith Jr. personal FOUL (1 PF),"[1631095, 1626156]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1630879.0,1.0,0.0,Russell,1626156.0
125,PT01M47.00S,2025-12-07T02:02:00.9Z,1,REGULAR,substitution,out,[],201142,,,1610612742,23,24,2025-12-07T02:02:13Z,1240000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M47.00S,2025-12-07T02:02:00.9Z,1,REGULAR,substitution,in,[],1641708,,,1610612742,23,24,2025-12-07T02:02:13Z,1250000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M42.00S,2025-12-07T02:02:22.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612742,23,24,2025-12-07T02:02:29Z,1260000,False,,,0,,J. Tate shooting personal FOUL (1 PF) (Williams 2 FT),"[1630256, 1630314]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Williams,1630314.0
129,PT01M42.00S,2025-12-07T02:02:51.6Z,1,REGULAR,freethrow,1 of 2,[],1630314,,,1610612742,23,24,2025-12-07T02:02:51Z,1280000,False,,,0,,MISS B. Williams Free Throw 1 of 2,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
130,PT01M42.00S,2025-12-07T02:02:51.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,23,24,2025-12-07T02:02:51Z,1290000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,129.0,,,,,,,,,,,,,,,,,
131,PT01M42.00S,2025-12-07T02:03:09.2Z,1,REGULAR,freethrow,2 of 2,[],1630314,,,1610612742,24,24,2025-12-07T02:03:09Z,1300000,False,,,0,,B. Williams Free Throw 2 of 2 (3 PTS),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
132,PT01M34.00S,2025-12-07T02:03:20.3Z,1,REGULAR,foul,offensive,['inpenalty'],1630256,,,1610612745,24,24,2025-12-07T02:03:26Z,1310000,False,,,0,,J. Tate off-the-ball offensive FOUL (2 PF),"[1630256, 203939]",1610612745.0,HOU,off-the-ball,,,Tate,J. Tate,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1148.0,2.0,0.0,Powell,203939.0
134,PT01M34.00S,2025-12-07T02:03:20.3Z,1,REGULAR,turnover,offensive foul,[],1630256,,,1610612745,24,24,2025-12-07T02:03:20Z,1330000,False,,,0,,J. Tate offensive foul TURNOVER (1 TO),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,,,1148.0,,,,
136,PT01M24.00S,2025-12-07T02:03:43.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630314,6.915243101182654,46.07843137254902,1610612742,24,24,2025-12-07T02:03:49Z,1350000,False,20.0,13.0,1,left,MISS B. Williams driving Layup,[1630314],1610612742.0,DAL,driving,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,2.32,Missed,,,,,,,,,,,,,,,,,,
137,PT01M22.00S,2025-12-07T02:03:46.7Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,24,24,2025-12-07T02:03:46Z,1360000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,136.0,3.0,3.0,0.0,,,,,,,,,,,,,,
138,PT01M13.00S,2025-12-07T02:03:54.7Z,1,REGULAR,3pt,Jump Shot,[],1630256,66.70499342969777,36.51960784313725,1610612745,24,24,2025-12-07T02:03:59Z,1370000,False,-67.0,260.0,1,right,MISS J. Tate 26' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Center,26.91,Missed,,,,,,,,,,,,,,,,,,
139,PT01M10.00S,2025-12-07T02:03:57.7Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612742,24,24,2025-12-07T02:03:59Z,1380000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,,,138.0,2.0,2.0,0.0,,,,,,,,,,,,,,
140,PT01M03.00S,2025-12-07T02:04:05.7Z,1,REGULAR,turnover,bad pass,[],1626156,,,1610612742,24,24,2025-12-07T02:04:09Z,1390000,False,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 1641708]",1610612742.0,DAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Thompson,1641708.0,,,,,
141,PT01M03.00S,2025-12-07T02:04:05.7Z,1,REGULAR,steal,,[],1641708,,,1610612745,24,24,2025-12-07T02:04:07Z,1400000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
142,PT00M57.30S,2025-12-07T02:04:11.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631095,84.25180683311432,44.79166666666667,1610612745,24,26,2025-12-07T02:04:20Z,1410000,False,-26.0,96.0,1,right,J. Smith Jr. 9' turnaround fadeaway Jump Shot (4 PTS),[1631095],1610612745.0,HOU,turnaround fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.9,Made,,,,,,,4.0,,,,,,,,,,,
143,PT00M48.40S,2025-12-07T02:04:24.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630314,17.69053876478318,45.34313725490196,1610612742,26,26,2025-12-07T02:05:57Z,1420000,False,23.0,114.0,1,left,B. Williams 11' pullup Jump Shot (5 PTS),[1630314],1610612742.0,DAL,pullup,,,Williams,B. Williams,,,,,In The Paint (Non-RA),8-16 Center,11.62,Made,,,,,,,5.0,,,,,,,,,,,
144,PT00M48.40S,2025-12-07T02:04:27.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642263,,,1610612742,26,26,2025-12-07T02:04:32Z,1430000,False,,,0,,R. Sheppard shooting personal FOUL (2 PF) (Williams 1 FT),"[1642263, 1630314]",1610612745.0,HOU,shooting,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1630879.0,2.0,0.0,Williams,1630314.0
146,PT00M48.40S,2025-12-07T02:04:57.1Z,1,REGULAR,freethrow,1 of 1,[],1630314,,,1610612742,27,26,2025-12-07T02:04:57Z,1450000,False,,,0,,B. Williams Free Throw 1 of 1 (6 PTS),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
147,PT00M34.70S,2025-12-07T02:05:13.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,92.59198423127464,47.794117647058826,1610612745,27,26,2025-12-07T02:05:17Z,1460000,False,-11.0,17.0,1,right,MISS A. Thompson driving Layup,[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.03,Missed,,,,,,,,,,,,,,,,,,
148,PT00M34.70S,2025-12-07T02:05:13.0Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,27,26,2025-12-07T02:05:17Z,1470000,False,,,0,,P. Washington REBOUND (Off:0 Def:4),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,147.0,4.0,4.0,0.0,,,,,,,,,,,,,,
150,PT00M27.70S,2025-12-07T02:05:28.7Z,1,REGULAR,substitution,out,[],1642263,,,1610612742,27,26,2025-12-07T02:05:33Z,1490000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M27.70S,2025-12-07T02:05:28.7Z,1,REGULAR,substitution,in,[],1629006,,,1610612742,27,26,2025-12-07T02:05:33Z,1500000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M18.50S,2025-12-07T02:05:52.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,8.09789750328515,45.09803921568628,1610612742,27,26,2025-12-07T02:06:03Z,1510000,False,25.0,24.0,1,left,MISS B. Williams driving reverse Layup - blocked,"[1630314, 1629006]",1610612742.0,DAL,driving reverse,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,Okogie,1629006.0,,,,,,,,,,,,
153,PT00M18.50S,2025-12-07T02:05:52.7Z,1,REGULAR,block,,[],1629006,,,1610612742,27,26,2025-12-07T02:05:54Z,1520000,False,,,0,,J. Okogie BLOCK (1 BLK),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
154,PT00M18.50S,2025-12-07T02:05:52.7Z,1,REGULAR,rebound,defensive,[],1630256,,,1610612745,27,26,2025-12-07T02:06:03Z,1530000,False,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,152.0,1.0,1.0,0.0,,,,,,,,,,,,,,
155,PT00M03.80S,2025-12-07T02:06:07.4Z,1,REGULAR,turnover,lost ball,[],1628988,,,1610612745,27,26,2025-12-07T02:06:11Z,1540000,False,,,0,,A. Holiday lost ball TURNOVER (1 TO),"[1628988, 1629023]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Washington,1629023.0,,,,,
156,PT00M03.80S,2025-12-07T02:06:07.4Z,1,REGULAR,steal,,[],1629023,,,1610612742,27,26,2025-12-07T02:06:08Z,1550000,False,,,0,,P. Washington STEAL (2 STL),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
157,PT00M00.60S,2025-12-07T02:06:10.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629023,7.703679369250986,48.77450980392157,1610612742,29,26,2025-12-07T02:06:19Z,1560000,False,6.0,20.0,1,left,P. Washington driving DUNK (2 PTS),[1629023],1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,2.0,,,,,,,,,,,
158,PT00M00.00S,2025-12-07T02:06:25.6Z,1,REGULAR,heave,,[],0,,,1610612745,29,26,2025-12-07T02:06:33Z,1570000,False,,,0,,HOU Heave,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,54.88,,,,,,,,,,,,,,,,,,,
159,PT00M00.00S,2025-12-07T02:06:28.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,29,26,2025-12-07T02:06:28Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,158.0,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2025-12-07T02:06:32.2Z,1,REGULAR,period,end,[],0,,,1610612745,29,26,2025-12-07T02:06:32Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-12-07T02:07:22.3Z,2,REGULAR,substitution,out,['startperiod'],1631108,,,1610612745,29,26,2025-12-07T02:09:02Z,1600000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-12-07T02:07:22.3Z,2,REGULAR,substitution,out,['startperiod'],203939,,,1610612745,29,26,2025-12-07T02:09:02Z,1610000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-12-07T02:07:22.3Z,2,REGULAR,substitution,out,['startperiod'],1630314,,,1610612745,29,26,2025-12-07T02:09:02Z,1620000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-12-07T02:07:22.3Z,2,REGULAR,substitution,out,['startperiod'],1628988,,,1610612745,29,26,2025-12-07T02:09:02Z,1630000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-12-07T02:07:22.3Z,2,REGULAR,substitution,out,['startperiod'],1629006,,,1610612745,29,26,2025-12-07T02:09:02Z,1640000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-12-07T02:07:22.3Z,2,REGULAR,substitution,in,['startperiod'],1642948,,,1610612745,29,26,2025-12-07T02:09:02Z,1650000,False,,,0,,SUB in: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-12-07T02:07:22.3Z,2,REGULAR,substitution,in,['startperiod'],1630702,,,1610612745,29,26,2025-12-07T02:09:02Z,1660000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-12-07T02:07:22.3Z,2,REGULAR,substitution,in,['startperiod'],203076,,,1610612745,29,26,2025-12-07T02:09:02Z,1670000,False,,,0,,SUB in: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-12-07T02:07:22.3Z,2,REGULAR,substitution,in,['startperiod'],201145,,,1610612745,29,26,2025-12-07T02:09:02Z,1680000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-12-07T02:07:22.3Z,2,REGULAR,substitution,in,['startperiod'],1642263,,,1610612745,29,26,2025-12-07T02:09:02Z,1690000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-12-07T02:09:08.3Z,2,REGULAR,period,start,[],0,,,1610612745,29,26,2025-12-07T02:09:08Z,1700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M45.00S,2025-12-07T02:09:23.2Z,2,REGULAR,2pt,Jump Shot,[],1641708,76.16622864651774,55.63725490196079,1610612745,29,26,2025-12-07T02:10:38Z,1710000,False,28.0,172.0,1,right,MISS A. Thompson 17' pullup Shot,[1641708],1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,17.38,Missed,,,,,,,,,,,,,,,,,,
