actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
83,PT05M21.00S,2026-01-30T01:51:16.5Z,1,REGULAR,rebound,defensive,[],202691,,,1610612742,10,19,2026-01-30T01:51:18Z,820000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,
84,PT05M16.00S,2026-01-30T01:51:22.3Z,1,REGULAR,2pt,Jump Shot,[],1630314,18.478975032851512,20.098039215686274,1610612742,12,19,2026-01-30T01:59:12Z,830000,False,150.0,121.0,1,left,B. Williams 19' pullup Jump Shot (2 PTS) (K. Thompson 1 AST),"[1630314, 202691]",1610612742.0,DAL,pullup,,,Williams,B. Williams,,,,,Mid-Range,16-24 Right Center,19.25,Made,,,,,2.0,,,K. Thompson,202691.0,1.0,,,,,,,,
86,PT05M14.00S,2026-01-30T01:51:29.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,12,19,2026-01-30T01:51:29Z,850000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M14.00S,2026-01-30T01:53:51.9Z,1,REGULAR,substitution,out,[],203939,,,1610612766,12,19,2026-01-30T01:54:22Z,860000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M14.00S,2026-01-30T01:53:51.9Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,12,19,2026-01-30T01:54:22Z,870000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M14.00S,2026-01-30T01:53:51.9Z,1,REGULAR,substitution,out,[],1631217,,,1610612766,12,19,2026-01-30T01:54:22Z,880000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M14.00S,2026-01-30T01:53:51.9Z,1,REGULAR,substitution,in,[],1629655,,,1610612766,12,19,2026-01-30T01:54:22Z,890000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M14.00S,2026-01-30T01:53:51.9Z,1,REGULAR,substitution,in,[],1641750,,,1610612766,12,19,2026-01-30T01:54:22Z,900000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M14.00S,2026-01-30T01:53:51.9Z,1,REGULAR,substitution,in,[],1642883,,,1610612766,12,19,2026-01-30T01:54:22Z,910000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M58.00S,2026-01-30T01:54:38.5Z,1,REGULAR,3pt,Jump Shot,[],1642851,87.20433639947439,4.166666666666666,1610612766,12,22,2026-01-30T01:59:53Z,920000,False,-229.0,68.0,1,right,K. Knueppel 3PT pullup (12 PTS) (M. Bridges 3 AST),"[1642851, 1628970]",1610612766.0,CHA,pullup,,,Knueppel,K. Knueppel,,,,,Left Corner 3,24+ Left,23.9,Made,,,,,12.0,,,M. Bridges,1628970.0,3.0,,,,,,,,
95,PT04M38.00S,2026-01-30T01:55:00.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,11.218791064388967,48.28431372549019,1610612742,14,22,2026-01-30T02:07:02Z,940000,False,9.0,53.0,1,left,B. Williams driving finger roll Layup (4 PTS),[1630314],1610612742.0,DAL,driving finger roll,,,Williams,B. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.37,Made,,,,,4.0,,,,,,,,,,,,,
97,PT04M18.00S,2026-01-30T01:55:20.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,91.14651773981603,58.08823529411765,1610612766,14,22,2026-01-30T02:01:34Z,960000,False,40.0,31.0,1,right,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.07,Missed,,,,,,,,,,,,,,,,,,
98,PT04M16.00S,2026-01-30T01:55:22.8Z,1,REGULAR,rebound,offensive,[],1641750,,,1610612766,14,22,2026-01-30T02:01:34Z,970000,False,,,0,,R. Kalkbrenner REBOUND (Off:1 Def:0),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),0-8 Center,,,97.0,1.0,0.0,1.0,,,,,,,,,,,,,,
99,PT04M16.00S,2026-01-30T01:55:24.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641750,94.40999984741211,50.0,1610612766,14,24,2026-01-30T02:01:41Z,980000,False,0.0,0.0,1,right,R. Kalkbrenner tip Layup (2 PTS),[1641750],1610612766.0,CHA,tip,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
100,PT03M52.00S,2026-01-30T01:55:44.5Z,1,REGULAR,2pt,Jump Shot,[],1631108,19.66162943495401,25.735294117647058,1610612742,14,24,2026-01-30T02:02:08Z,990000,False,121.0,132.0,1,left,MISS M. Christie 17' pullup Shot,[1631108],1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,Mid-Range,16-24 Right Center,17.95,Missed,,,,,,,,,,,,,,,,,,
101,PT03M50.00S,2026-01-30T01:55:46.5Z,1,REGULAR,rebound,defensive,[],1630182,,,1610612766,14,24,2026-01-30T01:55:49Z,1000000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,100.0,2.0,2.0,0.0,,,,,,,,,,,,,,
102,PT03M39.00S,2026-01-30T01:55:58.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,92.32917214191852,61.51960784313726,1610612766,14,26,2026-01-30T01:56:03Z,1010000,False,58.0,20.0,1,right,M. Bridges 6' driving bank Hook (2 PTS),[1628970],1610612766.0,CHA,driving bank,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,6.08,Made,,,,,2.0,,,,,,,,,,,,,
103,PT03M25.00S,2026-01-30T01:56:11.7Z,1,REGULAR,2pt,Jump Shot,[],202691,22.026938239159,31.372549019607842,1610612742,16,26,2026-01-30T01:56:15Z,1020000,False,93.0,155.0,1,left,K. Thompson 18' pullup Jump Shot (2 PTS) (B. Williams 1 AST),"[202691, 1630314]",1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,18.05,Made,,,,,2.0,,,B. Williams,1630314.0,1.0,,,,,,,,
105,PT02M57.00S,2026-01-30T01:56:40.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,88.25558475689881,51.225490196078425,1610612766,16,28,2026-01-30T01:56:43Z,1040000,False,6.0,58.0,1,right,M. Bridges driving floating Jump Shot (4 PTS),[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.82,Made,,,,,4.0,,,,,,,,,,,,,
106,PT02M44.00S,2026-01-30T01:56:57.3Z,1,REGULAR,foul,personal,[],1642883,,,1610612742,16,28,2026-01-30T01:57:25Z,1050000,False,,,0,,S. James personal FOUL (1 PF),"[1642883, 1629655]",1610612766.0,CHA,,,,James,S. James,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1155.0,1.0,0.0,Gafford,1629655.0,,,
108,PT02M44.00S,2026-01-30T01:57:04.1Z,1,REGULAR,substitution,out,[],1631108,,,1610612742,16,28,2026-01-30T01:57:22Z,1070000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M44.00S,2026-01-30T01:57:04.1Z,1,REGULAR,substitution,out,[],1628997,,,1610612742,16,28,2026-01-30T01:57:22Z,1080000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M44.00S,2026-01-30T01:57:04.1Z,1,REGULAR,substitution,out,[],1628970,,,1610612742,16,28,2026-01-30T01:57:22Z,1090000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M44.00S,2026-01-30T01:57:04.1Z,1,REGULAR,substitution,out,[],1642851,,,1610612742,16,28,2026-01-30T01:57:22Z,1100000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M44.00S,2026-01-30T01:57:04.1Z,1,REGULAR,substitution,in,[],1642843,,,1610612742,16,28,2026-01-30T01:57:22Z,1110000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M44.00S,2026-01-30T01:57:04.1Z,1,REGULAR,substitution,in,[],1629023,,,1610612742,16,28,2026-01-30T01:57:22Z,1120000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M44.00S,2026-01-30T01:57:04.1Z,1,REGULAR,substitution,in,[],1641706,,,1610612742,16,28,2026-01-30T01:57:22Z,1130000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M44.00S,2026-01-30T01:57:04.1Z,1,REGULAR,substitution,in,[],1642275,,,1610612742,16,28,2026-01-30T01:57:22Z,1140000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M36.00S,2026-01-30T01:57:30.2Z,1,REGULAR,turnover,bad pass,[],1629655,,,1610612742,16,28,2026-01-30T01:57:34Z,1150000,False,,,0,,D. Gafford bad pass TURNOVER (1 TO),"[1629655, 1642275]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Salaün,1642275.0
117,PT02M36.00S,2026-01-30T01:57:30.2Z,1,REGULAR,steal,,[],1642275,,,1610612766,16,28,2026-01-30T01:57:32Z,1160000,False,,,0,,T. Salaün STEAL (1 STL),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
118,PT02M30.00S,2026-01-30T01:57:38.4Z,1,REGULAR,turnover,traveling,[],1642275,,,1610612766,16,28,2026-01-30T01:57:43Z,1170000,False,,,0,,T. Salaün traveling TURNOVER (1 TO),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1148.0,,,,,1.0,,
119,PT02M30.00S,2026-01-30T01:57:42.1Z,1,REGULAR,substitution,out,[],1630182,,,1610612742,16,28,2026-01-30T01:57:56Z,1180000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M30.00S,2026-01-30T01:57:42.1Z,1,REGULAR,substitution,in,[],1629012,,,1610612742,16,28,2026-01-30T01:57:56Z,1190000,False,,,0,,SUB in: C. Sexton,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M20.00S,2026-01-30T01:58:07.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1642843,11.777266754270697,71.32352941176471,1610612742,16,28,2026-01-30T02:07:51Z,1200000,False,-107.0,58.0,1,left,MISS C. Flagg 12' pullup Shot,[1642843],1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Left,12.15,Missed,,,,,,,,,,,,,,,,,,
122,PT02M16.00S,2026-01-30T01:58:11.7Z,1,REGULAR,rebound,defensive,[],1642883,,,1610612766,16,28,2026-01-30T01:58:12Z,1210000,False,,,0,,S. James REBOUND (Off:0 Def:1),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Mid-Range,8-16 Left,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,
123,PT02M04.00S,2026-01-30T01:58:26.2Z,1,REGULAR,foul,personal,['2freethrow'],202691,,,1610612766,16,28,2026-01-30T01:58:31Z,1220000,False,,,0,,K. Thompson shooting personal FOUL (1 PF) (Miller 2 FT),"[202691, 1641706]",1610612742.0,DAL,shooting,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1155.0,1.0,0.0,Miller,1641706.0,,,
125,PT02M04.00S,2026-01-30T01:58:45.8Z,1,REGULAR,freethrow,1 of 2,[],1641706,,,1610612766,16,29,2026-01-30T01:58:45Z,1240000,False,,,0,,B. Miller Free Throw 1 of 2 (6 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
126,PT02M04.00S,2026-01-30T01:59:01.5Z,1,REGULAR,freethrow,2 of 2,[],1641706,,,1610612766,16,30,2026-01-30T01:59:01Z,1250000,False,,,0,,B. Miller Free Throw 2 of 2 (7 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
127,PT01M45.00S,2026-01-30T01:59:22.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629023,5.863994743758213,51.9607843137255,1610612742,18,30,2026-01-30T01:59:25Z,1260000,False,-10.0,3.0,1,left,P. Washington driving DUNK (5 PTS) (B. Williams 2 AST),"[1629023, 1630314]",1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,5.0,,,B. Williams,1630314.0,2.0,,,,,,,,
129,PT01M35.00S,2026-01-30T01:59:32.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,87.59855453350855,55.63725490196079,1610612766,18,30,2026-01-30T02:09:13Z,1280000,False,28.0,64.0,1,right,MISS C. Sexton 7' driving floating Shot,[1629012],1610612766.0,CHA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,7.0,Missed,,,,,,,,,,,,,,,,,,
130,PT01M33.00S,2026-01-30T01:59:34.0Z,1,REGULAR,rebound,defensive,[],1642843,,,1610612742,18,30,2026-01-30T01:59:36Z,1290000,False,,,0,,C. Flagg REBOUND (Off:0 Def:1),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,
131,PT01M29.00S,2026-01-30T01:59:38.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629023,19.136005256241788,94.11764705882352,1610612742,18,30,2026-01-30T02:09:28Z,1300000,False,-221.0,127.0,1,left,MISS P. Washington 25' running 3PT,[1629023],1610612742.0,DAL,running,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
132,PT01M26.00S,2026-01-30T01:59:41.1Z,1,REGULAR,rebound,defensive,[],1642883,,,1610612766,18,30,2026-01-30T01:59:43Z,1310000,False,,,0,,S. James REBOUND (Off:0 Def:2),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Left Center,,,131.0,2.0,2.0,0.0,,,,,,,,,,,,,,
133,PT01M15.00S,2026-01-30T01:59:52.2Z,1,REGULAR,3pt,Jump Shot,[],1641706,71.30420499342969,80.63725490196079,1610612766,18,30,2026-01-30T02:00:01Z,1320000,False,153.0,217.0,1,right,MISS B. Miller 26' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,26.58,Missed,,,,,,,,,,,,,,,,,,
134,PT01M12.00S,2026-01-30T01:59:55.2Z,1,REGULAR,rebound,offensive,[],1642275,,,1610612766,18,30,2026-01-30T02:00:01Z,1330000,False,,,0,,T. Salaün REBOUND (Off:1 Def:0),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Right Center,,,133.0,1.0,0.0,1.0,,,,,,,,,,,,,,
135,PT01M09.00S,2026-01-30T01:59:57.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642883,67.88764783180025,31.127450980392158,1610612766,18,30,2026-01-30T02:00:03Z,1340000,False,-94.0,249.0,1,right,MISS S. James 26' 3PT,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Left Center,26.67,Missed,,,,,,,,,,,,,,,,,,
136,PT01M05.00S,2026-01-30T02:00:01.9Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,18,30,2026-01-30T02:00:03Z,1350000,False,,,0,,P. Washington REBOUND (Off:1 Def:3),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,135.0,4.0,3.0,1.0,,,,,,,,,,,,,,
137,PT01M00.00S,2026-01-30T02:00:07.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630314,7.046649145860711,56.61764705882353,1610612742,18,30,2026-01-30T02:00:12Z,1360000,False,-33.0,14.0,1,left,MISS B. Williams running Layup,[1630314],1610612742.0,DAL,running,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,3.58,Missed,,,,,,,,,,,,,,,,,,
138,PT00M57.80S,2026-01-30T02:00:09.6Z,1,REGULAR,rebound,defensive,[],1642275,,,1610612766,18,30,2026-01-30T02:00:12Z,1370000,False,,,0,,T. Salaün REBOUND (Off:1 Def:1),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Restricted Area,0-8 Center,,,137.0,2.0,1.0,1.0,,,,,,,,,,,,,,
139,PT00M51.10S,2026-01-30T02:00:16.4Z,1,REGULAR,3pt,Jump Shot,[],1642883,90.75229960578186,4.901960784313726,1610612766,18,30,2026-01-30T02:00:22Z,1380000,False,-225.0,34.0,1,right,MISS S. James 3PT,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,,
140,PT00M46.00S,2026-01-30T02:00:21.5Z,1,REGULAR,rebound,defensive,[],1630314,,,1610612742,18,30,2026-01-30T02:00:54Z,1390000,False,,,0,,B. Williams REBOUND (Off:0 Def:1),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Left Corner 3,24+ Left,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,,
141,PT00M38.30S,2026-01-30T02:00:29.3Z,1,REGULAR,3pt,Jump Shot,[],202691,27.677398160315374,23.52941176470588,1610612742,18,30,2026-01-30T02:00:32Z,1400000,False,132.0,208.0,1,left,MISS K. Thompson 24' pullup 3PT,[202691],1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,24.63,Missed,,,,,,,,,,,,,,,,,,
142,PT00M35.70S,2026-01-30T02:00:31.9Z,1,REGULAR,rebound,defensive,[],1642883,,,1610612766,18,30,2026-01-30T02:00:32Z,1410000,False,,,0,,S. James REBOUND (Off:0 Def:3),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Right Center,,,141.0,3.0,3.0,0.0,,,,,,,,,,,,,,
143,PT00M14.20S,2026-01-30T02:00:55.6Z,1,REGULAR,2pt,Jump Shot,[],1641706,77.2872864651774,44.18275122549019,1610612766,18,32,2026-01-30T02:01:38Z,1420000,False,-29.0,161.0,1,right,B. Miller 16' pullup Jump Shot (9 PTS),[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,16-24 Center,16.36,Made,,,,,9.0,,,,,,,,,,,,,
144,PT00M14.20S,2026-01-30T02:00:58.5Z,1,REGULAR,foul,personal,['1freethrow'],202691,,,1610612766,18,32,2026-01-30T02:01:45Z,1430000,False,,,0,,K. Thompson shooting personal FOUL (2 PF) (Miller 1 FT),"[202691, 1641706]",1610612742.0,DAL,shooting,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1155.0,2.0,0.0,Miller,1641706.0,,,
146,PT00M14.20S,2026-01-30T02:01:03.7Z,1,REGULAR,substitution,out,[],1629655,,,1610612766,18,32,2026-01-30T02:01:34Z,1450000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M14.20S,2026-01-30T02:01:03.7Z,1,REGULAR,substitution,in,[],1630619,,,1610612766,18,32,2026-01-30T02:01:34Z,1460000,False,,,0,,SUB in: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M14.20S,2026-01-30T02:01:03.7Z,1,REGULAR,substitution,out,[],1641750,,,1610612766,18,32,2026-01-30T02:01:34Z,1470000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M14.20S,2026-01-30T02:01:03.7Z,1,REGULAR,substitution,in,[],1631217,,,1610612766,18,32,2026-01-30T02:01:34Z,1480000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M14.20S,2026-01-30T02:01:38.3Z,1,REGULAR,freethrow,1 of 1,[],1641706,,,1610612766,18,33,2026-01-30T02:01:38Z,1490000,False,,,0,,B. Miller Free Throw 1 of 1 (10 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
151,PT00M03.20S,2026-01-30T02:01:52.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,9.017739816031538,54.166666666666664,1610612742,20,33,2026-01-30T02:01:56Z,1500000,False,-21.0,32.0,1,left,B. Williams driving Layup (6 PTS),[1630314],1610612742.0,DAL,driving,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,3.84,Made,,,,,6.0,,,,,,,,,,,,,
152,PT00M00.30S,2026-01-30T02:01:57.8Z,1,REGULAR,heave,,[],0,,,1610612766,20,33,2026-01-30T02:02:15Z,1510000,False,,,0,,CHA Heave,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,47.19,,,,,,,,,,,,,,,,,,,
153,PT00M00.10S,2026-01-30T02:01:58.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,20,33,2026-01-30T02:02:15Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,152.0,,,,,,,,,,,,,,,,,
154,PT00M00.00S,2026-01-30T02:02:02.4Z,1,REGULAR,period,end,[],0,,,1610612766,20,33,2026-01-30T02:02:02Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2026-01-30T02:02:08.6Z,2,REGULAR,substitution,out,['startperiod'],1630314,,,1610612766,20,33,2026-01-30T02:04:29Z,1540000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2026-01-30T02:02:08.6Z,2,REGULAR,substitution,out,['startperiod'],202691,,,1610612766,20,33,2026-01-30T02:04:29Z,1550000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2026-01-30T02:02:08.6Z,2,REGULAR,substitution,out,['startperiod'],1642883,,,1610612766,20,33,2026-01-30T02:04:29Z,1560000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2026-01-30T02:02:08.6Z,2,REGULAR,substitution,in,['startperiod'],1630702,,,1610612766,20,33,2026-01-30T02:04:29Z,1570000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2026-01-30T02:02:08.6Z,2,REGULAR,substitution,in,['startperiod'],1642948,,,1610612766,20,33,2026-01-30T02:04:29Z,1580000,False,,,0,,SUB in: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2026-01-30T02:02:08.6Z,2,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,20,33,2026-01-30T02:04:29Z,1590000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2026-01-30T02:04:36.3Z,2,REGULAR,period,start,[],0,,,1610612742,20,33,2026-01-30T02:04:36Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M34.00S,2026-01-30T02:05:01.8Z,2,REGULAR,2pt,Jump Shot,[],1642948,9.543363994743759,22.54901960784314,1610612742,20,33,2026-01-30T02:05:05Z,1610000,False,137.0,37.0,1,left,MISS R. Nembhard 14' turnaround fadeaway Shot,[1642948],1610612742.0,DAL,turnaround fadeaway,,,Nembhard,R. Nembhard,,,,,Mid-Range,8-16 Right,14.23,Missed,,,,,,,,,,,,,,,,,,
163,PT11M33.00S,2026-01-30T02:05:03.2Z,2,REGULAR,rebound,offensive,[],1629023,,,1610612742,20,33,2026-01-30T02:05:03Z,1620000,False,,,0,,P. Washington REBOUND (Off:2 Def:3),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,,,162.0,5.0,3.0,2.0,,,,,,,,,,,,,,
164,PT11M30.00S,2026-01-30T02:05:05.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629023,6.521024967148489,53.92156862745098,1610612742,20,33,2026-01-30T02:12:36Z,1630000,False,-20.0,9.0,1,left,MISS P. Washington putback Layup - blocked,"[1629023, 1631217]",1610612742.0,DAL,putback,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.15,Missed,,,,,,Diabaté,1631217.0,,,,,,,,,,,
