actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
93,PT05M37.00S,2025-10-23T02:03:40.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630170,22.28975032851511,87.74509803921569,1610612759,15,19,2025-10-23T02:03:48Z,930000,False,-189.0,157.0,1,left,MISS D. Vassell 24' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,24.55,Missed,,,,,,,,,,,,,,,
94,PT05M36.00S,2025-10-23T02:03:41.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,15,19,2025-10-23T02:03:48Z,940000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,93.0,,,,,,,,,,,,,,
96,PT05M21.00S,2025-10-23T02:04:09.8Z,1,REGULAR,2pt,Jump Shot,[],203076,71.30420499342969,55.392156862745104,1610612742,15,19,2025-10-23T02:04:14Z,960000,False,27.0,217.0,1,right,MISS A. Davis 21' step back Shot,[203076],1610612742.0,DAL,step back,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,,,,21.89,Missed,,,,,,,,,,,,,,,
97,PT05M17.00S,2025-10-23T02:04:13.8Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,15,19,2025-10-23T02:04:14Z,970000,False,,,0,,S. Castle REBOUND (Off:0 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Center,,,,,,96.0,1.0,1.0,0.0,,,,,,,,,,,
98,PT05M16.00S,2025-10-23T02:04:18.2Z,1,REGULAR,foul,offensive,[],1628436,,,1610612759,15,19,2025-10-23T02:04:32Z,980000,False,,,0,,L. Kornet off-the-ball offensive FOUL (1 PF),"[1628436, 1631108]",1610612759.0,SAS,off-the-ball,,,Kornet,L. Kornet,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1146.0,1.0,0.0,Christie,1631108.0,,,,,
100,PT05M16.00S,2025-10-23T02:04:18.2Z,1,REGULAR,turnover,offensive foul,[],1628436,,,1610612759,15,19,2025-10-23T02:04:18Z,1000000,False,,,0,,L. Kornet offensive foul TURNOVER (1 TO),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Mid-Range,16-24 Center,1.0,,,,,,,,,,1146.0,,,,,,,,,
101,PT05M16.00S,2025-10-23T02:04:24.8Z,1,REGULAR,substitution,out,[],203084,,,1610612742,15,19,2025-10-23T02:04:30Z,1010000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M16.00S,2025-10-23T02:04:24.8Z,1,REGULAR,substitution,in,[],1642844,,,1610612742,15,19,2025-10-23T02:04:30Z,1020000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M05.00S,2025-10-23T02:04:48.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1642948,76.82325886990802,41.42156862745098,1610612742,17,19,2025-10-23T02:04:55Z,1030000,False,-43.0,165.0,1,right,R. Nembhard 17' pullup bank Jump Shot (2 PTS),[1642948],1610612742.0,DAL,pullup bank,,,Nembhard,R. Nembhard,,,,,Mid-Range,16-24 Center,,,,17.09,Made,,,,,2.0,,,,,,,,,,
104,PT04M44.00S,2025-10-23T02:05:09.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642844,18.396846254927727,55.170036764705884,1610612759,17,19,2025-10-23T02:06:40Z,1040000,False,-26.0,120.0,1,left,MISS D. Harper 12' pullup Shot,[1642844],1610612759.0,SAS,pullup,,,Harper,D. Harper,,,,,In The Paint (Non-RA),8-16 Center,,,,12.32,Missed,,,,,,,,,,,,,,,
105,PT04M42.00S,2025-10-23T02:05:11.7Z,1,REGULAR,rebound,defensive,[],203076,,,1610612742,17,19,2025-10-23T02:05:21Z,1050000,False,,,0,,A. Davis REBOUND (Off:2 Def:2),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,104.0,4.0,2.0,2.0,,,,,,,,,,,
106,PT04M36.00S,2025-10-23T02:05:17.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,85.3646517739816,38.970588235294116,1610612742,17,19,2025-10-23T02:05:47Z,1060000,False,-55.0,85.0,1,right,MISS A. Davis 10' driving floating Shot,[203076],1610612742.0,DAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Left,,,,10.14,Missed,,,,,,,,,,,,,,,
107,PT04M33.00S,2025-10-23T02:05:20.7Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,17,19,2025-10-23T02:05:35Z,1070000,False,,,0,,S. Castle REBOUND (Off:0 Def:2),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Left,,,,,,106.0,2.0,2.0,0.0,,,,,,,,,,,
108,PT04M31.00S,2025-10-23T02:05:26.3Z,1,REGULAR,turnover,out-of-bounds,[],1642844,,,1610612759,17,19,2025-10-23T02:05:41Z,1080000,False,,,0,,D. Harper step out-of-bounds TURNOVER (1 TO),[1642844],1610612759.0,SAS,step,,,Harper,D. Harper,,,,,Left Corner 3,24+ Left,1.0,,,,,,,,,,202053.0,,,,,,,,,
109,PT04M17.00S,2025-10-23T02:05:48.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203076,83.52496714848883,48.529411764705884,1610612742,17,19,2025-10-23T02:06:02Z,1090000,False,-7.0,102.0,1,right,MISS A. Davis 10' driving floating Shot,[203076],1610612742.0,DAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,10.27,Missed,,,,,,,,,,,,,,,
110,PT04M17.00S,2025-10-23T02:05:48.7Z,1,REGULAR,rebound,offensive,[],203076,,,1610612742,17,19,2025-10-23T02:06:02Z,1100000,False,,,0,,A. Davis REBOUND (Off:3 Def:2),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,109.0,5.0,2.0,3.0,,,,,,,,,,,
111,PT04M17.00S,2025-10-23T02:05:51.9Z,1,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612742,17,19,2025-10-23T02:07:30Z,1110000,False,,,0,,L. Kornet flagrant-type-1 personal FOUL (2 PF) (Davis 2 FT),"[1628436, 203076]",1610612759.0,SAS,flagrant-type-1,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,2.0,0.0,Davis,203076.0,,,,,
114,PT04M17.00S,2025-10-23T02:07:31.8Z,1,REGULAR,substitution,out,[],1642264,,,1610612742,17,19,2025-10-23T02:07:50Z,1140000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M17.00S,2025-10-23T02:07:31.8Z,1,REGULAR,substitution,in,[],1629162,,,1610612742,17,19,2025-10-23T02:07:50Z,1150000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M17.00S,2025-10-23T02:08:13.5Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203076,,,1610612742,18,19,2025-10-23T02:08:41Z,1160000,False,,,0,,A. Davis flagrant Free Throw 1 of 2 (7 PTS),[203076],1610612742.0,DAL,flagrant,,,Davis,A. Davis,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
117,PT04M17.00S,2025-10-23T02:08:13.5Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203076,,,1610612742,19,19,2025-10-23T02:08:41Z,1170000,False,,,0,,A. Davis flagrant Free Throw 2 of 2 (8 PTS),[203076],1610612742.0,DAL,flagrant,,,Davis,A. Davis,,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,
118,PT04M11.00S,2025-10-23T02:08:56.0Z,1,REGULAR,foul,personal,['2freethrow'],1642844,,,1610612742,19,19,2025-10-23T02:09:03Z,1180000,False,,,0,,D. Harper shooting personal FOUL (1 PF) (Russell 2 FT),"[1642844, 1626156]",1610612759.0,SAS,shooting,,,Harper,D. Harper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1146.0,1.0,0.0,Russell,1626156.0,,,,,
120,PT04M11.00S,2025-10-23T02:09:22.3Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1626156,,,1610612742,20,19,2025-10-23T02:09:41Z,1200000,False,,,0,,D. Russell Free Throw 1 of 2 (3 PTS),[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
121,PT04M11.00S,2025-10-23T02:09:22.3Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1626156,,,1610612742,20,19,2025-10-23T02:09:41Z,1210000,False,,,0,,MISS D. Russell Free Throw 2 of 2,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
122,PT04M08.00S,2025-10-23T02:09:25.3Z,1,REGULAR,rebound,defensive,[],1642844,,,1610612759,20,19,2025-10-23T02:09:41Z,1220000,False,,,0,,D. Harper REBOUND (Off:0 Def:1),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,,,
123,PT03M47.00S,2025-10-23T02:10:01.4Z,1,REGULAR,2pt,Jump Shot,[],1630170,13.222733245729303,73.2843137254902,1610612759,20,21,2025-10-23T02:10:06Z,1230000,False,-116.0,72.0,1,left,D. Vassell 13' pullup Jump Shot (5 PTS) (K. Johnson 1 AST),"[1630170, 1629640]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,,,,13.68,Made,,,,,5.0,,,,,,K. Johnson,1629640.0,1.0,,
126,PT03M44.00S,2025-10-23T02:10:12.5Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612742,20,21,2025-10-23T02:10:16Z,1260000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,1146.0,,,,,,,,,
127,PT03M33.00S,2025-10-23T02:10:23.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642948,85.28252299605782,36.71109068627451,1610612742,22,21,2025-10-23T02:10:28Z,1270000,False,-66.0,86.0,1,right,R. Nembhard 10' driving floating Jump Shot (4 PTS),[1642948],1610612742.0,DAL,driving floating,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),8-16 Left,,,,10.85,Made,,,,,4.0,,,,,,,,,,
128,PT03M19.00S,2025-10-23T02:10:37.4Z,1,REGULAR,2pt,Jump Shot,[],1630170,22.28975032851511,40.44117647058824,1610612759,22,23,2025-10-23T02:10:43Z,1280000,False,48.0,157.0,1,left,D. Vassell 16' pullup Jump Shot (7 PTS) (L. Kornet 2 AST),"[1630170, 1628436]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Center,,,,16.41,Made,,,,,7.0,,,,,,L. Kornet,1628436.0,2.0,,
130,PT03M05.00S,2025-10-23T02:10:52.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,91.45860709592641,55.59512867647059,1610612742,24,23,2025-10-23T02:11:06Z,1300000,False,28.0,28.0,1,right,A. Davis turnaround bank Jump Shot (10 PTS) (D. Russell 1 AST),"[203076, 1626156]",1610612742.0,DAL,turnaround bank,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,3.95,Made,,,,,10.0,,,,,,D. Russell,1626156.0,1.0,,
133,PT02M59.00S,2025-10-23T02:11:06.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,24,23,2025-10-23T02:11:06Z,1330000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M59.00S,2025-10-23T02:11:17.2Z,1,REGULAR,substitution,out,[],203076,,,1610612759,24,23,2025-10-23T02:14:25Z,1340000,False,,,0,,SUB out: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M59.00S,2025-10-23T02:11:17.2Z,1,REGULAR,substitution,out,[],1642948,,,1610612759,24,23,2025-10-23T02:14:25Z,1350000,False,,,0,,SUB out: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M59.00S,2025-10-23T02:11:17.2Z,1,REGULAR,substitution,out,[],1629162,,,1610612759,24,23,2025-10-23T02:14:25Z,1360000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M59.00S,2025-10-23T02:11:17.2Z,1,REGULAR,substitution,in,[],1641726,,,1610612759,24,23,2025-10-23T02:14:25Z,1370000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M59.00S,2025-10-23T02:11:17.2Z,1,REGULAR,substitution,in,[],1642843,,,1610612759,24,23,2025-10-23T02:14:25Z,1380000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M59.00S,2025-10-23T02:11:17.2Z,1,REGULAR,substitution,in,[],1641705,,,1610612759,24,23,2025-10-23T02:14:25Z,1390000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M51.00S,2025-10-23T02:14:49.0Z,1,REGULAR,2pt,Jump Shot,[],1630170,24.917871222076215,59.31372549019608,1610612759,24,23,2025-10-23T02:14:53Z,1400000,False,-47.0,182.0,1,left,MISS D. Vassell 18' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Center,,,,18.76,Missed,,,,,,,,,,,,,,,
141,PT02M48.00S,2025-10-23T02:14:52.0Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,24,23,2025-10-23T02:14:53Z,1410000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Center,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,
142,PT02M44.00S,2025-10-23T02:14:56.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630230,88.64980289093299,54.41176470588235,1610612742,24,23,2025-10-23T02:16:39Z,1420000,False,22.0,54.0,1,right,MISS N. Marshall driving floating Shot - blocked,"[1630230, 1628436]",1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,5.85,Missed,,,,,,,,,,,,,,Kornet,1628436.0
143,PT02M44.00S,2025-10-23T02:14:56.0Z,1,REGULAR,block,,[],1628436,,,1610612742,24,23,2025-10-23T02:14:58Z,1430000,False,,,0,,L. Kornet BLOCK (1 BLK),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
144,PT02M41.00S,2025-10-23T02:14:59.0Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,24,23,2025-10-23T02:15:05Z,1440000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,142.0,1.0,1.0,0.0,,,,,,,,,,,
145,PT02M35.00S,2025-10-23T02:15:07.8Z,1,REGULAR,turnover,palming,[],1642844,,,1610612759,24,23,2025-10-23T02:15:16Z,1450000,False,,,0,,D. Harper palming TURNOVER (2 TO),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Mid-Range,8-16 Right,2.0,,,,,,,,,,1146.0,,,,,,,,,
146,PT02M35.00S,2025-10-23T02:15:13.0Z,1,REGULAR,substitution,out,[],1630170,,,1610612742,24,23,2025-10-23T02:15:16Z,1460000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M35.00S,2025-10-23T02:15:13.0Z,1,REGULAR,substitution,in,[],1629162,,,1610612742,24,23,2025-10-23T02:15:16Z,1470000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M25.00S,2025-10-23T02:15:36.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642844,,,1610612742,24,23,2025-10-23T02:15:52Z,1480000,False,,,0,,D. Harper shooting personal FOUL (2 PF) (Russell 2 FT),"[1642844, 1626156]",1610612759.0,SAS,shooting,,,Harper,D. Harper,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627524.0,2.0,0.0,Russell,1626156.0,,,,,
150,PT02M25.00S,2025-10-23T02:16:00.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626156,,,1610612742,24,23,2025-10-23T02:16:00Z,1500000,False,,,0,,MISS D. Russell Free Throw 1 of 2,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
151,PT02M25.00S,2025-10-23T02:16:00.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,24,23,2025-10-23T02:16:00Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,
152,PT02M25.00S,2025-10-23T02:16:14.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626156,,,1610612742,25,23,2025-10-23T02:16:14Z,1520000,False,,,0,,D. Russell Free Throw 2 of 2 (4 PTS),[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
153,PT02M09.00S,2025-10-23T02:16:34.5Z,1,REGULAR,2pt,Jump Shot,[],1642844,13.61695137976347,22.794117647058822,1610612759,25,23,2025-10-23T02:18:08Z,1530000,False,136.0,75.0,1,left,MISS D. Harper 15' pullup Shot,[1642844],1610612759.0,SAS,pullup,,,Harper,D. Harper,,,,,Mid-Range,8-16 Right,,,,15.56,Missed,,,,,,,,,,,,,,,
154,PT02M07.00S,2025-10-23T02:16:36.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,25,23,2025-10-23T02:18:08Z,1540000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,153.0,,,,,,,,,,,,,,
155,PT02M07.00S,2025-10-23T02:16:39.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628436,,,1610612742,25,23,2025-10-23T02:17:07Z,1550000,False,,,0,,L. Kornet loose ball personal FOUL (3 PF) (Lively II 2 FT),"[1628436, 1641726]",1610612759.0,SAS,loose ball,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202053.0,3.0,0.0,Lively II,1641726.0,,,,,
157,PT02M07.00S,2025-10-23T02:17:08.5Z,1,REGULAR,freethrow,1 of 2,[],1641726,,,1610612742,26,23,2025-10-23T02:17:08Z,1570000,False,,,0,,D. Lively II Free Throw 1 of 2 (3 PTS),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
158,PT02M07.00S,2025-10-23T02:17:15.1Z,1,REGULAR,substitution,out,[],1628436,,,1610612742,26,23,2025-10-23T02:17:27Z,1580000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT02M07.00S,2025-10-23T02:17:15.1Z,1,REGULAR,substitution,in,[],203084,,,1610612742,26,23,2025-10-23T02:17:27Z,1590000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT02M07.00S,2025-10-23T02:17:34.8Z,1,REGULAR,freethrow,2 of 2,[],1641726,,,1610612742,27,23,2025-10-23T02:17:34Z,1600000,False,,,0,,D. Lively II Free Throw 2 of 2 (4 PTS),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
161,PT01M54.00S,2025-10-23T02:17:49.5Z,1,REGULAR,turnover,bad pass,[],203084,,,1610612759,27,23,2025-10-23T02:18:18Z,1610000,False,,,0,,H. Barnes bad pass TURNOVER (2 TO),"[203084, 1642843]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.0,Flagg,1642843.0,,,,,,,,,,,,,,,,,
162,PT01M54.00S,2025-10-23T02:17:49.5Z,1,REGULAR,steal,,[],1642843,,,1610612742,27,23,2025-10-23T02:17:52Z,1620000,False,,,0,,C. Flagg STEAL (1 STL),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
163,PT01M47.00S,2025-10-23T02:17:56.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626156,67.62483574244416,32.35294117647059,1610612742,27,23,2025-10-23T02:19:59Z,1630000,False,-88.0,252.0,1,right,MISS D. Russell 26' running 3PT,[1626156],1610612742.0,DAL,running,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,26.68,Missed,,,,,,,,,,,,,,,
164,PT01M42.00S,2025-10-23T02:18:01.4Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,27,23,2025-10-23T02:18:09Z,1640000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,163.0,2.0,2.0,0.0,,,,,,,,,,,
165,PT01M34.00S,2025-10-23T02:18:08.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,7.440867279894875,45.83333333333333,1610612759,27,23,2025-10-23T02:24:58Z,1650000,False,21.0,17.0,1,left,MISS D. Harper driving reverse Layup,[1642844],1610612759.0,SAS,driving reverse,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,2.71,Missed,,,,,,,,,,,,,,,
167,PT01M33.00S,2025-10-23T02:18:09.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,27,23,2025-10-23T02:18:14Z,1670000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,165.0,,,,,,,,,,,,,,
168,PT01M33.00S,2025-10-23T02:18:16.4Z,1,REGULAR,foul,personal,[],1641726,,,1610612759,27,23,2025-10-23T02:18:35Z,1680000,False,,,0,,D. Lively II loose ball personal FOUL (1 PF),"[1641726, 1629640]",1610612742.0,DAL,loose ball,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627524.0,1.0,0.0,Johnson,1629640.0,,,,,
170,PT01M26.00S,2025-10-23T02:18:49.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641705,6.258212877792378,50.49019607843137,1610612759,27,25,2025-10-23T02:18:53Z,1700000,False,-2.0,6.0,1,left,V. Wembanyama cutting DUNK (8 PTS) (D. Harper 1 AST),"[1641705, 1642844]",1610612759.0,SAS,cutting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,0.68,Made,,,,,8.0,,,,,,D. Harper,1642844.0,1.0,,
172,PT01M15.00S,2025-10-23T02:19:02.6Z,1,REGULAR,foul,offensive,[],1641726,,,1610612742,27,25,2025-10-23T02:19:14Z,1720000,False,,,0,,D. Lively II off-the-ball offensive FOUL (2 PF),"[1641726, 1629640]",1610612742.0,DAL,off-the-ball,,,Lively II,D. Lively II,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,202053.0,2.0,0.0,Johnson,1629640.0,,,,,
174,PT01M15.00S,2025-10-23T02:19:02.6Z,1,REGULAR,turnover,offensive foul,[],1641726,,,1610612742,27,25,2025-10-23T02:19:02Z,1740000,False,,,0,,D. Lively II offensive foul TURNOVER (1 TO),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Mid-Range,16-24 Right Center,1.0,,,,,,,,,,202053.0,,,,,,,,,
175,PT00M56.30S,2025-10-23T02:19:33.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629162,7.178055190538765,93.87254901960785,1610612759,27,25,2025-10-23T02:19:39Z,1750000,False,-219.0,15.0,1,left,MISS J. McLaughlin 3PT,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,Left Corner 3,24+ Left,,,,21.99,Missed,,,,,,,,,,,,,,,
176,PT00M53.10S,2025-10-23T02:19:36.8Z,1,REGULAR,rebound,defensive,[],1642843,,,1610612742,27,25,2025-10-23T02:19:39Z,1760000,False,,,0,,C. Flagg REBOUND (Off:0 Def:1),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Left Corner 3,24+ Left,,,,,,175.0,1.0,1.0,0.0,,,,,,,,,,,
177,PT00M47.80S,2025-10-23T02:19:42.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631108,93.64323258869908,95.34313725490196,1610612742,27,25,2025-10-23T02:19:48Z,1770000,False,227.0,7.0,1,right,MISS M. Christie running 3PT,[1631108],1610612742.0,DAL,running,,,Christie,M. Christie,,,,,Right Corner 3,24+ Right,,,,22.68,Missed,,,,,,,,,,,,,,,
178,PT00M44.50S,2025-10-23T02:19:45.8Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,27,25,2025-10-23T02:19:48Z,1780000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,,,,177.0,1.0,1.0,0.0,,,,,,,,,,,
