actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
170,PT10M55.00S,2025-10-28T01:09:09.2Z,2,REGULAR,substitution,in,[],202691,,,1610612742,24,28,2025-10-28T01:09:21Z,1700000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M53.00S,2025-10-28T01:09:25.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642843,6.258212877792378,53.67647058823529,1610612742,24,28,2025-10-28T01:20:15Z,1710000,False,-18.0,6.0,1,left,MISS C. Flagg cutting Layup,[1642843],1610612742.0,DAL,cutting,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,,,,
172,PT10M50.00S,2025-10-28T01:09:28.9Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,24,28,2025-10-28T01:09:29Z,1720000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,171.0,1.0,1.0,0.0,,,,,,,,,,
173,PT10M35.00S,2025-10-28T01:09:43.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642349,93.64323258869908,51.225490196078425,1610612760,24,30,2025-10-28T01:09:47Z,1730000,False,6.0,7.0,1,right,A. Mitchell cutting Layup (4 PTS) (A. Wiggins 3 AST),"[1642349, 1630598]",1610612760.0,OKC,cutting,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,0.95,Made,4.0,A. Wiggins,1630598.0,3.0,,,,,,,,,,,,,,
175,PT10M26.00S,2025-10-28T01:09:53.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,7.046649145860711,49.26470588235294,1610612742,26,30,2025-10-28T01:09:56Z,1750000,False,4.0,14.0,1,left,N. Marshall driving reverse Layup (4 PTS),[1630230],1610612742.0,DAL,driving reverse,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,1.42,Made,4.0,,,,,,,,,,,,,,,,,
176,PT10M04.00S,2025-10-28T01:10:14.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642349,91.14651773981603,62.745098039215684,1610612760,26,32,2025-10-28T01:10:21Z,1760000,False,64.0,31.0,1,right,A. Mitchell 7' driving floating bank Jump Shot (6 PTS),[1642349],1610612760.0,OKC,driving floating bank,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,7.07,Made,6.0,,,,,,,,,,,,,,,,,
177,PT09M53.00S,2025-10-28T01:10:25.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,16.376478318002626,53.92156862745098,1610612742,26,32,2025-10-28T01:20:38Z,1770000,False,-20.0,101.0,1,left,MISS D. Russell 10' driving floating Shot,[1626156],1610612742.0,DAL,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,10.33,Missed,,,,,,,,,,,,,,,,,,
178,PT09M51.00S,2025-10-28T01:10:27.3Z,2,REGULAR,rebound,offensive,[],1630230,,,1610612742,26,32,2025-10-28T01:20:38Z,1780000,False,,,0,,N. Marshall REBOUND (Off:1 Def:0),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,177.0,1.0,0.0,1.0,,,,,,,,,,
179,PT09M47.00S,2025-10-28T01:10:35.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630230,9.017739816031538,39.705882352941174,1610612742,26,32,2025-10-28T01:15:41Z,1782500,False,51.0,32.0,1,left,MISS N. Marshall 6' driving Layup - blocked,"[1630230, 1631096]",1610612742.0,DAL,driving,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,6.08,Missed,,,,,,,,,,,,,,,Holmgren,1631096.0,,
180,PT09M47.00S,2025-10-28T01:10:35.3Z,2,REGULAR,block,,[],1631096,,,1610612742,26,32,2025-10-28T01:10:37Z,1783750,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
181,PT09M46.00S,2025-10-28T01:10:36.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,26,32,2025-10-28T01:11:45Z,1784375,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,179.0,,,,,,,,,,,,,
183,PT09M45.00S,2025-10-28T01:10:54.0Z,2,REGULAR,violation,kicked ball,[],1642349,,,1610612742,26,32,2025-10-28T01:11:36Z,1785000,False,,,0,,A. Mitchell kicked ball VIOLATION,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,200833.0,,,,,,,,,
185,PT09M37.00S,2025-10-28T01:12:06.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202691,10.85742444152431,19.362745098039216,1610612742,26,32,2025-10-28T01:12:10Z,1850000,False,153.0,50.0,1,left,MISS K. Thompson 16' fadeaway Shot,[202691],1610612742.0,DAL,fadeaway,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,16.1,Missed,,,,,,,,,,,,,,,,,,
186,PT09M33.00S,2025-10-28T01:12:10.3Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,26,32,2025-10-28T01:12:10Z,1860000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,,,,,,,185.0,3.0,3.0,0.0,,,,,,,,,,
187,PT09M24.00S,2025-10-28T01:12:20.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630598,89.96386333771353,50.245098039215684,1610612760,26,34,2025-10-28T01:12:34Z,1870000,False,1.0,42.0,1,right,A. Wiggins driving floating Jump Shot (5 PTS) (A. Mitchell 1 AST),"[1630598, 1642349]",1610612760.0,OKC,driving floating,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,4.18,Made,5.0,A. Mitchell,1642349.0,1.0,,,,,,,,,,,,,,
189,PT09M23.00S,2025-10-28T01:12:26.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,26,34,2025-10-28T01:12:26Z,1890000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M23.00S,2025-10-28T01:14:46.4Z,2,REGULAR,substitution,out,[],1626156,,,1610612742,26,34,2025-10-28T01:15:19Z,1900000,False,,,0,,SUB out: D. Russell,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M23.00S,2025-10-28T01:14:46.4Z,2,REGULAR,substitution,out,[],1630230,,,1610612742,26,34,2025-10-28T01:15:19Z,1910000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M23.00S,2025-10-28T01:14:46.4Z,2,REGULAR,substitution,out,[],1629023,,,1610612742,26,34,2025-10-28T01:15:19Z,1920000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M23.00S,2025-10-28T01:14:46.4Z,2,REGULAR,substitution,in,[],1631108,,,1610612742,26,34,2025-10-28T01:15:19Z,1930000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M23.00S,2025-10-28T01:14:46.4Z,2,REGULAR,substitution,in,[],203076,,,1610612742,26,34,2025-10-28T01:15:19Z,1940000,False,,,0,,SUB in: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M23.00S,2025-10-28T01:14:46.4Z,2,REGULAR,substitution,in,[],1630702,,,1610612742,26,34,2025-10-28T01:15:19Z,1950000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M11.00S,2025-10-28T01:15:34.6Z,2,REGULAR,foul,personal,['2freethrow'],1631096,,,1610612742,26,34,2025-10-28T01:15:42Z,1960000,False,,,0,,C. Holmgren shooting personal FOUL (1 PF) (Davis 2 FT),"[1631096, 203076]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1830.0,,1.0,0.0,Davis,203076.0,,,,
198,PT09M11.00S,2025-10-28T01:16:06.6Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612742,27,34,2025-10-28T01:16:06Z,1980000,False,,,0,,A. Davis Free Throw 1 of 2 (5 PTS),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
199,PT09M11.00S,2025-10-28T01:16:28.6Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612742,28,34,2025-10-28T01:16:28Z,1990000,False,,,0,,A. Davis Free Throw 2 of 2 (6 PTS),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
200,PT09M02.00S,2025-10-28T01:16:38.7Z,2,REGULAR,3pt,Jump Shot,[],1641717,67.36202365308804,56.127450980392155,1610612760,28,34,2025-10-28T01:16:42Z,2000000,False,31.0,254.0,1,right,MISS C. Wallace 25' 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,25.61,Missed,,,,,,,,,,,,,,,,,,
201,PT08M58.00S,2025-10-28T01:16:42.7Z,2,REGULAR,rebound,defensive,[],202691,,,1610612742,28,34,2025-10-28T01:16:42Z,2010000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,200.0,2.0,2.0,0.0,,,,,,,,,,
202,PT08M51.00S,2025-10-28T01:16:51.5Z,2,REGULAR,foul,personal,[],1642349,,,1610612742,28,34,2025-10-28T01:16:59Z,2020000,False,,,0,,A. Mitchell personal FOUL (1 PF),"[1642349, 1631108]",1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1830.0,,1.0,0.0,Christie,1631108.0,,,,
204,PT08M47.00S,2025-10-28T01:17:10.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202691,9.017739816031538,54.90196078431373,1610612742,28,34,2025-10-28T01:17:19Z,2040000,False,-25.0,32.0,1,left,MISS K. Thompson driving Layup - blocked,"[202691, 1631119]",1610612742.0,DAL,driving,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,4.05,Missed,,,,,,,,,,,,,,,Williams,1631119.0,,
205,PT08M47.00S,2025-10-28T01:17:10.5Z,2,REGULAR,block,,[],1631119,,,1610612742,28,34,2025-10-28T01:17:12Z,2050000,False,,,0,,J. Williams BLOCK (1 BLK),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
206,PT08M45.00S,2025-10-28T01:17:12.5Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,28,34,2025-10-28T01:17:19Z,2060000,False,,,0,,C. Wallace REBOUND (Off:0 Def:2),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,204.0,2.0,2.0,0.0,,,,,,,,,,
208,PT08M29.00S,2025-10-28T01:17:34.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,92.85479632063075,48.77450980392157,1610612760,28,36,2025-10-28T01:17:37Z,2080000,False,-6.0,15.0,1,right,A. Wiggins driving finger roll Layup (7 PTS),[1630598],1610612760.0,OKC,driving finger roll,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.59,Made,7.0,,,,,,,,,,,,,,,,,
209,PT08M09.00S,2025-10-28T01:17:53.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642843,5.863994743758213,37.99019607843137,1610612742,30,36,2025-10-28T01:18:03Z,2090000,False,60.0,3.0,1,left,C. Flagg 6' Layup (2 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,6.01,Made,2.0,,,,,,,,,,,,,,,,,
210,PT08M00.00S,2025-10-28T01:18:03.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,88.38699080157687,48.28431372549019,1610612760,30,38,2025-10-28T01:18:08Z,2100000,False,-9.0,57.0,1,right,C. Wallace driving finger roll Layup (2 PTS),[1641717],1610612760.0,OKC,driving finger roll,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,5.73,Made,2.0,,,,,,,,,,,,,,,,,
211,PT07M48.00S,2025-10-28T01:18:14.7Z,2,REGULAR,3pt,Jump Shot,[],202691,25.04927726675427,81.86274509803921,1610612742,30,38,2025-10-28T01:18:18Z,2110000,False,-159.0,183.0,1,left,MISS K. Thompson 24' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,24.26,Missed,,,,,,,,,,,,,,,,,,
212,PT07M46.00S,2025-10-28T01:18:16.7Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,30,38,2025-10-28T01:18:18Z,2120000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,,,211.0,4.0,3.0,1.0,,,,,,,,,,
213,PT07M43.00S,2025-10-28T01:18:19.4Z,2,REGULAR,turnover,bad pass,[],1631096,,,1610612760,30,38,2025-10-28T01:18:26Z,2130000,False,,,0,,C. Holmgren bad pass TURNOVER (1 TO),"[1631096, 1642843]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,,,Flagg,1642843.0
214,PT07M43.00S,2025-10-28T01:18:19.4Z,2,REGULAR,steal,,[],1642843,,,1610612742,30,38,2025-10-28T01:18:21Z,2140000,False,,,0,,C. Flagg STEAL (1 STL),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
215,PT07M41.00S,2025-10-28T01:18:21.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642843,5.863994743758213,52.69607843137255,1610612742,30,38,2025-10-28T01:18:31Z,2150000,False,-13.0,3.0,1,left,MISS C. Flagg driving Layup - blocked,"[1642843, 1631096]",1610612742.0,DAL,driving,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,1.37,Missed,,,,,,,,,,,,,,,Holmgren,1631096.0,,
216,PT07M41.00S,2025-10-28T01:18:21.7Z,2,REGULAR,block,,[],1631096,,,1610612742,30,38,2025-10-28T01:18:23Z,2160000,False,,,0,,C. Holmgren BLOCK (2 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
217,PT07M38.00S,2025-10-28T01:18:24.7Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,30,38,2025-10-28T01:18:31Z,2170000,False,,,0,,J. Williams REBOUND (Off:0 Def:4),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,215.0,4.0,4.0,0.0,,,,,,,,,,
218,PT07M36.00S,2025-10-28T01:18:28.8Z,2,REGULAR,foul,personal,['2freethrow'],203076,,,1610612760,30,38,2025-10-28T01:18:37Z,2180000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Holmgren 2 FT),"[203076, 1631096]",1610612742.0,DAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1830.0,,1.0,0.0,Holmgren,1631096.0,,,,
220,PT07M36.00S,2025-10-28T01:19:03.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631096,,,1610612760,30,38,2025-10-28T01:19:28Z,2200000,False,,,0,,MISS C. Holmgren Free Throw 1 of 2,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
221,PT07M36.00S,2025-10-28T01:19:03.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,30,38,2025-10-28T01:19:28Z,2210000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,220.0,,,,,,,,,,,,,
222,PT07M36.00S,2025-10-28T01:19:04.1Z,2,REGULAR,substitution,out,[],1630702,,,1610612760,30,38,2025-10-28T01:19:16Z,2220000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M36.00S,2025-10-28T01:19:04.1Z,2,REGULAR,substitution,in,[],1630230,,,1610612760,30,38,2025-10-28T01:19:16Z,2230000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M36.00S,2025-10-28T01:19:03.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631096,,,1610612760,30,38,2025-10-28T01:19:28Z,2240000,False,,,0,,MISS C. Holmgren Free Throw 2 of 2,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
225,PT07M33.00S,2025-10-28T01:19:06.3Z,2,REGULAR,rebound,defensive,[],203076,,,1610612742,30,38,2025-10-28T01:19:28Z,2250000,False,,,0,,A. Davis REBOUND (Off:1 Def:3),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,224.0,4.0,3.0,1.0,,,,,,,,,,
226,PT07M15.00S,2025-10-28T01:19:44.5Z,2,REGULAR,3pt,Jump Shot,[],1642843,31.225361366622867,58.57843137254902,1610612742,30,38,2025-10-28T01:19:48Z,2260000,False,-43.0,241.0,1,left,MISS C. Flagg 24' 3PT,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Center,24.48,Missed,,,,,,,,,,,,,,,,,,
227,PT07M12.00S,2025-10-28T01:19:47.5Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,30,38,2025-10-28T01:19:48Z,2270000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,226.0,2.0,2.0,0.0,,,,,,,,,,
228,PT06M58.00S,2025-10-28T01:20:02.0Z,2,REGULAR,3pt,Jump Shot,[],1642349,71.56701708278581,23.52941176470588,1610612760,30,38,2025-10-28T01:20:06Z,2280000,False,-132.0,215.0,1,right,MISS A. Mitchell 25' pullup 3PT,[1642349],1610612760.0,OKC,pullup,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Left Center,25.23,Missed,,,,,,,,,,,,,,,,,,
229,PT06M56.00S,2025-10-28T01:20:04.0Z,2,REGULAR,rebound,defensive,[],203076,,,1610612742,30,38,2025-10-28T01:20:06Z,2290000,False,,,0,,A. Davis REBOUND (Off:1 Def:4),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,228.0,5.0,4.0,1.0,,,,,,,,,,
230,PT06M48.00S,2025-10-28T01:20:12.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,8.623521681997373,45.09803921568628,1610612742,32,38,2025-10-28T01:20:16Z,2300000,False,25.0,29.0,1,left,A. Davis driving Layup (8 PTS),[203076],1610612742.0,DAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.77,Made,8.0,,,,,,,,,,,,,,,,,
231,PT06M34.00S,2025-10-28T01:20:26.4Z,2,REGULAR,3pt,Jump Shot,[],1631096,79.84559789750328,7.8431372549019605,1610612760,32,38,2025-10-28T01:20:29Z,2310000,False,-211.0,137.0,1,right,MISS C. Holmgren 25' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
232,PT06M32.00S,2025-10-28T01:20:28.4Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612742,32,38,2025-10-28T01:20:29Z,2320000,False,,,0,,N. Marshall REBOUND (Off:1 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,,231.0,2.0,1.0,1.0,,,,,,,,,,
233,PT06M27.00S,2025-10-28T01:20:34.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202691,9.411957950065702,52.94117647058824,1610612742,32,38,2025-10-28T01:31:08Z,2330000,False,-15.0,36.0,1,left,MISS K. Thompson driving finger roll Layup,[202691],1610612742.0,DAL,driving finger roll,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,3.89,Missed,,,,,,,,,,,,,,,,,,
234,PT06M26.00S,2025-10-28T01:20:35.6Z,2,REGULAR,rebound,offensive,[],203076,,,1610612742,32,38,2025-10-28T01:22:30Z,2340000,False,,,0,,A. Davis REBOUND (Off:2 Def:4),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,233.0,6.0,4.0,2.0,,,,,,,,,,
235,PT06M25.00S,2025-10-28T01:20:38.5Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203076,5.590000152587891,50.0,1610612742,34,38,2025-10-28T01:25:47Z,2350000,False,0.0,0.0,1,left,A. Davis tip DUNK (10 PTS),[203076],1610612742.0,DAL,tip,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.0,Made,10.0,,,,,,,,,,,,,,,,,
236,PT06M25.00S,2025-10-28T01:20:56.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,34,38,2025-10-28T01:20:56Z,2360000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M25.00S,2025-10-28T01:22:43.4Z,2,REGULAR,substitution,out,[],1631119,,,1610612760,34,38,2025-10-28T01:23:31Z,2370000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M25.00S,2025-10-28T01:22:43.4Z,2,REGULAR,substitution,out,[],1631096,,,1610612760,34,38,2025-10-28T01:23:31Z,2380000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M25.00S,2025-10-28T01:22:43.4Z,2,REGULAR,substitution,in,[],1628392,,,1610612760,34,38,2025-10-28T01:23:31Z,2390000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M25.00S,2025-10-28T01:22:43.4Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,34,38,2025-10-28T01:23:31Z,2400000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M04.00S,2025-10-28T01:23:54.8Z,2,REGULAR,2pt,Jump Shot,[],1642349,92.59198423127464,66.91176470588235,1610612760,34,40,2025-10-28T01:24:15Z,2410000,False,85.0,17.0,1,right,A. Mitchell 8' driving floating Jump Shot (8 PTS),[1642349],1610612760.0,OKC,driving floating,,,Mitchell,A. Mitchell,,,,,Mid-Range,8-16 Right,8.63,Made,8.0,,,,,,,,,,,,,,,,,
242,PT05M45.00S,2025-10-28T01:24:14.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,6.783837056504599,49.26470588235294,1610612742,36,40,2025-10-28T01:31:55Z,2420000,False,4.0,11.0,1,left,A. Davis cutting Layup (12 PTS) (K. Thompson 1 AST),"[203076, 202691]",1610612742.0,DAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.19,Made,12.0,K. Thompson,202691.0,1.0,,,,,,,,,,,,,,
244,PT05M24.00S,2025-10-28T01:24:35.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628392,91.14651773981603,44.6078431372549,1610612760,36,42,2025-10-28T01:24:40Z,2440000,False,-27.0,31.0,1,right,I. Hartenstein turnaround Hook (6 PTS) (C. Wallace 3 AST),"[1628392, 1641717]",1610612760.0,OKC,turnaround,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,4.09,Made,6.0,C. Wallace,1641717.0,3.0,,,,,,,,,,,,,,
246,PT05M08.00S,2025-10-28T01:24:51.2Z,2,REGULAR,3pt,Jump Shot,[],1631108,5.338370565045992,3.431372549019608,1610612742,36,42,2025-10-28T01:25:05Z,2460000,False,233.0,-2.0,1,left,MISS M. Christie 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
247,PT05M08.00S,2025-10-28T01:24:51.2Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,36,42,2025-10-28T01:25:05Z,2470000,False,,,0,,C. Wallace REBOUND (Off:0 Def:3),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Right Corner 3,24+ Right,,,,,,,246.0,3.0,3.0,0.0,,,,,,,,,,
248,PT04M56.00S,2025-10-28T01:25:03.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642349,92.72339027595268,43.13725490196079,1610612760,36,42,2025-10-28T01:33:18Z,2480000,False,-34.0,16.0,1,right,MISS A. Mitchell cutting Layup,[1642349],1610612760.0,OKC,cutting,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,3.78,Missed,,,,,,,,,,,,,,,,,,
249,PT04M56.00S,2025-10-28T01:25:03.6Z,2,REGULAR,rebound,defensive,[],202691,,,1610612742,36,42,2025-10-28T01:25:08Z,2490000,False,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,248.0,3.0,3.0,0.0,,,,,,,,,,
