actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
151,PT12M00.00S,2024-03-24T00:35:36.4Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612759,17,26,2024-03-24T00:36:03Z,1490000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-03-24T00:35:36.4Z,2,REGULAR,substitution,in,['startperiod'],201142,,,1610612759,17,26,2024-03-24T00:36:03Z,1500000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-03-24T00:35:36.4Z,2,REGULAR,substitution,in,['startperiod'],1629626,,,1610612759,17,26,2024-03-24T00:36:03Z,1510000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-03-24T00:36:11.9Z,2,REGULAR,period,start,[],0,,,1610612756,17,26,2024-03-24T00:36:11Z,1520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M45.00S,2024-03-24T00:36:26.4Z,2,REGULAR,3pt,Jump Shot,[],201569,23.078186596583443,9.803921568627452,1610612756,17,29,2024-03-24T00:36:31Z,1530000,False,201.0,164.0,1,left,E. Gordon 25' 3PT  (3 PTS) (B. Beal 5 AST),"[201569, 203078]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,25.97,Made,,,,,3.0,,,B. Beal,203078.0,5.0,,,,,,
157,PT11M18.00S,2024-03-24T00:36:52.0Z,2,REGULAR,2pt,Jump Shot,[],1629640,90.62089356110381,68.38235294117648,1610612759,17,29,2024-03-24T00:36:57Z,1550000,False,92.0,36.0,1,right,MISS K. Johnson 9' turnaround bank Shot,[1629640],1610612759.0,SAS,turnaround bank,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,,,9.86,Missed,,,,,,,,,,,,,,,,
158,PT11M16.00S,2024-03-24T00:36:54.0Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,17,29,2024-03-24T00:36:57Z,1560000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,157.0,1.0,1.0,0.0,,,,,,,,,,,,
159,PT11M06.00S,2024-03-24T00:37:04.8Z,2,REGULAR,2pt,Jump Shot,[],201142,18.2161629434954,32.84313725490196,1610612756,17,31,2024-03-24T00:37:10Z,1570000,False,86.0,119.0,1,left,K. Durant 14' pullup Jump Shot (8 PTS),[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,14.65,Made,,,,,8.0,,,,,,,,,,,
160,PT10M54.00S,2024-03-24T00:37:17.4Z,2,REGULAR,3pt,Jump Shot,[],1631103,78.0059132720105,8.57843137254902,1610612759,17,31,2024-03-24T01:24:09Z,1580000,False,-207.0,154.0,1,right,MISS M. Branham 25' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,25.82,Missed,,,,,,,,,,,,,,,,
161,PT10M49.00S,2024-03-24T00:37:22.4Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,17,31,2024-03-24T00:37:25Z,1590000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,160.0,2.0,2.0,0.0,,,,,,,,,,,,
162,PT10M38.00S,2024-03-24T00:37:32.4Z,2,REGULAR,2pt,Jump Shot,[],203078,4.155716162943495,21.813725490196077,1610612756,17,33,2024-03-24T00:37:39Z,1600000,False,141.0,-13.0,1,left,B. Beal 14' Jump Shot (4 PTS) (D. Eubanks 1 AST),"[203078, 1629234]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,8-16 Right,,,14.15,Made,,,,,4.0,,,D. Eubanks,1629234.0,1.0,,,,,,
164,PT10M18.00S,2024-03-24T00:37:53.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,90.22667542706965,46.07843137254902,1610612759,19,33,2024-03-24T00:38:00Z,1620000,False,-20.0,39.0,1,right,V. Wembanyama driving finger roll Layup (8 PTS),[1641705],1610612759.0,SAS,driving finger roll,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,4.4,Made,,,,,8.0,,,,,,,,,,,
165,PT10M04.00S,2024-03-24T00:38:09.3Z,2,REGULAR,foul,personal,['2freethrow'],1631103,,,1610612756,19,33,2024-03-24T00:38:18Z,1630000,False,,,0,,M. Branham shooting personal FOUL (1 PF) (Eubanks 2 FT),"[1631103, 1629234]",1610612759.0,SAS,shooting,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,201246.0,,,,,,,,,,,,,,,,1.0,0.0,Eubanks,1629234.0
167,PT10M04.00S,2024-03-24T00:38:34.6Z,2,REGULAR,freethrow,1 of 2,[],1629234,,,1610612756,19,34,2024-03-24T00:38:34Z,1650000,False,,,0,,D. Eubanks Free Throw 1 of 2 (1 PTS),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
168,PT10M04.00S,2024-03-24T00:38:51.2Z,2,REGULAR,freethrow,2 of 2,[],1629234,,,1610612756,19,35,2024-03-24T00:38:51Z,1660000,False,,,0,,D. Eubanks Free Throw 2 of 2 (2 PTS),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
171,PT09M45.00S,2024-03-24T00:39:39.8Z,2,REGULAR,foul,personal,['2freethrow'],1629626,,,1610612759,19,35,2024-03-24T00:39:56Z,1690000,False,,,0,,B. Bol shooting personal FOUL (1 PF) (Wesley 2 FT),"[1629626, 1631104]",1610612756.0,PHX,shooting,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,1628484.0,,,,,,,,,,,,,,,,1.0,0.0,Wesley,1631104.0
173,PT09M45.00S,2024-03-24T00:40:05.0Z,2,REGULAR,freethrow,1 of 2,[],1631104,,,1610612759,20,35,2024-03-24T00:40:05Z,1710000,False,,,0,,B. Wesley Free Throw 1 of 2 (1 PTS),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
174,PT09M45.00S,2024-03-24T00:40:19.5Z,2,REGULAR,freethrow,2 of 2,[],1631104,,,1610612759,21,35,2024-03-24T00:40:19Z,1720000,False,,,0,,B. Wesley Free Throw 2 of 2 (2 PTS),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
176,PT09M31.00S,2024-03-24T00:41:43.6Z,2,REGULAR,foul,personal,['2freethrow'],1631104,,,1610612756,21,35,2024-03-24T00:41:55Z,1740000,False,,,0,,B. Wesley shooting personal FOUL (1 PF) (Bol 2 FT),"[1631104, 1629626]",1610612759.0,SAS,shooting,,,Wesley,B. Wesley,,,,,Mid-Range,8-16 Right,1628484.0,,,,,,,,,,,,,,,,1.0,0.0,Bol,1629626.0
178,PT09M31.00S,2024-03-24T00:42:05.5Z,2,REGULAR,freethrow,1 of 2,[],1629626,,,1610612756,21,36,2024-03-24T00:42:05Z,1760000,False,,,0,,B. Bol Free Throw 1 of 2 (1 PTS),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
179,PT09M31.00S,2024-03-24T00:42:18.6Z,2,REGULAR,freethrow,2 of 2,[],1629626,,,1610612756,21,36,2024-03-24T00:42:18Z,1770000,False,,,0,,MISS B. Bol Free Throw 2 of 2,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
180,PT09M29.00S,2024-03-24T00:42:20.0Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,21,36,2024-03-24T00:42:20Z,1780000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:3),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,179.0,4.0,3.0,1.0,,,,,,,,,,,,
181,PT09M10.00S,2024-03-24T00:42:42.3Z,2,REGULAR,foul,personal,[],1629626,,,1610612759,21,36,2024-03-24T00:43:19Z,1790000,False,,,0,,B. Bol personal FOUL (2 PF),"[1629626, 1641705]",1610612756.0,PHX,,,,Bol,B. Bol,,,,,Mid-Range,8-16 Right,1628484.0,,,,,,,,,,,,,,,,2.0,0.0,Wembanyama,1641705.0
183,PT09M02.00S,2024-03-24T00:43:49.2Z,2,REGULAR,jumpball,recovered,[],1626224,,,1610612759,21,36,2024-03-24T00:43:49Z,1810000,False,,,0,,Jump Ball V. Wembanyama vs. B. Bol: Tip to C. Osman,"[1626224, 1641705, 1629626]",1610612759.0,SAS,unclearpass,C. Osman,1626224.0,Osman,C. Osman,Wembanyama,1641705.0,Bol,1629626.0,,,,,,,,,,,,,,,,,,,,,,
186,PT08M56.00S,2024-03-24T00:43:55.8Z,2,REGULAR,3pt,Jump Shot,[],1641705,68.28186596583443,60.78431372549019,1610612759,24,36,2024-03-24T00:44:03Z,1840000,False,54.0,246.0,1,right,V. Wembanyama 25' 3PT step back (11 PTS),[1641705],1610612759.0,SAS,step back,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,25.15,Made,,,,,11.0,,,,,,,,,,,
187,PT08M39.00S,2024-03-24T00:44:12.6Z,2,REGULAR,2pt,Jump Shot,[],201142,21.632720105124836,62.254901960784316,1610612756,24,38,2024-03-24T00:44:17Z,1850000,False,-61.0,151.0,1,left,K. Durant 16' pullup Jump Shot (10 PTS),[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,16.28,Made,,,,,10.0,,,,,,,,,,,
188,PT08M24.00S,2024-03-24T00:44:28.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,93.24901445466492,52.20588235294118,1610612759,26,38,2024-03-24T00:44:36Z,1860000,False,11.0,11.0,1,right,M. Branham driving finger roll Layup (4 PTS),[1631103],1610612759.0,SAS,driving finger roll,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,1.56,Made,,,,,4.0,,,,,,,,,,,
189,PT07M56.00S,2024-03-24T00:44:56.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629626,11.383048620236531,57.84313725490197,1610612756,26,40,2024-03-24T00:45:03Z,1870000,False,-39.0,55.0,1,left,B. Bol 6' floating Jump Shot (3 PTS) (B. Beal 6 AST),"[1629626, 203078]",1610612756.0,PHX,floating,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,,,6.71,Made,,,,,3.0,,,B. Beal,203078.0,6.0,,,,,,
191,PT07M42.00S,2024-03-24T00:45:09.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631104,90.3580814717477,50.245098039215684,1610612759,26,40,2024-03-24T00:45:15Z,1890000,False,1.0,38.0,1,right,MISS B. Wesley cutting DUNK - blocked,"[1631104, 1629234]",1610612759.0,SAS,cutting,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,3.81,Missed,,,,,,,,,,,Eubanks,1629234.0,,,,
192,PT07M42.00S,2024-03-24T00:45:09.0Z,2,REGULAR,block,,[],1629234,,,1610612759,26,40,2024-03-24T00:45:12Z,1900000,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
193,PT07M37.00S,2024-03-24T00:45:14.0Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,26,40,2024-03-24T00:45:15Z,1910000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,191.0,3.0,3.0,0.0,,,,,,,,,,,,
194,PT07M34.00S,2024-03-24T00:45:17.3Z,2,REGULAR,3pt,Jump Shot,[],201569,4.944152431011826,96.07843137254902,1610612756,26,43,2024-03-24T00:45:24Z,1920000,False,-230.0,-6.0,1,left,E. Gordon 3PT  (6 PTS) (K. Durant 2 AST),"[201569, 201142]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Left Corner 3,24+ Left,,,23.05,Made,,,,,6.0,,,K. Durant,201142.0,2.0,,,,,,
196,PT07M08.00S,2024-03-24T00:45:43.3Z,2,REGULAR,3pt,Jump Shot,[],1631104,95.74572930354796,95.58823529411765,1610612759,29,43,2024-03-24T00:45:51Z,1940000,False,228.0,-13.0,1,right,B. Wesley 3PT  (5 PTS) (V. Wembanyama 1 AST),"[1631104, 1641705]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Right Corner 3,24+ Right,,,22.82,Made,,,,,5.0,,,V. Wembanyama,1641705.0,1.0,,,,,,
198,PT06M49.00S,2024-03-24T00:46:02.0Z,2,REGULAR,2pt,Jump Shot,[],201142,16.113666228646515,28.186274509803923,1610612756,29,43,2024-03-24T00:46:11Z,1960000,False,109.0,99.0,1,left,MISS K. Durant 14' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,14.73,Missed,,,,,,,,,,,,,,,,
199,PT06M46.00S,2024-03-24T00:46:05.0Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612759,29,43,2024-03-24T00:46:11Z,1970000,False,,,0,,C. Osman REBOUND (Off:0 Def:4),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Mid-Range,8-16 Right,,,,,198.0,4.0,4.0,0.0,,,,,,,,,,,,
200,PT06M42.00S,2024-03-24T00:46:09.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626224,91.5407358738502,49.50980392156863,1610612759,31,43,2024-03-24T00:46:18Z,1980000,False,-2.0,27.0,1,right,C. Osman running Layup (2 PTS),[1626224],1610612759.0,SAS,running,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,2.71,Made,,,,,2.0,,,,,,,,,,,
201,PT06M30.00S,2024-03-24T00:46:26.6Z,2,REGULAR,foul,personal,[],1631104,,,1610612756,31,43,2024-03-24T00:46:40Z,1990000,False,,,0,,B. Wesley personal FOUL (2 PF),"[1631104, 203078]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Center,1628484.0,,,,,,,,,,,,,,,,2.0,0.0,Beal,203078.0
203,PT06M30.00S,2024-03-24T00:46:50.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,31,43,2024-03-24T00:46:50Z,2010000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT06M30.00S,2024-03-24T00:49:02.5Z,2,REGULAR,substitution,out,[],1641705,,,1610612756,31,43,2024-03-24T00:49:26Z,2020000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT06M30.00S,2024-03-24T00:49:02.5Z,2,REGULAR,substitution,out,[],1629640,,,1610612756,31,43,2024-03-24T00:49:26Z,2030000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT06M30.00S,2024-03-24T00:49:02.5Z,2,REGULAR,substitution,out,[],1631104,,,1610612756,31,43,2024-03-24T00:49:26Z,2040000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT06M30.00S,2024-03-24T00:49:02.5Z,2,REGULAR,substitution,out,[],1626224,,,1610612756,31,43,2024-03-24T00:49:26Z,2050000,False,,,0,,SUB out: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M30.00S,2024-03-24T00:49:02.5Z,2,REGULAR,substitution,out,[],203078,,,1610612756,31,43,2024-03-24T00:49:26Z,2060000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M30.00S,2024-03-24T00:49:02.5Z,2,REGULAR,substitution,out,[],1629234,,,1610612756,31,43,2024-03-24T00:49:26Z,2070000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M30.00S,2024-03-24T00:49:02.5Z,2,REGULAR,substitution,out,[],201569,,,1610612756,31,43,2024-03-24T00:49:26Z,2080000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M30.00S,2024-03-24T00:49:02.5Z,2,REGULAR,substitution,in,[],1628380,,,1610612756,31,43,2024-03-24T00:49:26Z,2090000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M30.00S,2024-03-24T00:49:02.5Z,2,REGULAR,substitution,in,[],1630170,,,1610612756,31,43,2024-03-24T00:49:26Z,2100000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M30.00S,2024-03-24T00:49:02.5Z,2,REGULAR,substitution,in,[],1630200,,,1610612756,31,43,2024-03-24T00:49:26Z,2110000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M30.00S,2024-03-24T00:49:02.5Z,2,REGULAR,substitution,in,[],1631110,,,1610612756,31,43,2024-03-24T00:49:26Z,2120000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M30.00S,2024-03-24T00:49:02.5Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,31,43,2024-03-24T00:49:26Z,2130000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M30.00S,2024-03-24T00:49:02.5Z,2,REGULAR,substitution,in,[],1628960,,,1610612756,31,43,2024-03-24T00:49:26Z,2140000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M30.00S,2024-03-24T00:49:02.5Z,2,REGULAR,substitution,in,[],203994,,,1610612756,31,43,2024-03-24T00:49:26Z,2150000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M15.00S,2024-03-24T00:49:56.1Z,2,REGULAR,2pt,Jump Shot,[],201142,11.12023653088042,33.57843137254902,1610612756,31,43,2024-03-24T00:50:02Z,2160000,False,82.0,52.0,1,left,MISS K. Durant 9' turnaround fadeaway Shot,[201142],1610612756.0,PHX,turnaround fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,9.72,Missed,,,,,,,,,,,,,,,,
219,PT06M12.00S,2024-03-24T00:49:59.0Z,2,REGULAR,rebound,offensive,[],203994,,,1610612756,31,43,2024-03-24T00:49:59Z,2170000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:3),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Right,,,,,218.0,4.0,3.0,1.0,,,,,,,,,,,,
220,PT06M05.00S,2024-03-24T00:50:05.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626164,14.536793692509855,58.57843137254902,1610612756,31,45,2024-03-24T00:50:11Z,2180000,False,-43.0,84.0,1,left,D. Booker 9' step back Jump Shot (14 PTS),[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,9.44,Made,,,,,14.0,,,,,,,,,,,
221,PT05M53.00S,2024-03-24T00:50:17.9Z,2,REGULAR,3pt,Jump Shot,[],1631103,88.91261498028909,96.07843137254902,1610612759,31,45,2024-03-24T00:50:23Z,2190000,False,230.0,52.0,1,right,MISS M. Branham 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Right Corner 3,24+ Right,,,23.61,Missed,,,,,,,,,,,,,,,,
222,PT05M50.00S,2024-03-24T00:50:20.9Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,31,45,2024-03-24T00:50:23Z,2200000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:4),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Right Corner 3,24+ Right,,,,,221.0,5.0,4.0,1.0,,,,,,,,,,,,
223,PT05M41.00S,2024-03-24T00:50:29.6Z,2,REGULAR,2pt,Jump Shot,[],1626164,6.915243101182654,66.17647058823529,1610612756,31,45,2024-03-24T00:50:34Z,2210000,False,-81.0,13.0,1,left,MISS D. Booker 8' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,8.19,Missed,,,,,,,,,,,,,,,,
224,PT05M38.00S,2024-03-24T00:50:32.6Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,31,45,2024-03-24T00:50:34Z,2220000,False,,,0,,J. Sochan REBOUND (Off:0 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,,,,,223.0,2.0,2.0,0.0,,,,,,,,,,,,
225,PT05M24.00S,2024-03-24T00:50:47.3Z,2,REGULAR,turnover,bad pass,[],1631110,,,1610612759,31,45,2024-03-24T00:50:54Z,2230000,False,,,0,,J. Sochan bad pass TURNOVER (1 TO),"[1631110, 203994]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,Nurkic,203994.0,,,,,,,,,
226,PT05M24.00S,2024-03-24T00:50:47.3Z,2,REGULAR,steal,,[],203994,,,1610612756,31,45,2024-03-24T00:50:50Z,2240000,False,,,0,,J. Nurkic STEAL (3 STL),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
227,PT05M19.00S,2024-03-24T00:50:52.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201142,8.229303547963205,49.01960784313725,1610612756,31,47,2024-03-24T00:51:02Z,2250000,False,5.0,25.0,1,left,K. Durant running finger roll Layup (12 PTS) (D. Booker 1 AST),"[201142, 1626164]",1610612756.0,PHX,running finger roll,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,2.54,Made,,,,,12.0,,,D. Booker,1626164.0,1.0,,,,,,
228,PT04M59.00S,2024-03-24T00:51:11.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,79.97700394218134,40.19607843137255,1610612759,31,47,2024-03-24T00:51:23Z,2260000,False,-49.0,136.0,1,right,MISS Z. Collins 14' Jump Shot,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,14.43,Missed,,,,,,,,,,,,,,,,
229,PT04M56.00S,2024-03-24T00:51:14.5Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612756,31,47,2024-03-24T00:51:23Z,2270000,False,,,0,,B. Bol REBOUND (Off:0 Def:1),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,,,,,228.0,1.0,1.0,0.0,,,,,,,,,,,,
231,PT04M40.00S,2024-03-24T00:51:31.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,8.360709592641262,50.98039215686274,1610612756,31,47,2024-03-24T00:53:18Z,2280000,False,-5.0,26.0,1,left,MISS J. Nurkic turnaround Hook,[203994],1610612756.0,PHX,turnaround,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,2.66,Missed,,,,,,,,,,,,,,,,
232,PT04M31.00S,2024-03-24T00:51:39.7Z,2,REGULAR,rebound,offensive,[],203994,,,1610612756,31,47,2024-03-24T00:51:39Z,2290000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:4),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,231.0,6.0,4.0,2.0,,,,,,,,,,,,
233,PT04M31.00S,2024-03-24T00:51:39.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,5.590000152587891,50.0,1610612756,31,47,2024-03-24T00:51:39Z,2300000,False,0.0,0.0,1,left,MISS J. Nurkic putback Layup,[203994],1610612756.0,PHX,putback,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
234,PT04M31.00S,2024-03-24T00:51:40.7Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,31,47,2024-03-24T00:51:40Z,2310000,False,,,0,,J. Sochan REBOUND (Off:0 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,,,,,233.0,3.0,3.0,0.0,,,,,,,,,,,,
235,PT04M24.00S,2024-03-24T00:51:47.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,71.43561103810775,18.872549019607842,1610612759,31,47,2024-03-24T00:54:06Z,2320000,False,-156.0,216.0,1,right,MISS D. Vassell 26' running 3PT,[1630170],1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,26.62,Missed,,,,,,,,,,,,,,,,
236,PT04M19.00S,2024-03-24T00:51:53.0Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,31,47,2024-03-24T00:51:53Z,2330000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,235.0,4.0,4.0,0.0,,,,,,,,,,,,
237,PT04M12.00S,2024-03-24T00:51:58.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,13.61695137976347,50.0,1610612756,31,49,2024-03-24T00:52:04Z,2340000,False,0.0,75.0,1,left,K. Durant 7' turnaround fadeaway Jump Shot (14 PTS),[201142],1610612756.0,PHX,turnaround fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,7.55,Made,,,,,14.0,,,,,,,,,,,
