actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
342,PT12M00.00S,2024-04-01T00:19:11.2Z,3,REGULAR,substitution,in,['startperiod'],1631103,,,1610612744,60,52,2024-04-01T00:19:35Z,3320000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2024-04-01T00:19:11.2Z,3,REGULAR,substitution,in,['startperiod'],203952,,,1610612744,60,52,2024-04-01T00:19:35Z,3330000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2024-04-01T00:19:11.2Z,3,REGULAR,substitution,in,['startperiod'],1631218,,,1610612744,60,52,2024-04-01T00:19:35Z,3340000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2024-04-01T00:20:08.5Z,3,REGULAR,period,start,[],0,,,1610612744,60,52,2024-04-01T00:20:08Z,3350000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2024-04-01T00:20:09.7Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612744,60,52,2024-04-01T00:21:20Z,3360000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,,,202037.0,,,,,,,,,,,,,,,,,,,
347,PT11M52.00S,2024-04-01T00:20:28.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203110,8.623521681997373,50.0,1610612744,60,54,2024-04-01T00:22:18Z,3370000,False,0.0,29.0,1,left,D. Green driving finger roll Layup (9 PTS),[203110],1610612744.0,GSW,driving finger roll,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,2.86,Made,,,,,,,,,,,9.0,,,,,
348,PT11M52.00S,2024-04-01T00:20:28.8Z,3,REGULAR,violation,defensive goaltending,[],1641705,,,1610612744,60,54,2024-04-01T00:22:31Z,3380000,False,,,0,,V. Wembanyama defensive goaltending VIOLATION,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,1830.0,,,,,,,,,,,,,,,,,,,
349,PT11M40.00S,2024-04-01T00:20:38.6Z,3,REGULAR,3pt,Jump Shot,[],1631103,71.04139290407359,79.65686274509804,1610612759,60,54,2024-04-01T00:21:03Z,3390000,False,148.0,220.0,1,right,MISS M. Branham 26' pullup 3PT,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,,,26.51,Missed,,,,,,,,,,,,,,,,
350,PT11M33.00S,2024-04-01T00:20:45.6Z,3,REGULAR,rebound,offensive,[],1641705,,,1610612759,60,54,2024-04-01T00:20:46Z,3400000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,349.0,6.0,5.0,1.0,,,,,,,,,,,,
351,PT11M33.00S,2024-04-01T00:20:45.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641705,94.40999984741211,50.0,1610612759,60,54,2024-04-01T00:20:56Z,3410000,False,0.0,0.0,1,right,MISS V. Wembanyama putback Layup,[1641705],1610612759.0,SAS,putback,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
352,PT11M33.00S,2024-04-01T00:20:45.8Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,60,54,2024-04-01T00:20:56Z,3420000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,351.0,2.0,1.0,1.0,,,,,,,,,,,,
353,PT11M25.00S,2024-04-01T00:20:54.3Z,3,REGULAR,3pt,Jump Shot,[],203952,19.92444152431012,7.107843137254902,1610612744,60,54,2024-04-01T00:23:18Z,3430000,False,214.0,135.0,1,left,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,25.33,Missed,,,,,,,,,,,,,,,,
354,PT11M25.00S,2024-04-01T00:20:54.3Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,60,54,2024-04-01T00:21:00Z,3440000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:3),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,353.0,4.0,3.0,1.0,,,,,,,,,,,,
355,PT11M02.00S,2024-04-01T00:21:15.7Z,3,REGULAR,3pt,Jump Shot,[],1630577,74.32654402102497,85.04901960784314,1610612759,60,54,2024-04-01T00:21:37Z,3450000,False,175.0,189.0,1,right,MISS J. Champagnie 25' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,25.76,Missed,,,,,,,,,,,,,,,,
356,PT10M58.00S,2024-04-01T00:21:20.7Z,3,REGULAR,rebound,offensive,[],1631103,,,1610612759,60,54,2024-04-01T00:21:20Z,3460000,False,,,0,,M. Branham REBOUND (Off:1 Def:0),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,,,,,355.0,1.0,0.0,1.0,,,,,,,,,,,,
357,PT10M56.00S,2024-04-01T00:21:22.2Z,3,REGULAR,turnover,bad pass,[],1631103,,,1610612759,60,54,2024-04-01T00:21:30Z,3470000,False,,,0,,M. Branham bad pass TURNOVER (3 TO),"[1631103, 202691]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,3.0,,,,,,,,,,,,,,,,,Thompson,202691.0
358,PT10M56.00S,2024-04-01T00:21:22.2Z,3,REGULAR,steal,,[],202691,,,1610612744,60,54,2024-04-01T00:21:24Z,3480000,False,,,0,,K. Thompson STEAL (2 STL),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
359,PT10M51.00S,2024-04-01T00:21:28.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203110,6.521024967148489,54.166666666666664,1610612744,60,56,2024-04-01T00:21:42Z,3490000,False,-21.0,9.0,1,left,D. Green running finger roll Layup (11 PTS) (K. Thompson 2 AST),"[203110, 202691]",1610612744.0,GSW,running finger roll,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,2.26,Made,,,,,,,,,,,11.0,K. Thompson,202691.0,2.0,,
360,PT10M34.00S,2024-04-01T00:21:44.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,90.48948751642575,46.07843137254902,1610612759,60,56,2024-04-01T00:24:49Z,3500000,False,-20.0,37.0,1,right,MISS C. Osman cutting Layup,[1626224],1610612759.0,SAS,cutting,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,4.18,Missed,,,,,,,,,,,,,,,,
361,PT10M34.00S,2024-04-01T00:21:44.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,60,56,2024-04-01T00:21:50Z,3510000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,,,360.0,,,,,,,,,,,,,,,
363,PT10M16.00S,2024-04-01T00:22:17.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,7.5722733245729295,45.588235294117645,1610612744,60,58,2024-04-01T00:22:25Z,3530000,False,22.0,19.0,1,left,K. Thompson turnaround bank Jump Shot (9 PTS) (D. Green 5 AST),"[202691, 203110]",1610612744.0,GSW,turnaround bank,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,2.89,Made,,,,,,,,,,,9.0,D. Green,203110.0,5.0,,
365,PT09M53.00S,2024-04-01T00:22:39.8Z,3,REGULAR,3pt,Jump Shot,[],1631103,92.19776609724047,3.1862745098039214,1610612759,60,58,2024-04-01T00:22:44Z,3550000,False,-234.0,21.0,1,right,MISS M. Branham 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Left Corner 3,24+ Left,,,23.5,Missed,,,,,,,,,,,,,,,,
366,PT09M49.00S,2024-04-01T00:22:43.8Z,3,REGULAR,rebound,defensive,[],1631218,,,1610612744,60,58,2024-04-01T00:22:44Z,3560000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:2),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Left Corner 3,24+ Left,,,,,365.0,3.0,2.0,1.0,,,,,,,,,,,,
367,PT09M42.00S,2024-04-01T00:22:50.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203952,8.492115637319317,46.07843137254902,1610612744,60,58,2024-04-01T00:26:22Z,3570000,False,20.0,27.0,1,left,MISS A. Wiggins driving finger roll Layup - blocked,"[203952, 1641705]",1610612744.0,GSW,driving finger roll,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,3.36,Missed,,,,,Wembanyama,1641705.0,,,,,,,,,,
368,PT09M42.00S,2024-04-01T00:22:50.8Z,3,REGULAR,block,,[],1641705,,,1610612744,60,58,2024-04-01T00:22:53Z,3580000,False,,,0,,V. Wembanyama BLOCK (3 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
369,PT09M42.00S,2024-04-01T00:22:50.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,60,58,2024-04-01T00:23:00Z,3590000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,,,367.0,,,,,,,,,,,,,,,
371,PT09M40.00S,2024-04-01T00:23:09.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203110,5.469776609724048,96.81372549019608,1610612744,60,61,2024-04-01T00:23:14Z,3610000,False,-234.0,-1.0,1,left,D. Green 3PT  (14 PTS) (S. Curry 4 AST),"[203110, 201939]",1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,,,23.41,Made,,,,,,,,,,,14.0,S. Curry,201939.0,4.0,,
373,PT09M39.00S,2024-04-01T00:23:16.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,60,61,2024-04-01T00:23:16Z,3630000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT09M23.00S,2024-04-01T00:26:17.1Z,3,REGULAR,3pt,Jump Shot,[],1630200,73.80091984231275,11.029411764705882,1610612759,60,61,2024-04-01T00:26:20Z,3640000,False,-195.0,194.0,1,right,MISS T. Jones 27' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,27.49,Missed,,,,,,,,,,,,,,,,
377,PT09M19.00S,2024-04-01T00:26:21.1Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,60,61,2024-04-01T00:26:20Z,3650000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,376.0,3.0,2.0,1.0,,,,,,,,,,,,
378,PT09M12.00S,2024-04-01T00:26:26.7Z,3,REGULAR,3pt,Jump Shot,[],201939,25.969119579500656,13.23529411764706,1610612744,60,64,2024-04-01T00:26:31Z,3660000,False,184.0,192.0,1,left,S. Curry 26' 3PT  (15 PTS) (D. Green 6 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,26.55,Made,,,,,,,,,,,15.0,D. Green,203110.0,6.0,,
380,PT08M59.00S,2024-04-01T00:26:40.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,92.19776609724047,51.470588235294116,1610612759,60,64,2024-04-01T00:26:45Z,3680000,False,7.0,21.0,1,right,MISS J. Champagnie driving reverse Layup,[1630577],1610612759.0,SAS,driving reverse,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,2.21,Missed,,,,,,,,,,,,,,,,
381,PT08M57.00S,2024-04-01T00:26:42.4Z,3,REGULAR,rebound,defensive,[],1631218,,,1610612744,60,64,2024-04-01T00:26:45Z,3690000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:3),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,380.0,4.0,3.0,1.0,,,,,,,,,,,,
382,PT08M49.00S,2024-04-01T00:26:50.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203110,8.229303547963205,45.34313725490196,1610612744,60,66,2024-04-01T00:27:31Z,3700000,False,23.0,25.0,1,left,D. Green cutting Layup (16 PTS) (T. Jackson-Davis 2 AST),"[203110, 1631218]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,3.41,Made,,,,,,,,,,,16.0,T. Jackson-Davis,1631218.0,2.0,,
384,PT08M27.00S,2024-04-01T00:27:12.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,91.5407358738502,47.30392156862745,1610612759,60,66,2024-04-01T00:27:16Z,3720000,False,-13.0,27.0,1,right,MISS T. Jones reverse Layup,[1630200],1610612759.0,SAS,reverse,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,3.02,Missed,,,,,,,,,,,,,,,,
385,PT08M24.00S,2024-04-01T00:27:15.3Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,60,66,2024-04-01T00:27:16Z,3730000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,384.0,2.0,2.0,0.0,,,,,,,,,,,,
386,PT08M18.00S,2024-04-01T00:27:21.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203952,8.229303547963205,44.11764705882353,1610612744,60,66,2024-04-01T00:28:07Z,3740000,False,29.0,25.0,1,left,MISS A. Wiggins driving finger roll Layup,[203952],1610612744.0,GSW,driving finger roll,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,3.85,Missed,,,,,,,,,,,,,,,,
387,PT08M13.00S,2024-04-01T00:27:26.3Z,3,REGULAR,rebound,offensive,[],203952,,,1610612744,60,66,2024-04-01T00:27:26Z,3750000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,386.0,4.0,2.0,2.0,,,,,,,,,,,,
388,PT08M13.00S,2024-04-01T00:27:26.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203952,5.590000152587891,50.0,1610612744,60,66,2024-04-01T00:27:29Z,3760000,False,0.0,0.0,1,left,MISS A. Wiggins tip Layup,[203952],1610612744.0,GSW,tip,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
389,PT08M13.00S,2024-04-01T00:27:26.3Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,60,66,2024-04-01T00:27:29Z,3770000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:4),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,388.0,5.0,4.0,1.0,,,,,,,,,,,,
390,PT08M09.00S,2024-04-01T00:27:30.0Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641705,91.93495400788436,47.794117647058826,1610612759,62,66,2024-04-01T00:28:34Z,3780000,False,-11.0,23.0,1,right,V. Wembanyama running alley-oop DUNK (12 PTS) (T. Jones 5 AST),"[1641705, 1630200]",1610612759.0,SAS,running alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,2.58,Made,,,,,,,,,,,12.0,T. Jones,1630200.0,5.0,,
392,PT07M54.00S,2024-04-01T00:27:45.3Z,3,REGULAR,3pt,Jump Shot,[],201939,32.802233902759525,37.00980392156863,1610612744,62,69,2024-04-01T00:27:50Z,3800000,False,65.0,256.0,1,left,S. Curry 26' 3PT step back (18 PTS) (K. Thompson 3 AST),"[201939, 202691]",1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,26.39,Made,,,,,,,,,,,18.0,K. Thompson,202691.0,3.0,,
393,PT07M34.00S,2024-04-01T00:28:04.9Z,3,REGULAR,3pt,Jump Shot,[],1631103,72.09264126149803,85.29411764705883,1610612759,62,69,2024-04-01T00:28:12Z,3810000,False,176.0,210.0,1,right,MISS M. Branham 27' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,,,27.42,Missed,,,,,,,,,,,,,,,,
394,PT07M31.00S,2024-04-01T00:28:07.9Z,3,REGULAR,rebound,offensive,[],1631103,,,1610612759,62,69,2024-04-01T00:28:12Z,3820000,False,,,0,,M. Branham REBOUND (Off:2 Def:0),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,,,,,393.0,2.0,0.0,2.0,,,,,,,,,,,,
395,PT07M29.00S,2024-04-01T00:28:11.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641705,88.78120893561103,47.30392156862745,1610612759,64,69,2024-04-01T00:28:20Z,3830000,False,-13.0,53.0,1,right,V. Wembanyama alley-oop Layup (14 PTS) (M. Branham 1 AST),"[1641705, 1631103]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,5.47,Made,,,,,,,,,,,14.0,M. Branham,1631103.0,1.0,,
397,PT07M15.00S,2024-04-01T00:28:24.6Z,3,REGULAR,turnover,bad pass,[],203110,,,1610612744,64,69,2024-04-01T00:28:31Z,3850000,False,,,0,,D. Green bad pass TURNOVER (5 TO),"[203110, 1630200]",1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,5.0,,,,,,,,,,,,,,,,,Jones,1630200.0
398,PT07M15.00S,2024-04-01T00:28:24.6Z,3,REGULAR,steal,,[],1630200,,,1610612759,64,69,2024-04-01T00:28:26Z,3860000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
399,PT07M09.00S,2024-04-01T00:28:30.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631103,92.9862023653088,52.94117647058824,1610612759,66,69,2024-04-01T00:29:50Z,3870000,False,15.0,13.0,1,right,M. Branham running Layup (10 PTS) (V. Wembanyama 4 AST),"[1631103, 1641705]",1610612759.0,SAS,running,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,1.99,Made,,,,,,,,,,,10.0,V. Wembanyama,1641705.0,4.0,,
401,PT07M09.00S,2024-04-01T00:28:37.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,66,69,2024-04-01T00:28:37Z,3890000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M09.00S,2024-04-01T00:31:11.8Z,3,REGULAR,substitution,out,[],202691,,,1610612744,66,69,2024-04-01T00:31:22Z,3900000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT07M09.00S,2024-04-01T00:31:11.8Z,3,REGULAR,substitution,out,[],203952,,,1610612744,66,69,2024-04-01T00:31:22Z,3910000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M09.00S,2024-04-01T00:31:11.8Z,3,REGULAR,substitution,out,[],1631218,,,1610612744,66,69,2024-04-01T00:31:22Z,3920000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M09.00S,2024-04-01T00:31:11.8Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,66,69,2024-04-01T00:31:22Z,3930000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT07M09.00S,2024-04-01T00:31:11.8Z,3,REGULAR,substitution,in,[],1630541,,,1610612744,66,69,2024-04-01T00:31:22Z,3940000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M09.00S,2024-04-01T00:31:11.8Z,3,REGULAR,substitution,in,[],1641764,,,1610612744,66,69,2024-04-01T00:31:22Z,3950000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M01.00S,2024-04-01T00:31:41.9Z,3,REGULAR,foul,personal,['2freethrow'],1626224,,,1610612744,66,69,2024-04-01T00:31:50Z,3960000,False,,,0,,C. Osman shooting personal FOUL (1 PF) (Green 2 FT),"[1626224, 203110]",1610612759.0,SAS,shooting,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,1830.0,,,,,,,,,,1.0,0.0,Green,203110.0,,,,,,
411,PT07M01.00S,2024-04-01T00:32:06.9Z,3,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,66,70,2024-04-01T00:32:06Z,3980000,False,,,0,,D. Green Free Throw 1 of 2 (17 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,Made,,,,,,,,,,,17.0,,,,,
412,PT07M01.00S,2024-04-01T00:32:22.0Z,3,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,66,71,2024-04-01T00:32:22Z,3990000,False,,,0,,D. Green Free Throw 2 of 2 (18 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,Made,,,,,,,,,,,18.0,,,,,
413,PT06M47.00S,2024-04-01T00:32:39.2Z,3,REGULAR,turnover,bad pass,[],1630577,,,1610612759,66,71,2024-04-01T00:32:47Z,4000000,False,,,0,,J. Champagnie bad pass TURNOVER (3 TO),"[1630577, 203110]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,3.0,,,,,,,,,,,,,,,,,Green,203110.0
414,PT06M47.00S,2024-04-01T00:32:39.2Z,3,REGULAR,steal,,[],203110,,,1610612744,66,71,2024-04-01T00:32:45Z,4010000,False,,,0,,D. Green STEAL (3 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
415,PT06M40.00S,2024-04-01T00:32:46.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641764,10.200394218134035,47.549019607843135,1610612744,66,73,2024-04-01T00:32:52Z,4020000,False,12.0,43.0,1,left,B. Podziemski running finger roll Layup (9 PTS) (S. Curry 5 AST),"[1641764, 201939]",1610612744.0,GSW,running finger roll,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,4.51,Made,,,,,,,,,,,9.0,S. Curry,201939.0,5.0,,
417,PT06M28.00S,2024-04-01T00:32:58.0Z,3,REGULAR,3pt,Jump Shot,[],1626224,93.11760840998686,2.696078431372549,1610612759,66,73,2024-04-01T00:33:01Z,4040000,False,-237.0,12.0,1,right,MISS C. Osman 3PT,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Left Corner 3,24+ Left,,,23.68,Missed,,,,,,,,,,,,,,,,
418,PT06M26.00S,2024-04-01T00:33:00.5Z,3,REGULAR,rebound,offensive,[],1630200,,,1610612759,66,73,2024-04-01T00:33:00Z,4050000,False,,,0,,T. Jones REBOUND (Off:2 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,417.0,4.0,2.0,2.0,,,,,,,,,,,,
419,PT06M24.00S,2024-04-01T00:33:02.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630200,92.06636005256242,96.07843137254902,1610612759,69,73,2024-04-01T00:33:14Z,4060000,False,230.0,22.0,1,right,T. Jones 3PT  (7 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,,,23.15,Made,,,,,,,,,,,7.0,,,,,
420,PT06M01.00S,2024-04-01T00:33:25.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630541,6.915243101182654,48.77450980392157,1610612744,69,75,2024-04-01T00:33:30Z,4070000,False,6.0,13.0,1,left,M. Moody cutting DUNK (8 PTS) (S. Curry 6 AST),"[1630541, 201939]",1610612744.0,GSW,cutting,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,1.39,Made,,,,,,,,,,,8.0,S. Curry,201939.0,6.0,,
422,PT05M47.00S,2024-04-01T00:33:39.1Z,3,REGULAR,turnover,bad pass,[],1631103,,,1610612759,69,75,2024-04-01T00:33:45Z,4090000,False,,,0,,M. Branham bad pass TURNOVER (4 TO),"[1631103, 203110]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,16-24 Left Center,,4.0,,,,,,,,,,,,,,,,,Green,203110.0
423,PT05M47.00S,2024-04-01T00:33:39.1Z,3,REGULAR,steal,,[],203110,,,1610612744,69,75,2024-04-01T00:33:40Z,4100000,False,,,0,,D. Green STEAL (4 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
424,PT05M43.00S,2024-04-01T00:33:43.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627780,8.09789750328515,51.225490196078425,1610612744,69,77,2024-04-01T00:33:52Z,4110000,False,-6.0,24.0,1,left,G. Payton II running DUNK (4 PTS) (D. Green 7 AST),"[1627780, 203110]",1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,2.44,Made,,,,,,,,,,,4.0,D. Green,203110.0,7.0,,
426,PT05M43.00S,2024-04-01T00:33:53.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612759,69,77,2024-04-01T00:33:53Z,4130000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
