actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
169,PT01M23.00S,2024-01-13T01:37:36.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612766,25,15,2024-01-13T01:37:48Z,1640000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Ball 2 FT),"[1629640, 1630163]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,1628159.0,1.0,0.0,Ball,1630163.0,,,,,,,,,,,,
171,PT01M23.00S,2024-01-13T01:38:06.5Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630163,,,1610612766,25,16,2024-01-13T01:38:32Z,1660000,False,,,0,,L. Ball Free Throw 1 of 2 (7 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,Made,7.0,,,,,,,,,
172,PT01M23.00S,2024-01-13T01:38:06.5Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630163,,,1610612766,25,16,2024-01-13T01:38:32Z,1670000,False,,,0,,MISS L. Ball Free Throw 2 of 2,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
173,PT01M20.00S,2024-01-13T01:38:09.5Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612759,25,16,2024-01-13T01:38:32Z,1680000,False,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,172.0,1.0,1.0,0.0,,
174,PT01M07.00S,2024-01-13T01:38:43.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,10.200394218134035,50.49019607843137,1610612759,25,16,2024-01-13T01:38:57Z,1690000,False,-2.0,43.0,1,left,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,4.35,Missed,,,,,,,,,,
175,PT01M06.00S,2024-01-13T01:38:44.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,25,16,2024-01-13T01:38:57Z,1700000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,174.0,,,,,
176,PT01M06.00S,2024-01-13T01:38:49.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631230,,,1610612766,25,16,2024-01-13T01:39:07Z,1710000,False,,,0,,D. Barlow loose ball personal FOUL (1 PF) (Bridges 2 FT),"[1631230, 1628970]",1610612759.0,SAS,loose ball,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,1628159.0,1.0,0.0,Bridges,1628970.0,,,,,,,,,,,,
178,PT01M06.00S,2024-01-13T01:39:21.9Z,1,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,25,17,2024-01-13T01:39:21Z,1730000,False,,,0,,M. Bridges Free Throw 1 of 2 (1 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,Made,1.0,,,,,,,,,
179,PT01M06.00S,2024-01-13T01:39:38.3Z,1,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,25,18,2024-01-13T01:39:38Z,1740000,False,,,0,,M. Bridges Free Throw 2 of 2 (2 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,Made,2.0,,,,,,,,,
180,PT00M53.10S,2024-01-13T01:39:55.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641877,,,1610612759,25,18,2024-01-13T01:40:13Z,1750000,False,,,0,,N. Mensah personal FOUL (2 PF) (Johnson 2 FT),"[1641877, 1629640]",1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,In The Paint (Non-RA),0-8 Center,,,,1628159.0,2.0,0.0,Johnson,1629640.0,,,,,,,,,,,,
182,PT00M53.10S,2024-01-13T01:40:27.8Z,1,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,26,18,2024-01-13T01:40:27Z,1770000,False,,,0,,K. Johnson Free Throw 1 of 2 (1 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,Made,1.0,,,,,,,,,
183,PT00M53.10S,2024-01-13T01:40:48.6Z,1,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,27,18,2024-01-13T01:40:48Z,1780000,False,,,0,,K. Johnson Free Throw 2 of 2 (2 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,Made,2.0,,,,,,,,,
184,PT00M41.90S,2024-01-13T01:41:05.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631104,,,1610612766,27,18,2024-01-13T01:41:18Z,1790000,False,,,0,,B. Wesley personal FOUL (2 PF) (Ball 2 FT),"[1631104, 1630163]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),8-16 Right,,,,1628159.0,2.0,0.0,Ball,1630163.0,,,,,,,,,,,,
186,PT00M41.90S,2024-01-13T01:41:40.8Z,1,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,27,19,2024-01-13T01:41:40Z,1810000,False,,,0,,L. Ball Free Throw 1 of 2 (8 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,Made,8.0,,,,,,,,,
187,PT00M41.90S,2024-01-13T01:42:03.4Z,1,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,27,20,2024-01-13T01:42:03Z,1820000,False,,,0,,L. Ball Free Throw 2 of 2 (9 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,Made,9.0,,,,,,,,,
188,PT00M35.50S,2024-01-13T01:42:16.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641877,,,1610612759,27,20,2024-01-13T01:42:41Z,1830000,False,,,0,,N. Mensah shooting personal FOUL (3 PF) (Barlow 2 FT),"[1641877, 1631230]",1610612766.0,CHA,shooting,,,Mensah,N. Mensah,,,,,In The Paint (Non-RA),0-8 Center,,,,1628159.0,3.0,0.0,Barlow,1631230.0,,,,,,,,,,,,
190,PT00M35.50S,2024-01-13T01:42:50.5Z,1,REGULAR,freethrow,1 of 2,[],1631230,,,1610612759,27,20,2024-01-13T01:42:50Z,1850000,False,,,0,,MISS D. Barlow Free Throw 1 of 2,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
191,PT00M35.50S,2024-01-13T01:42:50.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,27,20,2024-01-13T01:42:50Z,1860000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,,,,,
192,PT00M35.50S,2024-01-13T01:42:52.1Z,1,REGULAR,substitution,out,[],1641877,,,1610612759,27,20,2024-01-13T01:42:55Z,1870000,False,,,0,,SUB out: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT00M35.50S,2024-01-13T01:42:52.1Z,1,REGULAR,substitution,in,[],1641778,,,1610612759,27,20,2024-01-13T01:42:55Z,1880000,False,,,0,,SUB in: L. Black,[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT00M35.50S,2024-01-13T01:43:11.0Z,1,REGULAR,freethrow,2 of 2,[],1631230,,,1610612759,28,20,2024-01-13T01:43:11Z,1890000,False,,,0,,D. Barlow Free Throw 2 of 2 (1 PTS),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,Made,1.0,,,,,,,,,
195,PT00M16.40S,2024-01-13T01:43:33.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,89.04402102496715,49.50980392156863,1610612766,28,22,2024-01-13T01:43:59Z,1900000,False,-2.0,50.0,1,right,L. Ball driving finger roll Layup (11 PTS),[1630163],1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.06,Made,11.0,,,,,,,,,
196,PT00M00.00S,2024-01-13T01:43:57.2Z,1,REGULAR,3pt,Jump Shot,[],1629640,33.196452036793694,50.73529411764706,1610612759,28,22,2024-01-13T01:46:32Z,1910000,False,-4.0,260.0,1,left,MISS K. Johnson 25' pullup 3PT,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,25.95,Missed,,,,,,,,,,
197,PT00M00.00S,2024-01-13T01:43:57.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,28,22,2024-01-13T01:46:32Z,1920000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,196.0,,,,,
198,PT00M00.00S,2024-01-13T01:44:15.4Z,1,REGULAR,period,end,[],0,,,1610612759,28,22,2024-01-13T01:44:15Z,1930000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT12M00.00S,2024-01-13T01:46:04.6Z,2,REGULAR,substitution,out,['startperiod'],1631104,,,1610612759,28,22,2024-01-13T01:46:32Z,1940000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT12M00.00S,2024-01-13T01:46:04.6Z,2,REGULAR,substitution,out,['startperiod'],1626224,,,1610612759,28,22,2024-01-13T01:46:32Z,1950000,False,,,0,,SUB out: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT12M00.00S,2024-01-13T01:46:04.6Z,2,REGULAR,substitution,out,['startperiod'],1631230,,,1610612759,28,22,2024-01-13T01:46:32Z,1960000,False,,,0,,SUB out: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT12M00.00S,2024-01-13T01:46:04.6Z,2,REGULAR,substitution,out,['startperiod'],1628970,,,1610612759,28,22,2024-01-13T01:46:32Z,1970000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT12M00.00S,2024-01-13T01:46:04.6Z,2,REGULAR,substitution,out,['startperiod'],202397,,,1610612759,28,22,2024-01-13T01:46:32Z,1980000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT12M00.00S,2024-01-13T01:46:04.6Z,2,REGULAR,substitution,out,['startperiod'],1641778,,,1610612759,28,22,2024-01-13T01:46:32Z,1990000,False,,,0,,SUB out: L. Black,[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT12M00.00S,2024-01-13T01:46:04.6Z,2,REGULAR,substitution,in,['startperiod'],1630200,,,1610612759,28,22,2024-01-13T01:46:32Z,2000000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT12M00.00S,2024-01-13T01:46:04.6Z,2,REGULAR,substitution,in,['startperiod'],203926,,,1610612759,28,22,2024-01-13T01:46:32Z,2010000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT12M00.00S,2024-01-13T01:46:04.6Z,2,REGULAR,substitution,in,['startperiod'],1641705,,,1610612759,28,22,2024-01-13T01:46:32Z,2020000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT12M00.00S,2024-01-13T01:46:04.6Z,2,REGULAR,substitution,in,['startperiod'],1630208,,,1610612759,28,22,2024-01-13T01:46:32Z,2030000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT12M00.00S,2024-01-13T01:46:04.6Z,2,REGULAR,substitution,in,['startperiod'],1641733,,,1610612759,28,22,2024-01-13T01:46:32Z,2040000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT12M00.00S,2024-01-13T01:46:04.6Z,2,REGULAR,substitution,in,['startperiod'],1641706,,,1610612759,28,22,2024-01-13T01:46:32Z,2050000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT12M00.00S,2024-01-13T01:46:37.6Z,2,REGULAR,period,start,[],0,,,1610612766,28,22,2024-01-13T01:46:37Z,2060000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT11M42.00S,2024-01-13T01:47:08.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,80.3712220762155,58.57843137254902,1610612766,28,22,2024-01-13T01:47:14Z,2080000,False,43.0,132.0,1,right,MISS B. Miller 13' pullup Shot,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,13.88,Missed,,,,,,,,,,
214,PT11M37.00S,2024-01-13T01:47:13.2Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612766,28,22,2024-01-13T01:47:14Z,2090000,False,,,0,,N. Richards REBOUND (Off:2 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,213.0,4.0,2.0,2.0,,
215,PT11M37.00S,2024-01-13T01:47:13.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630208,94.40999984741211,50.0,1610612766,28,22,2024-01-13T01:47:19Z,2100000,False,0.0,0.0,1,right,MISS N. Richards tip Layup,[1630208],1610612766.0,CHA,tip,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Missed,,,,,,,,,,
216,PT11M37.00S,2024-01-13T01:47:13.2Z,2,REGULAR,rebound,defensive,[],203926,,,1610612759,28,22,2024-01-13T01:47:19Z,2110000,False,,,0,,D. McDermott REBOUND (Off:0 Def:1),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,215.0,1.0,1.0,0.0,,
217,PT11M35.00S,2024-01-13T01:47:18.9Z,2,REGULAR,turnover,out-of-bounds,[],1629640,,,1610612759,28,22,2024-01-13T01:47:42Z,2120000,False,,,0,,K. Johnson bad pass out-of-bounds TURNOVER (2 TO),[1629640],1610612759.0,SAS,bad pass,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,2.0,,,1628159.0,,,,,,,,,,,,,,,,
218,PT11M26.00S,2024-01-13T01:47:36.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630550,66.96780551905388,38.23529411764706,1610612766,28,22,2024-01-13T01:47:45Z,2130000,False,-59.0,258.0,1,right,MISS J. Thor 26' 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Center,,,,,,,,,26.46,Missed,,,,,,,,,,
219,PT11M20.00S,2024-01-13T01:47:43.5Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612766,28,22,2024-01-13T01:47:43Z,2140000,False,,,0,,N. Richards REBOUND (Off:3 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,218.0,5.0,2.0,3.0,,
220,PT11M20.00S,2024-01-13T01:47:43.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630208,94.40999984741211,50.0,1610612766,28,22,2024-01-13T01:47:48Z,2150000,False,0.0,0.0,1,right,MISS N. Richards putback Layup - blocked,"[1630208, 1641705]",1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Missed,,,,,,,,,Wembanyama,1641705.0
221,PT11M20.00S,2024-01-13T01:47:43.5Z,2,REGULAR,block,,[],1641705,,,1610612766,28,22,2024-01-13T01:47:46Z,2160000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
222,PT11M20.00S,2024-01-13T01:47:43.5Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,28,22,2024-01-13T01:47:48Z,2170000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,220.0,4.0,4.0,0.0,,
223,PT11M04.00S,2024-01-13T01:48:01.6Z,2,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612759,28,22,2024-01-13T01:48:16Z,2180000,False,,,0,,N. Richards shooting personal FOUL (2 PF) (Wembanyama 2 FT),"[1630208, 1641705]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,1627962.0,2.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,
225,PT11M04.00S,2024-01-13T01:48:21.3Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,28,22,2024-01-13T01:48:28Z,2200000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612766.0,CHA,,,,,,,,,,,,,,,202049.0,,,,,,,,,,,,,,,,
226,PT11M04.00S,2024-01-13T01:48:42.0Z,2,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,29,22,2024-01-13T01:48:42Z,2210000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (3 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,Made,3.0,,,,,,,,,
227,PT11M04.00S,2024-01-13T01:49:00.5Z,2,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,30,22,2024-01-13T01:49:00Z,2220000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (4 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,Made,4.0,,,,,,,,,
228,PT10M50.00S,2024-01-13T01:49:16.4Z,2,REGULAR,3pt,Jump Shot,[],1630550,70.64717477003943,21.07843137254902,1610612766,30,25,2024-01-13T01:49:21Z,2230000,False,-145.0,223.0,1,right,J. Thor 26' 3PT  (3 PTS) (L. Ball 2 AST),"[1630550, 1630163]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.61,Made,3.0,L. Ball,1630163.0,2.0,,,,,,
230,PT10M27.00S,2024-01-13T01:49:38.7Z,2,REGULAR,turnover,lost ball,[],1641705,,,1610612759,30,25,2024-01-13T01:49:49Z,2250000,False,,,0,,V. Wembanyama lost ball TURNOVER (3 TO),"[1641705, 1641706]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,3.0,Miller,1641706.0,,,,,,,,,,,,,,,,,
231,PT10M27.00S,2024-01-13T01:49:38.7Z,2,REGULAR,steal,,[],1641706,,,1610612766,30,25,2024-01-13T01:49:40Z,2260000,False,,,0,,B. Miller STEAL (1 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
232,PT10M25.00S,2024-01-13T01:49:42.3Z,2,REGULAR,foul,personal,['2freethrow'],1629640,,,1610612766,30,25,2024-01-13T01:55:01Z,2270000,False,,,0,,K. Johnson flagrant-type-1 personal FOUL (2 PF) (Miller 2 FT),"[1629640, 1641706]",1610612759.0,SAS,flagrant-type-1,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,1627962.0,2.0,0.0,Miller,1641706.0,,,,,,,,,,,,
235,PT10M25.00S,2024-01-13T01:54:59.0Z,2,REGULAR,substitution,out,[],1641706,,,1610612766,30,25,2024-01-13T01:55:17Z,2300000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT10M25.00S,2024-01-13T01:54:59.0Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,30,25,2024-01-13T01:55:17Z,2310000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT10M25.00S,2024-01-13T01:55:18.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630163,,,1610612766,30,26,2024-01-13T01:58:28Z,2320000,False,,,0,,L. Ball flagrant Free Throw 1 of 2 (12 PTS),[1630163],1610612766.0,CHA,flagrant,,,Ball,L. Ball,,,,,,,,,,,,,,,,Made,12.0,,,,,,,,,
238,PT10M25.00S,2024-01-13T01:55:18.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630163,,,1610612766,30,27,2024-01-13T01:58:28Z,2330000,False,,,0,,L. Ball flagrant Free Throw 2 of 2 (13 PTS),[1630163],1610612766.0,CHA,flagrant,,,Ball,L. Ball,,,,,,,,,,,,,,,,Made,13.0,,,,,,,,,
239,PT10M12.00S,2024-01-13T01:55:54.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,73.53810775295663,87.00980392156863,1610612766,30,27,2024-01-13T01:57:02Z,2340000,False,185.0,196.0,1,right,MISS L. Ball 26' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,,,26.97,Missed,,,,,,,,,,
240,PT10M09.00S,2024-01-13T01:55:57.2Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,30,27,2024-01-13T01:55:57Z,2350000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,239.0,5.0,5.0,0.0,,
241,PT10M02.00S,2024-01-13T01:56:08.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,8.229303547963205,48.28431372549019,1610612759,30,27,2024-01-13T01:58:54Z,2360000,False,9.0,25.0,1,left,MISS V. Wembanyama Layup,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,2.63,Missed,,,,,,,,,,
242,PT10M00.00S,2024-01-13T01:56:10.2Z,2,REGULAR,rebound,offensive,[],1641705,,,1610612759,30,27,2024-01-13T01:58:54Z,2370000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,241.0,6.0,5.0,1.0,,
243,PT10M00.00S,2024-01-13T01:56:13.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641705,5.590000152587891,50.0,1610612759,30,27,2024-01-13T01:59:51Z,2380000,False,0.0,0.0,1,left,MISS V. Wembanyama tip Layup,[1641705],1610612759.0,SAS,tip,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Missed,,,,,,,,,,
244,PT09M58.00S,2024-01-13T01:56:15.8Z,2,REGULAR,rebound,offensive,[],1641705,,,1610612759,30,27,2024-01-13T01:59:51Z,2390000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,243.0,7.0,5.0,2.0,,
245,PT09M58.00S,2024-01-13T01:56:15.5Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641705,5.590000152587891,50.0,1610612759,32,27,2024-01-13T02:00:12Z,2400000,False,0.0,0.0,1,left,V. Wembanyama tip DUNK (6 PTS),[1641705],1610612759.0,SAS,tip,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Made,6.0,,,,,,,,,
246,PT09M43.00S,2024-01-13T01:56:22.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,91.80354796320631,44.85294117647059,1610612766,32,27,2024-01-13T02:00:43Z,2410000,False,-26.0,25.0,1,right,MISS T. Rozier driving floating bank Shot,[1626179],1610612766.0,CHA,driving floating bank,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,,,,3.55,Missed,,,,,,,,,,
247,PT09M41.00S,2024-01-13T01:56:24.6Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,32,27,2024-01-13T01:56:32Z,2420000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,246.0,2.0,2.0,0.0,,
248,PT09M38.00S,2024-01-13T01:56:28.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631103,21.107095926412615,92.40196078431373,1610612759,35,27,2024-01-13T02:00:59Z,2430000,False,-212.0,146.0,1,left,M. Branham 25' 3PT running (8 PTS) (T. Jones 1 AST),"[1631103, 1630200]",1610612759.0,SAS,running,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.74,Made,8.0,T. Jones,1630200.0,1.0,,,,,,
250,PT09M20.00S,2024-01-13T01:56:45.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,92.9862023653088,48.03921568627451,1610612766,35,27,2024-01-13T01:56:54Z,2450000,False,-10.0,13.0,1,right,MISS N. Richards DUNK - blocked,"[1630208, 1641705]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,1.66,Missed,,,,,,,,,Wembanyama,1641705.0
251,PT09M20.00S,2024-01-13T01:56:45.8Z,2,REGULAR,block,,[],1641705,,,1610612766,35,27,2024-01-13T01:56:49Z,2460000,False,,,0,,V. Wembanyama BLOCK (2 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
