actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
82,PT05M23.00S,2023-12-27T01:24:55.4Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1641718,78.9257555847569,19.362745098039216,1610612762,20,15,2023-12-27T01:26:14Z,810000,False,-153.0,146.0,1,right,MISS K. George 21' running Shot,[1641718],1610612762.0,UTA,running,,,George,K. George,,,,,Mid-Range,16-24 Left Center,21.14,Missed,,,,,,,,,,,,,,,,,,
83,PT05M20.00S,2023-12-27T01:24:58.4Z,1,REGULAR,rebound,defensive,[],1631103,,,1610612759,20,15,2023-12-27T01:25:12Z,820000,False,,,0,,M. Branham REBOUND (Off:0 Def:2),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,,,,,82.0,2.0,2.0,0.0,,,,,,,,,,
84,PT05M16.00S,2023-12-27T01:25:03.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629640,5.863994743758213,46.81372549019608,1610612759,22,15,2023-12-27T01:26:58Z,830000,False,16.0,3.0,1,left,K. Johnson running finger roll Layup (2 PTS) (M. Branham 3 AST),"[1629640, 1631103]",1610612759.0,SAS,running finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.61,Made,2.0,M. Branham,1631103.0,3.0,,,,,,,,,,,,,,
86,PT05M01.00S,2023-12-27T01:25:17.1Z,1,REGULAR,3pt,Jump Shot,[],203903,82.34231274638634,3.6764705882352944,1610612762,22,15,2023-12-27T01:25:27Z,850000,False,-232.0,113.0,1,right,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
87,PT04M59.00S,2023-12-27T01:25:19.1Z,1,REGULAR,rebound,defensive,[],1631103,,,1610612759,22,15,2023-12-27T01:25:27Z,860000,False,,,0,,M. Branham REBOUND (Off:0 Def:3),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,,,,,86.0,3.0,3.0,0.0,,,,,,,,,,
88,PT04M53.00S,2023-12-27T01:25:25.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,12.959921156373195,4.411764705882353,1610612759,25,15,2023-12-27T01:28:06Z,870000,False,228.0,69.0,1,left,D. Vassell 3PT running pullup (6 PTS) (T. Jones 1 AST),"[1630170, 1630200]",1610612759.0,SAS,running pullup,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,23.82,Made,6.0,T. Jones,1630200.0,1.0,,,,,,,,,,,,,,
90,PT04M39.00S,2023-12-27T01:25:39.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,94.56307490144546,46.32352941176471,1610612762,25,15,2023-12-27T01:26:37Z,890000,False,-18.0,-1.0,1,right,MISS K. George driving Layup - blocked,"[1641718, 1628380]",1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,1.85,Missed,,,,,,,,,,,Collins,1628380.0,,,,,,
91,PT04M39.00S,2023-12-27T01:25:39.7Z,1,REGULAR,block,,[],1628380,,,1610612762,25,15,2023-12-27T01:25:42Z,900000,False,,,0,,Z. Collins BLOCK (1 BLK),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
92,PT04M39.00S,2023-12-27T01:25:39.7Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,25,15,2023-12-27T01:33:26Z,910000,False,,,0,,Z. Collins REBOUND (Off:0 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,90.0,1.0,1.0,0.0,,,,,,,,,,
93,PT04M31.00S,2023-12-27T01:25:48.7Z,1,REGULAR,turnover,bad pass,[],1629640,,,1610612759,25,15,2023-12-27T01:25:55Z,920000,False,,,0,,K. Johnson bad pass TURNOVER (1 TO),"[1629640, 1631117]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,Kessler,1631117.0,,,,
94,PT04M31.00S,2023-12-27T01:25:48.7Z,1,REGULAR,steal,,[],1631117,,,1610612762,25,15,2023-12-27T01:25:51Z,930000,False,,,0,,W. Kessler STEAL (1 STL),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
95,PT04M27.00S,2023-12-27T01:25:51.7Z,1,REGULAR,turnover,bad pass,[],1629012,,,1610612762,25,15,2023-12-27T01:25:59Z,940000,False,,,0,,C. Sexton bad pass TURNOVER (1 TO),"[1629012, 1630200]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,,,Jones,1630200.0,,,,
96,PT04M27.00S,2023-12-27T01:25:51.7Z,1,REGULAR,steal,,[],1630200,,,1610612759,25,15,2023-12-27T01:25:54Z,950000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
97,PT04M22.00S,2023-12-27T01:25:57.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629640,5.338370565045992,3.9215686274509802,1610612759,28,15,2023-12-27T01:31:33Z,960000,False,230.0,-2.0,1,left,K. Johnson 3PT running (5 PTS) (D. Vassell 2 AST),"[1629640, 1630170]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,23.04,Made,5.0,D. Vassell,1630170.0,2.0,,,,,,,,,,,,,,
99,PT04M04.00S,2023-12-27T01:26:14.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,94.56307490144546,44.6078431372549,1610612762,28,17,2023-12-27T01:26:25Z,980000,False,-27.0,-1.0,1,right,W. Kessler Layup (2 PTS) (C. Sexton 2 AST),"[1631117, 1629012]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.7,Made,2.0,C. Sexton,1629012.0,2.0,,,,,,,,,,,,,,
101,PT03M55.00S,2023-12-27T01:26:25.9Z,1,REGULAR,foul,personal,[],1629012,,,1610612759,28,17,2023-12-27T01:26:34Z,1000000,False,,,0,,C. Sexton personal FOUL (1 PF),"[1629012, 1628380]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202056.0,,,,,,1.0,0.0,Collins,1628380.0
103,PT03M55.00S,2023-12-27T01:26:36.6Z,1,REGULAR,substitution,out,[],1631103,,,1610612759,28,17,2023-12-27T01:26:43Z,1020000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M55.00S,2023-12-27T01:26:36.6Z,1,REGULAR,substitution,out,[],1629012,,,1610612759,28,17,2023-12-27T01:26:43Z,1030000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M55.00S,2023-12-27T01:26:36.6Z,1,REGULAR,substitution,in,[],1626224,,,1610612759,28,17,2023-12-27T01:26:43Z,1040000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M55.00S,2023-12-27T01:26:36.6Z,1,REGULAR,substitution,in,[],1631323,,,1610612759,28,17,2023-12-27T01:26:43Z,1050000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M50.00S,2023-12-27T01:27:00.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,6.783837056504599,43.872549019607845,1610612759,30,17,2023-12-27T01:27:06Z,1060000,False,31.0,11.0,1,left,Z. Collins driving Hook (2 PTS) (K. Johnson 1 AST),"[1628380, 1629640]",1610612759.0,SAS,driving,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,3.26,Made,2.0,K. Johnson,1629640.0,1.0,,,,,,,,,,,,,,
110,PT03M34.00S,2023-12-27T01:27:36.5Z,1,REGULAR,3pt,Jump Shot,[],203903,71.17279894875165,20.833333333333336,1610612762,30,17,2023-12-27T01:27:40Z,1090000,False,-146.0,218.0,1,right,MISS J. Clarkson 26' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
111,PT03M32.00S,2023-12-27T01:27:38.5Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,30,17,2023-12-27T01:27:40Z,1100000,False,,,0,,Z. Collins REBOUND (Off:0 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,110.0,2.0,2.0,0.0,,,,,,,,,,
112,PT03M24.00S,2023-12-27T01:27:46.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.389618922470433,52.20588235294118,1610612759,30,17,2023-12-27T01:27:51Z,1110000,False,-11.0,8.0,1,left,MISS K. Johnson driving finger roll Layup,[1629640],1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.34,Missed,,,,,,,,,,,,,,,,,,
113,PT03M20.00S,2023-12-27T01:27:50.4Z,1,REGULAR,rebound,offensive,[],1628380,,,1610612759,30,17,2023-12-27T01:27:50Z,1120000,False,,,0,,Z. Collins REBOUND (Off:1 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,112.0,3.0,2.0,1.0,,,,,,,,,,
114,PT03M20.00S,2023-12-27T01:27:50.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,5.590000152587891,50.0,1610612759,32,17,2023-12-27T01:27:50Z,1130000,False,0.0,0.0,1,left,Z. Collins putback Layup (4 PTS),[1628380],1610612759.0,SAS,putback,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
115,PT03M06.00S,2023-12-27T01:28:05.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,94.56307490144546,49.26470588235294,1610612762,32,19,2023-12-27T01:28:09Z,1140000,False,-4.0,-1.0,1,right,W. Kessler DUNK (4 PTS) (J. Clarkson 2 AST),"[1631117, 203903]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,0.4,Made,4.0,J. Clarkson,203903.0,2.0,,,,,,,,,,,,,,
117,PT02M53.00S,2023-12-27T01:28:18.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,15.850854139290407,37.5,1610612759,32,19,2023-12-27T01:28:21Z,1160000,False,62.0,96.0,1,left,MISS Z. Collins 11' floating Shot,[1628380],1610612759.0,SAS,floating,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Right,11.5,Missed,,,,,,,,,,,,,,,,,,
118,PT02M51.00S,2023-12-27T01:28:20.3Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,32,19,2023-12-27T01:28:21Z,1170000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:3),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,117.0,3.0,3.0,0.0,,,,,,,,,,
119,PT02M40.00S,2023-12-27T01:28:31.0Z,1,REGULAR,3pt,Jump Shot,[],1641718,89.30683311432325,3.431372549019608,1610612762,32,19,2023-12-27T01:28:39Z,1180000,False,-233.0,48.0,1,right,MISS K. George 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Left Corner 3,24+ Left,23.77,Missed,,,,,,,,,,,,,,,,,,
120,PT02M33.00S,2023-12-27T01:28:38.0Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,32,19,2023-12-27T01:28:39Z,1190000,False,,,0,,W. Kessler REBOUND (Off:1 Def:0),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Left Corner 3,24+ Left,,,,,,,119.0,1.0,0.0,1.0,,,,,,,,,,
121,PT02M33.00S,2023-12-27T01:28:37.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631117,94.40999984741211,50.0,1610612762,32,21,2023-12-27T01:28:37Z,1200000,False,0.0,0.0,1,right,W. Kessler tip DUNK (6 PTS),[1631117],1610612762.0,UTA,tip,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
122,PT02M23.00S,2023-12-27T01:28:46.8Z,1,REGULAR,2pt,Jump Shot,[],1628380,23.603810775295663,46.32352941176471,1610612759,32,21,2023-12-27T01:28:52Z,1210000,False,18.0,169.0,1,left,MISS Z. Collins 17' Jump Shot,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Center,17.04,Missed,,,,,,,,,,,,,,,,,,
123,PT02M21.00S,2023-12-27T01:28:48.8Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,32,21,2023-12-27T01:28:52Z,1220000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Center,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,
124,PT02M14.00S,2023-12-27T01:28:56.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,94.1688567674113,48.77450980392157,1610612762,32,23,2023-12-27T01:34:34Z,1230000,False,-6.0,2.0,1,right,W. Kessler cutting DUNK (8 PTS) (J. Clarkson 3 AST),"[1631117, 203903]",1610612762.0,UTA,cutting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,0.65,Made,8.0,J. Clarkson,203903.0,3.0,,,,,,,,,,,,,,
126,PT01M54.00S,2023-12-27T01:29:16.8Z,1,REGULAR,3pt,Jump Shot,[],1630170,31.09395532194481,64.2156862745098,1610612759,32,23,2023-12-27T01:34:48Z,1250000,False,-71.0,240.0,1,left,MISS D. Vassell 25' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,25.01,Missed,,,,,,,,,,,,,,,,,,
127,PT01M52.00S,2023-12-27T01:29:19.0Z,1,REGULAR,rebound,offensive,[],1630200,,,1610612759,32,23,2023-12-27T01:29:19Z,1260000,False,,,0,,T. Jones REBOUND (Off:1 Def:0),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,126.0,1.0,0.0,1.0,,,,,,,,,,
128,PT01M48.00S,2023-12-27T01:29:22.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,23.47240473061761,12.009803921568627,1610612759,32,23,2023-12-27T01:29:26Z,1270000,False,190.0,168.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.37,Missed,,,,,,,,,,,,,,,,,,
129,PT01M46.00S,2023-12-27T01:29:24.3Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612762,32,23,2023-12-27T01:29:24Z,1280000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,,,
130,PT01M38.00S,2023-12-27T01:29:32.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203482,94.30026281208936,44.36274509803921,1610612762,32,23,2023-12-27T01:35:09Z,1290000,False,-28.0,1.0,1,right,MISS K. Olynyk driving Layup,[203482],1610612762.0,UTA,driving,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,2.82,Missed,,,,,,,,,,,,,,,,,,
131,PT01M34.00S,2023-12-27T01:29:36.8Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,32,23,2023-12-27T01:29:37Z,1300000,False,,,0,,W. Kessler REBOUND (Off:2 Def:0),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,130.0,2.0,0.0,2.0,,,,,,,,,,
132,PT01M34.00S,2023-12-27T01:29:36.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,94.40999984741211,50.0,1610612762,32,23,2023-12-27T01:29:36Z,1310000,False,0.0,0.0,1,right,MISS W. Kessler tip Layup,[1631117],1610612762.0,UTA,tip,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
133,PT01M33.00S,2023-12-27T01:29:37.3Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,32,23,2023-12-27T01:29:37Z,1320000,False,,,0,,Z. Collins REBOUND (Off:1 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,,,,,,,132.0,4.0,3.0,1.0,,,,,,,,,,
134,PT01M28.00S,2023-12-27T01:29:46.0Z,1,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612759,32,23,2023-12-27T01:29:55Z,1330000,False,,,0,,W. Kessler shooting personal FOUL (1 PF) (Osman 2 FT),"[1631117, 1626224]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1662.0,,,,,,1.0,0.0,Osman,1626224.0
136,PT01M28.00S,2023-12-27T01:30:16.7Z,1,REGULAR,freethrow,1 of 2,[],1626224,,,1610612759,32,23,2023-12-27T01:30:16Z,1350000,False,,,0,,MISS C. Osman Free Throw 1 of 2,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
137,PT01M28.00S,2023-12-27T01:30:16.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,32,23,2023-12-27T01:30:16Z,1360000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,136.0,,,,,,,,,,,,,
138,PT01M28.00S,2023-12-27T01:30:17.4Z,1,REGULAR,substitution,out,[],1630170,,,1610612759,32,23,2023-12-27T01:30:32Z,1370000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M28.00S,2023-12-27T01:30:17.4Z,1,REGULAR,substitution,out,[],203482,,,1610612759,32,23,2023-12-27T01:30:32Z,1380000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M28.00S,2023-12-27T01:30:17.4Z,1,REGULAR,substitution,in,[],1630577,,,1610612759,32,23,2023-12-27T01:30:32Z,1390000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M28.00S,2023-12-27T01:30:17.4Z,1,REGULAR,substitution,in,[],1628374,,,1610612759,32,23,2023-12-27T01:30:32Z,1400000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M28.00S,2023-12-27T01:30:41.7Z,1,REGULAR,freethrow,2 of 2,[],1626224,,,1610612759,32,23,2023-12-27T01:30:41Z,1410000,False,,,0,,MISS C. Osman Free Throw 2 of 2,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
143,PT01M24.00S,2023-12-27T01:30:44.6Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,32,23,2023-12-27T01:30:44Z,1420000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,142.0,2.0,1.0,1.0,,,,,,,,,,
144,PT01M06.00S,2023-12-27T01:31:03.2Z,1,REGULAR,3pt,Jump Shot,[],203903,77.7431011826544,8.333333333333332,1610612762,32,23,2023-12-27T01:36:12Z,1430000,False,-208.0,157.0,1,right,MISS J. Clarkson 26' step back 3PT,[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,26.07,Missed,,,,,,,,,,,,,,,,,,
145,PT01M03.00S,2023-12-27T01:31:06.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,32,23,2023-12-27T01:31:11Z,1440000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,144.0,,,,,,,,,,,,,
147,PT00M53.80S,2023-12-27T01:31:24.6Z,1,REGULAR,foul,offensive,[],1628380,,,1610612759,32,23,2023-12-27T01:31:33Z,1460000,False,,,0,,Z. Collins offensive FOUL (1 PF),"[1628380, 1628374]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1662.0,,,,,,1.0,0.0,Markkanen,1628374.0
149,PT00M53.80S,2023-12-27T01:31:24.6Z,1,REGULAR,turnover,offensive foul,[],1628380,,,1610612759,32,23,2023-12-27T01:31:24Z,1480000,False,,,0,,Z. Collins offensive foul TURNOVER (1 TO),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1662.0,1.0,,,,,,,,
150,PT00M42.70S,2023-12-27T01:31:47.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631117,93.24901445466492,42.15686274509804,1610612762,32,23,2023-12-27T01:31:52Z,1490000,False,-39.0,11.0,1,right,MISS W. Kessler Layup - blocked,"[1631117, 1628380]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,4.07,Missed,,,,,,,,,,,Collins,1628380.0,,,,,,
151,PT00M42.70S,2023-12-27T01:31:47.2Z,1,REGULAR,block,,[],1628380,,,1610612762,32,23,2023-12-27T01:31:49Z,1500000,False,,,0,,Z. Collins BLOCK (2 BLK),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
152,PT00M40.50S,2023-12-27T01:31:49.4Z,1,REGULAR,rebound,offensive,[],203903,,,1610612762,32,23,2023-12-27T01:31:52Z,1510000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,,150.0,2.0,1.0,1.0,,,,,,,,,,
153,PT00M39.40S,2023-12-27T01:31:54.2Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203903,94.30026281208936,10.049019607843137,1610612762,32,25,2023-12-27T01:32:00Z,1520000,False,-200.0,1.0,1,right,J. Clarkson 19' Jump Shot (2 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Left,19.98,Made,2.0,,,,,,,,,,,,,,,,,
154,PT00M31.20S,2023-12-27T01:32:02.3Z,1,REGULAR,3pt,Jump Shot,[],1629640,28.203022339027594,16.911764705882355,1610612759,32,25,2023-12-27T01:32:07Z,1530000,False,165.0,213.0,1,left,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,26.94,Missed,,,,,,,,,,,,,,,,,,
155,PT00M27.00S,2023-12-27T01:32:06.5Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,32,25,2023-12-27T01:32:07Z,1540000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,,,,,154.0,3.0,2.0,1.0,,,,,,,,,,
156,PT00M12.10S,2023-12-27T01:32:21.3Z,1,REGULAR,turnover,lost ball,[],1628374,,,1610612762,32,25,2023-12-27T01:32:44Z,1550000,False,,,0,,L. Markkanen lost ball TURNOVER (1 TO),"[1628374, 1630200]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,1.0,,,Jones,1630200.0,,,,
157,PT00M12.10S,2023-12-27T01:32:21.3Z,1,REGULAR,steal,,[],1630200,,,1610612759,32,25,2023-12-27T01:32:23Z,1560000,False,,,0,,T. Jones STEAL (2 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
158,PT00M04.40S,2023-12-27T01:32:28.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,7.5722733245729295,49.26470588235294,1610612759,32,25,2023-12-27T01:32:37Z,1570000,False,4.0,19.0,1,left,MISS K. Johnson driving Layup - blocked,"[1629640, 1631117]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,,Kessler,1631117.0,,,,,,
159,PT00M04.40S,2023-12-27T01:32:28.9Z,1,REGULAR,block,,[],1631117,,,1610612759,32,25,2023-12-27T01:41:06Z,1580000,False,,,0,,W. Kessler BLOCK (2 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
160,PT00M01.50S,2023-12-27T01:32:31.8Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612762,32,25,2023-12-27T01:40:56Z,1590000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:2),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,158.0,2.0,2.0,0.0,,,,,,,,,,
161,PT00M00.80S,2023-12-27T01:32:38.1Z,1,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612762,32,25,2023-12-27T01:36:06Z,1592500,False,,,0,,Z. Collins shooting personal FOUL (2 PF) (Markkanen 2 FT),"[1628380, 1628374]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202056.0,,,,,,2.0,0.0,Markkanen,1628374.0
165,PT00M00.80S,2023-12-27T01:34:27.8Z,1,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,32,26,2023-12-27T01:35:44Z,1595000,False,,,0,,L. Markkanen Free Throw 1 of 2 (5 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
