actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
174,PT10M01.00S,2024-03-30T00:41:41.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,94.03745072273325,49.26470588235294,1610612759,45,29,2024-03-30T00:42:48Z,1720000,False,-4.0,4.0,1,right,V. Wembanyama alley-oop DUNK (6 PTS) (T. Jones 3 AST),"[1641705, 1630200]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.51,Made,6.0,T. Jones,1630200.0,3.0,,,,,,,,,,,,,,
176,PT09M36.00S,2024-03-30T00:42:06.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,7.966491458607096,54.90196078431373,1610612752,45,29,2024-03-30T01:29:32Z,1740000,False,-25.0,22.0,1,left,MISS I. Hartenstein driving Layup,[1628392],1610612752.0,NYK,driving,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,,,,,,
177,PT09M34.00S,2024-03-30T00:42:08.2Z,2,REGULAR,rebound,defensive,[],1631103,,,1610612759,45,29,2024-03-30T00:43:45Z,1750000,False,,,0,,M. Branham REBOUND (Off:0 Def:2),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,176.0,2.0,2.0,0.0,,,,
178,PT09M25.00S,2024-03-30T00:42:17.6Z,2,REGULAR,3pt,Jump Shot,[],1629640,73.27529566360053,19.362745098039216,1610612759,45,29,2024-03-30T00:42:24Z,1760000,False,-153.0,199.0,1,right,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.09,Missed,,,,,,,,,,,,,,,,,,
179,PT09M20.00S,2024-03-30T00:42:22.6Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612752,45,29,2024-03-30T00:42:24Z,1770000,False,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612752.0,NYK,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,178.0,1.0,1.0,0.0,,,,
180,PT09M14.00S,2024-03-30T00:42:29.2Z,2,REGULAR,2pt,Jump Shot,[],1629003,24.129434954007884,50.49019607843137,1610612752,45,29,2024-03-30T00:42:41Z,1780000,False,-2.0,174.0,1,left,MISS S. Milton 17' pullup Shot,[1629003],1610612752.0,NYK,pullup,,,Milton,S. Milton,,,,,Mid-Range,16-24 Center,17.43,Missed,,,,,,,,,,,,,,,,,,
181,PT09M14.00S,2024-03-30T00:42:29.2Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,45,29,2024-03-30T00:42:41Z,1790000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,180.0,7.0,6.0,1.0,,,,
183,PT09M02.00S,2024-03-30T00:42:41.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,93.64323258869908,50.73529411764706,1610612759,47,29,2024-03-30T00:44:27Z,1800000,False,4.0,7.0,1,right,M. Branham cutting Layup (3 PTS) (V. Wembanyama 3 AST),"[1631103, 1641705]",1610612759.0,SAS,cutting,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,0.82,Made,3.0,V. Wembanyama,1641705.0,3.0,,,,,,,,,,,,,,
185,PT08M47.00S,2024-03-30T00:42:55.3Z,2,REGULAR,3pt,Jump Shot,[],202711,17.16491458607096,3.6764705882352944,1610612752,47,29,2024-03-30T00:43:09Z,1820000,False,232.0,109.0,1,left,MISS B. Bogdanovic 25' 3PT,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
186,PT08M45.00S,2024-03-30T00:42:57.3Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,47,29,2024-03-30T00:43:09Z,1830000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,185.0,8.0,7.0,1.0,,,,
187,PT08M37.00S,2024-03-30T00:43:06.0Z,2,REGULAR,3pt,Jump Shot,[],1631103,94.43166885676742,3.1862745098039214,1610612759,50,29,2024-03-30T00:43:13Z,1840000,False,-234.0,0.0,1,right,M. Branham 3PT  (6 PTS) (V. Wembanyama 4 AST),"[1631103, 1641705]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Left Corner 3,24+ Left,23.41,Made,6.0,V. Wembanyama,1641705.0,4.0,,,,,,,,,,,,,,
189,PT08M28.00S,2024-03-30T00:43:18.7Z,2,REGULAR,foul,personal,[],1630200,,,1610612752,50,29,2024-03-30T00:43:41Z,1860000,False,,,0,,T. Jones personal FOUL (1 PF),"[1630200, 1629003]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,2882.0,,1.0,0.0,Milton,1629003.0,,,,,,,,
191,PT08M28.00S,2024-03-30T00:43:31.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,50,29,2024-03-30T00:43:31Z,1880000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M28.00S,2024-03-30T00:46:04.1Z,2,REGULAR,substitution,out,[],1629640,,,1610612752,50,29,2024-03-30T00:46:24Z,1890000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M28.00S,2024-03-30T00:46:04.1Z,2,REGULAR,substitution,out,[],1628978,,,1610612752,50,29,2024-03-30T00:46:24Z,1900000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M28.00S,2024-03-30T00:46:04.1Z,2,REGULAR,substitution,in,[],1631110,,,1610612752,50,29,2024-03-30T00:46:24Z,1910000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M28.00S,2024-03-30T00:46:04.1Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,50,29,2024-03-30T00:46:24Z,1920000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M18.00S,2024-03-30T00:46:43.1Z,2,REGULAR,3pt,Jump Shot,[],1628973,36.08738501971091,47.388174019607845,1610612752,50,29,2024-03-30T00:46:49Z,1930000,False,13.0,287.0,1,left,MISS J. Brunson 28' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,28.7,Missed,,,,,,,,,,,,,,,,,,
197,PT08M15.00S,2024-03-30T00:46:46.1Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,50,29,2024-03-30T00:46:49Z,1940000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,196.0,1.0,1.0,0.0,,,,
198,PT08M03.00S,2024-03-30T00:46:57.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,93.77463863337714,49.01960784313725,1610612759,50,29,2024-03-30T00:47:14Z,1950000,False,-5.0,6.0,1,right,MISS C. Osman driving Layup - blocked,"[1626224, 1630173]",1610612759.0,SAS,driving,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,0.77,Missed,,,,,,,,,,,,,,,,,Achiuwa,1630173.0
199,PT08M03.00S,2024-03-30T00:46:57.9Z,2,REGULAR,block,,[],1630173,,,1610612759,50,29,2024-03-30T00:47:00Z,1960000,False,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
200,PT08M00.00S,2024-03-30T00:47:00.9Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612752,50,29,2024-03-30T00:47:14Z,1970000,False,,,0,,S. Milton REBOUND (Off:0 Def:2),[1629003],1610612752.0,NYK,,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,198.0,2.0,2.0,0.0,,,,
201,PT07M59.00S,2024-03-30T00:47:02.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202711,13.354139290407357,95.58823529411765,1610612752,50,29,2024-03-30T00:47:23Z,1980000,False,-228.0,73.0,1,left,MISS B. Bogdanovic running 3PT,[202711],1610612752.0,NYK,running,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,23.93,Missed,,,,,,,,,,,,,,,,,,
202,PT07M56.00S,2024-03-30T00:47:12.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,50,29,2024-03-30T00:47:12Z,1990000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,201.0,,,,,,,
204,PT07M47.00S,2024-03-30T00:47:28.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629003,5.732588699080158,51.470588235294116,1610612752,50,31,2024-03-30T00:47:36Z,2010000,False,-7.0,1.0,1,left,S. Milton cutting Layup (2 PTS) (J. Brunson 3 AST),"[1629003, 1628973]",1610612752.0,NYK,cutting,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,0.75,Made,2.0,J. Brunson,1628973.0,3.0,,,,,,,,,,,,,,
206,PT07M37.00S,2024-03-30T00:47:38.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631110,89.30683311432325,48.529411764705884,1610612759,50,31,2024-03-30T00:47:45Z,2030000,False,-7.0,48.0,1,right,MISS J. Sochan turnaround bank Hook,[1631110],1610612759.0,SAS,turnaround bank,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,4.86,Missed,,,,,,,,,,,,,,,,,,
207,PT07M34.00S,2024-03-30T00:47:41.8Z,2,REGULAR,rebound,defensive,[],202711,,,1610612752,50,31,2024-03-30T00:47:45Z,2040000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,206.0,1.0,1.0,0.0,,,,
208,PT07M27.00S,2024-03-30T00:47:48.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,5.469776609724048,34.068627450980394,1610612752,50,33,2024-03-30T00:47:57Z,2050000,False,80.0,-1.0,1,left,P. Achiuwa 7' Jump Shot (2 PTS) (J. Brunson 4 AST),"[1630173, 1628973]",1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,7.97,Made,2.0,J. Brunson,1628973.0,4.0,,,,,,,,,,,,,,
210,PT07M27.00S,2024-03-30T00:47:55.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,50,33,2024-03-30T00:47:55Z,2070000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M27.00S,2024-03-30T00:50:44.5Z,2,REGULAR,substitution,out,[],1630173,,,1610612759,50,33,2024-03-30T00:50:51Z,2080000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M27.00S,2024-03-30T00:50:44.5Z,2,REGULAR,substitution,in,[],1628404,,,1610612759,50,33,2024-03-30T00:50:51Z,2090000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M18.00S,2024-03-30T00:50:55.3Z,2,REGULAR,foul,personal,[],1628392,,,1610612759,50,33,2024-03-30T00:51:13Z,2100000,False,,,0,,I. Hartenstein personal FOUL (3 PF),"[1628392, 1641705]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202007.0,,3.0,0.0,Wembanyama,1641705.0,,,,,,,,
215,PT07M18.00S,2024-03-30T00:51:05.3Z,2,REGULAR,substitution,out,[],1628392,,,1610612759,50,33,2024-03-30T00:51:11Z,2120000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M18.00S,2024-03-30T00:51:05.3Z,2,REGULAR,substitution,in,[],1629011,,,1610612759,50,33,2024-03-30T00:51:11Z,2130000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M10.00S,2024-03-30T00:51:27.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,93.77463863337714,50.245098039215684,1610612759,52,33,2024-03-30T00:51:37Z,2140000,False,1.0,6.0,1,right,V. Wembanyama driving DUNK (8 PTS) (M. Branham 1 AST),"[1641705, 1631103]",1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.61,Made,8.0,M. Branham,1631103.0,1.0,,,,,,,,,,,,,,
219,PT06M59.00S,2024-03-30T00:51:40.8Z,2,REGULAR,foul,personal,[],1641705,,,1610612752,52,33,2024-03-30T00:51:50Z,2160000,False,,,0,,V. Wembanyama personal FOUL (1 PF),"[1641705, 1628973]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,,,,,,,2882.0,,1.0,0.0,Brunson,1628973.0,,,,,,,,
221,PT06M59.00S,2024-03-30T00:51:46.9Z,2,REGULAR,substitution,out,[],1630200,,,1610612752,52,33,2024-03-30T00:51:51Z,2180000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M59.00S,2024-03-30T00:51:46.9Z,2,REGULAR,substitution,in,[],1630170,,,1610612752,52,33,2024-03-30T00:51:51Z,2190000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M53.00S,2024-03-30T00:52:11.1Z,2,REGULAR,foul,personal,['2freethrow'],1631110,,,1610612752,52,33,2024-03-30T00:52:17Z,2200000,False,,,0,,J. Sochan shooting personal FOUL (1 PF) (Brunson 2 FT),"[1631110, 1628973]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202007.0,,1.0,0.0,Brunson,1628973.0,,,,,,,,
225,PT06M53.00S,2024-03-30T00:52:41.6Z,2,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,52,34,2024-03-30T00:52:41Z,2220000,False,,,0,,J. Brunson Free Throw 1 of 2 (12 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
226,PT06M53.00S,2024-03-30T00:53:04.6Z,2,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,52,35,2024-03-30T00:53:04Z,2230000,False,,,0,,J. Brunson Free Throw 2 of 2 (13 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
227,PT06M40.00S,2024-03-30T00:53:21.7Z,2,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612759,52,35,2024-03-30T00:53:28Z,2240000,False,,,0,,M. Robinson shooting personal FOUL (1 PF) (Wembanyama 2 FT),"[1629011, 1641705]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,202007.0,,1.0,0.0,Wembanyama,1641705.0,,,,,,,,
229,PT06M40.00S,2024-03-30T00:53:49.1Z,2,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,53,35,2024-03-30T00:53:49Z,2260000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (9 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
230,PT06M40.00S,2024-03-30T00:53:50.0Z,2,REGULAR,substitution,out,[],1626224,,,1610612759,53,35,2024-03-30T00:53:52Z,2270000,False,,,0,,SUB out: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M40.00S,2024-03-30T00:53:50.0Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,53,35,2024-03-30T00:53:52Z,2280000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M40.00S,2024-03-30T00:54:10.7Z,2,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,54,35,2024-03-30T00:54:10Z,2290000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (10 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
233,PT06M16.00S,2024-03-30T00:54:36.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,15.982260183968464,64.95098039215686,1610612752,54,35,2024-03-30T00:54:46Z,2300000,False,-75.0,98.0,1,left,MISS J. Hart 12' step back Shot,[1628404],1610612752.0,NYK,step back,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Left,12.3,Missed,,,,,,,,,,,,,,,,,,
234,PT06M13.00S,2024-03-30T00:54:39.2Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,54,35,2024-03-30T00:54:46Z,2310000,False,,,0,,M. Robinson REBOUND (Off:2 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,233.0,5.0,3.0,2.0,,,,
235,PT06M13.00S,2024-03-30T00:54:39.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,5.590000152587891,50.0,1610612752,54,35,2024-03-30T00:54:39Z,2320000,False,0.0,0.0,1,left,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
236,PT06M13.00S,2024-03-30T00:54:40.2Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,54,35,2024-03-30T00:54:40Z,2330000,False,,,0,,M. Robinson REBOUND (Off:3 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,235.0,6.0,3.0,3.0,,,,
237,PT06M07.00S,2024-03-30T00:54:46.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628973,8.754927726675426,60.29411764705882,1610612752,54,37,2024-03-30T00:54:57Z,2340000,False,-51.0,30.0,1,left,J. Brunson driving floating bank Jump Shot (15 PTS),[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,5.95,Made,15.0,,,,,,,,,,,,,,,,,
239,PT05M43.00S,2024-03-30T00:55:10.1Z,2,REGULAR,2pt,Jump Shot,[],1641705,89.56964520367937,68.38235294117648,1610612759,54,37,2024-03-30T00:55:24Z,2360000,False,92.0,46.0,1,right,MISS V. Wembanyama 10' bank Shot,[1641705],1610612759.0,SAS,bank,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,10.25,Missed,,,,,,,,,,,,,,,,,,
240,PT05M41.00S,2024-03-30T00:55:12.2Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612752,54,37,2024-03-30T00:55:12Z,2370000,False,,,0,,S. Milton REBOUND (Off:0 Def:3),[1629003],1610612752.0,NYK,,,,Milton,S. Milton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,239.0,3.0,3.0,0.0,,,,
241,PT05M38.00S,2024-03-30T00:55:14.5Z,2,REGULAR,2pt,Jump Shot,[],1628973,21.23850197109067,75.49019607843137,1610612752,54,39,2024-03-30T00:55:30Z,2380000,False,-127.0,147.0,1,left,J. Brunson 19' pullup Jump Shot (17 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,19.47,Made,17.0,,,,,,,,,,,,,,,,,
242,PT05M22.00S,2024-03-30T00:55:30.0Z,2,REGULAR,turnover,lost ball,[],1630170,,,1610612759,54,39,2024-03-30T00:55:38Z,2390000,False,,,0,,D. Vassell lost ball TURNOVER (1 TO),"[1630170, 1629003]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,,,,,,,Milton,1629003.0,,
243,PT05M22.00S,2024-03-30T00:55:30.0Z,2,REGULAR,steal,,[],1629003,,,1610612752,54,39,2024-03-30T00:57:38Z,2400000,False,,,0,,S. Milton STEAL (1 STL),[1629003],1610612752.0,NYK,,,,Milton,S. Milton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
244,PT05M21.00S,2024-03-30T00:55:33.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202711,6.389618922470433,49.754901960784316,1610612752,54,41,2024-03-30T00:55:46Z,2410000,False,1.0,8.0,1,left,B. Bogdanovic running DUNK (4 PTS) (J. Hart 3 AST),"[202711, 1628404]",1610612752.0,NYK,running,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,0.77,Made,4.0,J. Hart,1628404.0,3.0,,,,,,,,,,,,,,
246,PT05M21.00S,2024-03-30T00:55:39.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,54,41,2024-03-30T00:55:39Z,2430000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M21.00S,2024-03-30T00:56:58.0Z,2,REGULAR,substitution,out,[],1641705,,,1610612759,54,41,2024-03-30T00:57:14Z,2440000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M21.00S,2024-03-30T00:56:58.0Z,2,REGULAR,substitution,in,[],1628380,,,1610612759,54,41,2024-03-30T00:57:14Z,2450000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M10.00S,2024-03-30T00:57:22.2Z,2,REGULAR,3pt,Jump Shot,[],1631103,74.72076215505913,16.42156862745098,1610612759,57,41,2024-03-30T00:57:28Z,2460000,False,-168.0,185.0,1,right,M. Branham 24' 3PT  (9 PTS) (D. Vassell 4 AST),"[1631103, 1630170]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,24.99,Made,9.0,D. Vassell,1630170.0,4.0,,,,,,,,,,,,,,
251,PT04M46.00S,2024-03-30T00:57:46.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,16.245072273324574,57.35294117647059,1610612752,57,43,2024-03-30T00:57:54Z,2480000,False,-37.0,100.0,1,left,J. Brunson 10' pullup Jump Shot (19 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,10.67,Made,19.0,,,,,,,,,,,,,,,,,
252,PT04M28.00S,2024-03-30T00:58:05.9Z,2,REGULAR,foul,personal,['2freethrow'],1629003,,,1610612759,57,43,2024-03-30T00:58:30Z,2490000,False,,,0,,S. Milton shooting personal FOUL (1 PF) (Collins 2 FT),"[1629003, 1628380]",1610612752.0,NYK,shooting,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,,1.0,0.0,Collins,1628380.0,,,,,,,,
254,PT04M28.00S,2024-03-30T00:58:31.2Z,2,REGULAR,freethrow,1 of 2,[],1628380,,,1610612759,58,43,2024-03-30T00:59:08Z,2510000,False,,,0,,Z. Collins Free Throw 1 of 2 (1 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
255,PT04M28.00S,2024-03-30T00:58:31.8Z,2,REGULAR,substitution,out,[],1629003,,,1610612759,58,43,2024-03-30T00:58:42Z,2520000,False,,,0,,SUB out: S. Milton,[1629003],1610612752.0,NYK,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M28.00S,2024-03-30T00:58:31.8Z,2,REGULAR,substitution,out,[],1629011,,,1610612759,58,43,2024-03-30T00:58:42Z,2530000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M28.00S,2024-03-30T00:58:31.8Z,2,REGULAR,substitution,in,[],1628978,,,1610612759,58,43,2024-03-30T00:58:42Z,2540000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M28.00S,2024-03-30T00:58:31.8Z,2,REGULAR,substitution,in,[],1630173,,,1610612759,58,43,2024-03-30T00:58:42Z,2550000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M28.00S,2024-03-30T00:58:31.8Z,2,REGULAR,substitution,out,[],202711,,,1610612759,58,43,2024-03-30T00:59:23Z,2555000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M28.00S,2024-03-30T00:58:31.8Z,2,REGULAR,substitution,in,[],1630540,,,1610612759,58,43,2024-03-30T00:59:23Z,2557500,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M28.00S,2024-03-30T00:58:31.2Z,2,REGULAR,freethrow,2 of 2,[],1628380,,,1610612759,58,43,2024-03-30T00:59:08Z,2560000,False,,,0,,MISS Z. Collins Free Throw 2 of 2,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
