actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
89,PT05M06.00S,2023-12-17T20:54:28.1Z,1,REGULAR,substitution,in,[],1628380,,,1610612740,13,16,2023-12-17T20:54:45Z,890000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M06.00S,2023-12-17T20:54:28.1Z,1,REGULAR,substitution,in,[],1630200,,,1610612740,13,16,2023-12-17T20:54:45Z,900000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M06.00S,2023-12-17T20:54:28.1Z,1,REGULAR,substitution,out,[],203468,,,1610612740,13,16,2023-12-17T20:55:46Z,905000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M06.00S,2023-12-17T20:54:28.1Z,1,REGULAR,substitution,in,[],1630631,,,1610612740,13,16,2023-12-17T20:55:46Z,907500,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M06.00S,2023-12-17T20:54:54.9Z,1,REGULAR,freethrow,1 of 1,[],202685,,,1610612740,13,17,2023-12-17T20:54:54Z,910000,False,,,0,,J. Valanciunas Free Throw 1 of 1 (3 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
93,PT04M47.00S,2023-12-17T20:55:18.6Z,1,REGULAR,foul,personal,['2freethrow'],202685,,,1610612759,13,17,2023-12-17T20:55:31Z,920000,False,,,0,,J. Valanciunas shooting personal FOUL (2 PF) (Osman 2 FT),"[202685, 1626224]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2004.0,,,,2.0,0.0,Osman,1626224.0
97,PT04M47.00S,2023-12-17T20:55:55.2Z,1,REGULAR,freethrow,1 of 2,[],1626224,,,1610612759,13,17,2023-12-17T20:55:55Z,940000,False,,,0,,MISS C. Osman Free Throw 1 of 2,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
98,PT04M47.00S,2023-12-17T20:55:55.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,13,17,2023-12-17T20:55:55Z,950000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,97.0,,,,,,,,,,,
99,PT04M47.00S,2023-12-17T20:55:57.5Z,1,REGULAR,substitution,out,[],202685,,,1610612759,13,17,2023-12-17T20:56:02Z,960000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M47.00S,2023-12-17T20:55:57.5Z,1,REGULAR,substitution,in,[],203469,,,1610612759,13,17,2023-12-17T20:56:02Z,970000,False,,,0,,SUB in: C. Zeller,[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M47.00S,2023-12-17T20:56:19.9Z,1,REGULAR,freethrow,2 of 2,[],1626224,,,1610612759,14,17,2023-12-17T20:56:19Z,980000,False,,,0,,C. Osman Free Throw 2 of 2 (1 PTS),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
102,PT04M23.00S,2023-12-17T20:56:44.1Z,1,REGULAR,2pt,Jump Shot,[],1627742,93.64323258869908,77.94117647058823,1610612740,14,17,2023-12-17T20:57:08Z,990000,False,140.0,7.0,1,right,MISS B. Ingram 13' turnaround fadeaway Shot,[1627742],1610612740.0,NOP,turnaround fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,13.99,Missed,,,,,,,,,,,,,,,,,,
103,PT04M18.00S,2023-12-17T20:56:49.1Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,14,17,2023-12-17T20:56:54Z,1000000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,,,,,,,,,102.0,1.0,1.0,0.0,,,,,,,,
104,PT04M07.00S,2023-12-17T20:57:00.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,7.178055190538765,44.85294117647059,1610612759,14,17,2023-12-17T20:57:26Z,1010000,False,26.0,15.0,1,left,MISS T. Jones driving Layup,[1630200],1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,,
105,PT04M04.00S,2023-12-17T20:57:03.3Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,14,17,2023-12-17T20:57:05Z,1020000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,104.0,1.0,1.0,0.0,,,,,,,,
106,PT04M02.00S,2023-12-17T20:57:05.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,70.90998685939553,12.990196078431374,1610612740,14,20,2023-12-17T20:58:03Z,1030000,False,-185.0,221.0,1,right,T. Murphy III 28' 3PT running (3 PTS) (B. Ingram 1 AST),"[1630530, 1627742]",1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,28.81,Made,3.0,B. Ingram,1627742.0,1.0,,,,,,,,,,,,,,
108,PT03M42.00S,2023-12-17T20:57:25.5Z,1,REGULAR,3pt,Jump Shot,[],1630170,25.969119579500656,7.8431372549019605,1610612759,14,20,2023-12-17T20:57:31Z,1050000,False,211.0,192.0,1,left,MISS D. Vassell 28' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,28.49,Missed,,,,,,,,,,,,,,,,,,
109,PT03M38.00S,2023-12-17T20:57:29.5Z,1,REGULAR,rebound,defensive,[],203469,,,1610612740,14,20,2023-12-17T20:57:31Z,1060000,False,,,0,,C. Zeller REBOUND (Off:0 Def:1),[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,Above the Break 3,24+ Right Center,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,
110,PT03M29.00S,2023-12-17T20:57:40.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,92.72339027595268,39.46078431372549,1610612740,14,22,2023-12-17T20:59:00Z,1070000,False,-53.0,16.0,1,right,T. Murphy III driving Layup (5 PTS) (C. Zeller 1 AST),"[1630530, 203469]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,5.5,Made,5.0,C. Zeller,203469.0,1.0,,,,,,,,,,,,,,
112,PT03M29.00S,2023-12-17T20:57:45.6Z,1,REGULAR,foul,personal,['1freethrow'],1628380,,,1610612740,14,22,2023-12-17T20:57:55Z,1090000,False,,,0,,Z. Collins shooting personal FOUL (1 PF) (Murphy III 1 FT),"[1628380, 1630530]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201638.0,,,,1.0,0.0,Murphy III,1630530.0
114,PT03M29.00S,2023-12-17T20:57:56.7Z,1,REGULAR,substitution,out,[],1631110,,,1610612740,14,22,2023-12-17T20:58:21Z,1110000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M29.00S,2023-12-17T20:57:56.7Z,1,REGULAR,substitution,out,[],1630170,,,1610612740,14,22,2023-12-17T20:58:21Z,1120000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M29.00S,2023-12-17T20:57:56.7Z,1,REGULAR,substitution,in,[],1629640,,,1610612740,14,22,2023-12-17T20:58:21Z,1130000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M29.00S,2023-12-17T20:57:56.7Z,1,REGULAR,substitution,in,[],203926,,,1610612740,14,22,2023-12-17T20:58:21Z,1140000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M29.00S,2023-12-17T20:58:17.8Z,1,REGULAR,freethrow,1 of 1,[],1630530,,,1610612740,14,22,2023-12-17T20:58:24Z,1150000,False,,,0,,MISS T. Murphy III Free Throw 1 of 1,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
119,PT03M23.00S,2023-12-17T20:58:23.8Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,14,22,2023-12-17T20:58:24Z,1160000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,
120,PT03M18.00S,2023-12-17T20:58:26.0Z,1,REGULAR,2pt,Jump Shot,[],203926,22.421156373193167,55.14705882352941,1610612759,14,22,2023-12-17T20:58:34Z,1170000,False,-26.0,158.0,1,left,MISS D. McDermott 16' pullup Shot,[203926],1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,Mid-Range,8-16 Center,16.04,Missed,,,,,,,,,,,,,,,,,,
121,PT03M15.00S,2023-12-17T20:58:28.7Z,1,REGULAR,rebound,offensive,[],203926,,,1610612759,14,22,2023-12-17T20:58:28Z,1180000,False,,,0,,D. McDermott REBOUND (Off:1 Def:0),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Mid-Range,8-16 Center,,,,,,,,,120.0,1.0,0.0,1.0,,,,,,,,
122,PT03M13.00S,2023-12-17T20:58:30.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,25.706307490144546,14.950980392156863,1610612759,14,22,2023-12-17T20:58:38Z,1190000,False,175.0,189.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.78,Missed,,,,,,,,,,,,,,,,,,
123,PT03M10.00S,2023-12-17T20:58:33.5Z,1,REGULAR,rebound,defensive,[],203469,,,1610612740,14,22,2023-12-17T20:58:38Z,1200000,False,,,0,,C. Zeller REBOUND (Off:0 Def:2),[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,Above the Break 3,24+ Right Center,,,,,,,,,122.0,2.0,2.0,0.0,,,,,,,,
124,PT03M00.00S,2023-12-17T20:58:43.2Z,1,REGULAR,3pt,Jump Shot,[],1627742,67.23061760840999,49.26470588235294,1610612740,14,25,2023-12-17T20:58:49Z,1210000,False,-4.0,256.0,1,right,B. Ingram 25' 3PT  (9 PTS) (N. Marshall 1 AST),"[1627742, 1630230]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,25.55,Made,9.0,N. Marshall,1630230.0,1.0,,,,,,,,,,,,,,
126,PT02M58.00S,2023-12-17T20:58:56.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,14,25,2023-12-17T20:58:56Z,1230000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M45.00S,2023-12-17T21:01:56.4Z,1,REGULAR,3pt,Jump Shot,[],1626224,29.77989487516426,75.73529411764706,1610612759,14,25,2023-12-17T21:02:00Z,1240000,False,-129.0,227.0,1,left,MISS C. Osman 26' 3PT,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,26.13,Missed,,,,,,,,,,,,,,,,,,
128,PT02M40.00S,2023-12-17T21:02:01.4Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,14,25,2023-12-17T21:02:00Z,1250000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,
129,PT02M31.00S,2023-12-17T21:02:09.2Z,1,REGULAR,2pt,Jump Shot,[],1627742,86.94152431011827,31.127450980392158,1610612740,14,27,2023-12-17T21:02:17Z,1260000,False,-94.0,70.0,1,right,B. Ingram 11' pullup Jump Shot (11 PTS) (C. Zeller 2 AST),"[1627742, 203469]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,11.76,Made,11.0,C. Zeller,203469.0,2.0,,,,,,,,,,,,,,
131,PT02M18.00S,2023-12-17T21:02:24.2Z,1,REGULAR,foul,personal,['2freethrow'],203469,,,1610612759,14,27,2023-12-17T21:02:36Z,1280000,False,,,0,,C. Zeller shooting personal FOUL (1 PF) (McDermott 2 FT),"[203469, 203926]",1610612740.0,NOP,shooting,,,Zeller,C. Zeller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628954.0,,,,1.0,0.0,McDermott,203926.0
133,PT02M18.00S,2023-12-17T21:02:53.6Z,1,REGULAR,freethrow,1 of 2,[],203926,,,1610612759,15,27,2023-12-17T21:02:53Z,1300000,False,,,0,,D. McDermott Free Throw 1 of 2 (1 PTS),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
134,PT02M18.00S,2023-12-17T21:03:06.4Z,1,REGULAR,freethrow,2 of 2,[],203926,,,1610612759,16,27,2023-12-17T21:03:06Z,1310000,False,,,0,,D. McDermott Free Throw 2 of 2 (2 PTS),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
135,PT02M02.00S,2023-12-17T21:03:25.7Z,1,REGULAR,3pt,Jump Shot,[],1630230,73.9323258869908,16.176470588235293,1610612740,16,30,2023-12-17T21:03:31Z,1320000,False,-169.0,193.0,1,right,N. Marshall 25' 3PT  (3 PTS) (J. Alvarado 1 AST),"[1630230, 1630631]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,25.62,Made,3.0,J. Alvarado,1630631.0,1.0,,,,,,,,,,,,,,
137,PT01M51.00S,2023-12-17T21:03:36.0Z,1,REGULAR,3pt,Jump Shot,[],203926,11.251642575558476,4.6568627450980395,1610612759,16,30,2023-12-17T21:03:44Z,1340000,False,227.0,53.0,1,left,MISS D. McDermott 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
138,PT01M50.00S,2023-12-17T21:03:37.0Z,1,REGULAR,rebound,defensive,[],1630631,,,1610612740,16,30,2023-12-17T21:03:44Z,1350000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,,,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,
139,PT01M50.00S,2023-12-17T21:03:45.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630200,,,1610612740,16,30,2023-12-17T21:03:54Z,1360000,False,,,0,,T. Jones personal FOUL (1 PF) (Alvarado 2 FT),"[1630200, 1630631]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1628954.0,,,,1.0,0.0,Alvarado,1630631.0
141,PT01M50.00S,2023-12-17T21:04:09.2Z,1,REGULAR,freethrow,1 of 2,[],1630631,,,1610612740,16,31,2023-12-17T21:04:09Z,1380000,False,,,0,,J. Alvarado Free Throw 1 of 2 (1 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
142,PT01M50.00S,2023-12-17T21:04:10.5Z,1,REGULAR,substitution,out,[],1628380,,,1610612740,16,31,2023-12-17T21:04:18Z,1390000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M50.00S,2023-12-17T21:04:10.5Z,1,REGULAR,substitution,in,[],1641705,,,1610612740,16,31,2023-12-17T21:04:18Z,1400000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M50.00S,2023-12-17T21:04:25.7Z,1,REGULAR,freethrow,2 of 2,[],1630631,,,1610612740,16,31,2023-12-17T21:04:25Z,1410000,False,,,0,,MISS J. Alvarado Free Throw 2 of 2,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
145,PT01M46.00S,2023-12-17T21:04:27.1Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,16,31,2023-12-17T21:04:27Z,1420000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,144.0,2.0,2.0,0.0,,,,,,,,
146,PT01M39.00S,2023-12-17T21:04:34.0Z,1,REGULAR,3pt,Jump Shot,[],1629640,10.463206307490145,3.6764705882352944,1610612759,16,31,2023-12-17T21:04:40Z,1430000,False,232.0,46.0,1,left,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,23.61,Missed,,,,,,,,,,,,,,,,,,
147,PT01M34.00S,2023-12-17T21:04:39.0Z,1,REGULAR,rebound,defensive,[],1630631,,,1610612740,16,31,2023-12-17T21:10:55Z,1440000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,,,,,,,,,146.0,2.0,2.0,0.0,,,,,,,,
148,PT01M24.00S,2023-12-17T21:04:49.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630530,91.40932982917214,48.77450980392157,1610612740,16,33,2023-12-17T21:04:56Z,1450000,False,-6.0,28.0,1,right,T. Murphy III driving DUNK (7 PTS) (J. Alvarado 2 AST),"[1630530, 1630631]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,2.89,Made,7.0,J. Alvarado,1630631.0,2.0,,,,,,,,,,,,,,
150,PT01M02.00S,2023-12-17T21:05:11.2Z,1,REGULAR,3pt,Jump Shot,[],1629640,30.17411300919842,72.05882352941177,1610612759,16,33,2023-12-17T21:05:20Z,1470000,False,-110.0,231.0,1,left,MISS K. Johnson 25' pullup 3PT,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.61,Missed,,,,,,,,,,,,,,,,,,
151,PT00M59.10S,2023-12-17T21:05:14.1Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,16,33,2023-12-17T21:05:20Z,1480000,False,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,,,,150.0,2.0,2.0,0.0,,,,,,,,
152,PT00M58.70S,2023-12-17T21:05:17.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203926,,,1610612740,16,33,2023-12-17T21:05:29Z,1490000,False,,,0,,D. McDermott shooting personal FOUL (1 PF) (Marshall 2 FT),"[203926, 1630230]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201638.0,,,,1.0,0.0,Marshall,1630230.0
154,PT00M58.70S,2023-12-17T21:05:46.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630230,,,1610612740,16,33,2023-12-17T21:06:14Z,1510000,False,,,0,,MISS N. Marshall Free Throw 1 of 2,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
155,PT00M58.70S,2023-12-17T21:05:46.6Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,16,33,2023-12-17T21:06:14Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,154.0,,,,,,,,,,,
156,PT00M58.70S,2023-12-17T21:05:47.9Z,1,REGULAR,substitution,out,[],203469,,,1610612740,16,33,2023-12-17T21:05:53Z,1530000,False,,,0,,SUB out: C. Zeller,[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M58.70S,2023-12-17T21:05:47.9Z,1,REGULAR,substitution,in,[],1629627,,,1610612740,16,33,2023-12-17T21:05:53Z,1540000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M58.70S,2023-12-17T21:05:46.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630230,,,1610612740,16,33,2023-12-17T21:06:14Z,1550000,False,,,0,,MISS N. Marshall Free Throw 2 of 2,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
159,PT00M56.20S,2023-12-17T21:05:49.1Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,16,33,2023-12-17T21:06:14Z,1560000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:3),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,158.0,3.0,3.0,0.0,,,,,,,,
160,PT00M49.20S,2023-12-17T21:06:18.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,11.251642575558476,53.18627450980392,1610612759,18,33,2023-12-17T21:07:25Z,1570000,False,-16.0,53.0,1,left,K. Johnson driving floating Jump Shot (2 PTS) (T. Jones 1 AST),"[1629640, 1630200]",1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.56,Made,2.0,T. Jones,1630200.0,1.0,,,,,,,,,,,,,,
162,PT00M35.20S,2023-12-17T21:06:35.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,92.85479632063075,57.84313725490197,1610612740,18,33,2023-12-17T21:06:40Z,1590000,False,39.0,15.0,1,right,MISS N. Marshall Layup,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,4.19,Missed,,,,,,,,,,,,,,,,,,
163,PT00M32.60S,2023-12-17T21:06:38.2Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,18,33,2023-12-17T21:06:40Z,1600000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,162.0,4.0,4.0,0.0,,,,,,,,
164,PT00M26.20S,2023-12-17T21:06:44.5Z,1,REGULAR,3pt,Jump Shot,[],203926,6.258212877792378,3.1862745098039214,1610612759,18,33,2023-12-17T21:06:50Z,1610000,False,234.0,6.0,1,left,MISS D. McDermott 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Right Corner 3,24+ Right,23.42,Missed,,,,,,,,,,,,,,,,,,
165,PT00M23.10S,2023-12-17T21:06:47.7Z,1,REGULAR,rebound,offensive,[],1641705,,,1610612759,18,33,2023-12-17T21:06:47Z,1620000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,,,,,,,164.0,5.0,4.0,1.0,,,,,,,,
166,PT00M21.20S,2023-12-17T21:06:49.6Z,1,REGULAR,turnover,lost ball,[],1641705,,,1610612759,18,33,2023-12-17T21:06:55Z,1630000,False,,,0,,V. Wembanyama lost ball TURNOVER (1 TO),"[1641705, 1630631]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,Alvarado,1630631.0,,,,
167,PT00M21.20S,2023-12-17T21:06:49.6Z,1,REGULAR,steal,,[],1630631,,,1610612740,18,33,2023-12-17T21:06:52Z,1640000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
168,PT00M18.80S,2023-12-17T21:06:56.9Z,1,REGULAR,foul,offensive,[],1630230,,,1610612740,18,33,2023-12-17T21:07:22Z,1650000,False,,,0,,N. Marshall charge offensive FOUL (1 PF),"[1630230, 1626224]",1610612740.0,NOP,charge,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2004.0,,,,1.0,0.0,Osman,1626224.0
170,PT00M18.80S,2023-12-17T21:06:56.9Z,1,REGULAR,turnover,offensive foul,[],1630230,,,1610612740,18,33,2023-12-17T21:06:56Z,1670000,False,,,0,,N. Marshall offensive foul TURNOVER (1 TO),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2004.0,1.0,,,,,,
171,PT00M18.80S,2023-12-17T21:07:08.6Z,1,REGULAR,substitution,out,[],1627742,,,1610612759,18,33,2023-12-17T21:07:18Z,1680000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M18.80S,2023-12-17T21:07:08.6Z,1,REGULAR,substitution,out,[],1629627,,,1610612759,18,33,2023-12-17T21:07:18Z,1690000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M18.80S,2023-12-17T21:07:08.6Z,1,REGULAR,substitution,in,[],1630529,,,1610612759,18,33,2023-12-17T21:07:18Z,1700000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M18.80S,2023-12-17T21:07:08.6Z,1,REGULAR,substitution,in,[],1630700,,,1610612759,18,33,2023-12-17T21:07:18Z,1710000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
