actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
169,PT12M00.00S,2024-04-14T20:06:18.5Z,2,REGULAR,substitution,in,['startperiod'],1630564,,,1610612765,29,23,2024-04-14T20:06:37Z,1670000,False,,,0,,SUB in: R. Gray,[1630564],1610612759.0,SAS,,,,Gray,R. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-04-14T20:06:18.5Z,2,REGULAR,substitution,in,['startperiod'],1628380,,,1610612765,29,23,2024-04-14T20:06:37Z,1680000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2024-04-14T20:06:30.6Z,2,REGULAR,period,start,[],0,,,1610612759,29,23,2024-04-14T20:06:37Z,1690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M43.00S,2024-04-14T20:06:46.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631123,5.732588699080158,50.49019607843137,1610612759,31,23,2024-04-14T20:07:13Z,1700000,False,-2.0,1.0,1,left,J. Bouyea driving finger roll Layup (2 PTS),[1631123],1610612759.0,SAS,driving finger roll,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.29,,,,,,,,,,,,
173,PT11M27.00S,2024-04-14T20:07:02.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631204,88.12417871222075,54.65686274509803,1610612765,31,23,2024-04-14T20:12:55Z,1710000,False,23.0,59.0,1,right,MISS M. Sasser 6' driving floating Shot,[1631204],1610612765.0,DET,driving floating,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.35,,,,,,,,,,,,
174,PT11M23.00S,2024-04-14T20:07:06.0Z,2,REGULAR,rebound,offensive,[],201959,,,1610612765,31,23,2024-04-14T20:12:55Z,1720000,False,,,0,,T. Gibson REBOUND (Off:1 Def:1),[201959],1610612765.0,DET,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,173.0,2.0,1.0,1.0,,,,
175,PT11M23.00S,2024-04-14T20:07:05.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201959,94.40999984741211,50.0,1610612765,31,23,2024-04-14T20:07:18Z,1730000,False,0.0,0.0,1,right,MISS T. Gibson tip Layup,[201959],1610612765.0,DET,tip,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.0,,,,,,,,,,,,
176,PT11M22.00S,2024-04-14T20:07:06.9Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612759,31,23,2024-04-14T20:07:18Z,1740000,False,,,0,,Z. Collins REBOUND (Off:1 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,175.0,2.0,1.0,1.0,,,,
177,PT11M19.00S,2024-04-14T20:07:13.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,8.360709592641262,46.07843137254902,1610612759,31,23,2024-04-14T20:34:22Z,1750000,False,20.0,26.0,1,left,MISS Z. Collins Hook,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.26,,,,,,,,,,,,
178,PT11M18.00S,2024-04-14T20:07:14.5Z,2,REGULAR,rebound,offensive,[],1628380,,,1610612759,31,23,2024-04-14T20:34:22Z,1760000,False,,,0,,Z. Collins REBOUND (Off:2 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,177.0,3.0,1.0,2.0,,,,
317,PT11M18.00S,2024-04-14T20:07:18.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,6.389618922470433,49.26470588235294,1610612759,31,23,2024-04-14T20:40:45Z,1765000,False,4.0,8.0,1,left,MISS Z. Collins tip Layup,[1628380],1610612759.0,SAS,tip,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.85,,,,,,,,,,,,
318,PT11M16.00S,2024-04-14T20:07:20.3Z,2,REGULAR,rebound,defensive,[],1628972,,,1610612765,31,23,2024-04-14T20:34:32Z,1767500,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:3),[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,317.0,3.0,3.0,0.0,,,,
179,PT11M06.00S,2024-04-14T20:07:23.2Z,2,REGULAR,3pt,Jump Shot,[],203095,79.58278580814718,7.352941176470589,1610612765,31,23,2024-04-14T20:14:41Z,1770000,False,-213.0,139.0,1,right,MISS E. Fournier 25' step back 3PT,[203095],1610612765.0,DET,step back,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.47,,,,,,,,,,,,
180,PT11M02.00S,2024-04-14T20:07:27.2Z,2,REGULAR,rebound,defensive,[],1631123,,,1610612759,31,23,2024-04-14T20:07:29Z,1780000,False,,,0,,J. Bouyea REBOUND (Off:0 Def:2),[1631123],1610612759.0,SAS,,,,Bouyea,J. Bouyea,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,179.0,2.0,2.0,0.0,,,,
181,PT10M54.00S,2024-04-14T20:07:35.6Z,2,REGULAR,turnover,bad pass,[],1628984,,,1610612759,31,23,2024-04-14T20:07:39Z,1790000,False,,,0,,D. Graham bad pass TURNOVER (1 TO),"[1628984, 203095]",1610612759.0,SAS,,,,Graham,D. Graham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,Fournier,203095.0,,
182,PT10M54.00S,2024-04-14T20:07:35.6Z,2,REGULAR,steal,,[],203095,,,1610612765,31,23,2024-04-14T20:07:37Z,1800000,False,,,0,,E. Fournier STEAL (1 STL),[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
183,PT10M46.00S,2024-04-14T20:07:43.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628972,93.11760840998686,53.431372549019606,1610612765,31,23,2024-04-14T20:15:35Z,1810000,False,17.0,12.0,1,right,MISS T. Brown Jr. driving finger roll Layup,[1628972],1610612765.0,DET,driving finger roll,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.11,,,,,,,,,,,,
184,PT10M46.00S,2024-04-14T20:07:43.5Z,2,REGULAR,rebound,defensive,[],1631123,,,1610612759,31,23,2024-04-14T20:07:47Z,1820000,False,,,0,,J. Bouyea REBOUND (Off:0 Def:3),[1631123],1610612759.0,SAS,,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,183.0,3.0,3.0,0.0,,,,
185,PT10M41.00S,2024-04-14T20:07:48.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628984,27.677398160315374,16.911764705882355,1610612759,34,23,2024-04-14T20:16:21Z,1830000,False,165.0,208.0,1,left,D. Graham 26' 3PT running (9 PTS) (J. Bouyea 1 AST),"[1628984, 1631123]",1610612759.0,SAS,running,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,,,,,,Made,9.0,26.55,J. Bouyea,1631123.0,1.0,,,,,,,,,
187,PT10M20.00S,2024-04-14T20:08:09.4Z,2,REGULAR,3pt,Jump Shot,[],1629669,72.09264126149803,77.20588235294117,1610612765,34,23,2024-04-14T20:16:46Z,1850000,False,136.0,210.0,1,right,MISS J. Nowell 25' pullup 3PT,[1629669],1610612765.0,DET,pullup,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.0,,,,,,,,,,,,
188,PT10M17.00S,2024-04-14T20:08:12.4Z,2,REGULAR,rebound,defensive,[],1631123,,,1610612759,34,23,2024-04-14T20:08:14Z,1860000,False,,,0,,J. Bouyea REBOUND (Off:0 Def:4),[1631123],1610612759.0,SAS,,,,Bouyea,J. Bouyea,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,187.0,4.0,4.0,0.0,,,,
189,PT10M14.00S,2024-04-14T20:08:15.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628984,27.414586070959263,79.90196078431373,1610612759,34,23,2024-04-14T20:17:02Z,1870000,False,-150.0,205.0,1,left,MISS D. Graham 25' running pullup 3PT,[1628984],1610612759.0,SAS,running pullup,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.39,,,,,,,,,,,,
190,PT10M10.00S,2024-04-14T20:08:19.7Z,2,REGULAR,rebound,defensive,[],1629669,,,1610612765,34,23,2024-04-14T20:08:21Z,1880000,False,,,0,,J. Nowell REBOUND (Off:0 Def:2),[1629669],1610612765.0,DET,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,189.0,2.0,2.0,0.0,,,,
191,PT10M08.00S,2024-04-14T20:08:25.6Z,2,REGULAR,turnover,out-of-bounds,[],1629669,,,1610612765,34,23,2024-04-14T20:09:01Z,1890000,False,,,0,,J. Nowell bad pass out-of-bounds TURNOVER (1 TO),[1629669],1610612765.0,DET,bad pass,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Left,202053.0,,,,,,,,,,,1.0,,,,,,,,
193,PT10M08.00S,2024-04-14T20:08:28.1Z,2,REGULAR,substitution,out,[],1628972,,,1610612759,34,23,2024-04-14T20:08:36Z,1910000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT10M08.00S,2024-04-14T20:08:28.1Z,2,REGULAR,substitution,out,[],201959,,,1610612759,34,23,2024-04-14T20:08:36Z,1920000,False,,,0,,SUB out: T. Gibson,[201959],1610612765.0,DET,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M08.00S,2024-04-14T20:08:28.1Z,2,REGULAR,substitution,in,[],1630200,,,1610612759,34,23,2024-04-14T20:08:36Z,1930000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT10M08.00S,2024-04-14T20:08:28.1Z,2,REGULAR,substitution,in,[],1630164,,,1610612759,34,23,2024-04-14T20:08:36Z,1940000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT10M08.00S,2024-04-14T20:08:28.1Z,2,REGULAR,substitution,in,[],1629002,,,1610612759,34,23,2024-04-14T20:08:36Z,1950000,False,,,0,,SUB in: C. Metu,[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT10M08.00S,2024-04-14T20:08:28.1Z,2,REGULAR,substitution,out,[],1628984,,,1610612759,34,23,2024-04-14T20:09:50Z,1955000,False,,,0,,SUB out: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M53.00S,2024-04-14T20:08:56.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628380,6.1268068331143235,44.85294117647059,1610612759,36,23,2024-04-14T20:17:52Z,1960000,False,26.0,5.0,1,left,Z. Collins cutting finger roll Layup (2 PTS) (T. Jones 1 AST),"[1628380, 1630200]",1610612759.0,SAS,cutting finger roll,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.62,T. Jones,1630200.0,1.0,,,,,,,,,
200,PT09M34.00S,2024-04-14T20:09:14.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630164,85.62746386333771,61.51960784313726,1610612765,36,23,2024-04-14T20:09:21Z,1980000,False,58.0,83.0,1,right,MISS J. Wiseman 10' floating Shot,[1630164],1610612765.0,DET,floating,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,10.07,,,,,,,,,,,,
201,PT09M32.00S,2024-04-14T20:09:16.9Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612759,36,23,2024-04-14T20:09:21Z,1990000,False,,,0,,Z. Collins REBOUND (Off:2 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,200.0,4.0,2.0,2.0,,,,
202,PT09M12.00S,2024-04-14T20:09:36.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630564,14.536793692509855,49.01960784313725,1610612759,38,23,2024-04-14T20:10:31Z,2000000,False,5.0,84.0,1,left,R. Gray 8' pullup Jump Shot (2 PTS),[1630564],1610612759.0,SAS,pullup,,,Gray,R. Gray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,8.42,,,,,,,,,,,,
204,PT08M58.00S,2024-04-14T20:09:51.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,82.7365308804205,52.450980392156865,1610612765,38,23,2024-04-14T20:09:59Z,2010000,False,12.0,110.0,1,right,MISS E. Fournier 11' driving floating Shot,[203095],1610612765.0,DET,driving floating,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,11.05,,,,,,,,,,,,
205,PT08M58.00S,2024-04-14T20:09:51.0Z,2,REGULAR,rebound,defensive,[],1630564,,,1610612759,38,23,2024-04-14T20:09:59Z,2020000,False,,,0,,R. Gray REBOUND (Off:0 Def:1),[1630564],1610612759.0,SAS,,,,Gray,R. Gray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,204.0,1.0,1.0,0.0,,,,
206,PT08M50.00S,2024-04-14T20:09:59.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630564,5.469776609724048,54.41176470588235,1610612759,38,23,2024-04-14T20:10:10Z,2030000,False,-22.0,-1.0,1,left,MISS R. Gray driving Layup,[1630564],1610612759.0,SAS,driving,,,Gray,R. Gray,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.21,,,,,,,,,,,,
207,PT08M50.00S,2024-04-14T20:09:59.2Z,2,REGULAR,rebound,defensive,[],1630164,,,1610612765,38,23,2024-04-14T20:10:10Z,2040000,False,,,0,,J. Wiseman REBOUND (Off:2 Def:4),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,206.0,6.0,4.0,2.0,,,,
209,PT08M46.00S,2024-04-14T20:10:08.0Z,2,REGULAR,foul,personal,['2freethrow'],1631123,,,1610612765,38,23,2024-04-14T20:10:14Z,2060000,False,,,0,,J. Bouyea shooting personal FOUL (1 PF) (Nowell 2 FT),"[1631123, 1629669]",1610612759.0,SAS,shooting,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,202053.0,1.0,0.0,Nowell,1629669.0,,,,,,,,,,,,,,,
211,PT08M46.00S,2024-04-14T20:10:31.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629669,,,1610612765,38,24,2024-04-14T20:10:31Z,2080000,False,,,0,,J. Nowell Free Throw 1 of 2 (3 PTS),[1629669],1610612765.0,DET,,,,Nowell,J. Nowell,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
212,PT08M46.00S,2024-04-14T20:10:32.6Z,2,REGULAR,substitution,out,[],1631123,,,1610612765,38,24,2024-04-14T20:10:38Z,2090000,False,,,0,,SUB out: J. Bouyea,[1631123],1610612759.0,SAS,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M46.00S,2024-04-14T20:10:32.6Z,2,REGULAR,substitution,out,[],1631204,,,1610612765,38,24,2024-04-14T20:10:38Z,2100000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M46.00S,2024-04-14T20:10:32.6Z,2,REGULAR,substitution,in,[],1631104,,,1610612765,38,24,2024-04-14T20:10:38Z,2110000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M46.00S,2024-04-14T20:10:32.6Z,2,REGULAR,substitution,in,[],1630201,,,1610612765,38,24,2024-04-14T20:10:38Z,2120000,False,,,0,,SUB in: M. Flynn,[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M46.00S,2024-04-14T20:10:46.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629669,,,1610612765,38,25,2024-04-14T20:10:46Z,2130000,False,,,0,,J. Nowell Free Throw 2 of 2 (4 PTS),[1629669],1610612765.0,DET,,,,Nowell,J. Nowell,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
217,PT08M31.00S,2024-04-14T20:11:01.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,6.521024967148489,52.69607843137255,1610612759,40,25,2024-04-14T20:20:28Z,2140000,False,-13.0,9.0,1,left,Z. Collins driving finger roll Layup (4 PTS) (T. Jones 2 AST),"[1628380, 1630200]",1610612759.0,SAS,driving finger roll,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.61,T. Jones,1630200.0,2.0,,,,,,,,,
219,PT08M21.00S,2024-04-14T20:11:12.2Z,2,REGULAR,3pt,Jump Shot,[],1629002,68.54467805519053,64.4607843137255,1610612765,40,25,2024-04-14T20:11:54Z,2160000,False,72.0,243.0,1,right,MISS C. Metu 25' 3PT,[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.37,,,,,,,,,,,,
220,PT08M21.00S,2024-04-14T20:11:12.2Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,40,25,2024-04-14T20:11:54Z,2170000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,219.0,3.0,3.0,0.0,,,,
222,PT08M13.00S,2024-04-14T20:11:24.3Z,2,REGULAR,substitution,out,[],1630561,,,1610612759,40,25,2024-04-14T20:11:34Z,2190000,False,,,0,,SUB out: D. Duke Jr.,[1630561],1610612759.0,SAS,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M13.00S,2024-04-14T20:11:24.3Z,2,REGULAR,substitution,in,[],1630577,,,1610612759,40,25,2024-04-14T20:11:34Z,2200000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M03.00S,2024-04-14T20:11:49.5Z,2,REGULAR,2pt,Jump Shot,[],1630200,15.719448094612352,33.82352941176471,1610612759,42,25,2024-04-14T20:21:43Z,2210000,False,81.0,95.0,1,left,T. Jones 12' driving floating Jump Shot (2 PTS) (R. Gray 1 AST),"[1630200, 1630564]",1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,,,,Made,2.0,12.5,R. Gray,1630564.0,1.0,,,,,,,,,
225,PT07M49.00S,2024-04-14T20:12:03.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630164,90.3580814717477,55.392156862745104,1610612765,42,25,2024-04-14T20:13:01Z,2220000,False,27.0,38.0,1,right,MISS J. Wiseman driving floating Shot,[1630164],1610612765.0,DET,driving floating,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.67,,,,,,,,,,,,
226,PT07M47.00S,2024-04-14T20:12:05.2Z,2,REGULAR,rebound,offensive,[],1630164,,,1610612765,42,25,2024-04-14T20:13:01Z,2230000,False,,,0,,J. Wiseman REBOUND (Off:3 Def:4),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,225.0,7.0,4.0,3.0,,,,
227,PT07M46.00S,2024-04-14T20:12:06.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630164,93.11760840998686,53.431372549019606,1610612765,42,27,2024-04-14T20:13:04Z,2240000,False,17.0,12.0,1,right,J. Wiseman Hook (8 PTS),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,2.11,,,,,,,,,,,,
229,PT07M27.00S,2024-04-14T20:12:24.5Z,2,REGULAR,3pt,Jump Shot,[],1628380,30.831143232588698,65.68627450980392,1610612759,42,27,2024-04-14T20:12:30Z,2250000,False,-78.0,237.0,1,left,MISS Z. Collins 24' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.99,,,,,,,,,,,,
230,PT07M24.00S,2024-04-14T20:12:27.5Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612765,42,27,2024-04-14T20:12:30Z,2260000,False,,,0,,C. Metu REBOUND (Off:0 Def:2),[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,229.0,2.0,2.0,0.0,,,,
231,PT07M11.00S,2024-04-14T20:12:40.8Z,2,REGULAR,3pt,Jump Shot,[],1630201,72.35545335085413,79.16666666666666,1610612765,42,27,2024-04-14T20:23:17Z,2270000,False,146.0,207.0,1,right,MISS M. Flynn 25' pullup 3PT,[1630201],1610612765.0,DET,pullup,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.35,,,,,,,,,,,,
232,PT07M08.00S,2024-04-14T20:12:43.8Z,2,REGULAR,rebound,defensive,[],1631104,,,1610612759,42,27,2024-04-14T20:12:49Z,2280000,False,,,0,,B. Wesley REBOUND (Off:0 Def:3),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,231.0,3.0,3.0,0.0,,,,
233,PT07M03.00S,2024-04-14T20:12:51.0Z,2,REGULAR,foul,personal,['2freethrow'],203095,,,1610612759,42,27,2024-04-14T20:13:00Z,2290000,False,,,0,,E. Fournier shooting personal FOUL (1 PF) (Collins 2 FT),"[203095, 1628380]",1610612765.0,DET,shooting,,,Fournier,E. Fournier,,,,,Restricted Area,0-8 Center,202053.0,1.0,0.0,Collins,1628380.0,,,,,,,,,,,,,,,
235,PT07M03.00S,2024-04-14T20:13:10.6Z,2,REGULAR,freethrow,1 of 2,[],1628380,,,1610612759,43,27,2024-04-14T20:13:10Z,2310000,False,,,0,,Z. Collins Free Throw 1 of 2 (5 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
236,PT07M03.00S,2024-04-14T20:13:11.1Z,2,REGULAR,substitution,out,[],203095,,,1610612759,43,27,2024-04-14T20:13:16Z,2320000,False,,,0,,SUB out: E. Fournier,[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M03.00S,2024-04-14T20:13:11.1Z,2,REGULAR,substitution,in,[],1631093,,,1610612759,43,27,2024-04-14T20:13:16Z,2330000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M03.00S,2024-04-14T20:13:27.0Z,2,REGULAR,freethrow,2 of 2,[],1628380,,,1610612759,44,27,2024-04-14T20:13:27Z,2340000,False,,,0,,Z. Collins Free Throw 2 of 2 (6 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
240,PT06M43.00S,2024-04-14T20:13:49.0Z,2,REGULAR,3pt,Jump Shot,[],1629669,74.58935611038108,17.15686274509804,1610612765,44,27,2024-04-14T20:14:16Z,2360000,False,-164.0,186.0,1,right,MISS J. Nowell 24' 3PT,[1629669],1610612765.0,DET,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.84,,,,,,,,,,,,
241,PT06M42.00S,2024-04-14T20:13:50.0Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,44,27,2024-04-14T20:14:16Z,2370000,False,,,0,,T. Jones REBOUND (Off:0 Def:4),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,240.0,4.0,4.0,0.0,,,,
242,PT06M34.00S,2024-04-14T20:13:57.3Z,2,REGULAR,3pt,Jump Shot,[],1630577,6.1268068331143235,3.1862745098039214,1610612759,47,27,2024-04-14T20:14:03Z,2380000,False,234.0,5.0,1,left,J. Champagnie 3PT  (7 PTS) (T. Jones 3 AST),"[1630577, 1630200]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,,,,,,Made,7.0,23.42,T. Jones,1630200.0,3.0,,,,,,,,,
244,PT06M32.00S,2024-04-14T20:14:05.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,47,27,2024-04-14T20:14:05Z,2400000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M32.00S,2024-04-14T20:16:28.5Z,2,REGULAR,substitution,out,[],1629669,,,1610612765,47,27,2024-04-14T20:16:49Z,2410000,False,,,0,,SUB out: J. Nowell,[1629669],1610612765.0,DET,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M32.00S,2024-04-14T20:16:28.5Z,2,REGULAR,substitution,in,[],1631197,,,1610612765,47,27,2024-04-14T20:16:49Z,2420000,False,,,0,,SUB in: J. Rhoden,[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M16.00S,2024-04-14T20:17:07.6Z,2,REGULAR,3pt,Jump Shot,[],1629002,74.32654402102497,81.86274509803921,1610612765,47,30,2024-04-14T20:17:11Z,2430000,False,159.0,189.0,1,right,C. Metu 24' 3PT  (3 PTS) (J. Ivey 2 AST),"[1629002, 1631093]",1610612765.0,DET,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,24.7,J. Ivey,1631093.0,2.0,,,,,,,,,
