actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
84,PT04M50.00S,2024-03-04T00:24:48.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630170,13.091327201051248,65.93137254901961,1610612759,19,7,2024-03-04T00:29:17Z,840000,False,-80.0,71.0,1,left,D. Vassell 10' pullup bank Jump Shot (8 PTS),[1630170],1610612759.0,SAS,pullup bank,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,10.65,Made,,,,,8.0,,,,,,,,,,,,,
86,PT04M38.00S,2024-03-04T00:25:09.8Z,1,REGULAR,substitution,out,[],1630200,,,1610612754,19,7,2024-03-04T00:25:45Z,860000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M38.00S,2024-03-04T00:25:09.8Z,1,REGULAR,substitution,out,[],1629614,,,1610612754,19,7,2024-03-04T00:25:45Z,870000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M38.00S,2024-03-04T00:25:09.8Z,1,REGULAR,substitution,out,[],1627783,,,1610612754,19,7,2024-03-04T00:25:45Z,880000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M38.00S,2024-03-04T00:25:09.8Z,1,REGULAR,substitution,in,[],1631104,,,1610612754,19,7,2024-03-04T00:25:45Z,890000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M38.00S,2024-03-04T00:25:09.8Z,1,REGULAR,substitution,in,[],204456,,,1610612754,19,7,2024-03-04T00:25:45Z,900000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M38.00S,2024-03-04T00:25:09.8Z,1,REGULAR,substitution,in,[],1630167,,,1610612754,19,7,2024-03-04T00:25:45Z,910000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M38.00S,2024-03-04T00:26:33.0Z,1,REGULAR,turnover,5-second-violation,['team'],0,,,1610612754,19,7,2024-03-04T00:26:42Z,930000,False,,,0,,IND 5-second-violation Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,1627961.0,,,,,,,,,,,,
94,PT04M19.00S,2024-03-04T00:27:04.5Z,1,REGULAR,turnover,bad pass,[],1631110,,,1610612759,19,7,2024-03-04T00:27:11Z,940000,False,,,0,,J. Sochan bad pass TURNOVER (1 TO),"[1631110, 204456]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,McConnell,204456.0,,,,,
95,PT04M19.00S,2024-03-04T00:27:04.5Z,1,REGULAR,steal,,[],204456,,,1610612754,19,7,2024-03-04T00:27:06Z,950000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
96,PT04M16.00S,2024-03-04T00:27:09.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",204456,94.43166885676742,51.9607843137255,1610612754,19,9,2024-03-04T00:27:35Z,960000,False,10.0,0.0,1,right,T. McConnell running reverse Layup (2 PTS),[204456],1610612754.0,IND,running reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,2.0,,,,,,,,,,,,,
97,PT04M16.00S,2024-03-04T00:27:14.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,19,9,2024-03-04T00:27:14Z,970000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M16.00S,2024-03-04T00:29:46.3Z,1,REGULAR,substitution,out,[],1631110,,,1610612759,19,9,2024-03-04T00:30:07Z,980000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M16.00S,2024-03-04T00:29:46.3Z,1,REGULAR,substitution,in,[],1626224,,,1610612759,19,9,2024-03-04T00:30:07Z,990000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M50.00S,2024-03-04T00:30:30.7Z,1,REGULAR,2pt,Jump Shot,[],1630170,22.28975032851511,35.53921568627451,1610612759,19,9,2024-03-04T00:30:35Z,1000000,False,72.0,157.0,1,left,MISS D. Vassell 17' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right Center,17.28,Missed,,,,,,,,,,,,,,,,,,
101,PT03M47.00S,2024-03-04T00:30:33.2Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,19,9,2024-03-04T00:30:33Z,1010000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Right Center,,,100.0,1.0,1.0,0.0,,,,,,,,,,,,,,
102,PT03M37.00S,2024-03-04T00:30:42.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,81.553876478318,48.77450980392157,1610612754,19,11,2024-03-04T00:30:46Z,1020000,False,-6.0,121.0,1,right,T. McConnell 12' pullup Jump Shot (4 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,12.11,Made,,,,,4.0,,,,,,,,,,,,,
103,PT03M27.00S,2024-03-04T00:30:53.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,7.046649145860711,52.450980392156865,1610612759,19,11,2024-03-04T00:30:58Z,1030000,False,-12.0,14.0,1,left,MISS K. Johnson cutting Layup,[1629640],1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
104,PT03M25.00S,2024-03-04T00:30:55.2Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,19,11,2024-03-04T00:30:58Z,1040000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,103.0,2.0,2.0,0.0,,,,,,,,,,,,,,
105,PT03M23.00S,2024-03-04T00:30:57.4Z,1,REGULAR,turnover,bad pass,[],1630169,,,1610612754,19,11,2024-03-04T00:31:03Z,1050000,False,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 1626224]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Osman,1626224.0,,,,,
106,PT03M23.00S,2024-03-04T00:30:57.4Z,1,REGULAR,steal,,[],1626224,,,1610612759,19,11,2024-03-04T00:31:00Z,1060000,False,,,0,,C. Osman STEAL (1 STL),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
107,PT03M18.00S,2024-03-04T00:31:02.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631104,6.258212877792378,50.245098039215684,1610612759,21,11,2024-03-04T00:31:11Z,1070000,False,-1.0,6.0,1,left,B. Wesley running DUNK (2 PTS),[1631104],1610612759.0,SAS,running,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,2.0,,,,,,,,,,,,,
108,PT03M06.00S,2024-03-04T00:31:14.6Z,1,REGULAR,3pt,Jump Shot,[],1630188,67.36202365308804,50.0,1610612754,21,11,2024-03-04T00:31:20Z,1080000,False,0.0,254.0,1,right,MISS J. Smith 25' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,25.43,Missed,,,,,,,,,,,,,,,,,,
109,PT03M01.00S,2024-03-04T00:31:19.6Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,21,11,2024-03-04T00:31:20Z,1090000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,108.0,3.0,3.0,0.0,,,,,,,,,,,,,,
110,PT02M54.00S,2024-03-04T00:31:26.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,12.828515111695138,47.05882352941176,1610612759,23,11,2024-03-04T00:33:08Z,1100000,False,15.0,68.0,1,left,Z. Collins 6' floating Jump Shot (2 PTS) (D. Vassell 1 AST),"[1628380, 1630170]",1610612759.0,SAS,floating,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,6.97,Made,,,,,2.0,,,,,,,,,D. Vassell,1630170.0,1.0,,
112,PT02M42.00S,2024-03-04T00:31:39.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204456,93.38042049934296,45.09803921568628,1610612754,23,13,2024-03-04T00:31:43Z,1120000,False,-25.0,10.0,1,right,T. McConnell driving finger roll Layup (6 PTS),[204456],1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.64,Made,,,,,6.0,,,,,,,,,,,,,
113,PT02M29.00S,2024-03-04T00:31:52.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631104,5.338370565045992,45.34313725490196,1610612759,25,13,2024-03-04T00:32:01Z,1130000,False,23.0,-2.0,1,left,B. Wesley driving finger roll Layup (4 PTS) (Z. Collins 1 AST),"[1631104, 1628380]",1610612759.0,SAS,driving finger roll,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,4.0,,,,,,,,,Z. Collins,1628380.0,1.0,,
115,PT02M29.00S,2024-03-04T00:31:57.4Z,1,REGULAR,timeout,full,['team'],0,,,1610612754,25,13,2024-03-04T00:31:57Z,1150000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M29.00S,2024-03-04T00:33:25.5Z,1,REGULAR,substitution,out,[],1630169,,,1610612754,25,13,2024-03-04T00:33:39Z,1160000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M29.00S,2024-03-04T00:33:25.5Z,1,REGULAR,substitution,in,[],1630174,,,1610612754,25,13,2024-03-04T00:33:39Z,1170000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M12.00S,2024-03-04T00:33:50.4Z,1,REGULAR,3pt,Jump Shot,[],1630174,66.5735873850197,50.49019607843137,1610612754,25,13,2024-03-04T00:34:26Z,1180000,False,2.0,262.0,1,right,MISS A. Nesmith 26' pullup 3PT,[1630174],1610612754.0,IND,pullup,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
119,PT02M09.00S,2024-03-04T00:33:53.4Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612759,25,13,2024-03-04T00:33:54Z,1190000,False,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT02M01.00S,2024-03-04T00:34:10.0Z,1,REGULAR,foul,offensive,[],1628380,,,1610612759,25,13,2024-03-04T00:34:20Z,1200000,False,,,0,,Z. Collins offensive FOUL (1 PF),"[1628380, 204456]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,202035.0,1.0,0.0,McConnell,204456.0,,,,,,,,
122,PT02M01.00S,2024-03-04T00:34:10.0Z,1,REGULAR,turnover,offensive foul,[],1628380,,,1610612759,25,13,2024-03-04T00:34:10Z,1220000,False,,,0,,Z. Collins offensive foul TURNOVER (1 TO),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,202035.0,,,,,1.0,,,,,,,
123,PT01M51.00S,2024-03-04T00:34:28.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204456,93.9060446780552,50.98039215686274,1610612754,25,15,2024-03-04T00:34:34Z,1230000,False,5.0,5.0,1,right,T. McConnell driving finger roll Layup (8 PTS),[204456],1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,0.69,Made,,,,,8.0,,,,,,,,,,,,,
125,PT01M25.00S,2024-03-04T00:35:09.9Z,1,REGULAR,3pt,Jump Shot,[],1626224,27.151773981603156,16.666666666666664,1610612759,25,15,2024-03-04T00:35:16Z,1250000,False,167.0,203.0,1,left,MISS C. Osman 26' 3PT,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,26.24,Missed,,,,,,,,,,,,,,,,,,
126,PT01M23.00S,2024-03-04T00:35:11.9Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,25,15,2024-03-04T00:35:16Z,1260000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,125.0,2.0,2.0,0.0,,,,,,,,,,,,,,
127,PT01M22.00S,2024-03-04T00:35:16.9Z,1,REGULAR,foul,personal,['2freethrow'],1631104,,,1610612754,25,15,2024-03-04T00:35:32Z,1270000,False,,,0,,B. Wesley shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1631104, 1631097]",1610612759.0,SAS,shooting,,,Wesley,B. Wesley,,,,,Mid-Range,8-16 Left,,,,,,,,1627961.0,1.0,0.0,Mathurin,1631097.0,,,,,,,,
129,PT01M22.00S,2024-03-04T00:35:48.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631097,,,1610612754,25,15,2024-03-04T00:35:48Z,1290000,False,,,0,,MISS B. Mathurin Free Throw 1 of 2,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
130,PT01M22.00S,2024-03-04T00:35:48.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,25,15,2024-03-04T00:35:48Z,1300000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,129.0,,,,,,,,,,,,,,,,,
131,PT01M22.00S,2024-03-04T00:36:07.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631097,,,1610612754,25,16,2024-03-04T00:36:07Z,1310000,False,,,0,,B. Mathurin Free Throw 2 of 2 (1 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
132,PT01M06.00S,2024-03-04T00:36:23.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,5.601182654402102,46.07843137254902,1610612759,25,16,2024-03-04T00:37:27Z,1320000,False,20.0,0.0,1,left,MISS Z. Collins driving Layup,[1628380],1610612759.0,SAS,driving,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.96,Missed,,,,,,,,,,,,,,,,,,
133,PT01M04.00S,2024-03-04T00:36:25.6Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,25,16,2024-03-04T00:36:32Z,1330000,False,,,0,,J. Smith REBOUND (Off:0 Def:3),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,132.0,3.0,3.0,0.0,,,,,,,,,,,,,,
134,PT01M00.00S,2024-03-04T00:36:30.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630167,81.94809461235218,4.6568627450980395,1610612754,25,16,2024-03-04T00:37:42Z,1340000,False,-227.0,117.0,1,right,MISS O. Toppin 25' running 3PT,[1630167],1610612754.0,IND,running,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,,
135,PT01M00.00S,2024-03-04T00:36:30.4Z,1,REGULAR,rebound,defensive,[],1631104,,,1610612759,25,16,2024-03-04T00:36:36Z,1350000,False,,,0,,B. Wesley REBOUND (Off:0 Def:1),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Left Center,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,,
136,PT00M48.40S,2024-03-04T00:36:42.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,7.30946123521682,49.01960784313725,1610612759,25,16,2024-03-04T00:37:06Z,1360000,False,5.0,16.0,1,left,MISS Z. Collins driving Layup - blocked,"[1628380, 1631097]",1610612759.0,SAS,driving,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.69,Missed,,,,,,,,,,,,,,,,,Mathurin,1631097.0
137,PT00M48.40S,2024-03-04T00:36:42.8Z,1,REGULAR,block,,[],1631097,,,1610612759,25,16,2024-03-04T00:36:45Z,1370000,False,,,0,,B. Mathurin BLOCK (1 BLK),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
138,PT00M44.80S,2024-03-04T00:36:46.4Z,1,REGULAR,rebound,offensive,[],1626224,,,1610612759,25,16,2024-03-04T00:36:46Z,1380000,False,,,0,,C. Osman REBOUND (Off:1 Def:1),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,136.0,2.0,1.0,1.0,,,,,,,,,,,,,,
139,PT00M41.10S,2024-03-04T00:36:52.6Z,1,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612759,25,16,2024-03-04T00:37:03Z,1390000,False,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Collins 2 FT),"[1630174, 1628380]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,1627961.0,1.0,0.0,Collins,1628380.0,,,,,,,,
141,PT00M41.10S,2024-03-04T00:37:16.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628380,,,1610612759,25,16,2024-03-04T00:37:16Z,1410000,False,,,0,,MISS Z. Collins Free Throw 1 of 2,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
142,PT00M41.10S,2024-03-04T00:37:16.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,25,16,2024-03-04T00:37:16Z,1420000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,141.0,,,,,,,,,,,,,,,,,
143,PT00M41.10S,2024-03-04T00:37:33.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628380,,,1610612759,26,16,2024-03-04T00:37:33Z,1430000,False,,,0,,Z. Collins Free Throw 2 of 2 (3 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
144,PT00M29.40S,2024-03-04T00:37:46.2Z,1,REGULAR,3pt,Jump Shot,[],1631097,73.14388961892247,16.911764705882355,1610612754,26,16,2024-03-04T00:37:57Z,1440000,False,-165.0,200.0,1,right,MISS B. Mathurin 25' step back 3PT,[1631097],1610612754.0,IND,step back,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,25.95,Missed,,,,,,,,,,,,,,,,,,
145,PT00M25.80S,2024-03-04T00:37:49.8Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,26,16,2024-03-04T00:37:57Z,1450000,False,,,0,,Z. Collins REBOUND (Off:0 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,,
146,PT00M04.80S,2024-03-04T00:38:10.7Z,1,REGULAR,2pt,Jump Shot,[],1630170,24.52365308804205,48.77450980392157,1610612759,26,16,2024-03-04T00:38:15Z,1460000,False,6.0,178.0,1,left,MISS D. Vassell 17' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Center,17.81,Missed,,,,,,,,,,,,,,,,,,
147,PT00M01.60S,2024-03-04T00:38:13.9Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,26,16,2024-03-04T00:38:15Z,1470000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Center,,,146.0,1.0,1.0,0.0,,,,,,,,,,,,,,
150,PT00M00.00S,2024-03-04T00:38:29.0Z,1,REGULAR,period,end,[],0,,,1610612754,26,16,2024-03-04T00:38:29Z,1500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-03-04T00:40:24.6Z,2,REGULAR,substitution,out,['startperiod'],1628380,,,1610612754,26,16,2024-03-04T00:41:02Z,1510000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-03-04T00:40:24.6Z,2,REGULAR,substitution,out,['startperiod'],1630170,,,1610612754,26,16,2024-03-04T00:41:02Z,1520000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-03-04T00:40:24.6Z,2,REGULAR,substitution,in,['startperiod'],1641705,,,1610612754,26,16,2024-03-04T00:41:02Z,1530000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-03-04T00:40:24.6Z,2,REGULAR,substitution,in,['startperiod'],1631103,,,1610612754,26,16,2024-03-04T00:41:02Z,1540000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-03-04T00:40:58.9Z,2,REGULAR,period,start,[],0,,,1610612754,26,16,2024-03-04T00:41:03Z,1550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M44.00S,2024-03-04T00:41:13.9Z,2,REGULAR,2pt,Jump Shot,[],204456,98.76806833114323,72.05882352941177,1610612754,26,18,2024-03-04T00:41:22Z,1560000,False,110.0,-41.0,1,right,T. McConnell 11' fadeaway Jump Shot (10 PTS) (B. Mathurin 1 AST),"[204456, 1631097]",1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,11.76,Made,,,,,10.0,,,,,,,,,B. Mathurin,1631097.0,1.0,,
157,PT11M29.00S,2024-03-04T00:41:28.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,5.732588699080158,50.73529411764706,1610612759,28,18,2024-03-04T00:41:33Z,1570000,False,-4.0,1.0,1,left,V. Wembanyama alley-oop DUNK (6 PTS) (K. Johnson 1 AST),"[1641705, 1629640]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.4,Made,,,,,6.0,,,,,,,,,K. Johnson,1629640.0,1.0,,
159,PT11M19.00S,2024-03-04T00:41:42.5Z,2,REGULAR,turnover,double dribble,[],1630188,,,1610612754,28,18,2024-03-04T00:41:52Z,1590000,False,,,0,,J. Smith double dribble TURNOVER (1 TO),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2004.0,,,,,1.0,,,,,,,
160,PT11M03.00S,2024-03-04T00:42:09.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631103,24.52365308804205,14.950980392156863,1610612759,28,18,2024-03-04T00:42:19Z,1600000,False,175.0,178.0,1,left,MISS M. Branham 24' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,24.98,Missed,,,,,,,,,,,,,,,,,,
161,PT11M00.00S,2024-03-04T00:42:12.7Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,28,18,2024-03-04T00:42:12Z,1610000,False,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,160.0,1.0,0.0,1.0,,,,,,,,,,,,,,
162,PT10M57.00S,2024-03-04T00:42:15.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629640,28.991458607095925,77.45098039215686,1610612759,28,18,2024-03-04T00:42:23Z,1620000,False,-137.0,220.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.93,Missed,,,,,,,,,,,,,,,,,,
163,PT10M55.00S,2024-03-04T00:42:17.2Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,28,18,2024-03-04T00:42:17Z,1630000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,162.0,2.0,2.0,0.0,,,,,,,,,,,,,,
164,PT10M50.00S,2024-03-04T00:42:25.4Z,2,REGULAR,foul,personal,[],1626224,,,1610612754,28,18,2024-03-04T00:42:36Z,1640000,False,,,0,,C. Osman personal FOUL (1 PF),"[1626224, 1631097]",1610612759.0,SAS,,,,Osman,C. Osman,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,2004.0,1.0,0.0,Mathurin,1631097.0,,,,,,,,
167,PT10M40.00S,2024-03-04T00:42:53.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,93.9060446780552,48.77450980392157,1610612754,28,20,2024-03-04T00:42:57Z,1660000,False,-6.0,5.0,1,right,O. Toppin driving DUNK (2 PTS) (T. McConnell 1 AST),"[1630167, 204456]",1610612754.0,IND,driving,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,2.0,,,,,,,,,T. McConnell,204456.0,1.0,,
