actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
83,PT05M25.00S,2023-12-02T00:51:46.4Z,1,REGULAR,substitution,in,[],1631246,,,1610612742,12,15,2023-12-02T00:52:02Z,830000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M16.00S,2023-12-02T00:52:12.4Z,1,REGULAR,3pt,Jump Shot,[],1627884,22.026938239159,89.95098039215686,1610612742,12,15,2023-12-02T00:58:41Z,840000,False,-200.0,155.0,1,left,MISS D. Jones Jr. 25' step back 3PT,[1627884],1610612742.0,DAL,step back,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,,
85,PT05M13.00S,2023-12-02T00:52:15.4Z,1,REGULAR,rebound,offensive,[],1630702,,,1610612742,12,15,2023-12-02T00:52:17Z,850000,False,,,0,,J. Hardy REBOUND (Off:1 Def:0),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,,,84.0,1.0,0.0,1.0,,,,,,,,,,,,,,
86,PT05M05.00S,2023-12-02T00:52:23.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630702,32.53942181340342,44.6078431372549,1610612742,12,15,2023-12-02T00:52:27Z,860000,False,27.0,253.0,1,left,MISS J. Hardy 25' step back 3PT,[1630702],1610612742.0,DAL,step back,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,25.48,Missed,,,,,,,,,,,,,,,,,,
87,PT05M04.00S,2023-12-02T00:52:24.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,12,15,2023-12-02T00:52:27Z,870000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,86.0,,,,,,,,,,,,,,,,,
89,PT04M41.00S,2023-12-02T00:52:58.7Z,1,REGULAR,2pt,Jump Shot,[],1630583,90.62089356110381,83.08823529411765,1610612763,12,17,2023-12-02T00:53:02Z,890000,False,165.0,36.0,1,right,S. Aldama 16' pullup Jump Shot (2 PTS) (V. Williams Jr. 1 AST),"[1630583, 1631246]",1610612763.0,MEM,pullup,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Right,16.92,Made,,,,,,,2.0,V. Williams Jr.,1631246.0,1.0,,,,,,,,
91,PT04M32.00S,2023-12-02T00:53:08.2Z,1,REGULAR,3pt,Jump Shot,[],202681,33.85348226018397,34.068627450980394,1610612742,12,17,2023-12-02T00:59:45Z,910000,False,80.0,266.0,1,left,MISS K. Irving 27' pullup 3PT,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,27.74,Missed,,,,,,,,,,,,,,,,,,
92,PT04M27.00S,2023-12-02T00:53:13.2Z,1,REGULAR,rebound,defensive,[],202687,,,1610612763,12,17,2023-12-02T00:53:13Z,920000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:2),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Center,,,91.0,3.0,2.0,1.0,,,,,,,,,,,,,,
93,PT04M13.00S,2023-12-02T00:53:27.1Z,1,REGULAR,2pt,Jump Shot,[],1629669,78.26872536136662,50.245098039215684,1610612763,12,19,2023-12-02T00:53:31Z,930000,False,1.0,152.0,1,right,J. Nowell 15' pullup Jump Shot (4 PTS) (D. Bane 1 AST),"[1629669, 1630217]",1610612763.0,MEM,pullup,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Center,15.18,Made,,,,,,,4.0,D. Bane,1630217.0,1.0,,,,,,,,
95,PT04M13.00S,2023-12-02T00:53:30.4Z,1,REGULAR,foul,personal,['1freethrow'],1630702,,,1610612763,12,19,2023-12-02T00:53:37Z,950000,False,,,0,,J. Hardy shooting personal FOUL (1 PF) (Nowell 1 FT),"[1630702, 1629669]",1610612742.0,DAL,shooting,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Center,,,,,,,2714.0,,,,,,,,1.0,0.0,Nowell,1629669.0,,
97,PT04M13.00S,2023-12-02T00:53:50.5Z,1,REGULAR,freethrow,1 of 1,[],1629669,,,1610612763,12,20,2023-12-02T00:53:50Z,970000,False,,,0,,J. Nowell Free Throw 1 of 1 (5 PTS),[1629669],1610612763.0,MEM,,,,Nowell,J. Nowell,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
98,PT03M54.00S,2023-12-02T00:54:11.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,12.828515111695138,52.20588235294118,1610612742,12,20,2023-12-02T01:00:30Z,980000,False,-11.0,68.0,1,left,MISS K. Irving 6' fadeaway Shot,[202681],1610612742.0,DAL,fadeaway,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,6.9,Missed,,,,,,,,,,,,,,,,,,
99,PT03M51.00S,2023-12-02T00:54:14.0Z,1,REGULAR,rebound,offensive,[],1626158,,,1610612742,12,20,2023-12-02T00:54:16Z,990000,False,,,0,,R. Holmes REBOUND (Off:1 Def:0),[1626158],1610612742.0,DAL,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,,,98.0,1.0,0.0,1.0,,,,,,,,,,,,,,
100,PT03M51.00S,2023-12-02T00:54:14.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626158,5.590000152587891,50.0,1610612742,12,20,2023-12-02T00:54:19Z,1000000,False,0.0,0.0,1,left,MISS R. Holmes tip Layup,[1626158],1610612742.0,DAL,tip,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
101,PT03M51.00S,2023-12-02T00:54:14.6Z,1,REGULAR,rebound,offensive,[],1626158,,,1610612742,12,20,2023-12-02T00:54:19Z,1010000,False,,,0,,R. Holmes REBOUND (Off:2 Def:0),[1626158],1610612742.0,DAL,,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,100.0,2.0,0.0,2.0,,,,,,,,,,,,,,
156,PT03M50.00S,2023-12-02T00:54:15.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626158,7.539421813403408,50.245098039215684,1610612742,12,20,2023-12-02T01:06:07Z,1015000,False,-1.0,18.0,1,left,MISS R. Holmes tip Layup - blocked,"[1626158, 1631246]",1610612742.0,DAL,tip,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,Williams Jr.,1631246.0
157,PT03M50.00S,2023-12-02T00:54:15.3Z,1,REGULAR,block,,[],1631246,,,1610612742,12,20,2023-12-02T01:06:07Z,1017500,False,,,0,,V. Williams Jr. BLOCK (1 BLK),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
158,PT03M50.00S,2023-12-02T00:54:15.3Z,1,REGULAR,rebound,offensive,[],1626158,,,1610612742,12,20,2023-12-02T01:06:07Z,1018750,False,,,0,,R. Holmes REBOUND (Off:3 Def:0),[1626158],1610612742.0,DAL,,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,156.0,3.0,0.0,3.0,,,,,,,,,,,,,,
102,PT03M49.00S,2023-12-02T00:54:16.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626158,7.30946123521682,50.49019607843137,1610612742,14,20,2023-12-02T01:06:07Z,1020000,False,-2.0,16.0,1,left,R. Holmes putback Layup (2 PTS),[1626158],1610612742.0,DAL,putback,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,1.64,Made,,,,,,,2.0,,,,,,,,,,,
103,PT03M32.00S,2023-12-02T00:54:32.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,85.75886990801577,57.84313725490197,1610612763,14,22,2023-12-02T00:55:01Z,1030000,False,39.0,81.0,1,right,J. Nowell 9' driving floating Jump Shot (7 PTS) (B. Biyombo 1 AST),"[1629669, 202687]",1610612763.0,MEM,driving floating,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Center,9.03,Made,,,,,,,7.0,B. Biyombo,202687.0,1.0,,,,,,,,
105,PT03M16.00S,2023-12-02T00:54:48.7Z,1,REGULAR,turnover,bad pass,[],1627884,,,1610612742,14,22,2023-12-02T00:54:55Z,1050000,False,,,0,,D. Jones Jr. bad pass TURNOVER (1 TO),"[1627884, 1629669]",1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,16-24 Left,,,,,,,,1.0,,,,,Nowell,1629669.0,,,,,,
106,PT03M16.00S,2023-12-02T00:54:48.7Z,1,REGULAR,steal,,[],1629669,,,1610612763,14,22,2023-12-02T00:54:50Z,1060000,False,,,0,,J. Nowell STEAL (1 STL),[1629669],1610612763.0,MEM,,,,Nowell,J. Nowell,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
107,PT03M14.00S,2023-12-02T00:54:52.7Z,1,REGULAR,turnover,out-of-bounds,[],1629669,,,1610612763,14,22,2023-12-02T00:55:11Z,1070000,False,,,0,,J. Nowell bad pass out-of-bounds TURNOVER (1 TO),[1629669],1610612763.0,MEM,bad pass,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202901.0,1.0,,,,,,,,,,,,
108,PT03M14.00S,2023-12-02T00:54:57.3Z,1,REGULAR,substitution,out,[],1629684,,,1610612742,14,22,2023-12-02T00:55:04Z,1080000,False,,,0,,SUB out: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M14.00S,2023-12-02T00:54:57.3Z,1,REGULAR,substitution,in,[],1641765,,,1610612742,14,22,2023-12-02T00:55:04Z,1090000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M00.00S,2023-12-02T00:55:21.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626158,7.046649145860711,50.49019607843137,1610612742,16,22,2023-12-02T00:55:24Z,1100000,False,-2.0,14.0,1,left,R. Holmes alley-oop DUNK (4 PTS) (J. Hardy 3 AST),"[1626158, 1630702]",1610612742.0,DAL,alley-oop,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,,,4.0,J. Hardy,1630702.0,3.0,,,,,,,,
112,PT02M45.00S,2023-12-02T00:55:41.7Z,1,REGULAR,turnover,out-of-bounds,[],202687,,,1610612763,16,22,2023-12-02T00:55:45Z,1120000,False,,,0,,B. Biyombo bad pass out-of-bounds TURNOVER (1 TO),[202687],1610612763.0,MEM,bad pass,,,Biyombo,B. Biyombo,,,,,Mid-Range,16-24 Right Center,,,,,,,202901.0,1.0,,,,,,,,,,,,
113,PT02M45.00S,2023-12-02T00:55:50.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,16,22,2023-12-02T00:55:50Z,1130000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M45.00S,2023-12-02T00:55:56.5Z,1,REGULAR,substitution,out,[],202687,,,1610612742,16,22,2023-12-02T00:58:49Z,1140000,False,,,0,,SUB out: B. Biyombo,[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M45.00S,2023-12-02T00:55:56.5Z,1,REGULAR,substitution,out,[],1630217,,,1610612742,16,22,2023-12-02T00:58:49Z,1150000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M45.00S,2023-12-02T00:55:56.5Z,1,REGULAR,substitution,in,[],1630533,,,1610612742,16,22,2023-12-02T00:58:49Z,1160000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M45.00S,2023-12-02T00:55:56.5Z,1,REGULAR,substitution,in,[],1628991,,,1610612742,16,22,2023-12-02T00:58:49Z,1170000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M24.00S,2023-12-02T00:59:13.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627884,6.783837056504599,96.56862745098039,1610612742,16,22,2023-12-02T00:59:16Z,1180000,False,-233.0,11.0,1,left,MISS D. Jones Jr. 3PT,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,23.31,Missed,,,,,,,,,,,,,,,,,,
121,PT02M20.00S,2023-12-02T00:59:17.1Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,16,22,2023-12-02T00:59:16Z,1190000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Left Corner 3,24+ Left,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,,,
122,PT02M05.00S,2023-12-02T00:59:31.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,86.41590013140605,35.78431372549019,1610612763,16,22,2023-12-02T00:59:35Z,1200000,False,-71.0,75.0,1,right,MISS J. Jackson Jr. 10' Jump Shot,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Left,10.35,Missed,,,,,,,,,,,,,,,,,,
123,PT02M03.00S,2023-12-02T00:59:33.1Z,1,REGULAR,rebound,defensive,[],202681,,,1610612742,16,22,2023-12-02T00:59:35Z,1210000,False,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Left,,,122.0,2.0,2.0,0.0,,,,,,,,,,,,,,
124,PT01M57.00S,2023-12-02T00:59:41.9Z,1,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612742,16,22,2023-12-02T00:59:51Z,1220000,False,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (Irving 2 FT),"[1628991, 202681]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,2714.0,,,,,,,,2.0,0.0,Irving,202681.0,,
126,PT01M57.00S,2023-12-02T01:00:09.7Z,1,REGULAR,freethrow,1 of 2,[],202681,,,1610612742,16,22,2023-12-02T01:00:09Z,1240000,False,,,0,,MISS K. Irving Free Throw 1 of 2,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
127,PT01M57.00S,2023-12-02T01:00:09.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,16,22,2023-12-02T01:00:09Z,1250000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,,
128,PT01M57.00S,2023-12-02T01:00:10.4Z,1,REGULAR,substitution,out,[],1627884,,,1610612742,16,22,2023-12-02T01:00:29Z,1260000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M57.00S,2023-12-02T01:00:10.4Z,1,REGULAR,substitution,out,[],1628991,,,1610612742,16,22,2023-12-02T01:00:29Z,1270000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M57.00S,2023-12-02T01:00:10.4Z,1,REGULAR,substitution,in,[],1630182,,,1610612742,16,22,2023-12-02T01:00:29Z,1280000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M57.00S,2023-12-02T01:00:10.4Z,1,REGULAR,substitution,in,[],1630214,,,1610612742,16,22,2023-12-02T01:00:29Z,1290000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M57.00S,2023-12-02T01:00:32.7Z,1,REGULAR,freethrow,2 of 2,[],202681,,,1610612742,17,22,2023-12-02T01:00:32Z,1300000,False,,,0,,K. Irving Free Throw 2 of 2 (1 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
133,PT01M41.00S,2023-12-02T01:00:49.7Z,1,REGULAR,3pt,Jump Shot,[],1631246,92.85479632063075,96.81372549019608,1610612763,17,25,2023-12-02T01:00:54Z,1310000,False,234.0,15.0,1,right,V. Williams Jr. 3PT  (3 PTS) (Z. Williams 1 AST),"[1631246, 1630533]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Right Corner 3,24+ Right,23.46,Made,,,,,,,3.0,Z. Williams,1630533.0,1.0,,,,,,,,
135,PT01M26.00S,2023-12-02T01:01:05.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,6.652431011826544,47.794117647058826,1610612742,19,25,2023-12-02T01:09:27Z,1330000,False,11.0,10.0,1,left,J. Green driving finger roll Layup (4 PTS) (O. Prosper 1 AST),"[1630182, 1641765]",1610612742.0,DAL,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,4.0,O. Prosper,1641765.0,1.0,,,,,,,,
137,PT01M26.00S,2023-12-02T01:01:08.9Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630533,,,1610612742,19,25,2023-12-02T01:01:17Z,1350000,False,,,0,,Z. Williams shooting personal FOUL (1 PF) (Green 1 FT),"[1630533, 1630182]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,1626300.0,,,,,,,,1.0,0.0,Green,1630182.0,,
139,PT01M26.00S,2023-12-02T01:01:31.3Z,1,REGULAR,freethrow,1 of 1,[],1630182,,,1610612742,20,25,2023-12-02T01:01:31Z,1370000,False,,,0,,J. Green Free Throw 1 of 1 (5 PTS),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
140,PT01M13.00S,2023-12-02T01:01:45.0Z,1,REGULAR,3pt,Jump Shot,[],1629669,82.21090670170827,93.38235294117648,1610612763,20,25,2023-12-02T01:01:48Z,1380000,False,217.0,115.0,1,right,MISS J. Nowell 24' 3PT,[1629669],1610612763.0,MEM,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Right Center,24.54,Missed,,,,,,,,,,,,,,,,,,
141,PT01M11.00S,2023-12-02T01:01:47.0Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612742,20,25,2023-12-02T01:01:48Z,1390000,False,,,0,,R. Holmes REBOUND (Off:3 Def:1),[1626158],1610612742.0,DAL,,,,Holmes,R. Holmes,,,,,Above the Break 3,24+ Right Center,,,140.0,4.0,1.0,3.0,,,,,,,,,,,,,,
142,PT01M02.00S,2023-12-02T01:01:56.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202681,9.280551905387648,46.32352941176471,1610612742,20,25,2023-12-02T01:01:59Z,1400000,False,18.0,35.0,1,left,MISS K. Irving alley-oop Layup - blocked,"[202681, 1630214]",1610612742.0,DAL,alley-oop,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,3.93,Missed,,,,,,,,,,,,,,,,,Tillman,1630214.0
143,PT01M02.00S,2023-12-02T01:01:56.2Z,1,REGULAR,block,,[],1630214,,,1610612742,20,25,2023-12-02T01:01:58Z,1410000,False,,,0,,X. Tillman BLOCK (1 BLK),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
144,PT01M00.00S,2023-12-02T01:01:58.2Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,20,25,2023-12-02T01:12:01Z,1420000,False,,,0,,X. Tillman REBOUND (Off:0 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,,,
145,PT00M58.50S,2023-12-02T01:02:00.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629669,74.19513797634691,17.401960784313726,1610612763,20,25,2023-12-02T01:11:05Z,1430000,False,-163.0,190.0,1,right,MISS J. Nowell 25' running pullup 3PT,[1629669],1610612763.0,MEM,running pullup,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,25.04,Missed,,,,,,,,,,,,,,,,,,
146,PT00M56.30S,2023-12-02T01:02:02.8Z,1,REGULAR,rebound,defensive,[],1630702,,,1610612742,20,25,2023-12-02T01:02:04Z,1440000,False,,,0,,J. Hardy REBOUND (Off:1 Def:1),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,,,145.0,2.0,1.0,1.0,,,,,,,,,,,,,,
147,PT00M37.50S,2023-12-02T01:02:22.1Z,1,REGULAR,turnover,bad pass,[],1630702,,,1610612742,20,25,2023-12-02T01:12:32Z,1450000,False,,,0,,J. Hardy bad pass TURNOVER (1 TO),"[1630702, 1630214]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,Tillman,1630214.0,,,,,,
148,PT00M37.50S,2023-12-02T01:02:22.1Z,1,REGULAR,steal,,[],1630214,,,1610612763,20,25,2023-12-02T01:02:24Z,1460000,False,,,0,,X. Tillman STEAL (1 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
149,PT00M17.30S,2023-12-02T01:02:44.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630583,91.87335742444152,34.33670343137255,1610612763,20,27,2023-12-02T01:03:57Z,1470000,False,-78.0,24.0,1,right,S. Aldama 8' driving floating Jump Shot (4 PTS),[1630583],1610612763.0,MEM,driving floating,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Left,8.19,Made,,,,,,,4.0,,,,,,,,,,,
150,PT00M17.30S,2023-12-02T01:02:47.8Z,1,REGULAR,foul,personal,['1freethrow'],202681,,,1610612763,20,27,2023-12-02T01:03:09Z,1480000,False,,,0,,K. Irving shooting personal FOUL (1 PF) (Aldama 1 FT),"[202681, 1630583]",1610612742.0,DAL,shooting,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202901.0,,,,,,,,1.0,0.0,Aldama,1630583.0,,
152,PT00M17.30S,2023-12-02T01:03:10.2Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1630583,,,1610612763,20,28,2023-12-02T01:03:10Z,1500000,False,,,0,,S. Aldama Free Throw 1 of 1 (5 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
153,PT00M00.40S,2023-12-02T01:03:28.6Z,1,REGULAR,turnover,lost ball,[],202681,,,1610612742,20,28,2023-12-02T01:13:43Z,1510000,False,,,0,,K. Irving lost ball TURNOVER (1 TO),"[202681, 1630533]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,Williams,1630533.0,,,,,,
154,PT00M00.40S,2023-12-02T01:03:28.6Z,1,REGULAR,steal,,[],1630533,,,1610612763,20,28,2023-12-02T01:03:32Z,1520000,False,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
155,PT00M00.00S,2023-12-02T01:03:36.4Z,1,REGULAR,period,end,[],0,,,1610612763,20,28,2023-12-02T01:03:36Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-12-02T01:03:40.0Z,2,REGULAR,substitution,out,['startperiod'],1630702,,,1610612763,20,28,2023-12-02T01:06:20Z,1540000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-12-02T01:03:40.0Z,2,REGULAR,substitution,out,['startperiod'],1641765,,,1610612763,20,28,2023-12-02T01:06:20Z,1550000,False,,,0,,SUB out: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-12-02T01:03:40.0Z,2,REGULAR,substitution,out,['startperiod'],1626158,,,1610612763,20,28,2023-12-02T01:06:20Z,1560000,False,,,0,,SUB out: R. Holmes,[1626158],1610612742.0,DAL,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-12-02T01:03:40.0Z,2,REGULAR,substitution,in,['startperiod'],202693,,,1610612763,20,28,2023-12-02T01:06:20Z,1570000,False,,,0,,SUB in: M. Morris,[202693],1610612742.0,DAL,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-12-02T01:03:40.0Z,2,REGULAR,substitution,in,['startperiod'],203552,,,1610612763,20,28,2023-12-02T01:06:20Z,1580000,False,,,0,,SUB in: S. Curry,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-12-02T01:03:40.0Z,2,REGULAR,substitution,in,['startperiod'],1641726,,,1610612763,20,28,2023-12-02T01:06:20Z,1590000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2023-12-02T01:06:22.0Z,2,REGULAR,period,start,[],0,,,1610612742,20,28,2023-12-02T01:06:22Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M36.00S,2023-12-02T01:06:45.5Z,2,REGULAR,3pt,Jump Shot,[],1630182,32.14520367936925,31.61764705882353,1610612742,23,28,2023-12-02T01:06:52Z,1610000,False,92.0,250.0,1,left,J. Green 26' 3PT  (8 PTS) (M. Morris 1 AST),"[1630182, 202693]",1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.61,Made,,,,,,,8.0,M. Morris,202693.0,1.0,,,,,,,,
