actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
181,PT10M43.00S,2024-01-25T02:17:12.6Z,2,REGULAR,rebound,offensive,[],1628467,,,1610612742,37,25,2024-01-25T02:18:02Z,1810000,False,,,0,,M. Kleber REBOUND (Off:1 Def:0),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Right Corner 3,24+ Right,,,,,,,,,180.0,1.0,0.0,1.0,,,,,,,,
182,PT10M39.00S,2024-01-25T02:17:16.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,95.87713534822602,3.6764705882352944,1610612742,40,25,2024-01-25T02:17:19Z,1820000,False,-232.0,-14.0,1,right,L. Doncic 3PT  (11 PTS) (J. Green 3 AST),"[1629029, 1630182]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Left Corner 3,24+ Left,23.2,Made,11.0,J. Green,1630182.0,3.0,,,,,,,,,,,,,,
184,PT10M23.00S,2024-01-25T02:17:35.8Z,2,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612756,40,25,2024-01-25T02:17:44Z,1840000,False,,,0,,M. Kleber shooting personal FOUL (1 PF) (Durant 2 FT),"[1628467, 201142]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1151.0,,,,,,1.0,0.0,Durant,201142.0,,,,
186,PT10M23.00S,2024-01-25T02:18:01.9Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,40,26,2024-01-25T02:18:24Z,1860000,False,,,0,,K. Durant Free Throw 1 of 2 (7 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
187,PT10M23.00S,2024-01-25T02:18:02.7Z,2,REGULAR,substitution,out,[],1630182,,,1610612756,40,26,2024-01-25T02:18:20Z,1870000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M23.00S,2024-01-25T02:18:02.7Z,2,REGULAR,substitution,in,[],1630702,,,1610612756,40,26,2024-01-25T02:18:20Z,1880000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M23.00S,2024-01-25T02:18:01.9Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,40,26,2024-01-25T02:18:24Z,1890000,False,,,0,,MISS K. Durant Free Throw 2 of 2,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
190,PT10M21.00S,2024-01-25T02:18:03.9Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,40,26,2024-01-25T02:18:24Z,1900000,False,,,0,,M. Kleber REBOUND (Off:1 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,189.0,2.0,1.0,1.0,,,,,,,,
191,PT10M08.00S,2024-01-25T02:18:37.0Z,2,REGULAR,foul,personal,['2freethrow'],201142,,,1610612742,40,26,2024-01-25T02:18:45Z,1910000,False,,,0,,K. Durant shooting personal FOUL (1 PF) (Doncic 2 FT),"[201142, 1629029]",1610612756.0,PHX,shooting,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2714.0,,,,,,1.0,1.0,Doncic,1629029.0,,,,
193,PT10M08.00S,2024-01-25T02:19:10.5Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,40,26,2024-01-25T02:19:10Z,1930000,False,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
194,PT10M08.00S,2024-01-25T02:19:10.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,40,26,2024-01-25T02:19:10Z,1940000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,193.0,,,,,,,,,,,
195,PT10M08.00S,2024-01-25T02:19:30.8Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,41,26,2024-01-25T02:19:30Z,1950000,False,,,0,,L. Doncic Free Throw 2 of 2 (12 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
196,PT09M51.00S,2024-01-25T02:19:50.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,6.521024967148489,49.01960784313725,1610612756,41,26,2024-01-25T02:19:54Z,1960000,False,5.0,9.0,1,left,MISS K. Bates-Diop Layup - blocked,"[1628966, 1629029]",1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,,,Doncic,1629029.0
197,PT09M51.00S,2024-01-25T02:19:50.4Z,2,REGULAR,block,,[],1629029,,,1610612756,41,26,2024-01-25T02:19:52Z,1970000,False,,,0,,L. Doncic BLOCK (1 BLK),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
198,PT09M48.00S,2024-01-25T02:19:53.4Z,2,REGULAR,rebound,offensive,[],1628966,,,1610612756,41,26,2024-01-25T02:19:54Z,1980000,False,,,0,,K. Bates-Diop REBOUND (Off:2 Def:0),[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,,,,,,196.0,2.0,0.0,2.0,,,,,,,,
199,PT09M48.00S,2024-01-25T02:19:53.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628966,6.783837056504599,47.549019607843135,1610612756,41,28,2024-01-25T02:19:58Z,1990000,False,12.0,11.0,1,left,K. Bates-Diop putback Layup (2 PTS),[1628966],1610612756.0,PHX,putback,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,1.67,Made,2.0,,,,,,,,,,,,,,,,,
200,PT09M36.00S,2024-01-25T02:20:09.3Z,2,REGULAR,turnover,3-second-violation,[],1629684,,,1610612742,41,28,2024-01-25T02:20:24Z,2000000,False,,,0,,G. Williams 3-second-violation TURNOVER (1 TO),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,1.0,,,,,,,,,,,,
201,PT09M26.00S,2024-01-25T02:20:33.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203078,6.521024967148489,49.754901960784316,1610612756,41,30,2024-01-25T02:20:38Z,2010000,False,1.0,9.0,1,left,B. Beal driving DUNK (5 PTS),[203078],1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,0.89,Made,5.0,,,,,,,,,,,,,,,,,
202,PT09M20.00S,2024-01-25T02:20:39.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628467,92.9862023653088,50.98039215686274,1610612742,43,30,2024-01-25T02:20:43Z,2020000,False,5.0,13.0,1,right,M. Kleber alley-oop Layup (2 PTS) (J. Hardy 1 AST),"[1628467, 1630702]",1610612742.0,DAL,alley-oop,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,1.43,Made,2.0,J. Hardy,1630702.0,1.0,,,,,,,,,,,,,,
204,PT09M11.00S,2024-01-25T02:20:51.2Z,2,REGULAR,turnover,out-of-bounds,[],1628966,,,1610612756,43,30,2024-01-25T02:20:59Z,2040000,False,,,0,,K. Bates-Diop bad pass out-of-bounds TURNOVER (1 TO),[1628966],1610612756.0,PHX,bad pass,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1151.0,1.0,,,,,,,,,,,,
205,PT09M02.00S,2024-01-25T02:21:16.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629684,91.40932982917214,56.61764705882353,1610612742,43,30,2024-01-25T02:21:22Z,2050000,False,33.0,28.0,1,right,MISS G. Williams Layup - blocked,"[1629684, 203078]",1610612742.0,DAL,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,Beal,203078.0
206,PT09M02.00S,2024-01-25T02:21:16.0Z,2,REGULAR,block,,[],203078,,,1610612742,43,30,2024-01-25T02:21:18Z,2060000,False,,,0,,B. Beal BLOCK (1 BLK),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
207,PT08M59.00S,2024-01-25T02:21:19.0Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,43,30,2024-01-25T02:21:22Z,2070000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,205.0,3.0,3.0,0.0,,,,,,,,
208,PT08M54.00S,2024-01-25T02:21:25.8Z,2,REGULAR,turnover,out-of-bounds,[],201142,,,1610612756,43,30,2024-01-25T03:24:56Z,2080000,False,,,0,,K. Durant bad pass out-of-bounds TURNOVER (1 TO),[201142],1610612756.0,PHX,bad pass,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,,,,2714.0,1.0,,,,,,,,,,,,
209,PT08M41.00S,2024-01-25T02:21:48.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,67.62483574244416,18.38235294117647,1610612742,46,30,2024-01-25T02:21:56Z,2090000,False,-158.0,252.0,1,right,L. Doncic 29' 3PT step back (15 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,29.73,Made,15.0,,,,,,,,,,,,,,,,,
210,PT08M39.00S,2024-01-25T02:21:54.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,46,30,2024-01-25T02:21:54Z,2100000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M39.00S,2024-01-25T02:22:07.6Z,2,REGULAR,substitution,out,[],203501,,,1610612756,46,30,2024-01-25T02:25:26Z,2110000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M39.00S,2024-01-25T02:22:07.6Z,2,REGULAR,substitution,out,[],1629234,,,1610612756,46,30,2024-01-25T02:25:26Z,2120000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M39.00S,2024-01-25T02:22:07.6Z,2,REGULAR,substitution,out,[],1629139,,,1610612756,46,30,2024-01-25T02:25:26Z,2130000,False,,,0,,SUB out: Y. Watanabe,[1629139],1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M39.00S,2024-01-25T02:22:07.6Z,2,REGULAR,substitution,in,[],203957,,,1610612756,46,30,2024-01-25T02:25:26Z,2140000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M39.00S,2024-01-25T02:22:07.6Z,2,REGULAR,substitution,in,[],1628960,,,1610612756,46,30,2024-01-25T02:25:26Z,2150000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M39.00S,2024-01-25T02:22:07.6Z,2,REGULAR,substitution,in,[],203994,,,1610612756,46,30,2024-01-25T02:25:26Z,2160000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M23.00S,2024-01-25T02:25:41.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,6.389618922470433,54.90196078431373,1610612756,46,32,2024-01-25T02:25:45Z,2170000,False,-25.0,8.0,1,left,K. Bates-Diop driving Layup (4 PTS) (G. Allen 2 AST),"[1628966, 1628960]",1610612756.0,PHX,driving,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,2.57,Made,4.0,G. Allen,1628960.0,2.0,,,,,,,,,,,,,,
219,PT08M06.00S,2024-01-25T02:26:01.8Z,2,REGULAR,foul,personal,['2freethrow'],201142,,,1610612742,46,32,2024-01-25T02:26:08Z,2190000,False,,,0,,K. Durant shooting personal FOUL (2 PF) (Doncic 2 FT),"[201142, 1629029]",1610612756.0,PHX,shooting,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1151.0,,,,,,2.0,1.0,Doncic,1629029.0,,,,
221,PT08M06.00S,2024-01-25T02:26:27.1Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,47,32,2024-01-25T02:26:27Z,2210000,False,,,0,,L. Doncic Free Throw 1 of 2 (16 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
222,PT08M06.00S,2024-01-25T02:26:50.8Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,48,32,2024-01-25T02:26:50Z,2220000,False,,,0,,L. Doncic Free Throw 2 of 2 (17 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
223,PT07M56.00S,2024-01-25T02:27:03.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,11.645860709592641,56.86274509803921,1610612756,48,32,2024-01-25T02:27:08Z,2230000,False,-34.0,57.0,1,left,MISS B. Beal 6' driving floating Shot,[203078],1610612756.0,PHX,driving floating,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,6.65,Missed,,,,,,,,,,,,,,,,,,
224,PT07M54.00S,2024-01-25T02:27:05.0Z,2,REGULAR,rebound,defensive,[],1630702,,,1610612742,48,32,2024-01-25T02:27:08Z,2240000,False,,,0,,J. Hardy REBOUND (Off:0 Def:2),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,223.0,2.0,2.0,0.0,,,,,,,,
225,PT07M47.00S,2024-01-25T02:27:14.9Z,2,REGULAR,foul,offensive,[],1629684,,,1610612742,48,32,2024-01-25T02:27:47Z,2250000,False,,,0,,G. Williams off-the-ball offensive FOUL (3 PF),"[1629684, 201142]",1610612742.0,DAL,off-the-ball,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,,,,,1151.0,,,,,,3.0,1.0,Durant,201142.0,,,,
227,PT07M47.00S,2024-01-25T02:27:14.9Z,2,REGULAR,turnover,offensive foul,[],1629684,,,1610612742,48,32,2024-01-25T02:27:14Z,2270000,False,,,0,,G. Williams offensive foul TURNOVER (2 TO),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,,,,,1151.0,2.0,,,,,,,,,,,,
228,PT07M47.00S,2024-01-25T02:27:21.7Z,2,REGULAR,substitution,out,[],1629684,,,1610612756,48,32,2024-01-25T02:27:48Z,2280000,False,,,0,,SUB out: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M47.00S,2024-01-25T02:27:21.7Z,2,REGULAR,substitution,out,[],1628467,,,1610612756,48,32,2024-01-25T02:27:48Z,2290000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M47.00S,2024-01-25T02:27:21.7Z,2,REGULAR,substitution,in,[],1627884,,,1610612756,48,32,2024-01-25T02:27:48Z,2300000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M47.00S,2024-01-25T02:27:21.7Z,2,REGULAR,substitution,in,[],1641726,,,1610612756,48,32,2024-01-25T02:27:48Z,2310000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M38.00S,2024-01-25T02:27:56.7Z,2,REGULAR,foul,personal,[],1641726,,,1610612756,48,32,2024-01-25T02:28:14Z,2320000,False,,,0,,D. Lively II personal FOUL (2 PF),"[1641726, 203078]",1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,,,,,,2.0,0.0,Beal,203078.0,,,,
234,PT07M28.00S,2024-01-25T02:28:27.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203078,9.017739816031538,42.15686274509804,1610612756,48,32,2024-01-25T02:29:28Z,2340000,False,39.0,32.0,1,left,MISS B. Beal turnaround Hook - blocked,"[203078, 1641726]",1610612756.0,PHX,turnaround,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,5.08,Missed,,,,,,,,,,,,,,,,,Lively II,1641726.0
235,PT07M28.00S,2024-01-25T02:28:27.1Z,2,REGULAR,block,,[],1641726,,,1610612756,48,32,2024-01-25T02:28:29Z,2350000,False,,,0,,D. Lively II BLOCK (1 BLK),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
236,PT07M28.00S,2024-01-25T02:28:27.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,48,32,2024-01-25T02:28:33Z,2360000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,234.0,,,,,,,,,,,
238,PT07M15.00S,2024-01-25T02:28:47.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,83.52496714848883,35.78431372549019,1610612742,48,32,2024-01-25T02:29:58Z,2380000,False,-71.0,102.0,1,right,MISS J. Hardy 12' pullup Shot,[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Left,12.47,Missed,,,,,,,,,,,,,,,,,,
239,PT07M13.00S,2024-01-25T02:28:49.7Z,2,REGULAR,rebound,defensive,[],203078,,,1610612756,48,32,2024-01-25T02:28:52Z,2390000,False,,,0,,B. Beal REBOUND (Off:1 Def:1),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,238.0,2.0,1.0,1.0,,,,,,,,
242,PT07M11.00S,2024-01-25T02:29:34.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,48,32,2024-01-25T02:29:34Z,2420000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M11.00S,2024-01-25T02:32:36.7Z,2,REGULAR,foul,technical,['1freethrow'],203994,,,1610612756,48,32,2024-01-25T02:35:05Z,2440000,False,,,0,,J. Nurkic flopping technical FOUL (2 Tech),[203994],1610612756.0,PHX,flopping,,,Nurkic,J. Nurkic,,,,,,,,,,,,,2714.0,,,,,,1.0,2.0,,,,,,
245,PT07M11.00S,2024-01-25T02:33:10.7Z,2,REGULAR,freethrow,1 of 1,[],1629029,,,1610612756,48,32,2024-01-25T02:33:10Z,2450000,False,,,0,,MISS L. Doncic technical Free Throw 1 of 1,[1629029],1610612742.0,DAL,technical,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
246,PT07M11.00S,2024-01-25T02:33:10.7Z,2,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612756,48,32,2024-01-25T02:33:10Z,2460000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,245.0,,,,,,,,,,,
247,PT07M11.00S,2024-01-25T02:33:11.7Z,2,REGULAR,substitution,out,[],203078,,,1610612756,48,32,2024-01-25T02:33:28Z,2470000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M11.00S,2024-01-25T02:33:11.7Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,48,32,2024-01-25T02:33:28Z,2480000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M07.00S,2024-01-25T02:33:33.4Z,2,REGULAR,3pt,Jump Shot,[],1628960,26.231931668856767,13.725490196078432,1610612756,48,35,2024-01-25T02:34:14Z,2490000,False,181.0,194.0,1,left,G. Allen 26' 3PT  (9 PTS) (J. Nurkic 3 AST),"[1628960, 203994]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,26.57,Made,9.0,J. Nurkic,203994.0,3.0,,,,,,,,,,,,,,
251,PT06M52.00S,2024-01-25T02:33:47.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,92.46057818659659,64.2156862745098,1610612742,50,35,2024-01-25T02:36:02Z,2510000,False,71.0,18.0,1,right,L. Doncic 7' driving floating bank Jump Shot (19 PTS) (D. Exum 2 AST),"[1629029, 203957]",1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,7.34,Made,19.0,D. Exum,203957.0,2.0,,,,,,,,,,,,,,
253,PT06M35.00S,2024-01-25T02:34:05.4Z,2,REGULAR,3pt,Jump Shot,[],1628966,9.411957950065702,5.147058823529411,1610612756,50,35,2024-01-25T02:34:12Z,2530000,False,224.0,36.0,1,left,MISS K. Bates-Diop 3PT,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,Right Corner 3,24+ Right,22.72,Missed,,,,,,,,,,,,,,,,,,
254,PT06M33.00S,2024-01-25T02:34:08.2Z,2,REGULAR,rebound,defensive,[],203957,,,1610612742,50,35,2024-01-25T02:34:08Z,2540000,False,,,0,,D. Exum REBOUND (Off:0 Def:2),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Right Corner 3,24+ Right,,,,,,,,,253.0,2.0,2.0,0.0,,,,,,,,
258,PT06M23.00S,2024-01-25T02:34:32.9Z,2,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612742,50,35,2024-01-25T02:34:42Z,2570000,False,,,0,,G. Allen shooting personal FOUL (1 PF) (Exum 2 FT),"[1628960, 203957]",1610612756.0,PHX,shooting,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202035.0,,,,,,1.0,0.0,Exum,203957.0,,,,
260,PT06M23.00S,2024-01-25T02:34:47.2Z,2,REGULAR,freethrow,1 of 2,[],203957,,,1610612742,50,35,2024-01-25T02:34:47Z,2590000,False,,,0,,MISS D. Exum Free Throw 1 of 2,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
261,PT06M23.00S,2024-01-25T02:34:47.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,50,35,2024-01-25T02:34:47Z,2600000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,260.0,,,,,,,,,,,
262,PT06M23.00S,2024-01-25T02:34:47.9Z,2,REGULAR,substitution,out,[],1630702,,,1610612742,50,35,2024-01-25T02:35:06Z,2610000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M23.00S,2024-01-25T02:34:47.9Z,2,REGULAR,substitution,out,[],1628966,,,1610612742,50,35,2024-01-25T02:35:06Z,2620000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M23.00S,2024-01-25T02:34:47.9Z,2,REGULAR,substitution,in,[],1630182,,,1610612742,50,35,2024-01-25T02:35:06Z,2630000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M23.00S,2024-01-25T02:34:47.9Z,2,REGULAR,substitution,in,[],1629006,,,1610612742,50,35,2024-01-25T02:35:06Z,2640000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M23.00S,2024-01-25T02:34:47.9Z,2,REGULAR,substitution,out,[],1629029,,,1610612742,50,35,2024-01-25T02:36:13Z,2645000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT06M23.00S,2024-01-25T02:34:47.9Z,2,REGULAR,substitution,in,[],203501,,,1610612742,50,35,2024-01-25T02:36:13Z,2647500,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M23.00S,2024-01-25T02:35:09.4Z,2,REGULAR,freethrow,2 of 2,[],203957,,,1610612742,51,35,2024-01-25T02:35:09Z,2650000,False,,,0,,D. Exum Free Throw 2 of 2 (1 PTS),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
267,PT06M05.00S,2024-01-25T02:35:26.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,16.376478318002626,46.568627450980394,1610612756,51,37,2024-01-25T02:36:41Z,2660000,False,17.0,101.0,1,left,J. Nurkic 10' floating Jump Shot (4 PTS) (D. Booker 2 AST),"[203994, 1626164]",1610612756.0,PHX,floating,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,10.28,Made,4.0,D. Booker,1626164.0,2.0,,,,,,,,,,,,,,
269,PT05M48.00S,2024-01-25T02:35:43.3Z,2,REGULAR,3pt,Jump Shot,[],203501,69.85873850197109,26.96078431372549,1610612742,51,37,2024-01-25T02:35:58Z,2680000,False,-115.0,231.0,1,right,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,,
