actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
422,PT09M20.00S,2023-12-03T03:34:13.9Z,3,REGULAR,freethrow,2 of 2,[],1627884,,,1610612742,60,82,2023-12-03T03:34:13Z,4190000,False,,,0,,D. Jones Jr. Free Throw 2 of 2 (13 PTS),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,Made,,,,,,,,13.0,,,,,
423,PT09M15.00S,2023-12-03T03:34:21.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,87.86136662286465,51.225490196078425,1610612760,60,82,2023-12-03T03:34:27Z,4200000,False,6.0,62.0,1,right,MISS J. Giddey 6' driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.19,Missed,,,,,,,,,,,,,
424,PT09M11.00S,2023-12-03T03:34:25.0Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612760,60,82,2023-12-03T03:34:27Z,4210000,False,,,0,,J. Giddey REBOUND (Off:2 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,423.0,3.0,1.0,2.0,,,,,,,
425,PT09M11.00S,2023-12-03T03:34:24.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630581,94.40999984741211,50.0,1610612760,60,82,2023-12-03T03:45:04Z,4220000,False,0.0,0.0,1,right,MISS J. Giddey tip Layup - blocked,"[1630581, 1641726]",1610612760.0,OKC,tip,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,Lively II,1641726.0,,,,,,,,,,,
469,PT09M11.00S,2023-12-03T03:34:24.2Z,3,REGULAR,block,,[],1641726,,,1610612760,60,82,2023-12-03T03:43:19Z,4225000,False,,,0,,D. Lively II BLOCK (4 BLK),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
426,PT09M08.00S,2023-12-03T03:34:27.2Z,3,REGULAR,rebound,defensive,[],203552,,,1610612742,60,82,2023-12-03T03:43:19Z,4230000,False,,,0,,S. Curry REBOUND (Off:2 Def:1),[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,,,425.0,3.0,1.0,2.0,,,,,,,
427,PT09M00.00S,2023-12-03T03:34:35.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,7.5722733245729295,60.049019607843135,1610612742,62,82,2023-12-03T03:34:40Z,4240000,False,-50.0,19.0,1,left,L. Doncic driving Layup (23 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.36,Made,,,,,,,,23.0,,,,,
428,PT08M46.00S,2023-12-03T03:34:49.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,83.52496714848883,45.09803921568628,1610612760,62,82,2023-12-03T03:34:55Z,4250000,False,-25.0,102.0,1,right,MISS C. Holmgren 10' turnaround Shot,[1631096],1610612760.0,OKC,turnaround,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.53,Missed,,,,,,,,,,,,,
429,PT08M44.00S,2023-12-03T03:34:51.8Z,3,REGULAR,rebound,defensive,[],1641726,,,1610612742,62,82,2023-12-03T03:34:55Z,4260000,False,,,0,,D. Lively II REBOUND (Off:4 Def:7),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,428.0,11.0,7.0,4.0,,,,,,,
430,PT08M40.00S,2023-12-03T03:34:56.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629684,8.886333771353483,50.245098039215684,1610612742,62,82,2023-12-03T03:35:03Z,4270000,False,-1.0,31.0,1,left,MISS G. Williams running Layup - blocked,"[1629684, 1631096]",1610612742.0,DAL,running,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,3.1,Missed,Holmgren,1631096.0,,,,,,,,,,,
431,PT08M40.00S,2023-12-03T03:34:56.1Z,3,REGULAR,block,,[],1631096,,,1610612742,62,82,2023-12-03T03:34:58Z,4280000,False,,,0,,C. Holmgren BLOCK (2 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
432,PT08M37.00S,2023-12-03T03:34:59.1Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,62,82,2023-12-03T03:35:03Z,4290000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:6),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,430.0,7.0,6.0,1.0,,,,,,,
433,PT08M26.00S,2023-12-03T03:35:09.7Z,3,REGULAR,3pt,Jump Shot,[],1630581,92.32917214191852,4.166666666666666,1610612760,62,82,2023-12-03T03:35:14Z,4300000,False,-229.0,20.0,1,right,MISS J. Giddey 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,23.0,Missed,,,,,,,,,,,,,
434,PT08M24.00S,2023-12-03T03:35:11.7Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612742,62,82,2023-12-03T03:35:14Z,4310000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:2),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,433.0,2.0,2.0,0.0,,,,,,,
435,PT08M15.00S,2023-12-03T03:35:22.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,8.09789750328515,50.245098039215684,1610612742,64,82,2023-12-03T03:35:27Z,4320000,False,-1.0,24.0,1,left,D. Lively II alley-oop DUNK (10 PTS) (L. Doncic 6 AST),"[1641726, 1629029]",1610612742.0,DAL,alley-oop,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,2.36,Made,,,,,,,,10.0,,,L. Doncic,1629029.0,6.0
437,PT08M15.00S,2023-12-03T03:35:26.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,64,82,2023-12-03T03:35:26Z,4340000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT08M15.00S,2023-12-03T03:36:45.6Z,3,REGULAR,substitution,out,[],1630581,,,1610612760,64,82,2023-12-03T03:38:17Z,4350000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT08M15.00S,2023-12-03T03:36:45.6Z,3,REGULAR,substitution,in,[],1630198,,,1610612760,64,82,2023-12-03T03:38:17Z,4360000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT08M00.00S,2023-12-03T03:38:44.6Z,3,REGULAR,3pt,Jump Shot,[],1629652,88.96189224704337,3.944546568627451,1610612760,64,82,2023-12-03T03:38:50Z,4370000,False,-230.0,51.0,1,right,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,,,,,,23.59,Missed,,,,,,,,,,,,,
441,PT07M55.00S,2023-12-03T03:38:49.6Z,3,REGULAR,rebound,offensive,[],1631114,,,1610612760,64,82,2023-12-03T03:38:50Z,4380000,False,,,0,,J. Williams REBOUND (Off:2 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,,,,,,,440.0,4.0,2.0,2.0,,,,,,,
442,PT07M55.00S,2023-12-03T03:38:48.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631114,94.40999984741211,50.0,1610612760,64,84,2023-12-03T03:38:56Z,4390000,False,0.0,0.0,1,right,J. Williams tip Layup (17 PTS),[1631114],1610612760.0,OKC,tip,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,,,,17.0,,,,,
443,PT07M46.00S,2023-12-03T03:38:57.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,7.178055190538765,50.98039215686274,1610612742,66,84,2023-12-03T03:39:02Z,4400000,False,-5.0,15.0,1,left,D. Lively II cutting DUNK (12 PTS) (L. Doncic 7 AST),"[1641726, 1629029]",1610612742.0,DAL,cutting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,1.58,Made,,,,,,,,12.0,,,L. Doncic,1629029.0,7.0
445,PT07M32.00S,2023-12-03T03:39:11.9Z,3,REGULAR,turnover,bad pass,[],1628983,,,1610612760,66,84,2023-12-03T03:39:15Z,4420000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (2 TO),"[1628983, 1627884]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,2.0,,Jones Jr.,1627884.0,,,
446,PT07M32.00S,2023-12-03T03:39:11.9Z,3,REGULAR,steal,,[],1627884,,,1610612742,66,84,2023-12-03T03:39:13Z,4430000,False,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
447,PT07M19.00S,2023-12-03T03:39:24.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203552,16.63929040735874,31.862745098039213,1610612742,66,84,2023-12-03T03:39:30Z,4440000,False,91.0,104.0,1,left,MISS S. Curry 13' driving floating bank Shot,[203552],1610612742.0,DAL,driving floating bank,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,,,,13.79,Missed,,,,,,,,,,,,,
448,PT07M15.00S,2023-12-03T03:39:28.8Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,66,84,2023-12-03T03:39:30Z,4450000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:7),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Right,,,,,,,,,,447.0,8.0,7.0,1.0,,,,,,,
449,PT07M09.00S,2023-12-03T03:39:34.8Z,3,REGULAR,3pt,Jump Shot,[],1628983,73.66951379763469,16.42156862745098,1610612760,66,84,2023-12-03T03:39:39Z,4460000,False,-168.0,195.0,1,right,MISS S. Gilgeous-Alexander 25' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,25.73,Missed,,,,,,,,,,,,,
450,PT07M05.00S,2023-12-03T03:39:39.0Z,3,REGULAR,rebound,offensive,[],1630198,,,1610612760,66,84,2023-12-03T03:39:39Z,4470000,False,,,0,,I. Joe REBOUND (Off:1 Def:2),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,449.0,3.0,2.0,1.0,,,,,,,
451,PT07M03.00S,2023-12-03T03:39:40.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,90.3580814717477,4.6568627450980395,1610612760,66,84,2023-12-03T03:39:46Z,4480000,False,-227.0,38.0,1,right,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,,,,,,22.99,Missed,,,,,,,,,,,,,
452,PT07M00.00S,2023-12-03T03:39:43.8Z,3,REGULAR,rebound,defensive,[],1641726,,,1610612742,66,84,2023-12-03T03:39:46Z,4490000,False,,,0,,D. Lively II REBOUND (Off:4 Def:8),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Left Corner 3,24+ Left,,,,,,,,,,451.0,12.0,8.0,4.0,,,,,,,
453,PT06M37.00S,2023-12-03T03:40:06.4Z,3,REGULAR,3pt,Jump Shot,[],1627884,8.09789750328515,94.36274509803921,1610612742,69,84,2023-12-03T03:40:11Z,4500000,False,-222.0,24.0,1,left,D. Jones Jr. 3PT  (16 PTS) (G. Williams 1 AST),"[1627884, 1629684]",1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,,,,,,22.31,Made,,,,,,,,16.0,,,G. Williams,1629684.0,1.0
455,PT06M17.00S,2023-12-03T03:40:27.3Z,3,REGULAR,3pt,Jump Shot,[],1631114,81.15965834428384,94.6078431372549,1610612760,69,84,2023-12-03T03:40:40Z,4520000,False,223.0,125.0,1,right,MISS J. Williams 25' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,25.54,Missed,,,,,,,,,,,,,
456,PT06M14.00S,2023-12-03T03:40:30.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,69,84,2023-12-03T03:40:40Z,4530000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,455.0,,,,,,,,,,
458,PT06M05.00S,2023-12-03T03:41:05.6Z,3,REGULAR,foul,personal,['2freethrow'],1630198,,,1610612742,69,84,2023-12-03T03:41:27Z,4550000,False,,,0,,I. Joe shooting personal FOUL (1 PF) (Doncic 2 FT),"[1630198, 1629029]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Center,1204.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,,,
460,PT06M05.00S,2023-12-03T03:41:32.4Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,69,84,2023-12-03T03:42:16Z,4570000,False,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
461,PT06M05.00S,2023-12-03T03:41:32.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,69,84,2023-12-03T03:42:16Z,4580000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,460.0,,,,,,,,,,
462,PT06M05.00S,2023-12-03T03:41:41.7Z,3,REGULAR,substitution,out,[],1631096,,,1610612742,69,84,2023-12-03T03:41:53Z,4590000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT06M05.00S,2023-12-03T03:41:41.7Z,3,REGULAR,substitution,out,[],1631114,,,1610612742,69,84,2023-12-03T03:41:53Z,4600000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT06M05.00S,2023-12-03T03:41:41.7Z,3,REGULAR,substitution,in,[],1641717,,,1610612742,69,84,2023-12-03T03:41:53Z,4610000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT06M05.00S,2023-12-03T03:41:41.7Z,3,REGULAR,substitution,in,[],1631119,,,1610612742,69,84,2023-12-03T03:41:53Z,4620000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT06M05.00S,2023-12-03T03:41:32.4Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,69,84,2023-12-03T03:42:16Z,4630000,False,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
467,PT06M00.00S,2023-12-03T03:41:37.4Z,3,REGULAR,rebound,offensive,[],1629684,,,1610612742,69,84,2023-12-03T03:42:16Z,4640000,False,,,0,,G. Williams REBOUND (Off:1 Def:0),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,466.0,1.0,0.0,1.0,,,,,,,
468,PT06M00.00S,2023-12-03T03:42:12.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,69,84,2023-12-03T03:42:12Z,4650000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT05M49.00S,2023-12-03T03:45:33.2Z,3,REGULAR,turnover,3-second-violation,[],1641726,,,1610612742,69,84,2023-12-03T03:45:47Z,4660000,False,,,0,,D. Lively II 3-second-violation TURNOVER (2 TO),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,203591.0,,,,,,,,,,,,,2.0,,,,,,
471,PT05M34.00S,2023-12-03T03:45:56.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641717,89.83245729303549,4.901960784313726,1610612760,69,87,2023-12-03T03:46:01Z,4670000,False,-225.0,43.0,1,right,C. Wallace 3PT  (10 PTS) (L. Dort 3 AST),"[1641717, 1629652]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,,,,,,22.96,Made,,,,,,,,10.0,,,L. Dort,1629652.0,3.0
473,PT05M20.00S,2023-12-03T03:46:14.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631119,,,1610612742,69,87,2023-12-03T03:46:23Z,4690000,False,,,0,,J. Williams personal FOUL (1 PF) (Williams 2 FT),"[1631119, 1629684]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,203591.0,1.0,0.0,Williams,1629684.0,,,,,,,,,,,,,,,
475,PT05M20.00S,2023-12-03T03:46:49.8Z,3,REGULAR,freethrow,1 of 2,[],1629684,,,1610612742,70,87,2023-12-03T03:46:49Z,4710000,False,,,0,,G. Williams Free Throw 1 of 2 (4 PTS),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,Made,,,,,,,,4.0,,,,,
476,PT05M20.00S,2023-12-03T03:47:05.1Z,3,REGULAR,freethrow,2 of 2,[],1629684,,,1610612742,71,87,2023-12-03T03:47:05Z,4720000,False,,,0,,G. Williams Free Throw 2 of 2 (5 PTS),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,Made,,,,,,,,5.0,,,,,
477,PT04M58.00S,2023-12-03T03:47:27.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,92.19776609724047,57.107843137254896,1610612760,71,87,2023-12-03T03:47:32Z,4730000,False,36.0,21.0,1,right,MISS C. Wallace Layup - blocked,"[1641717, 203552]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,4.11,Missed,Curry,203552.0,,,,,,,,,,,
478,PT04M58.00S,2023-12-03T03:47:27.6Z,3,REGULAR,block,,[],203552,,,1610612760,71,87,2023-12-03T03:47:30Z,4740000,False,,,0,,S. Curry BLOCK (1 BLK),[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
479,PT04M56.00S,2023-12-03T03:47:29.6Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612742,71,87,2023-12-03T03:47:32Z,4750000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:3),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,477.0,3.0,3.0,0.0,,,,,,,
480,PT04M45.00S,2023-12-03T03:47:41.7Z,3,REGULAR,3pt,Jump Shot,[],1627884,5.863994743758213,96.07843137254902,1610612742,74,87,2023-12-03T03:47:45Z,4760000,False,-230.0,3.0,1,left,D. Jones Jr. 3PT  (19 PTS) (L. Doncic 8 AST),"[1627884, 1629029]",1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,,,,,,23.04,Made,,,,,,,,19.0,,,L. Doncic,1629029.0,8.0
482,PT04M25.00S,2023-12-03T03:48:01.3Z,3,REGULAR,3pt,Jump Shot,[],1641717,71.04139290407359,25.0,1610612760,74,90,2023-12-03T03:48:06Z,4780000,False,-125.0,220.0,1,right,C. Wallace 25' 3PT  (13 PTS) (I. Joe 1 AST),"[1641717, 1630198]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,,,,,,25.28,Made,,,,,,,,13.0,,,I. Joe,1630198.0,1.0
484,PT04M12.00S,2023-12-03T03:48:15.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641726,7.178055190538765,48.77450980392157,1610612742,76,90,2023-12-03T03:48:40Z,4800000,False,6.0,15.0,1,left,D. Lively II driving Layup (14 PTS) (L. Doncic 9 AST),"[1641726, 1629029]",1610612742.0,DAL,driving,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,1.62,Made,,,,,,,,14.0,,,L. Doncic,1629029.0,9.0
486,PT04M12.00S,2023-12-03T03:48:18.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628983,,,1610612742,76,90,2023-12-03T03:48:36Z,4820000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (4 PF) (Lively II 1 FT),"[1628983, 1641726]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1204.0,4.0,0.0,Lively II,1641726.0,,,,,,,,,,,,,,,
488,PT04M12.00S,2023-12-03T03:48:28.0Z,3,REGULAR,substitution,out,[],203552,,,1610612742,76,90,2023-12-03T03:48:53Z,4840000,False,,,0,,SUB out: S. Curry,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT04M12.00S,2023-12-03T03:48:28.0Z,3,REGULAR,substitution,out,[],1629652,,,1610612742,76,90,2023-12-03T03:48:53Z,4850000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT04M12.00S,2023-12-03T03:48:28.0Z,3,REGULAR,substitution,in,[],1630702,,,1610612742,76,90,2023-12-03T03:48:53Z,4860000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT04M12.00S,2023-12-03T03:48:28.0Z,3,REGULAR,substitution,in,[],202722,,,1610612742,76,90,2023-12-03T03:48:53Z,4870000,False,,,0,,SUB in: D. Bertans,[202722],1610612760.0,OKC,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT04M12.00S,2023-12-03T03:48:50.6Z,3,REGULAR,freethrow,1 of 1,[],1641726,,,1610612742,76,90,2023-12-03T03:48:50Z,4880000,False,,,0,,MISS D. Lively II Free Throw 1 of 1,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
493,PT04M09.00S,2023-12-03T03:48:53.6Z,3,REGULAR,rebound,defensive,[],1630198,,,1610612760,76,90,2023-12-03T03:49:03Z,4890000,False,,,0,,I. Joe REBOUND (Off:1 Def:3),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,492.0,4.0,3.0,1.0,,,,,,,
494,PT04M01.00S,2023-12-03T03:49:01.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631119,91.5407358738502,47.549019607843135,1610612760,76,90,2023-12-03T03:49:08Z,4900000,False,-12.0,27.0,1,right,MISS J. Williams Layup - blocked,"[1631119, 1629029]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,2.97,Missed,Doncic,1629029.0,,,,,,,,,,,
495,PT04M01.00S,2023-12-03T03:49:01.5Z,3,REGULAR,block,,[],1629029,,,1610612760,76,90,2023-12-03T03:49:04Z,4910000,False,,,0,,L. Doncic BLOCK (2 BLK),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
496,PT03M57.00S,2023-12-03T03:49:05.5Z,3,REGULAR,rebound,offensive,[],1631119,,,1610612760,76,90,2023-12-03T03:49:08Z,4920000,False,,,0,,J. Williams REBOUND (Off:1 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,494.0,3.0,2.0,1.0,,,,,,,
497,PT03M56.00S,2023-12-03T03:49:05.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630198,93.51182654402102,2.941176470588235,1610612760,76,90,2023-12-03T03:49:11Z,4930000,False,-235.0,8.0,1,right,MISS I. Joe 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,,,,,,23.55,Missed,,,,,,,,,,,,,
498,PT03M54.00S,2023-12-03T03:49:07.4Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,76,90,2023-12-03T03:49:11Z,4940000,False,,,0,,L. Doncic REBOUND (Off:2 Def:8),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Left Corner 3,24+ Left,,,,,,,,,,497.0,10.0,8.0,2.0,,,,,,,
500,PT03M54.00S,2023-12-03T03:49:11.1Z,3,REGULAR,substitution,out,[],1641726,,,1610612742,76,90,2023-12-03T03:49:19Z,4960000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT03M54.00S,2023-12-03T03:49:11.1Z,3,REGULAR,substitution,in,[],203939,,,1610612742,76,90,2023-12-03T03:49:19Z,4970000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT03M46.00S,2023-12-03T03:49:31.0Z,3,REGULAR,3pt,Jump Shot,[],1629029,25.312089356110377,88.23529411764706,1610612742,79,90,2023-12-03T03:50:22Z,4980000,False,-191.0,185.0,1,left,L. Doncic 26' 3PT step back (26 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,26.63,Made,,,,,,,,26.0,,,,,
503,PT03M36.00S,2023-12-03T03:49:44.6Z,3,REGULAR,foul,personal,[],1629684,,,1610612760,79,90,2023-12-03T03:49:56Z,4990000,False,,,0,,G. Williams personal FOUL (3 PF),"[1629684, 1630198]",1610612742.0,DAL,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Center,2003.0,3.0,0.0,Joe,1630198.0,,,,,,,,,,,,,,,
