actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
88,PT06M22.00S,2024-04-06T00:52:23.1Z,1,REGULAR,substitution,in,[],1641764,,,1610612744,21,10,2024-04-06T00:52:38Z,880000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,,,,,,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,
89,PT06M12.00S,2024-04-06T00:52:49.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203110,86.67871222076215,43.38235294117647,1610612744,21,10,2024-04-06T00:52:54Z,890000,False,-33.0,73.0,1,right,MISS D. Green 7' driving floating Shot,[203110],1610612744.0,GSW,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,7.99,Missed,,Green,D. Green,,,,,,,,,,,,,,,,,,
90,PT06M10.00S,2024-04-06T00:52:51.9Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,21,10,2024-04-06T00:52:54Z,900000,False,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Powell,D. Powell,,,,89.0,1.0,1.0,0.0,,,,,,,,,,,
91,PT05M59.00S,2024-04-06T00:53:02.7Z,1,REGULAR,2pt,Jump Shot,[],1630702,14.799605781865965,68.38235294117648,1610612742,21,10,2024-04-06T00:53:07Z,910000,False,-92.0,87.0,1,left,MISS J. Hardy 12' fadeaway Shot,[1630702],1610612742.0,DAL,fadeaway,,,,,,Mid-Range,8-16 Left,12.63,Missed,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,
92,PT05M56.00S,2024-04-06T00:53:05.7Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,21,10,2024-04-06T00:53:07Z,920000,False,,,0,,D. Green REBOUND (Off:1 Def:2),[203110],1610612744.0,GSW,,,,,,,Mid-Range,8-16 Left,,,,Green,D. Green,,,,91.0,3.0,2.0,1.0,,,,,,,,,,,
93,PT05M54.00S,2024-04-06T00:53:09.4Z,1,REGULAR,foul,personal,['2freethrow'],202681,,,1610612744,21,10,2024-04-06T00:53:22Z,930000,False,,,0,,K. Irving shooting personal FOUL (2 PF) (Jackson-Davis 2 FT),"[202681, 1631218]",1610612742.0,DAL,shooting,,,,,,Restricted Area,0-8 Center,,,,Irving,K. Irving,,,,,,,,,,,202041.0,2.0,0.0,Jackson-Davis,1631218.0,,,
95,PT05M54.00S,2024-04-06T00:53:41.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631218,,,1610612744,21,10,2024-04-06T00:53:41Z,950000,False,,,0,,MISS T. Jackson-Davis Free Throw 1 of 2,[1631218],1610612744.0,GSW,,,,,,,,,,Missed,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,
96,PT05M54.00S,2024-04-06T00:53:41.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,21,10,2024-04-06T00:53:41Z,960000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,
97,PT05M54.00S,2024-04-06T00:53:55.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631218,,,1610612744,21,11,2024-04-06T00:53:55Z,970000,False,,,0,,T. Jackson-Davis Free Throw 2 of 2 (5 PTS),[1631218],1610612744.0,GSW,,,,,,,,,,Made,5.0,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,
99,PT05M45.00S,2024-04-06T00:54:17.3Z,1,REGULAR,foul,personal,[],1627780,,,1610612742,21,11,2024-04-06T00:54:40Z,990000,False,,,0,,G. Payton II personal FOUL (1 PF),"[1627780, 202681]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Payton II,G. Payton II,,,,,,,,,,,101283.0,1.0,0.0,Irving,202681.0,,,
101,PT05M45.00S,2024-04-06T00:54:37.0Z,1,REGULAR,substitution,out,[],1631218,,,1610612742,21,11,2024-04-06T00:54:42Z,1010000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,,,,,,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,
102,PT05M45.00S,2024-04-06T00:54:37.0Z,1,REGULAR,substitution,in,[],1630541,,,1610612742,21,11,2024-04-06T00:54:42Z,1020000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,,,,,,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,
104,PT05M38.00S,2024-04-06T00:55:14.4Z,1,REGULAR,3pt,Jump Shot,[],202681,32.14520367936925,48.03921568627451,1610612742,21,11,2024-04-06T00:58:23Z,1040000,False,10.0,250.0,1,left,MISS K. Irving 24' pullup 3PT,[202681],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Center,24.99,Missed,,Irving,K. Irving,,,,,,,,,,,,,,,,,,
105,PT05M34.00S,2024-04-06T00:55:18.4Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,21,11,2024-04-06T00:55:22Z,1050000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Curry,S. Curry,,,,104.0,1.0,1.0,0.0,,,,,,,,,,,
106,PT05M33.00S,2024-04-06T00:55:19.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627780,92.46057818659659,51.71568627450981,1610612744,21,13,2024-04-06T00:55:25Z,1060000,False,9.0,18.0,1,right,G. Payton II running Layup (2 PTS) (S. Curry 2 AST),"[1627780, 201939]",1610612744.0,GSW,running,,,,,,Restricted Area,0-8 Center,2.03,Made,2.0,Payton II,G. Payton II,S. Curry,201939.0,2.0,,,,,,,,,,,,,,,
108,PT05M24.00S,2024-04-06T00:55:27.5Z,1,REGULAR,3pt,Jump Shot,[],203501,27.94021024967148,79.65686274509804,1610612742,24,13,2024-04-06T00:55:31Z,1080000,False,-148.0,210.0,1,left,T. Hardaway Jr. 25' 3PT pullup (3 PTS),[203501],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Left Center,25.72,Made,3.0,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
109,PT05M12.00S,2024-04-06T00:55:40.7Z,1,REGULAR,3pt,Jump Shot,[],201939,67.23061760840999,37.99019607843137,1610612744,24,13,2024-04-06T00:55:49Z,1090000,False,-60.0,256.0,1,right,MISS S. Curry 26' step back 3PT,[201939],1610612744.0,GSW,step back,,,,,,Above the Break 3,24+ Center,26.25,Missed,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
110,PT05M10.00S,2024-04-06T00:55:42.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,24,13,2024-04-06T00:55:49Z,1100000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,,,,,,109.0,,,,,,,,,,,,,,
112,PT04M56.00S,2024-04-06T00:56:12.5Z,1,REGULAR,foul,personal,[],1641764,,,1610612742,24,13,2024-04-06T00:56:33Z,1120000,False,,,0,,B. Podziemski personal FOUL (1 PF),"[1641764, 203501]",1610612744.0,GSW,,,,,,,Mid-Range,16-24 Right Center,,,,Podziemski,B. Podziemski,,,,,,,,,,,101283.0,1.0,0.0,Hardaway Jr.,203501.0,,,
114,PT04M46.00S,2024-04-06T00:56:42.5Z,1,REGULAR,3pt,Jump Shot,[],202681,9.937582128777924,95.34313725490196,1610612742,27,13,2024-04-06T00:56:48Z,1140000,False,-227.0,41.0,1,left,K. Irving 3PT  (9 PTS) (J. Hardy 1 AST),"[202681, 1630702]",1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,23.04,Made,9.0,Irving,K. Irving,J. Hardy,1630702.0,1.0,,,,,,,,,,,,,,,
116,PT04M31.00S,2024-04-06T00:56:57.7Z,1,REGULAR,turnover,lost ball,[],1627780,,,1610612744,27,13,2024-04-06T00:57:02Z,1160000,False,,,0,,G. Payton II lost ball TURNOVER (1 TO),"[1627780, 203939]",1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Payton II,G. Payton II,,,,,,,,1.0,Powell,203939.0,,,,,,,,
117,PT04M31.00S,2024-04-06T00:56:57.7Z,1,REGULAR,steal,,[],203939,,,1610612742,27,13,2024-04-06T00:56:59Z,1170000,False,,,0,,D. Powell STEAL (1 STL),[203939],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,
118,PT04M27.00S,2024-04-06T00:57:01.6Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202681,27.94021024967148,20.833333333333336,1610612742,27,13,2024-04-06T01:00:55Z,1180000,False,146.0,210.0,1,left,MISS K. Irving 25' running pullup 3PT,[202681],1610612742.0,DAL,running pullup,,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,Irving,K. Irving,,,,,,,,,,,,,,,,,,
119,PT04M24.00S,2024-04-06T00:57:04.6Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,27,13,2024-04-06T00:57:06Z,1190000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Curry,S. Curry,,,,118.0,2.0,2.0,0.0,,,,,,,,,,,
120,PT04M17.00S,2024-04-06T00:57:11.5Z,1,REGULAR,turnover,bad pass,[],201939,,,1610612744,27,13,2024-04-06T00:57:17Z,1200000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 203939]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Curry,S. Curry,,,,,,,,1.0,Powell,203939.0,,,,,,,,
121,PT04M17.00S,2024-04-06T00:57:11.5Z,1,REGULAR,steal,,[],203939,,,1610612742,27,13,2024-04-06T00:58:01Z,1210000,False,,,0,,D. Powell STEAL (2 STL),[203939],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,
122,PT04M14.00S,2024-04-06T00:57:15.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203501,7.703679369250986,51.225490196078425,1610612742,29,13,2024-04-06T01:01:21Z,1220000,False,-6.0,20.0,1,left,T. Hardaway Jr. running finger roll Layup (5 PTS) (K. Irving 1 AST),"[203501, 202681]",1610612742.0,DAL,running finger roll,,,,,,Restricted Area,0-8 Center,2.08,Made,5.0,Hardaway Jr.,T. Hardaway Jr.,K. Irving,202681.0,1.0,,,,,,,,,,,,,,,
124,PT04M13.00S,2024-04-06T00:57:20.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,29,13,2024-04-06T00:57:20Z,1240000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT04M13.00S,2024-04-06T00:57:22.5Z,1,REGULAR,substitution,out,[],1627780,,,1610612744,29,13,2024-04-06T01:00:12Z,1250000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,,,,,,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,
126,PT04M13.00S,2024-04-06T00:57:22.5Z,1,REGULAR,substitution,out,[],203110,,,1610612744,29,13,2024-04-06T01:00:12Z,1260000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,,,,,,,,,,,,,,,
127,PT04M13.00S,2024-04-06T00:57:22.5Z,1,REGULAR,substitution,in,[],1626172,,,1610612744,29,13,2024-04-06T01:00:12Z,1270000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,,,,,,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,
128,PT04M13.00S,2024-04-06T00:57:22.5Z,1,REGULAR,substitution,in,[],101108,,,1610612744,29,13,2024-04-06T01:00:12Z,1280000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,,,,,,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,
129,PT03M48.00S,2024-04-06T01:00:48.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,83.13074901445466,41.17647058823529,1610612744,29,15,2024-04-06T01:00:53Z,1290000,False,-44.0,106.0,1,right,B. Podziemski 11' turnaround fadeaway Jump Shot (2 PTS),[1641764],1610612744.0,GSW,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,11.49,Made,2.0,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,
130,PT03M36.00S,2024-04-06T01:01:02.6Z,1,REGULAR,turnover,out-of-bounds,[],1630702,,,1610612742,29,15,2024-04-06T01:01:10Z,1300000,False,,,0,,J. Hardy bad pass out-of-bounds TURNOVER (1 TO),[1630702],1610612742.0,DAL,bad pass,,,,,,In The Paint (Non-RA),8-16 Center,,,,Hardy,J. Hardy,,,,,,,,1.0,,,203054.0,,,,,,,
131,PT03M36.00S,2024-04-06T01:01:06.5Z,1,REGULAR,substitution,out,[],1630541,,,1610612744,29,15,2024-04-06T01:01:13Z,1310000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,,,,,,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,
132,PT03M36.00S,2024-04-06T01:01:06.5Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,29,15,2024-04-06T01:01:13Z,1320000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,,,,,,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,
133,PT03M21.00S,2024-04-06T01:01:38.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201939,67.23061760840999,31.61764705882353,1610612744,29,18,2024-04-06T01:01:43Z,1330000,False,-92.0,256.0,1,right,S. Curry 27' 3PT  (5 PTS) (B. Podziemski 1 AST),"[201939, 1641764]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,27.15,Made,5.0,Curry,S. Curry,B. Podziemski,1641764.0,1.0,,,,,,,,,,,,,,,
135,PT03M05.00S,2024-04-06T01:01:55.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,14.668199737187912,65.19607843137256,1610612742,29,18,2024-04-06T01:02:20Z,1350000,False,-76.0,85.0,1,left,MISS P. Washington 11' driving floating Shot,[1629023],1610612742.0,DAL,driving floating,,,,,,In The Paint (Non-RA),8-16 Left,11.43,Missed,,Washington,P. Washington,,,,,,,,,,,,,,,,,,
136,PT03M03.00S,2024-04-06T01:01:57.4Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,29,18,2024-04-06T01:02:20Z,1360000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Looney,K. Looney,,,,135.0,1.0,1.0,0.0,,,,,,,,,,,
137,PT02M55.00S,2024-04-06T01:02:07.0Z,1,REGULAR,foul,personal,[],203939,,,1610612744,29,18,2024-04-06T01:02:13Z,1370000,False,,,0,,D. Powell personal FOUL (1 PF),"[203939, 201939]",1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Powell,D. Powell,,,,,,,,,,,202041.0,1.0,0.0,Curry,201939.0,,,
139,PT02M55.00S,2024-04-06T01:02:15.5Z,1,REGULAR,substitution,out,[],201939,,,1610612744,29,18,2024-04-06T01:02:24Z,1390000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
140,PT02M55.00S,2024-04-06T01:02:15.5Z,1,REGULAR,substitution,in,[],202691,,,1610612744,29,18,2024-04-06T01:02:24Z,1400000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,,,,,,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
141,PT02M43.00S,2024-04-06T01:02:43.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626172,81.68528252299606,37.00980392156863,1610612744,29,20,2024-04-06T01:02:50Z,1410000,False,-65.0,120.0,1,right,K. Looney 13' Jump Shot (2 PTS) (K. Thompson 2 AST),"[1626172, 202691]",1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Center,13.62,Made,2.0,Looney,K. Looney,K. Thompson,202691.0,2.0,,,,,,,,,,,,,,,
143,PT02M30.00S,2024-04-06T01:02:56.4Z,1,REGULAR,3pt,Jump Shot,[],203501,7.835085413929041,5.392156862745098,1610612742,29,20,2024-04-06T01:03:03Z,1430000,False,223.0,21.0,1,left,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,22.4,Missed,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
144,PT02M27.00S,2024-04-06T01:02:59.4Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,29,20,2024-04-06T01:03:03Z,1440000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,,,,Right Corner 3,24+ Right,,,,Podziemski,B. Podziemski,,,,143.0,1.0,1.0,0.0,,,,,,,,,,,
145,PT02M24.00S,2024-04-06T01:03:03.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202691,91.67214191852825,47.549019607843135,1610612744,29,22,2024-04-06T01:03:29Z,1450000,False,-12.0,26.0,1,right,K. Thompson running Layup (4 PTS) (B. Podziemski 2 AST),"[202691, 1641764]",1610612744.0,GSW,running,,,,,,Restricted Area,0-8 Center,2.86,Made,4.0,Thompson,K. Thompson,B. Podziemski,1641764.0,2.0,,,,,,,,,,,,,,,
147,PT02M22.00S,2024-04-06T01:03:08.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612742,29,22,2024-04-06T01:03:08Z,1470000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M22.00S,2024-04-06T01:03:09.6Z,1,REGULAR,substitution,out,[],203939,,,1610612742,29,22,2024-04-06T01:04:40Z,1480000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,,,,,,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,
149,PT02M22.00S,2024-04-06T01:03:09.6Z,1,REGULAR,substitution,out,[],1629023,,,1610612742,29,22,2024-04-06T01:04:40Z,1490000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,,,,,,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,
150,PT02M22.00S,2024-04-06T01:03:09.6Z,1,REGULAR,substitution,in,[],1629655,,,1610612742,29,22,2024-04-06T01:04:40Z,1500000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,
151,PT02M22.00S,2024-04-06T01:03:09.6Z,1,REGULAR,substitution,in,[],1627884,,,1610612742,29,22,2024-04-06T01:04:40Z,1510000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,,,,,,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,
152,PT02M07.00S,2024-04-06T01:05:01.7Z,1,REGULAR,3pt,Jump Shot,[],203501,33.327858081471746,50.0,1610612742,29,22,2024-04-06T01:05:06Z,1520000,False,0.0,261.0,1,left,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,26.08,Missed,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
153,PT02M04.00S,2024-04-06T01:05:04.7Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,29,22,2024-04-06T01:05:06Z,1530000,False,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Looney,K. Looney,,,,152.0,2.0,2.0,0.0,,,,,,,,,,,
154,PT01M57.00S,2024-04-06T01:05:12.5Z,1,REGULAR,3pt,Jump Shot,[],1641764,71.56701708278581,22.794117647058822,1610612744,29,25,2024-04-06T01:05:16Z,1540000,False,-136.0,215.0,1,right,B. Podziemski 25' 3PT  (5 PTS) (G. Payton II 1 AST),"[1641764, 1627780]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,25.42,Made,5.0,Podziemski,B. Podziemski,G. Payton II,1627780.0,1.0,,,,,,,,,,,,,,,
156,PT01M36.00S,2024-04-06T01:05:33.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202681,7.5722733245729295,43.872549019607845,1610612742,29,25,2024-04-06T01:05:39Z,1560000,False,31.0,19.0,1,left,MISS K. Irving driving finger roll Layup,[202681],1610612742.0,DAL,driving finger roll,,,,,,Restricted Area,0-8 Center,3.59,Missed,,Irving,K. Irving,,,,,,,,,,,,,,,,,,
157,PT01M33.00S,2024-04-06T01:05:36.9Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,29,25,2024-04-06T01:05:39Z,1570000,False,,,0,,K. Looney REBOUND (Off:0 Def:3),[1626172],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Looney,K. Looney,,,,156.0,3.0,3.0,0.0,,,,,,,,,,,
158,PT01M26.00S,2024-04-06T01:05:43.3Z,1,REGULAR,3pt,Jump Shot,[],202691,66.44218134034165,47.30392156862745,1610612744,29,25,2024-04-06T01:05:52Z,1580000,False,-13.0,263.0,1,right,MISS K. Thompson 26' pullup 3PT,[202691],1610612744.0,GSW,pullup,,,,,,Above the Break 3,24+ Center,26.32,Missed,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
159,PT01M25.00S,2024-04-06T01:05:47.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,29,25,2024-04-06T01:05:47Z,1590000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,,,,,,158.0,,,,,,,,,,,,,,
161,PT01M21.00S,2024-04-06T01:06:03.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202691,86.59658344283837,15.709252450980394,1610612744,29,25,2024-04-06T01:06:10Z,1610000,False,-171.0,73.0,1,right,MISS K. Thompson 18' pullup Shot,[202691],1610612744.0,GSW,pullup,,,,,,Mid-Range,16-24 Left,18.66,Missed,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
162,PT01M18.00S,2024-04-06T01:06:06.8Z,1,REGULAR,rebound,defensive,[],1630702,,,1610612742,29,25,2024-04-06T01:06:10Z,1620000,False,,,0,,J. Hardy REBOUND (Off:0 Def:1),[1630702],1610612742.0,DAL,,,,,,,Mid-Range,16-24 Left,,,,Hardy,J. Hardy,,,,161.0,1.0,1.0,0.0,,,,,,,,,,,
163,PT01M12.00S,2024-04-06T01:06:15.5Z,1,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612742,29,25,2024-04-06T01:06:31Z,1630000,False,,,0,,K. Looney shooting personal FOUL (1 PF) (Gafford 2 FT),"[1626172, 1629655]",1610612744.0,GSW,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Looney,K. Looney,,,,,,,,,,,203054.0,1.0,0.0,Gafford,1629655.0,,,
165,PT01M12.00S,2024-04-06T01:06:46.1Z,1,REGULAR,freethrow,1 of 2,[],1629655,,,1610612742,29,25,2024-04-06T01:07:12Z,1650000,False,,,0,,MISS D. Gafford Free Throw 1 of 2,[1629655],1610612742.0,DAL,,,,,,,,,,Missed,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,
166,PT01M12.00S,2024-04-06T01:06:46.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,29,25,2024-04-06T01:07:12Z,1660000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,
167,PT01M12.00S,2024-04-06T01:06:48.3Z,1,REGULAR,substitution,out,[],202681,,,1610612742,29,25,2024-04-06T01:06:52Z,1670000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,,,,,,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,
168,PT01M12.00S,2024-04-06T01:06:48.3Z,1,REGULAR,substitution,in,[],203957,,,1610612742,29,25,2024-04-06T01:06:52Z,1680000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,,,,,,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,
169,PT01M12.00S,2024-04-06T01:06:46.1Z,1,REGULAR,freethrow,2 of 2,[],1629655,,,1610612742,29,25,2024-04-06T01:07:12Z,1690000,False,,,0,,MISS D. Gafford Free Throw 2 of 2,[1629655],1610612742.0,DAL,,,,,,,,,,Missed,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,
170,PT01M09.00S,2024-04-06T01:06:49.1Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,29,25,2024-04-06T01:07:12Z,1700000,False,,,0,,K. Looney REBOUND (Off:0 Def:4),[1626172],1610612744.0,GSW,,,,,,,,,,,,Looney,K. Looney,,,,169.0,4.0,4.0,0.0,,,,,,,,,,,
171,PT00M59.10S,2024-04-06T01:07:23.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,92.9862023653088,50.0,1610612744,29,27,2024-04-06T01:07:28Z,1710000,False,0.0,13.0,1,right,G. Payton II cutting Layup (4 PTS) (C. Paul 1 AST),"[1627780, 101108]",1610612744.0,GSW,cutting,,,,,,Restricted Area,0-8 Center,1.34,Made,4.0,Payton II,G. Payton II,C. Paul,101108.0,1.0,,,,,,,,,,,,,,,
173,PT00M42.80S,2024-04-06T01:07:43.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203957,7.440867279894875,54.41176470588235,1610612742,31,27,2024-04-06T01:07:47Z,1730000,False,-22.0,17.0,1,left,D. Exum driving Layup (4 PTS) (J. Hardy 2 AST),"[203957, 1630702]",1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,2.81,Made,4.0,Exum,D. Exum,J. Hardy,1630702.0,2.0,,,,,,,,,,,,,,,
175,PT00M33.70S,2024-04-06T01:07:53.8Z,1,REGULAR,2pt,Jump Shot,[],101108,82.34231274638634,81.37254901960785,1610612744,31,29,2024-04-06T01:08:33Z,1750000,False,157.0,113.0,1,right,C. Paul 19' step back Jump Shot (2 PTS),[101108],1610612744.0,GSW,step back,,,,,,Mid-Range,16-24 Right,19.36,Made,2.0,Paul,C. Paul,,,,,,,,,,,,,,,,,,
176,PT00M16.80S,2024-04-06T01:08:14.8Z,1,REGULAR,turnover,out-of-bounds,[],203501,,,1610612742,31,29,2024-04-06T01:08:23Z,1760000,False,,,0,,T. Hardaway Jr. lost ball out-of-bounds TURNOVER (1 TO),[203501],1610612742.0,DAL,lost ball,,,,,,Mid-Range,16-24 Left Center,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,1.0,,,203054.0,,,,,,,
