actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
159,PT12M00.00S,2023-10-28T01:08:25.1Z,2,REGULAR,substitution,in,['startperiod'],1629029,,,1610612751,26,25,2023-10-28T01:08:51Z,1590000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-10-28T01:08:25.1Z,2,REGULAR,substitution,in,['startperiod'],1628969,,,1610612751,26,25,2023-10-28T01:08:51Z,1600000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-10-28T01:08:52.1Z,2,REGULAR,period,start,[],0,,,1610612742,26,25,2023-10-28T01:08:52Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M37.00S,2023-10-28T01:09:13.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,12.171484888304862,49.754901960784316,1610612742,26,25,2023-10-28T01:09:17Z,1620000,False,1.0,62.0,1,left,MISS L. Doncic 6' fadeaway Shot,[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,6.19,Missed,,,,,,,,,,,,,,,,,,
163,PT11M35.00S,2023-10-28T01:09:15.7Z,2,REGULAR,rebound,defensive,[],1628372,,,1610612751,26,25,2023-10-28T01:09:17Z,1630000,False,,,0,,D. Smith Jr. REBOUND (Off:0 Def:1),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,162.0,1.0,1.0,0.0,,,,,,,,,,,,,,
164,PT11M30.00S,2023-10-28T01:09:20.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627827,77.21747700394218,88.72549019607843,1610612751,26,28,2023-10-28T01:19:17Z,1640000,False,194.0,162.0,1,right,D. Finney-Smith 25' 3PT running (3 PTS) (D. Smith Jr. 1 AST),"[1627827, 1628372]",1610612751.0,BKN,running,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,25.22,Made,,,,,,,,,,3.0,,,,D. Smith Jr.,1628372.0,1.0,,
166,PT11M19.00S,2023-10-28T01:09:31.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203501,5.469776609724048,47.549019607843135,1610612742,28,28,2023-10-28T01:20:09Z,1660000,False,12.0,-1.0,1,left,T. Hardaway Jr. driving Layup (7 PTS),[203501],1610612742.0,DAL,driving,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,,,,7.0,,,,,,,,
167,PT10M59.00S,2023-10-28T01:09:51.2Z,2,REGULAR,3pt,Jump Shot,[],1629022,73.27529566360053,81.86274509803921,1610612751,28,31,2023-10-28T01:09:56Z,1670000,False,159.0,199.0,1,right,L. Walker IV 25' 3PT step back (6 PTS) (R. O'Neale 1 AST),"[1629022, 1626220]",1610612751.0,BKN,step back,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,25.47,Made,,,,,,,,,,6.0,,,,R. O'Neale,1626220.0,1.0,,
169,PT10M40.00S,2023-10-28T01:10:11.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1641726,8.623521681997373,37.99019607843137,1610612742,30,31,2023-10-28T01:10:16Z,1690000,False,60.0,29.0,1,left,D. Lively II 6' turnaround bank Hook (5 PTS) (M. Kleber 1 AST),"[1641726, 1628467]",1610612742.0,DAL,turnaround bank,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,6.65,Made,,,,,,,,,,5.0,,,,M. Kleber,1628467.0,1.0,,
171,PT10M23.00S,2023-10-28T01:10:28.0Z,2,REGULAR,3pt,Jump Shot,[],1627827,94.43166885676742,3.431372549019608,1610612751,30,34,2023-10-28T01:10:33Z,1710000,False,-233.0,0.0,1,right,D. Finney-Smith 3PT  (6 PTS) (L. Walker IV 1 AST),"[1627827, 1629022]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,23.28,Made,,,,,,,,,,6.0,,,,L. Walker IV,1629022.0,1.0,,
173,PT10M06.00S,2023-10-28T01:10:45.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,5.732588699080158,51.225490196078425,1610612742,32,34,2023-10-28T01:10:49Z,1730000,False,-6.0,1.0,1,left,D. Lively II alley-oop DUNK (7 PTS) (L. Doncic 2 AST),"[1641726, 1629029]",1610612742.0,DAL,alley-oop,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,,,,7.0,,,,L. Doncic,1629029.0,2.0,,
178,PT09M50.00S,2023-10-28T01:11:08.2Z,2,REGULAR,foul,technical,['1freethrow'],1641726,,,1610612751,32,34,2023-10-28T01:11:19Z,1750000,False,,,0,,D. Lively II defensive-3-second technical FOUL (1 Tech),[1641726],1610612742.0,DAL,defensive-3-second,,,Lively II,D. Lively II,,,,,,,,,,,,,201639.0,0.0,1.0,,,,,,,,,,,
179,PT09M50.00S,2023-10-28T01:11:27.9Z,2,REGULAR,freethrow,1 of 1,[],1628969,,,1610612751,32,35,2023-10-28T01:11:27Z,1760000,False,,,0,,M. Bridges technical Free Throw 1 of 1 (11 PTS),[1628969],1610612751.0,BKN,technical,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
180,PT09M50.00S,2023-10-28T01:11:31.3Z,2,REGULAR,substitution,out,[],1629022,,,1610612751,32,35,2023-10-28T01:11:42Z,1770000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M50.00S,2023-10-28T01:11:31.3Z,2,REGULAR,substitution,in,[],1630560,,,1610612751,32,35,2023-10-28T01:11:42Z,1780000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M41.00S,2023-10-28T01:11:52.0Z,2,REGULAR,2pt,Jump Shot,[],1628969,78.44940867279895,58.35631127450981,1610612751,32,35,2023-10-28T01:22:07Z,1790000,False,42.0,150.0,1,right,MISS M. Bridges 15' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Center,15.58,Missed,,,,,,,,,,,,,,,,,,
183,PT09M39.00S,2023-10-28T01:11:54.0Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,32,35,2023-10-28T01:11:59Z,1800000,False,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Center,,,182.0,1.0,1.0,0.0,,,,,,,,,,,,,,
184,PT09M32.00S,2023-10-28T01:12:00.9Z,2,REGULAR,3pt,Jump Shot,[],1629029,28.991458607095925,78.92156862745098,1610612742,32,35,2023-10-28T01:22:51Z,1810000,False,-145.0,220.0,1,left,MISS L. Doncic 26' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,26.33,Missed,,,,,,,,,,,,,,,,,,
185,PT09M29.00S,2023-10-28T01:12:03.9Z,2,REGULAR,rebound,offensive,[],1629029,,,1610612742,32,35,2023-10-28T01:22:51Z,1820000,False,,,0,,L. Doncic REBOUND (Off:1 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,184.0,2.0,1.0,1.0,,,,,,,,,,,,,,
186,PT09M29.00S,2023-10-28T01:12:06.8Z,2,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612742,32,35,2023-10-28T01:12:14Z,1830000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Doncic 2 FT),"[1626220, 1629029]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Left,,,,,,,204059.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,
188,PT09M29.00S,2023-10-28T01:12:33.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629029,,,1610612742,33,35,2023-10-28T01:12:33Z,1850000,False,,,0,,L. Doncic Free Throw 1 of 2 (10 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
189,PT09M29.00S,2023-10-28T01:12:48.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629029,,,1610612742,34,35,2023-10-28T01:12:48Z,1860000,False,,,0,,L. Doncic Free Throw 2 of 2 (11 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
190,PT09M17.00S,2023-10-28T01:13:00.4Z,2,REGULAR,2pt,Jump Shot,[],1628969,76.42904073587385,62.5,1610612751,34,35,2023-10-28T01:13:03Z,1870000,False,62.0,169.0,1,right,MISS M. Bridges 18' fadeaway Shot,[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,18.03,Missed,,,,,,,,,,,,,,,,,,
191,PT09M15.00S,2023-10-28T01:13:02.4Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,34,35,2023-10-28T01:13:03Z,1880000,False,,,0,,L. Doncic REBOUND (Off:1 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Right Center,,,190.0,3.0,2.0,1.0,,,,,,,,,,,,,,
192,PT09M07.00S,2023-10-28T01:13:10.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,7.046649145860711,43.627450980392155,1610612742,34,35,2023-10-28T01:13:14Z,1890000,False,32.0,14.0,1,left,MISS L. Doncic driving bank Shot,[1629029],1610612742.0,DAL,driving bank,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
193,PT09M05.00S,2023-10-28T01:13:12.7Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,34,35,2023-10-28T01:13:14Z,1900000,False,,,0,,C. Thomas REBOUND (Off:0 Def:3),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,192.0,3.0,3.0,0.0,,,,,,,,,,,,,,
194,PT08M58.00S,2023-10-28T01:13:19.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,94.43166885676742,49.01960784313725,1610612751,34,37,2023-10-28T01:13:23Z,1910000,False,-5.0,0.0,1,right,C. Thomas driving Layup (4 PTS),[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,,,,,,4.0,,,,,,,,
195,PT08M52.00S,2023-10-28T01:13:25.5Z,2,REGULAR,3pt,Jump Shot,[],203501,29.122864651773984,17.892156862745097,1610612742,37,37,2023-10-28T04:26:39Z,1920000,False,161.0,221.0,1,left,T. Hardaway Jr. 27' 3PT pullup (10 PTS) (L. Doncic 3 AST),"[203501, 1629029]",1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,27.34,Made,,,,,,,,,,10.0,,,,L. Doncic,1629029.0,3.0,,
197,PT08M31.00S,2023-10-28T01:13:48.8Z,2,REGULAR,foul,offensive,[],1628372,,,1610612751,37,37,2023-10-28T01:13:59Z,1940000,False,,,0,,D. Smith Jr. offensive FOUL (1 PF),"[1628372, 203552]",1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,,201639.0,1.0,0.0,Curry,203552.0,,,,,,,,,
199,PT08M31.00S,2023-10-28T01:13:48.8Z,2,REGULAR,turnover,offensive foul,[],1628372,,,1610612751,37,37,2023-10-28T01:13:48Z,1960000,False,,,0,,D. Smith Jr. offensive foul TURNOVER (1 TO),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,,201639.0,,,,,,,,1.0,,,,,
200,PT08M31.00S,2023-10-28T01:13:59.4Z,2,REGULAR,substitution,out,[],1628372,,,1610612742,37,37,2023-10-28T01:14:07Z,1970000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M31.00S,2023-10-28T01:13:59.4Z,2,REGULAR,substitution,in,[],1627732,,,1610612742,37,37,2023-10-28T01:14:07Z,1980000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M16.00S,2023-10-28T01:14:27.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,18.347568988173457,43.38235294117647,1610612742,39,37,2023-10-28T01:14:32Z,1990000,False,33.0,120.0,1,left,L. Doncic 12' driving floating Jump Shot (13 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,12.45,Made,,,,,,,,,,13.0,,,,,,,,
203,PT07M57.00S,2023-10-28T01:14:45.6Z,2,REGULAR,3pt,Jump Shot,[],1627827,96.13994743758212,96.56862745098039,1610612751,39,40,2023-10-28T01:14:49Z,2000000,False,233.0,-16.0,1,right,D. Finney-Smith 3PT  (9 PTS) (B. Simmons 2 AST),"[1627827, 1627732]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,23.34,Made,,,,,,,,,,9.0,,,,B. Simmons,1627732.0,2.0,,
205,PT07M42.00S,2023-10-28T01:15:01.4Z,2,REGULAR,2pt,Jump Shot,[],1629029,21.23850197109067,29.411764705882355,1610612742,39,40,2023-10-28T01:15:05Z,2020000,False,103.0,147.0,1,left,MISS L. Doncic 17' Jump Shot,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Right Center,17.95,Missed,,,,,,,,,,,,,,,,,,
206,PT07M40.00S,2023-10-28T01:15:03.4Z,2,REGULAR,rebound,offensive,[],1641726,,,1610612742,39,40,2023-10-28T01:15:05Z,2030000,False,,,0,,D. Lively II REBOUND (Off:1 Def:1),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Mid-Range,16-24 Right Center,,,205.0,2.0,1.0,1.0,,,,,,,,,,,,,,
207,PT07M39.00S,2023-10-28T01:15:03.9Z,2,REGULAR,turnover,bad pass,[],1641726,,,1610612742,39,40,2023-10-28T01:15:08Z,2040000,False,,,0,,D. Lively II bad pass TURNOVER (1 TO),"[1641726, 1630560]",1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,1.0,,,,Thomas,1630560.0
208,PT07M39.00S,2023-10-28T01:15:03.9Z,2,REGULAR,steal,,[],1630560,,,1610612751,39,40,2023-10-28T01:15:05Z,2050000,False,,,0,,C. Thomas STEAL (1 STL),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
209,PT07M36.00S,2023-10-28T01:15:10.4Z,2,REGULAR,foul,offensive,[],1627827,,,1610612751,39,40,2023-10-28T01:15:45Z,2060000,False,,,0,,D. Finney-Smith charge offensive FOUL (2 PF),"[1627827, 203501]",1610612751.0,BKN,charge,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628487.0,2.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,
211,PT07M36.00S,2023-10-28T01:15:10.4Z,2,REGULAR,turnover,offensive foul,[],1627827,,,1610612751,39,40,2023-10-28T01:15:45Z,2080000,False,,,0,,D. Finney-Smith offensive foul TURNOVER (1 TO),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628487.0,,,,,,,,1.0,,,,,
212,PT07M36.00S,2023-10-28T01:15:20.3Z,2,REGULAR,substitution,out,[],1628467,,,1610612742,39,40,2023-10-28T01:15:45Z,2090000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M36.00S,2023-10-28T01:15:20.3Z,2,REGULAR,substitution,in,[],1627884,,,1610612742,39,40,2023-10-28T01:15:45Z,2100000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M23.00S,2023-10-28T01:16:01.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203552,19.92444152431012,72.30392156862744,1610612742,41,40,2023-10-28T01:16:05Z,2110000,False,-112.0,135.0,1,left,S. Curry 17' pullup Jump Shot (2 PTS),[203552],1610612742.0,DAL,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,17.49,Made,,,,,,,,,,2.0,,,,,,,,
215,PT07M11.00S,2023-10-28T01:16:13.7Z,2,REGULAR,3pt,Jump Shot,[],1627827,68.28186596583443,33.82352941176471,1610612751,41,40,2023-10-28T01:16:17Z,2120000,False,-81.0,246.0,1,right,MISS D. Finney-Smith 25' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,25.87,Missed,,,,,,,,,,,,,,,,,,
216,PT07M07.00S,2023-10-28T01:16:17.7Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,41,40,2023-10-28T01:16:17Z,2130000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,215.0,1.0,1.0,0.0,,,,,,,,,,,,,,
217,PT07M00.00S,2023-10-28T01:16:29.1Z,2,REGULAR,foul,offensive,[],203552,,,1610612742,41,40,2023-10-28T01:16:39Z,2140000,False,,,0,,S. Curry offensive FOUL (1 PF),"[203552, 1630560]",1610612742.0,DAL,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,,,,,,,204059.0,1.0,0.0,Thomas,1630560.0,,,,,,,,,
219,PT07M00.00S,2023-10-28T01:16:29.1Z,2,REGULAR,turnover,offensive foul,[],203552,,,1610612742,41,40,2023-10-28T01:16:29Z,2160000,False,,,0,,S. Curry offensive foul TURNOVER (1 TO),[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,,,,,,,204059.0,,,,,,,,1.0,,,,,
220,PT07M00.00S,2023-10-28T01:16:37.0Z,2,REGULAR,substitution,out,[],1641726,,,1610612751,41,40,2023-10-28T01:16:54Z,2170000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M00.00S,2023-10-28T01:16:37.0Z,2,REGULAR,substitution,out,[],203501,,,1610612751,41,40,2023-10-28T01:16:54Z,2180000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M00.00S,2023-10-28T01:16:37.0Z,2,REGULAR,substitution,in,[],1629684,,,1610612751,41,40,2023-10-28T01:16:54Z,2190000,False,,,0,,SUB in: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M00.00S,2023-10-28T01:16:37.0Z,2,REGULAR,substitution,in,[],203939,,,1610612751,41,40,2023-10-28T01:16:54Z,2200000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M38.00S,2023-10-28T01:17:12.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630560,71.30420499342969,52.20588235294118,1610612751,41,40,2023-10-28T01:17:17Z,2210000,False,11.0,217.0,1,right,MISS C. Thomas 21' step back Shot,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Center,21.75,Missed,,,,,,,,,,,,,,,,,,
225,PT06M35.00S,2023-10-28T01:17:15.9Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,41,40,2023-10-28T01:17:17Z,2220000,False,,,0,,L. Doncic REBOUND (Off:1 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Center,,,224.0,4.0,3.0,1.0,,,,,,,,,,,,,,
226,PT06M30.00S,2023-10-28T01:17:21.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627884,6.389618922470433,49.01960784313725,1610612742,43,40,2023-10-28T01:17:26Z,2230000,False,5.0,8.0,1,left,D. Jones Jr. running Layup (2 PTS) (L. Doncic 4 AST),"[1627884, 1629029]",1610612742.0,DAL,running,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,,,,,,2.0,,,,L. Doncic,1629029.0,4.0,,
228,PT06M28.00S,2023-10-28T01:17:26.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,43,40,2023-10-28T01:17:26Z,2250000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M21.00S,2023-10-28T01:20:28.6Z,2,REGULAR,foul,offensive,[],1627827,,,1610612751,43,40,2023-10-28T01:20:36Z,2260000,False,,,0,,D. Finney-Smith off-the-ball offensive FOUL (3 PF),"[1627827, 1627884]",1610612751.0,BKN,off-the-ball,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Right Center,,,,,,,201639.0,3.0,0.0,Jones Jr.,1627884.0,,,,,,,,,
231,PT06M21.00S,2023-10-28T01:20:28.6Z,2,REGULAR,turnover,offensive foul,[],1627827,,,1610612751,43,40,2023-10-28T01:20:28Z,2280000,False,,,0,,D. Finney-Smith offensive foul TURNOVER (2 TO),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Right Center,,,,,,,201639.0,,,,,,,,2.0,,,,,
233,PT06M04.00S,2023-10-28T01:21:03.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,9.806176084099869,59.80392156862745,1610612742,45,40,2023-10-28T01:21:09Z,2300000,False,-49.0,40.0,1,left,L. Doncic 6' pullup bank Jump Shot (15 PTS),[1629029],1610612742.0,DAL,pullup bank,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,6.31,Made,,,,,,,,,,15.0,,,,,,,,
234,PT05M45.00S,2023-10-28T01:21:22.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,93.51182654402102,60.5392156862745,1610612751,45,40,2023-10-28T01:21:31Z,2310000,False,53.0,8.0,1,right,MISS D. Finney-Smith driving Layup,[1627827],1610612751.0,BKN,driving,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,5.34,Missed,,,,,,,,,,,,,,,,,,
235,PT05M43.00S,2023-10-28T01:21:24.9Z,2,REGULAR,rebound,offensive,[],1627827,,,1610612751,45,40,2023-10-28T01:21:31Z,2320000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:2),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,234.0,3.0,2.0,1.0,,,,,,,,,,,,,,
236,PT05M36.00S,2023-10-28T01:21:31.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628969,93.64323258869908,25.245098039215684,1610612751,45,40,2023-10-28T01:42:44Z,2330000,False,-124.0,7.0,1,right,MISS M. Bridges 12' fadeaway Shot,[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,12.4,Missed,,,,,,,,,,,,,,,,,,
237,PT05M34.00S,2023-10-28T01:21:33.5Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,45,40,2023-10-28T01:21:35Z,2340000,False,,,0,,L. Doncic REBOUND (Off:1 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,,,236.0,5.0,4.0,1.0,,,,,,,,,,,,,,
238,PT05M21.00S,2023-10-28T01:21:49.2Z,2,REGULAR,turnover,out-of-bounds,[],1629684,,,1610612742,45,40,2023-10-28T01:21:53Z,2350000,False,,,0,,G. Williams lost ball out-of-bounds TURNOVER (1 TO),[1629684],1610612742.0,DAL,lost ball,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,201639.0,,,,,,,,1.0,,,,,
239,PT05M21.00S,2023-10-28T01:21:52.1Z,2,REGULAR,substitution,out,[],1629029,,,1610612751,45,40,2023-10-28T01:22:12Z,2360000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M21.00S,2023-10-28T01:21:52.1Z,2,REGULAR,substitution,out,[],1627827,,,1610612751,45,40,2023-10-28T01:22:12Z,2370000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M21.00S,2023-10-28T01:21:52.1Z,2,REGULAR,substitution,in,[],202681,,,1610612751,45,40,2023-10-28T01:22:12Z,2380000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M21.00S,2023-10-28T01:21:52.1Z,2,REGULAR,substitution,in,[],203915,,,1610612751,45,40,2023-10-28T01:22:12Z,2390000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M08.00S,2023-10-28T01:22:21.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,89.30683311432325,2.941176470588235,1610612751,45,40,2023-10-28T01:22:25Z,2400000,False,-235.0,48.0,1,right,MISS R. O'Neale 24' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,24.01,Missed,,,,,,,,,,,,,,,,,,
