actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
90,PT05M06.00S,2024-01-28T02:23:17.2Z,1,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612742,15,18,2024-01-28T02:23:27Z,890000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Doncic 2 FT),"[1630558, 1629029]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1146.0,,,,1.0,0.0,Doncic,1629029.0
92,PT05M06.00S,2024-01-28T02:23:43.1Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,15,18,2024-01-28T02:23:43Z,910000,False,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
93,PT05M06.00S,2024-01-28T02:23:43.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,15,18,2024-01-28T02:23:43Z,920000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,
94,PT05M06.00S,2024-01-28T02:23:58.5Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,16,18,2024-01-28T02:23:58Z,930000,False,,,0,,L. Doncic Free Throw 2 of 2 (5 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
95,PT04M52.00S,2024-01-28T02:24:14.8Z,1,REGULAR,3pt,Jump Shot,[],1628989,29.911300919842315,25.735294117647058,1610612758,16,18,2024-01-28T02:26:01Z,940000,False,121.0,229.0,1,left,MISS K. Huerter 25' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.89,Missed,,,,,,,,,,,,,,,,,,
96,PT04M49.00S,2024-01-28T02:24:17.8Z,1,REGULAR,rebound,offensive,[],203084,,,1610612758,16,18,2024-01-28T02:24:23Z,950000,False,,,0,,H. Barnes REBOUND (Off:1 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,95.0,3.0,2.0,1.0,,,,,,,,,,,,,,
97,PT04M48.00S,2024-01-28T02:24:19.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628989,28.33442838370565,15.931372549019606,1610612758,16,18,2024-01-28T02:24:26Z,960000,False,170.0,214.0,1,left,MISS K. Huerter 27' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,27.33,Missed,,,,,,,,,,,,,,,,,,
98,PT04M44.00S,2024-01-28T02:24:23.4Z,1,REGULAR,rebound,defensive,[],203501,,,1610612742,16,18,2024-01-28T02:24:26Z,970000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,,,
99,PT04M34.00S,2024-01-28T02:24:34.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,92.46057818659659,57.107843137254896,1610612742,18,18,2024-01-28T02:24:41Z,980000,False,36.0,18.0,1,right,L. Doncic driving Layup (7 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,4.0,Made,,,,,7.0,,,,,,,,,,,,,
100,PT04M34.00S,2024-01-28T02:24:36.6Z,1,REGULAR,foul,personal,['1freethrow'],1627734,,,1610612742,18,18,2024-01-28T02:24:43Z,990000,False,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Doncic 1 FT),"[1627734, 1629029]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628953.0,,,,1.0,0.0,Doncic,1629029.0
102,PT04M34.00S,2024-01-28T02:24:43.9Z,1,REGULAR,substitution,out,[],1630182,,,1610612742,18,18,2024-01-28T02:26:01Z,1010000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M34.00S,2024-01-28T02:24:43.9Z,1,REGULAR,substitution,out,[],1628989,,,1610612742,18,18,2024-01-28T02:26:01Z,1020000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M34.00S,2024-01-28T02:24:43.9Z,1,REGULAR,substitution,in,[],1630702,,,1610612742,18,18,2024-01-28T02:26:01Z,1030000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M34.00S,2024-01-28T02:24:43.9Z,1,REGULAR,substitution,in,[],1628370,,,1610612742,18,18,2024-01-28T02:26:01Z,1040000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M34.00S,2024-01-28T02:25:09.2Z,1,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,19,18,2024-01-28T02:25:09Z,1050000,False,,,0,,L. Doncic Free Throw 1 of 1 (8 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
107,PT04M13.00S,2024-01-28T02:25:33.1Z,1,REGULAR,turnover,out-of-bounds,[],1630558,,,1610612758,19,18,2024-01-28T02:25:38Z,1060000,False,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (1 TO),[1630558],1610612758.0,SAC,bad pass,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1146.0,1.0,,,,,,
108,PT03M59.00S,2024-01-28T02:25:57.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203501,93.11760840998686,56.86274509803921,1610612742,21,18,2024-01-28T02:26:55Z,1070000,False,34.0,12.0,1,right,T. Hardaway Jr. driving finger roll Layup (2 PTS) (L. Doncic 2 AST),"[203501, 1629029]",1610612742.0,DAL,driving finger roll,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,3.64,Made,,,,,2.0,L. Doncic,1629029.0,2.0,,,,,,,,,,
110,PT03M49.00S,2024-01-28T02:26:07.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,8.360709592641262,50.98039215686274,1610612758,21,20,2024-01-28T02:26:12Z,1090000,False,-5.0,26.0,1,left,D. Sabonis cutting DUNK (4 PTS) (M. Monk 1 AST),"[1627734, 1628370]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.66,Made,,,,,4.0,M. Monk,1628370.0,1.0,,,,,,,,,,
112,PT03M31.00S,2024-01-28T02:26:25.3Z,1,REGULAR,3pt,Jump Shot,[],1628467,86.41590013140605,4.6568627450980395,1610612742,21,20,2024-01-28T02:26:30Z,1110000,False,-227.0,75.0,1,right,MISS M. Kleber 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Left Corner 3,24+ Left,23.88,Missed,,,,,,,,,,,,,,,,,,
113,PT03M28.00S,2024-01-28T02:26:28.3Z,1,REGULAR,rebound,offensive,[],1629029,,,1610612742,21,20,2024-01-28T02:26:30Z,1120000,False,,,0,,L. Doncic REBOUND (Off:1 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Left Corner 3,24+ Left,,,112.0,2.0,1.0,1.0,,,,,,,,,,,,,,
114,PT03M24.00S,2024-01-28T02:26:32.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629029,84.44480946123521,53.67647058823529,1610612742,23,20,2024-01-28T02:26:41Z,1130000,False,18.0,94.0,1,right,L. Doncic 9' turnaround fadeaway Jump Shot (10 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,9.55,Made,,,,,10.0,,,,,,,,,,,,,
116,PT03M10.00S,2024-01-28T02:26:56.3Z,1,REGULAR,substitution,out,[],1629029,,,1610612758,23,20,2024-01-28T02:27:21Z,1150000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M10.00S,2024-01-28T02:26:56.3Z,1,REGULAR,substitution,out,[],1627734,,,1610612758,23,20,2024-01-28T02:27:21Z,1160000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M10.00S,2024-01-28T02:26:56.3Z,1,REGULAR,substitution,out,[],1630558,,,1610612758,23,20,2024-01-28T02:27:21Z,1170000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M10.00S,2024-01-28T02:26:56.3Z,1,REGULAR,substitution,out,[],203084,,,1610612758,23,20,2024-01-28T02:27:21Z,1180000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M10.00S,2024-01-28T02:26:56.3Z,1,REGULAR,substitution,in,[],203552,,,1610612758,23,20,2024-01-28T02:27:21Z,1190000,False,,,0,,SUB in: S. Curry,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M10.00S,2024-01-28T02:26:56.3Z,1,REGULAR,substitution,in,[],201580,,,1610612758,23,20,2024-01-28T02:27:21Z,1200000,False,,,0,,SUB in: J. McGee,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M10.00S,2024-01-28T02:26:56.3Z,1,REGULAR,substitution,in,[],1626168,,,1610612758,23,20,2024-01-28T02:27:21Z,1210000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M10.00S,2024-01-28T02:26:56.3Z,1,REGULAR,substitution,in,[],1628368,,,1610612758,23,20,2024-01-28T02:27:21Z,1220000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M04.00S,2024-01-28T02:27:32.3Z,1,REGULAR,foul,personal,['2freethrow'],203552,,,1610612758,23,20,2024-01-28T02:27:42Z,1230000,False,,,0,,S. Curry shooting personal FOUL (1 PF) (Monk 2 FT),"[203552, 1628370]",1610612742.0,DAL,shooting,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628953.0,,,,1.0,0.0,Monk,1628370.0
126,PT03M04.00S,2024-01-28T02:28:02.6Z,1,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,23,21,2024-01-28T02:28:02Z,1250000,False,,,0,,M. Monk Free Throw 1 of 2 (1 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
127,PT03M04.00S,2024-01-28T02:28:17.9Z,1,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,23,22,2024-01-28T02:28:17Z,1260000,False,,,0,,M. Monk Free Throw 2 of 2 (2 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
128,PT02M52.00S,2024-01-28T02:28:34.9Z,1,REGULAR,foul,offensive,[],1626158,,,1610612742,23,22,2024-01-28T02:28:51Z,1270000,False,,,0,,R. Holmes off-the-ball offensive FOUL (1 PF),"[1626158, 1628370]",1610612742.0,DAL,off-the-ball,,,Holmes,R. Holmes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1146.0,,,,1.0,0.0,Monk,1628370.0
130,PT02M52.00S,2024-01-28T02:28:34.9Z,1,REGULAR,turnover,offensive foul,[],1626158,,,1610612742,23,22,2024-01-28T02:28:34Z,1290000,False,,,0,,R. Holmes offensive foul TURNOVER (1 TO),[1626158],1610612742.0,DAL,,,,Holmes,R. Holmes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1146.0,1.0,,,,,,
131,PT02M52.00S,2024-01-28T02:28:51.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,23,22,2024-01-28T02:28:51Z,1300000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M52.00S,2024-01-28T02:28:52.6Z,1,REGULAR,substitution,out,[],1631099,,,1610612758,23,22,2024-01-28T02:31:31Z,1310000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M52.00S,2024-01-28T02:28:52.6Z,1,REGULAR,substitution,in,[],1628989,,,1610612758,23,22,2024-01-28T02:31:31Z,1320000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M32.00S,2024-01-28T02:32:20.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628368,33.065045992115635,44.36274509803921,1610612758,23,25,2024-01-28T02:32:27Z,1340000,False,28.0,258.0,1,left,D. Fox 25' 3PT pullup (9 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,25.98,Made,,,,,9.0,,,,,,,,,,,,,
137,PT02M12.00S,2024-01-28T02:32:40.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,85.62746386333771,34.068627450980394,1610612742,23,25,2024-01-28T02:32:44Z,1360000,False,-80.0,83.0,1,right,MISS T. Hardaway Jr. 11' driving floating Shot - blocked,"[203501, 1628989]",1610612742.0,DAL,driving floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Left,11.48,Missed,,,,,,,,,Huerter,1628989.0,,,,,,,,
138,PT02M12.00S,2024-01-28T02:32:40.7Z,1,REGULAR,block,,[],1628989,,,1610612742,23,25,2024-01-28T02:32:42Z,1370000,False,,,0,,K. Huerter BLOCK (1 BLK),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
139,PT02M10.00S,2024-01-28T02:32:42.7Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,23,25,2024-01-28T02:32:44Z,1380000,False,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),8-16 Left,,,137.0,1.0,1.0,0.0,,,,,,,,,,,,,,
140,PT02M04.00S,2024-01-28T02:32:49.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201580,19.92444152431012,48.529411764705884,1610612758,23,25,2024-01-28T02:33:53Z,1390000,False,7.0,135.0,1,left,MISS J. McGee 13' floating Shot,[201580],1610612758.0,SAC,floating,,,McGee,J. McGee,,,,,In The Paint (Non-RA),8-16 Center,13.5,Missed,,,,,,,,,,,,,,,,,,
141,PT01M59.00S,2024-01-28T02:32:54.1Z,1,REGULAR,rebound,defensive,[],1630702,,,1610612742,23,25,2024-01-28T02:32:55Z,1400000,False,,,0,,J. Hardy REBOUND (Off:0 Def:2),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Center,,,140.0,2.0,2.0,0.0,,,,,,,,,,,,,,
142,PT01M57.00S,2024-01-28T02:32:57.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630702,89.04402102496715,46.81372549019608,1610612742,23,25,2024-01-28T02:33:05Z,1410000,False,-16.0,50.0,1,right,MISS J. Hardy running Layup - blocked,"[1630702, 1628368]",1610612742.0,DAL,running,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,5.29,Missed,,,,,,,,,Fox,1628368.0,,,,,,,,
143,PT01M57.00S,2024-01-28T02:32:57.2Z,1,REGULAR,block,,[],1628368,,,1610612742,23,25,2024-01-28T02:32:59Z,1420000,False,,,0,,D. Fox BLOCK (2 BLK),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
144,PT01M57.00S,2024-01-28T02:32:57.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,23,25,2024-01-28T02:33:05Z,1430000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,142.0,,,,,,,,,,,,,,,,,
146,PT01M45.00S,2024-01-28T02:33:23.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630702,87.46714848883047,57.59803921568627,1610612742,23,25,2024-01-28T02:33:28Z,1450000,False,38.0,65.0,1,right,MISS J. Hardy 7' driving floating Shot - blocked,"[1630702, 1626168]",1610612742.0,DAL,driving floating,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,7.56,Missed,,,,,,,,,Lyles,1626168.0,,,,,,,,
147,PT01M45.00S,2024-01-28T02:33:23.8Z,1,REGULAR,block,,[],1626168,,,1610612742,23,25,2024-01-28T02:33:26Z,1460000,False,,,0,,T. Lyles BLOCK (1 BLK),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
148,PT01M42.00S,2024-01-28T02:33:26.8Z,1,REGULAR,rebound,offensive,[],1630702,,,1610612742,23,25,2024-01-28T02:33:28Z,1470000,False,,,0,,J. Hardy REBOUND (Off:1 Def:2),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,,,146.0,3.0,2.0,1.0,,,,,,,,,,,,,,
149,PT01M40.00S,2024-01-28T02:33:28.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628467,76.95466491458606,24.754901960784316,1610612742,23,25,2024-01-28T02:33:32Z,1480000,False,-126.0,164.0,1,right,MISS M. Kleber 20' Jump Shot,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Mid-Range,16-24 Left Center,20.7,Missed,,,,,,,,,,,,,,,,,,
150,PT01M38.00S,2024-01-28T02:33:30.6Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,23,25,2024-01-28T02:33:32Z,1490000,False,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,16-24 Left Center,,,149.0,2.0,2.0,0.0,,,,,,,,,,,,,,
151,PT01M31.00S,2024-01-28T02:33:56.9Z,1,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612758,23,25,2024-01-28T02:40:20Z,1505000,False,,,0,,R. Holmes shooting personal FOUL (2 PF) (Monk 2 FT),"[1626158, 1628370]",1610612742.0,DAL,shooting,,,Holmes,R. Holmes,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1146.0,,,,2.0,0.0,Monk,1628370.0
153,PT01M31.00S,2024-01-28T02:33:56.9Z,1,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,23,26,2024-01-28T02:38:50Z,1520000,False,,,0,,M. Monk Free Throw 1 of 2 (3 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
158,PT01M31.00S,2024-01-28T02:33:56.9Z,1,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,23,27,2024-01-28T02:38:50Z,1570000,False,,,0,,M. Monk Free Throw 2 of 2 (4 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
156,PT01M31.00S,2024-01-28T02:34:19.1Z,1,REGULAR,substitution,out,[],1628989,,,1610612742,23,27,2024-01-28T02:39:05Z,1572500,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M31.00S,2024-01-28T02:34:19.1Z,1,REGULAR,substitution,in,[],1631099,,,1610612742,23,27,2024-01-28T02:39:05Z,1573750,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M31.00S,2024-01-28T02:34:21.8Z,1,REGULAR,substitution,out,[],1626158,,,1610612742,23,27,2024-01-28T02:38:25Z,1575000,False,,,0,,SUB out: R. Holmes,[1626158],1610612742.0,DAL,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M31.00S,2024-01-28T02:34:21.8Z,1,REGULAR,substitution,in,[],1629029,,,1610612742,23,27,2024-01-28T02:38:25Z,1577500,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT01M16.00S,2024-01-28T02:34:50.4Z,1,REGULAR,2pt,Jump Shot,[],203501,84.57621550591328,74.75490196078431,1610612742,25,27,2024-01-28T02:36:03Z,1580000,False,124.0,92.0,1,right,T. Hardaway Jr. 15' pullup Jump Shot (4 PTS) (L. Doncic 3 AST),"[203501, 1629029]",1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,15.45,Made,,,,,4.0,L. Doncic,1629029.0,3.0,,,,,,,,,,
161,PT01M05.00S,2024-01-28T02:35:01.1Z,1,REGULAR,3pt,Jump Shot,[],1628368,18.74178712220762,94.85294117647058,1610612758,25,27,2024-01-28T02:36:20Z,1600000,False,-224.0,124.0,1,left,MISS D. Fox 25' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.61,Missed,,,,,,,,,,,,,,,,,,
162,PT01M02.00S,2024-01-28T02:35:04.1Z,1,REGULAR,rebound,defensive,[],203552,,,1610612742,25,27,2024-01-28T02:35:05Z,1610000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,161.0,1.0,1.0,0.0,,,,,,,,,,,,,,
163,PT01M00.00S,2024-01-28T02:35:06.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203501,80.76544021024968,93.62745098039215,1610612742,25,27,2024-01-28T02:36:35Z,1620000,False,218.0,128.0,1,right,MISS T. Hardaway Jr. 25' running pullup 3PT,[203501],1610612742.0,DAL,running pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,,
164,PT00M58.50S,2024-01-28T02:35:07.5Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,25,27,2024-01-28T02:35:10Z,1630000,False,,,0,,K. Murray REBOUND (Off:0 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,163.0,3.0,3.0,0.0,,,,,,,,,,,,,,
165,PT00M50.10S,2024-01-28T02:35:16.9Z,1,REGULAR,2pt,Jump Shot,[],1631099,25.312089356110377,58.57843137254902,1610612758,25,27,2024-01-28T02:36:52Z,1640000,False,-43.0,185.0,1,left,MISS K. Murray 19' step back Shot,[1631099],1610612758.0,SAC,step back,,,Murray,K. Murray,,,,,Mid-Range,16-24 Center,19.03,Missed,,,,,,,,,,,,,,,,,,
166,PT00M47.70S,2024-01-28T02:35:19.3Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,25,27,2024-01-28T02:35:21Z,1650000,False,,,0,,L. Doncic REBOUND (Off:1 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Center,,,165.0,3.0,2.0,1.0,,,,,,,,,,,,,,
167,PT00M35.80S,2024-01-28T02:35:31.4Z,1,REGULAR,3pt,Jump Shot,[],1629029,74.98357424441524,84.80392156862744,1610612742,25,27,2024-01-28T02:37:10Z,1660000,False,174.0,183.0,1,right,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,25.23,Missed,,,,,,,,,,,,,,,,,,
168,PT00M33.20S,2024-01-28T02:35:34.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,25,27,2024-01-28T02:35:38Z,1670000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,167.0,,,,,,,,,,,,,,,,,
170,PT00M28.10S,2024-01-28T02:35:54.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,17.559132720105126,44.6078431372549,1610612758,25,29,2024-01-28T02:36:01Z,1690000,False,27.0,113.0,1,left,D. Fox 11' pullup Jump Shot (11 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,11.58,Made,,,,,11.0,,,,,,,,,,,,,
171,PT00M07.40S,2024-01-28T02:36:19.4Z,1,REGULAR,foul,personal,[],1626168,,,1610612742,25,29,2024-01-28T02:36:27Z,1700000,False,,,0,,T. Lyles personal FOUL (1 PF),"[1626168, 1629029]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1628953.0,,,,1.0,0.0,Doncic,1629029.0
173,PT00M07.40S,2024-01-28T02:36:29.6Z,1,REGULAR,substitution,out,[],201580,,,1610612742,25,29,2024-01-28T02:36:36Z,1720000,False,,,0,,SUB out: J. McGee,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M07.40S,2024-01-28T02:36:29.6Z,1,REGULAR,substitution,in,[],203084,,,1610612742,25,29,2024-01-28T02:36:36Z,1730000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT00M07.40S,2024-01-28T02:36:29.6Z,1,REGULAR,substitution,out,[],1626168,,,1610612742,25,29,2024-01-28T02:36:45Z,1740000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
