actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
382,PT11M06.00S,2024-01-15T21:03:26.5Z,3,REGULAR,foul,offensive,[],1627742,,,1610612740,62,62,2024-01-15T21:04:13Z,3800000,False,,,0,,B. Ingram offensive FOUL (2 PF),"[1627742, 203501]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,,,,,,,204058.0,2.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,
384,PT11M06.00S,2024-01-15T21:03:26.5Z,3,REGULAR,turnover,offensive foul,[],1627742,,,1610612740,62,62,2024-01-15T21:03:32Z,3820000,False,,,0,,B. Ingram offensive foul TURNOVER (1 TO),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,,,,,,,204058.0,,,,,1.0,,,,,,,,
385,PT10M51.00S,2024-01-15T21:03:54.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630182,78.66294349540078,66.66666666666666,1610612742,62,62,2024-01-15T21:03:57Z,3830000,False,83.0,148.0,1,right,MISS J. Green 16' pullup Shot,[1630182],1610612742.0,DAL,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,16.99,Missed,,,,,,,,,,,,,,,,,,
386,PT10M48.00S,2024-01-15T21:03:57.3Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,62,62,2024-01-15T21:03:57Z,3840000,False,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right Center,,,385.0,3.0,3.0,0.0,,,,,,,,,,,,,,
387,PT10M45.00S,2024-01-15T21:03:59.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203468,32.14520367936925,43.38235294117647,1610612740,62,65,2024-01-15T21:05:53Z,3850000,False,33.0,250.0,1,left,C. McCollum 25' 3PT running pullup (17 PTS),[203468],1610612740.0,NOP,running pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,25.19,Made,,,,,,,,,,,17.0,,,,,,,
388,PT10M27.00S,2024-01-15T21:04:18.0Z,3,REGULAR,3pt,Jump Shot,[],1628467,73.66951379763469,14.215686274509803,1610612742,62,65,2024-01-15T21:04:21Z,3860000,False,-179.0,195.0,1,right,MISS M. Kleber 26' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,26.46,Missed,,,,,,,,,,,,,,,,,,
389,PT10M25.00S,2024-01-15T21:04:20.5Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,62,65,2024-01-15T21:04:20Z,3870000,False,,,0,,B. Ingram REBOUND (Off:0 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,388.0,4.0,4.0,0.0,,,,,,,,,,,,,,
390,PT10M20.00S,2024-01-15T21:04:26.0Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],203468,6.1268068331143235,76.22549019607843,1610612740,62,65,2024-01-15T21:04:33Z,3880000,False,-131.0,5.0,1,left,MISS C. McCollum 13' fadeaway Shot,[203468],1610612740.0,NOP,fadeaway,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,13.12,Missed,,,,,,,,,,,,,,,,,,
391,PT10M18.00S,2024-01-15T21:04:27.8Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,62,65,2024-01-15T21:04:27Z,3890000,False,,,0,,J. Valanciunas REBOUND (Off:3 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,,,390.0,5.0,2.0,3.0,,,,,,,,,,,,,,
392,PT10M15.00S,2024-01-15T21:04:30.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,6.389618922470433,49.50980392156863,1610612740,62,67,2024-01-15T21:04:36Z,3900000,False,2.0,8.0,1,left,J. Valanciunas Layup (6 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,,,,,,,6.0,,,,,,,
393,PT10M02.00S,2024-01-15T21:04:43.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,94.03745072273325,49.26470588235294,1610612742,64,67,2024-01-15T21:04:46Z,3910000,False,-4.0,4.0,1,right,D. Lively II cutting DUNK (6 PTS) (J. Green 1 AST),"[1641726, 1630182]",1610612742.0,DAL,cutting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,,,,,,,6.0,J. Green,1630182.0,1.0,,,,
395,PT09M40.00S,2024-01-15T21:05:05.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,7.046649145860711,58.08823529411765,1610612740,64,67,2024-01-15T21:05:09Z,3930000,False,-40.0,14.0,1,left,MISS C. McCollum driving Layup,[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,4.27,Missed,,,,,,,,,,,,,,,,,,
396,PT09M37.00S,2024-01-15T21:05:08.8Z,3,REGULAR,rebound,defensive,[],1641726,,,1610612742,64,67,2024-01-15T21:05:09Z,3940000,False,,,0,,D. Lively II REBOUND (Off:3 Def:3),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,395.0,6.0,3.0,3.0,,,,,,,,,,,,,,
397,PT09M28.00S,2024-01-15T21:05:20.1Z,3,REGULAR,foul,personal,[],1630529,,,1610612742,64,67,2024-01-15T21:05:26Z,3950000,False,,,0,,H. Jones personal FOUL (1 PF),"[1630529, 202681]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,8-16 Right,,,,,,,204058.0,1.0,0.0,Irving,202681.0,,,,,,,,,
399,PT09M16.00S,2024-01-15T21:05:53.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,93.24901445466492,46.568627450980394,1610612742,64,67,2024-01-15T21:06:01Z,3970000,False,-17.0,11.0,1,right,MISS J. Green driving Layup - blocked,"[1630182, 202685]",1610612742.0,DAL,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.04,Missed,,,,,,,,,,,,,,,Valanciunas,202685.0,,
400,PT09M16.00S,2024-01-15T21:05:53.1Z,3,REGULAR,block,,[],202685,,,1610612742,64,67,2024-01-15T21:05:56Z,3980000,False,,,0,,J. Valanciunas BLOCK (2 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
401,PT09M14.00S,2024-01-15T21:05:55.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,64,67,2024-01-15T21:06:01Z,3990000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,399.0,,,,,,,,,,,,,,,,,
403,PT09M02.00S,2024-01-15T21:06:15.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,8.754927726675426,42.64705882352941,1610612740,64,69,2024-01-15T21:10:03Z,4010000,False,37.0,30.0,1,left,Z. Williamson Layup (17 PTS) (B. Ingram 4 AST),"[1629627, 1627742]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,4.74,Made,,,,,,,,,,,17.0,B. Ingram,1627742.0,4.0,,,,
405,PT08M49.00S,2024-01-15T21:06:26.5Z,3,REGULAR,3pt,Jump Shot,[],203501,68.67608409986859,67.15686274509804,1610612742,67,69,2024-01-15T21:06:29Z,4030000,False,86.0,242.0,1,right,T. Hardaway Jr. 25' 3PT pullup (27 PTS),[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.67,Made,,,,,,,,,,,27.0,,,,,,,
406,PT08M38.00S,2024-01-15T21:06:38.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,14.586070959264127,63.013174019607845,1610612740,67,69,2024-01-15T21:06:43Z,4040000,False,-65.0,85.0,1,left,MISS B. Ingram 10' fadeaway Shot,[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Left,10.67,Missed,,,,,,,,,,,,,,,,,,
407,PT08M35.00S,2024-01-15T21:06:41.5Z,3,REGULAR,rebound,defensive,[],202681,,,1610612742,67,69,2024-01-15T21:06:43Z,4050000,False,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Left,,,406.0,2.0,2.0,0.0,,,,,,,,,,,,,,
408,PT08M26.00S,2024-01-15T21:06:50.7Z,3,REGULAR,2pt,Jump Shot,[],202681,90.09526938239159,22.058823529411764,1610612742,67,69,2024-01-15T21:06:56Z,4060000,False,-140.0,41.0,1,right,MISS K. Irving 14' step back Shot,[202681],1610612742.0,DAL,step back,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,14.55,Missed,,,,,,,,,,,,,,,,,,
409,PT08M25.00S,2024-01-15T21:06:52.3Z,3,REGULAR,rebound,offensive,[],1641726,,,1610612742,67,69,2024-01-15T21:06:52Z,4070000,False,,,0,,D. Lively II REBOUND (Off:4 Def:3),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Mid-Range,8-16 Left,,,408.0,7.0,3.0,4.0,,,,,,,,,,,,,,
410,PT08M24.00S,2024-01-15T21:06:57.3Z,3,REGULAR,foul,personal,[],202685,,,1610612742,67,69,2024-01-15T21:07:02Z,4080000,False,,,0,,J. Valanciunas personal FOUL (3 PF),"[202685, 1641726]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,202026.0,3.0,0.0,Lively II,1641726.0,,,,,,,,,
412,PT08M15.00S,2024-01-15T21:07:27.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202681,93.69250985545335,62.52297794117647,1610612742,69,69,2024-01-15T21:07:31Z,4100000,False,63.0,7.0,1,right,K. Irving 6' fadeaway Jump Shot (20 PTS),[202681],1610612742.0,DAL,fadeaway,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,6.3,Made,,,,,,,,,,,20.0,,,,,,,
413,PT08M01.00S,2024-01-15T21:07:40.6Z,3,REGULAR,3pt,Jump Shot,[],1630529,8.754927726675426,4.411764705882353,1610612740,69,72,2024-01-15T21:07:43Z,4110000,False,228.0,30.0,1,left,H. Jones 3PT  (5 PTS) (B. Ingram 5 AST),"[1630529, 1627742]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,22.98,Made,,,,,,,,,,,5.0,B. Ingram,1627742.0,5.0,,,,
415,PT07M54.00S,2024-01-15T21:07:51.5Z,3,REGULAR,foul,personal,[],1627742,,,1610612742,69,72,2024-01-15T21:07:58Z,4130000,False,,,0,,B. Ingram personal FOUL (3 PF),"[1627742, 1630182]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,,,,1198.0,3.0,0.0,Green,1630182.0,,,,,,,,,
418,PT07M48.00S,2024-01-15T21:08:19.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202681,94.30026281208936,54.41176470588235,1610612742,71,72,2024-01-15T21:08:22Z,4160000,False,22.0,1.0,1,right,K. Irving driving Layup (22 PTS) (J. Green 2 AST),"[202681, 1630182]",1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,,,,,22.0,J. Green,1630182.0,2.0,,,,
419,PT07M41.00S,2024-01-15T21:08:31.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,6.521024967148489,54.65686274509803,1610612740,71,74,2024-01-15T21:08:35Z,4170000,False,-23.0,9.0,1,left,Z. Williamson driving Layup (19 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.49,Made,,,,,,,,,,,19.0,,,,,,,
420,PT07M41.00S,2024-01-15T21:08:37.2Z,3,REGULAR,foul,personal,['1freethrow'],1641726,,,1610612740,71,74,2024-01-15T21:08:42Z,4180000,False,,,0,,D. Lively II shooting personal FOUL (4 PF) (Williamson 1 FT),"[1641726, 1629627]",1610612742.0,DAL,shooting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,1198.0,4.0,0.0,Williamson,1629627.0,,,,,,,,,
422,PT07M41.00S,2024-01-15T21:08:43.3Z,3,REGULAR,substitution,out,[],203501,,,1610612740,71,74,2024-01-15T21:09:10Z,4200000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M41.00S,2024-01-15T21:08:43.3Z,3,REGULAR,substitution,out,[],1641726,,,1610612740,71,74,2024-01-15T21:09:10Z,4210000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT07M41.00S,2024-01-15T21:08:43.3Z,3,REGULAR,substitution,in,[],1630702,,,1610612740,71,74,2024-01-15T21:09:10Z,4220000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT07M41.00S,2024-01-15T21:08:43.3Z,3,REGULAR,substitution,in,[],203939,,,1610612740,71,74,2024-01-15T21:09:10Z,4230000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT07M41.00S,2024-01-15T21:09:10.0Z,3,REGULAR,freethrow,1 of 1,[],1629627,,,1610612740,71,74,2024-01-15T21:09:12Z,4240000,False,,,0,,MISS Z. Williamson Free Throw 1 of 1,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
427,PT07M39.00S,2024-01-15T21:09:12.0Z,3,REGULAR,rebound,defensive,[],202681,,,1610612742,71,74,2024-01-15T21:09:12Z,4250000,False,,,0,,K. Irving REBOUND (Off:0 Def:3),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,426.0,3.0,3.0,0.0,,,,,,,,,,,,,,
428,PT07M27.00S,2024-01-15T21:09:22.4Z,3,REGULAR,3pt,Jump Shot,[],1630702,92.46057818659659,2.450980392156863,1610612742,71,74,2024-01-15T21:09:26Z,4260000,False,-238.0,18.0,1,right,MISS J. Hardy 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Left Corner 3,24+ Left,23.84,Missed,,,,,,,,,,,,,,,,,,
429,PT07M24.00S,2024-01-15T21:09:25.4Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,71,74,2024-01-15T21:09:26Z,4270000,False,,,0,,B. Ingram REBOUND (Off:0 Def:5),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Left Corner 3,24+ Left,,,428.0,5.0,5.0,0.0,,,,,,,,,,,,,,
430,PT07M22.00S,2024-01-15T21:09:33.7Z,3,REGULAR,foul,personal,[],1628467,,,1610612740,71,74,2024-01-15T21:09:49Z,4280000,False,,,0,,M. Kleber personal FOUL (2 PF),"[1628467, 1629627]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202026.0,2.0,0.0,Williamson,1629627.0,,,,,,,,,
432,PT07M16.00S,2024-01-15T21:10:14.1Z,3,REGULAR,foul,personal,['2freethrow'],203939,,,1610612740,71,74,2024-01-15T21:10:31Z,4300000,False,,,0,,D. Powell shooting personal FOUL (3 PF) (Williamson 2 FT),"[203939, 1629627]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1198.0,3.0,0.0,Williamson,1629627.0,,,,,,,,,
434,PT07M16.00S,2024-01-15T21:10:35.0Z,3,REGULAR,foul,technical,[],1628467,,,1610612740,71,74,2024-01-15T21:10:38Z,4320000,False,,,0,,M. Kleber double technical FOUL (1 Tech),[1628467],1610612742.0,DAL,double,,,Kleber,M. Kleber,,,,,,,,,,,,,204058.0,2.0,1.0,,,,,,,,,,,
435,PT07M16.00S,2024-01-15T21:10:35.0Z,3,REGULAR,foul,technical,[],202685,,,1610612740,71,74,2024-01-15T21:10:38Z,4330000,False,,,0,,J. Valanciunas double technical FOUL (1 Tech),[202685],1610612740.0,NOP,double,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,204058.0,3.0,1.0,,,,,,,,,,,
436,PT07M16.00S,2024-01-15T21:11:05.9Z,3,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,71,75,2024-01-15T21:11:05Z,4340000,False,,,0,,Z. Williamson Free Throw 1 of 2 (20 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,,,20.0,,,,,,,
437,PT07M16.00S,2024-01-15T21:11:31.0Z,3,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,71,76,2024-01-15T21:11:31Z,4350000,False,,,0,,Z. Williamson Free Throw 2 of 2 (21 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,,,21.0,,,,,,,
438,PT06M59.00S,2024-01-15T21:11:49.5Z,3,REGULAR,3pt,Jump Shot,[],1630702,72.22404730617609,76.7156862745098,1610612742,74,76,2024-01-15T21:11:53Z,4360000,False,134.0,209.0,1,right,J. Hardy 24' 3PT  (5 PTS) (K. Irving 4 AST),"[1630702, 202681]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,24.77,Made,,,,,,,,,,,5.0,K. Irving,202681.0,4.0,,,,
440,PT06M44.00S,2024-01-15T21:12:04.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,8.623521681997373,50.245098039215684,1610612740,74,76,2024-01-15T21:12:09Z,4380000,False,-1.0,29.0,1,left,MISS Z. Williamson driving Layup - blocked,"[1629627, 1628467]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,Kleber,1628467.0,,
441,PT06M44.00S,2024-01-15T21:12:04.4Z,3,REGULAR,block,,[],1628467,,,1610612740,74,76,2024-01-15T21:12:06Z,4390000,False,,,0,,M. Kleber BLOCK (2 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
442,PT06M42.00S,2024-01-15T21:12:06.4Z,3,REGULAR,rebound,defensive,[],202681,,,1610612742,74,76,2024-01-15T21:12:09Z,4400000,False,,,0,,K. Irving REBOUND (Off:0 Def:4),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,440.0,4.0,4.0,0.0,,,,,,,,,,,,,,
443,PT06M38.00S,2024-01-15T21:12:10.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202681,94.30026281208936,46.81372549019608,1610612742,76,76,2024-01-15T21:12:16Z,4410000,False,-16.0,1.0,1,right,K. Irving running Layup (24 PTS),[202681],1610612742.0,DAL,running,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,,,,24.0,,,,,,,
444,PT06M21.00S,2024-01-15T21:12:27.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,7.30946123521682,51.470588235294116,1610612740,76,78,2024-01-15T21:12:30Z,4420000,False,-7.0,16.0,1,left,B. Ingram driving Layup (9 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,,,,,,,9.0,,,,,,,
445,PT06M05.00S,2024-01-15T21:12:43.5Z,3,REGULAR,foul,personal,['3freethrow'],202685,,,1610612742,76,78,2024-01-15T21:14:58Z,4430000,False,,,0,,J. Valanciunas shooting personal FOUL (4 PF) (Irving 3 FT),"[202685, 202681]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,,,,,204058.0,4.0,1.0,Irving,202681.0,,,,,,,,,
447,PT06M05.00S,2024-01-15T21:13:03.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,76,78,2024-01-15T21:13:03Z,4450000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT06M05.00S,2024-01-15T21:13:05.7Z,3,REGULAR,substitution,out,[],1628467,,,1610612742,76,78,2024-01-15T21:16:06Z,4460000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT06M05.00S,2024-01-15T21:13:05.7Z,3,REGULAR,substitution,out,[],1629627,,,1610612742,76,78,2024-01-15T21:16:06Z,4470000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT06M05.00S,2024-01-15T21:13:05.7Z,3,REGULAR,substitution,out,[],202685,,,1610612742,76,78,2024-01-15T21:16:06Z,4480000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT06M05.00S,2024-01-15T21:13:05.7Z,3,REGULAR,substitution,in,[],1629684,,,1610612742,76,78,2024-01-15T21:16:06Z,4490000,False,,,0,,SUB in: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT06M05.00S,2024-01-15T21:13:05.7Z,3,REGULAR,substitution,in,[],1630530,,,1610612742,76,78,2024-01-15T21:16:06Z,4500000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT06M05.00S,2024-01-15T21:13:05.7Z,3,REGULAR,substitution,in,[],1626204,,,1610612742,76,78,2024-01-15T21:16:06Z,4510000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT06M05.00S,2024-01-15T21:16:19.6Z,3,REGULAR,freethrow,1 of 3,[],202681,,,1610612742,77,78,2024-01-15T21:17:01Z,4520000,False,,,0,,K. Irving Free Throw 1 of 3 (25 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,,,,,,,,,,,25.0,,,,,,,
455,PT06M05.00S,2024-01-15T21:16:19.6Z,3,REGULAR,freethrow,2 of 3,[],202681,,,1610612742,78,78,2024-01-15T21:17:01Z,4530000,False,,,0,,K. Irving Free Throw 2 of 3 (26 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,,,,,,,,,,,26.0,,,,,,,
456,PT06M05.00S,2024-01-15T21:16:19.6Z,3,REGULAR,freethrow,3 of 3,[],202681,,,1610612742,79,78,2024-01-15T21:17:01Z,4540000,False,,,0,,K. Irving Free Throw 3 of 3 (27 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,,,,,,,,,,,27.0,,,,,,,
457,PT05M52.00S,2024-01-15T21:17:10.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,7.966491458607096,49.754901960784316,1610612740,79,80,2024-01-15T21:17:15Z,4550000,False,1.0,22.0,1,left,L. Nance Jr. cutting Layup (9 PTS) (C. McCollum 2 AST),"[1626204, 203468]",1610612740.0,NOP,cutting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,,,,,,,9.0,C. McCollum,203468.0,2.0,,,,
459,PT05M52.00S,2024-01-15T21:17:12.8Z,3,REGULAR,foul,personal,['1freethrow'],1630702,,,1610612740,79,80,2024-01-15T21:17:19Z,4570000,False,,,0,,J. Hardy shooting personal FOUL (2 PF) (Nance Jr. 1 FT),"[1630702, 1626204]",1610612742.0,DAL,shooting,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,2.0,0.0,Nance Jr.,1626204.0,,,,,,,,,
461,PT05M52.00S,2024-01-15T21:17:23.8Z,3,REGULAR,substitution,out,[],1630182,,,1610612740,79,80,2024-01-15T21:18:24Z,4590000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT05M52.00S,2024-01-15T21:17:23.8Z,3,REGULAR,substitution,in,[],203501,,,1610612740,79,80,2024-01-15T21:18:24Z,4600000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT05M52.00S,2024-01-15T21:17:49.6Z,3,REGULAR,freethrow,1 of 1,[],1626204,,,1610612740,79,81,2024-01-15T21:17:49Z,4610000,False,,,0,,L. Nance Jr. Free Throw 1 of 1 (10 PTS),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,Made,,,,,,,,,,,10.0,,,,,,,
464,PT05M39.00S,2024-01-15T21:18:04.7Z,3,REGULAR,3pt,Jump Shot,[],202681,72.48685939553219,17.15686274509804,1610612742,82,81,2024-01-15T21:18:09Z,4620000,False,-164.0,206.0,1,right,K. Irving 26' 3PT step back (30 PTS),[202681],1610612742.0,DAL,step back,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,26.35,Made,,,,,,,,,,,30.0,,,,,,,
465,PT05M20.00S,2024-01-15T21:18:22.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,6.652431011826544,56.61764705882353,1610612740,82,81,2024-01-15T21:18:26Z,4630000,False,-33.0,10.0,1,left,MISS L. Nance Jr. driving Layup,[1626204],1610612740.0,NOP,driving,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,,,,,,,,,,
466,PT05M18.00S,2024-01-15T21:18:24.7Z,3,REGULAR,rebound,defensive,[],202681,,,1610612742,82,81,2024-01-15T21:34:36Z,4640000,False,,,0,,K. Irving REBOUND (Off:0 Def:5),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,465.0,5.0,5.0,0.0,,,,,,,,,,,,,,
