actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
85,PT05M05.00S,2023-11-02T00:54:03.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630172,95.3515111695138,10.784313725490197,1610612741,16,11,2023-11-02T00:55:54Z,850000,False,-196.0,-9.0,1,right,MISS P. Williams 19' step back Shot,[1630172],1610612741.0,CHI,step back,,,Williams,P. Williams,,,,,Mid-Range,16-24 Left,19.63,Missed,,,,,,,,,,,,,,,,,,
86,PT05M02.00S,2023-11-02T00:54:06.1Z,1,REGULAR,rebound,offensive,[],1627936,,,1610612741,16,11,2023-11-02T00:54:07Z,860000,False,,,0,,A. Caruso REBOUND (Off:1 Def:0),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Left,,,85.0,1.0,0.0,1.0,,,,,,,,,,,,,,
87,PT04M54.00S,2023-11-02T00:54:13.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203897,92.85479632063075,84.06862745098039,1610612741,16,11,2023-11-02T00:54:19Z,870000,False,170.0,15.0,1,right,MISS Z. LaVine 17' step back Shot,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right,17.09,Missed,,,,,,,,,,,,,,,,,,
88,PT04M52.00S,2023-11-02T00:54:15.4Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,16,11,2023-11-02T00:54:19Z,880000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Right,,,87.0,3.0,1.0,2.0,,,,,,,,,,,,,,
89,PT04M49.00S,2023-11-02T00:54:18.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627936,78.13731931668858,10.784313725490197,1610612741,16,11,2023-11-02T00:54:24Z,890000,False,-196.0,153.0,1,right,MISS A. Caruso 24' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,24.87,Missed,,,,,,,,,,,,,,,,,,
90,PT04M46.00S,2023-11-02T00:54:21.5Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,16,11,2023-11-02T00:54:21Z,900000,False,,,0,,N. Vucevic REBOUND (Off:3 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,,,89.0,4.0,1.0,3.0,,,,,,,,,,,,,,
91,PT04M44.00S,2023-11-02T00:54:23.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,66.83639947437582,50.49019607843137,1610612741,16,11,2023-11-02T00:54:27Z,910000,False,2.0,259.0,1,right,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
92,PT04M44.00S,2023-11-02T00:54:23.1Z,1,REGULAR,rebound,defensive,[],203501,,,1610612742,16,11,2023-11-02T00:54:27Z,920000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,91.0,2.0,2.0,0.0,,,,,,,,,,,,,,
93,PT04M31.00S,2023-11-02T00:54:38.7Z,1,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612742,16,11,2023-11-02T00:54:44Z,930000,False,,,0,,P. Williams shooting personal FOUL (1 PF) (Williams 2 FT),"[1630172, 1629684]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,1830.0,1.0,0.0,Williams,1629684.0,,,,,,,
95,PT04M31.00S,2023-11-02T00:55:05.2Z,1,REGULAR,freethrow,1 of 2,[],1629684,,,1610612742,16,11,2023-11-02T00:55:05Z,950000,False,,,0,,MISS G. Williams Free Throw 1 of 2,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
96,PT04M31.00S,2023-11-02T00:55:05.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,16,11,2023-11-02T00:55:05Z,960000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,
97,PT04M31.00S,2023-11-02T00:55:06.0Z,1,REGULAR,substitution,out,[],1641726,,,1610612742,16,11,2023-11-02T00:55:23Z,970000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M31.00S,2023-11-02T00:55:06.0Z,1,REGULAR,substitution,out,[],1627884,,,1610612742,16,11,2023-11-02T00:55:23Z,980000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M31.00S,2023-11-02T00:55:06.0Z,1,REGULAR,substitution,out,[],1630172,,,1610612742,16,11,2023-11-02T00:55:23Z,990000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M31.00S,2023-11-02T00:55:06.0Z,1,REGULAR,substitution,in,[],1628467,,,1610612742,16,11,2023-11-02T00:55:23Z,1000000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M31.00S,2023-11-02T00:55:06.0Z,1,REGULAR,substitution,in,[],203957,,,1610612742,16,11,2023-11-02T00:55:23Z,1010000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M31.00S,2023-11-02T00:55:06.0Z,1,REGULAR,substitution,in,[],1628470,,,1610612742,16,11,2023-11-02T00:55:23Z,1020000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M31.00S,2023-11-02T00:55:28.1Z,1,REGULAR,freethrow,2 of 2,[],1629684,,,1610612742,17,11,2023-11-02T00:55:28Z,1030000,False,,,0,,G. Williams Free Throw 2 of 2 (10 PTS),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,Made,,,,,,,,,,,,10.0,,,,,,
104,PT04M16.00S,2023-11-02T00:55:44.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,88.38699080157687,50.49019607843137,1610612741,17,11,2023-11-02T00:55:55Z,1040000,False,2.0,57.0,1,right,MISS Z. LaVine driving floating Shot,[203897],1610612741.0,CHI,driving floating,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,5.68,Missed,,,,,,,,,,,,,,,,,,
106,PT04M14.00S,2023-11-02T00:55:46.1Z,1,REGULAR,rebound,defensive,[],1628467,,,1610612742,17,11,2023-11-02T00:55:55Z,1060000,False,,,0,,M. Kleber REBOUND (Off:0 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,,
107,PT04M01.00S,2023-11-02T00:55:59.2Z,1,REGULAR,3pt,Jump Shot,[],203501,32.013797634691194,28.431372549019606,1610612742,17,11,2023-11-02T00:56:17Z,1070000,False,108.0,248.0,1,left,MISS T. Hardaway Jr. 27' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,27.08,Missed,,,,,,,,,,,,,,,,,,
108,PT03M58.00S,2023-11-02T00:56:02.2Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,17,11,2023-11-02T00:56:17Z,1080000,False,,,0,,N. Vucevic REBOUND (Off:3 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,107.0,5.0,2.0,3.0,,,,,,,,,,,,,,
109,PT03M43.00S,2023-11-02T00:56:17.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,90.62089356110381,49.754901960784316,1610612741,17,13,2023-11-02T00:56:21Z,1090000,False,-1.0,36.0,1,right,N. Vucevic turnaround Hook (4 PTS),[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,3.57,Made,,,,,,,,,,,,4.0,,,,,,
110,PT03M31.00S,2023-11-02T00:56:29.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203957,9.149145860709593,50.98039215686274,1610612742,19,13,2023-11-02T00:58:58Z,1100000,False,-5.0,34.0,1,left,D. Exum driving finger roll Layup (2 PTS),[203957],1610612742.0,DAL,driving finger roll,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,3.39,Made,,,,,,,,,,,,2.0,,,,,,
111,PT03M19.00S,2023-11-02T00:56:41.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,93.38042049934296,58.333333333333336,1610612741,19,15,2023-11-02T00:56:45Z,1110000,False,42.0,10.0,1,right,C. White driving floating bank Jump Shot (3 PTS),[1629632],1610612741.0,CHI,driving floating bank,,,White,C. White,,,,,Restricted Area,0-8 Center,4.28,Made,,,,,,,,,,,,3.0,,,,,,
112,PT02M58.00S,2023-11-02T00:57:03.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,6.915243101182654,44.85294117647059,1610612742,19,15,2023-11-02T00:57:07Z,1120000,False,26.0,13.0,1,left,MISS L. Doncic driving Layup,[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
113,PT02M55.00S,2023-11-02T00:57:06.1Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,19,15,2023-11-02T00:57:07Z,1130000,False,,,0,,N. Vucevic REBOUND (Off:3 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,112.0,6.0,3.0,3.0,,,,,,,,,,,,,,
114,PT02M48.00S,2023-11-02T00:57:13.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,94.03745072273325,52.20588235294118,1610612741,19,17,2023-11-02T00:57:16Z,1140000,False,11.0,4.0,1,right,C. White driving Layup (5 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,,,,,,,,5.0,,,,,,
115,PT02M48.00S,2023-11-02T00:57:18.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,19,17,2023-11-02T00:57:18Z,1150000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M48.00S,2023-11-02T00:57:31.8Z,1,REGULAR,substitution,out,[],1629684,,,1610612742,19,17,2023-11-02T01:00:08Z,1160000,False,,,0,,SUB out: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M48.00S,2023-11-02T00:57:31.8Z,1,REGULAR,substitution,out,[],1629029,,,1610612742,19,17,2023-11-02T01:00:08Z,1170000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M48.00S,2023-11-02T00:57:31.8Z,1,REGULAR,substitution,out,[],1628467,,,1610612742,19,17,2023-11-02T01:00:08Z,1180000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M48.00S,2023-11-02T00:57:31.8Z,1,REGULAR,substitution,out,[],1629632,,,1610612742,19,17,2023-11-02T01:00:08Z,1190000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M48.00S,2023-11-02T00:57:31.8Z,1,REGULAR,substitution,out,[],203897,,,1610612742,19,17,2023-11-02T01:00:08Z,1200000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M48.00S,2023-11-02T00:57:31.8Z,1,REGULAR,substitution,out,[],202696,,,1610612742,19,17,2023-11-02T01:00:08Z,1210000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M48.00S,2023-11-02T00:57:31.8Z,1,REGULAR,substitution,in,[],1630702,,,1610612742,19,17,2023-11-02T01:00:08Z,1220000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M48.00S,2023-11-02T00:57:31.8Z,1,REGULAR,substitution,in,[],1630182,,,1610612742,19,17,2023-11-02T01:00:08Z,1230000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M48.00S,2023-11-02T00:57:31.8Z,1,REGULAR,substitution,in,[],203939,,,1610612742,19,17,2023-11-02T01:00:08Z,1240000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M48.00S,2023-11-02T00:57:31.8Z,1,REGULAR,substitution,in,[],203083,,,1610612742,19,17,2023-11-02T01:00:08Z,1250000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M48.00S,2023-11-02T00:57:31.8Z,1,REGULAR,substitution,in,[],201942,,,1610612742,19,17,2023-11-02T01:00:08Z,1260000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M48.00S,2023-11-02T00:57:31.8Z,1,REGULAR,substitution,in,[],1628975,,,1610612742,19,17,2023-11-02T01:00:08Z,1270000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M33.00S,2023-11-02T01:00:22.4Z,1,REGULAR,3pt,Jump Shot,[],203501,33.722076215505915,53.18627450980392,1610612742,22,17,2023-11-02T01:01:12Z,1280000,False,-16.0,264.0,1,left,T. Hardaway Jr. 26' 3PT  (3 PTS) (D. Powell 1 AST),"[203501, 203939]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,26.5,Made,,,,,,,,,,,,3.0,D. Powell,203939.0,1.0,,,
130,PT02M09.00S,2023-11-02T01:00:46.5Z,1,REGULAR,turnover,bad pass,[],1627936,,,1610612741,22,17,2023-11-02T01:00:50Z,1300000,False,,,0,,A. Caruso bad pass TURNOVER (1 TO),"[1627936, 203957]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Exum,203957.0
131,PT02M09.00S,2023-11-02T01:00:46.5Z,1,REGULAR,steal,,[],203957,,,1610612742,22,17,2023-11-02T01:00:48Z,1310000,False,,,0,,D. Exum STEAL (1 STL),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
132,PT02M03.00S,2023-11-02T01:00:52.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203501,33.722076215505915,50.98039215686274,1610612742,25,17,2023-11-02T01:01:01Z,1320000,False,-5.0,264.0,1,left,T. Hardaway Jr. 26' 3PT running pullup (6 PTS),[203501],1610612742.0,DAL,running pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,26.45,Made,,,,,,,,,,,,6.0,,,,,,
133,PT01M46.00S,2023-11-02T01:01:08.5Z,1,REGULAR,2pt,Jump Shot,[],1628975,78.0059132720105,74.01960784313727,1610612741,25,19,2023-11-02T01:01:13Z,1330000,False,120.0,154.0,1,right,J. Carter 19' pullup Jump Shot (2 PTS),[1628975],1610612741.0,CHI,pullup,,,Carter,J. Carter,,,,,Mid-Range,16-24 Right Center,19.55,Made,,,,,,,,,,,,2.0,,,,,,
134,PT01M33.00S,2023-11-02T01:01:22.1Z,1,REGULAR,3pt,Jump Shot,[],203501,25.706307490144546,17.647058823529413,1610612742,25,19,2023-11-02T01:02:34Z,1340000,False,162.0,189.0,1,left,MISS T. Hardaway Jr. 24' step back 3PT,[203501],1610612742.0,DAL,step back,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
135,PT01M30.00S,2023-11-02T01:01:25.1Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612741,25,19,2023-11-02T01:01:26Z,1350000,False,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,,
136,PT01M19.00S,2023-11-02T01:01:37.6Z,1,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612741,25,19,2023-11-02T01:01:46Z,1360000,False,,,0,,J. Green shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1630182, 201942]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,1629175.0,1.0,0.0,DeRozan,201942.0,,,,,,,
138,PT01M19.00S,2023-11-02T01:02:02.2Z,1,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,25,20,2023-11-02T01:02:02Z,1380000,False,,,0,,D. DeRozan Free Throw 1 of 2 (1 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
139,PT01M19.00S,2023-11-02T01:02:19.4Z,1,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,25,21,2023-11-02T01:02:19Z,1390000,False,,,0,,D. DeRozan Free Throw 2 of 2 (2 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,,,2.0,,,,,,
141,PT01M02.00S,2023-11-02T01:03:06.3Z,1,REGULAR,turnover,out-of-bounds,[],203957,,,1610612742,25,21,2023-11-02T01:03:12Z,1410000,False,,,0,,D. Exum bad pass out-of-bounds TURNOVER (1 TO),[203957],1610612742.0,DAL,bad pass,,,Exum,D. Exum,,,,,Mid-Range,8-16 Left,,,,,,,,,1629175.0,,,,,,,,,1.0,,
142,PT00M44.90S,2023-11-02T01:03:29.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628975,92.59198423127464,24.019607843137255,1610612741,25,21,2023-11-02T01:03:35Z,1420000,False,-130.0,17.0,1,right,MISS J. Carter 13' turnaround fadeaway Shot,[1628975],1610612741.0,CHI,turnaround fadeaway,,,Carter,J. Carter,,,,,Mid-Range,8-16 Left,13.1,Missed,,,,,,,,,,,,,,,,,,
143,PT00M41.90S,2023-11-02T01:03:32.2Z,1,REGULAR,rebound,offensive,[],1628470,,,1610612741,25,21,2023-11-02T01:03:35Z,1430000,False,,,0,,T. Craig REBOUND (Off:1 Def:1),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Mid-Range,8-16 Left,,,142.0,2.0,1.0,1.0,,,,,,,,,,,,,,
144,PT00M40.50S,2023-11-02T01:03:33.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627936,95.0886990801577,4.166666666666666,1610612741,25,21,2023-11-02T01:03:39Z,1440000,False,-229.0,-6.0,1,right,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
145,PT00M40.50S,2023-11-02T01:03:33.6Z,1,REGULAR,rebound,offensive,[],203083,,,1610612741,25,21,2023-11-02T01:03:39Z,1450000,False,,,0,,A. Drummond REBOUND (Off:1 Def:0),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,144.0,1.0,0.0,1.0,,,,,,,,,,,,,,
146,PT00M36.40S,2023-11-02T01:03:38.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203083,94.03745072273325,50.245098039215684,1610612741,25,23,2023-11-02T01:04:15Z,1460000,False,1.0,4.0,1,right,A. Drummond putback Layup (2 PTS),[203083],1610612741.0,CHI,putback,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,,,,,,,,2.0,,,,,,
147,PT00M32.80S,2023-11-02T01:03:48.0Z,1,REGULAR,foul,personal,[],1627936,,,1610612742,25,23,2023-11-02T01:03:53Z,1470000,False,,,0,,A. Caruso personal FOUL (1 PF),"[1627936, 203957]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1628953.0,1.0,0.0,Exum,203957.0,,,,,,,
149,PT00M32.80S,2023-11-02T01:04:21.0Z,1,REGULAR,substitution,out,[],203501,,,1610612742,25,23,2023-11-02T01:04:35Z,1490000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M32.80S,2023-11-02T01:04:21.0Z,1,REGULAR,substitution,in,[],1629029,,,1610612742,25,23,2023-11-02T01:04:35Z,1500000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M17.20S,2023-11-02T01:04:55.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203957,10.200394218134035,42.8921568627451,1610612742,25,23,2023-11-02T01:05:01Z,1510000,False,36.0,43.0,1,left,MISS D. Exum driving Layup - blocked,"[203957, 1628975]",1610612742.0,DAL,driving,,,Exum,D. Exum,,,,,In The Paint (Non-RA),0-8 Center,5.61,Missed,,,,,Carter,1628975.0,,,,,,,,,,,,
152,PT00M17.20S,2023-11-02T01:04:55.8Z,1,REGULAR,block,,[],1628975,,,1610612742,25,23,2023-11-02T01:04:58Z,1520000,False,,,0,,J. Carter BLOCK (1 BLK),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
153,PT00M17.20S,2023-11-02T01:04:55.8Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,25,23,2023-11-02T01:05:01Z,1530000,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,151.0,1.0,0.0,1.0,,,,,,,,,,,,,,
154,PT00M17.20S,2023-11-02T01:05:01.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612742,25,23,2023-11-02T01:05:07Z,1540000,False,,,0,,D. DeRozan shooting personal FOUL (2 PF) (Powell 2 FT),"[201942, 203939]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,1830.0,2.0,0.0,Powell,203939.0,,,,,,,
156,PT00M17.20S,2023-11-02T01:05:35.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203939,,,1610612742,26,23,2023-11-02T01:05:35Z,1560000,False,,,0,,D. Powell Free Throw 1 of 2 (1 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
157,PT00M17.20S,2023-11-02T01:05:36.6Z,1,REGULAR,substitution,out,[],1630702,,,1610612742,26,23,2023-11-02T01:05:57Z,1570000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M17.20S,2023-11-02T01:05:36.6Z,1,REGULAR,substitution,out,[],1627936,,,1610612742,26,23,2023-11-02T01:05:57Z,1580000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M17.20S,2023-11-02T01:05:36.6Z,1,REGULAR,substitution,out,[],1628470,,,1610612742,26,23,2023-11-02T01:05:57Z,1590000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M17.20S,2023-11-02T01:05:36.6Z,1,REGULAR,substitution,in,[],1627884,,,1610612742,26,23,2023-11-02T01:05:57Z,1600000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M17.20S,2023-11-02T01:05:36.6Z,1,REGULAR,substitution,in,[],1629632,,,1610612742,26,23,2023-11-02T01:05:57Z,1610000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M17.20S,2023-11-02T01:05:36.6Z,1,REGULAR,substitution,in,[],203897,,,1610612742,26,23,2023-11-02T01:05:57Z,1620000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M17.20S,2023-11-02T01:05:35.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203939,,,1610612742,26,23,2023-11-02T01:06:07Z,1630000,False,,,0,,MISS D. Powell Free Throw 2 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
164,PT00M15.50S,2023-11-02T01:05:37.4Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,26,23,2023-11-02T01:06:07Z,1640000,False,,,0,,A. Drummond REBOUND (Off:1 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,163.0,2.0,1.0,1.0,,,,,,,,,,,,,,
165,PT00M00.00S,2023-11-02T01:06:24.0Z,1,REGULAR,period,end,[],0,,,1610612741,26,23,2023-11-02T01:06:24Z,1650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
