actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
172,PT11M19.00S,2023-12-28T02:11:43.9Z,2,REGULAR,steal,,[],1627777,,,1610612739,42,30,2023-12-28T02:11:45Z,1720000,False,,,0,,G. Niang STEAL (1 STL),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
173,PT11M12.00S,2023-12-28T02:11:51.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629731,31.61957950065703,50.49019607843137,1610612739,42,30,2023-12-28T02:11:55Z,1730000,False,-2.0,245.0,1,left,MISS D. Wade 24' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Center,,,,,,Missed,,24.47,,,,,,,,,,,,
174,PT11M08.00S,2023-12-28T02:11:55.0Z,2,REGULAR,rebound,defensive,[],203957,,,1610612742,42,30,2023-12-28T02:11:55Z,1740000,False,,,0,,D. Exum REBOUND (Off:0 Def:1),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,173.0,1.0,1.0,0.0,,,,,
175,PT11M00.00S,2023-12-28T02:12:02.6Z,2,REGULAR,3pt,Jump Shot,[],203552,92.32917214191852,3.6764705882352944,1610612742,45,30,2023-12-28T02:12:06Z,1750000,False,-232.0,20.0,1,right,S. Curry 3PT  (13 PTS) (D. Exum 3 AST),"[203552, 203957]",1610612742.0,DAL,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,,,Made,13.0,23.24,D. Exum,203957.0,3.0,,,,,,,,,
177,PT10M59.00S,2023-12-28T02:12:09.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,45,30,2023-12-28T02:12:09Z,1770000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M41.00S,2023-12-28T02:15:27.6Z,2,REGULAR,foul,offensive,[],202684,,,1610612739,45,30,2023-12-28T02:15:49Z,1780000,False,,,0,,T. Thompson off-the-ball offensive FOUL (1 PF),"[202684, 203939]",1610612739.0,CLE,off-the-ball,,,Thompson,T. Thompson,,,,,In The Paint (Non-RA),0-8 Center,1201.0,1.0,0.0,Powell,203939.0,,,,,,,,,,,,,,,
180,PT10M41.00S,2023-12-28T02:15:27.6Z,2,REGULAR,turnover,offensive foul,[],202684,,,1610612739,45,30,2023-12-28T02:15:27Z,1800000,False,,,0,,T. Thompson offensive foul TURNOVER (1 TO),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,In The Paint (Non-RA),0-8 Center,1201.0,,,,,,,,,,,,,,,,,1.0,,
181,PT10M21.00S,2023-12-28T02:15:58.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203957,85.75886990801577,58.08823529411765,1610612742,45,30,2023-12-28T02:16:02Z,1810000,False,40.0,81.0,1,right,MISS D. Exum 9' pullup Shot,[203957],1610612742.0,DAL,pullup,,,Exum,D. Exum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.09,,,,,,,,,,,,
182,PT10M19.00S,2023-12-28T02:16:00.6Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612739,45,30,2023-12-28T02:16:02Z,1820000,False,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,181.0,2.0,2.0,0.0,,,,,
183,PT10M14.00S,2023-12-28T02:16:05.5Z,2,REGULAR,turnover,lost ball,[],1629622,,,1610612739,45,30,2023-12-28T02:16:10Z,1830000,False,,,0,,M. Strus lost ball TURNOVER (2 TO),"[1629622, 203957]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,2.0,Exum,203957.0
184,PT10M14.00S,2023-12-28T02:16:05.5Z,2,REGULAR,steal,,[],203957,,,1610612742,45,30,2023-12-28T02:16:07Z,1840000,False,,,0,,D. Exum STEAL (2 STL),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
185,PT10M10.00S,2023-12-28T02:16:10.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203957,93.64323258869908,50.73529411764706,1610612742,47,30,2023-12-28T02:16:14Z,1850000,False,4.0,7.0,1,right,D. Exum running Layup (4 PTS),[203957],1610612742.0,DAL,running,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.82,,,,,,,,,,,,
186,PT09M56.00S,2023-12-28T02:16:26.7Z,2,REGULAR,foul,personal,['2freethrow'],203939,,,1610612739,47,30,2023-12-28T02:16:38Z,1860000,False,,,0,,D. Powell shooting personal FOUL (1 PF) (LeVert 2 FT),"[203939, 1627747]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,2004.0,1.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,
188,PT09M56.00S,2023-12-28T02:16:49.4Z,2,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,47,30,2023-12-28T02:17:06Z,1880000,False,,,0,,MISS C. LeVert Free Throw 1 of 2,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
189,PT09M56.00S,2023-12-28T02:16:49.4Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,47,30,2023-12-28T02:17:06Z,1890000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,188.0,,,,,,,,
190,PT09M56.00S,2023-12-28T02:16:49.4Z,2,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,47,30,2023-12-28T02:17:06Z,1900000,False,,,0,,MISS C. LeVert Free Throw 2 of 2,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
191,PT09M53.00S,2023-12-28T02:16:52.4Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,47,30,2023-12-28T02:17:06Z,1910000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:3),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,190.0,3.0,3.0,0.0,,,,,
192,PT09M45.00S,2023-12-28T02:17:14.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203939,93.64323258869908,53.67647058823529,1610612742,49,30,2023-12-28T02:17:18Z,1920000,False,18.0,7.0,1,right,D. Powell cutting Layup (2 PTS) (S. Curry 1 AST),"[203939, 203552]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.98,S. Curry,203552.0,1.0,,,,,,,,,
194,PT09M45.00S,2023-12-28T02:17:18.4Z,2,REGULAR,foul,personal,['1freethrow'],1629622,,,1610612742,49,30,2023-12-28T02:17:22Z,1940000,False,,,0,,M. Strus shooting personal FOUL (2 PF) (Powell 1 FT),"[1629622, 203939]",1610612739.0,CLE,shooting,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,2004.0,2.0,0.0,Powell,203939.0,,,,,,,,,,,,,,,
196,PT09M45.00S,2023-12-28T02:17:22.9Z,2,REGULAR,substitution,out,[],1627747,,,1610612742,49,30,2023-12-28T02:18:05Z,1960000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M45.00S,2023-12-28T02:17:22.9Z,2,REGULAR,substitution,in,[],1641854,,,1610612742,49,30,2023-12-28T02:18:05Z,1970000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M45.00S,2023-12-28T02:17:44.3Z,2,REGULAR,freethrow,1 of 1,[],203939,,,1610612742,50,30,2023-12-28T02:17:44Z,1980000,False,,,0,,D. Powell Free Throw 1 of 1 (3 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
199,PT09M33.00S,2023-12-28T02:17:57.8Z,2,REGULAR,3pt,Jump Shot,[],1627777,14.011169513797633,95.09803921568627,1610612739,50,30,2023-12-28T02:19:02Z,1990000,False,-225.0,79.0,1,left,MISS G. Niang step back 3PT,[1627777],1610612739.0,CLE,step back,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.9,,,,,,,,,,,,
200,PT09M30.00S,2023-12-28T02:18:00.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,50,30,2023-12-28T02:18:06Z,2000000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,199.0,,,,,,,,
201,PT09M30.00S,2023-12-28T02:18:06.3Z,2,REGULAR,foul,personal,[],1629622,,,1610612742,50,30,2023-12-28T02:18:30Z,2010000,False,,,0,,M. Strus loose ball personal FOUL (3 PF),"[1629622, 203957]",1610612739.0,CLE,loose ball,,,Strus,M. Strus,,,,,Mid-Range,16-24 Center,1201.0,3.0,0.0,Exum,203957.0,,,,,,,,,,,,,,,
203,PT09M18.00S,2023-12-28T02:18:27.7Z,2,REGULAR,3pt,Jump Shot,[],203552,69.72733245729303,73.2843137254902,1610612742,50,30,2023-12-28T02:18:32Z,2030000,False,116.0,232.0,1,right,MISS S. Curry 25' 3PT,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.97,,,,,,,,,,,,
204,PT09M17.00S,2023-12-28T02:18:30.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,50,30,2023-12-28T02:18:30Z,2040000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,203.0,,,,,,,,
206,PT09M17.00S,2023-12-28T02:18:32.7Z,2,REGULAR,substitution,out,[],1629622,,,1610612739,50,30,2023-12-28T02:18:47Z,2060000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M17.00S,2023-12-28T02:18:32.7Z,2,REGULAR,substitution,in,[],1641734,,,1610612739,50,30,2023-12-28T02:18:47Z,2070000,False,,,0,,SUB in: E. Bates,[1641734],1610612739.0,CLE,,,,Bates,E. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M01.00S,2023-12-28T02:19:00.8Z,2,REGULAR,3pt,Jump Shot,[],1641734,32.14520367936925,30.88235294117647,1610612739,50,30,2023-12-28T02:19:04Z,2080000,False,96.0,250.0,1,left,MISS E. Bates 26' 3PT,[1641734],1610612739.0,CLE,,,,Bates,E. Bates,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.74,,,,,,,,,,,,
209,PT08M58.00S,2023-12-28T02:19:03.8Z,2,REGULAR,rebound,defensive,[],203957,,,1610612742,50,30,2023-12-28T02:19:04Z,2090000,False,,,0,,D. Exum REBOUND (Off:0 Def:2),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,208.0,2.0,2.0,0.0,,,,,
210,PT08M39.00S,2023-12-28T02:19:22.8Z,2,REGULAR,3pt,Jump Shot,[],203501,94.69448094612353,4.901960784313726,1610612742,50,30,2023-12-28T02:19:26Z,2100000,False,-225.0,-3.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.55,,,,,,,,,,,,
211,PT08M36.00S,2023-12-28T02:19:25.8Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,50,30,2023-12-28T02:19:26Z,2110000,False,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,210.0,2.0,2.0,0.0,,,,,
212,PT08M31.00S,2023-12-28T02:19:30.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627777,27.94021024967148,80.14705882352942,1610612739,50,33,2023-12-28T02:19:34Z,2120000,False,-151.0,210.0,1,left,G. Niang 25' 3PT  (6 PTS) (E. Bates 1 AST),"[1627777, 1641734]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,,,,Made,6.0,25.86,E. Bates,1641734.0,1.0,,,,,,,,,
214,PT08M21.00S,2023-12-28T02:19:40.8Z,2,REGULAR,3pt,Jump Shot,[],203501,71.69842312746385,76.47058823529412,1610612742,50,33,2023-12-28T02:19:44Z,2140000,False,132.0,214.0,1,right,MISS T. Hardaway Jr. 25' pullup 3PT,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.12,,,,,,,,,,,,
215,PT08M18.00S,2023-12-28T02:19:43.8Z,2,REGULAR,rebound,defensive,[],1641854,,,1610612739,50,33,2023-12-28T02:19:44Z,2150000,False,,,0,,C. Porter Jr. REBOUND (Off:1 Def:1),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,214.0,2.0,1.0,1.0,,,,,
216,PT08M11.00S,2023-12-28T02:19:50.7Z,2,REGULAR,turnover,lost ball,[],1627777,,,1610612739,50,33,2023-12-28T02:19:54Z,2160000,False,,,0,,G. Niang lost ball TURNOVER (2 TO),"[1627777, 1630182]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Green,1630182.0
217,PT08M11.00S,2023-12-28T02:19:50.7Z,2,REGULAR,steal,,[],1630182,,,1610612742,50,33,2023-12-28T02:19:52Z,2170000,False,,,0,,J. Green STEAL (1 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
219,PT07M52.00S,2023-12-28T02:20:32.6Z,2,REGULAR,foul,personal,['2freethrow'],202684,,,1610612742,50,33,2023-12-28T02:20:43Z,2190000,False,,,0,,T. Thompson shooting personal FOUL (2 PF) (Exum 2 FT),"[202684, 203957]",1610612739.0,CLE,shooting,,,Thompson,T. Thompson,,,,,In The Paint (Non-RA),8-16 Center,2004.0,2.0,0.0,Exum,203957.0,,,,,,,,,,,,,,,
221,PT07M52.00S,2023-12-28T02:21:01.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203957,,,1610612742,51,33,2023-12-28T02:21:01Z,2210000,False,,,0,,D. Exum Free Throw 1 of 2 (5 PTS),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
222,PT07M52.00S,2023-12-28T02:21:02.5Z,2,REGULAR,substitution,out,[],1630182,,,1610612742,51,33,2023-12-28T02:21:13Z,2220000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M52.00S,2023-12-28T02:21:02.5Z,2,REGULAR,substitution,out,[],202684,,,1610612742,51,33,2023-12-28T02:21:13Z,2230000,False,,,0,,SUB out: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M52.00S,2023-12-28T02:21:02.5Z,2,REGULAR,substitution,in,[],1629684,,,1610612742,51,33,2023-12-28T02:21:13Z,2240000,False,,,0,,SUB in: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M52.00S,2023-12-28T02:21:02.5Z,2,REGULAR,substitution,in,[],1628386,,,1610612742,51,33,2023-12-28T02:21:13Z,2250000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M52.00S,2023-12-28T02:21:21.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203957,,,1610612742,52,33,2023-12-28T02:21:21Z,2260000,False,,,0,,D. Exum Free Throw 2 of 2 (6 PTS),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
227,PT07M43.00S,2023-12-28T02:21:37.3Z,2,REGULAR,foul,personal,[],1629684,,,1610612739,52,33,2023-12-28T02:21:41Z,2270000,False,,,0,,G. Williams personal FOUL (2 PF),"[1629684, 1641854]",1610612742.0,DAL,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,2004.0,2.0,0.0,Porter Jr.,1641854.0,,,,,,,,,,,,,,,
229,PT07M33.00S,2023-12-28T02:22:00.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,6.652431011826544,46.32352941176471,1610612739,52,35,2023-12-28T02:22:04Z,2290000,False,18.0,10.0,1,left,G. Niang cutting Layup (8 PTS) (J. Allen 3 AST),"[1627777, 1628386]",1610612739.0,CLE,cutting,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,2.09,J. Allen,1628386.0,3.0,,,,,,,,,
231,PT07M16.00S,2023-12-28T02:22:16.9Z,2,REGULAR,3pt,Jump Shot,[],203957,72.48685939553219,80.63725490196079,1610612742,52,35,2023-12-28T02:22:20Z,2310000,False,153.0,206.0,1,right,MISS D. Exum 25' 3PT,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.68,,,,,,,,,,,,
232,PT07M14.00S,2023-12-28T02:22:18.9Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612739,52,35,2023-12-28T02:22:20Z,2320000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,231.0,1.0,1.0,0.0,,,,,
233,PT07M05.00S,2023-12-28T02:22:30.7Z,2,REGULAR,foul,personal,[],203957,,,1610612739,52,35,2023-12-28T02:22:35Z,2330000,False,,,0,,D. Exum personal FOUL (1 PF),"[203957, 1641854]",1610612742.0,DAL,,,,Exum,D. Exum,,,,,In The Paint (Non-RA),8-16 Right,1626301.0,1.0,0.0,Porter Jr.,1641854.0,,,,,,,,,,,,,,,
235,PT07M05.00S,2023-12-28T02:22:35.9Z,2,REGULAR,substitution,out,[],203957,,,1610612739,52,35,2023-12-28T02:22:59Z,2350000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M05.00S,2023-12-28T02:22:35.9Z,2,REGULAR,substitution,out,[],203939,,,1610612739,52,35,2023-12-28T02:22:59Z,2360000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M05.00S,2023-12-28T02:22:35.9Z,2,REGULAR,substitution,in,[],1629029,,,1610612739,52,35,2023-12-28T02:22:59Z,2370000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M05.00S,2023-12-28T02:22:35.9Z,2,REGULAR,substitution,in,[],1641726,,,1610612739,52,35,2023-12-28T02:22:59Z,2380000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M55.00S,2023-12-28T02:23:10.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,6.915243101182654,50.49019607843137,1610612739,52,37,2023-12-28T02:23:14Z,2390000,False,-2.0,13.0,1,left,J. Allen driving reverse Layup (8 PTS) (G. Niang 1 AST),"[1628386, 1627777]",1610612739.0,CLE,driving reverse,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,1.27,G. Niang,1627777.0,1.0,,,,,,,,,
241,PT06M41.00S,2023-12-28T02:23:24.1Z,2,REGULAR,turnover,bad pass,[],1629029,,,1610612742,52,37,2023-12-28T02:23:27Z,2410000,False,,,0,,L. Doncic bad pass TURNOVER (1 TO),"[1629029, 1628386]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Allen,1628386.0
242,PT06M41.00S,2023-12-28T02:23:24.1Z,2,REGULAR,steal,,[],1628386,,,1610612739,52,37,2023-12-28T02:23:25Z,2420000,False,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
243,PT06M33.00S,2023-12-28T02:23:32.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641734,34.641918528252305,53.431372549019606,1610612739,52,37,2023-12-28T02:23:36Z,2430000,False,-17.0,273.0,1,left,MISS E. Bates 27' 3PT,[1641734],1610612739.0,CLE,,,,Bates,E. Bates,,,,,Above the Break 3,24+ Center,,,,,,Missed,,27.36,,,,,,,,,,,,
244,PT06M30.00S,2023-12-28T02:23:35.2Z,2,REGULAR,rebound,defensive,[],1641726,,,1610612742,52,37,2023-12-28T02:23:36Z,2440000,False,,,0,,D. Lively II REBOUND (Off:1 Def:1),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,243.0,2.0,1.0,1.0,,,,,
245,PT06M20.00S,2023-12-28T02:23:44.9Z,2,REGULAR,3pt,Jump Shot,[],1629029,67.88764783180025,35.294117647058826,1610612742,52,37,2023-12-28T02:23:49Z,2450000,False,-74.0,249.0,1,right,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.0,,,,,,,,,,,,
246,PT06M16.00S,2023-12-28T02:23:48.9Z,2,REGULAR,rebound,defensive,[],1641854,,,1610612739,52,37,2023-12-28T02:23:49Z,2460000,False,,,0,,C. Porter Jr. REBOUND (Off:1 Def:2),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,245.0,3.0,2.0,1.0,,,,,
247,PT06M10.00S,2023-12-28T02:23:54.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628386,7.30946123521682,49.50980392156863,1610612739,52,39,2023-12-28T02:23:59Z,2470000,False,2.0,16.0,1,left,J. Allen running Layup (10 PTS) (E. Bates 2 AST),"[1628386, 1641734]",1610612739.0,CLE,running,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,1.64,E. Bates,1641734.0,2.0,,,,,,,,,
249,PT06M10.00S,2023-12-28T02:23:59.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,52,39,2023-12-28T02:23:59Z,2490000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M10.00S,2023-12-28T02:24:01.0Z,2,REGULAR,substitution,out,[],203552,,,1610612742,52,39,2023-12-28T02:27:08Z,2500000,False,,,0,,SUB out: S. Curry,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M10.00S,2023-12-28T02:24:01.0Z,2,REGULAR,substitution,in,[],1627884,,,1610612742,52,39,2023-12-28T02:27:08Z,2510000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M10.00S,2023-12-28T02:24:01.0Z,2,REGULAR,substitution,out,[],1627777,,,1610612742,52,39,2023-12-28T02:27:35Z,2515000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M10.00S,2023-12-28T02:24:01.0Z,2,REGULAR,substitution,in,[],1630171,,,1610612742,52,39,2023-12-28T02:27:35Z,2517500,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M57.00S,2023-12-28T02:27:12.8Z,2,REGULAR,foul,personal,['2freethrow'],1641734,,,1610612742,52,39,2023-12-28T02:27:38Z,2520000,False,,,0,,E. Bates shooting personal FOUL (1 PF) (Doncic 2 FT),"[1641734, 1629029]",1610612739.0,CLE,shooting,,,Bates,E. Bates,,,,,In The Paint (Non-RA),0-8 Center,1201.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,,,
256,PT05M57.00S,2023-12-28T02:27:43.8Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,53,39,2023-12-28T02:27:43Z,2540000,False,,,0,,L. Doncic Free Throw 1 of 2 (21 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
257,PT05M57.00S,2023-12-28T02:27:57.6Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,54,39,2023-12-28T02:27:57Z,2550000,False,,,0,,L. Doncic Free Throw 2 of 2 (22 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,
258,PT05M45.00S,2023-12-28T02:28:11.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630171,7.5722733245729295,37.00980392156863,1610612739,54,41,2023-12-28T02:28:15Z,2560000,False,65.0,19.0,1,left,I. Okoro 6' driving floating bank Jump Shot (7 PTS) (C. Porter Jr. 3 AST),"[1630171, 1641854]",1610612739.0,CLE,driving floating bank,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,7.0,6.76,C. Porter Jr.,1641854.0,3.0,,,,,,,,,
260,PT05M23.00S,2023-12-28T02:28:33.3Z,2,REGULAR,turnover,bad pass,[],1641726,,,1610612742,54,41,2023-12-28T02:28:42Z,2580000,False,,,0,,D. Lively II bad pass TURNOVER (1 TO),"[1641726, 1641854]",1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Porter Jr.,1641854.0
