actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
175,PT11M06.00S,2023-12-21T02:13:32.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,25,35,2023-12-21T02:13:36Z,1750000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,174.0,,,,,,,,,,,,,,,,,
176,PT11M06.00S,2023-12-21T02:13:36.5Z,2,REGULAR,foul,personal,[],201935,,,1610612742,25,35,2023-12-21T02:13:49Z,1760000,False,,,0,,J. Harden loose ball personal FOUL (1 PF),"[201935, 203939]",1610612746.0,LAC,loose ball,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627526.0,1.0,0.0,Powell,203939.0,,
178,PT11M02.00S,2023-12-21T02:13:58.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630702,19.530223390275953,70.83333333333334,1610612742,25,35,2023-12-21T02:14:01Z,1780000,False,-104.0,131.0,1,left,MISS J. Hardy 16' pullup Shot,[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Left Center,16.75,Missed,,,,,,,,,,,,,,,,,,
179,PT11M00.00S,2023-12-21T02:14:00.0Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,25,35,2023-12-21T02:14:01Z,1790000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Left Center,,,178.0,,,,1.0,1.0,0.0,,,,,,,,,,,
180,PT10M54.00S,2023-12-21T02:14:05.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1626181,93.77463863337714,34.068627450980394,1610612746,25,37,2023-12-21T02:14:10Z,1800000,False,-80.0,6.0,1,right,N. Powell 7' driving floating Jump Shot (7 PTS),[1626181],1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,7.99,Made,,,,,,,,7.0,,,,,,,,,,
181,PT10M42.00S,2023-12-21T02:14:18.2Z,2,REGULAR,3pt,Jump Shot,[],203501,31.61957950065703,36.51960784313725,1610612742,25,37,2023-12-21T02:14:21Z,1810000,False,67.0,245.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,25.38,Missed,,,,,,,,,,,,,,,,,,
182,PT10M40.00S,2023-12-21T02:14:20.2Z,2,REGULAR,rebound,defensive,[],201566,,,1610612746,25,37,2023-12-21T02:14:21Z,1820000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,181.0,,,,2.0,2.0,0.0,,,,,,,,,,,
183,PT10M32.00S,2023-12-21T02:14:32.5Z,2,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612746,25,37,2023-12-21T02:14:57Z,1830000,False,,,0,,G. Williams shooting personal FOUL (2 PF) (Theis 2 FT),"[1629684, 1628464]",1610612742.0,DAL,shooting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628953.0,2.0,0.0,Theis,1628464.0,,
185,PT10M32.00S,2023-12-21T02:14:58.9Z,2,REGULAR,freethrow,1 of 2,[],1628464,,,1610612746,25,37,2023-12-21T02:14:58Z,1850000,False,,,0,,MISS D. Theis Free Throw 1 of 2,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
186,PT10M32.00S,2023-12-21T02:14:58.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,25,37,2023-12-21T02:14:58Z,1860000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,185.0,,,,,,,,,,,,,,,,,
187,PT10M32.00S,2023-12-21T02:15:10.5Z,2,REGULAR,freethrow,2 of 2,[],1628464,,,1610612746,25,38,2023-12-21T02:15:10Z,1870000,False,,,0,,D. Theis Free Throw 2 of 2 (4 PTS),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
188,PT10M18.00S,2023-12-21T02:15:27.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203957,12.697109067017081,49.754901960784316,1610612742,27,38,2023-12-21T02:17:13Z,1880000,False,1.0,67.0,1,left,D. Exum 6' fadeaway Jump Shot (3 PTS),[203957],1610612742.0,DAL,fadeaway,,,Exum,D. Exum,,,,,In The Paint (Non-RA),0-8 Center,6.69,Made,,,,,,,,3.0,,,,,,,,,,
189,PT09M58.00S,2023-12-21T02:15:47.5Z,2,REGULAR,2pt,Jump Shot,[],201566,90.48948751642575,21.813725490196077,1610612746,27,40,2023-12-21T02:15:50Z,1890000,False,-141.0,37.0,1,right,R. Westbrook 14' pullup Jump Shot (2 PTS) (N. Powell 1 AST),"[201566, 1626181]",1610612746.0,LAC,pullup,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,14.57,Made,,,,,,,,2.0,N. Powell,1626181.0,1.0,,,,,,,
191,PT09M35.00S,2023-12-21T02:16:09.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203957,16.770696452036795,47.05882352941176,1610612742,27,40,2023-12-21T02:16:49Z,1910000,False,15.0,105.0,1,left,MISS D. Exum 10' fadeaway Shot,[203957],1610612742.0,DAL,fadeaway,,,Exum,D. Exum,,,,,In The Paint (Non-RA),8-16 Center,10.61,Missed,,,,,,,,,,,,,,,,,,
192,PT09M33.00S,2023-12-21T02:16:11.7Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,27,40,2023-12-21T02:16:49Z,1920000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,191.0,,,,1.0,1.0,0.0,,,,,,,,,,,
194,PT09M16.00S,2023-12-21T02:16:46.1Z,2,REGULAR,3pt,Jump Shot,[],1628464,92.9862023653088,3.1862745098039214,1610612746,27,43,2023-12-21T02:16:51Z,1940000,False,-234.0,13.0,1,right,D. Theis 3PT  (7 PTS) (N. Powell 2 AST),"[1628464, 1626181]",1610612746.0,LAC,,,,Theis,D. Theis,,,,,Left Corner 3,24+ Left,23.45,Made,,,,,,,,7.0,N. Powell,1626181.0,2.0,,,,,,,
196,PT09M01.00S,2023-12-21T02:17:00.5Z,2,REGULAR,turnover,lost ball,[],203501,,,1610612742,27,43,2023-12-21T02:17:03Z,1960000,False,,,0,,T. Hardaway Jr. lost ball TURNOVER (1 TO),"[203501, 201566]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Left,,,,1.0,Westbrook,201566.0,,,,,,,,,,,,,,
197,PT09M01.00S,2023-12-21T02:17:00.5Z,2,REGULAR,steal,,[],201566,,,1610612746,27,43,2023-12-21T02:23:59Z,1970000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
198,PT08M55.00S,2023-12-21T02:17:06.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628464,88.91261498028909,47.05882352941176,1610612746,27,45,2023-12-21T02:17:14Z,1980000,False,-15.0,52.0,1,right,D. Theis Hook (9 PTS) (R. Westbrook 1 AST),"[1628464, 201566]",1610612746.0,LAC,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,5.37,Made,,,,,,,,9.0,R. Westbrook,201566.0,1.0,,,,,,,
200,PT08M54.00S,2023-12-21T02:17:11.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,27,45,2023-12-21T02:17:11Z,2000000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M54.00S,2023-12-21T02:19:12.3Z,2,REGULAR,substitution,out,[],1629684,,,1610612742,27,45,2023-12-21T02:20:05Z,2010000,False,,,0,,SUB out: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M54.00S,2023-12-21T02:19:12.3Z,2,REGULAR,substitution,out,[],203501,,,1610612742,27,45,2023-12-21T02:20:05Z,2020000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M54.00S,2023-12-21T02:19:12.3Z,2,REGULAR,substitution,in,[],1627884,,,1610612742,27,45,2023-12-21T02:20:05Z,2030000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M54.00S,2023-12-21T02:19:12.3Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,27,45,2023-12-21T02:20:05Z,2040000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M43.00S,2023-12-21T02:20:21.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,13.748357424441524,43.872549019607845,1610612742,29,45,2023-12-21T02:20:24Z,2050000,False,31.0,77.0,1,left,L. Doncic 8' fadeaway Jump Shot (9 PTS),[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,8.26,Made,,,,,,,,9.0,,,,,,,,,,
206,PT08M43.00S,2023-12-21T02:20:24.1Z,2,REGULAR,foul,personal,['1freethrow'],1628464,,,1610612742,29,45,2023-12-21T02:20:30Z,2060000,False,,,0,,D. Theis shooting personal FOUL (1 PF) (Doncic 1 FT),"[1628464, 1629029]",1610612746.0,LAC,shooting,,,Theis,D. Theis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1628953.0,1.0,0.0,Doncic,1629029.0,,
208,PT08M43.00S,2023-12-21T02:20:46.8Z,2,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,30,45,2023-12-21T02:20:46Z,2080000,False,,,0,,L. Doncic Free Throw 1 of 1 (10 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,,,,10.0,,,,,,,,,,
209,PT08M33.00S,2023-12-21T02:20:59.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.38042049934296,47.794117647058826,1610612746,30,47,2023-12-21T02:21:36Z,2090000,False,-11.0,10.0,1,right,R. Westbrook cutting Layup (4 PTS) (J. Harden 4 AST),"[201566, 201935]",1610612746.0,LAC,cutting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,4.0,J. Harden,201935.0,4.0,,,,,,,
211,PT08M15.00S,2023-12-21T02:21:16.6Z,2,REGULAR,3pt,Jump Shot,[],1630702,7.30946123521682,96.81372549019608,1610612742,30,47,2023-12-21T02:21:20Z,2110000,False,-234.0,16.0,1,left,MISS J. Hardy 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Left Corner 3,24+ Left,23.47,Missed,,,,,,,,,,,,,,,,,,
212,PT08M13.00S,2023-12-21T02:21:18.6Z,2,REGULAR,rebound,defensive,[],201566,,,1610612746,30,47,2023-12-21T02:21:20Z,2120000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,211.0,,,,3.0,3.0,0.0,,,,,,,,,,,
213,PT08M07.00S,2023-12-21T02:21:28.4Z,2,REGULAR,foul,personal,['2freethrow'],1630702,,,1610612746,30,47,2023-12-21T02:21:35Z,2130000,False,,,0,,J. Hardy shooting personal FOUL (1 PF) (Harden 2 FT),"[1630702, 201935]",1610612742.0,DAL,shooting,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,201639.0,1.0,0.0,Harden,201935.0,,
215,PT08M07.00S,2023-12-21T02:21:57.4Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,30,48,2023-12-21T02:21:57Z,2150000,False,,,0,,J. Harden Free Throw 1 of 2 (4 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
216,PT08M07.00S,2023-12-21T02:22:14.8Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,30,49,2023-12-21T02:22:14Z,2160000,False,,,0,,J. Harden Free Throw 2 of 2 (5 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
217,PT07M54.00S,2023-12-21T02:22:28.6Z,2,REGULAR,turnover,bad pass,[],1629029,,,1610612742,30,49,2023-12-21T02:22:32Z,2170000,False,,,0,,L. Doncic bad pass TURNOVER (3 TO),"[1629029, 201566]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,,3.0,Westbrook,201566.0,,,,,,,,,,,,,,
218,PT07M54.00S,2023-12-21T02:22:28.6Z,2,REGULAR,steal,,[],201566,,,1610612746,30,49,2023-12-21T02:22:30Z,2180000,False,,,0,,R. Westbrook STEAL (2 STL),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
219,PT07M46.00S,2023-12-21T02:22:38.1Z,2,REGULAR,foul,personal,['3freethrow'],1630702,,,1610612746,30,49,2023-12-21T02:22:44Z,2190000,False,,,0,,J. Hardy shooting personal FOUL (2 PF) (Harden 3 FT),"[1630702, 201935]",1610612742.0,DAL,shooting,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,201639.0,2.0,0.0,Harden,201935.0,,
221,PT07M46.00S,2023-12-21T02:23:04.3Z,2,REGULAR,freethrow,1 of 3,['fromturnover'],201935,,,1610612746,30,50,2023-12-21T02:23:04Z,2210000,False,,,0,,J. Harden Free Throw 1 of 3 (6 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
222,PT07M46.00S,2023-12-21T02:23:17.9Z,2,REGULAR,freethrow,2 of 3,['fromturnover'],201935,,,1610612746,30,51,2023-12-21T02:23:17Z,2220000,False,,,0,,J. Harden Free Throw 2 of 3 (7 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
223,PT07M46.00S,2023-12-21T02:23:36.2Z,2,REGULAR,freethrow,3 of 3,['fromturnover'],201935,,,1610612746,30,52,2023-12-21T02:23:36Z,2230000,False,,,0,,J. Harden Free Throw 3 of 3 (8 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
224,PT07M32.00S,2023-12-21T02:23:51.5Z,2,REGULAR,3pt,Jump Shot,[],1629029,25.57490144546649,86.76470588235294,1610612742,33,52,2023-12-21T02:23:55Z,2240000,False,-184.0,188.0,1,left,L. Doncic 26' 3PT step back (13 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,26.28,Made,,,,,,,,13.0,,,,,,,,,,
225,PT07M17.00S,2023-12-21T02:24:05.7Z,2,REGULAR,3pt,Jump Shot,[],201935,78.13731931668858,91.66666666666666,1610612746,33,52,2023-12-21T02:24:10Z,2250000,False,208.0,153.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
226,PT07M15.00S,2023-12-21T02:24:07.7Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,33,52,2023-12-21T02:24:10Z,2260000,False,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,225.0,,,,1.0,1.0,0.0,,,,,,,,,,,
227,PT07M10.00S,2023-12-21T02:24:13.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,32.276609724047304,45.09803921568628,1610612742,33,52,2023-12-21T02:24:59Z,2270000,False,25.0,251.0,1,left,MISS L. Doncic 25' running pullup 3PT,[1629029],1610612742.0,DAL,running pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,25.21,Missed,,,,,,,,,,,,,,,,,,
228,PT07M07.00S,2023-12-21T02:24:16.3Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,33,52,2023-12-21T02:24:17Z,2280000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,227.0,,,,2.0,2.0,0.0,,,,,,,,,,,
229,PT07M02.00S,2023-12-21T02:24:21.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,86.67871222076215,95.34313725490196,1610612746,33,55,2023-12-21T02:25:51Z,2290000,False,227.0,73.0,1,right,N. Powell 3PT running pullup (10 PTS),[1626181],1610612746.0,LAC,running pullup,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,23.81,Made,,,,,,,,10.0,,,,,,,,,,
230,PT06M47.00S,2023-12-21T02:24:35.3Z,2,REGULAR,3pt,Jump Shot,[],1630702,28.597240473061763,74.75490196078431,1610612742,36,55,2023-12-21T02:24:55Z,2300000,False,-124.0,216.0,1,left,J. Hardy 24' 3PT  (6 PTS) (L. Doncic 4 AST),"[1630702, 1629029]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,24.92,Made,,,,,,,,6.0,L. Doncic,1629029.0,4.0,,,,,,,
233,PT06M22.00S,2023-12-21T02:25:04.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,91.93495400788436,44.36274509803921,1610612746,36,55,2023-12-21T02:25:15Z,2330000,False,-28.0,23.0,1,right,MISS T. Mann driving floating bank Shot,[1629611],1610612746.0,LAC,driving floating bank,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,3.66,Missed,,,,,,,,,,,,,,,,,,
234,PT06M21.00S,2023-12-21T02:25:05.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,36,55,2023-12-21T02:25:15Z,2340000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,233.0,,,,,,,,,,,,,,,,,
235,PT06M21.00S,2023-12-21T02:25:07.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612746,36,55,2023-12-21T02:25:28Z,2350000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627526.0,,,,,,
236,PT06M21.00S,2023-12-21T02:25:12.1Z,2,REGULAR,substitution,out,[],1630702,,,1610612742,36,55,2023-12-21T02:25:38Z,2360000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M21.00S,2023-12-21T02:25:12.1Z,2,REGULAR,substitution,in,[],203501,,,1610612742,36,55,2023-12-21T02:25:38Z,2370000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M05.00S,2023-12-21T02:25:53.7Z,2,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612742,36,55,2023-12-21T02:26:01Z,2410000,False,,,0,,D. Theis shooting personal FOUL (2 PF) (Powell 2 FT),"[1628464, 203939]",1610612746.0,LAC,shooting,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628953.0,2.0,0.0,Powell,203939.0,,
243,PT06M05.00S,2023-12-21T02:26:32.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203939,,,1610612742,36,55,2023-12-21T02:29:47Z,2430000,False,,,0,,MISS D. Powell Free Throw 1 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
244,PT06M05.00S,2023-12-21T02:26:32.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,36,55,2023-12-21T02:26:32Z,2440000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,243.0,,,,,,,,,,,,,,,,,
245,PT06M05.00S,2023-12-21T02:26:33.2Z,2,REGULAR,substitution,out,[],201566,,,1610612742,36,55,2023-12-21T02:26:49Z,2450000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M05.00S,2023-12-21T02:26:33.2Z,2,REGULAR,substitution,out,[],1626181,,,1610612742,36,55,2023-12-21T02:26:49Z,2460000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M05.00S,2023-12-21T02:26:33.2Z,2,REGULAR,substitution,in,[],1629599,,,1610612742,36,55,2023-12-21T02:26:49Z,2470000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M05.00S,2023-12-21T02:26:33.2Z,2,REGULAR,substitution,in,[],202695,,,1610612742,36,55,2023-12-21T02:26:49Z,2480000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M05.00S,2023-12-21T02:27:08.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203939,,,1610612742,37,55,2023-12-21T02:29:47Z,2490000,False,,,0,,D. Powell Free Throw 2 of 2 (3 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
250,PT05M46.00S,2023-12-21T02:27:32.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",201935,90.75229960578186,48.03921568627451,1610612746,37,57,2023-12-21T02:27:41Z,2500000,False,-10.0,34.0,1,right,J. Harden driving floating Jump Shot (10 PTS),[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,3.58,Made,,,,,,,,10.0,,,,,,,,,,
251,PT05M46.00S,2023-12-21T02:27:36.0Z,2,REGULAR,violation,defensive goaltending,[],203939,,,1610612746,37,57,2023-12-21T02:27:41Z,2510000,False,,,0,,D. Powell defensive goaltending VIOLATION,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,201639.0,,,,,,
252,PT05M21.00S,2023-12-21T02:28:06.5Z,2,REGULAR,2pt,Jump Shot,[],1629029,8.623521681997373,80.14705882352942,1610612742,39,57,2023-12-21T02:28:11Z,2520000,False,-151.0,29.0,1,left,L. Doncic 15' turnaround fadeaway Jump Shot (15 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,15.34,Made,,,,,,,,15.0,,,,,,,,,,
253,PT05M07.00S,2023-12-21T02:28:20.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,83.39356110381078,62.254901960784316,1610612746,39,57,2023-12-21T02:28:23Z,2530000,False,61.0,104.0,1,right,MISS K. Leonard 12' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Right,12.04,Missed,,,,,,,,,,,,,,,,,,
254,PT05M05.00S,2023-12-21T02:28:22.8Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,39,57,2023-12-21T02:28:23Z,2540000,False,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Right,,,253.0,,,,2.0,2.0,0.0,,,,,,,,,,,
255,PT04M59.00S,2023-12-21T02:28:28.8Z,2,REGULAR,3pt,Jump Shot,[],1629029,32.802233902759525,59.55882352941176,1610612742,42,57,2023-12-21T02:28:41Z,2550000,False,-48.0,256.0,1,left,L. Doncic 26' 3PT pullup (18 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,26.02,Made,,,,,,,,18.0,,,,,,,,,,
256,PT04M58.00S,2023-12-21T02:28:33.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,42,57,2023-12-21T02:28:33Z,2560000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M58.00S,2023-12-21T02:31:07.6Z,2,REGULAR,substitution,out,[],203939,,,1610612746,42,57,2023-12-21T02:31:33Z,2570000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M58.00S,2023-12-21T02:31:07.6Z,2,REGULAR,substitution,out,[],1628464,,,1610612746,42,57,2023-12-21T02:31:33Z,2580000,False,,,0,,SUB out: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M58.00S,2023-12-21T02:31:07.6Z,2,REGULAR,substitution,in,[],1629684,,,1610612746,42,57,2023-12-21T02:31:33Z,2590000,False,,,0,,SUB in: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M58.00S,2023-12-21T02:31:07.6Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,42,57,2023-12-21T02:31:33Z,2600000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M36.00S,2023-12-21T02:31:55.6Z,2,REGULAR,2pt,Jump Shot,[],202695,92.72339027595268,77.45098039215686,1610612746,42,59,2023-12-21T02:32:35Z,2610000,False,137.0,16.0,1,right,K. Leonard 13' fadeaway Jump Shot (12 PTS),[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,13.82,Made,,,,,,,,12.0,,,,,,,,,,
