actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
344,PT01M58.00S,2026-03-09T02:08:40.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630173,89.83245729303549,57.59803921568627,1610612758,60,49,2026-03-09T02:10:58Z,3390000,False,38.0,43.0,1,right,MISS P. Achiuwa running alley-oop Layup,[1630173],1610612758.0,SAC,running alley-oop,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.75,,,,,,,,,,,,
345,PT01M58.00S,2026-03-09T02:08:40.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,60,49,2026-03-09T02:08:57Z,3400000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,344.0,,,,,,,,,,,
347,PT01M46.00S,2026-03-09T02:09:12.2Z,2,REGULAR,3pt,Jump Shot,[],1630581,9.280551905387648,96.32352941176471,1610612741,60,49,2026-03-09T02:09:17Z,3420000,False,-232.0,35.0,1,left,MISS J. Giddey 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.42,,,,,,,,,,,,
348,PT01M43.00S,2026-03-09T02:09:15.2Z,2,REGULAR,rebound,defensive,[],1642363,,,1610612758,60,49,2026-03-09T02:09:17Z,3430000,False,,,0,,N. Clifford REBOUND (Off:0 Def:3),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Left Corner 3,24+ Left,,,,,,,,,347.0,3.0,3.0,0.0,,,,,,,,
349,PT01M22.00S,2026-03-09T02:09:35.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631342,87.86136662286465,51.225490196078425,1610612758,60,49,2026-03-09T02:12:00Z,3440000,False,6.0,62.0,1,right,MISS D. Plowden 6' driving floating Shot,[1631342],1610612758.0,SAC,driving floating,,,Plowden,D. Plowden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.19,,,,,,,,,,,,
350,PT01M20.00S,2026-03-09T02:09:37.1Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612741,60,49,2026-03-09T02:09:39Z,3450000,False,,,0,,N. Richards REBOUND (Off:1 Def:5),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,349.0,6.0,5.0,1.0,,,,,,,,
351,PT01M12.00S,2026-03-09T02:09:45.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,11.777266754270697,48.28431372549019,1610612741,60,49,2026-03-09T02:12:30Z,3460000,False,9.0,58.0,1,left,MISS N. Richards cutting Layup - blocked,"[1630208, 1642875]",1610612741.0,CHI,cutting,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.88,,,,,Raynaud,1642875.0,,,,,,
503,PT01M12.00S,2026-03-09T02:09:45.5Z,2,REGULAR,block,,[],1642875,,,1610612741,60,49,2026-03-09T02:46:34Z,3465000,False,,,0,,M. Raynaud BLOCK (2 BLK),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
352,PT01M09.00S,2026-03-09T02:09:48.5Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612741,60,49,2026-03-09T02:46:34Z,3470000,False,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,351.0,4.0,3.0,1.0,,,,,,,,
353,PT01M06.00S,2026-03-09T02:09:50.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630171,29.517082785808146,23.03921568627451,1610612741,60,49,2026-03-09T02:10:03Z,3480000,False,135.0,225.0,1,left,MISS I. Okoro 26' 3PT,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.23,,,,,,,,,,,,
354,PT01M04.00S,2026-03-09T02:09:52.8Z,2,REGULAR,rebound,defensive,[],201566,,,1610612758,60,49,2026-03-09T02:11:26Z,3490000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,353.0,3.0,3.0,0.0,,,,,,,,
356,PT00M46.00S,2026-03-09T02:10:13.4Z,2,REGULAR,3pt,Jump Shot,[],201566,64.86530880420499,68.62745098039215,1610612758,63,49,2026-03-09T02:10:16Z,3500000,False,93.0,278.0,1,right,R. Westbrook 29' 3PT  (10 PTS) (P. Achiuwa 3 AST),"[201566, 1630173]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,Made,10.0,29.3,,,,,,,P. Achiuwa,1630173.0,3.0,,,
358,PT00M33.80S,2026-03-09T02:10:29.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,8.886333771353483,56.372549019607845,1610612741,63,51,2026-03-09T02:13:30Z,3520000,False,-32.0,31.0,1,left,C. Sexton driving Layup (16 PTS),[1629012],1610612741.0,CHI,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,16.0,4.45,,,,,,,,,,,,
359,PT00M12.60S,2026-03-09T02:10:52.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642875,90.62089356110381,53.67647058823529,1610612758,63,51,2026-03-09T02:11:01Z,3530000,False,18.0,36.0,1,right,MISS M. Raynaud Hook,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.02,,,,,,,,,,,,
360,PT00M10.00S,2026-03-09T02:10:54.9Z,2,REGULAR,rebound,offensive,[],1642875,,,1610612758,63,51,2026-03-09T02:11:01Z,3540000,False,,,0,,M. Raynaud REBOUND (Off:2 Def:5),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,,,,,,359.0,7.0,5.0,2.0,,,,,,,,
361,PT00M10.00S,2026-03-09T02:10:58.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642875,94.40999984741211,50.0,1610612758,63,51,2026-03-09T02:11:03Z,3550000,False,0.0,0.0,1,right,MISS M. Raynaud tip Layup,[1642875],1610612758.0,SAC,tip,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.0,,,,,,,,,,,,
362,PT00M10.00S,2026-03-09T02:10:58.6Z,2,REGULAR,rebound,offensive,[],1642875,,,1610612758,63,51,2026-03-09T02:11:03Z,3560000,False,,,0,,M. Raynaud REBOUND (Off:3 Def:5),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,,,,,,361.0,8.0,5.0,3.0,,,,,,,,
363,PT00M06.60S,2026-03-09T02:11:02.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642875,91.01511169513797,53.92156862745098,1610612758,65,51,2026-03-09T02:11:18Z,3570000,False,20.0,32.0,1,right,M. Raynaud tip Layup (18 PTS),[1642875],1610612758.0,SAC,tip,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,3.75,,,,,,,,,,,,
364,PT00M00.00S,2026-03-09T02:11:09.8Z,2,REGULAR,3pt,Jump Shot,[],1630581,33.722076215505915,57.59803921568627,1610612741,65,51,2026-03-09T02:11:20Z,3580000,False,-38.0,264.0,1,left,MISS J. Giddey 26' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.72,,,,,,,,,,,,
365,PT00M00.00S,2026-03-09T02:11:18.0Z,2,REGULAR,rebound,defensive,[],201566,,,1610612758,65,51,2026-03-09T02:11:18Z,3590000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:4),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,,,,,,364.0,4.0,4.0,0.0,,,,,,,,
366,PT00M00.00S,2026-03-09T02:12:00.5Z,2,REGULAR,period,end,[],0,,,1610612758,65,51,2026-03-09T02:12:00Z,3600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2026-03-09T02:25:46.8Z,3,REGULAR,substitution,out,['startperiod'],1629012,,,1610612758,65,51,2026-03-09T02:26:19Z,3610000,False,,,0,,SUB out: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2026-03-09T02:25:46.8Z,3,REGULAR,substitution,out,['startperiod'],1630208,,,1610612758,65,51,2026-03-09T02:26:19Z,3620000,False,,,0,,SUB out: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2026-03-09T02:25:46.8Z,3,REGULAR,substitution,in,['startperiod'],1641824,,,1610612758,65,51,2026-03-09T02:26:19Z,3630000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2026-03-09T02:25:46.8Z,3,REGULAR,substitution,in,['startperiod'],1627824,,,1610612758,65,51,2026-03-09T02:26:19Z,3640000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2026-03-09T02:26:30.1Z,3,REGULAR,period,start,[],0,,,1610612741,65,51,2026-03-09T02:26:30Z,3650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT11M41.00S,2026-03-09T02:26:48.1Z,3,REGULAR,3pt,Jump Shot,[],1641824,67.62483574244416,27.450980392156865,1610612741,65,51,2026-03-09T02:27:03Z,3660000,False,-113.0,252.0,1,right,MISS M. Buzelis 27' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.59,,,,,,,,,,,,
374,PT11M39.00S,2026-03-09T02:26:50.1Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612758,65,51,2026-03-09T02:27:03Z,3670000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,,,,,,,373.0,3.0,3.0,0.0,,,,,,,,
375,PT11M30.00S,2026-03-09T02:27:02.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631342,8.754927726675426,55.63725490196079,1610612758,67,51,2026-03-09T02:27:11Z,3680000,False,-28.0,30.0,1,left,D. Plowden driving Layup (8 PTS) (R. Westbrook 7 AST),"[1631342, 201566]",1610612758.0,SAC,driving,,,Plowden,D. Plowden,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,4.1,,,,,,,R. Westbrook,201566.0,7.0,,,
377,PT11M30.00S,2026-03-09T02:27:06.4Z,3,REGULAR,foul,personal,['1freethrow'],1641824,,,1610612758,67,51,2026-03-09T02:27:13Z,3700000,False,,,0,,M. Buzelis shooting personal FOUL (2 PF) (Plowden 1 FT),"[1641824, 1631342]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,201246.0,2.0,0.0,Plowden,1631342.0,,,,,,,,,,,,,,,
379,PT11M30.00S,2026-03-09T02:27:26.0Z,3,REGULAR,freethrow,1 of 1,[],1631342,,,1610612758,68,51,2026-03-09T02:27:26Z,3720000,False,,,0,,D. Plowden Free Throw 1 of 1 (9 PTS),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
380,PT11M18.00S,2026-03-09T02:27:36.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,89.43823915900131,53.92156862745098,1610612741,68,53,2026-03-09T02:27:42Z,3730000,False,20.0,47.0,1,right,T. Jones driving Layup (8 PTS),[1630200],1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,8.0,5.07,,,,,,,,,,,,
382,PT11M05.00S,2026-03-09T02:27:49.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642875,9.149145860709593,45.83333333333333,1610612758,70,53,2026-03-09T02:28:11Z,3750000,False,21.0,34.0,1,left,M. Raynaud alley-oop Layup (20 PTS) (R. Westbrook 8 AST),"[1642875, 201566]",1610612758.0,SAC,alley-oop,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,,,Made,20.0,3.94,,,,,,,R. Westbrook,201566.0,8.0,,,
384,PT10M53.00S,2026-03-09T02:28:04.7Z,3,REGULAR,foul,personal,['2freethrow'],1642875,,,1610612741,70,53,2026-03-09T02:28:11Z,3770000,False,,,0,,M. Raynaud shooting personal FOUL (2 PF) (Buzelis 2 FT),"[1642875, 1641824]",1610612758.0,SAC,shooting,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,201246.0,2.0,0.0,Buzelis,1641824.0,,,,,,,,,,,,,,,
386,PT10M53.00S,2026-03-09T02:28:32.1Z,3,REGULAR,freethrow,1 of 2,[],1641824,,,1610612741,70,54,2026-03-09T02:28:32Z,3790000,False,,,0,,M. Buzelis Free Throw 1 of 2 (5 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
387,PT10M53.00S,2026-03-09T02:28:54.7Z,3,REGULAR,freethrow,2 of 2,[],1641824,,,1610612741,70,55,2026-03-09T02:28:54Z,3800000,False,,,0,,M. Buzelis Free Throw 2 of 2 (6 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
388,PT10M44.00S,2026-03-09T02:29:05.7Z,3,REGULAR,turnover,bad pass,[],1631342,,,1610612758,70,55,2026-03-09T02:29:09Z,3810000,False,,,0,,D. Plowden bad pass TURNOVER (1 TO),"[1631342, 1630200]",1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,1.0,Jones,1630200.0
389,PT10M44.00S,2026-03-09T02:29:05.7Z,3,REGULAR,steal,,[],1630200,,,1610612741,70,55,2026-03-09T02:29:07Z,3820000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
390,PT10M38.00S,2026-03-09T02:29:10.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641824,90.09526938239159,56.127450980392155,1610612741,70,55,2026-03-09T02:29:19Z,3830000,False,31.0,41.0,1,right,MISS M. Buzelis running finger roll Layup,[1641824],1610612741.0,CHI,running finger roll,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.08,,,,,,,,,,,,
391,PT10M37.00S,2026-03-09T02:29:11.6Z,3,REGULAR,rebound,defensive,[],1642875,,,1610612758,70,55,2026-03-09T02:29:19Z,3840000,False,,,0,,M. Raynaud REBOUND (Off:3 Def:6),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,390.0,9.0,6.0,3.0,,,,,,,,
392,PT10M31.00S,2026-03-09T02:29:18.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201566,8.09789750328515,48.28431372549019,1610612758,72,55,2026-03-09T02:31:16Z,3850000,False,9.0,24.0,1,left,R. Westbrook running Layup (12 PTS),[201566],1610612758.0,SAC,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,2.51,,,,,,,,,,,,
393,PT10M19.00S,2026-03-09T02:29:30.0Z,3,REGULAR,3pt,Jump Shot,[],1630171,68.54467805519053,24.509803921568626,1610612741,72,55,2026-03-09T02:29:36Z,3860000,False,-127.0,243.0,1,right,MISS I. Okoro 27' 3PT,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.46,,,,,,,,,,,,
394,PT10M14.00S,2026-03-09T02:29:35.0Z,3,REGULAR,rebound,offensive,[],1627824,,,1610612741,72,55,2026-03-09T02:29:36Z,3870000,False,,,0,,G. Yabusele REBOUND (Off:2 Def:2),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,,,,,393.0,4.0,2.0,2.0,,,,,,,,
395,PT10M13.00S,2026-03-09T02:29:36.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641824,89.43823915900131,50.49019607843137,1610612741,72,57,2026-03-09T02:29:42Z,3880000,False,2.0,47.0,1,right,M. Buzelis cutting DUNK (8 PTS) (G. Yabusele 2 AST),"[1641824, 1627824]",1610612741.0,CHI,cutting,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,8.0,4.69,,,,,,,G. Yabusele,1627824.0,2.0,,,
397,PT10M07.00S,2026-03-09T02:29:42.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630173,6.915243101182654,50.245098039215684,1610612758,72,57,2026-03-09T02:29:51Z,3900000,False,-1.0,13.0,1,left,MISS P. Achiuwa bank Hook,[1630173],1610612758.0,SAC,bank,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.26,,,,,,,,,,,,
398,PT10M03.00S,2026-03-09T02:29:46.8Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,72,57,2026-03-09T02:29:51Z,3910000,False,,,0,,J. Giddey REBOUND (Off:1 Def:4),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,397.0,5.0,4.0,1.0,,,,,,,,
399,PT10M00.00S,2026-03-09T02:29:49.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630581,67.36202365308804,68.87254901960785,1610612741,72,60,2026-03-09T04:22:14Z,3920000,False,94.0,254.0,1,right,J. Giddey 27' 3PT running pullup (7 PTS),[1630581],1610612741.0,CHI,running pullup,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,Made,7.0,27.13,,,,,,,,,,,,
400,PT09M43.00S,2026-03-09T02:30:05.4Z,3,REGULAR,3pt,Jump Shot,[],1642363,30.699737187910642,26.225490196078432,1610612758,75,60,2026-03-09T02:30:09Z,3930000,False,119.0,236.0,1,left,N. Clifford 26' 3PT  (8 PTS) (R. Westbrook 9 AST),"[1642363, 201566]",1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Right Center,,,,,,Made,8.0,26.43,,,,,,,R. Westbrook,201566.0,9.0,,,
403,PT09M35.00S,2026-03-09T02:30:26.8Z,3,REGULAR,3pt,Jump Shot,[],1630171,74.45795006570303,87.74509803921569,1610612741,75,60,2026-03-09T02:30:32Z,3960000,False,189.0,188.0,1,right,MISS I. Okoro 26' 3PT,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.61,,,,,,,,,,,,
404,PT09M31.00S,2026-03-09T02:30:30.4Z,3,REGULAR,rebound,offensive,[],1627824,,,1610612741,75,60,2026-03-09T02:30:30Z,3970000,False,,,0,,G. Yabusele REBOUND (Off:3 Def:2),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,,,,,,,,,403.0,5.0,2.0,3.0,,,,,,,,
405,PT09M24.00S,2026-03-09T02:30:39.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630200,67.09921156373193,24.509803921568626,1610612741,75,60,2026-03-09T02:30:51Z,3980000,False,-127.0,257.0,1,right,MISS T. Jones 28' 3PT,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,28.67,,,,,,,,,,,,
406,PT09M24.00S,2026-03-09T02:30:39.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,75,60,2026-03-09T02:30:51Z,3990000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,405.0,,,,,,,,,,,
407,PT09M20.00S,2026-03-09T02:31:09.4Z,3,REGULAR,jumpball,recovered,[],1630581,,,1610612741,75,60,2026-03-09T02:31:50Z,4000000,False,,,0,,Jump Ball M. Buzelis vs. M. Raynaud: Tip to J. Giddey,"[1630581, 1641824, 1642875]",1610612741.0,CHI,lodgedball,J. Giddey,1630581.0,Giddey,J. Giddey,Buzelis,1641824.0,Raynaud,1642875.0,,,,,,,,,,,,,,,,,,,,,,
410,PT09M17.00S,2026-03-09T02:31:12.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630200,85.62746386333771,48.529411764705884,1610612741,75,62,2026-03-09T02:31:18Z,4030000,False,-7.0,83.0,1,right,T. Jones 8' driving Layup (10 PTS) (J. Giddey 4 AST),"[1630200, 1630581]",1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,10.0,8.29,,,,,,,J. Giddey,1630581.0,4.0,,,
412,PT09M05.00S,2026-03-09T02:31:26.8Z,3,REGULAR,foul,personal,[],1630171,,,1610612758,75,62,2026-03-09T02:31:52Z,4050000,False,,,0,,I. Okoro personal FOUL (3 PF),"[1630171, 1642875]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,201246.0,3.0,0.0,Raynaud,1642875.0,,,,,,,,,,,,,,,
414,PT08M58.00S,2026-03-09T02:31:53.4Z,3,REGULAR,turnover,out-of-bounds,[],1642875,,,1610612758,75,62,2026-03-09T02:32:01Z,4070000,False,,,0,,M. Raynaud bad pass out-of-bounds TURNOVER (1 TO),[1642875],1610612758.0,SAC,bad pass,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,202026.0,,,,,,,,,,,,,,,,,1.0,,
415,PT08M46.00S,2026-03-09T02:32:08.5Z,3,REGULAR,foul,personal,['3freethrow'],1631342,,,1610612741,75,62,2026-03-09T02:32:30Z,4080000,False,,,0,,D. Plowden shooting personal FOUL (3 PF) (Buzelis 3 FT),"[1631342, 1641824]",1610612758.0,SAC,shooting,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Center,1628172.0,3.0,0.0,Buzelis,1641824.0,,,,,,,,,,,,,,,
418,PT08M46.00S,2026-03-09T02:33:57.3Z,3,REGULAR,freethrow,1 of 3,['fromturnover'],1641824,,,1610612741,75,63,2026-03-09T02:34:36Z,4110000,False,,,0,,M. Buzelis Free Throw 1 of 3 (9 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
419,PT08M46.00S,2026-03-09T02:33:57.3Z,3,REGULAR,freethrow,2 of 3,['fromturnover'],1641824,,,1610612741,75,64,2026-03-09T02:34:36Z,4120000,False,,,0,,M. Buzelis Free Throw 2 of 3 (10 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
420,PT08M46.00S,2026-03-09T02:33:57.3Z,3,REGULAR,freethrow,3 of 3,['fromturnover'],1641824,,,1610612741,75,64,2026-03-09T02:34:36Z,4130000,False,,,0,,MISS M. Buzelis Free Throw 3 of 3,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
421,PT08M42.00S,2026-03-09T02:34:01.3Z,3,REGULAR,rebound,defensive,[],201566,,,1610612758,75,64,2026-03-09T02:34:36Z,4140000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:5),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,420.0,5.0,5.0,0.0,,,,,,,,
423,PT08M25.00S,2026-03-09T02:35:05.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631342,8.492115637319317,55.63725490196079,1610612758,77,64,2026-03-09T02:35:09Z,4160000,False,-28.0,27.0,1,left,D. Plowden driving Layup (11 PTS) (N. Clifford 2 AST),"[1631342, 1642363]",1610612758.0,SAC,driving,,,Plowden,D. Plowden,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,3.92,,,,,,,N. Clifford,1642363.0,2.0,,,
425,PT08M16.00S,2026-03-09T02:35:14.6Z,3,REGULAR,3pt,Jump Shot,[],1630200,89.96386333771353,4.166666666666666,1610612741,77,64,2026-03-09T02:35:18Z,4180000,False,-229.0,42.0,1,right,MISS T. Jones 3PT,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.3,,,,,,,,,,,,
426,PT08M13.00S,2026-03-09T02:35:17.6Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612758,77,64,2026-03-09T02:35:18Z,4190000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:4),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,,,,,,,,,425.0,4.0,4.0,0.0,,,,,,,,
430,PT08M09.00S,2026-03-09T02:36:10.1Z,3,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612758,77,64,2026-03-09T02:36:20Z,4230000,False,,,0,,I. Okoro shooting personal FOUL (4 PF) (Westbrook 2 FT),"[1630171, 201566]",1610612741.0,CHI,shooting,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,201246.0,4.0,0.0,Westbrook,201566.0,,,,,,,,,,,,,,,
432,PT08M09.00S,2026-03-09T02:36:23.8Z,3,REGULAR,freethrow,1 of 2,[],201566,,,1610612758,78,64,2026-03-09T02:36:23Z,4250000,False,,,0,,R. Westbrook Free Throw 1 of 2 (13 PTS),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
459,PT08M09.00S,2026-03-09T02:36:27.9Z,3,REGULAR,substitution,out,[],1630200,,,1610612758,78,64,2026-03-09T02:40:20Z,4255000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
