actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
242,PT05M00.00S,2026-03-16T02:48:28.6Z,2,REGULAR,foul,personal,['2freethrow'],203926,,,1610612762,39,39,2026-03-16T02:48:40Z,2370000,False,,,0,,D. McDermott shooting personal FOUL (1 PF) (Tshiebwe 2 FT),"[203926, 1631131]",1610612758.0,SAC,shooting,,,McDermott,D. McDermott,,,,,Mid-Range,8-16 Right,,,,,,,,,,2003.0,1.0,0.0,Tshiebwe,1631131.0,,,,,,
244,PT05M00.00S,2026-03-16T02:48:52.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1631131,,,1610612762,39,40,2026-03-16T02:55:30Z,2390000,False,,,0,,O. Tshiebwe Free Throw 1 of 2 (5 PTS),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
324,PT05M00.00S,2026-03-16T02:49:25.1Z,2,REGULAR,substitution,out,[],1630165,,,1610612762,39,40,2026-03-16T03:03:23Z,2392500,False,,,0,,SUB out: K. Hayes,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT05M00.00S,2026-03-16T02:49:25.1Z,2,REGULAR,substitution,out,[],203926,,,1610612762,39,40,2026-03-16T03:03:23Z,2393750,False,,,0,,SUB out: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT05M00.00S,2026-03-16T02:49:25.1Z,2,REGULAR,substitution,in,[],1630173,,,1610612762,39,40,2026-03-16T03:03:23Z,2394375,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT05M00.00S,2026-03-16T02:49:25.1Z,2,REGULAR,substitution,in,[],1631342,,,1610612762,39,40,2026-03-16T03:03:23Z,2394687,False,,,0,,SUB in: D. Plowden,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M00.00S,2026-03-16T02:48:52.6Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1631131,,,1610612762,39,41,2026-03-16T02:55:30Z,2395000,False,,,0,,O. Tshiebwe Free Throw 2 of 2 (6 PTS),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
320,PT04M41.00S,2026-03-16T02:49:57.7Z,2,REGULAR,turnover,lost ball,[],201942,,,1610612758,39,41,2026-03-16T03:02:21Z,2415000,False,,,0,,D. DeRozan lost ball TURNOVER (2 TO),"[201942, 1631131]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,2.0,Tshiebwe,1631131.0,,,
321,PT04M41.00S,2026-03-16T02:49:57.7Z,2,REGULAR,steal,,[],1631131,,,1610612762,39,41,2026-03-16T03:02:55Z,2425000,False,,,0,,O. Tshiebwe STEAL (2 STL),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
250,PT04M41.00S,2026-03-16T02:50:19.5Z,2,REGULAR,jumpball,recovered,[],1643158,,,1610612762,39,41,2026-03-16T03:02:21Z,2435000,False,,,0,,Jump Ball O. Tshiebwe vs. D. DeRozan: Tip to A. Garcia,"[1643158, 1631131, 201942]",1610612762.0,UTA,heldball,A. Garcia,1643158.0,Garcia,A. Garcia,Tshiebwe,1631131.0,DeRozan,201942.0,,,,,,,,,,,,,,,,,,,,,,
253,PT04M36.00S,2026-03-16T02:50:24.9Z,2,REGULAR,turnover,out-of-bounds,[],1641989,,,1610612762,39,41,2026-03-16T02:50:44Z,2450000,False,,,0,,E. Harkless bad pass out-of-bounds TURNOVER (1 TO),[1641989],1610612762.0,UTA,bad pass,,,Harkless,E. Harkless,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,1.0,,,,,
254,PT04M36.00S,2026-03-16T02:50:31.3Z,2,REGULAR,substitution,out,[],1631131,,,1610612758,39,41,2026-03-16T02:50:33Z,2460000,False,,,0,,SUB out: O. Tshiebwe,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M36.00S,2026-03-16T02:50:31.3Z,2,REGULAR,substitution,in,[],1642262,,,1610612758,39,41,2026-03-16T02:50:33Z,2470000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M29.00S,2026-03-16T02:50:50.4Z,2,REGULAR,turnover,lost ball,[],1642875,,,1610612758,39,41,2026-03-16T02:51:19Z,2480000,False,,,0,,M. Raynaud lost ball TURNOVER (2 TO),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,2.0,,,,,
257,PT04M29.00S,2026-03-16T02:50:59.1Z,2,REGULAR,foul,personal,[],1642875,,,1610612762,39,41,2026-03-16T02:51:05Z,2490000,False,,,0,,M. Raynaud loose ball personal FOUL (3 PF),"[1642875, 1643158]",1610612758.0,SAC,loose ball,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,2003.0,3.0,0.0,Garcia,1643158.0,,,,,,
259,PT04M29.00S,2026-03-16T02:51:08.7Z,2,REGULAR,substitution,out,[],1642875,,,1610612762,39,41,2026-03-16T02:51:12Z,2510000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M29.00S,2026-03-16T02:51:08.7Z,2,REGULAR,substitution,in,[],1642928,,,1610612762,39,41,2026-03-16T02:51:12Z,2520000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M20.00S,2026-03-16T02:51:19.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641729,17.559132720105126,39.46078431372549,1610612762,39,43,2026-03-16T02:51:27Z,2530000,False,53.0,113.0,1,left,B. Sensabaugh 12' pullup Jump Shot (8 PTS) (E. Harkless 1 AST),"[1641729, 1641989]",1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,12.43,Made,8.0,,,,,,,,,,,,,,,E. Harkless,1641989.0,1.0
262,PT04M07.00S,2026-03-16T02:51:34.2Z,2,REGULAR,foul,personal,[],1643016,,,1610612758,39,43,2026-03-16T02:51:43Z,2540000,False,,,0,,B. Mbeng personal FOUL (2 PF),"[1643016, 201942]",1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,Above the Break 3,24+ Center,,,,,,,,,,2003.0,2.0,0.0,DeRozan,201942.0,,,,,,
264,PT03M58.00S,2026-03-16T02:51:58.7Z,2,REGULAR,3pt,Jump Shot,[],1631342,85.75886990801577,95.83333333333334,1610612758,39,43,2026-03-16T02:52:06Z,2560000,False,229.0,81.0,1,right,MISS D. Plowden 24' 3PT,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Right Corner 3,24+ Right,24.32,Missed,,,,,,,,,,,,,,,,,,
266,PT03M58.00S,2026-03-16T02:51:58.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,39,43,2026-03-16T03:16:31Z,2570000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Right Corner 3,24+ Right,,,,264.0,,,,,,,,,,,,,,,,
269,PT03M41.00S,2026-03-16T02:52:33.2Z,2,REGULAR,3pt,Jump Shot,[],1641729,24.392247043363994,85.5392156862745,1610612762,39,43,2026-03-16T03:16:35Z,2600000,False,-178.0,177.0,1,left,MISS B. Sensabaugh 25' step back 3PT,[1641729],1610612762.0,UTA,step back,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
270,PT03M38.00S,2026-03-16T02:52:36.3Z,2,REGULAR,rebound,defensive,[],1631342,,,1610612758,39,43,2026-03-16T02:52:36Z,2610000,False,,,0,,D. Plowden REBOUND (Off:0 Def:1),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Left Center,,,,269.0,1.0,1.0,0.0,,,,,,,,,,,,,
272,PT03M24.00S,2026-03-16T02:53:10.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631342,89.30683311432325,57.84313725490197,1610612758,39,43,2026-03-16T03:24:17Z,2630000,False,39.0,48.0,1,right,MISS D. Plowden 6' driving Layup,[1631342],1610612758.0,SAC,driving,,,Plowden,D. Plowden,,,,,In The Paint (Non-RA),0-8 Center,6.2,Missed,,,,,,,,,,,,,,,,,,
273,PT03M23.00S,2026-03-16T02:53:11.0Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612758,39,43,2026-03-16T03:24:17Z,2640000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:5),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,272.0,7.0,5.0,2.0,,,,,,,,,,,,,
344,PT03M22.00S,2026-03-16T02:53:12.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,91.27792378449409,46.32352941176471,1610612758,39,43,2026-03-16T03:24:24Z,2645000,False,-18.0,29.0,1,right,MISS P. Achiuwa tip Layup,[1630173],1610612758.0,SAC,tip,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,3.48,Missed,,,,,,,,,,,,,,,,,,
345,PT03M21.00S,2026-03-16T02:53:13.9Z,2,REGULAR,rebound,offensive,[],1642928,,,1610612758,39,43,2026-03-16T03:24:24Z,2647500,False,,,0,,D. Cardwell REBOUND (Off:2 Def:3),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Restricted Area,0-8 Center,,,,344.0,5.0,3.0,2.0,,,,,,,,,,,,,
274,PT03M17.00S,2026-03-16T02:53:15.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631342,74.19513797634691,86.51960784313727,1610612758,42,43,2026-03-16T03:19:14Z,2650000,False,183.0,190.0,1,right,D. Plowden 26' 3PT  (3 PTS) (D. DeRozan 4 AST),"[1631342, 201942]",1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Right Center,26.36,Made,3.0,,,,,,,,,,,,,,,D. DeRozan,201942.0,4.0
276,PT03M04.00S,2026-03-16T02:53:28.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641729,12.959921156373195,49.754901960784316,1610612762,42,45,2026-03-16T03:09:55Z,2670000,False,1.0,69.0,1,left,B. Sensabaugh 6' driving finger roll Layup (10 PTS),[1641729],1610612762.0,UTA,driving finger roll,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,6.93,Made,10.0,,,,,,,,,,,,,,,,,
277,PT02M51.00S,2026-03-16T02:53:43.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642363,91.5407358738502,53.67647058823529,1610612758,44,45,2026-03-16T02:53:50Z,2680000,False,18.0,27.0,1,right,N. Clifford driving Layup (4 PTS) (D. Plowden 2 AST),"[1642363, 1631342]",1610612758.0,SAC,driving,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,3.27,Made,4.0,,,,,,,,,,,,,,,D. Plowden,1631342.0,2.0
278,PT02M51.00S,2026-03-16T02:53:49.8Z,2,REGULAR,foul,personal,['1freethrow'],1643158,,,1610612758,44,45,2026-03-16T02:56:58Z,2690000,False,,,0,,A. Garcia shooting personal FOUL (1 PF) (Clifford 1 FT),"[1643158, 1642363]",1610612762.0,UTA,shooting,,,Garcia,A. Garcia,,,,,Restricted Area,0-8 Center,,,,,,,,,,201245.0,1.0,0.0,Clifford,1642363.0,,,,,,
280,PT02M51.00S,2026-03-16T02:54:01.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,44,45,2026-03-16T02:54:01Z,2710000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M51.00S,2026-03-16T02:54:02.4Z,2,REGULAR,substitution,out,[],1641729,,,1610612758,44,45,2026-03-16T02:56:52Z,2720000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M51.00S,2026-03-16T02:54:02.4Z,2,REGULAR,substitution,in,[],1642396,,,1610612758,44,45,2026-03-16T02:56:52Z,2730000,False,,,0,,SUB in: B. Hinson,[1642396],1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M51.00S,2026-03-16T02:56:59.4Z,2,REGULAR,freethrow,1 of 1,[],1642363,,,1610612758,45,45,2026-03-16T02:56:59Z,2740000,False,,,0,,N. Clifford Free Throw 1 of 1 (5 PTS),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
289,PT02M35.00S,2026-03-16T02:57:15.8Z,2,REGULAR,turnover,bad pass,[],1643158,,,1610612762,45,45,2026-03-16T02:57:24Z,2750000,False,,,0,,A. Garcia bad pass TURNOVER (1 TO),"[1643158, 201942]",1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,1.0,DeRozan,201942.0,,,
290,PT02M35.00S,2026-03-16T02:57:15.8Z,2,REGULAR,steal,,[],201942,,,1610612758,45,45,2026-03-16T02:57:17Z,2760000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
291,PT02M24.00S,2026-03-16T02:57:25.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201942,92.19776609724047,35.294117647058826,1610612758,45,45,2026-03-16T03:11:37Z,2770000,False,-74.0,21.0,1,right,MISS D. DeRozan 7' turnaround Shot,[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,7.64,Missed,,,,,,,,,,,,,,,,,,
292,PT02M23.00S,2026-03-16T02:57:26.9Z,2,REGULAR,rebound,defensive,[],1643158,,,1610612762,45,45,2026-03-16T02:57:37Z,2780000,False,,,0,,A. Garcia REBOUND (Off:0 Def:4),[1643158],1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,In The Paint (Non-RA),0-8 Center,,,,291.0,4.0,4.0,0.0,,,,,,,,,,,,,
293,PT02M16.00S,2026-03-16T02:57:34.3Z,2,REGULAR,3pt,Jump Shot,[],1643158,25.312089356110377,14.460784313725492,1610612762,45,45,2026-03-16T02:57:39Z,2790000,False,178.0,185.0,1,left,MISS A. Garcia 25' 3PT,[1643158],1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
294,PT02M12.00S,2026-03-16T02:57:38.3Z,2,REGULAR,rebound,defensive,[],1642928,,,1610612758,45,45,2026-03-16T02:57:39Z,2800000,False,,,0,,D. Cardwell REBOUND (Off:2 Def:4),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Above the Break 3,24+ Right Center,,,,293.0,6.0,4.0,2.0,,,,,,,,,,,,,
295,PT01M54.00S,2026-03-16T02:57:56.9Z,2,REGULAR,3pt,Jump Shot,[],1642363,87.72996057818659,4.901960784313726,1610612758,45,45,2026-03-16T02:58:01Z,2810000,False,-225.0,63.0,1,right,MISS N. Clifford 3PT,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
296,PT01M51.00S,2026-03-16T02:57:59.9Z,2,REGULAR,rebound,offensive,[],1642363,,,1610612758,45,45,2026-03-16T02:58:01Z,2820000,False,,,0,,N. Clifford REBOUND (Off:2 Def:1),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Left Corner 3,24+ Left,,,,295.0,3.0,1.0,2.0,,,,,,,,,,,,,
297,PT01M43.00S,2026-03-16T02:58:07.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642363,91.5407358738502,4.6568627450980395,1610612758,48,45,2026-03-16T02:58:14Z,2830000,False,-227.0,27.0,1,right,N. Clifford 3PT  (8 PTS) (D. DeRozan 5 AST),"[1642363, 201942]",1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Left Corner 3,24+ Left,22.83,Made,8.0,,,,,,,,,,,,,,,D. DeRozan,201942.0,5.0
299,PT01M26.00S,2026-03-16T02:58:24.4Z,2,REGULAR,turnover,lost ball,[],1643016,,,1610612762,48,45,2026-03-16T02:58:29Z,2850000,False,,,0,,B. Mbeng lost ball TURNOVER (2 TO),"[1643016, 1630173]",1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,2.0,Achiuwa,1630173.0,,,
300,PT01M26.00S,2026-03-16T02:58:24.4Z,2,REGULAR,steal,,[],1630173,,,1610612758,48,45,2026-03-16T02:58:26Z,2860000,False,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
301,PT01M21.00S,2026-03-16T02:58:29.3Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631342,89.43823915900131,53.431372549019606,1610612758,48,45,2026-03-16T03:23:37Z,2870000,False,17.0,47.0,1,right,MISS D. Plowden running DUNK,[1631342],1610612758.0,SAC,running,,,Plowden,D. Plowden,,,,,In The Paint (Non-RA),0-8 Center,4.99,Missed,,,,,,,,,,,,,,,,,,
302,PT01M19.00S,2026-03-16T02:58:31.3Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612758,48,45,2026-03-16T02:58:41Z,2880000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:5),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,301.0,8.0,5.0,3.0,,,,,,,,,,,,,
303,PT01M19.00S,2026-03-16T02:58:31.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance', 'fastbreak']",1630173,92.06636005256242,50.49019607843137,1610612758,50,45,2026-03-16T02:59:02Z,2890000,False,2.0,22.0,1,right,P. Achiuwa running Layup (8 PTS),[1630173],1610612758.0,SAC,running,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.22,Made,8.0,,,,,,,,,,,,,,,,,
304,PT01M12.00S,2026-03-16T02:58:41.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631342,,,1610612762,50,45,2026-03-16T02:58:57Z,2900000,False,,,0,,D. Plowden shooting personal FOUL (2 PF) (Harkless 2 FT),"[1631342, 1641989]",1610612758.0,SAC,shooting,,,Plowden,D. Plowden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,201638.0,2.0,0.0,Harkless,1641989.0,,,,,,
306,PT01M12.00S,2026-03-16T02:59:22.3Z,2,REGULAR,freethrow,1 of 2,[],1641989,,,1610612762,50,46,2026-03-16T02:59:22Z,2920000,False,,,0,,E. Harkless Free Throw 1 of 2 (6 PTS),[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
307,PT01M12.00S,2026-03-16T02:59:23.9Z,2,REGULAR,substitution,out,[],1642363,,,1610612762,50,46,2026-03-16T02:59:27Z,2930000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M12.00S,2026-03-16T02:59:23.9Z,2,REGULAR,substitution,in,[],1630165,,,1610612762,50,46,2026-03-16T02:59:27Z,2940000,False,,,0,,SUB in: K. Hayes,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M12.00S,2026-03-16T02:59:43.9Z,2,REGULAR,freethrow,2 of 2,[],1641989,,,1610612762,50,47,2026-03-16T02:59:43Z,2950000,False,,,0,,E. Harkless Free Throw 2 of 2 (7 PTS),[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
310,PT01M00.00S,2026-03-16T03:00:00.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,87.07293035479631,46.81372549019608,1610612758,52,47,2026-03-16T03:14:32Z,2960000,False,-16.0,69.0,1,right,D. DeRozan 7' fadeaway Jump Shot (16 PTS) (K. Hayes 4 AST),"[201942, 1630165]",1610612758.0,SAC,fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,7.08,Made,16.0,,,,,,,,,,,,,,,K. Hayes,1630165.0,4.0
311,PT00M55.00S,2026-03-16T03:00:10.1Z,2,REGULAR,2pt,Jump Shot,[],1642262,23.209592641261498,65.68627450980392,1610612762,52,47,2026-03-16T03:00:18Z,2970000,False,-78.0,166.0,1,left,MISS C. Williams 18' pullup Shot,[1642262],1610612762.0,UTA,pullup,,,Williams,C. Williams,,,,,Mid-Range,16-24 Left Center,18.33,Missed,,,,,,,,,,,,,,,,,,
312,PT00M50.50S,2026-03-16T03:00:14.6Z,2,REGULAR,rebound,defensive,[],1642928,,,1610612758,52,47,2026-03-16T03:00:18Z,2980000,False,,,0,,D. Cardwell REBOUND (Off:2 Def:5),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Mid-Range,16-24 Left Center,,,,311.0,7.0,5.0,2.0,,,,,,,,,,,,,
313,PT00M32.80S,2026-03-16T03:00:33.6Z,2,REGULAR,2pt,Jump Shot,[],201942,76.03482260183968,56.372549019607845,1610612758,54,47,2026-03-16T03:15:02Z,2990000,False,32.0,173.0,1,right,D. DeRozan 17' pullup Jump Shot (18 PTS),[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,17.57,Made,18.0,,,,,,,,,,,,,,,,,
314,PT00M14.50S,2026-03-16T03:00:54.6Z,2,REGULAR,2pt,Jump Shot,[],1642262,7.966491458607096,74.50980392156863,1610612762,54,49,2026-03-16T03:17:42Z,3000000,False,-123.0,22.0,1,left,C. Williams 12' fadeaway Jump Shot (16 PTS),[1642262],1610612762.0,UTA,fadeaway,,,Williams,C. Williams,,,,,Mid-Range,8-16 Left,12.45,Made,16.0,,,,,,,,,,,,,,,,,
316,PT00M00.30S,2026-03-16T03:01:16.7Z,2,REGULAR,turnover,out-of-bounds,[],201942,,,1610612758,54,49,2026-03-16T03:01:22Z,3010000,False,,,0,,D. DeRozan bad pass out-of-bounds TURNOVER (3 TO),[201942],1610612758.0,SAC,bad pass,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,,,,,201245.0,,,,,3.0,,,,,
322,PT00M00.30S,2026-03-16T03:01:37.9Z,2,REGULAR,heave,,['fromturnover'],0,,,1610612762,54,49,2026-03-16T03:18:51Z,3025000,False,,,0,,UTA Heave,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),8-16 Left,75.49,,,,,,,,,,,,,,,,,,,
323,PT00M00.10S,2026-03-16T03:01:38.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,54,49,2026-03-16T03:18:51Z,3032500,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,322.0,,,,,,,,,,,,,,,,
319,PT00M00.00S,2026-03-16T03:01:59.1Z,2,REGULAR,period,end,[],0,,,1610612762,54,49,2026-03-16T03:01:59Z,3040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2026-03-16T03:16:50.4Z,3,REGULAR,substitution,out,['startperiod'],1631342,,,1610612762,54,49,2026-03-16T03:17:35Z,3050000,False,,,0,,SUB out: D. Plowden,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2026-03-16T03:16:50.4Z,3,REGULAR,substitution,out,['startperiod'],1642928,,,1610612762,54,49,2026-03-16T03:17:35Z,3060000,False,,,0,,SUB out: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2026-03-16T03:16:50.4Z,3,REGULAR,substitution,out,['startperiod'],1642396,,,1610612762,54,49,2026-03-16T03:17:35Z,3070000,False,,,0,,SUB out: B. Hinson,[1642396],1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2026-03-16T03:16:50.4Z,3,REGULAR,substitution,out,['startperiod'],1643016,,,1610612762,54,49,2026-03-16T03:17:35Z,3080000,False,,,0,,SUB out: B. Mbeng,[1643016],1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2026-03-16T03:16:50.4Z,3,REGULAR,substitution,in,['startperiod'],1642875,,,1610612762,54,49,2026-03-16T03:17:35Z,3090000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2026-03-16T03:16:50.4Z,3,REGULAR,substitution,in,['startperiod'],1642363,,,1610612762,54,49,2026-03-16T03:17:35Z,3100000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2026-03-16T03:16:50.4Z,3,REGULAR,substitution,in,['startperiod'],1642268,,,1610612762,54,49,2026-03-16T03:17:35Z,3110000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2026-03-16T03:16:50.4Z,3,REGULAR,substitution,in,['startperiod'],1641729,,,1610612762,54,49,2026-03-16T03:17:35Z,3120000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
