actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
84,PT05M17.00S,2026-02-07T03:28:11.6Z,1,REGULAR,substitution,out,[],201566,,,1610612746,10,10,2026-02-07T03:28:56Z,840000,False,,,0,,SUB out: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M17.00S,2026-02-07T03:28:11.6Z,1,REGULAR,substitution,out,[],1642875,,,1610612746,10,10,2026-02-07T03:28:56Z,850000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M17.00S,2026-02-07T03:28:11.6Z,1,REGULAR,substitution,out,[],1627739,,,1610612746,10,10,2026-02-07T03:28:56Z,860000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M17.00S,2026-02-07T03:28:11.6Z,1,REGULAR,substitution,out,[],201572,,,1610612746,10,10,2026-02-07T03:28:56Z,870000,False,,,0,,SUB out: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M17.00S,2026-02-07T03:28:11.6Z,1,REGULAR,substitution,in,[],1630173,,,1610612746,10,10,2026-02-07T03:28:56Z,880000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M17.00S,2026-02-07T03:28:11.6Z,1,REGULAR,substitution,in,[],1628370,,,1610612746,10,10,2026-02-07T03:28:56Z,890000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M17.00S,2026-02-07T03:28:11.6Z,1,REGULAR,substitution,in,[],201587,,,1610612746,10,10,2026-02-07T03:28:56Z,900000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M17.00S,2026-02-07T03:28:11.6Z,1,REGULAR,substitution,in,[],1642949,,,1610612746,10,10,2026-02-07T03:28:56Z,910000,False,,,0,,SUB in: Y. Niederhäuser,[1642949],1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M09.00S,2026-02-07T03:29:35.3Z,1,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612746,10,10,2026-02-07T03:29:41Z,920000,False,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Leonard 2 FT),"[1630173, 202695]",1610612758.0,SAC,shooting,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,,,,,,,,1628954.0,1.0,0.0,Leonard,202695.0,,,,,,,,
94,PT05M09.00S,2026-02-07T03:29:59.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],202695,,,1610612746,10,11,2026-02-07T03:29:59Z,940000,False,,,0,,K. Leonard Free Throw 1 of 2 (7 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
95,PT05M09.00S,2026-02-07T03:30:17.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],202695,,,1610612746,10,12,2026-02-07T03:30:17Z,950000,False,,,0,,K. Leonard Free Throw 2 of 2 (8 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
96,PT04M56.00S,2026-02-07T03:30:36.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642920,,,1610612758,10,12,2026-02-07T03:30:48Z,960000,False,,,0,,K. Sanders shooting personal FOUL (1 PF) (Achiuwa 2 FT),"[1642920, 1630173]",1610612746.0,LAC,shooting,,,Sanders,K. Sanders,,,,,Restricted Area,0-8 Center,,,,,,,,201638.0,1.0,0.0,Achiuwa,1630173.0,,,,,,,,
98,PT04M56.00S,2026-02-07T03:30:55.2Z,1,REGULAR,freethrow,1 of 2,[],1630173,,,1610612758,11,12,2026-02-07T03:30:55Z,980000,False,,,0,,P. Achiuwa Free Throw 1 of 2 (1 PTS),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
99,PT04M56.00S,2026-02-07T03:31:09.4Z,1,REGULAR,freethrow,2 of 2,[],1630173,,,1610612758,12,12,2026-02-07T03:31:09Z,990000,False,,,0,,P. Achiuwa Free Throw 2 of 2 (2 PTS),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
100,PT04M38.00S,2026-02-07T03:31:32.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,7.30946123521682,34.31372549019608,1610612746,12,12,2026-02-07T03:32:39Z,1000000,False,78.0,16.0,1,left,MISS J. Collins 8' driving Layup - blocked,"[1628381, 1642363]",1610612746.0,LAC,driving,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,8.01,Missed,,,,,,,,,,,,,,,,,Clifford,1642363.0
101,PT04M38.00S,2026-02-07T03:31:32.6Z,1,REGULAR,block,,[],1642363,,,1610612746,12,12,2026-02-07T03:31:35Z,1010000,False,,,0,,N. Clifford BLOCK (1 BLK),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
102,PT04M37.00S,2026-02-07T03:31:33.6Z,1,REGULAR,rebound,offensive,[],1628381,,,1610612746,12,12,2026-02-07T03:32:39Z,1020000,False,,,0,,J. Collins REBOUND (Off:2 Def:1),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,100.0,3.0,1.0,2.0,,,,,,,,,,,,,
103,PT04M35.00S,2026-02-07T03:31:38.0Z,1,REGULAR,turnover,lost ball,[],1628381,,,1610612746,12,12,2026-02-07T03:32:52Z,1030000,False,,,0,,J. Collins lost ball TURNOVER (1 TO),"[1628381, 1628370]",1610612746.0,LAC,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Monk,1628370.0,,,,,
104,PT04M35.00S,2026-02-07T03:31:38.0Z,1,REGULAR,steal,,[],1628370,,,1610612758,12,12,2026-02-07T03:31:41Z,1040000,False,,,0,,M. Monk STEAL (1 STL),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
105,PT04M16.00S,2026-02-07T03:31:50.4Z,1,REGULAR,turnover,bad pass,[],1642363,,,1610612758,12,12,2026-02-07T03:31:56Z,1050000,False,,,0,,N. Clifford bad pass TURNOVER (1 TO),"[1642363, 202695]",1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Leonard,202695.0,,,,,
106,PT04M16.00S,2026-02-07T03:31:50.4Z,1,REGULAR,steal,,[],202695,,,1610612746,12,12,2026-02-07T03:31:52Z,1060000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
107,PT04M10.00S,2026-02-07T03:31:56.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201587,15.982260183968464,4.411764705882353,1610612746,12,12,2026-02-07T03:33:41Z,1070000,False,228.0,98.0,1,left,MISS N. Batum 24' running 3PT,[201587],1610612746.0,LAC,running,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,24.8,Missed,,,,,,,,,,,,,,,,,,
108,PT04M08.00S,2026-02-07T03:31:58.3Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612758,12,12,2026-02-07T03:32:04Z,1080000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,107.0,1.0,1.0,0.0,,,,,,,,,,,,,
109,PT04M00.00S,2026-02-07T03:32:07.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,91.93495400788436,51.71568627450981,1610612758,14,12,2026-02-07T03:32:14Z,1090000,False,9.0,23.0,1,right,Z. LaVine driving Layup (6 PTS) (P. Achiuwa 1 AST),"[203897, 1630173]",1610612758.0,SAC,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,2.48,Made,6.0,,,,,,,,,,,,,P. Achiuwa,1630173.0,1.0,,
111,PT03M44.00S,2026-02-07T03:32:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642949,5.863994743758213,49.50980392156863,1610612746,14,14,2026-02-07T03:34:27Z,1110000,False,2.0,3.0,1,left,Y. Niederhäuser driving Layup (2 PTS) (K. Leonard 2 AST),"[1642949, 202695]",1610612746.0,LAC,driving,,,Niederhäuser,Y. Niederhäuser,,,,,Restricted Area,0-8 Center,0.36,Made,2.0,,,,,,,,,,,,,K. Leonard,202695.0,2.0,,
113,PT03M35.00S,2026-02-07T03:32:31.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,90.09526938239159,47.794117647058826,1610612758,14,14,2026-02-07T03:34:51Z,1130000,False,-11.0,41.0,1,right,MISS Z. LaVine driving Layup - blocked,"[203897, 1642920]",1610612758.0,SAC,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,4.21,Missed,,,,,,,,,,,,,,,,,Sanders,1642920.0
114,PT03M35.00S,2026-02-07T03:32:31.7Z,1,REGULAR,block,,[],1642920,,,1610612758,14,14,2026-02-07T03:32:34Z,1140000,False,,,0,,K. Sanders BLOCK (1 BLK),[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
115,PT03M35.00S,2026-02-07T03:32:31.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,14,14,2026-02-07T03:32:52Z,1150000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,113.0,,,,,,,,,,,,,,,,
116,PT03M35.00S,2026-02-07T03:32:43.6Z,1,REGULAR,substitution,out,[],203897,,,1610612746,14,14,2026-02-07T03:32:53Z,1160000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M35.00S,2026-02-07T03:32:43.6Z,1,REGULAR,substitution,out,[],202695,,,1610612746,14,14,2026-02-07T03:32:53Z,1170000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M35.00S,2026-02-07T03:32:43.6Z,1,REGULAR,substitution,out,[],1628381,,,1610612746,14,14,2026-02-07T03:32:53Z,1180000,False,,,0,,SUB out: J. Collins,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M35.00S,2026-02-07T03:32:43.6Z,1,REGULAR,substitution,in,[],1629631,,,1610612746,14,14,2026-02-07T03:32:53Z,1190000,False,,,0,,SUB in: D. Hunter,[1629631],1610612758.0,SAC,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M35.00S,2026-02-07T03:32:43.6Z,1,REGULAR,substitution,in,[],1641757,,,1610612746,14,14,2026-02-07T03:32:53Z,1200000,False,,,0,,SUB in: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M35.00S,2026-02-07T03:32:43.6Z,1,REGULAR,substitution,in,[],1642353,,,1610612746,14,14,2026-02-07T03:32:53Z,1210000,False,,,0,,SUB in: C. Christie,[1642353],1610612746.0,LAC,,,,Christie,C. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M20.00S,2026-02-07T03:33:12.5Z,1,REGULAR,3pt,Jump Shot,[],1642920,32.802233902759525,52.94117647058824,1610612746,14,14,2026-02-07T03:33:25Z,1230000,False,-15.0,256.0,1,left,MISS K. Sanders 25' 3PT,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Above the Break 3,24+ Center,25.62,Missed,,,,,,,,,,,,,,,,,,
124,PT03M18.00S,2026-02-07T03:33:14.5Z,1,REGULAR,rebound,defensive,[],1642928,,,1610612758,14,14,2026-02-07T03:35:31Z,1240000,False,,,0,,D. Cardwell REBOUND (Off:1 Def:1),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Above the Break 3,24+ Center,,,,123.0,2.0,1.0,1.0,,,,,,,,,,,,,
125,PT03M09.00S,2026-02-07T03:33:23.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630173,91.80354796320631,50.98039215686274,1610612758,16,14,2026-02-07T03:35:59Z,1250000,False,5.0,25.0,1,right,P. Achiuwa running Layup (4 PTS),[1630173],1610612758.0,SAC,running,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.5,Made,4.0,,,,,,,,,,,,,,,,,
126,PT02M51.00S,2026-02-07T03:33:44.3Z,1,REGULAR,turnover,backcourt,[],201587,,,1610612746,16,14,2026-02-07T03:33:53Z,1260000,False,,,0,,N. Batum backcourt TURNOVER (1 TO),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,,,,,,201638.0,,,,,1.0,,,,,,,
127,PT02M51.00S,2026-02-07T03:33:58.1Z,1,REGULAR,substitution,out,[],1642949,,,1610612758,16,14,2026-02-07T03:34:01Z,1270000,False,,,0,,SUB out: Y. Niederhäuser,[1642949],1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M51.00S,2026-02-07T03:33:58.1Z,1,REGULAR,substitution,in,[],201572,,,1610612758,16,14,2026-02-07T03:34:01Z,1280000,False,,,0,,SUB in: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M41.00S,2026-02-07T03:34:16.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642928,91.93495400788436,46.81372549019608,1610612758,16,14,2026-02-07T03:37:28Z,1290000,False,-16.0,23.0,1,right,MISS D. Cardwell alley-oop DUNK - blocked,"[1642928, 201572]",1610612758.0,SAC,alley-oop,,,Cardwell,D. Cardwell,,,,,Restricted Area,0-8 Center,2.82,Missed,,,,,,,,,,,,,,,,,Lopez,201572.0
130,PT02M41.00S,2026-02-07T03:34:16.6Z,1,REGULAR,block,,[],201572,,,1610612758,16,14,2026-02-07T03:34:22Z,1300000,False,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
131,PT02M40.00S,2026-02-07T03:34:17.6Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612758,16,14,2026-02-07T03:37:28Z,1310000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,129.0,2.0,1.0,1.0,,,,,,,,,,,,,
132,PT02M39.00S,2026-02-07T03:34:23.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630173,92.32917214191852,53.92156862745098,1610612758,18,14,2026-02-07T03:37:34Z,1320000,False,20.0,20.0,1,right,P. Achiuwa putback Layup (6 PTS),[1630173],1610612758.0,SAC,putback,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.77,Made,6.0,,,,,,,,,,,,,,,,,
133,PT02M27.00S,2026-02-07T03:34:32.5Z,1,REGULAR,turnover,out-of-bounds,[],1641757,,,1610612746,18,14,2026-02-07T03:34:43Z,1330000,False,,,0,,J. Miller bad pass out-of-bounds TURNOVER (1 TO),[1641757],1610612746.0,LAC,bad pass,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,1628954.0,,,,,1.0,,,,,,,
134,PT02M17.00S,2026-02-07T03:34:48.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,70.12155059132719,22.058823529411764,1610612758,18,14,2026-02-07T03:34:55Z,1340000,False,-140.0,228.0,1,right,MISS D. Hunter 26' 3PT,[1629631],1610612758.0,SAC,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,26.77,Missed,,,,,,,,,,,,,,,,,,
135,PT02M14.00S,2026-02-07T03:34:51.4Z,1,REGULAR,rebound,defensive,[],1642920,,,1610612746,18,14,2026-02-07T03:34:55Z,1350000,False,,,0,,K. Sanders REBOUND (Off:0 Def:2),[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Above the Break 3,24+ Left Center,,,,134.0,2.0,2.0,0.0,,,,,,,,,,,,,
136,PT02M09.00S,2026-02-07T03:34:56.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642353,7.835085413929041,2.2058823529411766,1610612746,18,17,2026-02-07T03:35:05Z,1360000,False,239.0,21.0,1,left,C. Christie 3PT running (3 PTS) (K. Sanders 1 AST),"[1642353, 1642920]",1610612746.0,LAC,running,,,Christie,C. Christie,,,,,Right Corner 3,24+ Right,23.99,Made,3.0,,,,,,,,,,,,,K. Sanders,1642920.0,1.0,,
138,PT01M56.00S,2026-02-07T03:35:09.2Z,1,REGULAR,3pt,Jump Shot,[],1628370,72.22404730617609,80.3921568627451,1610612758,21,17,2026-02-07T03:39:08Z,1380000,False,152.0,209.0,1,right,M. Monk 25' 3PT pullup bank (3 PTS),[1628370],1610612758.0,SAC,pullup bank,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,25.81,Made,3.0,,,,,,,,,,,,,,,,,
139,PT01M31.00S,2026-02-07T03:35:34.6Z,1,REGULAR,3pt,Jump Shot,[],1642920,4.418528252299605,96.07843137254902,1610612746,21,17,2026-02-07T03:35:41Z,1390000,False,-230.0,-11.0,1,left,MISS K. Sanders 3PT,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
140,PT01M26.00S,2026-02-07T03:35:39.6Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612758,21,17,2026-02-07T03:35:41Z,1400000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:2),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,,,,139.0,3.0,2.0,1.0,,,,,,,,,,,,,
141,PT01M14.00S,2026-02-07T03:35:50.4Z,1,REGULAR,2pt,Jump Shot,[],1628370,76.95466491458606,43.627450980392155,1610612758,21,17,2026-02-07T03:35:57Z,1410000,False,-32.0,164.0,1,right,MISS M. Monk 16' fadeaway Shot,[1628370],1610612758.0,SAC,fadeaway,,,Monk,M. Monk,,,,,Mid-Range,16-24 Center,16.72,Missed,,,,,,,,,,,,,,,,,,
142,PT01M13.00S,2026-02-07T03:35:51.4Z,1,REGULAR,rebound,defensive,[],201572,,,1610612746,21,17,2026-02-07T03:35:57Z,1420000,False,,,0,,B. Lopez REBOUND (Off:0 Def:2),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Center,,,,141.0,2.0,2.0,0.0,,,,,,,,,,,,,
143,PT01M01.00S,2026-02-07T03:36:05.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642353,9.280551905387648,49.754901960784316,1610612746,21,17,2026-02-07T03:36:13Z,1430000,False,1.0,35.0,1,left,MISS C. Christie driving Layup - blocked,"[1642353, 1630173]",1610612746.0,LAC,driving,,,Christie,C. Christie,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,Achiuwa,1630173.0
144,PT01M01.00S,2026-02-07T03:36:05.0Z,1,REGULAR,block,,[],1630173,,,1610612746,21,17,2026-02-07T03:36:07Z,1440000,False,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
145,PT00M57.90S,2026-02-07T03:36:08.1Z,1,REGULAR,rebound,defensive,[],1642363,,,1610612758,21,17,2026-02-07T03:36:13Z,1450000,False,,,0,,N. Clifford REBOUND (Off:0 Def:1),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,,,,143.0,1.0,1.0,0.0,,,,,,,,,,,,,
146,PT00M49.20S,2026-02-07T03:36:16.7Z,1,REGULAR,3pt,Jump Shot,[],1630173,66.17936925098554,41.42156862745098,1610612758,21,17,2026-02-07T03:36:30Z,1460000,False,-43.0,265.0,1,right,MISS P. Achiuwa 26' 3PT,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,26.88,Missed,,,,,,,,,,,,,,,,,,
147,PT00M43.50S,2026-02-07T03:36:22.8Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612758,21,17,2026-02-07T03:36:22Z,1470000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:2),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,,,,146.0,4.0,2.0,2.0,,,,,,,,,,,,,
148,PT00M33.50S,2026-02-07T03:36:33.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628370,71.69842312746385,85.7843137254902,1610612758,24,17,2026-02-07T03:41:52Z,1480000,False,179.0,214.0,1,right,M. Monk 27' 3PT pullup (6 PTS),[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,27.85,Made,6.0,,,,,,,,,,,,,,,,,
149,PT00M16.90S,2026-02-07T03:36:51.7Z,1,REGULAR,turnover,lost ball,[],1641757,,,1610612746,24,17,2026-02-07T03:36:57Z,1490000,False,,,0,,J. Miller lost ball TURNOVER (2 TO),"[1641757, 1642363]",1610612746.0,LAC,,,,Miller,J. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2.0,Clifford,1642363.0,,,,,
150,PT00M16.90S,2026-02-07T03:36:51.7Z,1,REGULAR,steal,,[],1642363,,,1610612758,24,17,2026-02-07T03:57:31Z,1500000,False,,,0,,N. Clifford STEAL (1 STL),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
151,PT00M01.40S,2026-02-07T03:37:07.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,67.49342969776609,32.35294117647059,1610612758,27,17,2026-02-07T03:42:48Z,1510000,False,-88.0,253.0,1,right,M. Monk 26' 3PT pullup (9 PTS),[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,26.8,Made,9.0,,,,,,,,,,,,,,,,,
152,PT00M00.40S,2026-02-07T03:37:22.3Z,1,REGULAR,heave,,[],0,,,1610612746,27,17,2026-02-07T03:39:30Z,1520000,False,,,0,,LAC Heave,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,16-24 Right,75.52,,,,,,,,,,,,,,,,,,,
153,PT00M00.10S,2026-02-07T03:37:22.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,27,17,2026-02-07T03:39:30Z,1530000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,16-24 Right,,,,152.0,,,,,,,,,,,,,,,,
154,PT00M00.00S,2026-02-07T03:37:42.5Z,1,REGULAR,period,end,[],0,,,1610612746,27,17,2026-02-07T03:37:42Z,1540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2026-02-07T03:37:51.3Z,2,REGULAR,substitution,out,['startperiod'],1629631,,,1610612746,27,17,2026-02-07T03:40:50Z,1550000,False,,,0,,SUB out: D. Hunter,[1629631],1610612758.0,SAC,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2026-02-07T03:37:51.3Z,2,REGULAR,substitution,out,['startperiod'],1642928,,,1610612746,27,17,2026-02-07T03:40:50Z,1560000,False,,,0,,SUB out: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2026-02-07T03:37:51.3Z,2,REGULAR,substitution,in,['startperiod'],1642875,,,1610612746,27,17,2026-02-07T03:40:50Z,1580000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2026-02-07T03:37:51.3Z,2,REGULAR,substitution,in,['startperiod'],1642269,,,1610612746,27,17,2026-02-07T03:40:50Z,1590000,False,,,0,,SUB in: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2026-02-07T03:37:51.3Z,2,REGULAR,substitution,in,['startperiod'],202695,,,1610612746,27,17,2026-02-07T03:40:50Z,1600000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2026-02-07T03:37:51.3Z,2,REGULAR,substitution,out,['startperiod'],1642353,,,1610612746,27,17,2026-02-07T03:42:13Z,1605000,False,,,0,,SUB out: C. Christie,[1642353],1610612746.0,LAC,,,,Christie,C. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2026-02-07T03:41:05.1Z,2,REGULAR,period,start,[],0,,,1610612746,27,17,2026-02-07T03:41:05Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M51.00S,2026-02-07T03:41:16.6Z,2,REGULAR,foul,personal,['2freethrow'],1642269,,,1610612746,27,17,2026-02-07T03:41:29Z,1620000,False,,,0,,D. Carter shooting personal FOUL (1 PF) (Lopez 2 FT),"[1642269, 201572]",1610612758.0,SAC,shooting,,,Carter,D. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203593.0,1.0,0.0,Lopez,201572.0,,,,,,,,
