actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
182,PT11M41.00S,2026-01-17T03:43:09.2Z,2,REGULAR,foul,personal,['2freethrow'],1642928,,,1610612764,41,22,2026-01-17T03:43:20Z,1760000,False,,,0,,D. Cardwell shooting personal FOUL (2 PF) (Bagley III 2 FT),"[1642928, 1628963]",1610612758.0,SAC,shooting,,,Cardwell,D. Cardwell,,,,,Restricted Area,0-8 Center,,,,,,,,202058.0,2.0,0.0,Bagley III,1628963.0,,,,,,,,
185,PT11M41.00S,2026-01-17T03:43:42.9Z,2,REGULAR,freethrow,1 of 2,[],1628963,,,1610612764,41,23,2026-01-17T03:44:18Z,1780000,False,,,0,,M. Bagley III Free Throw 1 of 2 (1 PTS),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
186,PT11M41.00S,2026-01-17T03:43:42.9Z,2,REGULAR,freethrow,2 of 2,[],1628963,,,1610612764,41,23,2026-01-17T03:44:18Z,1790000,False,,,0,,MISS M. Bagley III Free Throw 2 of 2,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
187,PT11M38.00S,2026-01-17T03:43:45.9Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,41,23,2026-01-17T03:44:18Z,1800000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,186.0,,,,,,5.0,5.0,0.0,,,,,
188,PT11M30.00S,2026-01-17T03:44:16.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628370,5.601182654402102,52.69607843137255,1610612758,43,23,2026-01-17T03:44:22Z,1810000,False,-13.0,0.0,1,left,M. Monk cutting DUNK (3 PTS) (D. Schröder 2 AST),"[1628370, 203471]",1610612758.0,SAC,cutting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,1.35,Made,3.0,D. Schröder,203471.0,2.0,,,,,,,,,,,,,,
190,PT11M11.00S,2026-01-17T03:44:33.7Z,2,REGULAR,3pt,Jump Shot,[],1642364,93.9060446780552,4.166666666666666,1610612764,43,23,2026-01-17T03:45:11Z,1830000,False,-229.0,5.0,1,right,MISS J. Watkins 3PT,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
191,PT11M08.00S,2026-01-17T03:44:37.4Z,2,REGULAR,rebound,defensive,[],1642363,,,1610612758,43,23,2026-01-17T03:44:37Z,1840000,False,,,0,,N. Clifford REBOUND (Off:1 Def:1),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Left Corner 3,24+ Left,,,,,,,190.0,,,,,,2.0,1.0,1.0,,,,,
192,PT11M03.00S,2026-01-17T03:44:42.6Z,2,REGULAR,turnover,lost ball,[],1628370,,,1610612758,43,23,2026-01-17T03:45:23Z,1850000,False,,,0,,M. Monk lost ball TURNOVER (1 TO),"[1628370, 1631103]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Branham,1631103.0,,
193,PT11M03.00S,2026-01-17T03:44:42.6Z,2,REGULAR,steal,,[],1631103,,,1610612764,43,23,2026-01-17T03:44:46Z,1860000,False,,,0,,M. Branham STEAL (1 STL),[1631103],1610612764.0,WAS,,,,Branham,M. Branham,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
194,PT10M57.00S,2026-01-17T03:44:51.6Z,2,REGULAR,foul,offensive,[],1642364,,,1610612764,43,23,2026-01-17T03:45:02Z,1870000,False,,,0,,J. Watkins offensive FOUL (1 PF),"[1642364, 1627734]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Mid-Range,8-16 Left,,,,,,,,1627541.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,
196,PT10M57.00S,2026-01-17T03:44:51.6Z,2,REGULAR,turnover,offensive foul,[],1642364,,,1610612764,43,23,2026-01-17T03:44:51Z,1890000,False,,,0,,J. Watkins offensive foul TURNOVER (1 TO),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Mid-Range,8-16 Left,,,,,,,,1627541.0,,,,,,,,1.0,,,,
197,PT10M46.00S,2026-01-17T03:45:19.3Z,2,REGULAR,turnover,bad pass,[],203471,,,1610612758,43,23,2026-01-17T03:45:26Z,1900000,False,,,0,,D. Schröder bad pass TURNOVER (1 TO),"[203471, 1642364]",1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Watkins,1642364.0,,
198,PT10M46.00S,2026-01-17T03:45:19.3Z,2,REGULAR,steal,,[],1642364,,,1610612764,43,23,2026-01-17T03:45:24Z,1910000,False,,,0,,J. Watkins STEAL (1 STL),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
199,PT10M39.00S,2026-01-17T03:45:25.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642364,92.59198423127464,56.372549019607845,1610612764,43,23,2026-01-17T03:46:01Z,1920000,False,32.0,17.0,1,right,MISS J. Watkins running Layup,[1642364],1610612764.0,WAS,running,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,3.62,Missed,,,,,,,,,,,,,,,,,,
200,PT10M37.00S,2026-01-17T03:45:27.5Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,43,23,2026-01-17T03:45:32Z,1930000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,199.0,,,,,,1.0,1.0,0.0,,,,,
201,PT10M34.00S,2026-01-17T03:45:31.2Z,2,REGULAR,turnover,bad pass,[],1628370,,,1610612758,43,23,2026-01-17T03:45:35Z,1940000,False,,,0,,M. Monk bad pass TURNOVER (2 TO),"[1628370, 1628963]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Bagley III,1628963.0,,
202,PT10M34.00S,2026-01-17T03:45:31.2Z,2,REGULAR,steal,,[],1628963,,,1610612764,43,23,2026-01-17T03:48:17Z,1950000,False,,,0,,M. Bagley III STEAL (1 STL),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
203,PT10M31.00S,2026-01-17T03:45:35.8Z,2,REGULAR,foul,personal,['2freethrow'],1642363,,,1610612764,43,23,2026-01-17T03:45:48Z,1960000,False,,,0,,N. Clifford shooting personal FOUL (1 PF) (Bagley III 2 FT),"[1642363, 1628963]",1610612758.0,SAC,shooting,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627964.0,1.0,0.0,Bagley III,1628963.0,,,,,,,,
205,PT10M31.00S,2026-01-17T03:46:11.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628963,,,1610612764,43,24,2026-01-17T03:46:45Z,1980000,False,,,0,,M. Bagley III Free Throw 1 of 2 (2 PTS),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
206,PT10M31.00S,2026-01-17T03:46:12.4Z,2,REGULAR,substitution,out,[],1642363,,,1610612764,43,24,2026-01-17T03:46:27Z,1990000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT10M31.00S,2026-01-17T03:46:12.4Z,2,REGULAR,substitution,out,[],1627734,,,1610612764,43,24,2026-01-17T03:46:27Z,2000000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT10M31.00S,2026-01-17T03:46:12.4Z,2,REGULAR,substitution,in,[],201942,,,1610612764,43,24,2026-01-17T03:46:27Z,2010000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT10M31.00S,2026-01-17T03:46:12.4Z,2,REGULAR,substitution,in,[],1642875,,,1610612764,43,24,2026-01-17T03:46:27Z,2020000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT10M31.00S,2026-01-17T03:46:11.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628963,,,1610612764,43,24,2026-01-17T03:46:45Z,2030000,False,,,0,,MISS M. Bagley III Free Throw 2 of 2,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
211,PT10M28.00S,2026-01-17T03:46:14.8Z,2,REGULAR,rebound,defensive,[],201942,,,1610612758,43,24,2026-01-17T03:46:45Z,2040000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,210.0,,,,,,1.0,1.0,0.0,,,,,
212,PT10M11.00S,2026-01-17T03:46:57.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,7.178055190538765,55.88235294117647,1610612758,45,24,2026-01-17T03:47:05Z,2050000,False,-29.0,15.0,1,left,D. DeRozan driving Layup (8 PTS),[201942],1610612758.0,SAC,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,3.3,Made,8.0,,,,,,,,,,,,,,,,,
213,PT09M46.00S,2026-01-17T03:47:21.6Z,2,REGULAR,3pt,Jump Shot,[],1642848,65.1281208935611,68.13725490196079,1610612764,45,27,2026-01-17T03:47:28Z,2060000,False,91.0,275.0,1,right,T. Johnson 28' 3PT  (7 PTS) (B. Carrington 2 AST),"[1642848, 1642267]",1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Right Center,28.99,Made,7.0,B. Carrington,1642267.0,2.0,,,,,,,,,,,,,,
215,PT09M29.00S,2026-01-17T03:47:53.2Z,2,REGULAR,foul,personal,[],1628963,,,1610612758,45,27,2026-01-17T03:48:06Z,2080000,False,,,0,,M. Bagley III loose ball personal FOUL (2 PF),"[1628963, 1642928]",1610612764.0,WAS,loose ball,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,,,,,,,,1627964.0,2.0,1.0,Cardwell,1642928.0,,,,,,,,
217,PT09M29.00S,2026-01-17T03:48:05.2Z,2,REGULAR,substitution,out,[],1642928,,,1610612758,45,27,2026-01-17T03:48:10Z,2100000,False,,,0,,SUB out: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M29.00S,2026-01-17T03:48:05.2Z,2,REGULAR,substitution,in,[],1630173,,,1610612758,45,27,2026-01-17T03:48:10Z,2110000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M26.00S,2026-01-17T03:48:21.3Z,2,REGULAR,3pt,Jump Shot,[],1628370,29.517082785808146,72.54901960784314,1610612758,45,27,2026-01-17T03:48:57Z,2120000,False,-113.0,225.0,1,left,MISS M. Monk 25' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,25.16,Missed,,,,,,,,,,,,,,,,,,
220,PT09M23.00S,2026-01-17T03:48:24.3Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612764,45,27,2026-01-17T03:48:28Z,2130000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:1),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,,,219.0,,,,,,1.0,1.0,0.0,,,,,
221,PT09M12.00S,2026-01-17T03:48:35.5Z,2,REGULAR,3pt,Jump Shot,[],1631103,69.07030223390277,71.56862745098039,1610612764,45,27,2026-01-17T03:49:08Z,2140000,False,108.0,238.0,1,right,MISS M. Branham 26' pullup 3PT,[1631103],1610612764.0,WAS,pullup,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,26.15,Missed,,,,,,,,,,,,,,,,,,
222,PT09M08.00S,2026-01-17T03:48:39.3Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612764,45,27,2026-01-17T03:48:39Z,2150000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:1),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,,,,,,,221.0,,,,,,2.0,1.0,1.0,,,,,
223,PT09M07.00S,2026-01-17T03:48:40.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,92.32917214191852,54.166666666666664,1610612764,45,29,2026-01-17T03:49:22Z,2160000,False,21.0,20.0,1,right,M. Bagley III reverse Layup (4 PTS),[1628963],1610612764.0,WAS,reverse,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,2.86,Made,4.0,,,,,,,,,,,,,,,,,
224,PT08M51.00S,2026-01-17T03:48:56.9Z,2,REGULAR,2pt,Jump Shot,[],203471,7.046649145860711,24.019607843137255,1610612758,45,29,2026-01-17T03:50:09Z,2170000,False,130.0,14.0,1,left,MISS D. Schröder 13' pullup Shot,[203471],1610612758.0,SAC,pullup,,,Schröder,D. Schröder,,,,,Mid-Range,8-16 Right,13.06,Missed,,,,,,,,,,,,,,,,,,
225,PT08M51.00S,2026-01-17T03:48:56.9Z,2,REGULAR,rebound,defensive,[],1642364,,,1610612764,45,29,2026-01-17T03:49:25Z,2180000,False,,,0,,J. Watkins REBOUND (Off:0 Def:1),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Mid-Range,8-16 Right,,,,,,,224.0,,,,,,1.0,1.0,0.0,,,,,
226,PT08M42.00S,2026-01-17T03:49:05.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631103,91.40932982917214,53.431372549019606,1610612764,45,31,2026-01-17T03:50:38Z,2190000,False,17.0,28.0,1,right,M. Branham running Layup (2 PTS),[1631103],1610612764.0,WAS,running,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,3.31,Made,2.0,,,,,,,,,,,,,,,,,
227,PT08M42.00S,2026-01-17T03:49:12.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,45,31,2026-01-17T03:49:12Z,2200000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M42.00S,2026-01-17T03:49:41.3Z,2,REGULAR,substitution,out,[],1628370,,,1610612758,45,31,2026-01-17T03:52:02Z,2210000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M42.00S,2026-01-17T03:49:41.3Z,2,REGULAR,substitution,out,[],203471,,,1610612758,45,31,2026-01-17T03:52:02Z,2220000,False,,,0,,SUB out: D. Schröder,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M42.00S,2026-01-17T03:49:41.3Z,2,REGULAR,substitution,in,[],201566,,,1610612758,45,31,2026-01-17T03:52:02Z,2230000,False,,,0,,SUB in: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M42.00S,2026-01-17T03:49:41.3Z,2,REGULAR,substitution,in,[],203897,,,1610612758,45,31,2026-01-17T03:52:02Z,2240000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M21.00S,2026-01-17T03:52:31.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,8.623521681997373,61.76470588235294,1610612758,47,31,2026-01-17T03:52:50Z,2250000,False,-59.0,29.0,1,left,P. Achiuwa 6' pullup bank Jump Shot (11 PTS),[1630173],1610612758.0,SAC,pullup bank,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,6.54,Made,11.0,,,,,,,,,,,,,,,,,
233,PT08M04.00S,2026-01-17T03:52:49.9Z,2,REGULAR,foul,personal,['2freethrow'],201942,,,1610612764,47,31,2026-01-17T03:53:02Z,2260000,False,,,0,,D. DeRozan shooting personal FOUL (2 PF) (Bagley III 2 FT),"[201942, 1628963]",1610612758.0,SAC,shooting,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202058.0,2.0,0.0,Bagley III,1628963.0,,,,,,,,
236,PT08M04.00S,2026-01-17T03:53:18.7Z,2,REGULAR,freethrow,1 of 2,[],1628963,,,1610612764,47,32,2026-01-17T03:53:18Z,2280000,False,,,0,,M. Bagley III Free Throw 1 of 2 (5 PTS),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
237,PT08M04.00S,2026-01-17T03:53:41.3Z,2,REGULAR,freethrow,2 of 2,[],1628963,,,1610612764,47,33,2026-01-17T03:53:41Z,2290000,False,,,0,,M. Bagley III Free Throw 2 of 2 (6 PTS),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
238,PT07M50.00S,2026-01-17T03:53:57.1Z,2,REGULAR,3pt,Jump Shot,[],201566,18.74178712220762,8.823529411764707,1610612758,50,33,2026-01-17T03:54:05Z,2300000,False,206.0,124.0,1,left,R. Westbrook 24' 3PT  (9 PTS) (D. DeRozan 1 AST),"[201566, 201942]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,24.02,Made,9.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,
240,PT07M31.00S,2026-01-17T03:54:14.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,92.06636005256242,53.431372549019606,1610612764,50,33,2026-01-17T04:24:29Z,2320000,False,17.0,22.0,1,right,MISS M. Branham driving reverse Layup,[1631103],1610612764.0,WAS,driving reverse,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,,
241,PT07M31.00S,2026-01-17T03:54:14.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,50,33,2026-01-17T03:54:30Z,2330000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,240.0,,,,,,,,,,,,,
243,PT07M22.00S,2026-01-17T03:54:40.4Z,2,REGULAR,foul,personal,[],1642364,,,1610612758,50,33,2026-01-17T03:54:59Z,2350000,False,,,0,,J. Watkins personal FOUL (2 PF),"[1642364, 201942]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627964.0,2.0,0.0,DeRozan,201942.0,,,,,,,,
245,PT07M22.00S,2026-01-17T03:54:45.5Z,2,REGULAR,substitution,out,[],1642848,,,1610612758,50,33,2026-01-17T03:54:48Z,2370000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M22.00S,2026-01-17T03:54:45.5Z,2,REGULAR,substitution,in,[],1642860,,,1610612758,50,33,2026-01-17T03:54:48Z,2380000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M15.00S,2026-01-17T03:55:04.7Z,2,REGULAR,turnover,traveling,[],1642875,,,1610612758,50,33,2026-01-17T03:55:15Z,2390000,False,,,0,,M. Raynaud traveling TURNOVER (1 TO),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627964.0,,,,,,,,1.0,,,,
248,PT06M56.00S,2026-01-17T03:55:34.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631103,84.83902759526939,51.9607843137255,1610612764,50,33,2026-01-17T03:55:40Z,2400000,False,10.0,90.0,1,right,MISS M. Branham 9' floating Shot,[1631103],1610612764.0,WAS,floating,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Center,9.05,Missed,,,,,,,,,,,,,,,,,,
249,PT06M54.00S,2026-01-17T03:55:36.4Z,2,REGULAR,rebound,defensive,[],1642875,,,1610612758,50,33,2026-01-17T03:55:40Z,2410000,False,,,0,,M. Raynaud REBOUND (Off:2 Def:1),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,248.0,,,,,,3.0,1.0,2.0,,,,,
250,PT06M41.00S,2026-01-17T03:55:50.7Z,2,REGULAR,turnover,out-of-bounds,[],201942,,,1610612758,50,33,2026-01-17T03:58:06Z,2420000,False,,,0,,D. DeRozan bad pass out-of-bounds TURNOVER (1 TO),[201942],1610612758.0,SAC,bad pass,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,,,,,,,,202058.0,,,,,,,,1.0,,,,
251,PT06M27.00S,2026-01-17T03:56:10.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642860,76.95466491458606,9.313725490196079,1610612764,50,36,2026-01-17T03:57:43Z,2430000,False,-203.0,164.0,1,right,W. Riley 26' 3PT step back (3 PTS),[1642860],1610612764.0,WAS,step back,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,26.13,Made,3.0,,,,,,,,,,,,,,,,,
252,PT06M15.00S,2026-01-17T03:56:22.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,6.783837056504599,48.529411764705884,1610612758,50,36,2026-01-17T03:56:28Z,2440000,False,7.0,11.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612758.0,SAC,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,,
253,PT06M13.00S,2026-01-17T03:56:24.2Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,50,36,2026-01-17T03:56:28Z,2450000,False,,,0,,B. Carrington REBOUND (Off:0 Def:2),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,,,,,252.0,,,,,,2.0,2.0,0.0,,,,,
254,PT06M08.00S,2026-01-17T03:56:29.9Z,2,REGULAR,3pt,Jump Shot,[],1631103,72.61826544021025,19.852941176470587,1610612764,50,39,2026-01-17T03:56:39Z,2460000,False,-151.0,205.0,1,right,M. Branham 25' 3PT  (5 PTS) (B. Carrington 3 AST),"[1631103, 1642267]",1610612764.0,WAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,25.44,Made,5.0,B. Carrington,1642267.0,3.0,,,,,,,,,,,,,,
256,PT05M45.00S,2026-01-17T03:56:52.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,13.222733245729303,50.98039215686274,1610612758,50,39,2026-01-17T03:58:59Z,2480000,False,-5.0,72.0,1,left,MISS M. Raynaud 7' floating Shot,[1642875],1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,7.2,Missed,,,,,,,,,,,,,,,,,,
257,PT05M41.00S,2026-01-17T03:56:55.8Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612758,50,39,2026-01-17T03:56:55Z,2490000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,256.0,,,,,,2.0,1.0,1.0,,,,,
258,PT05M41.00S,2026-01-17T03:56:55.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,5.590000152587891,50.0,1610612758,52,39,2026-01-17T03:56:55Z,2500000,False,0.0,0.0,1,left,P. Achiuwa tip Layup (13 PTS),[1630173],1610612758.0,SAC,tip,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,0.0,Made,13.0,,,,,,,,,,,,,,,,,
259,PT05M38.00S,2026-01-17T03:57:00.9Z,2,REGULAR,foul,personal,['2freethrow'],203897,,,1610612764,52,39,2026-01-17T03:57:23Z,2510000,False,,,0,,Z. LaVine shooting personal FOUL (2 PF) (Watkins 2 FT),"[203897, 1642364]",1610612758.0,SAC,shooting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,1627964.0,2.0,0.0,Watkins,1642364.0,,,,,,,,
261,PT05M38.00S,2026-01-17T03:57:35.8Z,2,REGULAR,freethrow,1 of 2,[],1642364,,,1610612764,52,40,2026-01-17T03:57:35Z,2530000,False,,,0,,J. Watkins Free Throw 1 of 2 (1 PTS),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
262,PT05M38.00S,2026-01-17T03:57:36.9Z,2,REGULAR,substitution,out,[],1642875,,,1610612764,52,40,2026-01-17T03:57:51Z,2540000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M38.00S,2026-01-17T03:57:36.9Z,2,REGULAR,substitution,out,[],1631103,,,1610612764,52,40,2026-01-17T03:57:51Z,2550000,False,,,0,,SUB out: M. Branham,[1631103],1610612764.0,WAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M38.00S,2026-01-17T03:57:36.9Z,2,REGULAR,substitution,out,[],1628963,,,1610612764,52,40,2026-01-17T03:57:51Z,2560000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M38.00S,2026-01-17T03:57:36.9Z,2,REGULAR,substitution,in,[],1627734,,,1610612764,52,40,2026-01-17T03:57:51Z,2570000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M38.00S,2026-01-17T03:57:36.9Z,2,REGULAR,substitution,in,[],1642259,,,1610612764,52,40,2026-01-17T03:57:51Z,2580000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
