actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
518,PT10M16.00S,2026-01-19T03:52:55.7Z,4,REGULAR,foul,personal,[],203471,,,1610612757,86,93,2026-01-19T03:53:19Z,5050000,False,,,0,,D. Schröder personal FOUL (2 PF),"[203471, 1630166]",1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,,,,204059.0,2.0,0.0,Avdija,1630166.0,,,,,,,,,,,,
520,PT10M16.00S,2026-01-19T03:53:28.0Z,4,REGULAR,substitution,out,[],1630166,,,1610612757,86,93,2026-01-19T03:53:40Z,5070000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT10M16.00S,2026-01-19T03:53:28.0Z,4,REGULAR,substitution,in,[],1631101,,,1610612757,86,93,2026-01-19T03:53:40Z,5080000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT10M04.00S,2026-01-19T03:54:02.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631321,30.962549277266753,80.63725490196079,1610612757,86,93,2026-01-19T03:54:09Z,5090000,False,-153.0,239.0,1,left,MISS S. Cissoko 28' 3PT,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Left Center,28.35,Missed,,,,,,,,,,,,,,,,,,
523,PT10M00.00S,2026-01-19T03:54:06.6Z,4,REGULAR,rebound,offensive,[],1642270,,,1610612757,86,93,2026-01-19T03:54:09Z,5100000,False,,,0,,D. Clingan REBOUND (Off:3 Def:8),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,522.0,11.0,8.0,3.0,,,,,,,,
524,PT09M59.00S,2026-01-19T03:54:09.0Z,4,REGULAR,foul,personal,['2freethrow'],1642875,,,1610612757,86,93,2026-01-19T03:54:18Z,5110000,False,,,0,,M. Raynaud shooting personal FOUL (3 PF) (Clingan 2 FT),"[1642875, 1642270]",1610612758.0,SAC,shooting,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,1627526.0,3.0,0.0,Clingan,1642270.0,,,,,,,,,,,,
526,PT09M59.00S,2026-01-19T03:54:43.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1642270,,,1610612757,86,94,2026-01-19T03:54:43Z,5130000,False,,,0,,D. Clingan Free Throw 1 of 2 (12 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
527,PT09M59.00S,2026-01-19T03:54:44.0Z,4,REGULAR,substitution,out,[],1642363,,,1610612757,86,94,2026-01-19T03:55:01Z,5140000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M59.00S,2026-01-19T03:54:44.0Z,4,REGULAR,substitution,out,[],1627734,,,1610612757,86,94,2026-01-19T03:55:01Z,5150000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M59.00S,2026-01-19T03:54:44.0Z,4,REGULAR,substitution,out,[],1631321,,,1610612757,86,94,2026-01-19T03:55:01Z,5160000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M59.00S,2026-01-19T03:54:44.0Z,4,REGULAR,substitution,in,[],201942,,,1610612757,86,94,2026-01-19T03:55:01Z,5170000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M59.00S,2026-01-19T03:54:44.0Z,4,REGULAR,substitution,in,[],201566,,,1610612757,86,94,2026-01-19T03:55:01Z,5180000,False,,,0,,SUB in: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M59.00S,2026-01-19T03:54:44.0Z,4,REGULAR,substitution,in,[],1641739,,,1610612757,86,94,2026-01-19T03:55:01Z,5190000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M59.00S,2026-01-19T03:55:10.1Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1642270,,,1610612757,86,95,2026-01-19T03:55:10Z,5200000,False,,,0,,D. Clingan Free Throw 2 of 2 (13 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
534,PT09M48.00S,2026-01-19T03:55:23.6Z,4,REGULAR,foul,personal,[],1631101,,,1610612758,86,95,2026-01-19T03:55:37Z,5210000,False,,,0,,S. Sharpe personal FOUL (4 PF),"[1631101, 203471]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,204059.0,4.0,0.0,Schröder,203471.0,,,,,,,,,,,,
536,PT09M37.00S,2026-01-19T03:55:50.4Z,4,REGULAR,2pt,Jump Shot,[],201566,91.93495400788436,27.450980392156865,1610612758,86,95,2026-01-19T03:56:16Z,5230000,False,-113.0,23.0,1,right,MISS R. Westbrook 11' Jump Shot,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,11.51,Missed,,,,,,,,,,,,,,,,,,
537,PT09M36.00S,2026-01-19T03:55:51.4Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,86,95,2026-01-19T04:04:37Z,5240000,False,,,0,,D. Clingan REBOUND (Off:3 Def:9),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Left,,,,,,,,,536.0,12.0,9.0,3.0,,,,,,,,
540,PT09M24.00S,2026-01-19T03:56:03.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,16.90210249671485,34.55882352941176,1610612757,86,95,2026-01-19T04:05:03Z,5270000,False,77.0,106.0,1,left,MISS S. Sharpe 13' pullup Shot,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Right,13.15,Missed,,,,,,,,,,,,,,,,,,
541,PT09M23.00S,2026-01-19T03:56:04.9Z,4,REGULAR,rebound,defensive,[],1642875,,,1610612758,86,95,2026-01-19T04:05:41Z,5280000,False,,,0,,M. Raynaud REBOUND (Off:3 Def:6),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,540.0,9.0,6.0,3.0,,,,,,,,
542,PT09M15.00S,2026-01-19T03:56:12.8Z,4,REGULAR,turnover,bad pass,[],1628370,,,1610612758,86,95,2026-01-19T03:56:23Z,5290000,False,,,0,,M. Monk bad pass TURNOVER (1 TO),"[1628370, 1631126]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,,,Love,1631126.0
543,PT09M15.00S,2026-01-19T03:56:12.8Z,4,REGULAR,steal,,[],1631126,,,1610612757,86,95,2026-01-19T03:56:15Z,5300000,False,,,0,,C. Love STEAL (1 STL),[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
544,PT09M12.00S,2026-01-19T03:56:18.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631126,12.434296977660972,51.9607843137255,1610612757,86,95,2026-01-19T04:06:30Z,5310000,False,-10.0,64.0,1,left,MISS C. Love 6' running Layup - blocked,"[1631126, 201942]",1610612757.0,POR,running,,,Love,C. Love,,,,,In The Paint (Non-RA),0-8 Center,6.51,Missed,,,,,,,,,,,,,,,DeRozan,201942.0,,
545,PT09M12.00S,2026-01-19T03:56:18.9Z,4,REGULAR,block,,[],201942,,,1610612757,86,95,2026-01-19T03:56:25Z,5320000,False,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
546,PT09M12.00S,2026-01-19T03:56:18.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,86,95,2026-01-19T03:56:29Z,5330000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,544.0,,,,,,,,,,,
548,PT08M59.00S,2026-01-19T03:56:50.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642270,32.53942181340342,68.62745098039215,1610612757,86,98,2026-01-19T03:56:58Z,5350000,False,-93.0,253.0,1,left,D. Clingan 27' 3PT  (16 PTS) (R. Rupert 1 AST),"[1642270, 1641712]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,27.0,Made,16.0,,,,,,,,,,R. Rupert,1641712.0,1.0,,,,,
550,PT08M35.00S,2026-01-19T03:57:14.6Z,4,REGULAR,2pt,Jump Shot,[],201942,89.70105124835742,32.1078431372549,1610612758,88,98,2026-01-19T04:07:34Z,5370000,False,-89.0,44.0,1,right,D. DeRozan 9' pullup Jump Shot (7 PTS),[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,9.99,Made,7.0,,,,,,,,,,,,,,,,,
552,PT08M25.00S,2026-01-19T03:57:32.2Z,4,REGULAR,2pt,Jump Shot,[],1631126,21.76412614980289,34.31372549019608,1610612757,88,98,2026-01-19T03:57:41Z,5390000,False,78.0,152.0,1,left,MISS C. Love 17' pullup Shot,[1631126],1610612757.0,POR,pullup,,,Love,C. Love,,,,,Mid-Range,16-24 Right Center,17.11,Missed,,,,,,,,,,,,,,,,,,
553,PT08M24.00S,2026-01-19T03:57:35.0Z,4,REGULAR,rebound,offensive,[],1642270,,,1610612757,88,98,2026-01-19T03:57:35Z,5400000,False,,,0,,D. Clingan REBOUND (Off:4 Def:9),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Right Center,,,,,,,,,552.0,13.0,9.0,4.0,,,,,,,,
554,PT08M24.00S,2026-01-19T03:57:35.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,7.835085413929041,47.794117647058826,1610612757,88,100,2026-01-19T04:08:15Z,5410000,False,11.0,21.0,1,left,D. Clingan putback Layup (18 PTS),[1642270],1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,2.38,Made,18.0,,,,,,,,,,,,,,,,,
555,PT08M24.00S,2026-01-19T03:57:38.5Z,4,REGULAR,foul,personal,['1freethrow'],203471,,,1610612757,88,100,2026-01-19T03:58:01Z,5420000,False,,,0,,D. Schröder shooting personal FOUL (3 PF) (Clingan 1 FT),"[203471, 1642270]",1610612758.0,SAC,shooting,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,,,,1627526.0,3.0,0.0,Clingan,1642270.0,,,,,,,,,,,,
557,PT08M24.00S,2026-01-19T03:57:50.5Z,4,REGULAR,substitution,out,[],1642875,,,1610612757,88,100,2026-01-19T03:59:07Z,5440000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M24.00S,2026-01-19T03:57:50.5Z,4,REGULAR,substitution,in,[],1642928,,,1610612757,88,100,2026-01-19T03:59:07Z,5450000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M24.00S,2026-01-19T03:58:06.2Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1642270,,,1610612757,88,101,2026-01-19T03:58:06Z,5460000,False,,,0,,D. Clingan Free Throw 1 of 1 (19 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
560,PT08M09.00S,2026-01-19T03:58:29.8Z,4,REGULAR,2pt,Jump Shot,[],201942,74.85216819973719,54.41176470588235,1610612758,90,101,2026-01-19T03:58:37Z,5470000,False,22.0,184.0,1,right,D. DeRozan 18' Jump Shot (9 PTS) (R. Westbrook 5 AST),"[201942, 201566]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,18.52,Made,9.0,,,,,,,,,,R. Westbrook,201566.0,5.0,,,,,
562,PT07M53.00S,2026-01-19T03:58:45.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1641712,17.427726675427067,49.26470588235294,1610612757,90,103,2026-01-19T04:09:09Z,5490000,False,4.0,111.0,1,left,R. Rupert 11' driving Hook (4 PTS),[1641712],1610612757.0,POR,driving,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),8-16 Center,11.14,Made,4.0,,,,,,,,,,,,,,,,,
563,PT07M34.00S,2026-01-19T03:59:03.9Z,4,REGULAR,2pt,Jump Shot,[],203471,91.40932982917214,21.813725490196077,1610612758,90,103,2026-01-19T03:59:23Z,5500000,False,-141.0,28.0,1,right,MISS D. Schröder 14' Jump Shot,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Mid-Range,8-16 Left,14.37,Missed,,,,,,,,,,,,,,,,,,
564,PT07M31.00S,2026-01-19T03:59:06.9Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,90,103,2026-01-19T03:59:23Z,5510000,False,,,0,,D. Clingan REBOUND (Off:4 Def:10),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Left,,,,,,,,,563.0,14.0,10.0,4.0,,,,,,,,
565,PT07M21.00S,2026-01-19T03:59:16.9Z,4,REGULAR,3pt,Jump Shot,[],1631126,30.831143232588698,71.81372549019608,1610612757,90,103,2026-01-19T03:59:25Z,5520000,False,-109.0,237.0,1,left,MISS C. Love 26' 3PT,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Left Center,26.12,Missed,,,,,,,,,,,,,,,,,,
566,PT07M19.00S,2026-01-19T03:59:18.9Z,4,REGULAR,rebound,defensive,[],1642928,,,1610612758,90,103,2026-01-19T04:10:21Z,5530000,False,,,0,,D. Cardwell REBOUND (Off:2 Def:5),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,565.0,7.0,5.0,2.0,,,,,,,,
567,PT07M03.00S,2026-01-19T03:59:35.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642928,89.30683311432325,51.71568627450981,1610612758,92,103,2026-01-19T04:10:44Z,5540000,False,9.0,48.0,1,right,D. Cardwell driving Hook (10 PTS) (R. Westbrook 6 AST),"[1642928, 201566]",1610612758.0,SAC,driving,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),0-8 Center,4.88,Made,10.0,,,,,,,,,,R. Westbrook,201566.0,6.0,,,,,
569,PT06M50.00S,2026-01-19T03:59:52.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612757,92,103,2026-01-19T04:00:04Z,5560000,False,,,0,,D. DeRozan personal FOUL (2 PF) (Sharpe 2 FT),"[201942, 1631101]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,,,,1627526.0,2.0,0.0,Sharpe,1631101.0,,,,,,,,,,,,
571,PT06M50.00S,2026-01-19T04:00:13.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,92,103,2026-01-19T04:00:13Z,5580000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M50.00S,2026-01-19T04:00:16.0Z,4,REGULAR,substitution,out,[],203471,,,1610612757,92,103,2026-01-19T04:02:44Z,5590000,False,,,0,,SUB out: D. Schröder,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M50.00S,2026-01-19T04:00:16.0Z,4,REGULAR,substitution,out,[],1631126,,,1610612757,92,103,2026-01-19T04:02:44Z,5600000,False,,,0,,SUB out: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M50.00S,2026-01-19T04:00:16.0Z,4,REGULAR,substitution,in,[],203897,,,1610612757,92,103,2026-01-19T04:02:44Z,5610000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M50.00S,2026-01-19T04:00:16.0Z,4,REGULAR,substitution,in,[],1631321,,,1610612757,92,103,2026-01-19T04:02:44Z,5620000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M50.00S,2026-01-19T04:03:03.3Z,4,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,92,104,2026-01-19T04:03:03Z,5630000,False,,,0,,S. Sharpe Free Throw 1 of 2 (22 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
577,PT06M50.00S,2026-01-19T04:03:18.5Z,4,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,92,105,2026-01-19T04:03:18Z,5640000,False,,,0,,S. Sharpe Free Throw 2 of 2 (23 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
578,PT06M26.00S,2026-01-19T04:03:45.0Z,4,REGULAR,3pt,Jump Shot,[],203897,70.25295663600527,81.37254901960785,1610612758,92,105,2026-01-19T04:03:52Z,5650000,False,157.0,227.0,1,right,MISS Z. LaVine 27' 3PT,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,27.6,Missed,,,,,,,,,,,,,,,,,,
579,PT06M24.00S,2026-01-19T04:03:47.0Z,4,REGULAR,rebound,defensive,[],1641739,,,1610612757,92,105,2026-01-19T04:11:57Z,5660000,False,,,0,,T. Camara REBOUND (Off:1 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,,,,,578.0,2.0,1.0,1.0,,,,,,,,
580,PT06M02.00S,2026-01-19T04:04:09.2Z,4,REGULAR,turnover,lost ball,[],1631101,,,1610612757,92,105,2026-01-19T04:04:14Z,5670000,False,,,0,,S. Sharpe lost ball TURNOVER (4 TO),"[1631101, 203897]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,4.0,,,LaVine,203897.0
581,PT06M02.00S,2026-01-19T04:04:09.2Z,4,REGULAR,steal,,[],203897,,,1610612758,92,105,2026-01-19T04:04:35Z,5680000,False,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
582,PT05M53.00S,2026-01-19T04:04:17.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628370,73.14388961892247,12.990196078431374,1610612758,95,105,2026-01-19T04:12:43Z,5690000,False,-185.0,200.0,1,right,M. Monk 27' 3PT running (20 PTS) (D. DeRozan 6 AST),"[1628370, 201942]",1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,27.24,Made,20.0,,,,,,,,,,D. DeRozan,201942.0,6.0,,,,,
586,PT05M36.00S,2026-01-19T04:04:57.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,95,105,2026-01-19T04:04:57Z,5730000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M36.00S,2026-01-19T04:06:57.4Z,4,REGULAR,substitution,out,[],1641712,,,1610612757,95,105,2026-01-19T04:07:32Z,5750000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT05M36.00S,2026-01-19T04:06:57.4Z,4,REGULAR,substitution,in,[],1630166,,,1610612757,95,105,2026-01-19T04:07:32Z,5760000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT05M36.00S,2026-01-19T04:07:38.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642928,,,1610612757,95,105,2026-01-19T04:07:48Z,5770000,False,,,0,,D. Cardwell shooting personal FOUL (5 PF) (Sharpe 2 FT),"[1642928, 1631101]",1610612758.0,SAC,shooting,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),0-8 Center,,,,200833.0,5.0,0.0,Sharpe,1631101.0,,,,,,,,,,,,
594,PT05M36.00S,2026-01-19T04:07:52.1Z,4,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,95,105,2026-01-19T04:07:52Z,5790000,False,,,0,,MISS S. Sharpe Free Throw 1 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
595,PT05M36.00S,2026-01-19T04:07:52.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,95,105,2026-01-19T04:07:52Z,5800000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,594.0,,,,,,,,,,,
596,PT05M36.00S,2026-01-19T04:08:08.2Z,4,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,95,106,2026-01-19T04:08:08Z,5810000,False,,,0,,S. Sharpe Free Throw 2 of 2 (24 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
597,PT05M18.00S,2026-01-19T04:08:27.3Z,4,REGULAR,2pt,Jump Shot,[],201942,88.38699080157687,27.450980392156865,1610612758,95,106,2026-01-19T04:14:25Z,5820000,False,-113.0,57.0,1,right,MISS D. DeRozan 12' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,12.62,Missed,,,,,,,,,,,,,,,,,,
598,PT05M17.00S,2026-01-19T04:08:28.3Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,95,106,2026-01-19T04:14:36Z,5830000,False,,,0,,D. Clingan REBOUND (Off:4 Def:11),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Left,,,,,,,,,597.0,15.0,11.0,4.0,,,,,,,,
599,PT05M03.00S,2026-01-19T04:08:43.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612757,95,106,2026-01-19T04:09:08Z,5840000,False,,,0,,D. DeRozan shooting personal FOUL (3 PF) (Clingan 2 FT),"[201942, 1642270]",1610612758.0,SAC,shooting,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,1627526.0,3.0,0.0,Clingan,1642270.0,,,,,,,,,,,,
601,PT05M03.00S,2026-01-19T04:09:09.6Z,4,REGULAR,freethrow,1 of 2,[],1642270,,,1610612757,95,107,2026-01-19T04:09:09Z,5860000,False,,,0,,D. Clingan Free Throw 1 of 2 (20 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
602,PT05M03.00S,2026-01-19T04:09:22.9Z,4,REGULAR,freethrow,2 of 2,[],1642270,,,1610612757,95,108,2026-01-19T04:09:23Z,5870000,False,,,0,,D. Clingan Free Throw 2 of 2 (21 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
603,PT04M48.00S,2026-01-19T04:09:42.3Z,4,REGULAR,3pt,Jump Shot,[],203897,64.20827858081472,52.20588235294118,1610612758,95,108,2026-01-19T04:09:48Z,5880000,False,11.0,284.0,1,right,MISS Z. LaVine 28' 3PT,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,28.41,Missed,,,,,,,,,,,,,,,,,,
604,PT04M47.00S,2026-01-19T04:09:43.3Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,95,108,2026-01-19T04:15:17Z,5890000,False,,,0,,D. Clingan REBOUND (Off:4 Def:12),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,,,,,,,603.0,16.0,12.0,4.0,,,,,,,,
605,PT04M27.00S,2026-01-19T04:10:03.2Z,4,REGULAR,3pt,Jump Shot,[],1630166,34.11629434954008,51.225490196078425,1610612757,95,108,2026-01-19T04:15:35Z,5900000,False,-6.0,268.0,1,left,MISS D. Avdija 26' step back 3PT,[1630166],1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,26.83,Missed,,,,,,,,,,,,,,,,,,
606,PT04M26.00S,2026-01-19T04:10:04.2Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612758,95,108,2026-01-19T04:15:46Z,5910000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,,,,,,605.0,1.0,1.0,0.0,,,,,,,,
608,PT04M10.00S,2026-01-19T04:10:36.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642928,84.44480946123521,40.931372549019606,1610612758,97,108,2026-01-19T04:16:28Z,5930000,False,-45.0,94.0,1,right,D. Cardwell 10' Hook (12 PTS) (R. Westbrook 7 AST),"[1642928, 201566]",1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),8-16 Center,10.41,Made,12.0,,,,,,,,,,R. Westbrook,201566.0,7.0,,,,,
610,PT04M09.00S,2026-01-19T04:10:46.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,97,108,2026-01-19T04:10:46Z,5950000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
