actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
175,PT09M53.00S,2026-04-06T01:41:41.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628381,11.645860709592641,46.81372549019608,1610612746,34,52,2026-04-06T01:43:11Z,1690000,False,16.0,57.0,1,left,J. Collins running DUNK (9 PTS) (J. Miller 2 AST),"[1628381, 1641757]",1610612746.0,LAC,running,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,5.92,Made,,,,,9.0,,,,,,J. Miller,1641757.0,2.0,,,,,
178,PT09M53.00S,2026-04-06T01:42:06.6Z,2,REGULAR,foul,personal,['1freethrow'],1642928,,,1610612746,34,52,2026-04-06T01:44:22Z,1710000,False,,,0,,D. Cardwell shooting personal FOUL (1 PF) (Collins 1 FT),"[1642928, 1628381]",1610612758.0,SAC,shooting,,,Cardwell,D. Cardwell,,,,,Restricted Area,0-8 Center,,,,,,,,201638.0,1.0,0.0,Collins,1628381.0,,,,,,,,
180,PT09M53.00S,2026-04-06T01:42:21.7Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628381,,,1610612746,34,53,2026-04-06T01:44:09Z,1730000,False,,,0,,J. Collins Free Throw 1 of 1 (10 PTS),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
181,PT09M33.00S,2026-04-06T01:42:30.1Z,2,REGULAR,turnover,bad pass,[],1628370,,,1610612758,34,53,2026-04-06T01:42:34Z,1740000,False,,,0,,M. Monk bad pass TURNOVER (3 TO),"[1628370, 1631097]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Mathurin,1631097.0
182,PT09M33.00S,2026-04-06T01:42:30.1Z,2,REGULAR,steal,,[],1631097,,,1610612746,34,53,2026-04-06T01:42:32Z,1750000,False,,,0,,B. Mathurin STEAL (1 STL),[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
183,PT09M28.00S,2026-04-06T01:42:35.3Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628381,8.09789750328515,59.31372549019608,1610612746,34,53,2026-04-06T01:45:21Z,1760000,False,-47.0,24.0,1,left,MISS J. Collins running alley-oop DUNK,[1628381],1610612746.0,LAC,running alley-oop,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,,,,,,,,,,,,,
184,PT09M25.00S,2026-04-06T01:42:38.3Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612746,34,53,2026-04-06T01:45:21Z,1770000,False,,,0,,J. Collins REBOUND (Off:2 Def:0),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,183.0,2.0,0.0,2.0,,,,,,,,,,,,,,
226,PT09M23.00S,2026-04-06T01:42:39.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628381,9.280551905387648,46.07843137254902,1610612746,34,53,2026-04-06T01:49:38Z,1775000,False,20.0,35.0,1,left,MISS J. Collins driving Layup - blocked,"[1628381, 201942]",1610612746.0,LAC,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,,,,,DeRozan,201942.0,,,
227,PT09M23.00S,2026-04-06T01:42:39.8Z,2,REGULAR,block,,[],201942,,,1610612746,34,53,2026-04-06T01:48:48Z,1777500,False,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
228,PT09M23.00S,2026-04-06T01:42:39.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,34,53,2026-04-06T01:48:48Z,1778750,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,226.0,,,,,,,,,,,,,,,,,
200,PT09M23.00S,2026-04-06T01:43:00.1Z,2,REGULAR,substitution,out,[],1642920,,,1610612758,34,53,2026-04-06T01:45:20Z,1785000,False,,,0,,SUB out: K. Sanders,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M23.00S,2026-04-06T01:43:00.1Z,2,REGULAR,substitution,in,[],1629636,,,1610612758,34,53,2026-04-06T01:45:20Z,1787500,False,,,0,,SUB in: D. Garland,[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M03.00S,2026-04-06T01:43:15.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642363,90.75229960578186,54.90196078431373,1610612758,36,53,2026-04-06T01:48:51Z,1790000,False,25.0,34.0,1,right,N. Clifford driving Layup (4 PTS) (K. Hayes 3 AST),"[1642363, 1630165]",1610612758.0,SAC,driving,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,4.22,Made,,,,,4.0,,,,,,K. Hayes,1630165.0,3.0,,,,,
187,PT08M46.00S,2026-04-06T01:43:34.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,10.5946123521682,44.36274509803921,1610612746,36,53,2026-04-06T01:48:11Z,1800000,False,28.0,47.0,1,left,MISS B. Mathurin driving finger roll Layup - blocked,"[1631097, 1642928]",1610612746.0,LAC,driving finger roll,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,5.49,Missed,,,,,,,,,,,,,,Cardwell,1642928.0,,,
188,PT08M46.00S,2026-04-06T01:43:34.5Z,2,REGULAR,block,,[],1642928,,,1610612746,36,53,2026-04-06T01:43:37Z,1810000,False,,,0,,D. Cardwell BLOCK (1 BLK),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
189,PT08M46.00S,2026-04-06T01:43:34.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,36,53,2026-04-06T01:43:56Z,1820000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,187.0,,,,,,,,,,,,,,,,,
190,PT08M46.00S,2026-04-06T01:43:40.4Z,2,REGULAR,substitution,out,[],1628370,,,1610612746,36,53,2026-04-06T01:43:53Z,1830000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M46.00S,2026-04-06T01:43:40.4Z,2,REGULAR,substitution,out,[],1630165,,,1610612746,36,53,2026-04-06T01:43:53Z,1840000,False,,,0,,SUB out: K. Hayes,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M46.00S,2026-04-06T01:43:40.4Z,2,REGULAR,substitution,in,[],1631342,,,1610612746,36,53,2026-04-06T01:43:53Z,1850000,False,,,0,,SUB in: D. Plowden,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M46.00S,2026-04-06T01:43:40.4Z,2,REGULAR,substitution,in,[],1642269,,,1610612746,36,53,2026-04-06T01:43:53Z,1860000,False,,,0,,SUB in: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M41.00S,2026-04-06T01:44:02.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628381,15.982260183968464,23.284313725490197,1610612746,36,55,2026-04-06T01:44:06Z,1870000,False,134.0,98.0,1,left,J. Collins 16' Jump Shot (12 PTS) (K. Dunn 3 AST),"[1628381, 1627739]",1610612746.0,LAC,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Right,16.55,Made,,,,,12.0,,,,,,K. Dunn,1627739.0,3.0,,,,,
196,PT08M27.00S,2026-04-06T01:44:16.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642363,88.38699080157687,50.73529411764706,1610612758,38,55,2026-04-06T01:50:58Z,1890000,False,4.0,57.0,1,right,N. Clifford reverse Layup (6 PTS) (D. Cardwell 1 AST),"[1642363, 1642928]",1610612758.0,SAC,reverse,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,5.68,Made,,,,,6.0,,,,,,D. Cardwell,1642928.0,1.0,,,,,
198,PT08M13.00S,2026-04-06T01:44:30.8Z,2,REGULAR,2pt,Jump Shot,[],1628381,5.995400788436268,23.774509803921568,1610612746,38,55,2026-04-06T01:51:12Z,1910000,False,131.0,4.0,1,left,MISS J. Collins 13' pullup Shot,[1628381],1610612746.0,LAC,pullup,,,Collins,J. Collins,,,,,Mid-Range,8-16 Right,13.12,Missed,,,,,,,,,,,,,,,,,,
199,PT08M11.00S,2026-04-06T01:44:32.8Z,2,REGULAR,rebound,defensive,[],1642363,,,1610612758,38,55,2026-04-06T01:44:35Z,1920000,False,,,0,,N. Clifford REBOUND (Off:0 Def:1),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Mid-Range,8-16 Right,,,198.0,1.0,1.0,0.0,,,,,,,,,,,,,,
217,PT07M58.00S,2026-04-06T01:45:02.0Z,2,REGULAR,substitution,out,[],1642928,,,1610612758,38,55,2026-04-06T01:46:26Z,1925000,False,,,0,,SUB out: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M58.00S,2026-04-06T01:45:02.0Z,2,REGULAR,substitution,in,[],1642875,,,1610612758,38,55,2026-04-06T01:46:26Z,1928750,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M58.00S,2026-04-06T01:45:33.3Z,2,REGULAR,turnover,lost ball,[],1642363,,,1610612758,38,55,2026-04-06T01:52:44Z,1929375,False,,,0,,N. Clifford lost ball TURNOVER (1 TO),"[1642363, 1631097]",1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Mathurin,1631097.0
206,PT07M58.00S,2026-04-06T01:45:33.3Z,2,REGULAR,steal,,[],1631097,,,1610612746,38,55,2026-04-06T01:45:33Z,1929687,False,,,0,,B. Mathurin STEAL (2 STL),[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
202,PT07M58.00S,2026-04-06T01:45:33.3Z,2,REGULAR,jumpball,recovered,[],1627739,,,1610612746,38,55,2026-04-06T01:52:44Z,1930000,False,,,0,,Jump Ball B. Mathurin vs. D. DeRozan: Tip to K. Dunn,"[1627739, 1631097, 201942]",1610612746.0,LAC,heldball,K. Dunn,1627739.0,Dunn,K. Dunn,Mathurin,1631097.0,DeRozan,201942.0,,,,,,,,,,,,,,,,,,,,,,
207,PT07M53.00S,2026-04-06T01:45:36.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631097,28.991458607095925,23.774509803921568,1610612746,38,55,2026-04-06T01:54:50Z,1980000,False,131.0,220.0,1,left,MISS B. Mathurin 25' 3PT,[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,25.61,Missed,,,,,,,,,,,,,,,,,,
208,PT07M50.00S,2026-04-06T01:45:39.5Z,2,REGULAR,rebound,defensive,[],1642875,,,1610612758,38,55,2026-04-06T01:54:50Z,1990000,False,,,0,,M. Raynaud REBOUND (Off:1 Def:3),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Right Center,,,207.0,4.0,3.0,1.0,,,,,,,,,,,,,,
276,PT07M40.00S,2026-04-06T01:45:42.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642363,91.40932982917214,43.38235294117647,1610612758,38,55,2026-04-06T02:10:14Z,1995000,False,-33.0,28.0,1,right,MISS N. Clifford driving Layup - blocked,"[1642363, 1641757]",1610612758.0,SAC,driving,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,4.35,Missed,,,,,,,,,,,,,,Miller,1641757.0,,,
277,PT07M40.00S,2026-04-06T01:45:42.4Z,2,REGULAR,block,,[],1641757,,,1610612758,38,55,2026-04-06T01:58:17Z,1997500,False,,,0,,J. Miller BLOCK (1 BLK),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
278,PT07M37.00S,2026-04-06T01:45:45.4Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612746,38,55,2026-04-06T02:10:14Z,1998750,False,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,276.0,2.0,2.0,0.0,,,,,,,,,,,,,,
211,PT07M34.00S,2026-04-06T01:45:55.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,19.92444152431012,92.15686274509804,1610612746,38,55,2026-04-06T01:58:21Z,2020000,False,-211.0,135.0,1,left,MISS D. Garland 25' running 3PT,[1629636],1610612746.0,LAC,running,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,25.02,Missed,,,,,,,,,,,,,,,,,,
212,PT07M32.00S,2026-04-06T01:45:57.6Z,2,REGULAR,rebound,defensive,[],1631342,,,1610612758,38,55,2026-04-06T01:55:23Z,2030000,False,,,0,,D. Plowden REBOUND (Off:0 Def:1),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Left Center,,,211.0,1.0,1.0,0.0,,,,,,,,,,,,,,
213,PT07M18.00S,2026-04-06T01:46:09.6Z,2,REGULAR,3pt,Jump Shot,[],1631342,71.30420499342969,82.35294117647058,1610612758,41,55,2026-04-06T01:46:30Z,2040000,False,162.0,217.0,1,right,D. Plowden 27' 3PT  (6 PTS) (D. Carter 2 AST),"[1631342, 1642269]",1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Right Center,27.08,Made,,,,,6.0,,,,,,D. Carter,1642269.0,2.0,,,,,
215,PT07M18.00S,2026-04-06T01:46:17.6Z,2,REGULAR,foul,personal,['1freethrow'],1641757,,,1610612758,41,55,2026-04-06T01:46:36Z,2060000,False,,,0,,J. Miller shooting personal FOUL (2 PF) (Plowden 1 FT),"[1641757, 1631342]",1610612746.0,LAC,shooting,,,Miller,J. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,,,201638.0,2.0,0.0,Plowden,1631342.0,,,,,,,,
221,PT07M18.00S,2026-04-06T01:46:32.3Z,2,REGULAR,substitution,out,[],1628381,,,1610612758,41,55,2026-04-06T01:46:57Z,2080000,False,,,0,,SUB out: J. Collins,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M18.00S,2026-04-06T01:46:32.3Z,2,REGULAR,substitution,in,[],201572,,,1610612758,41,55,2026-04-06T01:46:57Z,2090000,False,,,0,,SUB in: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M18.00S,2026-04-06T01:46:51.5Z,2,REGULAR,freethrow,1 of 1,[],1631342,,,1610612758,42,55,2026-04-06T01:46:51Z,2100000,False,,,0,,D. Plowden Free Throw 1 of 1 (7 PTS),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
224,PT06M54.00S,2026-04-06T01:47:20.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612746,42,55,2026-04-06T01:48:06Z,2110000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
225,PT06M54.00S,2026-04-06T01:47:45.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,42,55,2026-04-06T01:47:45Z,2120000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M54.00S,2026-04-06T01:49:59.8Z,2,REGULAR,substitution,out,[],1641757,,,1610612758,42,55,2026-04-06T01:51:02Z,2140000,False,,,0,,SUB out: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M54.00S,2026-04-06T01:49:59.8Z,2,REGULAR,substitution,in,[],1627884,,,1610612758,42,55,2026-04-06T01:51:02Z,2150000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M40.00S,2026-04-06T01:51:25.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642363,65.91655716162943,29.166666666666668,1610612758,45,55,2026-04-06T01:51:30Z,2160000,False,-104.0,268.0,1,right,N. Clifford 28' 3PT  (9 PTS) (M. Raynaud 2 AST),"[1642363, 1642875]",1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Left Center,28.75,Made,,,,,9.0,,,,,,M. Raynaud,1642875.0,2.0,,,,,
236,PT06M23.00S,2026-04-06T01:51:42.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,7.835085413929041,49.26470588235294,1610612746,45,57,2026-04-06T01:51:47Z,2180000,False,4.0,21.0,1,left,B. Lopez driving DUNK (7 PTS),[201572],1610612746.0,LAC,driving,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,7.0,,,,,,,,,,,,,
237,PT05M59.00S,2026-04-06T01:52:06.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642875,90.75229960578186,51.9607843137255,1610612758,45,57,2026-04-06T01:52:09Z,2190000,False,10.0,34.0,1,right,MISS M. Raynaud cutting DUNK,[1642875],1610612758.0,SAC,cutting,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,3.58,Missed,,,,,,,,,,,,,,,,,,
238,PT05M57.00S,2026-04-06T01:52:08.4Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612746,45,57,2026-04-06T01:52:09Z,2200000,False,,,0,,D. Garland REBOUND (Off:0 Def:3),[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,237.0,3.0,3.0,0.0,,,,,,,,,,,,,,
239,PT05M53.00S,2026-04-06T01:52:12.4Z,2,REGULAR,turnover,lost ball,[],1629636,,,1610612746,45,57,2026-04-06T01:52:29Z,2210000,False,,,0,,D. Garland lost ball TURNOVER (1 TO),"[1629636, 1631342]",1610612746.0,LAC,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Plowden,1631342.0
240,PT05M53.00S,2026-04-06T01:52:12.4Z,2,REGULAR,steal,,[],1631342,,,1610612758,45,57,2026-04-06T01:52:14Z,2220000,False,,,0,,D. Plowden STEAL (1 STL),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
241,PT05M51.00S,2026-04-06T01:52:18.5Z,2,REGULAR,foul,personal,[],1627739,,,1610612758,45,57,2026-04-06T01:52:22Z,2230000,False,,,0,,K. Dunn personal FOUL (2 PF),"[1627739, 1631342]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,,,,201638.0,2.0,0.0,Plowden,1631342.0,,,,,,,,
243,PT05M51.00S,2026-04-06T01:52:25.1Z,2,REGULAR,substitution,out,[],201942,,,1610612758,45,57,2026-04-06T01:52:46Z,2250000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M51.00S,2026-04-06T01:52:25.1Z,2,REGULAR,substitution,out,[],1631097,,,1610612758,45,57,2026-04-06T01:52:46Z,2260000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M51.00S,2026-04-06T01:52:25.1Z,2,REGULAR,substitution,in,[],1630173,,,1610612758,45,57,2026-04-06T01:52:46Z,2270000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M51.00S,2026-04-06T01:52:25.1Z,2,REGULAR,substitution,in,[],202695,,,1610612758,45,57,2026-04-06T01:52:46Z,2280000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M31.00S,2026-04-06T01:53:14.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1642363,74.85216819973719,73.52941176470588,1610612758,45,57,2026-04-06T01:53:17Z,2290000,False,118.0,184.0,1,right,MISS N. Clifford 21' pullup Shot,[1642363],1610612758.0,SAC,pullup,,,Clifford,N. Clifford,,,,,Mid-Range,16-24 Right Center,21.83,Missed,,,,,,,,,,,,,,,,,,
248,PT05M28.00S,2026-04-06T01:53:17.2Z,2,REGULAR,rebound,defensive,[],201572,,,1610612746,45,57,2026-04-06T01:53:17Z,2300000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Right Center,,,247.0,1.0,1.0,0.0,,,,,,,,,,,,,,
250,PT05M17.00S,2026-04-06T01:53:27.4Z,2,REGULAR,2pt,Jump Shot,[],201572,21.50131406044678,40.44117647058824,1610612746,45,57,2026-04-06T01:53:30Z,2310000,False,48.0,150.0,1,left,MISS B. Lopez 15' floating Shot,[201572],1610612746.0,LAC,floating,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Center,15.71,Missed,,,,,,,,,,,,,,,,,,
251,PT05M15.00S,2026-04-06T01:53:29.9Z,2,REGULAR,rebound,defensive,[],1642875,,,1610612758,45,57,2026-04-06T01:53:29Z,2320000,False,,,0,,M. Raynaud REBOUND (Off:1 Def:4),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Mid-Range,8-16 Center,,,250.0,5.0,4.0,1.0,,,,,,,,,,,,,,
252,PT05M12.00S,2026-04-06T01:53:37.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642269,90.3580814717477,45.09803921568628,1610612758,45,57,2026-04-06T01:59:12Z,2330000,False,-25.0,38.0,1,right,MISS D. Carter driving Layup,[1642269],1610612758.0,SAC,driving,,,Carter,D. Carter,,,,,In The Paint (Non-RA),0-8 Center,4.53,Missed,,,,,,,,,,,,,,,,,,
253,PT05M10.00S,2026-04-06T01:53:39.7Z,2,REGULAR,rebound,offensive,[],1642875,,,1610612758,45,57,2026-04-06T01:59:12Z,2340000,False,,,0,,M. Raynaud REBOUND (Off:2 Def:4),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,252.0,6.0,4.0,2.0,,,,,,,,,,,,,,
254,PT05M10.00S,2026-04-06T01:53:41.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642875,94.40999984741211,50.0,1610612758,47,57,2026-04-06T01:59:19Z,2350000,False,0.0,0.0,1,right,M. Raynaud tip Layup (2 PTS),[1642875],1610612758.0,SAC,tip,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
255,PT04M52.00S,2026-04-06T01:53:55.7Z,2,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612746,47,57,2026-04-06T01:54:03Z,2360000,False,,,0,,P. Achiuwa shooting personal FOUL (3 PF) (Lopez 2 FT),"[1630173, 201572]",1610612758.0,SAC,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,201638.0,3.0,0.0,Lopez,201572.0,,,,,,,,
257,PT04M52.00S,2026-04-06T01:54:26.4Z,2,REGULAR,freethrow,1 of 2,[],201572,,,1610612746,47,58,2026-04-06T01:54:26Z,2380000,False,,,0,,B. Lopez Free Throw 1 of 2 (8 PTS),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
258,PT04M52.00S,2026-04-06T01:54:45.6Z,2,REGULAR,freethrow,2 of 2,[],201572,,,1610612746,47,59,2026-04-06T01:54:45Z,2390000,False,,,0,,B. Lopez Free Throw 2 of 2 (9 PTS),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
259,PT04M35.00S,2026-04-06T01:55:05.1Z,2,REGULAR,3pt,Jump Shot,[],1631342,65.25952693823915,34.068627450980394,1610612758,50,59,2026-04-06T01:55:08Z,2400000,False,-80.0,274.0,1,right,D. Plowden 28' 3PT  (10 PTS) (N. Clifford 2 AST),"[1631342, 1642363]",1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Center,28.55,Made,,,,,10.0,,,,,,N. Clifford,1642363.0,2.0,,,,,
261,PT04M09.00S,2026-04-06T01:55:30.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,10.726018396846255,52.450980392156865,1610612746,50,61,2026-04-06T02:00:10Z,2420000,False,-12.0,48.0,1,left,K. Dunn driving floating Jump Shot (7 PTS) (D. Garland 3 AST),"[1627739, 1629636]",1610612746.0,LAC,driving floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,4.98,Made,,,,,7.0,,,,,,D. Garland,1629636.0,3.0,,,,,
263,PT03M53.00S,2026-04-06T01:55:46.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,89.17542706964521,45.09803921568628,1610612758,50,61,2026-04-06T01:55:53Z,2440000,False,-25.0,49.0,1,right,MISS P. Achiuwa driving Layup,[1630173],1610612758.0,SAC,driving,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,5.51,Missed,,,,,,,,,,,,,,,,,,
264,PT03M51.00S,2026-04-06T01:55:48.4Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612746,50,61,2026-04-06T01:55:53Z,2450000,False,,,0,,D. Garland REBOUND (Off:0 Def:4),[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,263.0,4.0,4.0,0.0,,,,,,,,,,,,,,
