actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
85,PT05M21.00S,2025-12-27T22:22:13.1Z,1,REGULAR,rebound,offensive,[],1630619,,,1610612742,23,12,2025-12-27T22:34:57Z,830000,False,,,0,,M. Cisse REBOUND (Off:1 Def:0),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,84.0,1.0,0.0,1.0,,
86,PT05M19.00S,2025-12-27T22:22:18.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630230,91.40932982917214,43.872549019607845,1610612742,23,12,2025-12-27T22:35:13Z,840000,False,-31.0,28.0,1,right,MISS N. Marshall Layup - blocked,"[1630230, 1642875]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,4.17,Missed,,,,,,,,,Raynaud,1642875.0
87,PT05M19.00S,2025-12-27T22:22:18.8Z,1,REGULAR,block,,[],1642875,,,1610612742,23,12,2025-12-27T22:22:21Z,850000,False,,,0,,M. Raynaud BLOCK (1 BLK),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
88,PT05M17.00S,2025-12-27T22:22:20.8Z,1,REGULAR,rebound,defensive,[],1631165,,,1610612758,23,12,2025-12-27T22:39:19Z,860000,False,,,0,,K. Ellis REBOUND (Off:0 Def:1),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,86.0,1.0,1.0,0.0,,
202,PT05M14.00S,2025-12-27T22:22:23.6Z,1,REGULAR,turnover,bad pass,[],1631165,,,1610612758,23,12,2025-12-27T22:39:56Z,865000,False,,,0,,K. Ellis bad pass TURNOVER (1 TO),"[1631165, 1626156]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1.0,Russell,1626156.0,,,,,,,,,,,,
203,PT05M14.00S,2025-12-27T22:22:23.6Z,1,REGULAR,steal,,[],1626156,,,1610612742,23,12,2025-12-27T22:39:42Z,867500,False,,,0,,D. Russell STEAL (1 STL),[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
89,PT05M13.00S,2025-12-27T22:22:28.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626156,85.62746386333771,88.48039215686273,1610612742,23,12,2025-12-27T22:39:42Z,870000,False,192.0,83.0,1,right,MISS D. Russell 20' fadeaway Shot,[1626156],1610612742.0,DAL,fadeaway,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right,,,,,,,,,20.94,Missed,,,,,,,,,,
90,PT05M10.00S,2025-12-27T22:22:31.4Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612758,23,12,2025-12-27T22:35:49Z,880000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:2),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,89.0,4.0,2.0,2.0,,
91,PT04M53.00S,2025-12-27T22:22:40.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,12.959921156373195,44.11764705882353,1610612758,25,12,2025-12-27T22:28:00Z,890000,False,29.0,69.0,1,left,M. Raynaud 7' floating Jump Shot (6 PTS) (P. Achiuwa 2 AST),"[1642875, 1630173]",1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.53,Made,6.0,P. Achiuwa,1630173.0,2.0,,,,,,
93,PT04M34.00S,2025-12-27T22:22:59.6Z,1,REGULAR,3pt,Jump Shot,[],1631108,70.90998685939553,23.774509803921568,1610612742,25,12,2025-12-27T22:28:15Z,910000,False,-131.0,221.0,1,right,MISS M. Christie 25' pullup 3PT,[1631108],1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.69,Missed,,,,,,,,,,
94,PT04M33.00S,2025-12-27T22:23:00.6Z,1,REGULAR,rebound,defensive,[],201942,,,1610612758,25,12,2025-12-27T22:28:15Z,920000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,93.0,1.0,1.0,0.0,,
95,PT04M23.00S,2025-12-27T22:23:15.7Z,1,REGULAR,3pt,Jump Shot,[],201566,25.706307490144546,16.666666666666664,1610612758,25,12,2025-12-27T22:28:42Z,930000,False,167.0,189.0,1,left,MISS R. Westbrook 25' 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.21,Missed,,,,,,,,,,
96,PT04M22.00S,2025-12-27T22:23:16.7Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612742,25,12,2025-12-27T22:28:42Z,940000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,95.0,1.0,1.0,0.0,,
97,PT04M11.00S,2025-12-27T22:23:22.6Z,1,REGULAR,turnover,bad pass,[],1630230,,,1610612742,25,12,2025-12-27T22:23:26Z,950000,False,,,0,,N. Marshall bad pass TURNOVER (1 TO),"[1630230, 201942]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,,,,,,1.0,DeRozan,201942.0,,,,,,,,,,,,
98,PT04M11.00S,2025-12-27T22:23:22.6Z,1,REGULAR,steal,,[],201942,,,1610612758,25,12,2025-12-27T22:23:25Z,960000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
99,PT04M08.00S,2025-12-27T22:23:25.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201942,5.863994743758213,48.03921568627451,1610612758,27,12,2025-12-27T22:23:31Z,970000,False,10.0,3.0,1,left,D. DeRozan running DUNK (2 PTS),[201942],1610612758.0,SAC,running,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,1.01,Made,2.0,,,,,,,,,
100,PT04M08.00S,2025-12-27T22:23:30.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,27,12,2025-12-27T22:23:30Z,980000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M08.00S,2025-12-27T22:23:34.8Z,1,REGULAR,substitution,out,[],201942,,,1610612742,27,12,2025-12-27T22:26:18Z,990000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M08.00S,2025-12-27T22:23:34.8Z,1,REGULAR,substitution,out,[],201566,,,1610612742,27,12,2025-12-27T22:26:18Z,1000000,False,,,0,,SUB out: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M08.00S,2025-12-27T22:23:34.8Z,1,REGULAR,substitution,out,[],1642875,,,1610612742,27,12,2025-12-27T22:26:18Z,1010000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M08.00S,2025-12-27T22:23:34.8Z,1,REGULAR,substitution,out,[],1631108,,,1610612742,27,12,2025-12-27T22:26:18Z,1020000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M08.00S,2025-12-27T22:23:34.8Z,1,REGULAR,substitution,in,[],1642928,,,1610612742,27,12,2025-12-27T22:26:18Z,1030000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M08.00S,2025-12-27T22:23:34.8Z,1,REGULAR,substitution,in,[],1642363,,,1610612742,27,12,2025-12-27T22:26:18Z,1040000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M08.00S,2025-12-27T22:23:34.8Z,1,REGULAR,substitution,in,[],203471,,,1610612742,27,12,2025-12-27T22:26:18Z,1050000,False,,,0,,SUB in: D. Schröder,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M08.00S,2025-12-27T22:23:34.8Z,1,REGULAR,substitution,in,[],202691,,,1610612742,27,12,2025-12-27T22:26:18Z,1060000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M50.00S,2025-12-27T22:26:49.0Z,1,REGULAR,2pt,Jump Shot,[],1626156,76.95466491458606,32.1078431372549,1610612742,27,14,2025-12-27T22:26:55Z,1070000,False,-89.0,164.0,1,right,D. Russell 18' pullup Jump Shot (2 PTS),[1626156],1610612742.0,DAL,pullup,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,18.69,Made,2.0,,,,,,,,,
110,PT03M29.00S,2025-12-27T22:27:09.0Z,1,REGULAR,3pt,Jump Shot,[],1631165,31.488173455978973,56.86274509803921,1610612758,27,14,2025-12-27T22:27:16Z,1080000,False,-34.0,243.0,1,left,MISS K. Ellis 24' 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Center,,,,,,,,,24.59,Missed,,,,,,,,,,
111,PT03M27.00S,2025-12-27T22:27:11.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,27,14,2025-12-27T22:27:16Z,1090000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,110.0,,,,,
113,PT03M27.00S,2025-12-27T22:27:17.7Z,1,REGULAR,substitution,out,[],1642843,,,1610612742,27,14,2025-12-27T22:27:21Z,1110000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M27.00S,2025-12-27T22:27:17.7Z,1,REGULAR,substitution,in,[],1629023,,,1610612742,27,14,2025-12-27T22:27:21Z,1120000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M15.00S,2025-12-27T22:27:35.0Z,1,REGULAR,turnover,bad pass,[],1626156,,,1610612742,27,14,2025-12-27T22:27:38Z,1130000,False,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 203471]",1610612742.0,DAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,1.0,Schröder,203471.0,,,,,,,,,,,,
116,PT03M15.00S,2025-12-27T22:27:35.0Z,1,REGULAR,steal,,[],203471,,,1610612758,27,14,2025-12-27T22:27:37Z,1140000,False,,,0,,D. Schröder STEAL (1 STL),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
117,PT03M03.00S,2025-12-27T22:27:46.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631165,6.783837056504599,72.54901960784314,1610612758,29,14,2025-12-27T22:28:02Z,1150000,False,-113.0,11.0,1,left,K. Ellis 11' driving floating Jump Shot (13 PTS) (D. Schröder 1 AST),"[1631165, 203471]",1610612758.0,SAC,driving floating,,,Ellis,K. Ellis,,,,,Mid-Range,8-16 Left,,,,,,,,,11.33,Made,13.0,D. Schröder,203471.0,1.0,,,,,,
119,PT02M48.00S,2025-12-27T22:28:01.3Z,1,REGULAR,2pt,Jump Shot,[],1630230,92.46057818659659,66.42156862745098,1610612742,29,14,2025-12-27T22:30:39Z,1170000,False,82.0,18.0,1,right,MISS N. Marshall 8' driving floating bank Shot,[1630230],1610612742.0,DAL,driving floating bank,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Right,,,,,,,,,8.41,Missed,,,,,,,,,,
120,PT02M48.00S,2025-12-27T22:28:01.3Z,1,REGULAR,rebound,offensive,[],1630619,,,1610612742,29,14,2025-12-27T22:28:06Z,1180000,False,,,0,,M. Cisse REBOUND (Off:2 Def:0),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,119.0,2.0,0.0,2.0,,
121,PT02M45.00S,2025-12-27T22:28:06.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629023,94.30026281208936,4.901960784313726,1610612742,29,14,2025-12-27T22:37:40Z,1190000,False,-225.0,1.0,1,right,MISS P. Washington 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,,,,,,,22.55,Missed,,,,,,,,,,
122,PT02M42.00S,2025-12-27T22:28:09.1Z,1,REGULAR,rebound,defensive,[],203471,,,1610612758,29,14,2025-12-27T22:37:40Z,1200000,False,,,0,,D. Schröder REBOUND (Off:0 Def:1),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,121.0,1.0,1.0,0.0,,
123,PT02M33.00S,2025-12-27T22:28:16.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,6.258212877792378,52.450980392156865,1610612758,31,14,2025-12-27T22:32:34Z,1210000,False,-12.0,6.0,1,left,P. Achiuwa finger roll Layup (5 PTS) (D. Schröder 2 AST),"[1630173, 203471]",1610612758.0,SAC,finger roll,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,1.38,Made,5.0,D. Schröder,203471.0,2.0,,,,,,
125,PT02M19.00S,2025-12-27T22:28:31.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,92.19776609724047,47.05882352941176,1610612742,31,16,2025-12-27T22:31:30Z,1230000,False,-15.0,21.0,1,right,P. Washington driving Layup (2 PTS) (D. Russell 1 AST),"[1629023, 1626156]",1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,2.55,Made,2.0,D. Russell,1626156.0,1.0,,,,,,
127,PT02M00.00S,2025-12-27T22:28:49.5Z,1,REGULAR,3pt,Jump Shot,[],1642363,24.129434954007884,85.7843137254902,1610612758,31,16,2025-12-27T22:28:54Z,1250000,False,-179.0,174.0,1,left,MISS N. Clifford 24' 3PT,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,24.98,Missed,,,,,,,,,,
128,PT01M59.00S,2025-12-27T22:28:50.5Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,31,16,2025-12-27T22:31:50Z,1260000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,127.0,1.0,1.0,0.0,,
129,PT01M51.00S,2025-12-27T22:28:58.7Z,1,REGULAR,3pt,Jump Shot,[],1629023,68.41327201051249,33.088235294117645,1610612742,31,16,2025-12-27T22:32:18Z,1270000,False,-85.0,244.0,1,right,MISS P. Washington 25' pullup 3PT,[1629023],1610612742.0,DAL,pullup,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.86,Missed,,,,,,,,,,
130,PT01M49.00S,2025-12-27T22:29:00.7Z,1,REGULAR,rebound,defensive,[],1642363,,,1610612758,31,16,2025-12-27T22:32:18Z,1280000,False,,,0,,N. Clifford REBOUND (Off:0 Def:1),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,129.0,1.0,1.0,0.0,,
131,PT01M41.00S,2025-12-27T22:29:07.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642363,5.601182654402102,55.88235294117647,1610612758,31,16,2025-12-27T22:32:46Z,1290000,False,-29.0,0.0,1,left,MISS N. Clifford running Layup,[1642363],1610612758.0,SAC,running,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,,,,,,,,,2.94,Missed,,,,,,,,,,
132,PT01M39.00S,2025-12-27T22:29:09.8Z,1,REGULAR,rebound,offensive,[],1642928,,,1610612758,31,16,2025-12-27T22:32:46Z,1300000,False,,,0,,D. Cardwell REBOUND (Off:1 Def:0),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,131.0,1.0,0.0,1.0,,
133,PT01M37.00S,2025-12-27T22:29:13.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631165,18.347568988173457,93.38235294117648,1610612758,31,16,2025-12-27T22:29:21Z,1310000,False,-217.0,120.0,1,left,MISS K. Ellis 24' 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,24.79,Missed,,,,,,,,,,
134,PT01M34.00S,2025-12-27T22:29:16.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,31,16,2025-12-27T22:33:11Z,1320000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,133.0,,,,,
136,PT01M34.00S,2025-12-27T22:29:27.0Z,1,REGULAR,substitution,out,[],1631165,,,1610612742,31,16,2025-12-27T22:29:32Z,1340000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M34.00S,2025-12-27T22:29:27.0Z,1,REGULAR,substitution,in,[],1628370,,,1610612742,31,16,2025-12-27T22:29:32Z,1350000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M20.00S,2025-12-27T22:30:00.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,82.60512483574244,47.05882352941176,1610612742,31,18,2025-12-27T22:34:02Z,1360000,False,-15.0,111.0,1,right,P. Washington 11' driving floating Jump Shot (4 PTS) (D. Russell 2 AST),"[1629023, 1626156]",1610612742.0,DAL,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,11.2,Made,4.0,D. Russell,1626156.0,2.0,,,,,,
140,PT01M12.00S,2025-12-27T22:30:10.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,7.440867279894875,64.4607843137255,1610612758,31,18,2025-12-27T22:37:26Z,1380000,False,-72.0,17.0,1,left,MISS D. Schröder 7' driving floating Shot - blocked,"[203471, 202691]",1610612758.0,SAC,driving floating,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.44,Missed,,,,,,,,,Thompson,202691.0
141,PT01M12.00S,2025-12-27T22:30:10.1Z,1,REGULAR,block,,[],202691,,,1610612758,31,18,2025-12-27T22:30:16Z,1390000,False,,,0,,K. Thompson BLOCK (1 BLK),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
142,PT01M11.00S,2025-12-27T22:30:11.1Z,1,REGULAR,rebound,defensive,[],202691,,,1610612742,31,18,2025-12-27T22:37:26Z,1400000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,140.0,1.0,1.0,0.0,,
143,PT00M58.40S,2025-12-27T22:30:22.4Z,1,REGULAR,3pt,Jump Shot,[],202691,68.41327201051249,69.6078431372549,1610612742,31,21,2025-12-27T22:30:29Z,1410000,False,98.0,244.0,1,right,K. Thompson 26' 3PT  (3 PTS) (P. Washington 1 AST),"[202691, 1629023]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,26.33,Made,3.0,P. Washington,1629023.0,1.0,,,,,,
145,PT00M41.00S,2025-12-27T22:30:42.2Z,1,REGULAR,turnover,lost ball,[],1642363,,,1610612758,31,21,2025-12-27T22:30:47Z,1430000,False,,,0,,N. Clifford lost ball TURNOVER (1 TO),"[1642363, 1630230]",1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1.0,Marshall,1630230.0,,,,,,,,,,,,
146,PT00M41.00S,2025-12-27T22:30:42.2Z,1,REGULAR,steal,,[],1630230,,,1610612742,31,21,2025-12-27T22:30:45Z,1440000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
147,PT00M35.50S,2025-12-27T22:30:48.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630230,91.93495400788436,45.588235294117645,1610612742,31,23,2025-12-27T22:30:57Z,1450000,False,-22.0,23.0,1,right,N. Marshall running Layup (2 PTS),[1630230],1610612742.0,DAL,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,3.21,Made,2.0,,,,,,,,,
148,PT00M18.50S,2025-12-27T22:31:08.5Z,1,REGULAR,2pt,Jump Shot,[],203471,16.770696452036795,73.0392156862745,1610612758,31,23,2025-12-27T22:39:09Z,1460000,False,-115.0,105.0,1,left,MISS D. Schröder 15' pullup Shot,[203471],1610612758.0,SAC,pullup,,,Schröder,D. Schröder,,,,,Mid-Range,8-16 Left,,,,,,,,,15.59,Missed,,,,,,,,,,
149,PT00M14.10S,2025-12-27T22:31:12.9Z,1,REGULAR,rebound,defensive,[],202691,,,1610612742,31,23,2025-12-27T22:39:09Z,1470000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,148.0,2.0,2.0,0.0,,
150,PT00M06.60S,2025-12-27T22:31:19.6Z,1,REGULAR,3pt,Jump Shot,[],202691,64.73390275952694,51.9607843137255,1610612742,31,23,2025-12-27T22:42:15Z,1480000,False,10.0,279.0,1,right,MISS K. Thompson 27' pullup 3PT,[202691],1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,27.92,Missed,,,,,,,,,,
151,PT00M03.10S,2025-12-27T22:31:23.1Z,1,REGULAR,rebound,defensive,[],1642928,,,1610612758,31,23,2025-12-27T22:31:23Z,1490000,False,,,0,,D. Cardwell REBOUND (Off:1 Def:1),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,150.0,2.0,1.0,1.0,,
152,PT00M00.00S,2025-12-27T22:31:35.5Z,1,REGULAR,period,end,[],0,,,1610612758,31,23,2025-12-27T22:31:35Z,1500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-12-27T22:32:45.3Z,2,REGULAR,substitution,out,['startperiod'],1630173,,,1610612758,31,23,2025-12-27T22:34:11Z,1510000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-12-27T22:32:45.3Z,2,REGULAR,substitution,out,['startperiod'],1630230,,,1610612758,31,23,2025-12-27T22:34:11Z,1520000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-12-27T22:32:45.3Z,2,REGULAR,substitution,out,['startperiod'],1630619,,,1610612758,31,23,2025-12-27T22:34:11Z,1530000,False,,,0,,SUB out: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-12-27T22:32:45.3Z,2,REGULAR,substitution,in,['startperiod'],203926,,,1610612758,31,23,2025-12-27T22:34:11Z,1540000,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-12-27T22:32:45.3Z,2,REGULAR,substitution,in,['startperiod'],1628997,,,1610612758,31,23,2025-12-27T22:34:11Z,1550000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-12-27T22:32:45.3Z,2,REGULAR,substitution,in,['startperiod'],1629655,,,1610612758,31,23,2025-12-27T22:34:11Z,1560000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-12-27T22:34:14.2Z,2,REGULAR,period,start,[],0,,,1610612742,31,23,2025-12-27T22:34:14Z,1570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M48.00S,2025-12-27T22:34:25.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,91.80354796320631,47.05882352941176,1610612742,31,23,2025-12-27T22:41:20Z,1580000,False,-15.0,25.0,1,right,MISS D. Russell driving floating bank Shot,[1626156],1610612742.0,DAL,driving floating bank,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,2.86,Missed,,,,,,,,,,
162,PT11M46.00S,2025-12-27T22:34:28.0Z,2,REGULAR,rebound,defensive,[],1642363,,,1610612758,31,23,2025-12-27T22:34:28Z,1590000,False,,,0,,N. Clifford REBOUND (Off:0 Def:2),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,161.0,2.0,2.0,0.0,,
163,PT11M37.00S,2025-12-27T22:34:36.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,7.30946123521682,49.754901960784316,1610612758,31,23,2025-12-27T22:44:33Z,1600000,False,1.0,16.0,1,left,MISS D. Schröder driving Layup,[203471],1610612758.0,SAC,driving,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,,,,,,,1.62,Missed,,,,,,,,,,
