actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
86,PT05M49.00S,2025-12-01T02:21:11.5Z,1,REGULAR,substitution,out,[],1641744,,,1610612758,15,23,2025-12-01T02:21:30Z,710000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M49.00S,2025-12-01T02:21:11.5Z,1,REGULAR,substitution,in,[],1630173,,,1610612758,15,23,2025-12-01T02:21:30Z,720000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M49.00S,2025-12-01T02:21:11.5Z,1,REGULAR,substitution,in,[],1642875,,,1610612758,15,23,2025-12-01T02:21:30Z,730000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M49.00S,2025-12-01T02:21:11.5Z,1,REGULAR,substitution,in,[],1628370,,,1610612758,15,23,2025-12-01T02:21:30Z,740000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M49.00S,2025-12-01T02:21:11.5Z,1,REGULAR,substitution,in,[],1642363,,,1610612758,15,23,2025-12-01T02:21:30Z,750000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M49.00S,2025-12-01T02:21:11.5Z,1,REGULAR,substitution,in,[],1629111,,,1610612758,15,23,2025-12-01T02:21:30Z,760000,False,,,0,,SUB in: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M34.00S,2025-12-01T02:21:49.4Z,1,REGULAR,2pt,Jump Shot,[],203897,17.69053876478318,72.54901960784314,1610612758,17,23,2025-12-01T02:21:59Z,770000,False,-113.0,114.0,1,left,Z. LaVine 16' fadeaway Jump Shot (9 PTS),[203897],1610612758.0,SAC,fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,16.02,Made,,,,,9.0,,,,,,,,,,,,,
93,PT05M19.00S,2025-12-01T02:22:04.2Z,1,REGULAR,3pt,Jump Shot,[],1642285,65.52233902759527,58.08823529411765,1610612763,17,26,2025-12-01T02:35:58Z,780000,False,40.0,272.0,1,right,C. Spencer 27' 3PT pullup (3 PTS) (S. Aldama 2 AST),"[1642285, 1630583]",1610612763.0,MEM,pullup,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Center,27.46,Made,,,,,3.0,S. Aldama,1630583.0,2.0,,,,,,,,,,
95,PT05M00.00S,2025-12-01T02:22:23.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,7.30946123521682,62.745098039215684,1610612758,19,26,2025-12-01T02:22:36Z,800000,False,-64.0,16.0,1,left,P. Achiuwa 6' driving bank Jump Shot (2 PTS) (Z. LaVine 1 AST),"[1630173, 203897]",1610612758.0,SAC,driving bank,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,6.57,Made,,,,,2.0,Z. LaVine,203897.0,1.0,,,,,,,,,,
97,PT04M49.00S,2025-12-01T02:22:35.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,86.5473061760841,63.48039215686274,1610612763,19,26,2025-12-01T02:22:45Z,820000,False,67.0,74.0,1,right,MISS S. Aldama 10' driving bank Shot,[1630583],1610612763.0,MEM,driving bank,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Right,10.01,Missed,,,,,,,,,,,,,,,,,,
98,PT04M44.00S,2025-12-01T02:22:39.2Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612763,19,26,2025-12-01T02:22:39Z,830000,False,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Right,,,97.0,1.0,0.0,1.0,,,,,,,,,,,,,,
101,PT04M43.00S,2025-12-01T02:22:59.2Z,1,REGULAR,foul,personal,[],1628370,,,1610612763,19,26,2025-12-01T02:23:44Z,860000,False,,,0,,M. Monk personal FOUL (1 PF),"[1628370, 1642377]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202037.0,,1.0,0.0,Wells,1642377.0,,
103,PT04M33.00S,2025-12-01T02:23:09.9Z,1,REGULAR,turnover,bad pass,[],1630583,,,1610612763,19,26,2025-12-01T02:23:31Z,880000,False,,,0,,S. Aldama bad pass TURNOVER (1 TO),"[1630583, 203897]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1.0,,,,,LaVine,203897.0
104,PT04M33.00S,2025-12-01T02:23:09.9Z,1,REGULAR,steal,,[],203897,,,1610612758,19,26,2025-12-01T02:23:12Z,890000,False,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
105,PT04M25.00S,2025-12-01T02:23:18.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630173,8.886333771353483,49.26470588235294,1610612758,21,26,2025-12-01T02:38:16Z,900000,False,4.0,31.0,1,left,P. Achiuwa driving floating Jump Shot (4 PTS) (M. Monk 1 AST),"[1630173, 1628370]",1610612758.0,SAC,driving floating,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,3.12,Made,,,,,4.0,M. Monk,1628370.0,1.0,,,,,,,,,,
107,PT04M15.00S,2025-12-01T02:23:28.9Z,1,REGULAR,3pt,Jump Shot,[],1642285,63.9454664914586,41.66666666666667,1610612763,21,29,2025-12-01T02:39:02Z,920000,False,-42.0,286.0,1,right,C. Spencer 28' 3PT pullup (6 PTS),[1642285],1610612763.0,MEM,pullup,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Center,28.94,Made,,,,,6.0,,,,,,,,,,,,,
111,PT04M15.00S,2025-12-01T02:24:59.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,21,29,2025-12-01T02:24:59Z,930000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M15.00S,2025-12-01T02:25:55.0Z,1,REGULAR,substitution,out,[],203897,,,1610612758,21,29,2025-12-01T02:26:21Z,940000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT04M15.00S,2025-12-01T02:25:55.0Z,1,REGULAR,substitution,out,[],1642377,,,1610612758,21,29,2025-12-01T02:26:21Z,950000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT04M15.00S,2025-12-01T02:25:55.0Z,1,REGULAR,substitution,in,[],1631165,,,1610612758,21,29,2025-12-01T02:26:21Z,960000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT04M15.00S,2025-12-01T02:25:55.0Z,1,REGULAR,substitution,in,[],1628991,,,1610612758,21,29,2025-12-01T02:26:21Z,970000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT04M00.00S,2025-12-01T02:26:40.8Z,1,REGULAR,2pt,Jump Shot,[],1628370,20.97568988173456,35.78431372549019,1610612758,23,29,2025-12-01T02:26:47Z,980000,False,71.0,145.0,1,left,M. Monk 16' fadeaway Jump Shot (2 PTS),[1628370],1610612758.0,SAC,fadeaway,,,Monk,M. Monk,,,,,Mid-Range,16-24 Right Center,16.12,Made,,,,,2.0,,,,,,,,,,,,,
124,PT03M44.00S,2025-12-01T02:26:56.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,89.96386333771353,58.82352941176471,1610612763,23,29,2025-12-01T02:44:12Z,990000,False,44.0,42.0,1,right,MISS J. Landale 6' reverse Layup - blocked,"[1629111, 1642875]",1610612763.0,MEM,reverse,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,6.08,Missed,,,,,,,,,Raynaud,1642875.0,,,,,,,,
125,PT03M44.00S,2025-12-01T02:26:56.2Z,1,REGULAR,block,,[],1642875,,,1610612763,23,29,2025-12-01T02:26:58Z,1000000,False,,,0,,M. Raynaud BLOCK (1 BLK),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
126,PT03M40.00S,2025-12-01T02:27:00.2Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612758,23,29,2025-12-01T02:27:04Z,1010000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,124.0,1.0,1.0,0.0,,,,,,,,,,,,,,
127,PT03M38.00S,2025-12-01T02:27:02.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630173,9.674770039421814,49.26470588235294,1610612758,23,29,2025-12-01T02:27:10Z,1020000,False,4.0,38.0,1,left,MISS P. Achiuwa running Layup,[1630173],1610612758.0,SAC,running,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,3.86,Missed,,,,,,,,,,,,,,,,,,
128,PT03M35.00S,2025-12-01T02:27:05.3Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612763,23,29,2025-12-01T02:27:05Z,1030000,False,,,0,,J. Landale REBOUND (Off:1 Def:1),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,127.0,2.0,1.0,1.0,,,,,,,,,,,,,,
129,PT03M26.00S,2025-12-01T02:27:15.0Z,1,REGULAR,3pt,Jump Shot,[],1629111,64.60249671484888,45.588235294117645,1610612763,23,29,2025-12-01T02:27:23Z,1040000,False,-22.0,280.0,1,right,MISS J. Landale 28' 3PT,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Center,28.11,Missed,,,,,,,,,,,,,,,,,,
130,PT03M23.00S,2025-12-01T02:27:18.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,23,29,2025-12-01T02:27:23Z,1050000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Center,,,129.0,,,,,,,,,,,,,,,,,
132,PT03M10.00S,2025-12-01T02:27:38.7Z,1,REGULAR,3pt,Jump Shot,[],1630173,5.075558475689881,94.6078431372549,1610612758,26,29,2025-12-01T02:27:44Z,1070000,False,-223.0,-5.0,1,left,P. Achiuwa 3PT  (7 PTS) (M. Raynaud 1 AST),"[1630173, 1642875]",1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,22.31,Made,,,,,7.0,M. Raynaud,1642875.0,1.0,,,,,,,,,,
135,PT03M04.00S,2025-12-01T02:28:01.5Z,1,REGULAR,turnover,out-of-bounds,[],1642285,,,1610612763,26,29,2025-12-01T02:28:17Z,1100000,False,,,0,,C. Spencer bad pass out-of-bounds TURNOVER (2 TO),[1642285],1610612763.0,MEM,bad pass,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1162.0,2.0,,,,,,
136,PT02M53.00S,2025-12-01T02:28:17.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628370,6.521024967148489,36.029411764705884,1610612758,26,29,2025-12-01T02:48:49Z,1110000,False,70.0,9.0,1,left,MISS M. Monk 7' driving Layup - blocked,"[1628370, 1630583]",1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,7.05,Missed,,,,,,,,,Aldama,1630583.0,,,,,,,,
138,PT02M53.00S,2025-12-01T02:28:17.3Z,1,REGULAR,block,,[],1630583,,,1610612758,26,29,2025-12-01T03:00:15Z,1115000,False,,,0,,S. Aldama BLOCK (1 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
137,PT02M52.00S,2025-12-01T02:28:18.3Z,1,REGULAR,rebound,defensive,[],203484,,,1610612763,26,29,2025-12-01T02:28:35Z,1120000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,,
139,PT02M42.00S,2025-12-01T02:28:30.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642285,85.62746386333771,39.46078431372549,1610612763,26,29,2025-12-01T02:28:46Z,1130000,False,-53.0,83.0,1,right,MISS C. Spencer 9' fadeaway Shot,[1642285],1610612763.0,MEM,fadeaway,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),8-16 Left,9.8,Missed,,,,,,,,,,,,,,,,,,
140,PT02M42.00S,2025-12-01T02:28:34.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,26,29,2025-12-01T02:28:34Z,1140000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,139.0,,,,,,,,,,,,,,,,,
142,PT02M40.00S,2025-12-01T02:28:47.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630583,86.67871222076215,51.225490196078425,1610612763,26,31,2025-12-01T02:49:28Z,1160000,False,6.0,73.0,1,right,S. Aldama 7' floating Jump Shot (2 PTS) (K. Caldwell-Pope 2 AST),"[1630583, 203484]",1610612763.0,MEM,floating,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,7.3,Made,,,,,2.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,,,,
144,PT02M28.00S,2025-12-01T02:29:01.5Z,1,REGULAR,foul,offensive,[],1642875,,,1610612758,26,31,2025-12-01T02:29:16Z,1180000,False,,,0,,M. Raynaud offensive FOUL (1 PF),"[1642875, 203484]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1627963.0,,1.0,0.0,Caldwell-Pope,203484.0,,
146,PT02M28.00S,2025-12-01T02:29:01.5Z,1,REGULAR,turnover,offensive foul,[],1642875,,,1610612758,26,31,2025-12-01T02:29:01Z,1200000,False,,,0,,M. Raynaud offensive foul TURNOVER (1 TO),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1627963.0,1.0,,,,,,
147,PT02M19.00S,2025-12-01T02:29:26.9Z,1,REGULAR,foul,offensive,[],1629111,,,1610612763,26,31,2025-12-01T02:29:40Z,1210000,False,,,0,,J. Landale offensive FOUL (1 PF),"[1629111, 1631165]",1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1162.0,,1.0,0.0,Ellis,1631165.0,,
149,PT02M19.00S,2025-12-01T02:29:26.9Z,1,REGULAR,turnover,offensive foul,[],1629111,,,1610612763,26,31,2025-12-01T02:29:26Z,1230000,False,,,0,,J. Landale offensive foul TURNOVER (1 TO),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1162.0,1.0,,,,,,
150,PT02M05.00S,2025-12-01T02:29:53.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630173,7.30946123521682,53.67647058823529,1610612758,26,31,2025-12-01T02:30:02Z,1240000,False,-18.0,16.0,1,left,MISS P. Achiuwa driving Layup,[1630173],1610612758.0,SAC,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
151,PT02M02.00S,2025-12-01T02:29:56.9Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612758,26,31,2025-12-01T03:01:30Z,1250000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,150.0,2.0,1.0,1.0,,,,,,,,,,,,,,
341,PT02M01.00S,2025-12-01T02:29:58.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630173,8.672798948751643,48.20772058823529,1610612758,26,31,2025-12-01T04:35:12Z,1255000,False,9.0,29.0,1,left,MISS P. Achiuwa tip Layup,[1630173],1610612758.0,SAC,tip,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,,
342,PT02M01.00S,2025-12-01T02:29:58.5Z,1,REGULAR,rebound,offensive,[],1642875,,,1610612758,26,31,2025-12-01T03:02:39Z,1257500,False,,,0,,M. Raynaud REBOUND (Off:1 Def:0),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,341.0,1.0,0.0,1.0,,,,,,,,,,,,,,
152,PT01M58.00S,2025-12-01T02:30:03.1Z,1,REGULAR,foul,personal,['2freethrow'],1642285,,,1610612758,26,31,2025-12-01T02:30:12Z,1260000,False,,,0,,C. Spencer shooting personal FOUL (1 PF) (Ellis 2 FT),"[1642285, 1631165]",1610612763.0,MEM,shooting,,,Spencer,C. Spencer,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1162.0,,1.0,0.0,Ellis,1631165.0,,
154,PT01M58.00S,2025-12-01T02:30:37.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1631165,,,1610612758,26,31,2025-12-01T03:02:10Z,1280000,False,,,0,,MISS K. Ellis Free Throw 1 of 2,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
155,PT01M58.00S,2025-12-01T02:30:37.2Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,26,31,2025-12-01T02:31:26Z,1290000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,154.0,,,,,,,,,,,,,,,,,
156,PT01M58.00S,2025-12-01T02:30:38.1Z,1,REGULAR,substitution,out,[],203484,,,1610612758,26,31,2025-12-01T02:30:47Z,1300000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M58.00S,2025-12-01T02:30:38.1Z,1,REGULAR,substitution,out,[],1642285,,,1610612758,26,31,2025-12-01T02:30:47Z,1310000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT01M58.00S,2025-12-01T02:30:38.1Z,1,REGULAR,substitution,in,[],1642907,,,1610612758,26,31,2025-12-01T02:30:47Z,1320000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT01M58.00S,2025-12-01T02:30:38.1Z,1,REGULAR,substitution,in,[],1631246,,,1610612758,26,31,2025-12-01T02:30:47Z,1330000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT01M58.00S,2025-12-01T02:30:37.2Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1631165,,,1610612758,26,31,2025-12-01T03:02:10Z,1340000,False,,,0,,MISS K. Ellis Free Throw 2 of 2,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
161,PT01M55.00S,2025-12-01T02:30:40.2Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,26,31,2025-12-01T02:31:26Z,1350000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,,,
163,PT01M43.00S,2025-12-01T02:31:37.9Z,1,REGULAR,foul,technical,['1freethrow'],1642363,,,1610612763,26,31,2025-12-01T02:31:47Z,1370000,False,,,0,,N. Clifford defensive-3-second technical FOUL (1 Tech),[1642363],1610612758.0,SAC,defensive-3-second,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,1627963.0,,0.0,1.0,,,,
164,PT01M43.00S,2025-12-01T02:31:48.3Z,1,REGULAR,freethrow,1 of 1,[],1642907,,,1610612763,26,31,2025-12-01T02:31:48Z,1380000,False,,,0,,MISS C. Coward technical Free Throw 1 of 1,[1642907],1610612763.0,MEM,technical,,,Coward,C. Coward,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
165,PT01M43.00S,2025-12-01T02:31:48.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,26,31,2025-12-01T02:31:48Z,1390000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,164.0,,,,,,,,,,,,,,,,,
166,PT01M36.00S,2025-12-01T02:32:08.5Z,1,REGULAR,turnover,bad pass,[],1642907,,,1610612763,26,31,2025-12-01T02:32:15Z,1400000,False,,,0,,C. Coward bad pass TURNOVER (1 TO),"[1642907, 1628370]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,,,,,Monk,1628370.0
167,PT01M36.00S,2025-12-01T02:32:08.5Z,1,REGULAR,steal,,[],1628370,,,1610612758,26,31,2025-12-01T03:00:28Z,1410000,False,,,0,,M. Monk STEAL (1 STL),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
168,PT01M32.00S,2025-12-01T02:32:12.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628370,7.5722733245729295,45.83333333333333,1610612758,28,31,2025-12-01T02:32:29Z,1420000,False,21.0,19.0,1,left,M. Monk running DUNK (4 PTS) (K. Ellis 1 AST),"[1628370, 1631165]",1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,2.8,Made,,,,,4.0,K. Ellis,1631165.0,1.0,,,,,,,,,,
170,PT01M09.00S,2025-12-01T02:32:34.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,89.30683311432325,64.2156862745098,1610612763,28,31,2025-12-01T02:54:21Z,1440000,False,71.0,48.0,1,right,MISS J. Jackson Jr. 8' driving floating bank Shot,[1628991],1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Right,8.58,Missed,,,,,,,,,,,,,,,,,,
171,PT01M06.00S,2025-12-01T02:32:37.7Z,1,REGULAR,rebound,defensive,[],1642363,,,1610612758,28,31,2025-12-01T02:32:41Z,1450000,False,,,0,,N. Clifford REBOUND (Off:0 Def:1),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),8-16 Right,,,170.0,1.0,1.0,0.0,,,,,,,,,,,,,,
172,PT01M03.00S,2025-12-01T02:32:41.3Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1642363,9.674770039421814,49.26470588235294,1610612758,30,31,2025-12-01T02:54:44Z,1460000,False,4.0,38.0,1,left,N. Clifford driving floating Jump Shot (2 PTS),[1642363],1610612758.0,SAC,driving floating,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,3.86,Made,,,,,2.0,,,,,,,,,,,,,
173,PT00M48.40S,2025-12-01T02:32:56.8Z,1,REGULAR,3pt,Jump Shot,[],1642907,66.17936925098554,35.294117647058826,1610612763,30,31,2025-12-01T02:33:03Z,1470000,False,-74.0,265.0,1,right,MISS C. Coward 27' 3PT,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Center,27.54,Missed,,,,,,,,,,,,,,,,,,
174,PT00M44.50S,2025-12-01T02:33:00.7Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,30,31,2025-12-01T02:33:03Z,1480000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,173.0,1.0,1.0,0.0,,,,,,,,,,,,,,
175,PT00M41.00S,2025-12-01T02:33:04.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642875,5.863994743758213,52.94117647058824,1610612758,32,31,2025-12-01T02:33:17Z,1490000,False,-15.0,3.0,1,left,M. Raynaud running Layup (2 PTS) (M. Monk 2 AST),"[1642875, 1628370]",1610612758.0,SAC,running,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,2.0,M. Monk,1628370.0,2.0,,,,,,,,,,
177,PT00M27.10S,2025-12-01T02:33:24.9Z,1,REGULAR,3pt,Jump Shot,[],1631246,64.47109067017082,72.54901960784314,1610612763,32,31,2025-12-01T02:33:29Z,1510000,False,113.0,281.0,1,right,MISS V. Williams Jr. 30' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,30.32,Missed,,,,,,,,,,,,,,,,,,
178,PT00M24.80S,2025-12-01T02:33:27.1Z,1,REGULAR,rebound,defensive,[],1642875,,,1610612758,32,31,2025-12-01T02:33:27Z,1520000,False,,,0,,M. Raynaud REBOUND (Off:1 Def:1),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Right Center,,,177.0,2.0,1.0,1.0,,,,,,,,,,,,,,
179,PT00M04.30S,2025-12-01T02:33:47.6Z,1,REGULAR,3pt,Jump Shot,[],1642363,32.670827858081466,58.08823529411765,1610612758,35,31,2025-12-01T02:33:57Z,1530000,False,-40.0,255.0,1,left,N. Clifford 25' 3PT pullup (5 PTS) (M. Monk 3 AST),"[1642363, 1628370]",1610612758.0,SAC,pullup,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Center,25.78,Made,,,,,5.0,M. Monk,1628370.0,3.0,,,,,,,,,,
