actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
378,PT12M00.00S,2026-02-05T04:26:43.0Z,3,REGULAR,substitution,in,['startperiod'],203897,,,1610612763,57,58,2026-02-05T04:27:37Z,3730000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2026-02-05T04:26:43.0Z,3,REGULAR,substitution,in,['startperiod'],1627734,,,1610612763,57,58,2026-02-05T04:27:37Z,3740000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2026-02-05T04:26:43.0Z,3,REGULAR,substitution,in,['startperiod'],201566,,,1610612763,57,58,2026-02-05T04:27:37Z,3750000,False,,,0,,SUB in: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2026-02-05T04:26:43.0Z,3,REGULAR,substitution,in,['startperiod'],1630583,,,1610612763,57,58,2026-02-05T04:27:37Z,3760000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2026-02-05T04:26:43.0Z,3,REGULAR,substitution,in,['startperiod'],1629660,,,1610612763,57,58,2026-02-05T04:27:37Z,3770000,False,,,0,,SUB in: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2026-02-05T04:27:32.3Z,3,REGULAR,period,start,[],0,,,1610612763,57,58,2026-02-05T04:27:37Z,3780000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT11M46.00S,2026-02-05T04:27:47.8Z,3,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612763,57,58,2026-02-05T04:27:58Z,3790000,False,,,0,,D. Sabonis shooting personal FOUL (2 PF) (Jerome 2 FT),"[1627734, 1629660]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,200834.0,2.0,0.0,Jerome,1629660.0,,,,,,,,,,,,,,,
386,PT11M46.00S,2026-02-05T04:28:10.4Z,3,REGULAR,freethrow,1 of 2,[],1629660,,,1610612763,57,58,2026-02-05T04:28:10Z,3810000,False,,,0,,MISS T. Jerome Free Throw 1 of 2,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
387,PT11M46.00S,2026-02-05T04:28:10.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,57,58,2026-02-05T04:28:10Z,3820000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,386.0,,,,,,,,
388,PT11M46.00S,2026-02-05T04:28:25.3Z,3,REGULAR,freethrow,2 of 2,[],1629660,,,1610612763,57,59,2026-02-05T04:28:25Z,3830000,False,,,0,,T. Jerome Free Throw 2 of 2 (14 PTS),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,
389,PT11M30.00S,2026-02-05T04:28:42.9Z,3,REGULAR,foul,personal,[],1642377,,,1610612758,57,59,2026-02-05T04:31:46Z,3840000,False,,,0,,J. Wells personal FOUL (3 PF),"[1642377, 203897]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Mid-Range,8-16 Left,202056.0,3.0,0.0,LaVine,203897.0,,,,,,,,,,,,,,,
391,PT11M26.00S,2026-02-05T04:29:00.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,89.04402102496715,42.15686274509804,1610612758,57,59,2026-02-05T04:32:18Z,3860000,False,-39.0,50.0,1,right,MISS Z. LaVine 6' driving floating bank Shot,[203897],1610612758.0,SAC,driving floating bank,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.39,Missed,,,,,,,,,,,,,
392,PT11M24.00S,2026-02-05T04:29:02.6Z,3,REGULAR,rebound,defensive,[],1642907,,,1610612763,57,59,2026-02-05T04:32:18Z,3870000,False,,,0,,C. Coward REBOUND (Off:1 Def:3),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,391.0,4.0,3.0,1.0,,,,,
393,PT11M15.00S,2026-02-05T04:29:11.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642377,15.193823915900131,63.48039215686274,1610612763,57,59,2026-02-05T04:32:42Z,3880000,False,-67.0,90.0,1,left,MISS J. Wells 11' pullup Shot,[1642377],1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,In The Paint (Non-RA),8-16 Left,,,,,,11.27,Missed,,,,,,,,,,,,,
394,PT11M14.00S,2026-02-05T04:29:12.5Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,57,59,2026-02-05T04:29:29Z,3890000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,393.0,8.0,6.0,2.0,,,,,
395,PT11M09.00S,2026-02-05T04:29:18.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201566,92.19776609724047,59.55882352941176,1610612758,59,59,2026-02-05T04:33:19Z,3900000,False,48.0,21.0,1,right,R. Westbrook running Layup (5 PTS),[201566],1610612758.0,SAC,running,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.21,Made,5.0,,,,,,,,,,,,
396,PT10M47.00S,2026-02-05T04:29:42.2Z,3,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612763,59,59,2026-02-05T04:29:53Z,3910000,False,,,0,,D. Hunter shooting personal FOUL (2 PF) (Aldama 2 FT),"[1629631, 1630583]",1610612758.0,SAC,shooting,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,202056.0,2.0,0.0,Aldama,1630583.0,,,,,,,,,,,,,,,
400,PT10M47.00S,2026-02-05T04:30:06.4Z,3,REGULAR,freethrow,1 of 2,[],1630583,,,1610612763,59,59,2026-02-05T04:30:06Z,3930000,False,,,0,,MISS S. Aldama Free Throw 1 of 2,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
401,PT10M47.00S,2026-02-05T04:30:06.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,59,59,2026-02-05T04:30:06Z,3940000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,
402,PT10M47.00S,2026-02-05T04:30:20.0Z,3,REGULAR,freethrow,2 of 2,[],1630583,,,1610612763,59,60,2026-02-05T04:30:20Z,3950000,False,,,0,,S. Aldama Free Throw 2 of 2 (5 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
403,PT10M30.00S,2026-02-05T04:30:38.1Z,3,REGULAR,3pt,Jump Shot,[],201566,69.59592641261499,21.07843137254902,1610612758,62,60,2026-02-05T04:30:42Z,3960000,False,-145.0,233.0,1,right,R. Westbrook 27' 3PT  (8 PTS) (D. Hunter 1 AST),"[201566, 1629631]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,27.45,Made,8.0,D. Hunter,1629631.0,1.0,,,,,,,,,
405,PT10M19.00S,2026-02-05T04:30:49.5Z,3,REGULAR,turnover,bad pass,[],1641713,,,1610612763,62,60,2026-02-05T04:30:55Z,3980000,False,,,0,,G. Jackson bad pass TURNOVER (1 TO),"[1641713, 203897]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,LaVine,203897.0
406,PT10M19.00S,2026-02-05T04:30:49.5Z,3,REGULAR,steal,,[],203897,,,1610612758,62,60,2026-02-05T04:30:52Z,3990000,False,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
407,PT10M19.00S,2026-02-05T04:30:53.1Z,3,REGULAR,foul,personal,[],1629660,,,1610612758,62,60,2026-02-05T04:31:03Z,4000000,False,,,0,,T. Jerome personal FOUL (2 PF),"[1629660, 203897]",1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,202056.0,2.0,0.0,LaVine,203897.0,,,,,,,,,,,,,,,
409,PT10M08.00S,2026-02-05T04:31:19.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627734,88.51839684625493,41.66666666666667,1610612758,62,60,2026-02-05T04:31:24Z,4020000,False,-42.0,55.0,1,right,MISS D. Sabonis 6' turnaround bank Shot,[1627734],1610612758.0,SAC,turnaround bank,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.93,Missed,,,,,,,,,,,,,
410,PT10M06.00S,2026-02-05T04:31:21.4Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,62,60,2026-02-05T04:31:24Z,4030000,False,,,0,,S. Aldama REBOUND (Off:0 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,409.0,2.0,2.0,0.0,,,,,
411,PT10M02.00S,2026-02-05T04:31:25.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641713,6.915243101182654,4.6568627450980395,1610612763,62,63,2026-02-05T04:31:30Z,4040000,False,227.0,13.0,1,left,G. Jackson 3PT running (9 PTS) (T. Jerome 4 AST),"[1641713, 1629660]",1610612763.0,MEM,running,,,Jackson,G. Jackson,,,,,Right Corner 3,24+ Right,,,,,,22.7,Made,9.0,T. Jerome,1629660.0,4.0,,,,,,,,,
413,PT09M45.00S,2026-02-05T04:31:43.2Z,3,REGULAR,turnover,bad pass,[],1629631,,,1610612758,62,63,2026-02-05T04:31:47Z,4060000,False,,,0,,D. Hunter bad pass TURNOVER (1 TO),"[1629631, 1629660]",1610612758.0,SAC,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Jerome,1629660.0
414,PT09M45.00S,2026-02-05T04:31:43.2Z,3,REGULAR,steal,,[],1629660,,,1610612763,62,63,2026-02-05T04:31:45Z,4070000,False,,,0,,T. Jerome STEAL (1 STL),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
415,PT09M42.00S,2026-02-05T04:31:48.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629660,30.436925098554536,22.54901960784314,1610612763,62,63,2026-02-05T04:36:46Z,4080000,False,137.0,234.0,1,left,MISS T. Jerome 27' pullup 3PT,[1629660],1610612763.0,MEM,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,,,,,,27.1,Missed,,,,,,,,,,,,,
416,PT09M39.00S,2026-02-05T04:31:51.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,62,63,2026-02-05T04:36:46Z,4090000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,415.0,,,,,,,,
419,PT09M35.00S,2026-02-05T04:32:25.4Z,3,REGULAR,turnover,out-of-bounds,[],1630583,,,1610612763,62,63,2026-02-05T04:32:33Z,4120000,False,,,0,,S. Aldama lost ball out-of-bounds TURNOVER (1 TO),[1630583],1610612763.0,MEM,lost ball,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,200834.0,,,,,,,,,,,,,,,,,1.0,,
420,PT09M23.00S,2026-02-05T04:32:39.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201942,84.70762155059133,68.13725490196079,1610612758,62,63,2026-02-05T04:32:45Z,4130000,False,91.0,91.0,1,right,MISS D. DeRozan 12' turnaround Shot,[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,,,,,,12.86,Missed,,,,,,,,,,,,,
421,PT09M20.00S,2026-02-05T04:32:42.9Z,3,REGULAR,rebound,defensive,[],1642907,,,1610612763,62,63,2026-02-05T04:32:45Z,4140000,False,,,0,,C. Coward REBOUND (Off:1 Def:4),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,420.0,5.0,4.0,1.0,,,,,
422,PT09M17.00S,2026-02-05T04:32:46.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642907,7.966491458607096,50.245098039215684,1610612763,62,65,2026-02-05T04:32:53Z,4150000,False,-1.0,22.0,1,left,C. Coward running Layup (5 PTS),[1642907],1610612763.0,MEM,running,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,,,,,,2.24,Made,5.0,,,,,,,,,,,,
423,PT09M16.00S,2026-02-05T04:33:02.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,62,65,2026-02-05T04:33:02Z,4160000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT08M57.00S,2026-02-05T04:36:10.2Z,3,REGULAR,3pt,Jump Shot,[],201566,84.57621550591328,4.166666666666666,1610612758,62,65,2026-02-05T04:36:13Z,4170000,False,-229.0,92.0,1,right,MISS R. Westbrook 24' 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left,,,,,,24.72,Missed,,,,,,,,,,,,,
425,PT08M55.00S,2026-02-05T04:36:12.2Z,3,REGULAR,rebound,defensive,[],1642907,,,1610612763,62,65,2026-02-05T04:36:13Z,4180000,False,,,0,,C. Coward REBOUND (Off:1 Def:5),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left,,,,,,,,,,,,424.0,6.0,5.0,1.0,,,,,
426,PT08M50.00S,2026-02-05T04:36:17.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642377,25.443495400788436,83.33333333333334,1610612763,62,68,2026-02-05T04:36:24Z,4190000,False,-167.0,187.0,1,left,J. Wells 25' 3PT running (9 PTS) (C. Coward 4 AST),"[1642377, 1642907]",1610612763.0,MEM,running,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,,,,,,25.03,Made,9.0,C. Coward,1642907.0,4.0,,,,,,,,,
428,PT08M42.00S,2026-02-05T04:36:29.4Z,3,REGULAR,foul,personal,['2freethrow'],1641713,,,1610612758,62,68,2026-02-05T04:36:44Z,4210000,False,,,0,,G. Jackson shooting personal FOUL (3 PF) (LaVine 2 FT),"[1641713, 203897]",1610612763.0,MEM,shooting,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),8-16 Left,200834.0,3.0,0.0,LaVine,203897.0,,,,,,,,,,,,,,,
430,PT08M42.00S,2026-02-05T04:36:53.7Z,3,REGULAR,freethrow,1 of 2,[],203897,,,1610612758,63,68,2026-02-05T04:36:53Z,4230000,False,,,0,,Z. LaVine Free Throw 1 of 2 (3 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
431,PT08M42.00S,2026-02-05T04:37:07.6Z,3,REGULAR,freethrow,2 of 2,[],203897,,,1610612758,64,68,2026-02-05T04:37:07Z,4240000,False,,,0,,Z. LaVine Free Throw 2 of 2 (4 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
432,PT08M24.00S,2026-02-05T04:37:28.4Z,3,REGULAR,2pt,Jump Shot,[],1630583,7.6215505913272015,67.67003676470588,1610612763,64,70,2026-02-05T04:37:34Z,4250000,False,-88.0,19.0,1,left,S. Aldama 9' turnaround Jump Shot (7 PTS) (T. Jerome 5 AST),"[1630583, 1629660]",1610612763.0,MEM,turnaround,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Left,,,,,,9.04,Made,7.0,T. Jerome,1629660.0,5.0,,,,,,,,,
434,PT08M04.00S,2026-02-05T04:37:47.3Z,3,REGULAR,3pt,Jump Shot,[],203897,64.47109067017082,24.754901960784316,1610612758,67,70,2026-02-05T04:41:49Z,4270000,False,-126.0,281.0,1,right,Z. LaVine 30' 3PT  (7 PTS) (D. DeRozan 4 AST),"[203897, 201942]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,,,30.85,Made,7.0,D. DeRozan,201942.0,4.0,,,,,,,,,
436,PT07M45.00S,2026-02-05T04:38:06.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,10.5946123521682,55.392156862745104,1610612763,67,72,2026-02-05T04:38:10Z,4290000,False,-27.0,47.0,1,left,T. Jerome driving Layup (16 PTS),[1629660],1610612763.0,MEM,driving,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.43,Made,16.0,,,,,,,,,,,,
437,PT07M30.00S,2026-02-05T04:38:21.4Z,3,REGULAR,3pt,Jump Shot,[],1629631,66.17936925098554,33.33333333333333,1610612758,70,72,2026-02-05T04:38:27Z,4300000,False,-83.0,265.0,1,right,D. Hunter 27' 3PT  (6 PTS) (R. Westbrook 4 AST),"[1629631, 201566]",1610612758.0,SAC,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,,,,,,27.82,Made,6.0,R. Westbrook,201566.0,4.0,,,,,,,,,
440,PT07M20.00S,2026-02-05T04:38:42.9Z,3,REGULAR,substitution,out,[],1642907,,,1610612763,70,72,2026-02-05T04:38:55Z,4330000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT07M20.00S,2026-02-05T04:38:42.9Z,3,REGULAR,substitution,out,[],1641713,,,1610612763,70,72,2026-02-05T04:38:55Z,4340000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT07M20.00S,2026-02-05T04:38:42.9Z,3,REGULAR,substitution,out,[],1629660,,,1610612763,70,72,2026-02-05T04:38:55Z,4350000,False,,,0,,SUB out: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT07M20.00S,2026-02-05T04:38:42.9Z,3,REGULAR,substitution,in,[],1642942,,,1610612763,70,72,2026-02-05T04:38:55Z,4360000,False,,,0,,SUB in: J. Mashack,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT07M20.00S,2026-02-05T04:38:42.9Z,3,REGULAR,substitution,in,[],1642285,,,1610612763,70,72,2026-02-05T04:38:55Z,4370000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT07M20.00S,2026-02-05T04:38:42.9Z,3,REGULAR,substitution,in,[],203484,,,1610612763,70,72,2026-02-05T04:38:55Z,4380000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT07M14.00S,2026-02-05T04:39:13.6Z,3,REGULAR,3pt,Jump Shot,[],1642377,29.6484888304862,78.43137254901961,1610612763,70,75,2026-02-05T04:39:17Z,4390000,False,-142.0,226.0,1,left,J. Wells 26' 3PT  (12 PTS) (C. Spencer 3 AST),"[1642377, 1642285]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,,,,,,26.72,Made,12.0,C. Spencer,1642285.0,3.0,,,,,,,,,
448,PT07M04.00S,2026-02-05T04:39:24.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,91.67214191852825,59.068627450980394,1610612758,70,75,2026-02-05T04:39:28Z,4410000,False,45.0,26.0,1,right,MISS Z. LaVine driving reverse Layup,[203897],1610612758.0,SAC,driving reverse,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.21,Missed,,,,,,,,,,,,,
449,PT07M02.00S,2026-02-05T04:39:26.0Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,70,75,2026-02-05T04:39:28Z,4420000,False,,,0,,S. Aldama REBOUND (Off:0 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,448.0,3.0,3.0,0.0,,,,,
450,PT06M57.00S,2026-02-05T04:39:30.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642285,15.719448094612352,4.411764705882353,1610612763,70,75,2026-02-05T04:39:35Z,4430000,False,228.0,95.0,1,left,MISS C. Spencer 24' running 3PT,[1642285],1610612763.0,MEM,running,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Right Center,,,,,,24.7,Missed,,,,,,,,,,,,,
451,PT06M56.00S,2026-02-05T04:39:31.5Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,70,75,2026-02-05T04:43:43Z,4440000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,450.0,9.0,7.0,2.0,,,,,
452,PT06M54.00S,2026-02-05T04:39:34.2Z,3,REGULAR,turnover,lost ball,[],1627734,,,1610612758,70,75,2026-02-05T04:39:46Z,4450000,False,,,0,,D. Sabonis lost ball TURNOVER (1 TO),"[1627734, 1642942]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Mashack,1642942.0
453,PT06M54.00S,2026-02-05T04:39:34.2Z,3,REGULAR,steal,,[],1642942,,,1610612763,70,75,2026-02-05T04:39:36Z,4460000,False,,,0,,J. Mashack STEAL (2 STL),[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
454,PT06M50.00S,2026-02-05T04:39:38.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642377,31.488173455978973,32.84313725490196,1610612763,70,78,2026-02-05T04:39:48Z,4470000,False,86.0,243.0,1,left,J. Wells 25' 3PT  (15 PTS) (J. Mashack 3 AST),"[1642377, 1642942]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,,,,,,25.82,Made,15.0,J. Mashack,1642942.0,3.0,,,,,,,,,
456,PT06M30.00S,2026-02-05T04:39:57.5Z,3,REGULAR,2pt,Jump Shot,[],1629631,78.40013140604468,37.00980392156863,1610612758,72,78,2026-02-05T04:44:46Z,4490000,False,-65.0,151.0,1,right,D. Hunter 16' pullup Jump Shot (8 PTS) (D. Sabonis 2 AST),"[1629631, 1627734]",1610612758.0,SAC,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left Center,,,,,,16.39,Made,8.0,D. Sabonis,1627734.0,2.0,,,,,,,,,
458,PT06M18.00S,2026-02-05T04:40:09.8Z,3,REGULAR,3pt,Jump Shot,[],203484,33.459264126149804,46.32352941176471,1610612763,72,78,2026-02-05T04:45:05Z,4510000,False,18.0,262.0,1,left,MISS K. Caldwell-Pope 26' pullup 3PT,[203484],1610612763.0,MEM,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,,,,26.26,Missed,,,,,,,,,,,,,
459,PT06M16.00S,2026-02-05T04:40:11.8Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,72,78,2026-02-05T04:40:13Z,4520000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,458.0,10.0,8.0,2.0,,,,,
460,PT06M03.00S,2026-02-05T04:40:26.3Z,3,REGULAR,3pt,Jump Shot,[],201566,93.11760840998686,3.9215686274509802,1610612758,72,78,2026-02-05T04:45:36Z,4530000,False,-230.0,12.0,1,right,MISS R. Westbrook 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,,,,23.07,Missed,,,,,,,,,,,,,
461,PT06M01.00S,2026-02-05T04:40:28.3Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,72,78,2026-02-05T04:45:36Z,4540000,False,,,0,,S. Aldama REBOUND (Off:0 Def:4),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,460.0,4.0,4.0,0.0,,,,,
462,PT05M53.00S,2026-02-05T04:40:35.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642942,10.988830486202366,46.07843137254902,1610612763,72,80,2026-02-05T04:46:02Z,4550000,False,20.0,51.0,1,left,J. Mashack cutting Layup (2 PTS) (C. Spencer 4 AST),"[1642942, 1642285]",1610612763.0,MEM,cutting,,,Mashack,J. Mashack,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.44,Made,2.0,C. Spencer,1642285.0,4.0,,,,,,,,,
464,PT05M53.00S,2026-02-05T04:40:48.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,72,80,2026-02-05T04:40:48Z,4570000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT05M53.00S,2026-02-05T04:43:03.2Z,3,REGULAR,substitution,out,[],203897,,,1610612758,72,80,2026-02-05T04:43:40Z,4580000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT05M53.00S,2026-02-05T04:43:03.2Z,3,REGULAR,substitution,out,[],1627734,,,1610612758,72,80,2026-02-05T04:43:40Z,4590000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT05M53.00S,2026-02-05T04:43:03.2Z,3,REGULAR,substitution,out,[],1629631,,,1610612758,72,80,2026-02-05T04:43:40Z,4600000,False,,,0,,SUB out: D. Hunter,[1629631],1610612758.0,SAC,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
