actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
253,PT03M30.00S,2026-01-05T02:57:06.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631099,14.14257555847569,46.32352941176471,1610612758,36,53,2026-01-05T03:02:50Z,2480000,False,18.0,80.0,1,left,MISS K. Murray 8' driving floating Shot,[1631099],1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,8.25,Missed,,,,,,,,,,,,,,,
254,PT03M28.00S,2026-01-05T02:57:08.5Z,2,REGULAR,rebound,offensive,[],1642875,,,1610612758,36,53,2026-01-05T03:04:31Z,2490000,False,,,0,,M. Raynaud REBOUND (Off:2 Def:3),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,253.0,,,,,,5.0,3.0,2.0,,
255,PT03M24.00S,2026-01-05T02:57:12.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201566,30.962549277266753,61.51960784313726,1610612758,36,53,2026-01-05T03:04:48Z,2500000,False,-58.0,239.0,1,left,MISS R. Westbrook 24' 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,24.54,Missed,,,,,,,,,,,,,,,
256,PT03M23.00S,2026-01-05T02:57:13.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,36,53,2026-01-05T03:04:48Z,2510000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,255.0,,,,,,,,,,
257,PT03M23.00S,2026-01-05T02:57:18.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642875,,,1610612749,36,53,2026-01-05T02:57:37Z,2520000,False,,,0,,M. Raynaud loose ball personal FOUL (1 PF) (Porter Jr. 2 FT),"[1642875, 1629645]",1610612758.0,SAC,loose ball,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,1.0,0.0,Porter Jr.,1629645.0,,,,,
259,PT03M23.00S,2026-01-05T02:57:47.7Z,2,REGULAR,freethrow,1 of 2,[],1629645,,,1610612749,36,54,2026-01-05T02:57:47Z,2540000,False,,,0,,K. Porter Jr. Free Throw 1 of 2 (7 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
260,PT03M23.00S,2026-01-05T02:58:03.4Z,2,REGULAR,freethrow,2 of 2,[],1629645,,,1610612749,36,55,2026-01-05T02:58:03Z,2550000,False,,,0,,K. Porter Jr. Free Throw 2 of 2 (8 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
261,PT03M06.00S,2026-01-05T02:58:23.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,10.5946123521682,54.65686274509803,1610612758,36,55,2026-01-05T02:58:27Z,2560000,False,-23.0,47.0,1,left,MISS Z. LaVine driving Layup - blocked,"[203897, 1626167]",1610612758.0,SAC,driving,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,5.25,Missed,,,,,,,,,,,,,,Turner,1626167.0
262,PT03M06.00S,2026-01-05T02:58:23.0Z,2,REGULAR,block,,[],1626167,,,1610612758,36,55,2026-01-05T02:58:26Z,2570000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
263,PT03M04.00S,2026-01-05T02:58:25.0Z,2,REGULAR,rebound,defensive,[],1631260,,,1610612749,36,55,2026-01-05T03:05:47Z,2580000,False,,,0,,A. Green REBOUND (Off:0 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,261.0,,,,,,1.0,1.0,0.0,,
264,PT02M50.00S,2026-01-05T02:58:38.5Z,2,REGULAR,3pt,Jump Shot,[],1629645,73.27529566360053,83.57843137254902,1610612749,36,55,2026-01-05T02:58:41Z,2590000,False,168.0,199.0,1,right,MISS K. Porter Jr. 26' 3PT,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,26.01,Missed,,,,,,,,,,,,,,,
265,PT02M48.00S,2026-01-05T02:58:40.5Z,2,REGULAR,rebound,defensive,[],201566,,,1610612758,36,55,2026-01-05T02:58:41Z,2600000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,264.0,,,,,,3.0,3.0,0.0,,
266,PT02M45.00S,2026-01-05T02:58:46.9Z,2,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612758,36,55,2026-01-05T02:58:57Z,2610000,False,,,0,,A. Green shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1631260, 201566]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,1.0,0.0,Westbrook,201566.0,,,,,
268,PT02M45.00S,2026-01-05T02:59:12.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],201566,,,1610612758,37,55,2026-01-05T02:59:12Z,2630000,False,,,0,,R. Westbrook Free Throw 1 of 2 (4 PTS),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
269,PT02M45.00S,2026-01-05T02:59:15.2Z,2,REGULAR,substitution,out,[],1631157,,,1610612758,37,55,2026-01-05T02:59:20Z,2640000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M45.00S,2026-01-05T02:59:15.2Z,2,REGULAR,substitution,in,[],1629018,,,1610612758,37,55,2026-01-05T02:59:20Z,2650000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M45.00S,2026-01-05T02:59:30.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],201566,,,1610612758,38,55,2026-01-05T02:59:30Z,2660000,False,,,0,,R. Westbrook Free Throw 2 of 2 (5 PTS),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
272,PT02M30.00S,2026-01-05T02:59:47.7Z,2,REGULAR,turnover,lost ball,[],203507,,,1610612749,38,55,2026-01-05T02:59:55Z,2670000,False,,,0,,G. Antetokounmpo lost ball TURNOVER (2 TO),"[203507, 201566]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,2.0,Westbrook,201566.0,,,,,,,,,,,,,,,,,
273,PT02M30.00S,2026-01-05T02:59:47.7Z,2,REGULAR,steal,,[],201566,,,1610612758,38,55,2026-01-05T02:59:52Z,2680000,False,,,0,,R. Westbrook STEAL (2 STL),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
274,PT02M24.00S,2026-01-05T02:59:55.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626167,,,1610612758,38,55,2026-01-05T03:00:29Z,2690000,False,,,0,,M. Turner shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1626167, 201942]",1610612749.0,MIL,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1201.0,2.0,0.0,DeRozan,201942.0,,,,,
276,PT02M24.00S,2026-01-05T03:00:18.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612758,38,55,2026-01-05T03:00:18Z,2710000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M24.00S,2026-01-05T03:01:49.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",201942,,,1610612758,38,55,2026-01-05T03:07:39Z,2720000,False,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
278,PT02M24.00S,2026-01-05T03:01:49.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,38,55,2026-01-05T03:07:39Z,2730000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,277.0,,,,,,,,,,
279,PT02M24.00S,2026-01-05T03:01:49.6Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",201942,,,1610612758,39,55,2026-01-05T03:07:39Z,2740000,False,,,0,,D. DeRozan Free Throw 2 of 2 (9 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
280,PT02M16.00S,2026-01-05T03:02:17.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612749,39,55,2026-01-05T03:02:25Z,2750000,False,,,0,,D. DeRozan personal FOUL (1 PF) (Turner 2 FT),"[201942, 1626167]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2882.0,1.0,0.0,Turner,1626167.0,,,,,
282,PT02M16.00S,2026-01-05T03:02:38.1Z,2,REGULAR,freethrow,1 of 2,[],1626167,,,1610612749,39,56,2026-01-05T03:02:38Z,2770000,False,,,0,,M. Turner Free Throw 1 of 2 (9 PTS),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
283,PT02M16.00S,2026-01-05T03:02:52.6Z,2,REGULAR,freethrow,2 of 2,[],1626167,,,1610612749,39,57,2026-01-05T03:02:52Z,2780000,False,,,0,,M. Turner Free Throw 2 of 2 (10 PTS),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
284,PT02M08.00S,2026-01-05T03:03:05.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629018,,,1610612758,39,57,2026-01-05T03:03:13Z,2790000,False,,,0,,G. Trent Jr. shooting personal FOUL (2 PF) (Westbrook 2 FT),"[1629018, 201566]",1610612749.0,MIL,shooting,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,2.0,0.0,Westbrook,201566.0,,,,,
286,PT02M08.00S,2026-01-05T03:03:27.2Z,2,REGULAR,freethrow,1 of 2,[],201566,,,1610612758,40,57,2026-01-05T03:03:47Z,2810000,False,,,0,,R. Westbrook Free Throw 1 of 2 (6 PTS),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
287,PT02M08.00S,2026-01-05T03:03:27.2Z,2,REGULAR,freethrow,2 of 2,[],201566,,,1610612758,40,57,2026-01-05T03:03:47Z,2820000,False,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
288,PT02M05.00S,2026-01-05T03:03:30.2Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,40,57,2026-01-05T03:03:47Z,2830000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,287.0,,,,,,5.0,5.0,0.0,,
289,PT01M47.00S,2026-01-05T03:04:00.1Z,2,REGULAR,3pt,Jump Shot,[],1626167,66.44218134034165,42.64705882352941,1610612749,40,57,2026-01-05T03:04:04Z,2840000,False,-37.0,263.0,1,right,MISS M. Turner 26' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,26.55,Missed,,,,,,,,,,,,,,,
290,PT01M44.00S,2026-01-05T03:04:03.1Z,2,REGULAR,rebound,defensive,[],1642875,,,1610612758,40,57,2026-01-05T03:04:04Z,2850000,False,,,0,,M. Raynaud REBOUND (Off:2 Def:4),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Center,,,,,,,,,,289.0,,,,,,6.0,4.0,2.0,,
291,PT01M36.00S,2026-01-05T03:04:11.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642875,6.521024967148489,47.794117647058826,1610612758,42,57,2026-01-05T03:09:18Z,2860000,False,11.0,9.0,1,left,M. Raynaud cutting Layup (4 PTS) (R. Westbrook 1 AST),"[1642875, 201566]",1610612758.0,SAC,cutting,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,1.41,Made,4.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,
293,PT01M18.00S,2026-01-05T03:04:28.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,87.07293035479631,44.36274509803921,1610612749,42,59,2026-01-05T03:04:33Z,2880000,False,-28.0,69.0,1,right,K. Porter Jr. 7' driving Layup (10 PTS),[1629645],1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,7.45,Made,10.0,,,,,,,,,,,,,,
294,PT01M12.00S,2026-01-05T03:04:35.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,10.726018396846255,48.28431372549019,1610612758,42,59,2026-01-05T03:09:54Z,2890000,False,9.0,48.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612758.0,SAC,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,4.91,Missed,,,,,,,,,,,,,,,
295,PT01M11.00S,2026-01-05T03:04:36.3Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,42,59,2026-01-05T03:10:08Z,2900000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,294.0,,,,,,6.0,6.0,0.0,,
296,PT01M07.00S,2026-01-05T03:04:41.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,87.99277266754271,50.0,1610612749,42,61,2026-01-05T03:10:21Z,2910000,False,0.0,60.0,1,right,G. Antetokounmpo 6' running finger roll Layup (15 PTS),[203507],1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,6.04,Made,15.0,,,,,,,,,,,,,,
297,PT01M07.00S,2026-01-05T03:04:48.6Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",201566,,,1610612758,42,61,2026-01-05T03:04:59Z,2920000,False,,,0,,R. Westbrook technical FOUL (1 Tech),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,202007.0,1.0,1.0,,,,,,,
298,PT01M07.00S,2026-01-05T03:05:06.7Z,2,REGULAR,freethrow,1 of 1,[],1631260,,,1610612758,42,62,2026-01-05T03:05:06Z,2930000,False,,,0,,A. Green technical Free Throw 1 of 1 (1 PTS),[1631260],1610612749.0,MIL,technical,,,Green,A. Green,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
299,PT00M50.50S,2026-01-05T03:05:35.9Z,2,REGULAR,2pt,Jump Shot,[],203897,15.588042049934298,72.30392156862744,1610612758,42,62,2026-01-05T03:11:01Z,2940000,False,-112.0,94.0,1,left,MISS Z. LaVine 14' step back Shot,[203897],1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,,,,14.58,Missed,,,,,,,,,,,,,,,
300,PT00M47.90S,2026-01-05T03:05:38.5Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612749,42,62,2026-01-05T03:05:38Z,2950000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,299.0,,,,,,1.0,1.0,0.0,,
301,PT00M39.60S,2026-01-05T03:05:46.7Z,2,REGULAR,3pt,Jump Shot,[],1629018,69.99014454664915,27.450980392156865,1610612749,42,62,2026-01-05T03:06:08Z,2960000,False,-113.0,230.0,1,right,MISS G. Trent Jr. 25' 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,25.58,Missed,,,,,,,,,,,,,,,
302,PT00M38.00S,2026-01-05T03:05:48.3Z,2,REGULAR,rebound,offensive,[],1631260,,,1610612749,42,62,2026-01-05T03:11:43Z,2970000,False,,,0,,A. Green REBOUND (Off:1 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,301.0,,,,,,2.0,1.0,1.0,,
303,PT00M36.60S,2026-01-05T03:05:52.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629018,69.72733245729303,24.264705882352942,1610612749,42,62,2026-01-05T03:11:49Z,2980000,False,-129.0,232.0,1,right,MISS G. Trent Jr. 26' 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,26.54,Missed,,,,,,,,,,,,,,,
304,PT00M33.60S,2026-01-05T03:05:55.9Z,2,REGULAR,rebound,defensive,[],201942,,,1610612758,42,62,2026-01-05T03:11:49Z,2990000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,303.0,,,,,,3.0,3.0,0.0,,
305,PT00M25.80S,2026-01-05T03:06:03.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642875,10.200394218134035,38.23529411764706,1610612758,44,62,2026-01-05T03:12:12Z,3000000,False,59.0,43.0,1,left,M. Raynaud 7' alley-oop Layup (6 PTS) (D. DeRozan 2 AST),"[1642875, 201942]",1610612758.0,SAC,alley-oop,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,7.31,Made,6.0,D. DeRozan,201942.0,2.0,,,,,,,,,,,
307,PT00M03.70S,2026-01-05T03:06:27.2Z,2,REGULAR,3pt,Jump Shot,[],1626167,70.12155059132719,75.49019607843137,1610612749,44,62,2026-01-05T03:12:44Z,3020000,False,127.0,228.0,1,right,MISS M. Turner 26' pullup 3PT,[1626167],1610612749.0,MIL,pullup,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,26.16,Missed,,,,,,,,,,,,,,,
308,PT00M01.70S,2026-01-05T03:06:29.2Z,2,REGULAR,rebound,defensive,[],201942,,,1610612758,44,62,2026-01-05T03:12:44Z,3030000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:4),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,307.0,,,,,,4.0,4.0,0.0,,
309,PT00M00.40S,2026-01-05T03:06:32.3Z,2,REGULAR,heave,,[],0,,,1610612758,44,62,2026-01-05T03:13:21Z,3040000,False,,,0,,SAC Heave,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,16-24 Center,,,,61.7,,,,,,,,,,,,,,,,
310,PT00M00.10S,2026-01-05T03:06:32.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,44,62,2026-01-05T03:13:21Z,3050000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,309.0,,,,,,,,,,
311,PT00M00.00S,2026-01-05T03:06:41.9Z,2,REGULAR,period,end,[],0,,,1610612758,44,62,2026-01-05T03:06:41Z,3060000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2026-01-05T03:21:06.8Z,3,REGULAR,substitution,out,['startperiod'],203897,,,1610612758,44,62,2026-01-05T03:21:37Z,3070000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2026-01-05T03:21:06.8Z,3,REGULAR,substitution,out,['startperiod'],1629018,,,1610612758,44,62,2026-01-05T03:21:37Z,3080000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2026-01-05T03:21:06.8Z,3,REGULAR,substitution,in,['startperiod'],1630173,,,1610612758,44,62,2026-01-05T03:21:37Z,3090000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2026-01-05T03:21:06.8Z,3,REGULAR,substitution,in,['startperiod'],1631157,,,1610612758,44,62,2026-01-05T03:21:37Z,3100000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2026-01-05T03:21:40.0Z,3,REGULAR,period,start,[],0,,,1610612749,44,62,2026-01-05T03:21:40Z,3110000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT11M46.00S,2026-01-05T03:21:52.9Z,3,REGULAR,3pt,Jump Shot,[],1626167,20.71287779237845,89.70588235294117,1610612749,44,62,2026-01-05T03:22:22Z,3120000,False,-199.0,142.0,1,left,MISS M. Turner 24' pullup 3PT,[1626167],1610612749.0,MIL,pullup,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,24.42,Missed,,,,,,,,,,,,,,,
318,PT11M43.00S,2026-01-05T03:21:55.9Z,3,REGULAR,rebound,defensive,[],1642875,,,1610612758,44,62,2026-01-05T03:21:59Z,3130000,False,,,0,,M. Raynaud REBOUND (Off:2 Def:5),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,317.0,,,,,,7.0,5.0,2.0,,
319,PT11M33.00S,2026-01-05T03:22:05.8Z,3,REGULAR,turnover,lost ball,[],201566,,,1610612758,44,62,2026-01-05T03:25:37Z,3140000,False,,,0,,R. Westbrook lost ball TURNOVER (3 TO),"[201566, 1631157]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,3.0,Rollins,1631157.0,,,,,,,,,,,,,,,,,
320,PT11M33.00S,2026-01-05T03:22:05.8Z,3,REGULAR,steal,,[],1631157,,,1610612749,44,62,2026-01-05T03:26:25Z,3150000,False,,,0,,R. Rollins STEAL (1 STL),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
321,PT11M26.00S,2026-01-05T03:22:13.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631260,8.886333771353483,96.07843137254902,1610612749,44,62,2026-01-05T03:22:20Z,3160000,False,-230.0,31.0,1,left,MISS A. Green 3PT - blocked,"[1631260, 201566]",1610612749.0,MIL,,,,Green,A. Green,,,,,Left Corner 3,24+ Left,,,,23.25,Missed,,,,,,,,,,,,,,Westbrook,201566.0
322,PT11M26.00S,2026-01-05T03:22:13.4Z,3,REGULAR,block,,[],201566,,,1610612749,44,62,2026-01-05T03:22:16Z,3170000,False,,,0,,R. Westbrook BLOCK (2 BLK),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
323,PT11M25.00S,2026-01-05T03:22:14.4Z,3,REGULAR,rebound,defensive,[],1642875,,,1610612758,44,62,2026-01-05T03:23:31Z,3180000,False,,,0,,M. Raynaud REBOUND (Off:2 Def:6),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Left Corner 3,24+ Left,,,,,,,,,,321.0,,,,,,8.0,6.0,2.0,,
324,PT11M09.00S,2026-01-05T03:22:29.8Z,3,REGULAR,3pt,Jump Shot,[],201566,74.45795006570303,16.176470588235293,1610612758,44,62,2026-01-05T03:22:33Z,3190000,False,-169.0,188.0,1,right,MISS R. Westbrook 25' 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,25.26,Missed,,,,,,,,,,,,,,,
325,PT11M06.00S,2026-01-05T03:22:32.8Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,44,62,2026-01-05T03:22:33Z,3200000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,324.0,,,,,,7.0,7.0,0.0,,
326,PT10M59.00S,2026-01-05T03:22:39.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.703679369250986,59.068627450980394,1610612749,44,62,2026-01-05T03:22:45Z,3210000,False,-45.0,20.0,1,left,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,4.95,Missed,,,,,,,,,,,,,,,
327,PT10M58.00S,2026-01-05T03:22:40.9Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,44,62,2026-01-05T03:24:13Z,3220000,False,,,0,,K. Murray REBOUND (Off:0 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,326.0,,,,,,3.0,3.0,0.0,,
328,PT10M52.00S,2026-01-05T03:22:47.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631099,91.14651773981603,44.36274509803921,1610612758,46,62,2026-01-05T03:22:54Z,3230000,False,-28.0,31.0,1,right,K. Murray running Layup (10 PTS),[1631099],1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,4.17,Made,10.0,,,,,,,,,,,,,,
329,PT10M37.00S,2026-01-05T03:23:01.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,5.732588699080158,58.08823529411765,1610612749,46,64,2026-01-05T03:23:07Z,3240000,False,-40.0,1.0,1,left,G. Antetokounmpo DUNK (17 PTS) (R. Rollins 3 AST),"[203507, 1631157]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,4.04,Made,17.0,R. Rollins,1631157.0,3.0,,,,,,,,,,,
