actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
94,PT05M11.00S,2026-03-04T04:25:53.3Z,1,REGULAR,substitution,in,[],1642346,,,1610612758,14,13,2026-03-04T04:26:06Z,930000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,,,,,,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,
95,PT05M11.00S,2026-03-04T04:25:53.3Z,1,REGULAR,substitution,in,[],1642853,,,1610612758,14,13,2026-03-04T04:26:06Z,940000,False,,,0,,SUB in: R. Fleming,[1642853],1610612756.0,PHX,,,,,,,,,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,
96,PT05M11.00S,2026-03-04T04:26:09.4Z,1,REGULAR,substitution,out,[],201566,,,1610612758,14,13,2026-03-04T04:26:20Z,950000,False,,,0,,SUB out: R. Westbrook,[201566],1610612758.0,SAC,,,,,,,,,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,
97,PT05M11.00S,2026-03-04T04:26:09.4Z,1,REGULAR,substitution,in,[],1628370,,,1610612758,14,13,2026-03-04T04:26:20Z,960000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,,,,,,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,
98,PT05M11.00S,2026-03-04T04:26:21.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612758,15,13,2026-03-04T04:26:21Z,970000,False,,,0,,D. DeRozan Free Throw 2 of 2 (3 PTS),[201942],1610612758.0,SAC,,,,,,,,,,Made,3.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,
99,PT04M53.00S,2026-03-04T04:26:33.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,81.8166885676741,38.72549019607843,1610612756,15,15,2026-03-04T04:26:43Z,980000,False,-56.0,118.0,1,right,D. Booker 13' pullup Jump Shot (5 PTS),[1626164],1610612756.0,PHX,pullup,,,,,,In The Paint (Non-RA),8-16 Center,13.11,Made,5.0,Booker,D. Booker,,,,,,,,,,,,,,,,,
100,PT04M38.00S,2026-03-04T04:26:48.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,11.251642575558476,38.48039215686275,1610612758,17,15,2026-03-04T04:26:53Z,990000,False,58.0,53.0,1,left,M. Raynaud 7' floating Jump Shot (6 PTS) (M. Monk 1 AST),"[1642875, 1628370]",1610612758.0,SAC,floating,,,,,,In The Paint (Non-RA),0-8 Center,7.85,Made,6.0,Raynaud,M. Raynaud,M. Monk,1628370.0,1.0,,,,,,,,,,,,,,
102,PT04M26.00S,2026-03-04T04:27:02.1Z,1,REGULAR,2pt,Jump Shot,[],1626164,79.84559789750328,67.40196078431373,1610612756,17,15,2026-03-04T04:29:39Z,1010000,False,87.0,137.0,1,right,MISS D. Booker 16' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,,,,Mid-Range,16-24 Right Center,16.23,Missed,,Booker,D. Booker,,,,,,,,,,,,,,,,,
103,PT04M25.00S,2026-03-04T04:27:03.1Z,1,REGULAR,rebound,offensive,[],1642345,,,1610612756,17,15,2026-03-04T04:30:03Z,1020000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:0),[1642345],1610612756.0,PHX,,,,,,,Mid-Range,16-24 Right Center,,,,Ighodaro,O. Ighodaro,,,,102.0,1.0,0.0,1.0,,,,,,,,,,
104,PT04M24.00S,2026-03-04T04:27:06.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642345,94.40999984741211,50.0,1610612756,17,17,2026-03-04T04:31:20Z,1030000,False,0.0,0.0,1,right,O. Ighodaro tip Layup (2 PTS),[1642345],1610612756.0,PHX,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,
105,PT04M09.00S,2026-03-04T04:27:16.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631342,7.30946123521682,44.6078431372549,1610612758,17,17,2026-03-04T04:32:15Z,1040000,False,27.0,16.0,1,left,MISS D. Plowden driving Layup,[1631342],1610612758.0,SAC,driving,,,,,,Restricted Area,0-8 Center,3.15,Missed,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,
107,PT04M08.00S,2026-03-04T04:27:17.6Z,1,REGULAR,rebound,offensive,[],1642875,,,1610612758,17,17,2026-03-04T04:32:15Z,1060000,False,,,0,,M. Raynaud REBOUND (Off:1 Def:1),[1642875],1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,,Raynaud,M. Raynaud,,,,105.0,2.0,1.0,1.0,,,,,,,,,,
108,PT04M07.00S,2026-03-04T04:27:21.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642875,6.258212877792378,50.98039215686274,1610612758,19,17,2026-03-04T04:32:42Z,1070000,False,-5.0,6.0,1,left,M. Raynaud putback DUNK (8 PTS),[1642875],1610612758.0,SAC,putback,,,,,,Restricted Area,0-8 Center,0.8,Made,8.0,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,
110,PT03M53.00S,2026-03-04T04:27:36.3Z,1,REGULAR,substitution,out,[],201942,,,1610612756,19,17,2026-03-04T04:27:55Z,1090000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,
111,PT03M53.00S,2026-03-04T04:27:36.3Z,1,REGULAR,substitution,out,[],1642875,,,1610612756,19,17,2026-03-04T04:27:55Z,1100000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,,,,,,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,
112,PT03M53.00S,2026-03-04T04:27:36.3Z,1,REGULAR,substitution,out,[],1626164,,,1610612756,19,17,2026-03-04T04:27:55Z,1110000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,,,,,,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,
113,PT03M53.00S,2026-03-04T04:27:36.3Z,1,REGULAR,substitution,in,[],1630173,,,1610612756,19,17,2026-03-04T04:27:55Z,1120000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,
114,PT03M53.00S,2026-03-04T04:27:36.3Z,1,REGULAR,substitution,in,[],1642269,,,1610612756,19,17,2026-03-04T04:27:55Z,1130000,False,,,0,,SUB in: D. Carter,[1642269],1610612758.0,SAC,,,,,,,,,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,
115,PT03M53.00S,2026-03-04T04:27:36.3Z,1,REGULAR,substitution,in,[],1631221,,,1610612756,19,17,2026-03-04T04:27:55Z,1140000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,,,,,,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,
116,PT03M46.00S,2026-03-04T04:28:09.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642345,89.30683311432325,60.5392156862745,1610612756,19,17,2026-03-04T04:33:45Z,1150000,False,53.0,48.0,1,right,MISS O. Ighodaro 7' cutting Layup,[1642345],1610612756.0,PHX,cutting,,,,,,In The Paint (Non-RA),0-8 Center,7.13,Missed,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,
117,PT03M44.00S,2026-03-04T04:28:11.0Z,1,REGULAR,rebound,offensive,[],1642345,,,1610612756,19,17,2026-03-04T04:28:14Z,1160000,False,,,0,,O. Ighodaro REBOUND (Off:2 Def:0),[1642345],1610612756.0,PHX,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Ighodaro,O. Ighodaro,,,,116.0,2.0,0.0,2.0,,,,,,,,,,
118,PT03M43.00S,2026-03-04T04:28:11.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642345,91.5407358738502,51.225490196078425,1610612756,19,19,2026-03-04T04:33:54Z,1170000,False,6.0,27.0,1,right,O. Ighodaro putback DUNK (4 PTS),[1642345],1610612756.0,PHX,putback,,,,,,Restricted Area,0-8 Center,2.77,Made,4.0,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,
119,PT03M24.00S,2026-03-04T04:28:30.5Z,1,REGULAR,3pt,Jump Shot,[],1628370,28.86005256241787,73.77450980392157,1610612758,22,19,2026-03-04T04:34:26Z,1180000,False,-119.0,219.0,1,left,M. Monk 24' 3PT pullup (3 PTS) (P. Achiuwa 1 AST),"[1628370, 1630173]",1610612758.0,SAC,pullup,,,,,,Above the Break 3,24+ Left Center,24.9,Made,3.0,Monk,M. Monk,P. Achiuwa,1630173.0,1.0,,,,,,,,,,,,,,
121,PT03M14.00S,2026-03-04T04:28:43.2Z,1,REGULAR,foul,personal,['2freethrow'],1642363,,,1610612756,22,19,2026-03-04T04:29:01Z,1200000,False,,,0,,N. Clifford shooting personal FOUL (1 PF) (Ighodaro 2 FT),"[1642363, 1642345]",1610612758.0,SAC,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Clifford,N. Clifford,,,,,,,,,,,2530.0,1.0,0.0,Ighodaro,1642345.0,,
123,PT03M14.00S,2026-03-04T04:29:12.7Z,1,REGULAR,freethrow,1 of 2,[],1642345,,,1610612756,22,19,2026-03-04T04:29:47Z,1220000,False,,,0,,MISS O. Ighodaro Free Throw 1 of 2,[1642345],1610612756.0,PHX,,,,,,,,,,Missed,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,
124,PT03M14.00S,2026-03-04T04:29:12.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,22,19,2026-03-04T04:29:47Z,1230000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,123.0,,,,,,,,,,,,,
125,PT03M14.00S,2026-03-04T04:29:12.7Z,1,REGULAR,freethrow,2 of 2,[],1642345,,,1610612756,22,19,2026-03-04T04:29:47Z,1240000,False,,,0,,MISS O. Ighodaro Free Throw 2 of 2,[1642345],1610612756.0,PHX,,,,,,,,,,Missed,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,
126,PT03M11.00S,2026-03-04T04:29:15.7Z,1,REGULAR,rebound,defensive,[],1642363,,,1610612758,22,19,2026-03-04T04:35:22Z,1250000,False,,,0,,N. Clifford REBOUND (Off:0 Def:2),[1642363],1610612758.0,SAC,,,,,,,,,,,,Clifford,N. Clifford,,,,125.0,2.0,2.0,0.0,,,,,,,,,,
127,PT02M55.00S,2026-03-04T04:29:49.8Z,1,REGULAR,3pt,Jump Shot,[],1642363,13.485545335085414,4.901960784313726,1610612758,22,19,2026-03-04T04:30:33Z,1260000,False,225.0,74.0,1,left,MISS N. Clifford 3PT,[1642363],1610612758.0,SAC,,,,,,,Right Corner 3,24+ Right,23.74,Missed,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,
128,PT02M51.00S,2026-03-04T04:29:53.9Z,1,REGULAR,rebound,defensive,[],1642853,,,1610612756,22,19,2026-03-04T04:29:53Z,1270000,False,,,0,,R. Fleming REBOUND (Off:0 Def:1),[1642853],1610612756.0,PHX,,,,,,,Right Corner 3,24+ Right,,,,Fleming,R. Fleming,,,,127.0,1.0,1.0,0.0,,,,,,,,,,
129,PT02M46.00S,2026-03-04T04:30:02.1Z,1,REGULAR,turnover,backcourt,[],1642345,,,1610612756,22,19,2026-03-04T04:30:28Z,1280000,False,,,0,,O. Ighodaro backcourt TURNOVER (1 TO),[1642345],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Center,,,,Ighodaro,O. Ighodaro,,,,,,,,1.0,,,2530.0,,,,,,
131,PT02M46.00S,2026-03-04T04:30:11.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,22,19,2026-03-04T04:30:11Z,1290000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M46.00S,2026-03-04T04:32:14.4Z,1,REGULAR,substitution,out,[],1642363,,,1610612758,22,19,2026-03-04T04:33:39Z,1300000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,,,,,,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,
133,PT02M46.00S,2026-03-04T04:32:14.4Z,1,REGULAR,substitution,in,[],1630165,,,1610612758,22,19,2026-03-04T04:33:39Z,1310000,False,,,0,,SUB in: K. Hayes,[1630165],1610612758.0,SAC,,,,,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,
134,PT02M30.00S,2026-03-04T04:33:58.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628370,6.521024967148489,54.65686274509803,1610612758,24,19,2026-03-04T04:34:04Z,1320000,False,-23.0,9.0,1,left,M. Monk driving Layup (5 PTS),[1628370],1610612758.0,SAC,driving,,,,,,Restricted Area,0-8 Center,2.49,Made,5.0,Monk,M. Monk,,,,,,,,,,,,,,,,,
135,PT02M19.00S,2026-03-04T04:34:09.9Z,1,REGULAR,3pt,Jump Shot,[],1628960,66.5735873850197,38.23529411764706,1610612756,24,19,2026-03-04T04:36:25Z,1330000,False,-59.0,262.0,1,right,MISS G. Allen 26' pullup 3PT,[1628960],1610612756.0,PHX,pullup,,,,,,Above the Break 3,24+ Center,26.82,Missed,,Allen,G. Allen,,,,,,,,,,,,,,,,,
136,PT02M15.00S,2026-03-04T04:34:13.9Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612758,24,19,2026-03-04T04:34:15Z,1340000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Center,,,,Achiuwa,P. Achiuwa,,,,135.0,2.0,1.0,1.0,,,,,,,,,,
137,PT02M01.00S,2026-03-04T04:34:28.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642269,14.4053876478318,46.32352941176471,1610612758,24,19,2026-03-04T04:37:07Z,1350000,False,18.0,83.0,1,left,MISS D. Carter 8' driving floating Shot,[1642269],1610612758.0,SAC,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,8.49,Missed,,Carter,D. Carter,,,,,,,,,,,,,,,,,
138,PT01M58.00S,2026-03-04T04:34:31.5Z,1,REGULAR,rebound,defensive,[],1642345,,,1610612756,24,19,2026-03-04T04:34:39Z,1360000,False,,,0,,O. Ighodaro REBOUND (Off:2 Def:1),[1642345],1610612756.0,PHX,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Ighodaro,O. Ighodaro,,,,137.0,3.0,1.0,2.0,,,,,,,,,,
139,PT01M49.00S,2026-03-04T04:34:40.6Z,1,REGULAR,3pt,Jump Shot,[],1642853,89.43823915900131,97.05882352941177,1610612756,24,19,2026-03-04T04:34:45Z,1370000,False,235.0,47.0,1,right,MISS R. Fleming 3PT,[1642853],1610612756.0,PHX,,,,,,,Right Corner 3,24+ Right,23.99,Missed,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,
140,PT01M46.00S,2026-03-04T04:34:43.6Z,1,REGULAR,rebound,defensive,[],1631342,,,1610612758,24,19,2026-03-04T04:34:45Z,1380000,False,,,0,,D. Plowden REBOUND (Off:0 Def:1),[1631342],1610612758.0,SAC,,,,,,,Right Corner 3,24+ Right,,,,Plowden,D. Plowden,,,,139.0,1.0,1.0,0.0,,,,,,,,,,
141,PT01M43.00S,2026-03-04T04:34:46.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,24.26084099868594,13.23529411764706,1610612758,27,19,2026-03-04T04:37:53Z,1390000,False,184.0,176.0,1,left,M. Monk 25' 3PT running pullup (8 PTS) (D. Plowden 1 AST),"[1628370, 1631342]",1610612758.0,SAC,running pullup,,,,,,Above the Break 3,24+ Right Center,25.42,Made,8.0,Monk,M. Monk,D. Plowden,1631342.0,1.0,,,,,,,,,,,,,,
143,PT01M24.00S,2026-03-04T04:35:04.6Z,1,REGULAR,3pt,Jump Shot,[],1631221,74.19513797634691,11.029411764705882,1610612756,27,22,2026-03-04T04:35:10Z,1410000,False,-195.0,190.0,1,right,C. Gillespie 27' 3PT  (9 PTS) (G. Allen 1 AST),"[1631221, 1628960]",1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,27.23,Made,9.0,Gillespie,C. Gillespie,G. Allen,1628960.0,1.0,,,,,,,,,,,,,,
147,PT00M55.00S,2026-03-04T04:36:15.7Z,1,REGULAR,3pt,Jump Shot,[],1628370,28.07161629434954,8.088235294117647,1610612758,30,22,2026-03-04T04:39:57Z,1450000,False,210.0,211.0,1,left,M. Monk 29' 3PT pullup bank (11 PTS),[1628370],1610612758.0,SAC,pullup bank,,,,,,Above the Break 3,24+ Right Center,29.77,Made,11.0,Monk,M. Monk,,,,,,,,,,,,,,,,,
148,PT00M35.40S,2026-03-04T04:36:37.5Z,1,REGULAR,3pt,Jump Shot,[],1631221,93.9060446780552,4.6568627450980395,1610612756,30,22,2026-03-04T04:36:43Z,1460000,False,-227.0,5.0,1,right,MISS C. Gillespie 3PT,[1631221],1610612756.0,PHX,,,,,,,Left Corner 3,24+ Left,22.68,Missed,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,
149,PT00M30.80S,2026-03-04T04:36:42.1Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,30,22,2026-03-04T04:36:43Z,1470000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,,,,Left Corner 3,24+ Left,,,,Monk,M. Monk,,,,148.0,1.0,1.0,0.0,,,,,,,,,,
150,PT00M11.50S,2026-03-04T04:37:01.4Z,1,REGULAR,3pt,Jump Shot,[],1630165,5.075558475689881,3.9215686274509802,1610612758,30,22,2026-03-04T04:37:08Z,1480000,False,230.0,-5.0,1,left,MISS K. Hayes 3PT,[1630165],1610612758.0,SAC,,,,,,,Right Corner 3,24+ Right,23.04,Missed,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,
151,PT00M10.60S,2026-03-04T04:37:02.3Z,1,REGULAR,rebound,defensive,[],1642853,,,1610612756,30,22,2026-03-04T04:40:46Z,1490000,False,,,0,,R. Fleming REBOUND (Off:0 Def:2),[1642853],1610612756.0,PHX,,,,,,,Right Corner 3,24+ Right,,,,Fleming,R. Fleming,,,,150.0,2.0,2.0,0.0,,,,,,,,,,
152,PT00M01.20S,2026-03-04T04:37:14.7Z,1,REGULAR,3pt,Jump Shot,[],1642346,85.10183968462549,96.56862745098039,1610612756,30,22,2026-03-04T04:41:26Z,1500000,False,233.0,88.0,1,right,MISS R. Dunn 24' step back 3PT,[1642346],1610612756.0,PHX,step back,,,,,,Right Corner 3,24+ Right,24.87,Missed,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,
153,PT00M00.10S,2026-03-04T04:37:15.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,30,22,2026-03-04T04:43:27Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,Right Corner 3,24+ Right,,,,,,,,,152.0,,,,,,,,,,,,,
156,PT00M00.00S,2026-03-04T04:37:21.4Z,1,REGULAR,period,end,[],0,,,1610612756,30,22,2026-03-04T04:37:21Z,1540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2026-03-04T04:40:07.6Z,2,REGULAR,substitution,out,['startperiod'],1642853,,,1610612756,30,22,2026-03-04T04:41:04Z,1550000,False,,,0,,SUB out: R. Fleming,[1642853],1610612756.0,PHX,,,,,,,,,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2026-03-04T04:40:07.6Z,2,REGULAR,substitution,in,['startperiod'],1630224,,,1610612756,30,22,2026-03-04T04:41:04Z,1560000,False,,,0,,SUB in: J. Green,[1630224],1610612756.0,PHX,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2026-03-04T04:41:04.7Z,2,REGULAR,period,start,[],0,,,1610612758,30,22,2026-03-04T04:41:05Z,1570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M42.00S,2026-03-04T04:41:25.0Z,2,REGULAR,turnover,out-of-bounds,[],1628370,,,1610612758,30,22,2026-03-04T04:41:32Z,1580000,False,,,0,,M. Monk lost ball out-of-bounds TURNOVER (1 TO),[1628370],1610612758.0,SAC,lost ball,,,,,,Mid-Range,16-24 Right,,,,Monk,M. Monk,,,,,,,,1.0,,,,,,,,,
162,PT11M26.00S,2026-03-04T04:42:00.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,71.56701708278581,16.666666666666664,1610612756,30,25,2026-03-04T04:42:07Z,1600000,False,-167.0,215.0,1,right,G. Allen 27' 3PT  (3 PTS) (O. Ighodaro 1 AST),"[1628960, 1642345]",1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,27.19,Made,3.0,Allen,G. Allen,O. Ighodaro,1642345.0,1.0,,,,,,,,,,,,,,
164,PT11M09.00S,2026-03-04T04:42:18.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642269,12.828515111695138,48.529411764705884,1610612758,30,25,2026-03-04T04:43:30Z,1620000,False,7.0,68.0,1,left,MISS D. Carter 6' driving finger roll Layup,[1642269],1610612758.0,SAC,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,6.85,Missed,,Carter,D. Carter,,,,,,,,,,,,,,,,,
165,PT11M06.00S,2026-03-04T04:42:21.0Z,2,REGULAR,rebound,offensive,[],1628370,,,1610612758,30,25,2026-03-04T04:43:30Z,1630000,False,,,0,,M. Monk REBOUND (Off:1 Def:1),[1628370],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Monk,M. Monk,,,,164.0,2.0,1.0,1.0,,,,,,,,,,
166,PT11M04.00S,2026-03-04T04:42:22.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628370,30.962549277266753,36.51960784313725,1610612758,30,25,2026-03-04T04:42:28Z,1640000,False,67.0,239.0,1,left,MISS M. Monk 24' 3PT,[1628370],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Center,24.78,Missed,,Monk,M. Monk,,,,,,,,,,,,,,,,,
167,PT11M02.00S,2026-03-04T04:42:24.8Z,2,REGULAR,rebound,offensive,[],1631342,,,1610612758,30,25,2026-03-04T04:42:24Z,1650000,False,,,0,,D. Plowden REBOUND (Off:1 Def:1),[1631342],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Center,,,,Plowden,D. Plowden,,,,166.0,2.0,1.0,1.0,,,,,,,,,,
168,PT10M53.00S,2026-03-04T04:42:33.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642269,6.1268068331143235,47.30392156862745,1610612758,30,25,2026-03-04T04:42:37Z,1660000,False,13.0,5.0,1,left,MISS D. Carter driving Layup,[1642269],1610612758.0,SAC,driving,,,,,,Restricted Area,0-8 Center,1.44,Missed,,Carter,D. Carter,,,,,,,,,,,,,,,,,
169,PT10M51.00S,2026-03-04T04:42:35.7Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612756,30,25,2026-03-04T04:42:35Z,1670000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,Allen,G. Allen,,,,168.0,1.0,1.0,0.0,,,,,,,,,,
170,PT10M45.00S,2026-03-04T04:42:41.7Z,2,REGULAR,3pt,Jump Shot,[],1630224,92.46057818659659,96.07843137254902,1610612756,30,28,2026-03-04T04:42:48Z,1680000,False,230.0,18.0,1,right,J. Green 3PT  (5 PTS) (O. Ighodaro 2 AST),"[1630224, 1642345]",1610612756.0,PHX,,,,,,,Right Corner 3,24+ Right,23.11,Made,5.0,Green,J. Green,O. Ighodaro,1642345.0,2.0,,,,,,,,,,,,,,
172,PT10M44.00S,2026-03-04T04:42:48.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,30,28,2026-03-04T04:42:48Z,1700000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M44.00S,2026-03-04T04:43:56.3Z,2,REGULAR,substitution,out,[],1630173,,,1610612758,30,28,2026-03-04T04:46:10Z,1710000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,
174,PT10M44.00S,2026-03-04T04:43:56.3Z,2,REGULAR,substitution,out,[],1642269,,,1610612758,30,28,2026-03-04T04:46:10Z,1720000,False,,,0,,SUB out: D. Carter,[1642269],1610612758.0,SAC,,,,,,,,,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,
175,PT10M44.00S,2026-03-04T04:43:56.3Z,2,REGULAR,substitution,in,[],1629234,,,1610612758,30,28,2026-03-04T04:46:10Z,1730000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612758.0,SAC,,,,,,,,,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,
176,PT10M44.00S,2026-03-04T04:43:56.3Z,2,REGULAR,substitution,in,[],201942,,,1610612758,30,28,2026-03-04T04:46:10Z,1740000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,
177,PT10M26.00S,2026-03-04T04:46:36.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,18.084756898817346,56.372549019607845,1610612758,30,28,2026-03-04T04:46:42Z,1750000,False,-32.0,117.0,1,left,MISS D. DeRozan 12' turnaround Shot,[201942],1610612758.0,SAC,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,12.18,Missed,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,
178,PT10M23.00S,2026-03-04T04:46:39.3Z,2,REGULAR,rebound,defensive,[],1642345,,,1610612756,30,28,2026-03-04T04:46:39Z,1760000,False,,,0,,O. Ighodaro REBOUND (Off:2 Def:2),[1642345],1610612756.0,PHX,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Ighodaro,O. Ighodaro,,,,177.0,4.0,2.0,2.0,,,,,,,,,,
179,PT10M16.00S,2026-03-04T04:46:50.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,91.40932982917214,47.05882352941176,1610612756,30,28,2026-03-04T04:48:45Z,1770000,False,-15.0,28.0,1,right,MISS J. Green driving Layup,[1630224],1610612756.0,PHX,driving,,,,,,Restricted Area,0-8 Center,3.19,Missed,,Green,J. Green,,,,,,,,,,,,,,,,,
180,PT10M15.00S,2026-03-04T04:46:51.1Z,2,REGULAR,rebound,offensive,[],1642345,,,1610612756,30,28,2026-03-04T04:48:45Z,1780000,False,,,0,,O. Ighodaro REBOUND (Off:3 Def:2),[1642345],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,Ighodaro,O. Ighodaro,,,,179.0,5.0,2.0,3.0,,,,,,,,,,
