actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
382,PT09M56.00S,2025-12-22T04:24:42.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1631095,84.1819973718791,60.78431372549019,1610612745,61,71,2025-12-22T04:25:45Z,3690000,False,54.0,96.0,1,right,MISS J. Smith Jr. 11' running Shot,[1631095],1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.03,Missed,,,,,,,,,,,,,,,,,,
383,PT09M53.00S,2025-12-22T04:24:46.3Z,3,REGULAR,rebound,offensive,[],1641708,,,1610612745,61,71,2025-12-22T04:24:46Z,3700000,False,,,0,,A. Thompson REBOUND (Off:1 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,382.0,2.0,1.0,1.0,,,,,,
384,PT09M42.00S,2025-12-22T04:24:57.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201142,78.79434954007884,52.20588235294118,1610612745,61,73,2025-12-22T04:25:02Z,3710000,False,11.0,147.0,1,right,K. Durant 14' turnaround Jump Shot (15 PTS),[201142],1610612745.0,HOU,turnaround,,,Durant,K. Durant,,,,,Mid-Range,8-16 Center,14.72,Made,15.0,,,,,,,,,,,,,,,,,
385,PT09M23.00S,2025-12-22T04:25:18.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,8.886333771353483,50.0,1610612758,63,73,2025-12-22T04:25:23Z,3720000,False,0.0,31.0,1,left,D. DeRozan driving Layup (19 PTS) (R. Westbrook 2 AST),"[201942, 201566]",1610612758.0,SAC,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,3.1,Made,19.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,,
387,PT09M23.00S,2025-12-22T04:25:22.3Z,3,REGULAR,foul,personal,['1freethrow'],201142,,,1610612758,63,73,2025-12-22T04:25:33Z,3740000,False,,,0,,K. Durant shooting personal FOUL (2 PF) (DeRozan 1 FT),"[201142, 201942]",1610612745.0,HOU,shooting,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,201639.0,,,,,2.0,0.0,DeRozan,201942.0,,
389,PT09M23.00S,2025-12-22T04:25:47.3Z,3,REGULAR,freethrow,1 of 1,[],201942,,,1610612758,63,73,2025-12-22T04:25:50Z,3760000,False,,,0,,MISS D. DeRozan Free Throw 1 of 1,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
390,PT09M20.00S,2025-12-22T04:25:50.3Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,63,73,2025-12-22T04:25:50Z,3770000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,389.0,3.0,3.0,0.0,,,,,,
391,PT09M10.00S,2025-12-22T04:26:01.3Z,3,REGULAR,foul,personal,[],1642875,,,1610612745,63,73,2025-12-22T04:26:30Z,3780000,False,,,0,,M. Raynaud personal FOUL (3 PF),"[1642875, 1630578]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Mid-Range,16-24 Left,,,,,,,,,,201639.0,,,,,3.0,0.0,Sengun,1630578.0,,
393,PT09M06.00S,2025-12-22T04:26:27.4Z,3,REGULAR,3pt,Jump Shot,[],201142,70.38436268068331,82.84313725490196,1610612745,63,73,2025-12-22T04:26:32Z,3800000,False,164.0,226.0,1,right,MISS K. Durant 27' 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,27.93,Missed,,,,,,,,,,,,,,,,,,
394,PT09M02.00S,2025-12-22T04:26:30.2Z,3,REGULAR,rebound,defensive,[],1642875,,,1610612758,63,73,2025-12-22T04:26:30Z,3810000,False,,,0,,M. Raynaud REBOUND (Off:4 Def:7),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,393.0,11.0,7.0,4.0,,,,,,
395,PT08M48.00S,2025-12-22T04:26:47.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,10.726018396846255,44.11764705882353,1610612758,63,73,2025-12-22T04:59:35Z,3820000,False,29.0,48.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612758.0,SAC,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,5.65,Missed,,,,,,,,,,,,,,,,,,
396,PT08M47.00S,2025-12-22T04:26:48.6Z,3,REGULAR,rebound,offensive,[],201566,,,1610612758,63,73,2025-12-22T04:59:35Z,3830000,False,,,0,,R. Westbrook REBOUND (Off:2 Def:3),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,395.0,5.0,3.0,2.0,,,,,,
397,PT08M46.00S,2025-12-22T04:26:52.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,10.463206307490145,46.568627450980394,1610612758,63,73,2025-12-22T05:02:58Z,3840000,False,17.0,46.0,1,left,MISS R. Westbrook tip Layup,[201566],1610612758.0,SAC,tip,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
398,PT08M45.00S,2025-12-22T04:26:53.0Z,3,REGULAR,rebound,offensive,[],201566,,,1610612758,63,73,2025-12-22T05:01:18Z,3850000,False,,,0,,R. Westbrook REBOUND (Off:3 Def:3),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,397.0,6.0,3.0,3.0,,,,,,
399,PT08M44.00S,2025-12-22T04:26:56.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,7.178055190538765,60.049019607843135,1610612758,63,73,2025-12-22T05:00:26Z,3860000,False,-50.0,15.0,1,left,MISS R. Westbrook putback Layup - blocked,"[201566, 1630578]",1610612758.0,SAC,putback,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,5.24,Missed,,,,,,,,,,,,,,,,,Sengun,1630578.0
400,PT08M44.00S,2025-12-22T04:26:56.7Z,3,REGULAR,block,,[],1630578,,,1610612758,63,73,2025-12-22T04:27:00Z,3870000,False,,,0,,A. Sengun BLOCK (2 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
401,PT08M43.00S,2025-12-22T04:26:57.7Z,3,REGULAR,rebound,offensive,[],1631099,,,1610612758,63,73,2025-12-22T05:00:26Z,3880000,False,,,0,,K. Murray REBOUND (Off:2 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,399.0,4.0,2.0,2.0,,,,,,
559,PT08M41.00S,2025-12-22T04:27:02.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642875,6.619579500657039,58.33333333333333,1610612758,63,73,2025-12-22T05:02:12Z,3885000,False,-42.0,10.0,1,left,MISS M. Raynaud cutting Layup,[1642875],1610612758.0,SAC,cutting,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,4.28,Missed,,,,,,,,,,,,,,,,,,
560,PT08M38.00S,2025-12-22T04:27:05.0Z,3,REGULAR,rebound,offensive,[],201566,,,1610612758,63,73,2025-12-22T05:02:30Z,3887500,False,,,0,,R. Westbrook REBOUND (Off:4 Def:3),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,559.0,7.0,3.0,4.0,,,,,,
402,PT08M33.00S,2025-12-22T04:27:07.4Z,3,REGULAR,foul,personal,['2freethrow'],1629006,,,1610612758,63,73,2025-12-22T04:27:22Z,3890000,False,,,0,,J. Okogie shooting personal FOUL (2 PF) (Achiuwa 2 FT),"[1629006, 1630173]",1610612745.0,HOU,shooting,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,201639.0,,,,,2.0,0.0,Achiuwa,1630173.0,,
405,PT08M33.00S,2025-12-22T04:28:30.4Z,3,REGULAR,substitution,out,[],1630578,,,1610612758,63,73,2025-12-22T04:28:45Z,3920000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT08M33.00S,2025-12-22T04:28:30.4Z,3,REGULAR,substitution,in,[],203991,,,1610612758,63,73,2025-12-22T04:28:45Z,3930000,False,,,0,,SUB in: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT08M33.00S,2025-12-22T04:28:56.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630173,,,1610612758,63,73,2025-12-22T05:02:12Z,3940000,False,,,0,,MISS P. Achiuwa Free Throw 1 of 2,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
408,PT08M33.00S,2025-12-22T04:28:56.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,63,73,2025-12-22T04:28:56Z,3950000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,407.0,,,,,,,,,
409,PT08M33.00S,2025-12-22T04:28:56.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630173,,,1610612758,63,73,2025-12-22T05:02:12Z,3960000,False,,,0,,MISS P. Achiuwa Free Throw 2 of 2,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
410,PT08M28.00S,2025-12-22T04:29:01.1Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,63,73,2025-12-22T04:29:21Z,3970000,False,,,0,,A. Thompson REBOUND (Off:1 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,409.0,3.0,2.0,1.0,,,,,,
411,PT08M18.00S,2025-12-22T04:29:29.9Z,3,REGULAR,3pt,Jump Shot,[],201142,71.17279894875165,15.196078431372548,1610612745,63,73,2025-12-22T04:30:12Z,3980000,False,-174.0,218.0,1,right,MISS K. Durant 27' pullup 3PT,[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,27.93,Missed,,,,,,,,,,,,,,,,,,
412,PT08M14.00S,2025-12-22T04:29:33.9Z,3,REGULAR,rebound,defensive,[],201566,,,1610612758,63,73,2025-12-22T04:29:34Z,3990000,False,,,0,,R. Westbrook REBOUND (Off:4 Def:4),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,411.0,8.0,4.0,4.0,,,,,,
413,PT08M05.00S,2025-12-22T04:29:43.1Z,3,REGULAR,3pt,Jump Shot,[],201566,28.203022339027594,81.86274509803921,1610612758,63,73,2025-12-22T04:30:45Z,4000000,False,-159.0,213.0,1,left,MISS R. Westbrook 26' step back 3PT,[201566],1610612758.0,SAC,step back,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,26.57,Missed,,,,,,,,,,,,,,,,,,
414,PT08M02.00S,2025-12-22T04:29:46.1Z,3,REGULAR,rebound,defensive,[],203991,,,1610612745,63,73,2025-12-22T04:29:48Z,4010000,False,,,0,,C. Capela REBOUND (Off:3 Def:2),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,413.0,5.0,2.0,3.0,,,,,,
415,PT07M55.00S,2025-12-22T04:29:54.5Z,3,REGULAR,foul,personal,[],1642875,,,1610612745,63,73,2025-12-22T04:30:04Z,4020000,False,,,0,,M. Raynaud personal FOUL (4 PF),"[1642875, 201142]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,203054.0,,,,,4.0,0.0,Durant,201142.0,,
417,PT07M55.00S,2025-12-22T04:30:03.8Z,3,REGULAR,substitution,out,[],1630173,,,1610612745,63,73,2025-12-22T04:30:11Z,4040000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT07M55.00S,2025-12-22T04:30:03.8Z,3,REGULAR,substitution,in,[],1642928,,,1610612745,63,73,2025-12-22T04:30:11Z,4050000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT07M49.00S,2025-12-22T04:30:19.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,90.22667542706965,50.49019607843137,1610612745,63,75,2025-12-22T04:30:37Z,4060000,False,2.0,39.0,1,right,A. Thompson DUNK (8 PTS) (K. Durant 6 AST),"[1641708, 201142]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.95,Made,8.0,K. Durant,201142.0,6.0,,,,,,,,,,,,,,
421,PT07M29.00S,2025-12-22T04:30:39.0Z,3,REGULAR,2pt,Jump Shot,[],1631099,6.389618922470433,69.11764705882352,1610612758,65,75,2025-12-22T04:30:44Z,4080000,False,-96.0,8.0,1,left,K. Murray 9' fadeaway Jump Shot (14 PTS) (R. Westbrook 3 AST),"[1631099, 201566]",1610612758.0,SAC,fadeaway,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,9.59,Made,14.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,,
423,PT07M15.00S,2025-12-22T04:30:52.3Z,3,REGULAR,3pt,Jump Shot,[],1641708,89.70105124835742,4.6568627450980395,1610612745,65,78,2025-12-22T04:30:58Z,4100000,False,-227.0,44.0,1,right,A. Thompson 3PT  (11 PTS) (C. Capela 1 AST),"[1641708, 203991]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,23.1,Made,11.0,C. Capela,203991.0,1.0,,,,,,,,,,,,,,
425,PT06M53.00S,2025-12-22T04:31:14.6Z,3,REGULAR,3pt,Jump Shot,[],201566,10.200394218134035,98.2843137254902,1610612758,68,78,2025-12-22T04:31:20Z,4120000,False,-241.0,43.0,1,left,R. Westbrook 24' 3PT  (14 PTS) (D. DeRozan 6 AST),"[201566, 201942]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,24.53,Made,14.0,D. DeRozan,201942.0,6.0,,,,,,,,,,,,,,
427,PT06M32.00S,2025-12-22T04:31:35.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629006,92.85479632063075,61.51960784313726,1610612745,68,78,2025-12-22T04:32:07Z,4140000,False,58.0,15.0,1,right,MISS J. Okogie driving Layup - blocked,"[1629006, 1642928]",1610612745.0,HOU,driving,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,5.94,Missed,,,,,,,,,,,,,,,,,Cardwell,1642928.0
428,PT06M32.00S,2025-12-22T04:31:35.9Z,3,REGULAR,block,,[],1642928,,,1610612745,68,78,2025-12-22T04:31:38Z,4150000,False,,,0,,D. Cardwell BLOCK (1 BLK),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
429,PT06M31.00S,2025-12-22T04:31:36.9Z,3,REGULAR,rebound,offensive,[],1629006,,,1610612745,68,78,2025-12-22T04:31:41Z,4160000,False,,,0,,J. Okogie REBOUND (Off:1 Def:2),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,427.0,3.0,2.0,1.0,,,,,,
430,PT06M31.00S,2025-12-22T04:31:41.3Z,3,REGULAR,turnover,out-of-bounds,[],1629006,,,1610612745,68,78,2025-12-22T04:31:48Z,4170000,False,,,0,,J. Okogie bad pass out-of-bounds TURNOVER (2 TO),[1629006],1610612745.0,HOU,bad pass,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,,,,,2.0,,,201639.0,,,,,,,,,,
431,PT06M31.00S,2025-12-22T04:31:53.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,68,78,2025-12-22T04:31:53Z,4180000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M31.00S,2025-12-22T04:32:20.3Z,3,REGULAR,substitution,out,[],1642875,,,1610612758,68,78,2025-12-22T04:34:45Z,4190000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M31.00S,2025-12-22T04:32:20.3Z,3,REGULAR,substitution,out,[],203991,,,1610612758,68,78,2025-12-22T04:34:45Z,4200000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M31.00S,2025-12-22T04:32:20.3Z,3,REGULAR,substitution,in,[],1642363,,,1610612758,68,78,2025-12-22T04:34:45Z,4210000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT06M31.00S,2025-12-22T04:32:20.3Z,3,REGULAR,substitution,in,[],1630578,,,1610612758,68,78,2025-12-22T04:34:45Z,4220000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M19.00S,2025-12-22T04:35:06.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1631099,18.478975032851512,33.82352941176471,1610612758,70,78,2025-12-22T04:35:13Z,4230000,False,81.0,121.0,1,left,K. Murray 14' pullup Jump Shot (16 PTS) (R. Westbrook 4 AST),"[1631099, 201566]",1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Mid-Range,8-16 Right,14.57,Made,16.0,R. Westbrook,201566.0,4.0,,,,,,,,,,,,,,
438,PT05M52.00S,2025-12-22T04:35:33.0Z,3,REGULAR,3pt,Jump Shot,[],201142,64.20827858081472,48.77450980392157,1610612745,70,78,2025-12-22T04:35:38Z,4250000,False,-6.0,284.0,1,right,MISS K. Durant 28' 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,28.4,Missed,,,,,,,,,,,,,,,,,,
439,PT05M47.00S,2025-12-22T04:35:38.0Z,3,REGULAR,rebound,defensive,[],1642363,,,1610612758,70,78,2025-12-22T04:35:38Z,4260000,False,,,0,,N. Clifford REBOUND (Off:2 Def:2),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Center,,,,,,,,,,,438.0,4.0,2.0,2.0,,,,,,
440,PT05M37.00S,2025-12-22T04:35:47.8Z,3,REGULAR,3pt,Jump Shot,[],1642363,33.590670170827856,55.88235294117647,1610612758,70,78,2025-12-22T04:35:53Z,4270000,False,-29.0,263.0,1,left,MISS N. Clifford 26' 3PT,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Center,26.49,Missed,,,,,,,,,,,,,,,,,,
441,PT05M33.00S,2025-12-22T04:35:51.8Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,70,78,2025-12-22T04:35:53Z,4280000,False,,,0,,A. Thompson REBOUND (Off:1 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,440.0,4.0,3.0,1.0,,,,,,
442,PT05M22.00S,2025-12-22T04:36:02.6Z,3,REGULAR,turnover,bad pass,[],1630578,,,1610612745,70,78,2025-12-22T04:36:07Z,4290000,False,,,0,,A. Sengun bad pass TURNOVER (1 TO),"[1630578, 1642363]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Clifford,1642363.0,,,,,,,,,,,
443,PT05M22.00S,2025-12-22T04:36:02.6Z,3,REGULAR,steal,,[],1642363,,,1610612758,70,78,2025-12-22T04:36:05Z,4300000,False,,,0,,N. Clifford STEAL (1 STL),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
444,PT05M18.00S,2025-12-22T04:36:06.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201566,8.886333771353483,51.470588235294116,1610612758,72,78,2025-12-22T04:36:15Z,4310000,False,-7.0,31.0,1,left,R. Westbrook running Layup (16 PTS) (N. Clifford 3 AST),"[201566, 1642363]",1610612758.0,SAC,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,3.19,Made,16.0,N. Clifford,1642363.0,3.0,,,,,,,,,,,,,,
450,PT04M45.00S,2025-12-22T04:36:41.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,88.91261498028909,59.55882352941176,1610612745,72,78,2025-12-22T04:42:27Z,4370000,False,48.0,52.0,1,right,MISS K. Durant 7' turnaround Shot - blocked,"[201142, 201942]",1610612745.0,HOU,turnaround,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,7.04,Missed,,,,,,,,,,,,,,,,,DeRozan,201942.0
451,PT04M45.00S,2025-12-22T04:36:41.2Z,3,REGULAR,block,,[],201942,,,1610612745,72,78,2025-12-22T04:36:48Z,4380000,False,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
452,PT04M45.00S,2025-12-22T04:36:41.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,72,78,2025-12-22T04:36:53Z,4390000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,450.0,,,,,,,,,
454,PT04M45.00S,2025-12-22T04:36:52.8Z,3,REGULAR,substitution,out,[],201942,,,1610612745,72,78,2025-12-22T04:37:19Z,4410000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M45.00S,2025-12-22T04:36:52.8Z,3,REGULAR,substitution,out,[],201566,,,1610612745,72,78,2025-12-22T04:37:19Z,4420000,False,,,0,,SUB out: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M45.00S,2025-12-22T04:36:52.8Z,3,REGULAR,substitution,out,[],1641708,,,1610612745,72,78,2025-12-22T04:37:19Z,4430000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M45.00S,2025-12-22T04:36:52.8Z,3,REGULAR,substitution,out,[],1631095,,,1610612745,72,78,2025-12-22T04:37:19Z,4440000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M45.00S,2025-12-22T04:36:52.8Z,3,REGULAR,substitution,in,[],1628370,,,1610612745,72,78,2025-12-22T04:37:19Z,4450000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M45.00S,2025-12-22T04:36:52.8Z,3,REGULAR,substitution,in,[],203471,,,1610612745,72,78,2025-12-22T04:37:19Z,4460000,False,,,0,,SUB in: D. Schröder,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M45.00S,2025-12-22T04:36:52.8Z,3,REGULAR,substitution,in,[],1642263,,,1610612745,72,78,2025-12-22T04:37:19Z,4470000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M45.00S,2025-12-22T04:36:52.8Z,3,REGULAR,substitution,in,[],1631106,,,1610612745,72,78,2025-12-22T04:37:19Z,4480000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M45.00S,2025-12-22T04:37:28.6Z,3,REGULAR,turnover,5-second-violation,['team'],0,,,1610612745,72,78,2025-12-22T04:37:40Z,4490000,False,,,0,,HOU 5-second-violation Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,201639.0,,,,,,,,,,
463,PT04M21.00S,2025-12-22T04:37:58.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1631099,22.946780551905388,61.274509803921575,1610612758,72,78,2025-12-22T04:38:37Z,4500000,False,-56.0,163.0,1,left,MISS K. Murray 17' step back Shot,[1631099],1610612758.0,SAC,step back,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left Center,17.27,Missed,,,,,,,,,,,,,,,,,,
464,PT04M15.00S,2025-12-22T04:38:04.3Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,72,78,2025-12-22T04:38:05Z,4510000,False,,,0,,T. Eason REBOUND (Off:1 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,463.0,2.0,1.0,1.0,,,,,,
465,PT04M09.00S,2025-12-22T04:38:10.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631106,90.09526938239159,53.18627450980392,1610612745,72,80,2025-12-22T04:38:16Z,4520000,False,16.0,41.0,1,right,T. Eason running Layup (11 PTS),[1631106],1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,4.36,Made,11.0,,,,,,,,,,,,,,,,,
466,PT03M51.00S,2025-12-22T04:38:27.9Z,3,REGULAR,2pt,Jump Shot,[],1631099,21.23850197109067,46.07843137254902,1610612758,72,80,2025-12-22T04:38:32Z,4530000,False,20.0,147.0,1,left,MISS K. Murray 14' pullup Shot,[1631099],1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Mid-Range,8-16 Center,14.84,Missed,,,,,,,,,,,,,,,,,,
