actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
171,PT11M11.00S,2025-04-02T23:38:39.5Z,2,REGULAR,turnover,bad pass,[],1627783,,,1610612754,35,25,2025-04-02T23:38:42Z,1700000,False,,,0,,P. Siakam bad pass TURNOVER (1 TO),"[1627783, 1629006]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,,,,1.0,Okogie,1629006.0,,,,,,,,,,,,,,
172,PT11M11.00S,2025-04-02T23:38:39.5Z,2,REGULAR,steal,,[],1629006,,,1610612766,35,25,2025-04-02T23:38:41Z,1710000,False,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
173,PT10M51.00S,2025-04-02T23:38:59.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630182,92.59198423127464,54.90196078431373,1610612766,35,25,2025-04-02T23:39:03Z,1720000,False,25.0,17.0,1,right,MISS J. Green driving reverse Layup,[1630182],1610612766.0,CHA,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
174,PT10M48.00S,2025-04-02T23:39:02.5Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,35,25,2025-04-02T23:39:03Z,1730000,False,,,0,,J. Walker REBOUND (Off:0 Def:2),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,173.0,2.0,2.0,0.0,,,,,,,
175,PT10M32.00S,2025-04-02T23:39:17.9Z,2,REGULAR,3pt,Jump Shot,[],204456,7.703679369250986,95.34313725490196,1610612754,35,25,2025-04-02T23:39:22Z,1740000,False,-227.0,20.0,1,left,MISS T. McConnell 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Left Corner 3,24+ Left,22.76,Missed,,,,,,,,,,,,,,,,,,
176,PT10M29.00S,2025-04-02T23:39:20.9Z,2,REGULAR,rebound,offensive,[],1628418,,,1610612754,35,25,2025-04-02T23:39:22Z,1750000,False,,,0,,T. Bryant REBOUND (Off:1 Def:0),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Left Corner 3,24+ Left,,,,,,,,,,175.0,1.0,0.0,1.0,,,,,,,
177,PT10M27.00S,2025-04-02T23:39:23.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",204456,17.559132720105126,45.34313725490196,1610612754,35,25,2025-04-02T23:39:28Z,1760000,False,23.0,113.0,1,left,MISS T. McConnell 11' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,11.5,Missed,,,,,,,,,,,,,,,,,,
178,PT10M22.00S,2025-04-02T23:39:27.6Z,2,REGULAR,rebound,offensive,[],204456,,,1610612754,35,25,2025-04-02T23:39:27Z,1770000,False,,,0,,T. McConnell REBOUND (Off:1 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,177.0,3.0,2.0,1.0,,,,,,,
179,PT10M16.00S,2025-04-02T23:39:35.2Z,2,REGULAR,foul,personal,['2freethrow'],203994,,,1610612754,35,25,2025-04-02T23:39:42Z,1780000,False,,,0,,J. Nurkić shooting personal FOUL (1 PF) (Siakam 2 FT),"[203994, 1627783]",1610612766.0,CHA,shooting,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202041.0,1.0,0.0,Siakam,1627783.0,,
181,PT10M16.00S,2025-04-02T23:40:11.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1627783,,,1610612754,36,25,2025-04-02T23:40:36Z,1800000,False,,,0,,P. Siakam Free Throw 1 of 2 (4 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
182,PT10M16.00S,2025-04-02T23:40:13.1Z,2,REGULAR,substitution,out,[],1642275,,,1610612754,36,25,2025-04-02T23:40:17Z,1810000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M16.00S,2025-04-02T23:40:13.1Z,2,REGULAR,substitution,in,[],1628970,,,1610612754,36,25,2025-04-02T23:40:17Z,1820000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M16.00S,2025-04-02T23:40:11.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1627783,,,1610612754,36,25,2025-04-02T23:40:36Z,1830000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
185,PT10M15.00S,2025-04-02T23:40:12.2Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,36,25,2025-04-02T23:40:36Z,1840000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,184.0,3.0,3.0,0.0,,,,,,,
186,PT10M05.00S,2025-04-02T23:40:44.4Z,2,REGULAR,turnover,lost ball,[],1630182,,,1610612766,36,25,2025-04-02T23:40:47Z,1850000,False,,,0,,J. Green lost ball TURNOVER (2 TO),"[1630182, 1628418]",1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,2.0,Bryant,1628418.0,,,,,,,,,,,,,,
187,PT10M05.00S,2025-04-02T23:40:44.4Z,2,REGULAR,steal,,[],1628418,,,1610612754,36,25,2025-04-02T23:40:46Z,1860000,False,,,0,,T. Bryant STEAL (1 STL),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
188,PT10M02.00S,2025-04-02T23:40:48.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641716,8.492115637319317,56.372549019607845,1610612754,36,25,2025-04-02T23:40:52Z,1870000,False,-32.0,27.0,1,left,MISS J. Walker running Layup - blocked,"[1641716, 1628970]",1610612754.0,IND,running,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,Bridges,1628970.0
189,PT10M02.00S,2025-04-02T23:40:48.2Z,2,REGULAR,block,,[],1628970,,,1610612754,36,25,2025-04-02T23:40:50Z,1880000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
190,PT09M59.00S,2025-04-02T23:40:51.2Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612766,36,25,2025-04-02T23:40:52Z,1890000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,188.0,1.0,1.0,0.0,,,,,,,
191,PT09M57.00S,2025-04-02T23:40:53.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629006,78.0059132720105,5.392156862745098,1610612766,36,25,2025-04-02T23:43:31Z,1900000,False,-223.0,154.0,1,right,MISS J. Okogie 27' running 3PT,[1629006],1610612766.0,CHA,running,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,27.11,Missed,,,,,,,,,,,,,,,,,,
199,PT09M56.00S,2025-04-02T23:40:54.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,36,25,2025-04-02T23:41:52Z,1905000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,191.0,,,,,,,,,,
192,PT09M56.00S,2025-04-02T23:41:35.7Z,2,REGULAR,substitution,out,[],1630182,,,1610612754,36,25,2025-04-02T23:41:44Z,1910000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M56.00S,2025-04-02T23:41:35.7Z,2,REGULAR,substitution,out,[],1629006,,,1610612754,36,25,2025-04-02T23:41:44Z,1920000,False,,,0,,SUB out: J. Okogie,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M56.00S,2025-04-02T23:41:35.7Z,2,REGULAR,substitution,in,[],1629610,,,1610612754,36,25,2025-04-02T23:41:44Z,1930000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M56.00S,2025-04-02T23:41:35.7Z,2,REGULAR,substitution,in,[],203552,,,1610612754,36,25,2025-04-02T23:41:44Z,1940000,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M56.00S,2025-04-02T23:41:44.4Z,2,REGULAR,jumpball,recovered,[],204456,,,1610612754,36,25,2025-04-02T23:44:06Z,1950000,False,,,0,,Jump Ball T. Bryant vs. J. Nurkić: Tip to T. McConnell,"[204456, 1628418, 203994]",1610612754.0,IND,lodgedball,T. McConnell,204456.0,McConnell,T. McConnell,Bryant,1628418.0,Nurkić,203994.0,,,,,,,,,,,,,,,,,,,,,,
200,PT09M50.00S,2025-04-02T23:41:49.4Z,2,REGULAR,foul,personal,[],1629610,,,1610612754,36,25,2025-04-02T23:41:56Z,1980000,False,,,0,,D. Jeffries personal FOUL (2 PF),"[1629610, 204456]",1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,202041.0,2.0,0.0,McConnell,204456.0,,
202,PT09M45.00S,2025-04-02T23:42:05.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641716,6.915243101182654,52.69607843137255,1610612754,36,25,2025-04-02T23:42:11Z,2000000,False,-13.0,13.0,1,left,MISS J. Walker driving Layup,[1641716],1610612754.0,IND,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
203,PT09M44.00S,2025-04-02T23:42:06.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,36,25,2025-04-02T23:42:11Z,2010000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,202.0,,,,,,,,,,
204,PT09M44.00S,2025-04-02T23:42:10.6Z,2,REGULAR,foul,personal,[],1628418,,,1610612766,36,25,2025-04-02T23:42:18Z,2020000,False,,,0,,T. Bryant loose ball personal FOUL (2 PF),"[1628418, 203994]",1610612754.0,IND,loose ball,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628480.0,2.0,0.0,Nurkić,203994.0,,
206,PT09M41.00S,2025-04-02T23:42:25.6Z,2,REGULAR,turnover,bad pass,[],203552,,,1610612766,36,25,2025-04-03T00:46:43Z,2040000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[203552, 204456]",1610612766.0,CHA,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right,,,,1.0,McConnell,204456.0,,,,,,,,,,,,,,
207,PT09M41.00S,2025-04-02T23:42:25.6Z,2,REGULAR,steal,,[],204456,,,1610612754,36,25,2025-04-02T23:42:27Z,2050000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
208,PT09M38.00S,2025-04-02T23:42:28.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628418,6.389618922470433,48.03921568627451,1610612754,38,25,2025-04-02T23:42:35Z,2060000,False,10.0,8.0,1,left,T. Bryant cutting DUNK (5 PTS) (B. Sheppard 2 AST),"[1628418, 1641767]",1610612754.0,IND,cutting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,1.24,Made,5.0,,,,B. Sheppard,1641767.0,2.0,,,,,,,,,,,
210,PT09M36.00S,2025-04-02T23:42:36.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,38,25,2025-04-02T23:42:36Z,2080000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M36.00S,2025-04-02T23:44:51.7Z,2,REGULAR,substitution,out,[],1641716,,,1610612766,38,25,2025-04-02T23:45:14Z,2090000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M36.00S,2025-04-02T23:44:51.7Z,2,REGULAR,substitution,in,[],1630174,,,1610612766,38,25,2025-04-02T23:45:14Z,2100000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M23.00S,2025-04-02T23:45:47.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,91.27792378449409,50.245098039215684,1610612766,38,27,2025-04-02T23:45:52Z,2110000,False,1.0,29.0,1,right,J. Nurkić Layup (5 PTS) (M. Bridges 2 AST),"[203994, 1628970]",1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,2.95,Made,5.0,,,,M. Bridges,1628970.0,2.0,,,,,,,,,,,
215,PT09M08.00S,2025-04-02T23:46:01.3Z,2,REGULAR,3pt,Jump Shot,[],1627783,12.434296977660972,3.1862745098039214,1610612754,41,27,2025-04-02T23:46:05Z,2130000,False,234.0,64.0,1,left,P. Siakam 24' 3PT  (7 PTS) (T. McConnell 3 AST),"[1627783, 204456]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,24.28,Made,7.0,,,,T. McConnell,204456.0,3.0,,,,,,,,,,,
217,PT08M54.00S,2025-04-02T23:46:16.4Z,2,REGULAR,foul,offensive,[],203994,,,1610612766,41,27,2025-04-02T23:46:22Z,2150000,False,,,0,,J. Nurkić offensive FOUL (2 PF),"[203994, 1630174]",1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,200833.0,2.0,0.0,Nesmith,1630174.0,,
219,PT08M54.00S,2025-04-02T23:46:16.4Z,2,REGULAR,turnover,offensive foul,[],203994,,,1610612766,41,27,2025-04-02T23:46:16Z,2170000,False,,,0,,J. Nurkić offensive foul TURNOVER (1 TO),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,,,,1.0,,,,,,,,,,200833.0,,,,,,
220,PT08M54.00S,2025-04-02T23:46:21.7Z,2,REGULAR,substitution,out,[],203994,,,1610612754,41,27,2025-04-02T23:46:29Z,2180000,False,,,0,,SUB out: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M54.00S,2025-04-02T23:46:21.7Z,2,REGULAR,substitution,in,[],1631109,,,1610612754,41,27,2025-04-02T23:46:29Z,2190000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M34.00S,2025-04-02T23:46:56.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630174,32.276609724047304,50.0,1610612754,41,27,2025-04-02T23:47:00Z,2200000,False,0.0,251.0,1,left,MISS A. Nesmith 25' pullup 3PT,[1630174],1610612754.0,IND,pullup,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,25.09,Missed,,,,,,,,,,,,,,,,,,
223,PT08M31.00S,2025-04-02T23:46:59.8Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,41,27,2025-04-02T23:47:00Z,2210000,False,,,0,,M. Williams REBOUND (Off:1 Def:3),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,222.0,4.0,3.0,1.0,,,,,,,
224,PT08M18.00S,2025-04-02T23:47:12.4Z,2,REGULAR,2pt,Jump Shot,[],203552,86.15308804204993,26.47058823529412,1610612766,41,27,2025-04-02T23:47:16Z,2220000,False,-118.0,78.0,1,right,MISS S. Curry 14' pullup Shot,[203552],1610612766.0,CHA,pullup,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,14.1,Missed,,,,,,,,,,,,,,,,,,
225,PT08M15.00S,2025-04-02T23:47:15.4Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,41,27,2025-04-02T23:47:16Z,2230000,False,,,0,,P. Siakam REBOUND (Off:1 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,,,,,,,224.0,4.0,3.0,1.0,,,,,,,
226,PT08M10.00S,2025-04-02T23:47:20.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,7.440867279894875,43.872549019607845,1610612754,41,27,2025-04-02T23:47:25Z,2240000,False,31.0,17.0,1,left,MISS P. Siakam running Layup,[1627783],1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.52,Missed,,,,,,,,,,,,,,,,,,
227,PT08M07.00S,2025-04-02T23:47:23.3Z,2,REGULAR,rebound,offensive,[],1628418,,,1610612754,41,27,2025-04-02T23:47:25Z,2250000,False,,,0,,T. Bryant REBOUND (Off:2 Def:0),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,226.0,2.0,0.0,2.0,,,,,,,
228,PT08M07.00S,2025-04-02T23:47:23.9Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628418,5.590000152587891,50.0,1610612754,41,27,2025-04-02T23:47:30Z,2260000,False,0.0,0.0,1,left,MISS T. Bryant tip DUNK,[1628418],1610612754.0,IND,tip,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
229,PT08M05.00S,2025-04-02T23:47:25.9Z,2,REGULAR,rebound,defensive,[],1642354,,,1610612766,41,27,2025-04-02T23:47:30Z,2270000,False,,,0,,K. Simpson REBOUND (Off:0 Def:1),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Restricted Area,0-8 Center,,,,,,,,,,228.0,1.0,1.0,0.0,,,,,,,
230,PT08M01.00S,2025-04-02T23:47:29.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203552,77.87450722733246,92.8921568627451,1610612766,41,30,2025-04-02T23:47:34Z,2280000,False,214.0,155.0,1,right,S. Curry 26' 3PT running (8 PTS) (K. Simpson 1 AST),"[203552, 1642354]",1610612766.0,CHA,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,26.49,Made,8.0,,,,K. Simpson,1642354.0,1.0,,,,,,,,,,,
232,PT07M47.00S,2025-04-02T23:47:43.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,5.206964520367937,55.63725490196079,1610612754,41,30,2025-04-02T23:47:49Z,2300000,False,-28.0,-4.0,1,left,MISS T. McConnell driving reverse Layup,[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.84,Missed,,,,,,,,,,,,,,,,,,
233,PT07M44.00S,2025-04-02T23:47:46.4Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,41,30,2025-04-02T23:47:49Z,2310000,False,,,0,,M. Williams REBOUND (Off:1 Def:4),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,232.0,5.0,4.0,1.0,,,,,,,
234,PT07M36.00S,2025-04-02T23:47:54.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,80.76544021024968,53.92156862745098,1610612766,41,30,2025-04-02T23:47:57Z,2320000,False,20.0,128.0,1,right,MISS M. Bridges 12' driving floating Shot,[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,12.98,Missed,,,,,,,,,,,,,,,,,,
235,PT07M34.00S,2025-04-02T23:47:56.4Z,2,REGULAR,rebound,offensive,[],1628970,,,1610612766,41,30,2025-04-02T23:47:57Z,2330000,False,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,234.0,4.0,3.0,1.0,,,,,,,
236,PT07M34.00S,2025-04-02T23:47:57.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,94.40999984741211,50.0,1610612766,41,32,2025-04-02T23:47:57Z,2340000,False,0.0,0.0,1,right,M. Bridges tip Layup (2 PTS),[1628970],1610612766.0,CHA,tip,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
237,PT07M34.00S,2025-04-02T23:47:59.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,41,32,2025-04-02T23:47:59Z,2350000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M34.00S,2025-04-02T23:50:24.3Z,2,REGULAR,substitution,out,[],1628418,,,1610612754,41,32,2025-04-02T23:50:44Z,2360000,False,,,0,,SUB out: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M34.00S,2025-04-02T23:50:24.3Z,2,REGULAR,substitution,out,[],204456,,,1610612754,41,32,2025-04-02T23:50:44Z,2370000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M34.00S,2025-04-02T23:50:24.3Z,2,REGULAR,substitution,out,[],1641767,,,1610612754,41,32,2025-04-02T23:50:44Z,2380000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M34.00S,2025-04-02T23:50:24.3Z,2,REGULAR,substitution,out,[],1627783,,,1610612754,41,32,2025-04-02T23:50:44Z,2390000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M34.00S,2025-04-02T23:50:24.3Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,41,32,2025-04-02T23:50:44Z,2400000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M34.00S,2025-04-02T23:50:24.3Z,2,REGULAR,substitution,in,[],1630167,,,1610612754,41,32,2025-04-02T23:50:44Z,2410000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M34.00S,2025-04-02T23:50:24.3Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,41,32,2025-04-02T23:50:44Z,2420000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M34.00S,2025-04-02T23:50:24.3Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,41,32,2025-04-02T23:50:44Z,2430000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M13.00S,2025-04-02T23:51:19.5Z,2,REGULAR,turnover,bad pass,[],1626167,,,1610612754,41,32,2025-04-02T23:51:22Z,2440000,False,,,0,,M. Turner bad pass TURNOVER (2 TO),"[1626167, 203552]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Right,,,,2.0,Curry,203552.0,,,,,,,,,,,,,,
247,PT07M13.00S,2025-04-02T23:51:19.5Z,2,REGULAR,steal,,[],203552,,,1610612766,41,32,2025-04-02T23:51:21Z,2450000,False,,,0,,S. Curry STEAL (1 STL),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
248,PT07M00.00S,2025-04-02T23:51:32.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628970,74.58935611038108,13.725490196078432,1610612766,41,32,2025-04-02T23:51:37Z,2460000,False,-181.0,186.0,1,right,MISS M. Bridges 26' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
249,PT06M56.00S,2025-04-02T23:51:36.0Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,41,32,2025-04-02T23:51:37Z,2470000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,248.0,2.0,2.0,0.0,,,,,,,
251,PT06M50.00S,2025-04-02T23:51:50.3Z,2,REGULAR,substitution,out,[],1629610,,,1610612754,41,32,2025-04-02T23:51:55Z,2490000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M50.00S,2025-04-02T23:51:50.3Z,2,REGULAR,substitution,in,[],1629006,,,1610612754,41,32,2025-04-02T23:51:55Z,2500000,False,,,0,,SUB in: J. Okogie,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M43.00S,2025-04-02T23:52:09.5Z,2,REGULAR,3pt,Jump Shot,[],1630169,20.71287779237845,90.68627450980392,1610612754,41,32,2025-04-02T23:52:13Z,2510000,False,-203.0,142.0,1,left,MISS T. Haliburton 24' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,,,,,,,,,,,,,,,,,
254,PT06M39.00S,2025-04-02T23:52:13.5Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,41,32,2025-04-02T23:52:13Z,2520000,False,,,0,,M. Williams REBOUND (Off:1 Def:5),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,253.0,6.0,5.0,1.0,,,,,,,
