actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
263,PT04M38.00S,2025-01-05T00:50:48.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641767,,,1610612754,50,47,2025-01-05T00:50:48Z,2550000,False,,,0,,B. Sheppard Free Throw 2 of 2 (5 PTS),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
264,PT04M20.00S,2025-01-05T00:51:09.1Z,2,REGULAR,turnover,bad pass,[],201142,,,1610612756,50,47,2025-01-05T00:51:13Z,2560000,False,,,0,,K. Durant bad pass TURNOVER (2 TO),"[201142, 1629614]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,2.0,,,,,,,,,,,Nembhard,1629614.0,,,,,,
265,PT04M20.00S,2025-01-05T00:51:09.1Z,2,REGULAR,steal,,[],1629614,,,1610612754,50,47,2025-01-05T01:02:12Z,2570000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
266,PT04M14.00S,2025-01-05T00:51:14.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630167,8.623521681997373,43.38235294117647,1610612754,52,47,2025-01-05T00:51:18Z,2580000,False,33.0,29.0,1,left,O. Toppin running Layup (8 PTS) (P. Siakam 2 AST),"[1630167, 1627783]",1610612754.0,IND,running,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,4.37,Made,,,,,8.0,P. Siakam,1627783.0,2.0,,,,,,,,
268,PT04M13.00S,2025-01-05T00:51:29.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,52,47,2025-01-05T00:51:29Z,2600000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M13.00S,2025-01-05T00:53:39.1Z,2,REGULAR,substitution,out,[],1641767,,,1610612756,52,47,2025-01-05T00:54:05Z,2610000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M13.00S,2025-01-05T00:53:39.1Z,2,REGULAR,substitution,out,[],1630167,,,1610612756,52,47,2025-01-05T00:54:05Z,2620000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M13.00S,2025-01-05T00:53:39.1Z,2,REGULAR,substitution,out,[],1629626,,,1610612756,52,47,2025-01-05T00:54:05Z,2630000,False,,,0,,SUB out: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M13.00S,2025-01-05T00:53:39.1Z,2,REGULAR,substitution,in,[],1630169,,,1610612756,52,47,2025-01-05T00:54:05Z,2640000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M13.00S,2025-01-05T00:53:39.1Z,2,REGULAR,substitution,in,[],1626167,,,1610612756,52,47,2025-01-05T00:54:05Z,2650000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M13.00S,2025-01-05T00:53:39.1Z,2,REGULAR,substitution,in,[],1642346,,,1610612756,52,47,2025-01-05T00:54:05Z,2660000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M49.00S,2025-01-05T00:54:40.3Z,2,REGULAR,3pt,Jump Shot,[],1628960,92.59198423127464,98.0392156862745,1610612756,52,47,2025-01-05T00:54:44Z,2670000,False,240.0,17.0,1,right,MISS G. Allen 24' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,,,24.08,Missed,,,,,,,,,,,,,,,,
278,PT03M47.00S,2025-01-05T00:54:42.3Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,52,47,2025-01-05T00:54:44Z,2680000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:4),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,,,,,277.0,5.0,4.0,1.0,,,,,,,,,,,,
279,PT03M30.00S,2025-01-05T00:54:59.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,18.478975032851512,63.725490196078425,1610612754,52,47,2025-01-05T00:55:04Z,2690000,False,-69.0,121.0,1,left,MISS P. Siakam 13' step back Shot,[1627783],1610612754.0,IND,step back,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,13.93,Missed,,,,,,,,,,,,,,,,
280,PT03M28.00S,2025-01-05T00:55:01.4Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,52,47,2025-01-05T00:55:04Z,2700000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,279.0,3.0,3.0,0.0,,,,,,,,,,,,
281,PT03M21.00S,2025-01-05T00:55:08.8Z,2,REGULAR,3pt,Jump Shot,[],203078,93.64323258869908,96.07843137254902,1610612756,52,50,2025-01-05T00:55:13Z,2710000,False,230.0,7.0,1,right,B. Beal 3PT  (8 PTS) (G. Allen 3 AST),"[203078, 1628960]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Right Corner 3,24+ Right,,,23.05,Made,,,,,8.0,G. Allen,1628960.0,3.0,,,,,,,,
283,PT02M55.00S,2025-01-05T00:55:34.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626167,14.011169513797633,42.8921568627451,1610612754,52,50,2025-01-05T00:56:30Z,2730000,False,36.0,79.0,1,left,MISS M. Turner 8' turnaround Hook,[1626167],1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,8.68,Missed,,,,,,,,,,,,,,,,
284,PT02M53.00S,2025-01-05T00:55:36.4Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,52,50,2025-01-05T00:55:38Z,2740000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,283.0,4.0,4.0,0.0,,,,,,,,,,,,
285,PT02M48.00S,2025-01-05T00:55:42.1Z,2,REGULAR,2pt,Jump Shot,[],201142,78.66294349540078,27.941176470588236,1610612756,52,52,2025-01-05T00:57:03Z,2750000,False,-110.0,148.0,1,right,K. Durant 18' pullup Jump Shot (14 PTS) (D. Booker 7 AST),"[201142, 1626164]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,18.47,Made,,,,,14.0,D. Booker,1626164.0,7.0,,,,,,,,
287,PT02M36.00S,2025-01-05T00:55:55.7Z,2,REGULAR,foul,offensive,[],1627783,,,1610612754,52,52,2025-01-05T00:56:01Z,2770000,False,,,0,,P. Siakam offensive FOUL (1 PF),"[1627783, 1628960]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,200832.0,,,,,,,,,,,,,,,,1.0,0.0,Allen,1628960.0
289,PT02M36.00S,2025-01-05T00:55:55.7Z,2,REGULAR,turnover,offensive foul,[],1627783,,,1610612754,52,52,2025-01-05T00:55:55Z,2790000,False,,,0,,P. Siakam offensive foul TURNOVER (1 TO),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,200832.0,1.0,,,,,,,,,,,,,,,,,,
290,PT02M36.00S,2025-01-05T00:56:03.9Z,2,REGULAR,substitution,out,[],1626164,,,1610612756,52,52,2025-01-05T00:56:06Z,2800000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M36.00S,2025-01-05T00:56:03.9Z,2,REGULAR,substitution,in,[],1629006,,,1610612756,52,52,2025-01-05T00:56:06Z,2810000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M20.00S,2025-01-05T00:56:31.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642346,94.95729303547962,47.549019607843135,1610612756,52,54,2025-01-05T00:56:35Z,2820000,False,-12.0,-5.0,1,right,R. Dunn reverse Layup (6 PTS) (J. Okogie 2 AST),"[1642346, 1629006]",1610612756.0,PHX,reverse,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,,,1.33,Made,,,,,6.0,J. Okogie,1629006.0,2.0,,,,,,,,
294,PT02M02.00S,2025-01-05T00:56:48.4Z,2,REGULAR,3pt,Jump Shot,[],1630169,34.510512483574246,32.1078431372549,1610612754,52,54,2025-01-05T00:58:05Z,2840000,False,89.0,272.0,1,left,MISS T. Haliburton 28' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,28.63,Missed,,,,,,,,,,,,,,,,
296,PT02M00.00S,2025-01-05T00:56:50.4Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,52,54,2025-01-05T00:57:44Z,2860000,False,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,294.0,5.0,5.0,0.0,,,,,,,,,,,,
297,PT01M57.00S,2025-01-05T00:56:56.4Z,2,REGULAR,turnover,bad pass,[],201142,,,1610612756,52,54,2025-01-05T00:58:35Z,2870000,False,,,0,,K. Durant bad pass TURNOVER (3 TO),"[201142, 1630169]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,3.0,,,,,,,,,,,Haliburton,1630169.0,,,,,,
298,PT01M57.00S,2025-01-05T00:56:56.4Z,2,REGULAR,steal,,[],1630169,,,1610612754,52,54,2025-01-05T00:56:57Z,2880000,False,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
299,PT01M52.00S,2025-01-05T00:56:59.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627783,4.02431011826544,95.34313725490196,1610612754,52,54,2025-01-05T00:57:03Z,2890000,False,-227.0,-15.0,1,left,MISS P. Siakam running 3PT,[1627783],1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,22.72,Missed,,,,,,,,,,,,,,,,
300,PT01M49.00S,2025-01-05T00:57:02.4Z,2,REGULAR,rebound,defensive,[],1642346,,,1610612756,52,54,2025-01-05T00:57:03Z,2900000,False,,,0,,R. Dunn REBOUND (Off:1 Def:1),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,,,,,299.0,2.0,1.0,1.0,,,,,,,,,,,,
301,PT01M35.00S,2025-01-05T00:57:15.4Z,2,REGULAR,2pt,Jump Shot,[],203078,76.42904073587385,29.65686274509804,1610612756,52,54,2025-01-05T00:57:20Z,2910000,False,-102.0,169.0,1,right,MISS B. Beal 19' step back Shot,[203078],1610612756.0,PHX,step back,,,Beal,B. Beal,,,,,Mid-Range,16-24 Left Center,,,19.73,Missed,,,,,,,,,,,,,,,,
302,PT01M33.00S,2025-01-05T00:57:17.4Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,52,54,2025-01-05T00:57:20Z,2920000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,,,,,301.0,3.0,3.0,0.0,,,,,,,,,,,,
303,PT01M23.00S,2025-01-05T00:57:28.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,8.492115637319317,52.69607843137255,1610612754,54,54,2025-01-05T00:57:32Z,2930000,False,-13.0,27.0,1,left,M. Turner Layup (9 PTS) (B. Mathurin 3 AST),"[1626167, 1631097]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,3.05,Made,,,,,9.0,B. Mathurin,1631097.0,3.0,,,,,,,,
305,PT01M03.00S,2025-01-05T00:57:46.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629006,88.12417871222075,53.92156862745098,1610612756,54,54,2025-01-05T00:59:10Z,2950000,False,20.0,59.0,1,right,MISS J. Okogie 6' driving Layup - blocked,"[1629006, 1626167]",1610612756.0,PHX,driving,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,6.23,Missed,,,,,,,,,,,Turner,1626167.0,,,,
306,PT01M03.00S,2025-01-05T00:57:46.9Z,2,REGULAR,block,,[],1626167,,,1610612756,54,54,2025-01-05T00:57:48Z,2960000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
307,PT01M02.00S,2025-01-05T00:57:47.9Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,54,54,2025-01-05T00:57:50Z,2970000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:5),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,305.0,6.0,5.0,1.0,,,,,,,,,,,,
308,PT00M59.20S,2025-01-05T00:57:52.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631097,7.5722733245729295,47.549019607843135,1610612754,56,54,2025-01-05T00:57:56Z,2980000,False,12.0,19.0,1,left,B. Mathurin running finger roll Layup (4 PTS) (T. Haliburton 4 AST),"[1631097, 1630169]",1610612754.0,IND,running finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,2.24,Made,,,,,4.0,T. Haliburton,1630169.0,4.0,,,,,,,,
310,PT00M41.60S,2025-01-05T00:58:15.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629006,87.33574244415243,48.77450980392157,1610612756,56,56,2025-01-05T01:00:04Z,3000000,False,-6.0,67.0,1,right,J. Okogie 6' fadeaway Jump Shot (4 PTS) (K. Durant 4 AST),"[1629006, 201142]",1610612756.0,PHX,fadeaway,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,6.68,Made,,,,,4.0,K. Durant,201142.0,4.0,,,,,,,,
312,PT00M33.90S,2025-01-05T00:58:26.1Z,2,REGULAR,3pt,Jump Shot,[],1630169,29.517082785808146,15.931372549019606,1610612754,56,56,2025-01-05T00:58:30Z,3020000,False,170.0,225.0,1,left,MISS T. Haliburton 28' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,28.22,Missed,,,,,,,,,,,,,,,,
313,PT00M30.10S,2025-01-05T00:58:29.9Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612756,56,56,2025-01-05T00:58:30Z,3030000,False,,,0,,G. Allen REBOUND (Off:0 Def:4),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,312.0,4.0,4.0,0.0,,,,,,,,,,,,
314,PT00M09.60S,2025-01-05T00:58:50.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,82.07950065703022,55.63725490196079,1610612756,56,56,2025-01-05T01:00:24Z,3040000,False,28.0,116.0,1,right,MISS B. Beal 11' fadeaway Shot,[203078],1610612756.0,PHX,fadeaway,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,,,11.94,Missed,,,,,,,,,,,,,,,,
315,PT00M06.80S,2025-01-05T00:58:53.0Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,56,56,2025-01-05T00:58:54Z,3050000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:6),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,,,,,314.0,7.0,6.0,1.0,,,,,,,,,,,,
316,PT00M00.00S,2025-01-05T00:58:59.9Z,2,REGULAR,3pt,Jump Shot,[],1627783,6.258212877792378,95.09803921568627,1610612754,56,56,2025-01-05T00:59:04Z,3060000,False,-225.0,6.0,1,left,MISS P. Siakam 3PT - blocked,"[1627783, 203078]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,22.56,Missed,,,,,,,,,,,Beal,203078.0,,,,
317,PT00M00.00S,2025-01-05T00:58:59.9Z,2,REGULAR,block,,[],203078,,,1610612754,56,56,2025-01-05T00:59:02Z,3070000,False,,,0,,B. Beal BLOCK (1 BLK),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
318,PT00M00.00S,2025-01-05T00:58:59.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,56,56,2025-01-05T00:59:04Z,3080000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Left Corner 3,24+ Left,,,,,316.0,,,,,,,,,,,,,,,
319,PT00M00.00S,2025-01-05T00:59:03.8Z,2,REGULAR,period,end,[],0,,,1610612754,56,56,2025-01-05T00:59:03Z,3090000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2025-01-05T01:12:46.3Z,3,REGULAR,substitution,out,['startperiod'],1628960,,,1610612754,56,56,2025-01-05T01:13:58Z,3100000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2025-01-05T01:12:46.3Z,3,REGULAR,substitution,out,['startperiod'],1629006,,,1610612754,56,56,2025-01-05T01:13:58Z,3110000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2025-01-05T01:12:46.3Z,3,REGULAR,substitution,in,['startperiod'],1626164,,,1610612754,56,56,2025-01-05T01:13:58Z,3120000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2025-01-05T01:12:46.3Z,3,REGULAR,substitution,in,['startperiod'],203486,,,1610612754,56,56,2025-01-05T01:13:58Z,3130000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2025-01-05T01:14:20.5Z,3,REGULAR,period,start,[],0,,,1610612754,56,56,2025-01-05T01:14:20Z,3140000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT11M43.00S,2025-01-05T01:14:41.2Z,3,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612754,56,56,2025-01-05T01:14:45Z,3150000,False,,,0,,D. Booker shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1626164, 1631097]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,1627519.0,,,,,,,,,,,,,,,,1.0,0.0,Mathurin,1631097.0
327,PT11M43.00S,2025-01-05T01:15:06.2Z,3,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,57,56,2025-01-05T01:15:06Z,3170000,False,,,0,,B. Mathurin Free Throw 1 of 2 (5 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
328,PT11M43.00S,2025-01-05T01:15:26.1Z,3,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,58,56,2025-01-05T01:15:26Z,3180000,False,,,0,,B. Mathurin Free Throw 2 of 2 (6 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
329,PT11M28.00S,2025-01-05T01:15:44.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642346,15.588042049934298,55.392156862745104,1610612756,58,56,2025-01-05T01:16:33Z,3190000,False,-27.0,94.0,1,left,MISS R. Dunn 9' floating Shot,[1642346],1610612756.0,PHX,floating,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,9.78,Missed,,,,,,,,,,,,,,,,
330,PT11M24.00S,2025-01-05T01:15:48.9Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,58,56,2025-01-05T01:15:50Z,3200000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:7),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,,,,,329.0,8.0,7.0,1.0,,,,,,,,,,,,
331,PT11M09.00S,2025-01-05T01:16:03.5Z,3,REGULAR,3pt,Jump Shot,[],1627783,68.54467805519053,27.205882352941174,1610612754,58,56,2025-01-05T01:16:07Z,3210000,False,-114.0,243.0,1,right,MISS P. Siakam 26' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,26.86,Missed,,,,,,,,,,,,,,,,
332,PT11M06.00S,2025-01-05T01:16:06.5Z,3,REGULAR,rebound,defensive,[],1642346,,,1610612756,58,56,2025-01-05T01:16:07Z,3220000,False,,,0,,R. Dunn REBOUND (Off:1 Def:2),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,331.0,3.0,2.0,1.0,,,,,,,,,,,,
333,PT10M54.00S,2025-01-05T01:16:20.6Z,3,REGULAR,foul,personal,[],1629614,,,1610612756,58,56,2025-01-05T01:16:26Z,3230000,False,,,0,,A. Nembhard personal FOUL (1 PF),"[1629614, 201142]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,200832.0,,,,,,,,,,,,,,,,1.0,0.0,Durant,201142.0
335,PT10M47.00S,2025-01-05T01:16:49.1Z,3,REGULAR,3pt,Jump Shot,[],1626164,31.35676741130092,49.01960784313725,1610612756,58,56,2025-01-05T01:16:55Z,3250000,False,5.0,242.0,1,left,MISS D. Booker 24' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,24.23,Missed,,,,,,,,,,,,,,,,
336,PT10M42.00S,2025-01-05T01:16:54.1Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,58,56,2025-01-05T01:16:55Z,3260000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,335.0,2.0,2.0,0.0,,,,,,,,,,,,
338,PT10M36.00S,2025-01-05T01:16:59.2Z,3,REGULAR,3pt,Jump Shot,[],1629614,67.36202365308804,40.19607843137255,1610612754,61,56,2025-01-05T01:17:05Z,3280000,False,-49.0,254.0,1,right,A. Nembhard 25' 3PT step back (6 PTS) (T. Haliburton 5 AST),"[1629614, 1630169]",1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,25.9,Made,,,,,6.0,T. Haliburton,1630169.0,5.0,,,,,,,,
339,PT10M26.00S,2025-01-05T01:17:11.2Z,3,REGULAR,foul,personal,['2freethrow'],1629614,,,1610612756,61,56,2025-01-05T01:17:18Z,3290000,False,,,0,,A. Nembhard shooting personal FOUL (2 PF) (Booker 2 FT),"[1629614, 1626164]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,1628951.0,,,,,,,,,,,,,,,,2.0,0.0,Booker,1626164.0
341,PT10M26.00S,2025-01-05T01:17:33.6Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,61,57,2025-01-05T01:17:33Z,3310000,False,,,0,,D. Booker Free Throw 1 of 2 (10 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
342,PT10M26.00S,2025-01-05T01:17:45.9Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,61,58,2025-01-05T01:17:45Z,3320000,False,,,0,,D. Booker Free Throw 2 of 2 (11 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,
344,PT10M06.00S,2025-01-05T01:18:24.6Z,3,REGULAR,3pt,Jump Shot,[],1626167,64.60249671484888,60.78431372549019,1610612754,64,58,2025-01-05T01:18:31Z,3340000,False,54.0,280.0,1,right,M. Turner 28' 3PT  (12 PTS) (T. Haliburton 6 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,28.53,Made,,,,,12.0,T. Haliburton,1630169.0,6.0,,,,,,,,
346,PT09M53.00S,2025-01-05T01:18:38.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,7.30946123521682,64.4607843137255,1610612756,64,60,2025-01-05T01:18:42Z,3360000,False,-72.0,16.0,1,left,D. Booker 7' pullup Jump Shot (13 PTS) (K. Durant 5 AST),"[1626164, 201142]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,7.41,Made,,,,,13.0,K. Durant,201142.0,5.0,,,,,,,,
349,PT09M35.00S,2025-01-05T01:18:55.6Z,3,REGULAR,3pt,Jump Shot,[],1630169,94.30026281208936,2.696078431372549,1610612754,67,60,2025-01-05T01:19:02Z,3380000,False,-237.0,1.0,1,right,T. Haliburton 3PT  (12 PTS) (P. Siakam 3 AST),"[1630169, 1627783]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Left Corner 3,24+ Left,,,23.65,Made,,,,,12.0,P. Siakam,1627783.0,3.0,,,,,,,,
351,PT09M17.00S,2025-01-05T01:19:14.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642346,12.040078843626807,47.30392156862745,1610612756,67,62,2025-01-05T01:19:34Z,3400000,False,13.0,61.0,1,left,R. Dunn 6' floating Jump Shot (8 PTS) (K. Durant 6 AST),"[1642346, 201142]",1610612756.0,PHX,floating,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,6.22,Made,,,,,8.0,K. Durant,201142.0,6.0,,,,,,,,
