actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
607,PT06M02.00S,2024-10-27T21:43:53.0Z,4,REGULAR,rebound,offensive,[],1628997,,,1610612755,92,93,2024-10-27T21:43:53Z,5920000,False,,,0,,C. Martin REBOUND (Off:3 Def:5),[1628997],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Martin,C. Martin,,,,,,,,,,,,606.0,8.0,5.0,3.0,,,
608,PT05M58.00S,2024-10-27T21:43:58.5Z,4,REGULAR,turnover,traveling,[],1628997,,,1610612755,92,93,2024-10-27T21:44:03Z,5930000,False,,,0,,C. Martin traveling TURNOVER (5 TO),[1628997],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Martin,C. Martin,,,,5.0,,,1627964.0,,,,,,,,,,,
609,PT05M49.00S,2024-10-27T21:44:25.6Z,4,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612754,92,93,2024-10-27T21:44:31Z,5940000,False,,,0,,T. Maxey shooting personal FOUL (2 PF) (Nembhard 2 FT),"[1630178, 1629614]",1610612755.0,PHI,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Maxey,T. Maxey,,,,,,,202027.0,2.0,0.0,Nembhard,1629614.0,,,,,,,
611,PT05M49.00S,2024-10-27T21:44:46.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629614,,,1610612754,93,93,2024-10-27T21:44:46Z,5960000,False,,,0,,A. Nembhard Free Throw 1 of 2 (6 PTS),[1629614],1610612754.0,IND,,,,,,,,,,Made,6.0,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,
612,PT05M49.00S,2024-10-27T21:44:58.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629614,,,1610612754,94,93,2024-10-27T21:44:58Z,5970000,False,,,0,,A. Nembhard Free Throw 2 of 2 (7 PTS),[1629614],1610612754.0,IND,,,,,,,,,,Made,7.0,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,
613,PT05M35.00S,2024-10-27T21:45:17.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,91.5407358738502,55.63725490196079,1610612755,94,95,2024-10-27T21:45:20Z,5980000,False,28.0,27.0,1,right,C. Martin driving Layup (15 PTS),[1628997],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,3.9,Made,15.0,Martin,C. Martin,,,,,,,,,,,,,,,,,,
614,PT05M21.00S,2024-10-27T21:45:30.8Z,4,REGULAR,turnover,lost ball,[],1631097,,,1610612754,94,95,2024-10-27T21:45:34Z,5990000,False,,,0,,B. Mathurin lost ball TURNOVER (1 TO),"[1631097, 1626162]",1610612754.0,IND,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Mathurin,B. Mathurin,,,,1.0,Oubre Jr.,1626162.0,,,,,,,,,,,,
615,PT05M21.00S,2024-10-27T21:45:30.8Z,4,REGULAR,steal,,[],1626162,,,1610612755,94,95,2024-10-27T21:45:33Z,6000000,False,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
617,PT05M09.00S,2024-10-27T21:45:57.2Z,4,REGULAR,substitution,out,[],1630167,,,1610612755,94,95,2024-10-27T21:46:02Z,6020000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
618,PT05M09.00S,2024-10-27T21:45:57.2Z,4,REGULAR,substitution,in,[],1627783,,,1610612755,94,95,2024-10-27T21:46:02Z,6030000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
619,PT04M58.00S,2024-10-27T21:46:21.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628997,84.83902759526939,38.970588235294116,1610612755,94,95,2024-10-27T21:46:28Z,6040000,False,-55.0,90.0,1,right,MISS C. Martin 10' turnaround fadeaway Shot,[1628997],1610612755.0,PHI,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,10.55,Missed,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
620,PT04M57.00S,2024-10-27T21:46:22.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,94,95,2024-10-27T21:46:28Z,6050000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,619.0,,,,,,
621,PT04M57.00S,2024-10-27T21:46:27.6Z,4,REGULAR,foul,personal,[],203083,,,1610612754,94,95,2024-10-27T21:46:36Z,6060000,False,,,0,,A. Drummond loose ball personal FOUL (4 PF),"[203083, 1626167]",1610612755.0,PHI,loose ball,,,,,,Restricted Area,0-8 Center,,,,Drummond,A. Drummond,,,,,,,202027.0,4.0,0.0,Turner,1626167.0,,,,,,,
623,PT04M57.00S,2024-10-27T21:46:36.4Z,4,REGULAR,substitution,out,[],1631097,,,1610612754,94,95,2024-10-27T21:46:39Z,6080000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,,,,,,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,
624,PT04M57.00S,2024-10-27T21:46:36.4Z,4,REGULAR,substitution,in,[],1630174,,,1610612754,94,95,2024-10-27T21:46:39Z,6090000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,,,,,,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,
625,PT04M45.00S,2024-10-27T21:47:09.1Z,4,REGULAR,foul,personal,['2freethrow'],203083,,,1610612754,94,95,2024-10-27T21:47:17Z,6100000,False,,,0,,A. Drummond shooting personal FOUL (5 PF) (Turner 2 FT),"[203083, 1626167]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,,Drummond,A. Drummond,,,,,,,1627964.0,5.0,0.0,Turner,1626167.0,,,,,,,
627,PT04M45.00S,2024-10-27T21:47:38.6Z,4,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,94,95,2024-10-27T21:47:38Z,6120000,False,,,0,,MISS M. Turner Free Throw 1 of 2,[1626167],1610612754.0,IND,,,,,,,,,,Missed,,Turner,M. Turner,,,,,,,,,,,,,,,,,,
628,PT04M45.00S,2024-10-27T21:47:38.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,94,95,2024-10-27T21:47:38Z,6130000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,627.0,,,,,,
629,PT04M45.00S,2024-10-27T21:47:56.1Z,4,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,95,95,2024-10-27T21:47:56Z,6140000,False,,,0,,M. Turner Free Throw 2 of 2 (11 PTS),[1626167],1610612754.0,IND,,,,,,,,,,Made,11.0,Turner,M. Turner,,,,,,,,,,,,,,,,,,
630,PT04M27.00S,2024-10-27T21:48:16.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,90.22667542706965,47.30392156862745,1610612755,95,95,2024-10-27T21:48:20Z,6150000,False,-13.0,39.0,1,right,MISS K. Oubre Jr. driving Layup,[1626162],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,4.16,Missed,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
631,PT04M24.00S,2024-10-27T21:48:19.6Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,95,95,2024-10-27T21:48:20Z,6160000,False,,,0,,M. Turner REBOUND (Off:0 Def:4),[1626167],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,,Turner,M. Turner,,,,,,,,,,,,630.0,4.0,4.0,0.0,,,
632,PT04M14.00S,2024-10-27T21:48:28.7Z,4,REGULAR,3pt,Jump Shot,[],1627783,34.37910643889619,51.71568627450981,1610612754,95,95,2024-10-27T21:48:32Z,6170000,False,-9.0,271.0,1,left,MISS P. Siakam 27' 3PT,[1627783],1610612754.0,IND,,,,,,,Above the Break 3,24+ Center,27.08,Missed,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
633,PT04M11.00S,2024-10-27T21:48:31.7Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612755,95,95,2024-10-27T21:48:32Z,6180000,False,,,0,,K. Oubre Jr. REBOUND (Off:3 Def:5),[1626162],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,632.0,8.0,5.0,3.0,,,
634,PT04M04.00S,2024-10-27T21:48:42.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,95,95,2024-10-27T21:48:52Z,6190000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M50.00S,2024-10-27T21:52:01.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,83.919185282523,44.36274509803921,1610612755,95,97,2024-10-27T21:52:52Z,6200000,False,-28.0,99.0,1,right,T. Maxey 10' turnaround fadeaway Jump Shot (31 PTS),[1630178],1610612755.0,PHI,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,10.26,Made,31.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
636,PT03M37.00S,2024-10-27T21:52:18.0Z,4,REGULAR,foul,offensive,[],1626167,,,1610612754,95,97,2024-10-27T21:53:22Z,6210000,False,,,0,,M. Turner offensive FOUL (4 PF),"[1626167, 1628997]",1610612754.0,IND,,,,,,,Above the Break 3,24+ Center,,,,Turner,M. Turner,,,,,,,203591.0,4.0,0.0,Martin,1628997.0,,,,,,,
638,PT03M37.00S,2024-10-27T21:52:18.0Z,4,REGULAR,turnover,offensive foul,[],1626167,,,1610612754,95,97,2024-10-27T21:52:18Z,6230000,False,,,0,,M. Turner offensive foul TURNOVER (5 TO),[1626167],1610612754.0,IND,,,,,,,Above the Break 3,24+ Center,,,,Turner,M. Turner,,,,5.0,,,203591.0,,,,,,,,,,,
639,PT03M15.00S,2024-10-27T21:52:55.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628997,82.21090670170827,94.6078431372549,1610612755,95,97,2024-10-27T21:52:58Z,6240000,False,223.0,115.0,1,right,MISS C. Martin 25' 3PT,[1628997],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,25.08,Missed,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
640,PT03M13.00S,2024-10-27T21:52:57.9Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,95,97,2024-10-27T21:52:58Z,6250000,False,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,,,,Siakam,P. Siakam,,,,,,,,,,,,639.0,4.0,4.0,0.0,,,
641,PT03M02.00S,2024-10-27T21:53:08.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630174,6.389618922470433,50.73529411764706,1610612754,97,97,2024-10-27T21:53:12Z,6260000,False,-4.0,8.0,1,left,A. Nesmith driving DUNK (5 PTS) (P. Siakam 6 AST),"[1630174, 1627783]",1610612754.0,IND,driving,,,,,,Restricted Area,0-8 Center,0.85,Made,5.0,Nesmith,A. Nesmith,P. Siakam,1627783.0,6.0,,,,,,,,,,,,,,,
643,PT03M02.00S,2024-10-27T21:53:12.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626162,,,1610612754,97,97,2024-10-27T21:53:20Z,6280000,False,,,0,,K. Oubre Jr. shooting personal FOUL (2 PF) (Nesmith 1 FT),"[1626162, 1630174]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,203591.0,2.0,0.0,Nesmith,1630174.0,,,,,,,
645,PT03M02.00S,2024-10-27T21:53:43.5Z,4,REGULAR,freethrow,1 of 1,[],1630174,,,1610612754,98,97,2024-10-27T21:53:43Z,6300000,False,,,0,,A. Nesmith Free Throw 1 of 1 (6 PTS),[1630174],1610612754.0,IND,,,,,,,,,,Made,6.0,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,
646,PT02M50.00S,2024-10-27T21:53:59.4Z,4,REGULAR,3pt,Jump Shot,[],201569,71.69842312746385,85.04901960784314,1610612755,98,97,2024-10-27T21:54:03Z,6310000,False,175.0,214.0,1,right,MISS E. Gordon 27' 3PT,[201569],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,27.62,Missed,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,
647,PT02M46.00S,2024-10-27T21:54:03.4Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612754,98,97,2024-10-27T21:54:03Z,6320000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:4),[1630174],1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,,,,Nesmith,A. Nesmith,,,,,,,,,,,,646.0,4.0,4.0,0.0,,,
648,PT02M27.00S,2024-10-27T21:54:22.1Z,4,REGULAR,2pt,Jump Shot,[],1630169,16.376478318002626,14.705882352941178,1610612754,98,97,2024-10-27T21:54:29Z,6330000,False,176.0,101.0,1,left,MISS T. Haliburton 20' pullup Shot,[1630169],1610612754.0,IND,pullup,,,,,,Mid-Range,16-24 Right,20.36,Missed,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
649,PT02M26.00S,2024-10-27T21:54:23.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,98,97,2024-10-27T21:56:59Z,6340000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,648.0,,,,,,
654,PT02M26.00S,2024-10-27T21:54:29.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612754,98,97,2024-10-27T21:58:36Z,6350000,False,,,0,,C. Martin loose ball personal FOUL (3 PF) (Nesmith 2 FT),"[1628997, 1630174]",1610612755.0,PHI,loose ball,,,,,,Restricted Area,0-8 Center,,,,Martin,C. Martin,,,,,,,203591.0,3.0,0.0,Nesmith,1630174.0,,,,,,,
651,PT02M26.00S,2024-10-27T21:54:36.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,98,97,2024-10-27T21:58:30Z,6360000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT02M26.00S,2024-10-27T21:57:59.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630174,,,1610612754,99,97,2024-10-27T21:57:59Z,6390000,False,,,0,,A. Nesmith Free Throw 1 of 2 (7 PTS),[1630174],1610612754.0,IND,,,,,,,,,,Made,7.0,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,
657,PT02M26.00S,2024-10-27T21:58:15.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630174,,,1610612754,100,97,2024-10-27T21:58:15Z,6400000,False,,,0,,A. Nesmith Free Throw 2 of 2 (8 PTS),[1630174],1610612754.0,IND,,,,,,,,,,Made,8.0,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,
662,PT02M09.00S,2024-10-27T21:58:33.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,91.93495400788436,51.71568627450981,1610612755,100,97,2024-10-27T22:02:13Z,6415000,False,9.0,23.0,1,right,MISS K. Oubre Jr. driving Layup,[1626162],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,2.48,Missed,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
663,PT02M09.00S,2024-10-27T21:58:33.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,100,97,2024-10-27T22:02:13Z,6422500,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,662.0,,,,,,
660,PT02M09.00S,2024-10-27T21:59:07.9Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612755,100,97,2024-10-27T22:02:19Z,6430000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT02M03.00S,2024-10-27T22:02:48.3Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630178,80.3712220762155,23.774509803921568,1610612755,100,97,2024-10-27T22:02:53Z,6450000,False,-131.0,132.0,1,right,MISS T. Maxey 18' step back Shot,[1630178],1610612755.0,PHI,step back,,,,,,Mid-Range,16-24 Left Center,18.6,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
665,PT02M00.00S,2024-10-27T22:02:51.3Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612754,100,97,2024-10-27T22:02:53Z,6460000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:5),[1630174],1610612754.0,IND,,,,,,,Mid-Range,16-24 Left Center,,,,Nesmith,A. Nesmith,,,,,,,,,,,,664.0,5.0,5.0,0.0,,,
666,PT01M45.00S,2024-10-27T22:03:05.9Z,4,REGULAR,3pt,Jump Shot,[],1626167,12.040078843626807,0.7352941176470588,1610612754,100,97,2024-10-27T22:03:11Z,6470000,False,246.0,61.0,1,left,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,,,,Right Corner 3,24+ Right,25.37,Missed,,Turner,M. Turner,,,,,,,,,,,,,,,,,,
667,PT01M43.00S,2024-10-27T22:03:07.9Z,4,REGULAR,rebound,offensive,[],1630169,,,1610612754,100,97,2024-10-27T22:05:08Z,6480000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:2),[1630169],1610612754.0,IND,,,,,,,Right Corner 3,24+ Right,,,,Haliburton,T. Haliburton,,,,,,,,,,,,666.0,3.0,2.0,1.0,,,
671,PT01M42.00S,2024-10-27T22:05:56.1Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203606,,,1610612754,100,97,2024-10-27T22:06:21Z,6500000,False,,,0,,TEAM foul technical,[203606],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,203591.0,,,,,,,,,,,
672,PT01M42.00S,2024-10-27T22:06:18.3Z,4,REGULAR,freethrow,1 of 1,[],1630169,,,1610612754,100,97,2024-10-27T22:06:18Z,6510000,False,,,0,,MISS T. Haliburton technical Free Throw 1 of 1,[1630169],1610612754.0,IND,technical,,,,,,,,,Missed,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
673,PT01M42.00S,2024-10-27T22:06:18.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,100,97,2024-10-27T22:06:18Z,6520000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,672.0,,,,,,
674,PT01M33.00S,2024-10-27T22:06:44.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629614,11.777266754270697,69.6078431372549,1610612754,102,97,2024-10-27T22:06:47Z,6530000,False,-98.0,58.0,1,left,A. Nembhard 11' fadeaway bank Jump Shot (9 PTS),[1629614],1610612754.0,IND,fadeaway bank,,,,,,Mid-Range,8-16 Left,11.4,Made,9.0,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,
675,PT01M13.00S,2024-10-27T22:07:11.2Z,4,REGULAR,2pt,Jump Shot,[],1626162,90.48948751642575,69.6078431372549,1610612755,102,99,2024-10-27T22:07:14Z,6540000,False,98.0,37.0,1,right,K. Oubre Jr. 10' pullup Jump Shot (13 PTS) (T. Maxey 4 AST),"[1626162, 1630178]",1610612755.0,PHI,pullup,,,,,,Mid-Range,8-16 Right,10.47,Made,13.0,Oubre Jr.,K. Oubre Jr.,T. Maxey,1630178.0,4.0,,,,,,,,,,,,,,,
687,PT00M58.20S,2024-10-27T22:07:35.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,14.273981603153747,49.754901960784316,1610612754,102,99,2024-10-27T22:09:20Z,6565000,False,1.0,82.0,1,left,MISS T. Haliburton 8' driving Layup - blocked,"[1630169, 201569]",1610612754.0,IND,driving,,,,,,In The Paint (Non-RA),8-16 Center,8.17,Missed,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,Gordon,201569.0,
688,PT00M58.20S,2024-10-27T22:07:35.5Z,4,REGULAR,block,,[],201569,,,1610612754,102,99,2024-10-27T22:09:20Z,6567500,False,,,0,,E. Gordon BLOCK (1 BLK),[201569],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,
689,PT00M58.20S,2024-10-27T22:07:35.5Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,102,99,2024-10-27T22:09:25Z,6568750,False,,,0,,T. Maxey REBOUND (Off:0 Def:4),[1630178],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Maxey,T. Maxey,,,,,,,,,,,,687.0,4.0,4.0,0.0,,,
678,PT00M47.60S,2024-10-27T22:07:41.5Z,4,REGULAR,foul,personal,['2freethrow'],1629614,,,1610612755,102,99,2024-10-27T22:07:48Z,6570000,False,,,0,,A. Nembhard shooting personal FOUL (4 PF) (Maxey 2 FT),"[1629614, 1630178]",1610612754.0,IND,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Nembhard,A. Nembhard,,,,,,,203591.0,4.0,0.0,Maxey,1630178.0,,,,,,,
681,PT00M47.60S,2024-10-27T22:08:10.3Z,4,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,102,100,2024-10-27T22:09:20Z,6590000,False,,,0,,T. Maxey Free Throw 1 of 2 (32 PTS),[1630178],1610612755.0,PHI,,,,,,,,,,Made,32.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
682,PT00M47.60S,2024-10-27T22:08:30.1Z,4,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,102,101,2024-10-27T22:09:20Z,6600000,False,,,0,,T. Maxey Free Throw 2 of 2 (33 PTS),[1630178],1610612755.0,PHI,,,,,,,,,,Made,33.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
683,PT00M36.60S,2024-10-27T22:08:43.4Z,4,REGULAR,turnover,lost ball,[],1629614,,,1610612754,102,101,2024-10-27T22:08:45Z,6610000,False,,,0,,A. Nembhard lost ball TURNOVER (1 TO),"[1629614, 203083]",1610612754.0,IND,,,,,,,Mid-Range,16-24 Left Center,,,,Nembhard,A. Nembhard,,,,1.0,Drummond,203083.0,,,,,,,,,,,,
684,PT00M36.60S,2024-10-27T22:08:43.4Z,4,REGULAR,steal,,[],203083,,,1610612755,102,101,2024-10-27T22:08:44Z,6620000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Left Center,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
685,PT00M32.40S,2024-10-27T22:08:47.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628997,89.56964520367937,54.166666666666664,1610612755,102,103,2024-10-27T22:08:53Z,6630000,False,21.0,46.0,1,right,C. Martin running Layup (17 PTS),[1628997],1610612755.0,PHI,running,,,,,,In The Paint (Non-RA),0-8 Center,5.0,Made,17.0,Martin,C. Martin,,,,,,,,,,,,,,,,,,
686,PT00M32.40S,2024-10-27T22:08:52.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,102,103,2024-10-27T22:08:52Z,6640000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M19.40S,2024-10-27T22:10:44.0Z,4,REGULAR,turnover,lost ball,[],1630169,,,1610612754,102,103,2024-10-27T22:10:46Z,6650000,False,,,0,,T. Haliburton lost ball TURNOVER (3 TO),"[1630169, 203083]",1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,,,,Haliburton,T. Haliburton,,,,3.0,Drummond,203083.0,,,,,,,,,,,,
691,PT00M19.40S,2024-10-27T22:10:44.0Z,4,REGULAR,steal,,[],203083,,,1610612755,102,103,2024-10-27T22:10:45Z,6660000,False,,,0,,A. Drummond STEAL (2 STL),[203083],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
692,PT00M13.80S,2024-10-27T22:10:53.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,102,103,2024-10-27T22:10:53Z,6670000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M13.80S,2024-10-27T22:12:15.0Z,4,REGULAR,substitution,out,[],1630169,,,1610612755,102,103,2024-10-27T22:12:22Z,6680000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,,,,,,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
694,PT00M13.80S,2024-10-27T22:12:15.0Z,4,REGULAR,substitution,out,[],203083,,,1610612755,102,103,2024-10-27T22:12:22Z,6690000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
695,PT00M13.80S,2024-10-27T22:12:15.0Z,4,REGULAR,substitution,in,[],1641767,,,1610612755,102,103,2024-10-27T22:12:22Z,6700000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,,,,,,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,
696,PT00M13.80S,2024-10-27T22:12:15.0Z,4,REGULAR,substitution,in,[],200768,,,1610612755,102,103,2024-10-27T22:12:22Z,6710000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,,,,,,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,
697,PT00M11.70S,2024-10-27T22:12:46.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630174,,,1610612755,102,103,2024-10-27T22:12:51Z,6720000,False,,,0,,A. Nesmith take personal FOUL (5 PF) (Maxey 2 FT),"[1630174, 1630178]",1610612754.0,IND,take,,,,,,Above the Break 3,24+ Left Center,,,,Nesmith,A. Nesmith,,,,,,,203591.0,5.0,0.0,Maxey,1630178.0,,,,,,,
699,PT00M11.70S,2024-10-27T22:13:13.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630178,,,1610612755,102,104,2024-10-27T22:13:13Z,6740000,False,,,0,,T. Maxey Free Throw 1 of 2 (34 PTS),[1630178],1610612755.0,PHI,,,,,,,,,,Made,34.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
700,PT00M11.70S,2024-10-27T22:13:14.4Z,4,REGULAR,substitution,out,[],1641767,,,1610612755,102,104,2024-10-27T22:13:23Z,6750000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,,,,,,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,
