actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
40,PT09M30.00S,2024-12-27T00:16:42.8Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,7,0,2024-12-27T00:16:44Z,390000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,39.0,3.0,2.0,1.0,,,,,,,,,,,,,,
41,PT09M25.00S,2024-12-27T00:16:47.5Z,1,REGULAR,turnover,out-of-bounds,[],1631114,,,1610612760,7,0,2024-12-27T00:17:24Z,400000,False,,,0,,J. Williams bad pass out-of-bounds TURNOVER (2 TO),[1631114],1610612760.0,OKC,bad pass,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,2.0,,,,,,,,1627534.0,,,,
42,PT09M05.00S,2024-12-27T00:17:12.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627783,66.5735873850197,54.41176470588235,1610612754,10,0,2024-12-27T00:17:19Z,410000,False,22.0,262.0,1,right,P. Siakam 26' 3PT bank (6 PTS) (A. Nembhard 2 AST),"[1627783, 1629614]",1610612754.0,IND,bank,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,26.26,Made,,,,,6.0,,,,,,A. Nembhard,1629614.0,2.0,,,,,
44,PT08M48.00S,2024-12-27T00:17:29.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.732588699080158,56.127450980392155,1610612760,10,2,2024-12-27T00:20:40Z,430000,False,-31.0,1.0,1,left,S. Gilgeous-Alexander driving Layup (2 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.06,Made,,,,,2.0,,,,,,,,,,,,,
45,PT08M38.00S,2024-12-27T00:17:41.1Z,1,REGULAR,violation,kicked ball,[],1628983,,,1610612754,10,2,2024-12-27T00:17:50Z,440000,False,,,0,,S. Gilgeous-Alexander kicked ball VIOLATION,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,204059.0,,,,
46,PT08M34.00S,2024-12-27T00:18:05.7Z,1,REGULAR,3pt,Jump Shot,[],1627783,67.09921156373193,61.274509803921575,1610612754,13,2,2024-12-27T00:18:10Z,450000,False,56.0,257.0,1,right,P. Siakam 26' 3PT pullup (9 PTS) (T. Haliburton 1 AST),"[1627783, 1630169]",1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,26.29,Made,,,,,9.0,,,,,,T. Haliburton,1630169.0,1.0,,,,,
48,PT08M22.00S,2024-12-27T00:18:16.9Z,1,REGULAR,3pt,Jump Shot,[],1631114,20.318659658344284,90.93137254901961,1610612760,13,5,2024-12-27T00:18:21Z,470000,False,-205.0,138.0,1,left,J. Williams 24' 3PT  (3 PTS) (I. Joe 1 AST),"[1631114, 1630198]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,24.72,Made,,,,,3.0,,,,,,I. Joe,1630198.0,1.0,,,,,
50,PT08M08.00S,2024-12-27T00:18:31.2Z,1,REGULAR,3pt,Jump Shot,[],1631097,84.1819973718791,95.83333333333334,1610612754,13,5,2024-12-27T00:18:35Z,490000,False,229.0,96.0,1,right,MISS B. Mathurin 24' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,24.86,Missed,,,,,,,,,,,,,,,,,,
51,PT08M04.00S,2024-12-27T00:18:35.0Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612754,13,5,2024-12-27T00:18:35Z,500000,False,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,50.0,4.0,3.0,1.0,,,,,,,,,,,,,,
52,PT08M04.00S,2024-12-27T00:18:37.6Z,1,REGULAR,foul,personal,[],1628983,,,1610612754,13,5,2024-12-27T00:18:44Z,510000,False,,,0,,S. Gilgeous-Alexander personal FOUL (1 PF),"[1628983, 1631097]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1628954.0,1.0,0.0,Mathurin,1631097.0
54,PT08M01.00S,2024-12-27T00:18:59.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626167,82.47371879106439,49.01960784313725,1610612754,13,5,2024-12-27T00:19:06Z,530000,False,-5.0,112.0,1,right,MISS M. Turner 11' turnaround Shot,[1626167],1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,11.23,Missed,,,,,,,,,,,,,,,,,,
55,PT07M56.00S,2024-12-27T00:19:04.3Z,1,REGULAR,rebound,offensive,[],1630169,,,1610612754,13,5,2024-12-27T00:24:53Z,540000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:0),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,54.0,1.0,0.0,1.0,,,,,,,,,,,,,,
56,PT07M52.00S,2024-12-27T00:19:07.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626167,67.88764783180025,75.73529411764706,1610612754,13,5,2024-12-27T00:19:14Z,550000,False,129.0,249.0,1,right,MISS M. Turner 28' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,28.06,Missed,,,,,,,,,,,,,,,,,,
57,PT07M48.00S,2024-12-27T00:19:11.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,13,5,2024-12-27T00:19:14Z,560000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,56.0,,,,,,,,,,,,,,,,,
59,PT07M42.00S,2024-12-27T00:19:33.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629614,93.9060446780552,3.431372549019608,1610612754,13,5,2024-12-27T00:19:38Z,580000,False,-233.0,5.0,1,right,MISS A. Nembhard 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
60,PT07M39.00S,2024-12-27T00:19:36.5Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,13,5,2024-12-27T00:19:38Z,590000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:3),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,,,59.0,4.0,3.0,1.0,,,,,,,,,,,,,,
61,PT07M32.00S,2024-12-27T00:19:46.2Z,1,REGULAR,foul,personal,[],1627783,,,1610612760,13,5,2024-12-27T00:19:53Z,600000,False,,,0,,P. Siakam personal FOUL (1 PF),"[1627783, 1631114]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1628954.0,1.0,0.0,Williams,1631114.0
63,PT07M25.00S,2024-12-27T00:20:19.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,9.280551905387648,46.568627450980394,1610612760,13,5,2024-12-27T00:20:24Z,620000,False,17.0,35.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.87,Missed,,,,,,,,,,,,,,,,,,
64,PT07M23.00S,2024-12-27T00:20:21.3Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,13,5,2024-12-27T00:20:24Z,630000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,63.0,2.0,2.0,0.0,,,,,,,,,,,,,,
65,PT07M14.00S,2024-12-27T00:20:30.6Z,1,REGULAR,3pt,Jump Shot,[],1630169,66.3107752956636,27.696078431372552,1610612754,13,5,2024-12-27T00:20:34Z,640000,False,-112.0,264.0,1,right,MISS T. Haliburton 28' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,28.68,Missed,,,,,,,,,,,,,,,,,,
66,PT07M10.00S,2024-12-27T00:20:34.6Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,13,5,2024-12-27T00:20:34Z,650000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,
67,PT07M02.00S,2024-12-27T00:20:49.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,11.645860709592641,42.15686274509804,1610612760,13,5,2024-12-27T00:21:03Z,660000,False,39.0,57.0,1,left,MISS C. Wallace 6' driving Layup,[1641717],1610612760.0,OKC,driving,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,6.92,Missed,,,,,,,,,,,,,,,,,,
68,PT07M02.00S,2024-12-27T00:20:51.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,13,5,2024-12-27T00:20:51Z,670000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,67.0,,,,,,,,,,,,,,,,,
69,PT07M02.00S,2024-12-27T00:20:52.7Z,1,REGULAR,foul,personal,[],1629614,,,1610612760,13,5,2024-12-27T00:21:45Z,680000,False,,,0,,A. Nembhard loose ball personal FOUL (1 PF),"[1629614, 1628392]",1610612754.0,IND,loose ball,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Hartenstein,1628392.0
71,PT06M56.00S,2024-12-27T00:21:06.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631114,6.915243101182654,54.41176470588235,1610612760,13,5,2024-12-27T00:21:12Z,700000,False,-22.0,13.0,1,left,MISS J. Williams driving Layup,[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.54,Missed,,,,,,,,,,,,,,,,,,
72,PT06M53.00S,2024-12-27T00:21:09.2Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,13,5,2024-12-27T00:21:12Z,710000,False,,,0,,M. Turner REBOUND (Off:1 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,71.0,5.0,4.0,1.0,,,,,,,,,,,,,,
73,PT06M47.00S,2024-12-27T00:21:15.8Z,1,REGULAR,3pt,Jump Shot,[],1627783,69.46452036793693,20.34313725490196,1610612754,13,5,2024-12-27T00:21:24Z,720000,False,-148.0,235.0,1,right,MISS P. Siakam 27' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,27.75,Missed,,,,,,,,,,,,,,,,,,
74,PT06M41.00S,2024-12-27T00:21:21.8Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,13,5,2024-12-27T00:21:24Z,730000,False,,,0,,C. Wallace REBOUND (Off:0 Def:2),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,,,73.0,2.0,2.0,0.0,,,,,,,,,,,,,,
75,PT06M29.00S,2024-12-27T00:21:34.1Z,1,REGULAR,3pt,Jump Shot,[],1631114,16.770696452036795,94.6078431372549,1610612760,13,5,2024-12-27T00:21:38Z,740000,False,-223.0,105.0,1,left,MISS J. Williams 24' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,24.65,Missed,,,,,,,,,,,,,,,,,,
76,PT06M26.00S,2024-12-27T00:21:37.1Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,13,5,2024-12-27T00:21:38Z,750000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,
77,PT06M17.00S,2024-12-27T00:21:45.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,89.83245729303549,42.15686274509804,1610612754,13,5,2024-12-27T00:21:50Z,760000,False,-39.0,43.0,1,right,MISS P. Siakam driving Layup,[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,,,,,,,,,,,,,,
78,PT06M16.00S,2024-12-27T00:21:49.2Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612754,13,5,2024-12-27T00:21:49Z,770000,False,,,0,,M. Turner REBOUND (Off:2 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,77.0,6.0,4.0,2.0,,,,,,,,,,,,,,
79,PT06M16.00S,2024-12-27T00:21:49.7Z,1,REGULAR,foul,personal,['2freethrow'],1630198,,,1610612754,13,5,2024-12-27T00:22:16Z,780000,False,,,0,,I. Joe shooting personal FOUL (1 PF) (Turner 2 FT),"[1630198, 1626167]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628954.0,1.0,0.0,Turner,1626167.0
81,PT06M16.00S,2024-12-27T00:22:17.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626167,,,1610612754,13,5,2024-12-27T00:22:39Z,800000,False,,,0,,MISS M. Turner Free Throw 1 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
84,PT06M16.00S,2024-12-27T00:22:17.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,13,5,2024-12-27T00:22:39Z,805000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,,
82,PT06M16.00S,2024-12-27T00:22:18.8Z,1,REGULAR,substitution,out,[],1627783,,,1610612754,13,5,2024-12-27T00:22:35Z,810000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M16.00S,2024-12-27T00:22:18.8Z,1,REGULAR,substitution,in,[],1630167,,,1610612754,13,5,2024-12-27T00:22:35Z,820000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
