actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
94,PT04M50.00S,2025-02-25T00:24:41.5Z,1,REGULAR,substitution,in,[],1631097,,,1610612754,13,21,2025-02-25T00:25:06Z,930000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M50.00S,2025-02-25T00:24:41.5Z,1,REGULAR,substitution,in,[],201566,,,1610612754,13,21,2025-02-25T00:25:06Z,940000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M50.00S,2025-02-25T00:24:41.5Z,1,REGULAR,substitution,in,[],1630192,,,1610612754,13,21,2025-02-25T00:25:06Z,950000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M39.00S,2025-02-25T00:25:24.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630167,83.26215505913272,44.36274509803921,1610612754,15,21,2025-02-25T00:25:28Z,960000,False,-28.0,105.0,1,right,O. Toppin 10' fadeaway Jump Shot (2 PTS) (T. Haliburton 3 AST),"[1630167, 1630169]",1610612754.0,IND,fadeaway,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Center,,,,10.85,Made,2.0,T. Haliburton,1630169.0,3.0,,,,,,,,,,,
99,PT04M22.00S,2025-02-25T00:25:39.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,7.703679369250986,54.166666666666664,1610612743,15,21,2025-02-25T00:25:42Z,980000,False,-21.0,20.0,1,left,MISS C. Braun driving Layup,[1631128],1610612743.0,DEN,driving,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,2.88,Missed,,,,,,,,,,,,,,,
100,PT04M21.00S,2025-02-25T00:25:40.7Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,15,21,2025-02-25T00:25:42Z,990000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,99.0,1.0,1.0,0.0,,
101,PT04M04.00S,2025-02-25T00:25:58.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,87.59855453350855,40.931372549019606,1610612754,15,21,2025-02-25T00:27:57Z,1000000,False,-45.0,64.0,1,right,MISS B. Mathurin 7' driving floating Shot,[1631097],1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,7.85,Missed,,,,,,,,,,,,,,,
102,PT04M00.00S,2025-02-25T00:26:02.6Z,1,REGULAR,rebound,offensive,[],1641767,,,1610612754,15,21,2025-02-25T00:27:57Z,1010000,False,,,0,,B. Sheppard REBOUND (Off:1 Def:0),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,101.0,1.0,0.0,1.0,,
103,PT03M59.00S,2025-02-25T00:26:03.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630169,81.02825229960578,3.9215686274509802,1610612754,18,21,2025-02-25T00:26:08Z,1020000,False,-230.0,126.0,1,right,T. Haliburton 26' 3PT step back (3 PTS) (B. Sheppard 1 AST),"[1630169, 1641767]",1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,26.25,Made,3.0,B. Sheppard,1641767.0,1.0,,,,,,,,,,,
105,PT03M43.00S,2025-02-25T00:26:20.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630192,6.1268068331143235,47.794117647058826,1610612743,18,23,2025-02-25T00:26:23Z,1040000,False,11.0,5.0,1,left,Z. Nnaji Layup (2 PTS) (N. Jokić 5 AST),"[1630192, 203999]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,1.21,Made,2.0,N. Jokić,203999.0,5.0,,,,,,,,,,,
107,PT03M30.00S,2025-02-25T00:26:32.4Z,1,REGULAR,3pt,Jump Shot,[],1630169,92.9862023653088,3.6764705882352944,1610612754,18,23,2025-02-25T00:28:46Z,1060000,False,-232.0,13.0,1,right,MISS T. Haliburton step back 3PT - blocked,"[1630169, 1630192]",1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Left Corner 3,24+ Left,,,,23.2,Missed,,,,,,,,,,,,,,Nnaji,1630192.0
108,PT03M30.00S,2025-02-25T00:26:32.4Z,1,REGULAR,block,,[],1630192,,,1610612754,18,23,2025-02-25T00:26:35Z,1070000,False,,,0,,Z. Nnaji BLOCK (1 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
109,PT03M29.00S,2025-02-25T00:26:33.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,18,23,2025-02-25T00:26:36Z,1080000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,107.0,,,,,
111,PT03M29.00S,2025-02-25T00:26:38.9Z,1,REGULAR,substitution,out,[],1629008,,,1610612754,18,23,2025-02-25T00:26:43Z,1100000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M29.00S,2025-02-25T00:26:38.9Z,1,REGULAR,substitution,in,[],1631124,,,1610612754,18,23,2025-02-25T00:26:43Z,1110000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M18.00S,2025-02-25T00:27:05.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628418,92.46057818659659,54.166666666666664,1610612754,18,23,2025-02-25T00:27:32Z,1120000,False,21.0,18.0,1,right,MISS T. Bryant cutting Layup,[1628418],1610612754.0,IND,cutting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,2.78,Missed,,,,,,,,,,,,,,,
114,PT03M17.00S,2025-02-25T00:27:06.2Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,18,23,2025-02-25T00:27:32Z,1130000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,113.0,1.0,1.0,0.0,,
115,PT03M10.00S,2025-02-25T00:27:15.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,7.178055190538765,47.30392156862745,1610612743,18,25,2025-02-25T00:27:19Z,1140000,False,13.0,15.0,1,left,C. Braun Layup (4 PTS) (N. Jokić 6 AST),"[1631128, 203999]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,2.02,Made,4.0,N. Jokić,203999.0,6.0,,,,,,,,,,,
117,PT03M10.00S,2025-02-25T00:27:17.3Z,1,REGULAR,foul,personal,['1freethrow'],1631097,,,1610612743,18,25,2025-02-25T00:27:26Z,1160000,False,,,0,,B. Mathurin shooting personal FOUL (1 PF) (Braun 1 FT),"[1631097, 1631128]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,,,2530.0,1.0,0.0,Braun,1631128.0,,,,,,
119,PT03M10.00S,2025-02-25T00:27:34.0Z,1,REGULAR,substitution,out,[],1628418,,,1610612743,18,25,2025-02-25T00:27:36Z,1180000,False,,,0,,SUB out: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M10.00S,2025-02-25T00:27:34.0Z,1,REGULAR,substitution,in,[],1626167,,,1610612743,18,25,2025-02-25T00:27:36Z,1190000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M10.00S,2025-02-25T00:27:50.0Z,1,REGULAR,freethrow,1 of 1,[],1631128,,,1610612743,18,26,2025-02-25T00:27:50Z,1200000,False,,,0,,C. Braun Free Throw 1 of 1 (5 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
122,PT03M04.00S,2025-02-25T00:27:57.3Z,1,REGULAR,3pt,Jump Shot,[],1626167,66.83639947437582,48.03921568627451,1610612754,21,26,2025-02-25T00:28:01Z,1210000,False,-10.0,259.0,1,right,M. Turner 25' 3PT  (6 PTS) (T. Haliburton 4 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,25.94,Made,6.0,T. Haliburton,1630169.0,4.0,,,,,,,,,,,
125,PT02M41.00S,2025-02-25T00:28:23.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,21,26,2025-02-25T00:28:23Z,1240000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M41.00S,2025-02-25T00:30:27.4Z,1,REGULAR,substitution,out,[],1630169,,,1610612743,21,26,2025-02-25T00:30:55Z,1250000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M41.00S,2025-02-25T00:30:27.4Z,1,REGULAR,substitution,out,[],1631128,,,1610612743,21,26,2025-02-25T00:30:55Z,1260000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M41.00S,2025-02-25T00:30:27.4Z,1,REGULAR,substitution,in,[],1629614,,,1610612743,21,26,2025-02-25T00:30:55Z,1270000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M41.00S,2025-02-25T00:30:27.4Z,1,REGULAR,substitution,in,[],1627750,,,1610612743,21,26,2025-02-25T00:30:55Z,1280000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M36.00S,2025-02-25T00:31:27.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,16.770696452036795,41.66666666666667,1610612743,21,26,2025-02-25T00:31:31Z,1290000,False,42.0,105.0,1,left,MISS J. Murray 11' turnaround Shot,[1627750],1610612743.0,DEN,turnaround,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,11.31,Missed,,,,,,,,,,,,,,,
131,PT02M32.00S,2025-02-25T00:31:30.5Z,1,REGULAR,rebound,defensive,[],1641767,,,1610612754,21,26,2025-02-25T00:31:30Z,1300000,False,,,0,,B. Sheppard REBOUND (Off:1 Def:1),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,130.0,2.0,1.0,1.0,,
132,PT02M22.00S,2025-02-25T00:31:40.5Z,1,REGULAR,2pt,Jump Shot,[],1626167,83.13074901445466,31.127450980392158,1610612754,21,26,2025-02-25T00:31:43Z,1310000,False,-94.0,106.0,1,right,MISS M. Turner 14' Jump Shot,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,,,,14.2,Missed,,,,,,,,,,,,,,,
133,PT02M21.00S,2025-02-25T00:31:41.5Z,1,REGULAR,rebound,defensive,[],201566,,,1610612743,21,26,2025-02-25T00:31:43Z,1320000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,132.0,1.0,1.0,0.0,,
134,PT02M17.00S,2025-02-25T00:31:46.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203999,13.354139290407357,49.01960784313725,1610612743,21,26,2025-02-25T00:32:20Z,1330000,False,5.0,73.0,1,left,MISS N. Jokić 7' running Layup,[203999],1610612743.0,DEN,running,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,7.32,Missed,,,,,,,,,,,,,,,
135,PT02M14.00S,2025-02-25T00:31:49.4Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,21,26,2025-02-25T00:31:50Z,1340000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,134.0,1.0,1.0,0.0,,
136,PT01M53.00S,2025-02-25T00:32:12.0Z,1,REGULAR,turnover,traveling,[],1629614,,,1610612754,21,26,2025-02-25T00:32:15Z,1350000,False,,,0,,A. Nembhard traveling TURNOVER (2 TO),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,2.0,,,,,,,,,202035.0,,,,,,,,,,
150,PT01M51.00S,2025-02-25T00:32:17.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,15.193823915900131,41.911764705882355,1610612743,21,26,2025-02-25T00:34:00Z,1355000,False,40.0,90.0,1,left,MISS R. Westbrook 9' driving Layup,[201566],1610612743.0,DEN,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,9.89,Missed,,,,,,,,,,,,,,,
151,PT01M50.00S,2025-02-25T00:32:18.5Z,1,REGULAR,rebound,offensive,[],1630192,,,1610612743,21,26,2025-02-25T00:34:48Z,1357500,False,,,0,,Z. Nnaji REBOUND (Off:1 Def:0),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,150.0,1.0,0.0,1.0,,
137,PT01M49.00S,2025-02-25T00:32:23.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630192,11.514454664914586,47.549019607843135,1610612743,21,26,2025-02-25T00:35:56Z,1360000,False,12.0,56.0,1,left,MISS Z. Nnaji putback Layup,[1630192],1610612743.0,DEN,putback,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,,,,5.7,Missed,,,,,,,,,,,,,,,
138,PT01M45.00S,2025-02-25T00:32:27.1Z,1,REGULAR,rebound,offensive,[],1630192,,,1610612743,21,26,2025-02-25T00:33:25Z,1370000,False,,,0,,Z. Nnaji REBOUND (Off:2 Def:0),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,137.0,2.0,0.0,2.0,,
170,PT01M45.00S,2025-02-25T00:32:29.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630192,5.995400788436268,50.0,1610612743,21,26,2025-02-25T00:38:21Z,1375000,False,0.0,4.0,1,left,MISS Z. Nnaji tip Layup,[1630192],1610612743.0,DEN,tip,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,0.39,Missed,,,,,,,,,,,,,,,
171,PT01M44.00S,2025-02-25T00:32:30.0Z,1,REGULAR,rebound,offensive,[],1630192,,,1610612743,21,26,2025-02-25T00:38:21Z,1377500,False,,,0,,Z. Nnaji REBOUND (Off:3 Def:0),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,170.0,3.0,0.0,3.0,,
139,PT01M37.00S,2025-02-25T00:32:35.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630192,6.783837056504599,45.09803921568628,1610612743,21,28,2025-02-25T00:38:21Z,1380000,False,25.0,11.0,1,left,Z. Nnaji alley-oop Layup (4 PTS) (N. Jokić 7 AST),"[1630192, 203999]",1610612743.0,DEN,alley-oop,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,2.7,Made,4.0,N. Jokić,203999.0,7.0,,,,,,,,,,,
141,PT01M28.00S,2025-02-25T00:32:46.5Z,1,REGULAR,foul,personal,[],1630192,,,1610612754,21,28,2025-02-25T00:32:52Z,1400000,False,,,0,,Z. Nnaji personal FOUL (1 PF),"[1630192, 1626167]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,16-24 Center,,,,,,,,,,2530.0,1.0,0.0,Turner,1626167.0,,,,,,
143,PT01M22.00S,2025-02-25T00:33:10.5Z,1,REGULAR,3pt,Jump Shot,[],1630167,89.04402102496715,3.6764705882352944,1610612754,24,28,2025-02-25T00:33:14Z,1420000,False,-232.0,50.0,1,right,O. Toppin 3PT  (5 PTS) (B. Mathurin 1 AST),"[1630167, 1631097]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,,,,23.7,Made,5.0,B. Mathurin,1631097.0,1.0,,,,,,,,,,,
145,PT01M05.00S,2025-02-25T00:33:26.7Z,1,REGULAR,3pt,Jump Shot,[],1627750,32.276609724047304,38.23529411764706,1610612743,24,31,2025-02-25T00:33:30Z,1440000,False,59.0,251.0,1,left,J. Murray 25' 3PT  (5 PTS) (J. Strawther 1 AST),"[1627750, 1631124]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,25.77,Made,5.0,J. Strawther,1631124.0,1.0,,,,,,,,,,,
147,PT00M56.00S,2025-02-25T00:33:37.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627750,,,1610612754,24,31,2025-02-25T00:33:45Z,1460000,False,,,0,,J. Murray shooting personal FOUL (1 PF) (Turner 2 FT),"[1627750, 1626167]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,202035.0,1.0,0.0,Turner,1626167.0,,,,,,
149,PT00M56.00S,2025-02-25T00:33:57.7Z,1,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,25,31,2025-02-25T00:33:57Z,1480000,False,,,0,,M. Turner Free Throw 1 of 2 (7 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
152,PT00M56.00S,2025-02-25T00:34:11.6Z,1,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,26,31,2025-02-25T00:34:11Z,1490000,False,,,0,,M. Turner Free Throw 2 of 2 (8 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
155,PT00M39.00S,2025-02-25T00:34:30.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,10.85742444152431,53.18627450980392,1610612743,26,33,2025-02-25T00:34:36Z,1520000,False,-16.0,50.0,1,left,N. Jokić floating Jump Shot (4 PTS) (J. Murray 1 AST),"[203999, 1627750]",1610612743.0,DEN,floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,5.21,Made,4.0,J. Murray,1627750.0,1.0,,,,,,,,,,,
157,PT00M32.40S,2025-02-25T00:34:39.7Z,1,REGULAR,3pt,Jump Shot,[],1626167,65.65374507227332,38.23529411764706,1610612754,26,33,2025-02-25T00:34:44Z,1540000,False,-59.0,270.0,1,right,MISS M. Turner 27' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,27.67,Missed,,,,,,,,,,,,,,,
158,PT00M28.00S,2025-02-25T00:34:44.3Z,1,REGULAR,rebound,offensive,[],1641767,,,1610612754,26,33,2025-02-25T00:34:44Z,1550000,False,,,0,,B. Sheppard REBOUND (Off:2 Def:1),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,157.0,3.0,1.0,2.0,,
159,PT00M25.40S,2025-02-25T00:34:48.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630192,,,1610612754,26,33,2025-02-25T00:34:55Z,1560000,False,,,0,,Z. Nnaji personal FOUL (2 PF) (Toppin 2 FT),"[1630192, 1630167]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,2530.0,2.0,0.0,Toppin,1630167.0,,,,,,
161,PT00M25.40S,2025-02-25T00:35:19.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630167,,,1610612754,27,33,2025-02-25T00:35:19Z,1580000,False,,,0,,O. Toppin Free Throw 1 of 2 (6 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
162,PT00M25.40S,2025-02-25T00:35:19.9Z,1,REGULAR,substitution,out,[],1630192,,,1610612754,27,33,2025-02-25T00:35:24Z,1590000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M25.40S,2025-02-25T00:35:19.9Z,1,REGULAR,substitution,in,[],1629008,,,1610612754,27,33,2025-02-25T00:35:24Z,1600000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M25.40S,2025-02-25T00:35:39.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630167,,,1610612754,28,33,2025-02-25T00:35:39Z,1610000,False,,,0,,O. Toppin Free Throw 2 of 2 (7 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
165,PT00M06.90S,2025-02-25T00:36:00.6Z,1,REGULAR,3pt,Jump Shot,[],1627750,23.73521681997372,92.8921568627451,1610612743,28,36,2025-02-25T00:36:04Z,1620000,False,-214.0,171.0,1,left,J. Murray 27' 3PT pullup (8 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,27.41,Made,8.0,,,,,,,,,,,,,,
167,PT00M00.30S,2025-02-25T00:36:20.6Z,1,REGULAR,turnover,lost ball,[],1631097,,,1610612754,28,36,2025-02-25T00:36:23Z,1640000,False,,,0,,B. Mathurin lost ball TURNOVER (1 TO),"[1631097, 203999]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Left Center,1.0,Jokić,203999.0,,,,,,,,,,,,,,,,,
168,PT00M00.30S,2025-02-25T00:36:20.6Z,1,REGULAR,steal,,[],203999,,,1610612743,28,36,2025-02-25T00:36:21Z,1650000,False,,,0,,N. Jokić STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
169,PT00M00.00S,2025-02-25T00:36:24.2Z,1,REGULAR,period,end,[],0,,,1610612743,28,36,2025-02-25T00:36:24Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-02-25T00:38:25.3Z,2,REGULAR,substitution,out,['startperiod'],1626167,,,1610612743,28,36,2025-02-25T00:38:56Z,1670000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2025-02-25T00:38:25.3Z,2,REGULAR,substitution,out,['startperiod'],203999,,,1610612743,28,36,2025-02-25T00:38:56Z,1680000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-02-25T00:38:25.3Z,2,REGULAR,substitution,out,['startperiod'],1629008,,,1610612743,28,36,2025-02-25T00:38:56Z,1690000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-02-25T00:38:25.3Z,2,REGULAR,substitution,in,['startperiod'],1628418,,,1610612743,28,36,2025-02-25T00:38:56Z,1700000,False,,,0,,SUB in: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-02-25T00:38:25.3Z,2,REGULAR,substitution,in,['startperiod'],201599,,,1610612743,28,36,2025-02-25T00:38:56Z,1710000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-02-25T00:38:25.3Z,2,REGULAR,substitution,in,['startperiod'],1630192,,,1610612743,28,36,2025-02-25T00:38:56Z,1720000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-02-25T00:39:01.8Z,2,REGULAR,period,start,[],0,,,1610612754,28,36,2025-02-25T00:39:01Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M45.00S,2025-02-25T00:39:16.0Z,2,REGULAR,3pt,Jump Shot,[],1630167,78.26872536136662,93.87254901960785,1610612754,28,36,2025-02-25T00:39:19Z,1740000,False,219.0,152.0,1,right,MISS O. Toppin 26' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,,26.68,Missed,,,,,,,,,,,,,,,
180,PT11M42.00S,2025-02-25T00:39:19.0Z,2,REGULAR,rebound,defensive,[],201566,,,1610612743,28,36,2025-02-25T00:39:19Z,1750000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,179.0,2.0,2.0,0.0,,
181,PT11M35.00S,2025-02-25T00:39:26.0Z,2,REGULAR,turnover,bad pass,[],1627750,,,1610612743,28,36,2025-02-25T01:20:32Z,1760000,False,,,0,,J. Murray bad pass TURNOVER (2 TO),"[1627750, 1631097]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,2.0,Mathurin,1631097.0,,,,,,,,,,,,,,,,,
