actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
165,PT10M54.00S,2025-01-09T00:37:58.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,7.5722733245729295,49.01960784313725,1610612754,34,18,2025-01-09T00:41:32Z,1620000,False,5.0,19.0,1,left,O. Toppin finger roll Layup (2 PTS) (T. McConnell 1 AST),"[1630167, 204456]",1610612754.0,IND,finger roll,,,,,,Restricted Area,0-8 Center,1.93,Made,Toppin,O. Toppin,,,,,,,,2.0,T. McConnell,204456.0,1.0,,,,,,,,
167,PT10M36.00S,2025-01-09T00:38:17.5Z,2,REGULAR,turnover,lost ball,[],1630172,,,1610612741,34,18,2025-01-09T00:38:21Z,1640000,False,,,0,,P. Williams lost ball TURNOVER (2 TO),"[1630172, 204456]",1610612741.0,CHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,Williams,P. Williams,,,,,2.0,McConnell,204456.0,,,,,,,,,,,,
168,PT10M36.00S,2025-01-09T00:38:17.5Z,2,REGULAR,steal,,[],204456,,,1610612754,34,18,2025-01-09T00:38:18Z,1650000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,,,,In The Paint (Non-RA),8-16 Center,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,
169,PT10M34.00S,2025-01-09T00:38:19.6Z,2,REGULAR,turnover,bad pass,[],204456,,,1610612754,34,18,2025-01-09T00:38:24Z,1660000,False,,,0,,T. McConnell bad pass TURNOVER (1 TO),"[204456, 1631207]",1610612754.0,IND,,,,,,,Mid-Range,8-16 Left,,,McConnell,T. McConnell,,,,,1.0,Terry,1631207.0,,,,,,,,,,,,
170,PT10M34.00S,2025-01-09T00:38:19.6Z,2,REGULAR,steal,,[],1631207,,,1610612741,34,18,2025-01-09T00:40:18Z,1670000,False,,,0,,D. Terry STEAL (1 STL),[1631207],1610612741.0,CHI,,,,,,,Mid-Range,8-16 Left,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,
171,PT10M31.00S,2025-01-09T00:38:22.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630581,71.04139290407359,17.15686274509804,1610612741,34,18,2025-01-09T00:38:26Z,1680000,False,-164.0,220.0,1,right,MISS J. Giddey 27' 3PT,[1630581],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,27.43,Missed,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,
172,PT10M30.00S,2025-01-09T00:38:23.4Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,34,18,2025-01-09T00:38:36Z,1690000,False,,,0,,P. Siakam REBOUND (Off:1 Def:2),[1627783],1610612754.0,IND,,,,,,,Above the Break 3,24+ Left Center,,,Siakam,P. Siakam,171.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
173,PT10M23.00S,2025-01-09T00:38:29.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,5.601182654402102,47.05882352941176,1610612754,36,18,2025-01-09T00:38:35Z,1700000,False,15.0,0.0,1,left,P. Siakam driving finger roll Layup (9 PTS),[1627783],1610612754.0,IND,driving finger roll,,,,,,Restricted Area,0-8 Center,1.47,Made,Siakam,P. Siakam,,,,,,,,9.0,,,,,,,,,,,
174,PT10M10.00S,2025-01-09T00:38:46.6Z,2,REGULAR,foul,offensive,[],1630581,,,1610612741,36,18,2025-01-09T00:38:52Z,1710000,False,,,0,,J. Giddey offensive FOUL (2 PF),"[1630581, 204456]",1610612741.0,CHI,,,,,,,Mid-Range,16-24 Center,,,Giddey,J. Giddey,,,,,,,,,,,,1193.0,2.0,0.0,McConnell,204456.0,,,
176,PT10M10.00S,2025-01-09T00:38:46.6Z,2,REGULAR,turnover,offensive foul,[],1630581,,,1610612741,36,18,2025-01-09T00:38:46Z,1730000,False,,,0,,J. Giddey offensive foul TURNOVER (4 TO),[1630581],1610612741.0,CHI,,,,,,,Mid-Range,16-24 Center,,,Giddey,J. Giddey,,,,,4.0,,,,,,,1193.0,,,,,,,
177,PT10M10.00S,2025-01-09T00:38:51.1Z,2,REGULAR,substitution,out,[],1631207,,,1610612754,36,18,2025-01-09T00:39:02Z,1740000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,,,,,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,
178,PT10M10.00S,2025-01-09T00:38:51.1Z,2,REGULAR,substitution,out,[],1630581,,,1610612754,36,18,2025-01-09T00:39:02Z,1750000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,,,,,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,
179,PT10M10.00S,2025-01-09T00:38:51.1Z,2,REGULAR,substitution,in,[],1641824,,,1610612754,36,18,2025-01-09T00:39:02Z,1760000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,,,,,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,
180,PT10M10.00S,2025-01-09T00:38:51.1Z,2,REGULAR,substitution,in,[],1630537,,,1610612754,36,18,2025-01-09T00:39:02Z,1770000,False,,,0,,SUB in: C. Duarte,[1630537],1610612741.0,CHI,,,,,,,,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,
181,PT09M48.00S,2025-01-09T00:39:32.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],204456,15.325229960578188,20.588235294117645,1610612754,36,18,2025-01-09T00:39:39Z,1780000,False,147.0,92.0,1,left,MISS T. McConnell 17' pullup Shot,[204456],1610612754.0,IND,pullup,,,,,,Mid-Range,16-24 Right,17.33,Missed,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,
182,PT09M46.00S,2025-01-09T00:39:34.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,36,18,2025-01-09T00:39:39Z,1790000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,Mid-Range,16-24 Right,,,,,181.0,,,,,,,,,,,,,,,,,,
183,PT09M46.00S,2025-01-09T00:39:37.0Z,2,REGULAR,foul,personal,[],1641824,,,1610612754,36,18,2025-01-09T00:39:49Z,1800000,False,,,0,,M. Buzelis loose ball personal FOUL (1 PF),"[1641824, 1630167]",1610612741.0,CHI,loose ball,,,,,,Restricted Area,0-8 Center,,,Buzelis,M. Buzelis,,,,,,,,,,,,1628487.0,1.0,0.0,Toppin,1630167.0,,,
185,PT09M46.00S,2025-01-09T00:39:44.6Z,2,REGULAR,substitution,out,[],1630172,,,1610612754,36,18,2025-01-09T00:39:49Z,1820000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,,,,,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,
186,PT09M46.00S,2025-01-09T00:39:44.6Z,2,REGULAR,substitution,in,[],1628366,,,1610612754,36,18,2025-01-09T00:39:49Z,1830000,False,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,,,,,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,
187,PT09M41.00S,2025-01-09T00:40:04.4Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1627783,21.23850197109067,28.431372549019606,1610612754,36,18,2025-01-09T00:40:10Z,1840000,False,108.0,147.0,1,left,MISS P. Siakam 18' turnaround Shot,[1627783],1610612754.0,IND,turnaround,,,,,,Mid-Range,16-24 Right Center,18.24,Missed,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,
188,PT09M38.00S,2025-01-09T00:40:07.4Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,36,18,2025-01-09T00:40:10Z,1850000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,,,,Mid-Range,16-24 Right Center,,,White,C. White,187.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
189,PT09M24.00S,2025-01-09T00:40:21.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630188,91.67214191852825,47.30392156862745,1610612741,36,20,2025-01-09T00:44:31Z,1860000,False,-13.0,26.0,1,right,J. Smith cutting DUNK (2 PTS) (L. Ball 1 AST),"[1630188, 1628366]",1610612741.0,CHI,cutting,,,,,,Restricted Area,0-8 Center,2.91,Made,Smith,J. Smith,,,,,,,,2.0,L. Ball,1628366.0,1.0,,,,,,,,
191,PT09M06.00S,2025-01-09T00:40:38.6Z,2,REGULAR,3pt,Jump Shot,[],1641767,3.7614980289093296,94.85294117647058,1610612754,36,20,2025-01-09T00:40:44Z,1880000,False,-224.0,-17.0,1,left,MISS B. Sheppard 3PT,[1641767],1610612754.0,IND,,,,,,,Left Corner 3,24+ Left,22.5,Missed,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,
192,PT09M02.00S,2025-01-09T00:40:42.6Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,36,20,2025-01-09T00:40:44Z,1890000,False,,,0,,J. Smith REBOUND (Off:1 Def:1),[1630188],1610612741.0,CHI,,,,,,,Left Corner 3,24+ Left,,,Smith,J. Smith,191.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
193,PT08M53.00S,2025-01-09T00:40:51.6Z,2,REGULAR,3pt,Jump Shot,[],1628366,65.78515111695138,70.09803921568627,1610612741,36,23,2025-01-09T00:40:55Z,1900000,False,100.0,269.0,1,right,L. Ball 28' 3PT  (5 PTS) (C. White 2 AST),"[1628366, 1629632]",1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,28.73,Made,Ball,L. Ball,,,,,,,,5.0,C. White,1629632.0,2.0,,,,,,,,
195,PT08M52.00S,2025-01-09T00:40:55.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,36,23,2025-01-09T00:40:55Z,1920000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M38.00S,2025-01-09T00:44:04.1Z,2,REGULAR,2pt,Jump Shot,[],204456,5.995400788436268,23.52941176470588,1610612754,36,23,2025-01-09T00:44:08Z,1930000,False,132.0,4.0,1,left,MISS T. McConnell 13' pullup Shot,[204456],1610612754.0,IND,pullup,,,,,,Mid-Range,8-16 Right,13.25,Missed,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,
197,PT08M34.00S,2025-01-09T00:44:08.1Z,2,REGULAR,rebound,defensive,[],1628366,,,1610612741,36,23,2025-01-09T00:44:08Z,1940000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1628366],1610612741.0,CHI,,,,,,,Mid-Range,8-16 Right,,,Ball,L. Ball,196.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
198,PT08M31.00S,2025-01-09T00:44:13.2Z,2,REGULAR,turnover,out-of-bounds,[],1628366,,,1610612741,36,23,2025-01-09T00:44:19Z,1950000,False,,,0,,L. Ball lost ball out-of-bounds TURNOVER (1 TO),[1628366],1610612741.0,CHI,lost ball,,,,,,Mid-Range,8-16 Left,,,Ball,L. Ball,,,,,1.0,,,,,,,1193.0,,,,,,,
199,PT08M16.00S,2025-01-09T00:44:35.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627783,30.962549277266753,75.98039215686273,1610612754,36,23,2025-01-09T00:44:40Z,1960000,False,-130.0,239.0,1,left,MISS P. Siakam 27' 3PT,[1627783],1610612754.0,IND,,,,,,,Above the Break 3,24+ Left Center,27.16,Missed,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,
200,PT08M13.00S,2025-01-09T00:44:38.5Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,36,23,2025-01-09T00:45:01Z,1970000,False,,,0,,J. Smith REBOUND (Off:1 Def:2),[1630188],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,,,Smith,J. Smith,199.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
201,PT08M05.00S,2025-01-09T00:44:45.7Z,2,REGULAR,3pt,Jump Shot,[],1630537,74.06373193166885,8.333333333333332,1610612741,36,23,2025-01-09T00:44:51Z,1980000,False,-208.0,191.0,1,right,MISS C. Duarte 28' 3PT,[1630537],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,28.28,Missed,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,
202,PT08M04.00S,2025-01-09T00:44:46.7Z,2,REGULAR,rebound,defensive,[],1641767,,,1610612754,36,23,2025-01-09T00:45:06Z,1990000,False,,,0,,B. Sheppard REBOUND (Off:1 Def:2),[1641767],1610612754.0,IND,,,,,,,Above the Break 3,24+ Left Center,,,Sheppard,B. Sheppard,201.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
203,PT07M56.00S,2025-01-09T00:44:55.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,5.863994743758213,50.245098039215684,1610612754,38,23,2025-01-09T00:45:02Z,2000000,False,-1.0,3.0,1,left,P. Siakam Layup (11 PTS) (J. Walker 1 AST),"[1627783, 1641716]",1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,0.29,Made,Siakam,P. Siakam,,,,,,,,11.0,J. Walker,1641716.0,1.0,,,,,,,,
205,PT07M49.00S,2025-01-09T00:45:07.3Z,2,REGULAR,foul,offensive,[],1630188,,,1610612741,38,23,2025-01-09T00:45:17Z,2020000,False,,,0,,J. Smith offensive FOUL (1 PF),"[1630188, 204456]",1610612741.0,CHI,,,,,,,Mid-Range,16-24 Left Center,,,Smith,J. Smith,,,,,,,,,,,,1628487.0,1.0,0.0,McConnell,204456.0,,,
207,PT07M49.00S,2025-01-09T00:45:07.3Z,2,REGULAR,turnover,offensive foul,[],1630188,,,1610612741,38,23,2025-01-09T00:45:07Z,2040000,False,,,0,,J. Smith offensive foul TURNOVER (1 TO),[1630188],1610612741.0,CHI,,,,,,,Mid-Range,16-24 Left Center,,,Smith,J. Smith,,,,,1.0,,,,,,,1628487.0,,,,,,,
208,PT07M49.00S,2025-01-09T00:45:13.0Z,2,REGULAR,substitution,out,[],1630167,,,1610612754,38,23,2025-01-09T00:45:29Z,2050000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,
209,PT07M49.00S,2025-01-09T00:45:13.0Z,2,REGULAR,substitution,out,[],1641767,,,1610612754,38,23,2025-01-09T00:45:29Z,2060000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,,,,,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,
210,PT07M49.00S,2025-01-09T00:45:13.0Z,2,REGULAR,substitution,out,[],1629632,,,1610612754,38,23,2025-01-09T00:45:29Z,2070000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,,
211,PT07M49.00S,2025-01-09T00:45:13.0Z,2,REGULAR,substitution,out,[],1630188,,,1610612754,38,23,2025-01-09T00:45:29Z,2080000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,,,,,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,
212,PT07M49.00S,2025-01-09T00:45:13.0Z,2,REGULAR,substitution,in,[],1628418,,,1610612754,38,23,2025-01-09T00:45:29Z,2090000,False,,,0,,SUB in: T. Bryant,[1628418],1610612754.0,IND,,,,,,,,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,
213,PT07M49.00S,2025-01-09T00:45:13.0Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,38,23,2025-01-09T00:45:29Z,2100000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,,,,,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,
214,PT07M49.00S,2025-01-09T00:45:13.0Z,2,REGULAR,substitution,in,[],203897,,,1610612754,38,23,2025-01-09T00:45:29Z,2110000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,,,,,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
215,PT07M49.00S,2025-01-09T00:45:13.0Z,2,REGULAR,substitution,in,[],202696,,,1610612754,38,23,2025-01-09T00:45:29Z,2120000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,,,,,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,
216,PT07M31.00S,2025-01-09T00:45:53.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629614,6.1268068331143235,2.696078431372549,1610612754,38,23,2025-01-09T00:45:59Z,2130000,False,237.0,5.0,1,left,MISS A. Nembhard 3PT,[1629614],1610612754.0,IND,,,,,,,Right Corner 3,24+ Right,23.66,Missed,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,
217,PT07M28.00S,2025-01-09T00:45:56.3Z,2,REGULAR,rebound,defensive,[],1628366,,,1610612741,38,23,2025-01-09T00:45:59Z,2140000,False,,,0,,L. Ball REBOUND (Off:0 Def:3),[1628366],1610612741.0,CHI,,,,,,,Right Corner 3,24+ Right,,,Ball,L. Ball,216.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
218,PT07M17.00S,2025-01-09T00:46:06.5Z,2,REGULAR,turnover,lost ball,[],203897,,,1610612741,38,23,2025-01-09T00:46:10Z,2150000,False,,,0,,Z. LaVine lost ball TURNOVER (2 TO),"[203897, 1641716]",1610612741.0,CHI,,,,,,,Mid-Range,16-24 Center,,,LaVine,Z. LaVine,,,,,2.0,Walker,1641716.0,,,,,,,,,,,,
219,PT07M17.00S,2025-01-09T00:46:06.5Z,2,REGULAR,steal,,[],1641716,,,1610612754,38,23,2025-01-09T00:46:07Z,2160000,False,,,0,,J. Walker STEAL (1 STL),[1641716],1610612754.0,IND,,,,,,,Mid-Range,16-24 Center,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,
220,PT07M14.00S,2025-01-09T00:46:08.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641716,8.492115637319317,48.529411764705884,1610612754,40,23,2025-01-09T00:46:16Z,2170000,False,7.0,27.0,1,left,J. Walker running DUNK (7 PTS) (T. McConnell 2 AST),"[1641716, 204456]",1610612754.0,IND,running,,,,,,Restricted Area,0-8 Center,2.83,Made,Walker,J. Walker,,,,,,,,7.0,T. McConnell,204456.0,2.0,,,,,,,,
222,PT06M58.00S,2025-01-09T00:46:25.5Z,2,REGULAR,turnover,bad pass,[],1628366,,,1610612741,40,23,2025-01-09T00:46:29Z,2190000,False,,,0,,L. Ball bad pass TURNOVER (2 TO),"[1628366, 204456]",1610612741.0,CHI,,,,,,,Mid-Range,16-24 Right Center,,,Ball,L. Ball,,,,,2.0,McConnell,204456.0,,,,,,,,,,,,
223,PT06M58.00S,2025-01-09T00:46:25.5Z,2,REGULAR,steal,,[],204456,,,1610612754,40,23,2025-01-09T00:46:26Z,2200000,False,,,0,,T. McConnell STEAL (2 STL),[204456],1610612754.0,IND,,,,,,,Mid-Range,16-24 Right Center,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,
224,PT06M56.00S,2025-01-09T00:46:32.3Z,2,REGULAR,foul,personal,[],1641824,,,1610612754,40,23,2025-01-09T00:46:50Z,2210000,False,,,0,,M. Buzelis personal FOUL (2 PF),"[1641824, 1627783]",1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,,,Buzelis,M. Buzelis,,,,,,,,,,,,1627962.0,2.0,0.0,Siakam,1627783.0,,,
226,PT06M56.00S,2025-01-09T00:46:35.6Z,2,REGULAR,substitution,out,[],204456,,,1610612754,40,23,2025-01-09T00:46:38Z,2230000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,,,,,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,
227,PT06M56.00S,2025-01-09T00:46:35.6Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,40,23,2025-01-09T00:46:38Z,2240000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,,,,,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,
228,PT06M45.00S,2025-01-09T00:47:07.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627783,18.347568988173457,44.85294117647059,1610612754,40,23,2025-01-09T00:47:13Z,2250000,False,26.0,120.0,1,left,MISS P. Siakam 12' pullup Shot,[1627783],1610612754.0,IND,pullup,,,,,,In The Paint (Non-RA),8-16 Center,12.27,Missed,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,
229,PT06M41.00S,2025-01-09T00:47:11.2Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612741,40,23,2025-01-09T00:47:13Z,2260000,False,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,Duarte,C. Duarte,228.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
230,PT06M29.00S,2025-01-09T00:47:22.5Z,2,REGULAR,3pt,Jump Shot,[],203897,64.99671484888306,25.735294117647058,1610612741,40,23,2025-01-09T00:47:28Z,2270000,False,-121.0,277.0,1,right,MISS Z. LaVine 30' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,,,,Above the Break 3,24+ Left Center,30.19,Missed,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
231,PT06M26.00S,2025-01-09T00:47:25.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,40,23,2025-01-09T00:47:28Z,2280000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,Above the Break 3,24+ Left Center,,,,,230.0,,,,,,,,,,,,,,,,,,
233,PT06M05.00S,2025-01-09T00:47:56.1Z,2,REGULAR,3pt,Jump Shot,[],1627783,33.196452036793694,65.93137254901961,1610612754,43,23,2025-01-09T00:48:01Z,2300000,False,-80.0,260.0,1,left,P. Siakam 27' 3PT pullup (14 PTS) (A. Nembhard 1 AST),"[1627783, 1629614]",1610612754.0,IND,pullup,,,,,,Above the Break 3,24+ Center,27.15,Made,Siakam,P. Siakam,,,,,,,,14.0,A. Nembhard,1629614.0,1.0,,,,,,,,
234,PT05M51.00S,2025-01-09T00:48:09.5Z,2,REGULAR,2pt,Jump Shot,[],202696,92.9862023653088,32.84313725490196,1610612741,43,25,2025-01-09T00:51:12Z,2310000,False,-86.0,13.0,1,right,N. Vučević 8' floating Jump Shot (6 PTS) (C. Duarte 1 AST),"[202696, 1630537]",1610612741.0,CHI,floating,,,,,,Mid-Range,8-16 Left,8.68,Made,Vučević,N. Vučević,,,,,,,,6.0,C. Duarte,1630537.0,1.0,,,,,,,,
236,PT05M41.00S,2025-01-09T00:48:19.5Z,2,REGULAR,turnover,lost ball,[],1629614,,,1610612754,43,25,2025-01-09T00:48:22Z,2330000,False,,,0,,A. Nembhard lost ball TURNOVER (1 TO),"[1629614, 1641824]",1610612754.0,IND,,,,,,,Mid-Range,16-24 Center,,,Nembhard,A. Nembhard,,,,,1.0,Buzelis,1641824.0,,,,,,,,,,,,
237,PT05M41.00S,2025-01-09T00:48:19.5Z,2,REGULAR,steal,,[],1641824,,,1610612741,43,25,2025-01-09T00:48:21Z,2340000,False,,,0,,M. Buzelis STEAL (1 STL),[1641824],1610612741.0,CHI,,,,,,,Mid-Range,16-24 Center,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,
238,PT05M37.00S,2025-01-09T00:48:24.1Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628366,71.82982917214193,85.7843137254902,1610612741,43,25,2025-01-09T00:52:19Z,2350000,False,179.0,212.0,1,right,MISS L. Ball 27' running pullup 3PT,[1628366],1610612741.0,CHI,running pullup,,,,,,Above the Break 3,24+ Right Center,27.76,Missed,Ball,L. Ball,,,,,,,,,,,,,,,,,,,
239,PT05M36.00S,2025-01-09T00:48:25.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,43,25,2025-01-09T00:48:55Z,2360000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,,,,,238.0,,,,,,,,,,,,,,,,,,
240,PT05M36.00S,2025-01-09T00:48:30.1Z,2,REGULAR,foul,personal,[],1629614,,,1610612741,43,25,2025-01-09T00:49:26Z,2370000,False,,,0,,A. Nembhard loose ball personal FOUL (2 PF),"[1629614, 203897]",1610612754.0,IND,loose ball,,,,,,Restricted Area,0-8 Center,,,Nembhard,A. Nembhard,,,,,,,,,,,,1627962.0,2.0,0.0,LaVine,203897.0,,,
242,PT05M36.00S,2025-01-09T00:48:41.4Z,2,REGULAR,substitution,out,[],1628366,,,1610612741,43,25,2025-01-09T00:48:47Z,2390000,False,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,,,,,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,
243,PT05M36.00S,2025-01-09T00:48:41.4Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,43,25,2025-01-09T00:48:47Z,2400000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,,
257,PT05M36.00S,2025-01-09T00:48:41.4Z,2,REGULAR,substitution,out,[],1641716,,,1610612741,43,25,2025-01-09T00:50:28Z,2405000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,,,,,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,
258,PT05M36.00S,2025-01-09T00:48:41.4Z,2,REGULAR,substitution,in,[],1631097,,,1610612741,43,25,2025-01-09T00:50:28Z,2407500,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,,,,,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,
244,PT05M24.00S,2025-01-09T00:49:03.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630537,73.66951379763469,10.294117647058822,1610612741,43,28,2025-01-09T00:49:08Z,2410000,False,-199.0,195.0,1,right,C. Duarte 27' 3PT step back (3 PTS),[1630537],1610612741.0,CHI,step back,,,,,,Above the Break 3,24+ Left Center,27.83,Made,Duarte,C. Duarte,,,,,,,,3.0,,,,,,,,,,,
246,PT05M07.00S,2025-01-09T00:49:19.9Z,2,REGULAR,3pt,Jump Shot,[],1630169,33.065045992115635,24.754901960784316,1610612754,46,28,2025-01-09T00:49:24Z,2430000,False,126.0,258.0,1,left,T. Haliburton 28' 3PT  (5 PTS) (A. Nembhard 2 AST),"[1630169, 1629614]",1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,28.75,Made,Haliburton,T. Haliburton,,,,,,,,5.0,A. Nembhard,1629614.0,2.0,,,,,,,,
248,PT04M51.00S,2025-01-09T00:49:36.1Z,2,REGULAR,3pt,Jump Shot,[],1629632,65.1281208935611,27.205882352941174,1610612741,46,28,2025-01-09T00:49:40Z,2450000,False,-114.0,275.0,1,right,MISS C. White 29' 3PT,[1629632],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,29.8,Missed,White,C. White,,,,,,,,,,,,,,,,,,,
