actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
178,PT00M01.10S,2024-11-24T22:38:32.9Z,1,REGULAR,2pt,Jump Shot,[],1642273,5.732588699080158,80.88235294117648,1610612764,31,28,2024-11-24T23:22:53Z,1770000,False,-154.0,1.0,1,left,MISS K. George 15' turnaround fadeaway Shot - blocked,"[1642273, 1630167]",1610612764.0,WAS,turnaround fadeaway,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,,,15.44,Missed,,,,,,,Toppin,1630167.0,,,,,
181,PT00M01.10S,2024-11-24T22:38:32.9Z,1,REGULAR,block,,[],1630167,,,1610612764,31,28,2024-11-24T22:39:38Z,1775000,False,,,0,,O. Toppin BLOCK (1 BLK),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
179,PT00M00.10S,2024-11-24T22:38:33.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,31,28,2024-11-24T23:22:53Z,1780000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,178.0,,,,,,,,,,,,
180,PT00M00.00S,2024-11-24T22:38:36.2Z,1,REGULAR,period,end,[],0,,,1610612764,31,28,2024-11-24T22:38:36Z,1790000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2024-11-24T22:40:50.2Z,2,REGULAR,substitution,out,['startperiod'],1642273,,,1610612764,31,28,2024-11-24T22:41:04Z,1800000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2024-11-24T22:40:50.2Z,2,REGULAR,substitution,out,['startperiod'],1641731,,,1610612764,31,28,2024-11-24T22:41:04Z,1810000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2024-11-24T22:40:50.2Z,2,REGULAR,substitution,out,['startperiod'],1628398,,,1610612764,31,28,2024-11-24T22:41:04Z,1820000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2024-11-24T22:40:50.2Z,2,REGULAR,substitution,in,['startperiod'],1630557,,,1610612764,31,28,2024-11-24T22:41:04Z,1830000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2024-11-24T22:40:50.2Z,2,REGULAR,substitution,in,['startperiod'],1642259,,,1610612764,31,28,2024-11-24T22:41:04Z,1840000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2024-11-24T22:40:50.2Z,2,REGULAR,substitution,in,['startperiod'],1627763,,,1610612764,31,28,2024-11-24T22:41:04Z,1850000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2024-11-24T22:41:17.4Z,2,REGULAR,period,start,[],0,,,1610612754,31,28,2024-11-24T22:41:17Z,1860000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT11M41.00S,2024-11-24T22:41:35.7Z,2,REGULAR,3pt,Jump Shot,[],1631097,73.27529566360053,82.59803921568627,1610612754,31,28,2024-11-24T22:41:39Z,1870000,False,163.0,199.0,1,right,MISS B. Mathurin 25' pullup 3PT,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,25.7,Missed,,,,,,,,,,,,,
190,PT11M39.00S,2024-11-24T22:41:37.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,31,28,2024-11-24T22:41:39Z,1880000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,189.0,,,,,,,,,,,,
192,PT11M16.00S,2024-11-24T22:42:08.1Z,2,REGULAR,3pt,Jump Shot,[],1630264,28.203022339027594,81.12745098039215,1610612764,31,31,2024-11-24T22:42:12Z,1900000,False,-156.0,213.0,1,left,A. Gill 26' 3PT  (5 PTS) (A. Sarr 2 AST),"[1630264, 1642259]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Left Center,,,,,,26.35,Made,,,,,,5.0,,,A. Sarr,1642259.0,2.0,,
194,PT11M01.00S,2024-11-24T22:42:24.0Z,2,REGULAR,foul,personal,['2freethrow'],1642267,,,1610612754,31,31,2024-11-24T22:42:31Z,1920000,False,,,0,,C. Carrington shooting personal FOUL (1 PF) (Walker 2 FT),"[1642267, 1641716]",1610612764.0,WAS,shooting,,,Carrington,C. Carrington,,,,,Restricted Area,0-8 Center,1627534.0,1.0,0.0,Walker,1641716.0,,,,,,,,,,,,,,,
196,PT11M01.00S,2024-11-24T22:42:53.2Z,2,REGULAR,freethrow,1 of 2,[],1641716,,,1610612754,31,31,2024-11-24T22:43:12Z,1940000,False,,,0,,MISS J. Walker Free Throw 1 of 2,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
197,PT11M01.00S,2024-11-24T22:42:53.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,31,31,2024-11-24T22:43:12Z,1950000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,196.0,,,,,,,,,,,,
198,PT11M01.00S,2024-11-24T22:42:53.2Z,2,REGULAR,freethrow,2 of 2,[],1641716,,,1610612754,31,31,2024-11-24T22:43:12Z,1960000,False,,,0,,MISS J. Walker Free Throw 2 of 2,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
199,PT11M00.00S,2024-11-24T22:42:54.2Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,31,31,2024-11-24T22:43:12Z,1970000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,198.0,1.0,1.0,0.0,,,,,,,,,
200,PT10M47.00S,2024-11-24T22:43:24.6Z,2,REGULAR,3pt,Jump Shot,[],1630557,31.61957950065703,63.23529411764706,1610612764,31,34,2024-11-24T22:43:29Z,1980000,False,-66.0,245.0,1,left,C. Kispert 25' 3PT  (6 PTS) (M. Brogdon 1 AST),"[1630557, 1627763]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,25.35,Made,,,,,,6.0,,,M. Brogdon,1627763.0,1.0,,
202,PT10M36.00S,2024-11-24T22:43:34.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,96.66557161629436,50.0,1610612754,33,34,2024-11-24T22:43:38Z,2000000,False,0.0,-21.0,1,right,T. McConnell driving finger roll Layup (4 PTS),[204456],1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,2.12,Made,,,,,,4.0,,,,,,,
203,PT10M34.00S,2024-11-24T22:43:40.0Z,2,REGULAR,foul,personal,[],1641716,,,1610612764,33,34,2024-11-24T22:43:47Z,2010000,False,,,0,,J. Walker personal FOUL (1 PF),"[1641716, 1627763]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Left,2002.0,1.0,0.0,Brogdon,1627763.0,,,,,,,,,,,,,,,
205,PT10M21.00S,2024-11-24T22:44:05.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,7.30946123521682,50.245098039215684,1610612764,33,36,2024-11-24T22:44:08Z,2030000,False,-1.0,16.0,1,left,M. Brogdon driving finger roll Layup (6 PTS),[1627763],1610612764.0,WAS,driving finger roll,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,1.62,Made,,,,,,6.0,,,,,,,
206,PT10M12.00S,2024-11-24T22:44:14.2Z,2,REGULAR,turnover,bad pass,[],1641716,,,1610612754,33,36,2024-11-24T22:46:08Z,2040000,False,,,0,,J. Walker bad pass TURNOVER (1 TO),"[1641716, 1630264]",1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,,,Gill,1630264.0
207,PT10M12.00S,2024-11-24T22:44:14.2Z,2,REGULAR,steal,,[],1630264,,,1610612764,33,36,2024-11-24T22:44:15Z,2050000,False,,,0,,A. Gill STEAL (1 STL),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
208,PT09M56.00S,2024-11-24T22:44:28.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627763,7.30946123521682,52.450980392156865,1610612764,33,36,2024-11-24T22:44:33Z,2060000,False,-12.0,16.0,1,left,MISS M. Brogdon driving Layup,[1627763],1610612764.0,WAS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,2.03,Missed,,,,,,,,,,,,,
209,PT09M53.00S,2024-11-24T22:44:31.8Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,33,36,2024-11-24T22:44:33Z,2070000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,208.0,2.0,2.0,0.0,,,,,,,,,
210,PT09M50.00S,2024-11-24T22:44:35.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631097,92.32917214191852,50.0,1610612754,33,36,2024-11-24T22:44:39Z,2080000,False,0.0,20.0,1,right,MISS B. Mathurin running Layup - blocked,"[1631097, 1642267]",1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,1.96,Missed,,,,,,,Carrington,1642267.0,,,,,
211,PT09M50.00S,2024-11-24T22:44:35.3Z,2,REGULAR,block,,[],1642267,,,1610612754,33,36,2024-11-24T22:44:38Z,2090000,False,,,0,,C. Carrington BLOCK (1 BLK),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
212,PT09M50.00S,2024-11-24T22:44:35.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,33,36,2024-11-24T22:44:39Z,2100000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,210.0,,,,,,,,,,,,
214,PT09M50.00S,2024-11-24T22:44:48.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,33,36,2024-11-24T22:44:48Z,2120000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M50.00S,2024-11-24T22:47:11.2Z,2,REGULAR,substitution,out,[],1630167,,,1610612764,33,36,2024-11-24T22:47:22Z,2130000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M50.00S,2024-11-24T22:47:11.2Z,2,REGULAR,substitution,out,[],1641716,,,1610612764,33,36,2024-11-24T22:47:22Z,2140000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M50.00S,2024-11-24T22:47:11.2Z,2,REGULAR,substitution,in,[],1627783,,,1610612764,33,36,2024-11-24T22:47:22Z,2150000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M50.00S,2024-11-24T22:47:11.2Z,2,REGULAR,substitution,in,[],1626167,,,1610612764,33,36,2024-11-24T22:47:22Z,2160000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M30.00S,2024-11-24T22:48:02.4Z,2,REGULAR,3pt,Jump Shot,[],1642267,35.03613666228647,28.186274509803923,1610612764,33,36,2024-11-24T22:48:07Z,2170000,False,109.0,277.0,1,left,MISS C. Carrington 29' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,29.75,Missed,,,,,,,,,,,,,
220,PT09M25.00S,2024-11-24T22:48:07.4Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,33,36,2024-11-24T22:48:07Z,2180000,False,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,,,219.0,3.0,2.0,1.0,,,,,,,,,
221,PT09M04.00S,2024-11-24T22:48:28.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,80.89684625492772,45.34313725490196,1610612754,35,36,2024-11-24T22:48:31Z,2190000,False,-23.0,127.0,1,right,T. McConnell 12' pullup Jump Shot (6 PTS) (B. Mathurin 3 AST),"[204456, 1631097]",1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.92,Made,,,,,,6.0,,,B. Mathurin,1631097.0,3.0,,
223,PT08M47.00S,2024-11-24T22:48:44.1Z,2,REGULAR,2pt,Jump Shot,[],1642259,8.229303547963205,13.970588235294118,1610612764,35,36,2024-11-24T22:48:48Z,2210000,False,180.0,25.0,1,left,MISS A. Sarr 18' Jump Shot,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Right,,,,,,18.18,Missed,,,,,,,,,,,,,
224,PT08M45.00S,2024-11-24T22:48:46.1Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,35,36,2024-11-24T22:48:48Z,2220000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Right,,,,,,,,223.0,1.0,1.0,0.0,,,,,,,,,
225,PT08M39.00S,2024-11-24T22:48:52.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,95.22010512483574,50.245098039215684,1610612754,37,36,2024-11-24T22:48:56Z,2230000,False,1.0,-8.0,1,right,P. Siakam running Layup (4 PTS) (J. Furphy 1 AST),"[1627783, 1642277]",1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,0.77,Made,,,,,,4.0,,,J. Furphy,1642277.0,1.0,,
227,PT08M32.00S,2024-11-24T22:49:02.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,37,36,2024-11-24T22:49:02Z,2250000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M32.00S,2024-11-24T22:51:34.3Z,2,REGULAR,substitution,out,[],1642267,,,1610612764,37,36,2024-11-24T22:51:43Z,2260000,False,,,0,,SUB out: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M32.00S,2024-11-24T22:51:34.3Z,2,REGULAR,substitution,out,[],1627763,,,1610612764,37,36,2024-11-24T22:51:43Z,2270000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M32.00S,2024-11-24T22:51:34.3Z,2,REGULAR,substitution,out,[],1630264,,,1610612764,37,36,2024-11-24T22:51:43Z,2280000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M32.00S,2024-11-24T22:51:34.3Z,2,REGULAR,substitution,out,[],1642259,,,1610612764,37,36,2024-11-24T22:51:43Z,2290000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M32.00S,2024-11-24T22:51:34.3Z,2,REGULAR,substitution,in,[],202685,,,1610612764,37,36,2024-11-24T22:51:43Z,2300000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M32.00S,2024-11-24T22:51:34.3Z,2,REGULAR,substitution,in,[],1630215,,,1610612764,37,36,2024-11-24T22:51:43Z,2310000,False,,,0,,SUB in: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M32.00S,2024-11-24T22:51:34.3Z,2,REGULAR,substitution,in,[],1641731,,,1610612764,37,36,2024-11-24T22:51:43Z,2320000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M32.00S,2024-11-24T22:51:34.3Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,37,36,2024-11-24T22:51:43Z,2330000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M26.00S,2024-11-24T22:52:08.9Z,2,REGULAR,2pt,Jump Shot,[],1641731,15.719448094612352,20.098039215686274,1610612764,37,38,2024-11-24T22:52:12Z,2340000,False,150.0,95.0,1,left,B. Coulibaly 17' pullup Jump Shot (4 PTS),[1641731],1610612764.0,WAS,pullup,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Right,,,,,,17.73,Made,,,,,,4.0,,,,,,,
237,PT08M02.00S,2024-11-24T22:52:31.8Z,2,REGULAR,2pt,Jump Shot,[],1627783,84.57621550591328,18.627450980392158,1610612754,37,38,2024-11-24T22:52:36Z,2350000,False,-157.0,92.0,1,right,MISS P. Siakam 18' step back Shot,[1627783],1610612754.0,IND,step back,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left,,,,,,18.21,Missed,,,,,,,,,,,,,
238,PT08M00.00S,2024-11-24T22:52:33.8Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,37,38,2024-11-24T22:52:36Z,2360000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Left,,,,,,,,237.0,1.0,1.0,0.0,,,,,,,,,
239,PT07M43.00S,2024-11-24T22:52:52.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,8.754927726675426,49.01960784313725,1610612764,37,40,2024-11-24T22:53:50Z,2370000,False,5.0,30.0,1,left,J. Valančiūnas driving Layup (2 PTS),[202685],1610612764.0,WAS,driving,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,3.02,Made,,,,,,2.0,,,,,,,
240,PT07M39.00S,2024-11-24T22:52:58.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,37,40,2024-11-24T22:52:58Z,2380000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M39.00S,2024-11-24T22:54:06.8Z,2,REGULAR,substitution,out,[],204456,,,1610612754,37,40,2024-11-24T22:54:17Z,2390000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M39.00S,2024-11-24T22:54:06.8Z,2,REGULAR,substitution,out,[],1642277,,,1610612754,37,40,2024-11-24T22:54:17Z,2400000,False,,,0,,SUB out: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M39.00S,2024-11-24T22:54:06.8Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,37,40,2024-11-24T22:54:17Z,2410000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M39.00S,2024-11-24T22:54:06.8Z,2,REGULAR,substitution,in,[],1631245,,,1610612754,37,40,2024-11-24T22:54:17Z,2420000,False,,,0,,SUB in: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M26.00S,2024-11-24T22:54:48.5Z,2,REGULAR,foul,personal,['2freethrow'],1630215,,,1610612754,37,40,2024-11-24T22:54:53Z,2430000,False,,,0,,J. Butler shooting personal FOUL (1 PF) (Haliburton 2 FT),"[1630215, 1630169]",1610612764.0,WAS,shooting,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,1627534.0,1.0,0.0,Haliburton,1630169.0,,,,,,,,,,,,,,,
247,PT07M26.00S,2024-11-24T22:55:12.0Z,2,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,38,40,2024-11-24T22:55:12Z,2450000,False,,,0,,T. Haliburton Free Throw 1 of 2 (3 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,Made,,,,,,3.0,,,,,,,
248,PT07M26.00S,2024-11-24T22:55:22.6Z,2,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,39,40,2024-11-24T22:55:22Z,2460000,False,,,0,,T. Haliburton Free Throw 2 of 2 (4 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,Made,,,,,,4.0,,,,,,,
249,PT07M18.00S,2024-11-24T22:55:33.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,8.492115637319317,48.03921568627451,1610612764,39,42,2024-11-24T22:55:37Z,2470000,False,10.0,27.0,1,left,K. Kuzma driving Layup (6 PTS) (B. Coulibaly 2 AST),"[1628398, 1641731]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,2.9,Made,,,,,,6.0,,,B. Coulibaly,1641731.0,2.0,,
251,PT07M09.00S,2024-11-24T22:55:40.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,94.43166885676742,50.73529411764706,1610612754,41,42,2024-11-24T22:55:46Z,2490000,False,4.0,0.0,1,right,M. Turner cutting Layup (2 PTS) (Q. Jackson 2 AST),"[1626167, 1631245]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,0.37,Made,,,,,,2.0,,,Q. Jackson,1631245.0,2.0,,
253,PT06M51.00S,2024-11-24T22:55:58.6Z,2,REGULAR,3pt,Jump Shot,[],1630557,35.29894875164258,71.56862745098039,1610612764,41,42,2024-11-24T22:56:03Z,2510000,False,-108.0,279.0,1,left,MISS C. Kispert 29' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,29.94,Missed,,,,,,,,,,,,,
254,PT06M47.00S,2024-11-24T22:56:02.6Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,41,42,2024-11-24T22:56:03Z,2520000,False,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,,,,,253.0,4.0,3.0,1.0,,,,,,,,,
255,PT06M43.00S,2024-11-24T22:56:08.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,92.85479632063075,47.549019607843135,1610612754,41,42,2024-11-24T22:56:12Z,2530000,False,-12.0,15.0,1,right,MISS P. Siakam running Layup,[1627783],1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,1.92,Missed,,,,,,,,,,,,,
256,PT06M41.00S,2024-11-24T22:56:10.2Z,2,REGULAR,rebound,defensive,[],202685,,,1610612764,41,42,2024-11-24T22:56:12Z,2540000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:4),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,255.0,5.0,4.0,1.0,,,,,,,,,
257,PT06M34.00S,2024-11-24T22:56:16.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,5.863994743758213,50.98039215686274,1610612764,41,44,2024-11-24T22:56:20Z,2550000,False,-5.0,3.0,1,left,C. Kispert driving Layup (8 PTS) (J. Butler 1 AST),"[1630557, 1630215]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,0.55,Made,,,,,,8.0,,,J. Butler,1630215.0,1.0,,
259,PT06M20.00S,2024-11-24T22:56:30.7Z,2,REGULAR,2pt,Jump Shot,[],1626167,77.4802890932983,32.1078431372549,1610612754,43,44,2024-11-24T22:56:36Z,2570000,False,-89.0,159.0,1,right,M. Turner 18' step back Jump Shot (4 PTS) (T. Haliburton 3 AST),"[1626167, 1630169]",1610612754.0,IND,step back,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left Center,,,,,,18.26,Made,,,,,,4.0,,,T. Haliburton,1630169.0,3.0,,
261,PT06M03.00S,2024-11-24T22:56:46.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,18.2161629434954,55.63725490196079,1610612764,43,46,2024-11-24T22:56:51Z,2590000,False,-28.0,119.0,1,left,K. Kuzma 12' turnaround fadeaway Jump Shot (8 PTS),[1628398],1610612764.0,WAS,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.2,Made,,,,,,8.0,,,,,,,
262,PT05M43.00S,2024-11-24T22:57:07.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,85.49605781865965,50.98039215686274,1610612754,43,46,2024-11-24T22:57:58Z,2600000,False,5.0,84.0,1,right,MISS T. Haliburton 8' driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.39,Missed,,,,,,,,,,,,,
263,PT05M41.00S,2024-11-24T22:57:09.3Z,2,REGULAR,rebound,offensive,[],1630169,,,1610612754,43,46,2024-11-24T22:57:11Z,2610000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,262.0,2.0,1.0,1.0,,,,,,,,,
