actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
169,PT00M20.10S,2025-03-24T23:36:53.6Z,1,REGULAR,substitution,in,[],1630169,,,1610612750,25,22,2025-03-24T23:36:58Z,1680000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M20.10S,2025-03-24T23:37:14.5Z,1,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,25,23,2025-03-24T23:37:14Z,1690000,False,,,0,,N. Reid Free Throw 2 of 2 (4 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
171,PT00M03.00S,2025-03-24T23:37:34.8Z,1,REGULAR,3pt,Jump Shot,[],1630167,7.966491458607096,95.09803921568627,1610612754,25,23,2025-03-24T23:37:38Z,1700000,False,-225.0,22.0,1,left,MISS O. Toppin 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,22.66,Missed,,,,,,,,,,,,,,,,,,
172,PT00M00.40S,2025-03-24T23:37:37.3Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612750,25,23,2025-03-24T23:37:37Z,1710000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,171.0,1.0,1.0,0.0,,,,,,,,,,,,,,
173,PT00M00.00S,2025-03-24T23:37:39.1Z,1,REGULAR,period,end,[],0,,,1610612750,25,23,2025-03-24T23:37:39Z,1720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-03-24T23:39:51.7Z,2,REGULAR,substitution,out,['startperiod'],1630167,,,1610612750,25,23,2025-03-24T23:40:14Z,1730000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-03-24T23:39:51.7Z,2,REGULAR,substitution,out,['startperiod'],1630174,,,1610612750,25,23,2025-03-24T23:40:14Z,1740000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-03-24T23:39:51.7Z,2,REGULAR,substitution,out,['startperiod'],1630169,,,1610612750,25,23,2025-03-24T23:40:14Z,1750000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-03-24T23:39:51.7Z,2,REGULAR,substitution,out,['startperiod'],1641740,,,1610612750,25,23,2025-03-24T23:40:14Z,1760000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-03-24T23:39:51.7Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612750,25,23,2025-03-24T23:40:14Z,1770000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-03-24T23:39:51.7Z,2,REGULAR,substitution,in,['startperiod'],1631097,,,1610612750,25,23,2025-03-24T23:40:14Z,1780000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-03-24T23:39:51.7Z,2,REGULAR,substitution,in,['startperiod'],1628418,,,1610612750,25,23,2025-03-24T23:40:14Z,1790000,False,,,0,,SUB in: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-03-24T23:39:51.7Z,2,REGULAR,substitution,in,['startperiod'],1641767,,,1610612750,25,23,2025-03-24T23:40:14Z,1800000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2025-03-24T23:39:51.7Z,2,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,25,23,2025-03-24T23:40:14Z,1810000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2025-03-24T23:39:51.7Z,2,REGULAR,substitution,in,['startperiod'],203497,,,1610612750,25,23,2025-03-24T23:40:14Z,1820000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2025-03-24T23:40:23.0Z,2,REGULAR,period,start,[],0,,,1610612754,25,23,2025-03-24T23:40:23Z,1830000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M47.00S,2025-03-24T23:40:35.3Z,2,REGULAR,2pt,Jump Shot,[],204456,8.492115637319317,27.450980392156865,1610612754,27,23,2025-03-24T23:40:39Z,1840000,False,113.0,27.0,1,left,T. McConnell 11' pullup Jump Shot (4 PTS) (B. Mathurin 1 AST),"[204456, 1631097]",1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,11.6,Made,,,,,4.0,,,,,,,,B. Mathurin,1631097.0,1.0,,,
187,PT11M24.00S,2025-03-24T23:40:57.8Z,2,REGULAR,3pt,Jump Shot,[],1629675,69.85873850197109,83.33333333333334,1610612750,27,23,2025-03-24T23:41:01Z,1860000,False,167.0,231.0,1,right,MISS N. Reid 28' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,28.47,Missed,,,,,,,,,,,,,,,,,,
188,PT11M22.00S,2025-03-24T23:40:59.8Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,27,23,2025-03-24T23:41:01Z,1870000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,187.0,2.0,2.0,0.0,,,,,,,,,,,,,,
189,PT11M07.00S,2025-03-24T23:41:14.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,14.4053876478318,37.99019607843137,1610612754,27,23,2025-03-24T23:42:59Z,1880000,False,60.0,83.0,1,left,MISS T. McConnell 10' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Right,10.23,Missed,,,,,,,,,,,,,,,,,,
190,PT11M04.00S,2025-03-24T23:41:17.8Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,27,23,2025-03-24T23:41:19Z,1890000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Right,,,189.0,1.0,1.0,0.0,,,,,,,,,,,,,,
191,PT10M49.00S,2025-03-24T23:41:33.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,92.9862023653088,50.98039215686274,1610612750,27,25,2025-03-24T23:41:36Z,1900000,False,5.0,13.0,1,right,R. Gobert alley-oop Layup (6 PTS) (D. DiVincenzo 2 AST),"[203497, 1628978]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,6.0,,,,,,,,D. DiVincenzo,1628978.0,2.0,,,
193,PT10M39.00S,2025-03-24T23:41:42.9Z,2,REGULAR,turnover,lost ball,[],1631097,,,1610612754,27,25,2025-03-24T23:41:45Z,1920000,False,,,0,,B. Mathurin lost ball TURNOVER (2 TO),"[1631097, 1629638]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Alexander-Walker,1629638.0
194,PT10M39.00S,2025-03-24T23:41:42.9Z,2,REGULAR,steal,,[],1629638,,,1610612750,27,25,2025-03-24T23:41:44Z,1930000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
195,PT10M34.00S,2025-03-24T23:41:47.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628978,76.16622864651774,8.333333333333332,1610612750,27,25,2025-03-24T23:41:52Z,1940000,False,-208.0,172.0,1,right,MISS D. DiVincenzo 26' running 3PT,[1628978],1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,26.98,Missed,,,,,,,,,,,,,,,,,,
196,PT10M32.00S,2025-03-24T23:41:49.7Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,27,25,2025-03-24T23:41:52Z,1950000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,195.0,3.0,3.0,0.0,,,,,,,,,,,,,,
197,PT10M23.00S,2025-03-24T23:41:59.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,16.245072273324574,51.225490196078425,1610612754,27,25,2025-03-24T23:42:03Z,1960000,False,-6.0,100.0,1,left,MISS P. Siakam 10' pullup Shot,[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,10.04,Missed,,,,,,,,,,,,,,,,,,
198,PT10M20.00S,2025-03-24T23:42:02.3Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,27,25,2025-03-24T23:45:37Z,1970000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,197.0,2.0,2.0,0.0,,,,,,,,,,,,,,
199,PT10M16.00S,2025-03-24T23:42:06.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201144,92.72339027595268,47.794117647058826,1610612750,27,27,2025-03-24T23:42:10Z,1980000,False,-11.0,16.0,1,right,M. Conley running Layup (5 PTS),[201144],1610612750.0,MIN,running,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,5.0,,,,,,,,,,,,,
200,PT10M06.00S,2025-03-24T23:42:19.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,27,27,2025-03-24T23:42:19Z,1990000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT10M06.00S,2025-03-24T23:44:38.6Z,2,REGULAR,substitution,out,[],1628978,,,1610612754,27,27,2025-03-24T23:44:52Z,2000000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT10M06.00S,2025-03-24T23:44:38.6Z,2,REGULAR,substitution,in,[],1641740,,,1610612754,27,27,2025-03-24T23:44:52Z,2010000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M53.00S,2025-03-24T23:45:25.9Z,2,REGULAR,2pt,Jump Shot,[],204456,23.078186596583443,37.745098039215684,1610612754,29,27,2025-03-24T23:45:29Z,2020000,False,61.0,164.0,1,left,T. McConnell 17' pullup Jump Shot (6 PTS) (B. Mathurin 2 AST),"[204456, 1631097]",1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Right Center,17.55,Made,,,,,6.0,,,,,,,,B. Mathurin,1631097.0,2.0,,,
207,PT09M25.00S,2025-03-24T23:46:33.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,81.94809461235218,52.450980392156865,1610612750,29,27,2025-03-24T23:47:20Z,2060000,False,12.0,117.0,1,right,MISS N. Reid 11' driving floating Shot,[1629675],1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,11.78,Missed,,,,,,,,,,,,,,,,,,
208,PT09M22.00S,2025-03-24T23:46:36.2Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,29,27,2025-03-24T23:46:36Z,2070000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,207.0,2.0,2.0,0.0,,,,,,,,,,,,,,
209,PT09M13.00S,2025-03-24T23:46:44.2Z,2,REGULAR,2pt,Jump Shot,[],1631097,26.757555847568987,65.19607843137256,1610612754,31,27,2025-03-24T23:49:55Z,2080000,False,-76.0,199.0,1,left,B. Mathurin 21' pullup Jump Shot (5 PTS) (B. Sheppard 1 AST),"[1631097, 1641767]",1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Left Center,21.3,Made,,,,,5.0,,,,,,,,B. Sheppard,1641767.0,1.0,,,
211,PT08M57.00S,2025-03-24T23:47:00.3Z,2,REGULAR,3pt,Jump Shot,[],1629638,91.5407358738502,94.85294117647058,1610612750,31,27,2025-03-24T23:47:03Z,2100000,False,224.0,27.0,1,right,MISS N. Alexander-Walker 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,22.59,Missed,,,,,,,,,,,,,,,,,,
212,PT08M54.00S,2025-03-24T23:47:03.3Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,31,27,2025-03-24T23:47:03Z,2110000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Right Corner 3,24+ Right,,,211.0,1.0,1.0,0.0,,,,,,,,,,,,,,
213,PT08M45.00S,2025-03-24T23:47:14.4Z,2,REGULAR,foul,personal,[],1641740,,,1610612754,31,27,2025-03-24T23:47:23Z,2120000,False,,,0,,J. Clark personal FOUL (1 PF),"[1641740, 1627783]",1610612750.0,MIN,,,,Clark,J. Clark,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,202035.0,1.0,0.0,Siakam,1627783.0,,,,,,
217,PT08M45.00S,2025-03-24T23:47:56.9Z,2,REGULAR,substitution,out,[],1641767,,,1610612754,31,27,2025-03-24T23:48:04Z,2150000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M45.00S,2025-03-24T23:47:56.9Z,2,REGULAR,substitution,out,[],1629638,,,1610612754,31,27,2025-03-24T23:48:04Z,2160000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M45.00S,2025-03-24T23:47:56.9Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,31,27,2025-03-24T23:48:04Z,2170000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M45.00S,2025-03-24T23:47:56.9Z,2,REGULAR,substitution,in,[],1630162,,,1610612754,31,27,2025-03-24T23:48:04Z,2180000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M43.00S,2025-03-24T23:48:18.5Z,2,REGULAR,3pt,Jump Shot,[],1631097,32.40801576872536,39.705882352941174,1610612754,31,27,2025-03-24T23:48:23Z,2190000,False,51.0,252.0,1,left,MISS B. Mathurin 25' pullup 3PT,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,25.73,Missed,,,,,,,,,,,,,,,,,,
222,PT08M38.00S,2025-03-24T23:48:23.5Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,31,27,2025-03-24T23:48:23Z,2200000,False,,,0,,R. Gobert REBOUND (Off:0 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,221.0,8.0,8.0,0.0,,,,,,,,,,,,,,
225,PT08M23.00S,2025-03-24T23:49:04.5Z,2,REGULAR,turnover,bad pass,[],201144,,,1610612750,31,27,2025-03-24T23:49:08Z,2230000,False,,,0,,M. Conley bad pass TURNOVER (1 TO),"[201144, 1628418]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Bryant,1628418.0
226,PT08M23.00S,2025-03-24T23:49:04.5Z,2,REGULAR,steal,,[],1628418,,,1610612754,31,27,2025-03-24T23:49:06Z,2240000,False,,,0,,T. Bryant STEAL (1 STL),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
227,PT08M20.00S,2025-03-24T23:49:09.1Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612754,31,27,2025-03-24T23:49:17Z,2250000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1629675, 1631097]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,201245.0,1.0,0.0,Mathurin,1631097.0,,,,,,
230,PT08M20.00S,2025-03-24T23:50:04.1Z,2,REGULAR,substitution,out,[],1627783,,,1610612754,31,27,2025-03-24T23:50:13Z,2280000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M20.00S,2025-03-24T23:50:04.1Z,2,REGULAR,substitution,out,[],1629675,,,1610612754,31,27,2025-03-24T23:50:13Z,2290000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M20.00S,2025-03-24T23:50:04.1Z,2,REGULAR,substitution,in,[],1630167,,,1610612754,31,27,2025-03-24T23:50:13Z,2300000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M20.00S,2025-03-24T23:50:04.1Z,2,REGULAR,substitution,in,[],203944,,,1610612754,31,27,2025-03-24T23:50:13Z,2310000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M20.00S,2025-03-24T23:50:31.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631097,,,1610612754,32,27,2025-03-24T23:52:41Z,2320000,False,,,0,,B. Mathurin Free Throw 1 of 2 (6 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
235,PT08M20.00S,2025-03-24T23:50:32.0Z,2,REGULAR,substitution,out,[],1641740,,,1610612754,32,27,2025-03-24T23:50:35Z,2330000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M20.00S,2025-03-24T23:50:32.0Z,2,REGULAR,substitution,in,[],1630183,,,1610612754,32,27,2025-03-24T23:50:35Z,2340000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M20.00S,2025-03-24T23:50:31.2Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1631097,,,1610612754,33,27,2025-03-24T23:52:41Z,2350000,False,,,0,,B. Mathurin Free Throw 2 of 2 (7 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
238,PT08M20.00S,2025-03-24T23:50:58.0Z,2,REGULAR,turnover,bad pass,[],203497,,,1610612750,33,27,2025-03-24T23:51:02Z,2360000,False,,,0,,R. Gobert bad pass TURNOVER (1 TO),"[203497, 204456]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,McConnell,204456.0
239,PT08M20.00S,2025-03-24T23:50:58.0Z,2,REGULAR,steal,,[],204456,,,1610612754,33,27,2025-03-24T23:51:09Z,2370000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
240,PT08M17.00S,2025-03-24T23:51:01.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628418,7.440867279894875,53.92156862745098,1610612754,33,27,2025-03-24T23:53:31Z,2380000,False,-20.0,17.0,1,left,MISS T. Bryant cutting Layup,[1628418],1610612754.0,IND,cutting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
241,PT08M16.00S,2025-03-24T23:51:05.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,33,27,2025-03-24T23:51:05Z,2390000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,240.0,,,,,,,,,,,,,,,,,
242,PT08M16.00S,2025-03-24T23:51:06.2Z,2,REGULAR,turnover,traveling,[],1628418,,,1610612754,33,27,2025-03-24T23:51:13Z,2400000,False,,,0,,T. Bryant traveling TURNOVER (1 TO),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,202058.0,,,,,,,,1.0,,
243,PT08M01.00S,2025-03-24T23:51:26.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,82.34231274638634,97.30392156862744,1610612750,33,27,2025-03-24T23:51:30Z,2410000,False,237.0,113.0,1,right,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,26.23,Missed,,,,,,,,,,,,,,,,,,
244,PT07M59.00S,2025-03-24T23:51:28.6Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,33,27,2025-03-24T23:51:30Z,2420000,False,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,243.0,2.0,2.0,0.0,,,,,,,,,,,,,,
245,PT07M50.00S,2025-03-24T23:51:38.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,18.347568988173457,50.73529411764706,1610612754,33,27,2025-03-24T23:55:51Z,2430000,False,-4.0,120.0,1,left,MISS B. Mathurin 12' driving floating Shot - blocked,"[1631097, 1630183]",1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,12.01,Missed,,,,,,McDaniels,1630183.0,,,,,,,,,,,
246,PT07M50.00S,2025-03-24T23:51:38.0Z,2,REGULAR,block,,[],1630183,,,1610612754,33,27,2025-03-24T23:51:40Z,2440000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
247,PT07M47.00S,2025-03-24T23:51:41.0Z,2,REGULAR,rebound,offensive,[],1631097,,,1610612754,33,27,2025-03-24T23:51:41Z,2450000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,,,245.0,4.0,3.0,1.0,,,,,,,,,,,,,,
248,PT07M47.00S,2025-03-24T23:51:41.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631097,9.937582128777924,47.794117647058826,1610612754,35,27,2025-03-24T23:51:43Z,2460000,False,11.0,41.0,1,left,B. Mathurin putback Layup (9 PTS),[1631097],1610612754.0,IND,putback,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,4.24,Made,,,,,9.0,,,,,,,,,,,,,
249,PT07M33.00S,2025-03-24T23:51:54.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.72339027595268,49.26470588235294,1610612750,35,29,2025-03-24T23:51:58Z,2470000,False,-4.0,16.0,1,right,A. Edwards cutting finger roll Layup (6 PTS) (J. Randle 1 AST),"[1630162, 203944]",1610612750.0,MIN,cutting finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.63,Made,,,,,6.0,,,,,,,,J. Randle,203944.0,1.0,,,
251,PT07M14.00S,2025-03-24T23:52:13.5Z,2,REGULAR,3pt,Jump Shot,[],1628418,24.392247043363994,86.51960784313727,1610612754,35,29,2025-03-24T23:52:18Z,2490000,False,-183.0,177.0,1,left,MISS T. Bryant 25' 3PT,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,25.42,Missed,,,,,,,,,,,,,,,,,,
252,PT07M12.00S,2025-03-24T23:52:15.5Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,35,29,2025-03-24T23:52:18Z,2500000,False,,,0,,J. Randle REBOUND (Off:1 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,251.0,4.0,3.0,1.0,,,,,,,,,,,,,,
253,PT07M05.00S,2025-03-24T23:52:23.1Z,2,REGULAR,2pt,Jump Shot,[],201144,92.19776609724047,26.47058823529412,1610612750,35,31,2025-03-24T23:57:39Z,2510000,False,-118.0,21.0,1,right,M. Conley 11' driving floating Jump Shot (7 PTS) (J. Randle 2 AST),"[201144, 203944]",1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,Mid-Range,8-16 Left,11.94,Made,,,,,7.0,,,,,,,,J. Randle,203944.0,2.0,,,
255,PT06M56.00S,2025-03-24T23:52:35.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,35,31,2025-03-24T23:52:35Z,2530000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M56.00S,2025-03-24T23:55:03.9Z,2,REGULAR,substitution,out,[],1628418,,,1610612754,35,31,2025-03-24T23:55:20Z,2540000,False,,,0,,SUB out: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
