actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,descriptor,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
343,PT08M03.00S,2025-03-02T23:24:46.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,13.61695137976347,58.82352941176471,1610612741,72,74,2025-03-02T23:27:07Z,3410000,False,-44.0,75.0,1,left,MISS J. Giddey 8' driving floating Shot,[1630581],1610612741.0,CHI,,Giddey,J. Giddey,In The Paint (Non-RA),8-16 Center,8.74,Missed,,,,,driving floating,,,,,,,,,,,,,,,,,,,
344,PT08M00.00S,2025-03-02T23:24:49.7Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612741,72,74,2025-03-02T23:27:07Z,3420000,False,,,0,,Z. Collins REBOUND (Off:1 Def:2),[1628380],1610612741.0,CHI,,Collins,Z. Collins,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,343.0,3.0,2.0,1.0,,,,,,,,,,,,
345,PT07M58.00S,2025-03-02T23:24:50.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630581,5.863994743758213,95.34313725490196,1610612741,72,74,2025-03-02T23:24:55Z,3430000,False,-227.0,3.0,1,left,MISS J. Giddey step back 3PT,[1630581],1610612741.0,CHI,,Giddey,J. Giddey,Left Corner 3,24+ Left,22.67,Missed,,,,,step back,,,,,,,,,,,,,,,,,,,
346,PT07M56.00S,2025-03-02T23:24:52.8Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,72,74,2025-03-02T23:24:55Z,3440000,False,,,0,,M. Turner REBOUND (Off:0 Def:6),[1626167],1610612754.0,IND,,Turner,M. Turner,Left Corner 3,24+ Left,,,,,,,,,,,345.0,6.0,6.0,0.0,,,,,,,,,,,,
347,PT07M48.00S,2025-03-02T23:25:00.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,89.83245729303549,52.20588235294118,1610612754,72,74,2025-03-02T23:25:04Z,3450000,False,11.0,43.0,1,right,MISS P. Siakam Layup,[1627783],1610612754.0,IND,,Siakam,P. Siakam,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,,,,,,,,,,,,
349,PT07M46.00S,2025-03-02T23:25:02.9Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612741,72,74,2025-03-02T23:25:04Z,3470000,False,,,0,,Z. Collins REBOUND (Off:1 Def:3),[1628380],1610612741.0,CHI,,Collins,Z. Collins,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,347.0,4.0,3.0,1.0,,,,,,,,,,,,
350,PT07M39.00S,2025-03-02T23:25:10.9Z,3,REGULAR,turnover,bad pass,[],1629632,,,1610612741,72,74,2025-03-02T23:25:13Z,3480000,False,,,0,,C. White bad pass TURNOVER (2 TO),"[1629632, 1630169]",1610612741.0,CHI,,White,C. White,Mid-Range,8-16 Left,,,,,,,,2.0,Haliburton,1630169.0,,,,,,,,,,,,,,,,
351,PT07M39.00S,2025-03-02T23:25:10.9Z,3,REGULAR,steal,,[],1630169,,,1610612754,72,74,2025-03-02T23:25:11Z,3490000,False,,,0,,T. Haliburton STEAL (3 STL),[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT07M34.00S,2025-03-02T23:25:14.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630174,91.14651773981603,55.392156862745104,1610612754,74,74,2025-03-02T23:25:30Z,3500000,False,27.0,31.0,1,right,A. Nesmith running finger roll Layup (12 PTS) (T. Haliburton 6 AST),"[1630174, 1630169]",1610612754.0,IND,,Nesmith,A. Nesmith,Restricted Area,0-8 Center,4.09,Made,12.0,T. Haliburton,1630169.0,6.0,running finger roll,,,,,,,,,,,,,,,,,,,
354,PT07M34.00S,2025-03-02T23:25:18.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,74,74,2025-03-02T23:25:18Z,3520000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT07M34.00S,2025-03-02T23:27:35.7Z,3,REGULAR,substitution,out,[],1629632,,,1610612741,74,74,2025-03-02T23:27:42Z,3530000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT07M34.00S,2025-03-02T23:27:35.7Z,3,REGULAR,substitution,in,[],1631207,,,1610612741,74,74,2025-03-02T23:27:42Z,3540000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT07M18.00S,2025-03-02T23:28:29.2Z,3,REGULAR,turnover,lost ball,[],1631207,,,1610612741,74,74,2025-03-02T23:28:32Z,3550000,False,,,0,,D. Terry lost ball TURNOVER (1 TO),"[1631207, 1629614]",1610612741.0,CHI,,Terry,D. Terry,Above the Break 3,24+ Left Center,,,,,,,,1.0,Nembhard,1629614.0,,,,,,,,,,,,,,,,
359,PT07M18.00S,2025-03-02T23:28:29.2Z,3,REGULAR,steal,,[],1629614,,,1610612754,74,74,2025-03-02T23:35:47Z,3560000,False,,,0,,A. Nembhard STEAL (2 STL),[1629614],1610612754.0,IND,,Nembhard,A. Nembhard,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT07M15.00S,2025-03-02T23:28:32.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629614,92.9862023653088,47.05882352941176,1610612754,76,74,2025-03-02T23:28:36Z,3570000,False,-15.0,13.0,1,right,A. Nembhard running reverse Layup (5 PTS) (T. Haliburton 7 AST),"[1629614, 1630169]",1610612754.0,IND,,Nembhard,A. Nembhard,Restricted Area,0-8 Center,1.99,Made,5.0,T. Haliburton,1630169.0,7.0,running reverse,,,,,,,,,,,,,,,,,,,
362,PT06M56.00S,2025-03-02T23:28:54.0Z,3,REGULAR,turnover,out-of-bounds,[],1628380,,,1610612741,76,74,2025-03-02T23:28:59Z,3590000,False,,,0,,Z. Collins bad pass out-of-bounds TURNOVER (3 TO),[1628380],1610612741.0,CHI,203591.0,Collins,Z. Collins,Mid-Range,8-16 Right,,,,,,,bad pass,3.0,,,,,,,,,,,,,,,,,,
363,PT06M56.00S,2025-03-02T23:28:57.2Z,3,REGULAR,substitution,out,[],1629614,,,1610612754,76,74,2025-03-02T23:29:05Z,3600000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT06M56.00S,2025-03-02T23:28:57.2Z,3,REGULAR,substitution,in,[],1641767,,,1610612754,76,74,2025-03-02T23:29:05Z,3610000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT06M40.00S,2025-03-02T23:29:30.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626167,77.34888304862024,68.38235294117648,1610612754,78,74,2025-03-02T23:29:34Z,3620000,False,92.0,160.0,1,right,M. Turner 18' Jump Shot (10 PTS) (T. Haliburton 8 AST),"[1626167, 1630169]",1610612754.0,IND,,Turner,M. Turner,Mid-Range,16-24 Right Center,18.49,Made,10.0,T. Haliburton,1630169.0,8.0,,,,,,,,,,,,,,,,,,,,
367,PT06M23.00S,2025-03-02T23:29:47.2Z,3,REGULAR,3pt,Jump Shot,[],1628380,28.991458607095925,75.49019607843137,1610612741,78,74,2025-03-02T23:29:52Z,3640000,False,-127.0,220.0,1,left,MISS Z. Collins 25' 3PT,[1628380],1610612741.0,CHI,,Collins,Z. Collins,Above the Break 3,24+ Left Center,25.43,Missed,,,,,,,,,,,,,,,,,,,,,,,,
368,PT06M19.00S,2025-03-02T23:29:51.2Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612741,78,74,2025-03-02T23:29:52Z,3650000,False,,,0,,J. Giddey REBOUND (Off:2 Def:4),[1630581],1610612741.0,CHI,,Giddey,J. Giddey,Above the Break 3,24+ Left Center,,,,,,,,,,,367.0,6.0,4.0,2.0,,,,,,,,,,,,
369,PT06M19.00S,2025-03-02T23:29:50.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,6.783837056504599,54.166666666666664,1610612741,78,76,2025-03-02T23:29:55Z,3660000,False,-21.0,11.0,1,left,J. Giddey tip Layup (12 PTS),[1630581],1610612741.0,CHI,,Giddey,J. Giddey,Restricted Area,0-8 Center,2.37,Made,12.0,,,,tip,,,,,,,,,,,,,,,,,,,
370,PT05M59.00S,2025-03-02T23:30:10.0Z,3,REGULAR,3pt,Jump Shot,[],1641767,73.80091984231275,83.82352941176471,1610612754,81,76,2025-03-02T23:30:13Z,3670000,False,169.0,194.0,1,right,B. Sheppard 25' 3PT  (9 PTS) (T. Haliburton 9 AST),"[1641767, 1630169]",1610612754.0,IND,,Sheppard,B. Sheppard,Above the Break 3,24+ Right Center,25.72,Made,9.0,T. Haliburton,1630169.0,9.0,,,,,,,,,,,,,,,,,,,,
372,PT05M49.00S,2025-03-02T23:30:22.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,6.521024967148489,46.07843137254902,1610612741,81,78,2025-03-02T23:30:25Z,3690000,False,20.0,9.0,1,left,T. Jones driving Layup (8 PTS),[1630200],1610612741.0,CHI,,Jones,T. Jones,Restricted Area,0-8 Center,2.15,Made,8.0,,,,driving,,,,,,,,,,,,,,,,,,,
373,PT05M49.00S,2025-03-02T23:30:25.0Z,3,REGULAR,foul,personal,['1freethrow'],1641767,,,1610612741,81,78,2025-03-02T23:30:38Z,3700000,False,,,0,,B. Sheppard shooting personal FOUL (2 PF) (Jones 1 FT),"[1641767, 1630200]",1610612754.0,IND,203591.0,Sheppard,B. Sheppard,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,,,2.0,0.0,Jones,1630200.0,,,,,,,,
375,PT05M49.00S,2025-03-02T23:30:38.6Z,3,REGULAR,substitution,out,[],1630581,,,1610612741,81,78,2025-03-02T23:31:28Z,3720000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT05M49.00S,2025-03-02T23:30:38.6Z,3,REGULAR,substitution,in,[],1628975,,,1610612741,81,78,2025-03-02T23:31:28Z,3730000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT05M49.00S,2025-03-02T23:30:55.6Z,3,REGULAR,freethrow,1 of 1,[],1630200,,,1610612741,81,79,2025-03-02T23:30:55Z,3740000,False,,,0,,T. Jones Free Throw 1 of 1 (9 PTS),[1630200],1610612741.0,CHI,,Jones,T. Jones,,,,Made,9.0,,,,,,,,,,,,,,,,,,,,,,,
378,PT05M31.00S,2025-03-02T23:31:14.8Z,3,REGULAR,3pt,Jump Shot,[],1630174,69.33311432325887,25.98039215686275,1610612754,84,79,2025-03-02T23:31:19Z,3750000,False,-120.0,236.0,1,right,A. Nesmith 26' 3PT  (15 PTS) (P. Siakam 2 AST),"[1630174, 1627783]",1610612754.0,IND,,Nesmith,A. Nesmith,Above the Break 3,24+ Left Center,26.46,Made,15.0,P. Siakam,1627783.0,2.0,,,,,,,,,,,,,,,,,,,,
380,PT05M21.00S,2025-03-02T23:31:24.0Z,3,REGULAR,3pt,Jump Shot,[],1641824,27.283180026281208,84.06862745098039,1610612741,84,79,2025-03-02T23:31:29Z,3770000,False,-170.0,204.0,1,left,MISS M. Buzelis 26' 3PT,[1641824],1610612741.0,CHI,,Buzelis,M. Buzelis,Above the Break 3,24+ Left Center,26.57,Missed,,,,,,,,,,,,,,,,,,,,,,,,
381,PT05M17.00S,2025-03-02T23:31:28.0Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,84,79,2025-03-02T23:38:30Z,3780000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:3),[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,Above the Break 3,24+ Left Center,,,,,,,,,,,380.0,4.0,3.0,1.0,,,,,,,,,,,,
382,PT05M06.00S,2025-03-02T23:31:39.1Z,3,REGULAR,3pt,Jump Shot,[],1630174,79.97700394218134,94.6078431372549,1610612754,87,79,2025-03-02T23:31:42Z,3790000,False,223.0,136.0,1,right,A. Nesmith 26' 3PT  (18 PTS) (T. Haliburton 10 AST),"[1630174, 1630169]",1610612754.0,IND,,Nesmith,A. Nesmith,Above the Break 3,24+ Right Center,26.1,Made,18.0,T. Haliburton,1630169.0,10.0,,,,,,,,,,,,,,,,,,,,
384,PT04M45.00S,2025-03-02T23:31:59.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,9.280551905387648,52.450980392156865,1610612741,87,79,2025-03-02T23:32:03Z,3810000,False,-12.0,35.0,1,left,MISS M. Buzelis driving finger roll Layup - blocked,"[1641824, 1627783]",1610612741.0,CHI,,Buzelis,M. Buzelis,Restricted Area,0-8 Center,3.68,Missed,,,,,driving finger roll,,,,,,,,,,,,Siakam,1627783.0,,,,,,
385,PT04M45.00S,2025-03-02T23:31:59.9Z,3,REGULAR,block,,[],1627783,,,1610612741,87,79,2025-03-02T23:32:02Z,3820000,False,,,0,,P. Siakam BLOCK (1 BLK),[1627783],1610612754.0,IND,,Siakam,P. Siakam,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT04M43.00S,2025-03-02T23:32:01.9Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,87,79,2025-03-02T23:32:03Z,3830000,False,,,0,,P. Siakam REBOUND (Off:1 Def:2),[1627783],1610612754.0,IND,,Siakam,P. Siakam,Restricted Area,0-8 Center,,,,,,,,,,,384.0,3.0,2.0,1.0,,,,,,,,,,,,
387,PT04M34.00S,2025-03-02T23:32:12.3Z,3,REGULAR,3pt,Jump Shot,[],1630174,92.32917214191852,4.411764705882353,1610612754,90,79,2025-03-02T23:32:16Z,3840000,False,-228.0,20.0,1,right,A. Nesmith 3PT pullup (21 PTS) (M. Turner 2 AST),"[1630174, 1626167]",1610612754.0,IND,,Nesmith,A. Nesmith,Left Corner 3,24+ Left,22.87,Made,21.0,M. Turner,1626167.0,2.0,pullup,,,,,,,,,,,,,,,,,,,
389,PT04M08.00S,2025-03-02T23:32:36.7Z,3,REGULAR,3pt,Jump Shot,[],1628380,30.962549277266753,67.15686274509804,1610612741,90,82,2025-03-02T23:32:40Z,3860000,False,-86.0,239.0,1,left,Z. Collins 25' 3PT  (14 PTS) (T. Jones 4 AST),"[1628380, 1630200]",1610612741.0,CHI,,Collins,Z. Collins,Above the Break 3,24+ Left Center,25.35,Made,14.0,T. Jones,1630200.0,4.0,,,,,,,,,,,,,,,,,,,,
391,PT03M57.00S,2025-03-02T23:32:47.7Z,3,REGULAR,turnover,bad pass,[],1627783,,,1610612754,90,82,2025-03-02T23:32:50Z,3880000,False,,,0,,P. Siakam bad pass TURNOVER (2 TO),"[1627783, 1628975]",1610612754.0,IND,,Siakam,P. Siakam,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,Carter,1628975.0,,,,,,,,,,,,,,,,
392,PT03M57.00S,2025-03-02T23:32:47.7Z,3,REGULAR,steal,,[],1628975,,,1610612741,90,82,2025-03-02T23:32:49Z,3890000,False,,,0,,J. Carter STEAL (1 STL),[1628975],1610612741.0,CHI,,Carter,J. Carter,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT03M52.00S,2025-03-02T23:32:52.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641824,6.915243101182654,49.754901960784316,1610612741,90,84,2025-03-02T23:32:57Z,3900000,False,1.0,13.0,1,left,M. Buzelis running DUNK (14 PTS) (J. Carter 1 AST),"[1641824, 1628975]",1610612741.0,CHI,,Buzelis,M. Buzelis,Restricted Area,0-8 Center,1.26,Made,14.0,J. Carter,1628975.0,1.0,running,,,,,,,,,,,,,,,,,,,
395,PT03M52.00S,2025-03-02T23:32:56.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,90,84,2025-03-02T23:32:56Z,3920000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT03M52.00S,2025-03-02T23:34:49.3Z,3,REGULAR,substitution,out,[],1630169,,,1610612754,90,84,2025-03-02T23:35:23Z,3930000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT03M52.00S,2025-03-02T23:34:49.3Z,3,REGULAR,substitution,out,[],1641767,,,1610612754,90,84,2025-03-02T23:35:23Z,3940000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT03M52.00S,2025-03-02T23:34:49.3Z,3,REGULAR,substitution,out,[],1626167,,,1610612754,90,84,2025-03-02T23:35:23Z,3950000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT03M52.00S,2025-03-02T23:34:49.3Z,3,REGULAR,substitution,out,[],1627783,,,1610612754,90,84,2025-03-02T23:35:23Z,3960000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT03M52.00S,2025-03-02T23:34:49.3Z,3,REGULAR,substitution,out,[],1628380,,,1610612754,90,84,2025-03-02T23:35:23Z,3970000,False,,,0,,SUB out: Z. Collins,[1628380],1610612741.0,CHI,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT03M52.00S,2025-03-02T23:34:49.3Z,3,REGULAR,substitution,out,[],1641824,,,1610612754,90,84,2025-03-02T23:35:23Z,3980000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT03M52.00S,2025-03-02T23:34:49.3Z,3,REGULAR,substitution,out,[],1631207,,,1610612754,90,84,2025-03-02T23:35:23Z,3990000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT03M52.00S,2025-03-02T23:34:49.3Z,3,REGULAR,substitution,out,[],1630200,,,1610612754,90,84,2025-03-02T23:35:23Z,4000000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT03M52.00S,2025-03-02T23:34:49.3Z,3,REGULAR,substitution,in,[],1628418,,,1610612754,90,84,2025-03-02T23:35:23Z,4010000,False,,,0,,SUB in: T. Bryant,[1628418],1610612754.0,IND,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT03M52.00S,2025-03-02T23:34:49.3Z,3,REGULAR,substitution,in,[],1629614,,,1610612754,90,84,2025-03-02T23:35:23Z,4020000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT03M52.00S,2025-03-02T23:34:49.3Z,3,REGULAR,substitution,in,[],204456,,,1610612754,90,84,2025-03-02T23:35:23Z,4030000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT03M52.00S,2025-03-02T23:34:49.3Z,3,REGULAR,substitution,in,[],1630167,,,1610612754,90,84,2025-03-02T23:35:23Z,4040000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT03M52.00S,2025-03-02T23:34:49.3Z,3,REGULAR,substitution,in,[],1629632,,,1610612754,90,84,2025-03-02T23:35:23Z,4050000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT03M52.00S,2025-03-02T23:34:49.3Z,3,REGULAR,substitution,in,[],1641763,,,1610612754,90,84,2025-03-02T23:35:23Z,4060000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT03M52.00S,2025-03-02T23:34:49.3Z,3,REGULAR,substitution,in,[],1630188,,,1610612754,90,84,2025-03-02T23:35:23Z,4070000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M52.00S,2025-03-02T23:34:49.3Z,3,REGULAR,substitution,in,[],1630581,,,1610612754,90,84,2025-03-02T23:35:23Z,4080000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT03M33.00S,2025-03-02T23:36:13.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,85.89027595269383,41.66666666666667,1610612754,92,84,2025-03-02T23:40:02Z,4090000,False,-42.0,80.0,1,right,A. Nembhard 9' Jump Shot (7 PTS),[1629614],1610612754.0,IND,,Nembhard,A. Nembhard,In The Paint (Non-RA),8-16 Center,9.03,Made,7.0,,,,,,,,,,,,,,,,,,,,,,,
413,PT03M17.00S,2025-03-02T23:36:33.2Z,3,REGULAR,foul,personal,['2freethrow'],1630167,,,1610612741,92,84,2025-03-02T23:36:37Z,4100000,False,,,0,,O. Toppin shooting personal FOUL (2 PF) (Giddey 2 FT),"[1630167, 1630581]",1610612754.0,IND,202056.0,Toppin,O. Toppin,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,,,2.0,0.0,Giddey,1630581.0,,,,,,,,
415,PT03M17.00S,2025-03-02T23:36:53.1Z,3,REGULAR,freethrow,1 of 2,[],1630581,,,1610612741,92,85,2025-03-02T23:36:53Z,4120000,False,,,0,,J. Giddey Free Throw 1 of 2 (13 PTS),[1630581],1610612741.0,CHI,,Giddey,J. Giddey,,,,Made,13.0,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M17.00S,2025-03-02T23:37:06.3Z,3,REGULAR,freethrow,2 of 2,[],1630581,,,1610612741,92,86,2025-03-02T23:37:06Z,4130000,False,,,0,,J. Giddey Free Throw 2 of 2 (14 PTS),[1630581],1610612741.0,CHI,,Giddey,J. Giddey,,,,Made,14.0,,,,,,,,,,,,,,,,,,,,,,,
417,PT02M54.00S,2025-03-02T23:37:30.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,86.5473061760841,39.705882352941174,1610612754,94,86,2025-03-02T23:37:35Z,4140000,False,-51.0,74.0,1,right,T. McConnell 9' turnaround fadeaway Jump Shot (7 PTS),[204456],1610612754.0,IND,,McConnell,T. McConnell,In The Paint (Non-RA),8-16 Left,9.02,Made,7.0,,,,turnaround fadeaway,,,,,,,,,,,,,,,,,,,
418,PT02M39.00S,2025-03-02T23:37:46.1Z,3,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612741,94,86,2025-03-02T23:37:54Z,4150000,False,,,0,,A. Nesmith shooting personal FOUL (3 PF) (Phillips 2 FT),"[1630174, 1641763]",1610612754.0,IND,203591.0,Nesmith,A. Nesmith,In The Paint (Non-RA),0-8 Center,,,,,,,shooting,,,,,,,,3.0,0.0,Phillips,1641763.0,,,,,,,,
420,PT02M39.00S,2025-03-02T23:38:14.2Z,3,REGULAR,freethrow,1 of 2,[],1641763,,,1610612741,94,87,2025-03-02T23:38:37Z,4170000,False,,,0,,J. Phillips Free Throw 1 of 2 (3 PTS),[1641763],1610612741.0,CHI,,Phillips,J. Phillips,,,,Made,3.0,,,,,,,,,,,,,,,,,,,,,,,
421,PT02M39.00S,2025-03-02T23:38:14.7Z,3,REGULAR,substitution,out,[],1630174,,,1610612741,94,87,2025-03-02T23:38:18Z,4180000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT02M39.00S,2025-03-02T23:38:14.7Z,3,REGULAR,substitution,in,[],1641767,,,1610612741,94,87,2025-03-02T23:38:18Z,4190000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT02M39.00S,2025-03-02T23:38:14.2Z,3,REGULAR,freethrow,2 of 2,[],1641763,,,1610612741,94,87,2025-03-02T23:38:37Z,4200000,False,,,0,,MISS J. Phillips Free Throw 2 of 2,[1641763],1610612741.0,CHI,,Phillips,J. Phillips,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,,
424,PT02M38.00S,2025-03-02T23:38:15.2Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612754,94,87,2025-03-02T23:38:37Z,4210000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612754.0,IND,,Toppin,O. Toppin,,,,,,,,,,,,,423.0,2.0,2.0,0.0,,,,,,,,,,,,
425,PT02M24.00S,2025-03-02T23:38:50.4Z,3,REGULAR,turnover,lost ball,[],1628418,,,1610612754,94,87,2025-03-02T23:40:50Z,4220000,False,,,0,,T. Bryant lost ball TURNOVER (1 TO),"[1628418, 1630188]",1610612754.0,IND,,Bryant,T. Bryant,Mid-Range,16-24 Center,,,,,,,,1.0,Smith,1630188.0,,,,,,,,,,,,,,,,
426,PT02M24.00S,2025-03-02T23:38:50.4Z,3,REGULAR,steal,,[],1630188,,,1610612741,94,87,2025-03-02T23:38:52Z,4230000,False,,,0,,J. Smith STEAL (1 STL),[1630188],1610612741.0,CHI,,Smith,J. Smith,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M20.00S,2025-03-02T23:38:54.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630188,7.703679369250986,46.568627450980394,1610612741,94,87,2025-03-02T23:38:59Z,4240000,False,17.0,20.0,1,left,MISS J. Smith running Layup - blocked,"[1630188, 1628418]",1610612741.0,CHI,,Smith,J. Smith,Restricted Area,0-8 Center,2.63,Missed,,,,,running,,,,,,,,,,,,Bryant,1628418.0,,,,,,
428,PT02M20.00S,2025-03-02T23:38:54.6Z,3,REGULAR,block,,[],1628418,,,1610612741,94,87,2025-03-02T23:38:56Z,4250000,False,,,0,,T. Bryant BLOCK (1 BLK),[1628418],1610612754.0,IND,,Bryant,T. Bryant,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
