actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
196,PT09M12.00S,2025-03-20T23:47:16.6Z,2,REGULAR,rebound,defensive,[],1641767,,,1610612754,23,34,2025-03-20T23:47:17Z,1950000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:2),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Center,,,,,,,,,195.0,2.0,2.0,0.0,,,,,,,,
197,PT08M57.00S,2025-03-20T23:47:30.9Z,2,REGULAR,3pt,Jump Shot,[],1627783,72.61826544021025,19.362745098039216,1610612754,23,34,2025-03-20T23:47:36Z,1960000,False,-153.0,205.0,1,right,MISS P. Siakam 25' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
198,PT08M54.00S,2025-03-20T23:47:33.9Z,2,REGULAR,rebound,defensive,[],1630553,,,1610612751,23,34,2025-03-20T23:47:40Z,1970000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,197.0,1.0,1.0,0.0,,,,,,,,
199,PT08M41.00S,2025-03-20T23:47:47.5Z,2,REGULAR,3pt,Jump Shot,[],1641730,16.507884362680684,4.6568627450980395,1610612751,23,34,2025-03-20T23:47:51Z,1980000,False,227.0,103.0,1,left,MISS N. Clowney 24' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
200,PT08M37.00S,2025-03-20T23:47:51.5Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,23,34,2025-03-20T23:47:51Z,1990000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,,,,,199.0,3.0,3.0,0.0,,,,,,,,
201,PT08M29.00S,2025-03-20T23:47:58.5Z,2,REGULAR,3pt,Jump Shot,[],1641716,94.03745072273325,94.6078431372549,1610612754,26,34,2025-03-20T23:48:02Z,2000000,False,223.0,4.0,1,right,J. Walker 3PT  (3 PTS) (B. Sheppard 1 AST),"[1641716, 1641767]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,22.3,Made,3.0,B. Sheppard,1641767.0,1.0,,,,,,,,,,,,,,
203,PT08M10.00S,2025-03-20T23:48:20.1Z,2,REGULAR,foul,offensive,[],1641730,,,1610612751,26,34,2025-03-20T23:49:29Z,2020000,False,,,0,,N. Clowney offensive FOUL (2 PF),"[1641730, 1631245]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1179.0,,,,2.0,0.0,Jackson,1631245.0
205,PT08M10.00S,2025-03-20T23:48:20.1Z,2,REGULAR,turnover,offensive foul,[],1641730,,,1610612751,26,34,2025-03-20T23:48:20Z,2040000,False,,,0,,N. Clowney offensive foul TURNOVER (2 TO),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1179.0,2.0,,,,,,
206,PT08M03.00S,2025-03-20T23:48:49.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641716,68.15045992115637,74.26470588235294,1610612754,26,34,2025-03-20T23:48:53Z,2050000,False,121.0,247.0,1,right,MISS J. Walker 27' pullup 3PT,[1641716],1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,27.51,Missed,,,,,,,,,,,,,,,,,,
207,PT08M00.00S,2025-03-20T23:48:52.7Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,26,34,2025-03-20T23:48:53Z,2060000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,206.0,4.0,4.0,0.0,,,,,,,,
208,PT07M44.00S,2025-03-20T23:49:07.8Z,2,REGULAR,3pt,Jump Shot,[],1630553,22.815374507227332,90.19607843137256,1610612751,26,34,2025-03-20T23:49:12Z,2070000,False,-201.0,162.0,1,left,MISS K. Johnson 25' 3PT,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.82,Missed,,,,,,,,,,,,,,,,,,
209,PT07M42.00S,2025-03-20T23:49:09.8Z,2,REGULAR,rebound,defensive,[],1641767,,,1610612754,26,34,2025-03-20T23:49:12Z,2080000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:3),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,208.0,3.0,3.0,0.0,,,,,,,,
210,PT07M38.00S,2025-03-20T23:49:17.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1641716,91.01511169513797,46.07843137254902,1610612754,28,34,2025-03-20T23:49:38Z,2090000,False,-20.0,32.0,1,right,J. Walker running Layup (5 PTS),[1641716],1610612754.0,IND,running,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,3.75,Made,5.0,,,,,,,,,,,,,,,,,
213,PT07M38.00S,2025-03-20T23:49:31.0Z,2,REGULAR,violation,defensive goaltending,[],1630553,,,1610612754,28,34,2025-03-20T23:51:11Z,2120000,False,,,0,,K. Johnson defensive goaltending VIOLATION,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,1179.0,,,,,,,
214,PT07M38.00S,2025-03-20T23:49:35.0Z,2,REGULAR,foul,personal,['1freethrow'],1630570,,,1610612754,28,34,2025-03-20T23:59:18Z,2130000,False,,,0,,T. Watford shooting personal FOUL (2 PF) (Walker 1 FT),"[1630570, 1641716]",1610612751.0,BKN,shooting,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1179.0,,,,2.0,0.0,Walker,1641716.0
217,PT07M38.00S,2025-03-20T23:49:41.2Z,2,REGULAR,substitution,out,[],1630570,,,1610612754,28,34,2025-03-20T23:50:39Z,2150000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M38.00S,2025-03-20T23:49:41.2Z,2,REGULAR,substitution,out,[],1630549,,,1610612754,28,34,2025-03-20T23:50:39Z,2160000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M38.00S,2025-03-20T23:49:41.2Z,2,REGULAR,substitution,out,[],1641721,,,1610612754,28,34,2025-03-20T23:50:39Z,2170000,False,,,0,,SUB out: M. Lewis,[1641721],1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M38.00S,2025-03-20T23:49:41.2Z,2,REGULAR,substitution,in,[],1626156,,,1610612754,28,34,2025-03-20T23:50:39Z,2180000,False,,,0,,SUB in: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M38.00S,2025-03-20T23:49:41.2Z,2,REGULAR,substitution,in,[],1630592,,,1610612754,28,34,2025-03-20T23:50:39Z,2190000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M38.00S,2025-03-20T23:49:41.2Z,2,REGULAR,substitution,in,[],1629651,,,1610612754,28,34,2025-03-20T23:50:39Z,2200000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M38.00S,2025-03-20T23:50:39.6Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1641716,,,1610612754,29,34,2025-03-20T23:50:39Z,2220000,False,,,0,,J. Walker Free Throw 1 of 1 (6 PTS),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
226,PT07M35.00S,2025-03-20T23:50:46.0Z,2,REGULAR,turnover,bad pass,[],1629651,,,1610612751,29,34,2025-03-20T23:53:47Z,2230000,False,,,0,,N. Claxton bad pass TURNOVER (1 TO),"[1629651, 1641767]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,Sheppard,1641767.0,,,,
227,PT07M35.00S,2025-03-20T23:50:46.0Z,2,REGULAR,steal,,[],1641767,,,1610612754,29,34,2025-03-20T23:50:48Z,2240000,False,,,0,,B. Sheppard STEAL (1 STL),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
228,PT07M31.00S,2025-03-20T23:50:49.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626167,92.19776609724047,51.470588235294116,1610612754,31,34,2025-03-20T23:52:57Z,2250000,False,7.0,21.0,1,right,M. Turner cutting DUNK (4 PTS) (B. Sheppard 2 AST),"[1626167, 1641767]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.21,Made,4.0,B. Sheppard,1641767.0,2.0,,,,,,,,,,,,,,
251,PT07M17.00S,2025-03-20T23:51:08.4Z,2,REGULAR,turnover,out-of-bounds,[],1630592,,,1610612751,31,34,2025-03-20T23:57:18Z,2285000,False,,,0,,J. Wilson lost ball out-of-bounds TURNOVER (1 TO),[1630592],1610612751.0,BKN,lost ball,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1146.0,1.0,,,,,,
233,PT07M11.00S,2025-03-20T23:51:14.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641767,76.82325886990802,89.70588235294117,1610612754,31,34,2025-03-20T23:56:26Z,2300000,False,199.0,165.0,1,right,MISS B. Sheppard 25' pullup 3PT,[1641767],1610612754.0,IND,pullup,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
234,PT07M07.00S,2025-03-20T23:51:18.2Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,31,34,2025-03-20T23:51:20Z,2310000,False,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,233.0,3.0,3.0,0.0,,,,,,,,
235,PT06M50.00S,2025-03-20T23:51:34.6Z,2,REGULAR,3pt,Jump Shot,[],1641730,17.0335085413929,95.83333333333334,1610612751,31,34,2025-03-20T23:51:40Z,2320000,False,-229.0,108.0,1,left,MISS N. Clowney 25' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,25.32,Missed,,,,,,,,,,,,,,,,,,
236,PT06M45.00S,2025-03-20T23:51:39.6Z,2,REGULAR,rebound,offensive,[],1630553,,,1610612751,31,34,2025-03-20T23:51:40Z,2330000,False,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,235.0,2.0,1.0,1.0,,,,,,,,
237,PT06M44.00S,2025-03-20T23:51:40.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630553,7.835085413929041,50.245098039215684,1610612751,31,34,2025-03-20T23:51:45Z,2340000,False,-1.0,21.0,1,left,MISS K. Johnson putback Layup - blocked,"[1630553, 1626167]",1610612751.0,BKN,putback,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,Turner,1626167.0,,,,,,,,,,,,
238,PT06M44.00S,2025-03-20T23:51:40.0Z,2,REGULAR,block,,[],1626167,,,1610612751,31,34,2025-03-20T23:51:41Z,2350000,False,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
239,PT06M42.00S,2025-03-20T23:51:42.0Z,2,REGULAR,rebound,defensive,[],1631245,,,1610612754,31,34,2025-03-20T23:51:45Z,2360000,False,,,0,,Q. Jackson REBOUND (Off:0 Def:1),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,237.0,1.0,1.0,0.0,,,,,,,,
240,PT06M33.00S,2025-03-20T23:51:53.7Z,2,REGULAR,foul,offensive,[],1626167,,,1610612754,31,34,2025-03-20T23:52:12Z,2370000,False,,,0,,M. Turner charge offensive FOUL (1 PF),"[1626167, 1630553]",1610612754.0,IND,charge,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2005.0,,,,1.0,0.0,Johnson,1630553.0
242,PT06M33.00S,2025-03-20T23:51:53.7Z,2,REGULAR,turnover,offensive foul,[],1626167,,,1610612754,31,34,2025-03-20T23:51:53Z,2390000,False,,,0,,M. Turner offensive foul TURNOVER (3 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2005.0,3.0,,,,,,
243,PT06M33.00S,2025-03-20T23:52:32.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,31,34,2025-03-20T23:52:32Z,2400000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M33.00S,2025-03-20T23:54:28.4Z,2,REGULAR,substitution,out,[],1641730,,,1610612751,31,34,2025-03-20T23:55:00Z,2420000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M33.00S,2025-03-20T23:54:28.4Z,2,REGULAR,substitution,out,[],1630553,,,1610612751,31,34,2025-03-20T23:55:00Z,2430000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M33.00S,2025-03-20T23:54:28.4Z,2,REGULAR,substitution,in,[],1630533,,,1610612751,31,34,2025-03-20T23:55:00Z,2440000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M33.00S,2025-03-20T23:54:28.4Z,2,REGULAR,substitution,in,[],1631213,,,1610612751,31,34,2025-03-20T23:55:00Z,2450000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M11.00S,2025-03-20T23:55:50.6Z,2,REGULAR,foul,personal,[],1631245,,,1610612751,31,34,2025-03-20T23:55:54Z,2460000,False,,,0,,Q. Jackson personal FOUL (1 PF),"[1631245, 1626156]",1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1179.0,,,,1.0,0.0,Russell,1626156.0
252,PT05M59.00S,2025-03-20T23:56:24.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630592,24.78646517739816,93.38235294117648,1610612751,31,34,2025-03-20T23:56:29Z,2480000,False,-217.0,180.0,1,left,MISS J. Wilson 28' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,28.22,Missed,,,,,,,,,,,,,,,,,,
253,PT05M56.00S,2025-03-20T23:56:27.7Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,31,34,2025-03-20T23:56:30Z,2490000,False,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,,,,,252.0,4.0,4.0,0.0,,,,,,,,
254,PT05M49.00S,2025-03-20T23:56:36.1Z,2,REGULAR,3pt,Jump Shot,[],1641716,80.76544021024968,93.62745098039215,1610612754,31,34,2025-03-20T23:57:00Z,2500000,False,218.0,128.0,1,right,MISS J. Walker 25' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,,
255,PT05M45.00S,2025-03-20T23:56:40.1Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,31,34,2025-03-20T23:57:00Z,2510000,False,,,0,,N. Claxton REBOUND (Off:0 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,254.0,4.0,4.0,0.0,,,,,,,,
256,PT05M37.00S,2025-03-20T23:56:46.7Z,2,REGULAR,3pt,Jump Shot,[],1630533,19.398817345597898,91.91176470588235,1610612751,31,37,2025-03-20T23:56:51Z,2520000,False,-210.0,130.0,1,left,Z. Williams 24' 3PT  (10 PTS) (D. Russell 2 AST),"[1630533, 1626156]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,24.65,Made,10.0,D. Russell,1626156.0,2.0,,,,,,,,,,,,,,
260,PT05M25.00S,2025-03-20T23:57:07.3Z,2,REGULAR,foul,offensive,[],1627783,,,1610612754,31,37,2025-03-20T23:59:38Z,2560000,False,,,0,,P. Siakam offensive FOUL (1 PF),"[1627783, 1630533]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1146.0,,,,1.0,0.0,Williams,1630533.0
270,PT05M25.00S,2025-03-20T23:57:07.3Z,2,REGULAR,turnover,offensive foul,[],1627783,,,1610612754,31,37,2025-03-20T23:57:07Z,2575000,False,,,0,,P. Siakam offensive foul TURNOVER (2 TO),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1146.0,2.0,,,,,,
262,PT05M25.00S,2025-03-20T23:57:12.7Z,2,REGULAR,substitution,out,[],1641716,,,1610612751,31,37,2025-03-20T23:59:23Z,2580000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M25.00S,2025-03-20T23:57:12.7Z,2,REGULAR,substitution,out,[],1641767,,,1610612751,31,37,2025-03-20T23:59:23Z,2590000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M25.00S,2025-03-20T23:57:12.7Z,2,REGULAR,substitution,out,[],1631245,,,1610612751,31,37,2025-03-20T23:59:23Z,2600000,False,,,0,,SUB out: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M25.00S,2025-03-20T23:57:12.7Z,2,REGULAR,substitution,in,[],1630174,,,1610612751,31,37,2025-03-20T23:59:23Z,2610000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M25.00S,2025-03-20T23:57:12.7Z,2,REGULAR,substitution,in,[],1631097,,,1610612751,31,37,2025-03-20T23:59:23Z,2620000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M25.00S,2025-03-20T23:57:12.7Z,2,REGULAR,substitution,in,[],1629614,,,1610612751,31,37,2025-03-20T23:59:23Z,2630000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M25.00S,2025-03-20T23:57:28.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612751,31,37,2025-03-20T23:59:23Z,2640000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M25.00S,2025-03-20T23:59:47.3Z,2,REGULAR,substitution,out,[],1626167,,,1610612751,31,37,2025-03-20T23:59:59Z,2660000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M25.00S,2025-03-20T23:59:47.3Z,2,REGULAR,substitution,out,[],1627783,,,1610612751,31,37,2025-03-20T23:59:59Z,2670000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M25.00S,2025-03-20T23:59:47.3Z,2,REGULAR,substitution,out,[],1630533,,,1610612751,31,37,2025-03-20T23:59:59Z,2680000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M25.00S,2025-03-20T23:59:47.3Z,2,REGULAR,substitution,in,[],1630167,,,1610612751,31,37,2025-03-20T23:59:59Z,2690000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M25.00S,2025-03-20T23:59:47.3Z,2,REGULAR,substitution,in,[],1628418,,,1610612751,31,37,2025-03-20T23:59:59Z,2700000,False,,,0,,SUB in: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M25.00S,2025-03-20T23:59:47.3Z,2,REGULAR,substitution,in,[],1641730,,,1610612751,31,37,2025-03-20T23:59:59Z,2710000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M12.00S,2025-03-21T00:00:27.9Z,2,REGULAR,foul,personal,[],1628418,,,1610612751,31,37,2025-03-21T00:00:36Z,2730000,False,,,0,,T. Bryant personal FOUL (1 PF),"[1628418, 1629651]",1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1179.0,,,,1.0,0.0,Claxton,1629651.0
280,PT04M59.00S,2025-03-21T00:00:57.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631213,18.74178712220762,5.147058823529411,1610612751,31,37,2025-03-21T00:01:02Z,2750000,False,224.0,124.0,1,left,MISS T. Martin 25' 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,25.61,Missed,,,,,,,,,,,,,,,,,,
281,PT04M55.00S,2025-03-21T00:01:01.4Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,31,37,2025-03-21T00:01:02Z,2760000,False,,,0,,N. Claxton REBOUND (Off:1 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,280.0,5.0,4.0,1.0,,,,,,,,
282,PT04M50.00S,2025-03-21T00:01:06.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626156,5.206964520367937,95.09803921568627,1610612751,31,37,2025-03-21T00:01:11Z,2770000,False,-225.0,-4.0,1,left,MISS D. Russell 3PT,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,22.55,Missed,,,,,,,,,,,,,,,,,,
283,PT04M46.00S,2025-03-21T00:01:10.3Z,2,REGULAR,rebound,offensive,[],1641730,,,1610612751,31,37,2025-03-21T00:01:11Z,2780000,False,,,0,,N. Clowney REBOUND (Off:1 Def:1),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,,,,,,,,,282.0,2.0,1.0,1.0,,,,,,,,
284,PT04M46.00S,2025-03-21T00:01:10.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641730,5.590000152587891,50.0,1610612751,31,39,2025-03-21T00:01:10Z,2790000,False,0.0,0.0,1,left,N. Clowney tip Layup (5 PTS),[1641730],1610612751.0,BKN,tip,,,Clowney,N. Clowney,,,,,Mid-Range,8-16 Left,0.0,Made,5.0,,,,,,,,,,,,,,,,,
285,PT04M37.00S,2025-03-21T00:01:19.1Z,2,REGULAR,turnover,lost ball,[],1631097,,,1610612754,31,39,2025-03-21T00:01:21Z,2800000,False,,,0,,B. Mathurin lost ball TURNOVER (1 TO),"[1631097, 1629651]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1.0,Claxton,1629651.0,,,,
286,PT04M37.00S,2025-03-21T00:01:19.1Z,2,REGULAR,steal,,[],1629651,,,1610612751,31,39,2025-03-21T00:01:20Z,2810000,False,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
287,PT04M34.00S,2025-03-21T00:01:26.5Z,2,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612751,31,39,2025-03-21T00:01:33Z,2820000,False,,,0,,A. Nesmith shooting personal FOUL (2 PF) (Clowney 2 FT),"[1630174, 1641730]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1146.0,,,,2.0,0.0,Clowney,1641730.0
289,PT04M34.00S,2025-03-21T00:01:55.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641730,,,1610612751,31,40,2025-03-21T00:01:55Z,2840000,False,,,0,,N. Clowney Free Throw 1 of 2 (6 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
290,PT04M34.00S,2025-03-21T00:02:14.1Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641730,,,1610612751,31,41,2025-03-21T00:02:14Z,2850000,False,,,0,,N. Clowney Free Throw 2 of 2 (7 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
291,PT04M12.00S,2025-03-21T00:02:39.5Z,2,REGULAR,3pt,Jump Shot,[],1630174,66.96780551905388,68.87254901960785,1610612754,31,41,2025-03-21T00:02:44Z,2860000,False,94.0,258.0,1,right,MISS A. Nesmith 27' step back 3PT,[1630174],1610612754.0,IND,step back,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,27.47,Missed,,,,,,,,,,,,,,,,,,
