actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
212,PT11M06.00S,2024-12-15T22:40:55.0Z,2,REGULAR,turnover,bad pass,[],204456,,,1610612754,34,29,2024-12-15T22:47:06Z,1700000,False,,,0,,T. McConnell bad pass TURNOVER (1 TO),"[204456, 1642274]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Missi,1642274.0,,,,,,
213,PT11M06.00S,2024-12-15T22:40:55.0Z,2,REGULAR,steal,,[],1642274,,,1610612740,34,29,2024-12-15T22:46:41Z,1705000,False,,,0,,Y. Missi STEAL (1 STL),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
175,PT11M02.00S,2024-12-15T22:41:01.2Z,2,REGULAR,foul,offensive,[],203468,,,1610612740,34,29,2024-12-15T22:43:20Z,1710000,False,,,0,,C. McCollum offensive FOUL (2 PF),"[203468, 1627783]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1146.0,,,,2.0,0.0,Siakam,1627783.0,,
177,PT11M02.00S,2024-12-15T22:41:01.2Z,2,REGULAR,turnover,offensive foul,[],203468,,,1610612740,34,29,2024-12-15T22:41:01Z,1730000,False,,,0,,C. McCollum offensive foul TURNOVER (1 TO),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1146.0,1.0,,,,,,,,
178,PT11M02.00S,2024-12-15T22:41:09.5Z,2,REGULAR,substitution,out,[],1630167,,,1610612754,34,29,2024-12-15T22:41:14Z,1740000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M02.00S,2024-12-15T22:41:09.5Z,2,REGULAR,substitution,in,[],1628418,,,1610612754,34,29,2024-12-15T22:41:14Z,1750000,False,,,0,,SUB in: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M41.00S,2024-12-15T22:41:41.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204456,10.85742444152431,63.970588235294116,1610612754,36,29,2024-12-15T22:41:45Z,1760000,False,-70.0,50.0,1,left,T. McConnell 8' fadeaway Jump Shot (6 PTS),[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Left,8.57,Made,6.0,,,,,,,,,,,,,,,,,
181,PT10M24.00S,2024-12-15T22:41:57.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,92.19776609724047,53.431372549019606,1610612740,36,29,2024-12-15T22:45:25Z,1770000,False,17.0,21.0,1,right,MISS T. Murphy III driving floating Shot,[1630530],1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
182,PT10M23.00S,2024-12-15T22:41:58.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,36,29,2024-12-15T22:45:25Z,1780000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,181.0,,,,,,,,,,,,,,,,
184,PT10M16.00S,2024-12-15T22:42:17.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630530,79.97700394218134,52.20588235294118,1610612740,36,29,2024-12-15T22:42:24Z,1800000,False,11.0,136.0,1,right,MISS T. Murphy III 13' step back Shot,[1630530],1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,13.61,Missed,,,,,,,,,,,,,,,,,,
185,PT10M11.00S,2024-12-15T22:42:22.6Z,2,REGULAR,rebound,offensive,[],1631288,,,1610612740,36,29,2024-12-15T22:42:24Z,1810000,False,,,0,,J. Cain REBOUND (Off:1 Def:0),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,In The Paint (Non-RA),8-16 Center,,,,184.0,1.0,0.0,1.0,,,,,,,,,,,,,
186,PT10M10.00S,2024-12-15T22:42:23.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,64.73390275952694,59.068627450980394,1610612740,36,29,2024-12-15T22:42:28Z,1820000,False,45.0,279.0,1,right,MISS T. Murphy III 28' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,28.27,Missed,,,,,,,,,,,,,,,,,,
187,PT10M06.00S,2024-12-15T22:42:27.4Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612754,36,29,2024-12-15T22:42:28Z,1830000,False,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,,
188,PT09M59.00S,2024-12-15T22:42:34.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,11.251642575558476,48.77450980392157,1610612754,36,29,2024-12-15T22:42:42Z,1840000,False,6.0,53.0,1,left,MISS P. Siakam driving Layup - blocked,"[1627783, 1630530]",1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,5.36,Missed,,,,,,,,,,,,,,,,,Murphy III,1630530.0
190,PT09M59.00S,2024-12-15T22:42:34.2Z,2,REGULAR,block,,[],1630530,,,1610612754,36,29,2024-12-15T22:48:24Z,1845000,False,,,0,,T. Murphy III BLOCK (1 BLK),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
189,PT09M56.00S,2024-12-15T22:42:37.2Z,2,REGULAR,rebound,defensive,[],1631288,,,1610612740,36,29,2024-12-15T22:42:42Z,1850000,False,,,0,,J. Cain REBOUND (Off:1 Def:1),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,In The Paint (Non-RA),0-8 Center,,,,188.0,2.0,1.0,1.0,,,,,,,,,,,,,
191,PT09M46.00S,2024-12-15T22:42:47.5Z,2,REGULAR,3pt,Jump Shot,[],1630527,69.46452036793693,19.852941176470587,1610612740,36,29,2024-12-15T22:42:52Z,1860000,False,-151.0,235.0,1,right,MISS B. Boston 27' 3PT,[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,Above the Break 3,24+ Left Center,27.87,Missed,,,,,,,,,,,,,,,,,,
192,PT09M42.00S,2024-12-15T22:42:51.5Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612754,36,29,2024-12-15T22:42:52Z,1870000,False,,,0,,T. Bryant REBOUND (Off:0 Def:2),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,,,,191.0,2.0,2.0,0.0,,,,,,,,,,,,,
193,PT09M28.00S,2024-12-15T22:43:04.9Z,2,REGULAR,3pt,Jump Shot,[],1628418,33.459264126149804,38.23529411764706,1610612754,39,29,2024-12-15T22:43:09Z,1880000,False,59.0,262.0,1,left,T. Bryant 26' 3PT  (5 PTS) (T. McConnell 4 AST),"[1628418, 204456]",1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,26.85,Made,5.0,,,,,T. McConnell,204456.0,4.0,,,,,,,,,,
196,PT09M05.00S,2024-12-15T22:43:45.5Z,2,REGULAR,3pt,Jump Shot,[],203468,67.09921156373193,66.66666666666666,1610612740,39,32,2024-12-15T22:43:50Z,1910000,False,83.0,257.0,1,right,C. McCollum 27' 3PT  (3 PTS) (Y. Missi 1 AST),"[203468, 1642274]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,27.0,Made,3.0,,,,,Y. Missi,1642274.0,1.0,,,,,,,,,,
198,PT08M51.00S,2024-12-15T22:43:58.8Z,2,REGULAR,3pt,Jump Shot,[],1641716,31.61957950065703,62.00980392156863,1610612754,39,32,2024-12-15T22:44:03Z,1930000,False,-60.0,245.0,1,left,MISS J. Walker 25' pullup 3PT,[1641716],1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,25.19,Missed,,,,,,,,,,,,,,,,,,
199,PT08M47.00S,2024-12-15T22:44:02.8Z,2,REGULAR,rebound,defensive,[],1642274,,,1610612740,39,32,2024-12-15T22:44:03Z,1940000,False,,,0,,Y. Missi REBOUND (Off:1 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Center,,,,198.0,2.0,1.0,1.0,,,,,,,,,,,,,
200,PT08M38.00S,2024-12-15T22:44:11.3Z,2,REGULAR,3pt,Jump Shot,[],1630530,71.17279894875165,17.401960784313726,1610612740,39,32,2024-12-15T22:44:15Z,1950000,False,-163.0,218.0,1,right,MISS T. Murphy III 27' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,27.26,Missed,,,,,,,,,,,,,,,,,,
201,PT08M35.00S,2024-12-15T22:44:14.3Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,39,32,2024-12-15T22:44:15Z,1960000,False,,,0,,J. Walker REBOUND (Off:0 Def:3),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,200.0,3.0,3.0,0.0,,,,,,,,,,,,,
202,PT08M17.00S,2024-12-15T22:44:32.9Z,2,REGULAR,2pt,Jump Shot,[],1641716,23.47240473061761,39.21568627450981,1610612754,39,32,2024-12-15T22:44:38Z,1970000,False,54.0,168.0,1,left,MISS J. Walker 17' pullup Shot,[1641716],1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Mid-Range,16-24 Center,17.65,Missed,,,,,,,,,,,,,,,,,,
203,PT08M12.00S,2024-12-15T22:44:37.9Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,39,32,2024-12-15T22:44:38Z,1980000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Center,,,,202.0,4.0,4.0,0.0,,,,,,,,,,,,,
204,PT08M11.00S,2024-12-15T22:44:40.7Z,2,REGULAR,foul,personal,[],1641716,,,1610612740,39,32,2024-12-15T22:44:45Z,1990000,False,,,0,,J. Walker personal FOUL (1 PF),"[1641716, 1630530]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Left,,,,,,,,,,,2005.0,,,,1.0,0.0,Murphy III,1630530.0,,
206,PT08M11.00S,2024-12-15T22:45:00.1Z,2,REGULAR,substitution,out,[],1641716,,,1610612740,39,32,2024-12-15T22:45:03Z,2010000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M11.00S,2024-12-15T22:45:00.1Z,2,REGULAR,substitution,in,[],1631097,,,1610612740,39,32,2024-12-15T22:45:03Z,2020000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M03.00S,2024-12-15T22:45:20.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,90.3580814717477,58.82352941176471,1610612740,39,34,2024-12-15T22:45:24Z,2030000,False,44.0,38.0,1,right,C. McCollum driving floating bank Jump Shot (5 PTS),[203468],1610612740.0,NOP,driving floating bank,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,5.83,Made,5.0,,,,,,,,,,,,,,,,,
209,PT08M02.00S,2024-12-15T22:45:24.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,39,34,2024-12-15T22:45:24Z,2040000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M02.00S,2024-12-15T22:47:48.3Z,2,REGULAR,substitution,out,[],1642277,,,1610612754,39,34,2024-12-15T22:48:13Z,2050000,False,,,0,,SUB out: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M02.00S,2024-12-15T22:47:48.3Z,2,REGULAR,substitution,out,[],1630530,,,1610612754,39,34,2024-12-15T22:48:13Z,2060000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M02.00S,2024-12-15T22:47:48.3Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,39,34,2024-12-15T22:48:13Z,2070000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M02.00S,2024-12-15T22:47:48.3Z,2,REGULAR,substitution,in,[],1630529,,,1610612754,39,34,2024-12-15T22:48:13Z,2080000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M42.00S,2024-12-15T22:48:41.8Z,2,REGULAR,2pt,Jump Shot,[],1627783,7.440867279894875,81.12745098039215,1610612754,41,34,2024-12-15T22:48:46Z,2090000,False,-156.0,17.0,1,left,P. Siakam 15' Jump Shot (4 PTS) (A. Nembhard 1 AST),"[1627783, 1629614]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,15.66,Made,4.0,,,,,A. Nembhard,1629614.0,1.0,,,,,,,,,,
220,PT07M17.00S,2024-12-15T22:49:04.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,91.93495400788436,55.88235294117647,1610612740,41,34,2024-12-15T22:49:09Z,2110000,False,29.0,23.0,1,right,MISS C. McCollum driving Layup - blocked,"[203468, 1628418]",1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,3.75,Missed,,,,,,,,,,,,,,,,,Bryant,1628418.0
251,PT07M17.00S,2024-12-15T22:49:04.8Z,2,REGULAR,block,,[],1628418,,,1610612740,41,34,2024-12-15T22:53:24Z,2115000,False,,,0,,T. Bryant BLOCK (1 BLK),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
221,PT07M15.00S,2024-12-15T22:49:06.8Z,2,REGULAR,rebound,offensive,[],1631288,,,1610612740,41,34,2024-12-15T22:49:09Z,2120000,False,,,0,,J. Cain REBOUND (Off:2 Def:1),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,,,,220.0,3.0,1.0,2.0,,,,,,,,,,,,,
222,PT07M15.00S,2024-12-15T22:49:08.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631288,89.83245729303549,41.42156862745098,1610612740,41,34,2024-12-15T22:49:12Z,2130000,False,-43.0,43.0,1,right,MISS J. Cain 6' putback Layup,[1631288],1610612740.0,NOP,putback,,,Cain,J. Cain,,,,,In The Paint (Non-RA),0-8 Center,6.08,Missed,,,,,,,,,,,,,,,,,,
223,PT07M14.00S,2024-12-15T22:49:09.1Z,2,REGULAR,rebound,defensive,[],1629614,,,1610612754,41,34,2024-12-15T22:49:37Z,2140000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,222.0,1.0,1.0,0.0,,,,,,,,,,,,,
224,PT07M12.00S,2024-12-15T22:49:12.7Z,2,REGULAR,foul,personal,[],1630527,,,1610612754,41,34,2024-12-15T22:49:48Z,2150000,False,,,0,,B. Boston personal FOUL (1 PF),"[1630527, 1627783]",1610612740.0,NOP,,,,Boston,B. Boston,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1146.0,,,,1.0,0.0,Siakam,1627783.0,,
226,PT07M12.00S,2024-12-15T22:49:23.1Z,2,REGULAR,substitution,out,[],203468,,,1610612754,41,34,2024-12-15T22:49:29Z,2170000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M12.00S,2024-12-15T22:49:23.1Z,2,REGULAR,substitution,in,[],1627749,,,1610612754,41,34,2024-12-15T22:49:29Z,2180000,False,,,0,,SUB in: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M04.00S,2024-12-15T22:49:45.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,15.062417871222076,59.80392156862745,1610612754,41,34,2024-12-15T22:53:42Z,2190000,False,-49.0,89.0,1,left,MISS B. Mathurin 10' fadeaway Shot,[1631097],1610612754.0,IND,fadeaway,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,10.17,Missed,,,,,,,,,,,,,,,,,,
229,PT06M59.00S,2024-12-15T22:49:50.8Z,2,REGULAR,rebound,defensive,[],1631288,,,1610612740,41,34,2024-12-15T22:49:51Z,2200000,False,,,0,,J. Cain REBOUND (Off:2 Def:2),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,In The Paint (Non-RA),8-16 Center,,,,228.0,4.0,2.0,2.0,,,,,,,,,,,,,
230,PT06M46.00S,2024-12-15T22:50:03.2Z,2,REGULAR,3pt,Jump Shot,[],1631288,92.72339027595268,4.901960784313726,1610612740,41,34,2024-12-15T22:50:06Z,2210000,False,-225.0,16.0,1,right,MISS J. Cain 3PT,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,Left Corner 3,24+ Left,22.61,Missed,,,,,,,,,,,,,,,,,,
231,PT06M42.00S,2024-12-15T22:50:07.2Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,41,34,2024-12-15T22:50:06Z,2220000,False,,,0,,T. McConnell REBOUND (Off:1 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Left Corner 3,24+ Left,,,,230.0,2.0,1.0,1.0,,,,,,,,,,,,,
232,PT06M39.00S,2024-12-15T22:50:09.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",204456,7.5722733245729295,45.09803921568628,1610612754,41,34,2024-12-15T22:50:17Z,2230000,False,25.0,19.0,1,left,MISS T. McConnell running Layup,[204456],1610612754.0,IND,running,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,3.08,Missed,,,,,,,,,,,,,,,,,,
233,PT06M36.00S,2024-12-15T22:50:12.7Z,2,REGULAR,rebound,offensive,[],1631097,,,1610612754,41,34,2024-12-15T22:50:12Z,2240000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,232.0,2.0,1.0,1.0,,,,,,,,,,,,,
234,PT06M35.00S,2024-12-15T22:50:16.6Z,2,REGULAR,foul,personal,['2freethrow'],1630527,,,1610612754,41,34,2024-12-15T22:50:27Z,2250000,False,,,0,,B. Boston shooting personal FOUL (2 PF) (Nembhard 2 FT),"[1630527, 1629614]",1610612740.0,NOP,shooting,,,Boston,B. Boston,,,,,Mid-Range,8-16 Right,,,,,,,,,,,201245.0,,,,2.0,0.0,Nembhard,1629614.0,,
236,PT06M35.00S,2024-12-15T22:50:43.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629614,,,1610612754,42,34,2024-12-15T22:50:43Z,2270000,False,,,0,,A. Nembhard Free Throw 1 of 2 (3 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
237,PT06M35.00S,2024-12-15T22:50:44.2Z,2,REGULAR,substitution,out,[],1628418,,,1610612754,42,34,2024-12-15T22:51:01Z,2280000,False,,,0,,SUB out: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M35.00S,2024-12-15T22:50:44.2Z,2,REGULAR,substitution,out,[],204456,,,1610612754,42,34,2024-12-15T22:51:01Z,2290000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M35.00S,2024-12-15T22:50:44.2Z,2,REGULAR,substitution,out,[],1627783,,,1610612754,42,34,2024-12-15T22:51:01Z,2300000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M35.00S,2024-12-15T22:50:44.2Z,2,REGULAR,substitution,out,[],1631288,,,1610612754,42,34,2024-12-15T22:51:01Z,2310000,False,,,0,,SUB out: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M35.00S,2024-12-15T22:50:44.2Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,42,34,2024-12-15T22:51:01Z,2320000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M35.00S,2024-12-15T22:50:44.2Z,2,REGULAR,substitution,in,[],1630167,,,1610612754,42,34,2024-12-15T22:51:01Z,2330000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M35.00S,2024-12-15T22:50:44.2Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,42,34,2024-12-15T22:51:01Z,2340000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M35.00S,2024-12-15T22:50:44.2Z,2,REGULAR,substitution,in,[],1630530,,,1610612754,42,34,2024-12-15T22:51:01Z,2350000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M35.00S,2024-12-15T22:51:09.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629614,,,1610612754,43,34,2024-12-15T22:51:09Z,2360000,False,,,0,,A. Nembhard Free Throw 2 of 2 (4 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
246,PT06M20.00S,2024-12-15T22:51:26.1Z,2,REGULAR,turnover,out-of-bounds,[],1630530,,,1610612740,43,34,2024-12-15T22:51:31Z,2370000,False,,,0,,T. Murphy III lost ball out-of-bounds TURNOVER (1 TO),[1630530],1610612740.0,NOP,lost ball,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,,,,,,,,,,,201245.0,1.0,,,,,,,,
248,PT06M04.00S,2024-12-15T22:51:58.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626167,33.065045992115635,23.774509803921568,1610612754,46,34,2024-12-15T22:52:03Z,2390000,False,131.0,258.0,1,left,M. Turner 28' 3PT  (6 PTS) (A. Nembhard 2 AST),"[1626167, 1629614]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,28.97,Made,6.0,,,,,A. Nembhard,1629614.0,2.0,,,,,,,,,,
250,PT06M01.00S,2024-12-15T22:52:03.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,46,34,2024-12-15T22:52:03Z,2410000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M01.00S,2024-12-15T22:54:28.8Z,2,REGULAR,substitution,out,[],1630527,,,1610612740,46,34,2024-12-15T22:54:41Z,2420000,False,,,0,,SUB out: B. Boston,[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M01.00S,2024-12-15T22:54:28.8Z,2,REGULAR,substitution,in,[],203468,,,1610612740,46,34,2024-12-15T22:54:41Z,2430000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M51.00S,2024-12-15T22:55:11.9Z,2,REGULAR,turnover,out-of-bounds,[],203468,,,1610612740,46,34,2024-12-15T22:55:16Z,2440000,False,,,0,,C. McCollum step out-of-bounds TURNOVER (2 TO),[203468],1610612740.0,NOP,step,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,,,,,,,,,,,1146.0,2.0,,,,,,,,
255,PT05M39.00S,2024-12-15T22:55:29.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630167,6.783837056504599,49.01960784313725,1610612754,48,34,2024-12-15T22:55:34Z,2450000,False,5.0,11.0,1,left,O. Toppin cutting Layup (11 PTS) (A. Nembhard 3 AST),"[1630167, 1629614]",1610612754.0,IND,cutting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,1.23,Made,11.0,,,,,A. Nembhard,1629614.0,3.0,,,,,,,,,,
257,PT05M32.00S,2024-12-15T22:55:40.7Z,2,REGULAR,foul,personal,[],1629614,,,1610612740,48,34,2024-12-15T22:55:45Z,2470000,False,,,0,,A. Nembhard personal FOUL (1 PF),"[1629614, 203468]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1146.0,,,,1.0,0.0,McCollum,203468.0,,
259,PT05M32.00S,2024-12-15T22:55:44.8Z,2,REGULAR,substitution,out,[],1642274,,,1610612740,48,34,2024-12-15T22:55:48Z,2490000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M32.00S,2024-12-15T22:55:44.8Z,2,REGULAR,substitution,in,[],1628464,,,1610612740,48,34,2024-12-15T22:55:48Z,2500000,False,,,0,,SUB in: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M24.00S,2024-12-15T22:56:11.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,92.32917214191852,47.05882352941176,1610612740,48,34,2024-12-15T22:56:17Z,2510000,False,-15.0,20.0,1,right,MISS C. McCollum driving finger roll Layup,[203468],1610612740.0,NOP,driving finger roll,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
