actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
178,PT11M26.00S,2025-02-01T22:41:41.7Z,2,REGULAR,substitution,in,[],1631097,,,1610612737,42,25,2025-02-01T22:41:46Z,1760000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M26.00S,2025-02-01T22:41:41.7Z,2,REGULAR,substitution,in,[],204456,,,1610612737,42,25,2025-02-01T22:41:46Z,1770000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M26.00S,2025-02-01T22:42:03.9Z,2,REGULAR,freethrow,3 of 3,[],1629726,,,1610612737,42,26,2025-02-01T22:42:03Z,1780000,False,,,0,,G. Mathews Free Throw 3 of 3 (2 PTS),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
181,PT11M09.00S,2025-02-01T22:42:25.7Z,2,REGULAR,turnover,traveling,[],1629614,,,1610612754,42,26,2025-02-01T22:42:32Z,1790000,False,,,0,,A. Nembhard traveling TURNOVER (1 TO),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1830.0,1.0,,,,,,
182,PT10M55.00S,2025-02-01T22:42:53.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629726,33.722076215505915,51.71568627450981,1610612737,42,29,2025-02-01T22:42:57Z,1800000,False,-9.0,264.0,1,left,G. Mathews 26' 3PT  (5 PTS) (T. Young 5 AST),"[1629726, 1629027]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Center,26.46,Made,,,,,5.0,T. Young,1629027.0,5.0,,,,,,,,,,
184,PT10M36.00S,2025-02-01T22:43:11.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631097,93.38042049934296,49.26470588235294,1610612754,44,29,2025-02-01T22:43:44Z,1820000,False,-4.0,10.0,1,right,B. Mathurin driving DUNK (6 PTS),[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,6.0,,,,,,,,,,,,,
185,PT10M21.00S,2025-02-01T22:43:25.5Z,2,REGULAR,3pt,Jump Shot,[],1629631,6.389618922470433,96.32352941176471,1610612737,44,29,2025-02-01T22:43:28Z,1830000,False,-232.0,8.0,1,left,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
186,PT10M19.00S,2025-02-01T22:43:27.5Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,44,29,2025-02-01T22:43:28Z,1840000,False,,,0,,O. Toppin REBOUND (Off:1 Def:3),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,,,185.0,4.0,3.0,1.0,,,,,,,,,,,,,,
187,PT10M17.00S,2025-02-01T22:43:33.6Z,2,REGULAR,foul,personal,['2freethrow'],1630249,,,1610612754,44,29,2025-02-01T22:43:44Z,1850000,False,,,0,,V. Krejčí shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1630249, 1631097]",1610612737.0,ATL,shooting,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627534.0,,,,1.0,0.0,Mathurin,1631097.0
189,PT10M17.00S,2025-02-01T22:44:01.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631097,,,1610612754,45,29,2025-02-01T22:44:01Z,1870000,False,,,0,,B. Mathurin Free Throw 1 of 2 (7 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
190,PT10M17.00S,2025-02-01T22:44:05.6Z,2,REGULAR,substitution,out,[],1629631,,,1610612754,45,29,2025-02-01T22:44:10Z,1880000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT10M17.00S,2025-02-01T22:44:05.6Z,2,REGULAR,substitution,in,[],1642258,,,1610612754,45,29,2025-02-01T22:44:10Z,1890000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT10M17.00S,2025-02-01T22:44:37.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631097,,,1610612754,46,29,2025-02-01T22:44:37Z,1900000,False,,,0,,B. Mathurin Free Throw 2 of 2 (8 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
193,PT10M08.00S,2025-02-01T22:44:49.9Z,2,REGULAR,3pt,Jump Shot,[],1629027,33.722076215505915,32.35294117647059,1610612737,46,29,2025-02-01T22:45:29Z,1910000,False,88.0,264.0,1,left,MISS T. Young 27' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,27.88,Missed,,,,,,,,,,,,,,,,,,
194,PT10M04.00S,2025-02-01T22:44:53.9Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,46,29,2025-02-01T22:44:54Z,1920000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,193.0,1.0,1.0,0.0,,,,,,,,,,,,,,
195,PT09M58.00S,2025-02-01T22:44:59.6Z,2,REGULAR,3pt,Jump Shot,[],1628418,69.20170827858082,66.66666666666666,1610612754,46,29,2025-02-01T22:45:04Z,1930000,False,83.0,237.0,1,right,MISS T. Bryant 25' 3PT,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Right Center,25.12,Missed,,,,,,,,,,,,,,,,,,
196,PT09M54.00S,2025-02-01T22:45:03.6Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,46,29,2025-02-01T22:45:04Z,1940000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,195.0,1.0,1.0,0.0,,,,,,,,,,,,,,
197,PT09M44.00S,2025-02-01T22:45:12.9Z,2,REGULAR,3pt,Jump Shot,[],1630249,32.276609724047304,32.1078431372549,1610612737,46,32,2025-02-01T22:45:18Z,1950000,False,89.0,251.0,1,left,V. Krejčí 26' 3PT  (3 PTS) (T. Young 6 AST),"[1630249, 1629027]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,26.64,Made,,,,,3.0,T. Young,1629027.0,6.0,,,,,,,,,,
199,PT09M38.00S,2025-02-01T22:45:18.9Z,2,REGULAR,turnover,bad pass,[],1630167,,,1610612754,46,32,2025-02-01T22:45:22Z,1970000,False,,,0,,O. Toppin bad pass TURNOVER (1 TO),"[1630167, 1629027]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1.0,Young,1629027.0,,,,
200,PT09M38.00S,2025-02-01T22:45:18.9Z,2,REGULAR,steal,,[],1629027,,,1610612737,46,32,2025-02-01T22:45:20Z,1980000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
201,PT09M36.00S,2025-02-01T22:45:21.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,8.886333771353483,96.81372549019608,1610612737,46,32,2025-02-01T22:46:26Z,1990000,False,-234.0,31.0,1,left,MISS T. Young pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Left Corner 3,24+ Left,23.61,Missed,,,,,,,,,,,,,,,,,,
202,PT09M31.00S,2025-02-01T22:45:27.4Z,2,REGULAR,rebound,offensive,[],1642258,,,1610612737,46,32,2025-02-01T22:45:27Z,2000000,False,,,0,,Z. Risacher REBOUND (Off:2 Def:0),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Left Corner 3,24+ Left,,,201.0,2.0,0.0,2.0,,,,,,,,,,,,,,
203,PT09M31.00S,2025-02-01T22:45:27.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1642258,5.590000152587891,50.0,1610612737,46,32,2025-02-01T22:45:31Z,2010000,False,0.0,0.0,1,left,MISS Z. Risacher putback Layup - blocked,"[1642258, 1630167]",1610612737.0,ATL,putback,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,Toppin,1630167.0,,,,,,,,
205,PT09M31.00S,2025-02-01T22:45:27.4Z,2,REGULAR,block,,[],1630167,,,1610612737,46,32,2025-02-01T22:45:31Z,2015000,False,,,0,,O. Toppin BLOCK (1 BLK),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
204,PT09M30.00S,2025-02-01T22:45:28.4Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,46,32,2025-02-01T22:45:31Z,2020000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,203.0,1.0,1.0,0.0,,,,,,,,,,,,,,
206,PT09M25.00S,2025-02-01T22:45:32.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630167,91.01511169513797,45.34313725490196,1610612754,48,32,2025-02-01T22:45:37Z,2030000,False,-23.0,32.0,1,right,O. Toppin running finger roll Layup (9 PTS) (A. Nembhard 1 AST),"[1630167, 1629614]",1610612754.0,IND,running finger roll,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,3.96,Made,,,,,9.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,
208,PT09M11.00S,2025-02-01T22:45:46.2Z,2,REGULAR,3pt,Jump Shot,[],1629726,10.988830486202366,3.6764705882352944,1610612737,48,35,2025-02-01T22:45:51Z,2050000,False,232.0,51.0,1,left,G. Mathews 3PT  (8 PTS) (T. Young 7 AST),"[1629726, 1629027]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Right Corner 3,24+ Right,23.71,Made,,,,,8.0,T. Young,1629027.0,7.0,,,,,,,,,,
210,PT09M01.00S,2025-02-01T22:45:58.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,89.83245729303549,50.98039215686274,1610612754,50,35,2025-02-01T22:46:03Z,2070000,False,5.0,43.0,1,right,A. Nembhard driving bank Jump Shot (9 PTS) (T. McConnell 2 AST),"[1629614, 204456]",1610612754.0,IND,driving bank,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,4.34,Made,,,,,9.0,T. McConnell,204456.0,2.0,,,,,,,,,,
212,PT09M01.00S,2025-02-01T22:46:02.9Z,2,REGULAR,foul,personal,['1freethrow'],1630249,,,1610612754,50,35,2025-02-01T22:49:32Z,2090000,False,,,0,,V. Krejčí shooting personal FOUL (2 PF) (Nembhard 1 FT),"[1630249, 1629614]",1610612737.0,ATL,shooting,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2005.0,,,,2.0,0.0,Nembhard,1629614.0
214,PT09M01.00S,2025-02-01T22:46:20.3Z,2,REGULAR,freethrow,1 of 1,[],1629614,,,1610612754,51,35,2025-02-01T22:46:20Z,2110000,False,,,0,,A. Nembhard Free Throw 1 of 1 (10 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
215,PT08M50.00S,2025-02-01T22:46:33.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,10.200394218134035,47.30392156862745,1610612737,51,37,2025-02-01T22:46:36Z,2120000,False,13.0,43.0,1,left,T. Young driving finger roll Layup (6 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,4.55,Made,,,,,6.0,,,,,,,,,,,,,
216,PT08M42.00S,2025-02-01T22:46:42.8Z,2,REGULAR,foul,offensive,[],1630167,,,1610612754,51,37,2025-02-01T22:46:49Z,2130000,False,,,0,,O. Toppin offensive FOUL (1 PF),"[1630167, 1629726]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1627534.0,,,,1.0,0.0,Mathews,1629726.0
218,PT08M42.00S,2025-02-01T22:46:42.8Z,2,REGULAR,turnover,offensive foul,[],1630167,,,1610612754,51,37,2025-02-01T22:46:42Z,2150000,False,,,0,,O. Toppin offensive foul TURNOVER (2 TO),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1627534.0,2.0,,,,,,
219,PT08M42.00S,2025-02-01T22:46:53.6Z,2,REGULAR,substitution,out,[],1630249,,,1610612737,51,37,2025-02-01T22:46:56Z,2160000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M42.00S,2025-02-01T22:46:53.6Z,2,REGULAR,substitution,in,[],1630700,,,1610612737,51,37,2025-02-01T22:46:56Z,2170000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M22.00S,2025-02-01T22:47:19.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626204,7.966491458607096,45.83333333333333,1610612737,51,39,2025-02-01T22:47:22Z,2180000,False,21.0,22.0,1,left,L. Nance Jr. DUNK (4 PTS) (D. Daniels 2 AST),"[1626204, 1630700]",1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,3.06,Made,,,,,4.0,D. Daniels,1630700.0,2.0,,,,,,,,,,
223,PT08M15.00S,2025-02-01T22:47:29.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,51,39,2025-02-01T22:47:29Z,2200000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M15.00S,2025-02-01T22:49:51.4Z,2,REGULAR,substitution,out,[],1630167,,,1610612754,51,39,2025-02-01T22:50:07Z,2210000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M15.00S,2025-02-01T22:49:51.4Z,2,REGULAR,substitution,out,[],1628418,,,1610612754,51,39,2025-02-01T22:50:07Z,2220000,False,,,0,,SUB out: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M15.00S,2025-02-01T22:49:51.4Z,2,REGULAR,substitution,out,[],204456,,,1610612754,51,39,2025-02-01T22:50:07Z,2230000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M15.00S,2025-02-01T22:49:51.4Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,51,39,2025-02-01T22:50:07Z,2240000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M15.00S,2025-02-01T22:49:51.4Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,51,39,2025-02-01T22:50:07Z,2250000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M15.00S,2025-02-01T22:49:51.4Z,2,REGULAR,substitution,in,[],1627783,,,1610612754,51,39,2025-02-01T22:50:07Z,2260000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M15.00S,2025-02-01T22:49:51.4Z,2,REGULAR,substitution,out,[],1642258,,,1610612754,51,39,2025-02-01T22:50:26Z,2270000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M15.00S,2025-02-01T22:49:51.4Z,2,REGULAR,substitution,in,[],1631230,,,1610612754,51,39,2025-02-01T22:50:26Z,2280000,False,,,0,,SUB in: D. Barlow,[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M58.00S,2025-02-01T22:50:53.5Z,2,REGULAR,3pt,Jump Shot,[],1631097,71.69842312746385,16.911764705882355,1610612754,51,39,2025-02-01T22:51:01Z,2290000,False,-165.0,214.0,1,right,MISS B. Mathurin 27' step back 3PT,[1631097],1610612754.0,IND,step back,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,27.01,Missed,,,,,,,,,,,,,,,,,,
233,PT07M54.00S,2025-02-01T22:50:57.5Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612737,51,39,2025-02-01T22:51:01Z,2300000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,,,232.0,2.0,2.0,0.0,,,,,,,,,,,,,,
234,PT07M45.00S,2025-02-01T22:51:06.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,6.915243101182654,53.67647058823529,1610612737,51,41,2025-02-01T22:51:11Z,2310000,False,-18.0,13.0,1,left,D. Barlow cutting Layup (4 PTS) (T. Young 8 AST),"[1631230, 1629027]",1610612737.0,ATL,cutting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,2.22,Made,,,,,4.0,T. Young,1629027.0,8.0,,,,,,,,,,
236,PT07M35.00S,2025-02-01T22:51:15.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,91.80354796320631,45.34313725490196,1610612754,53,41,2025-02-01T22:51:23Z,2330000,False,-23.0,25.0,1,right,B. Mathurin driving reverse Layup (10 PTS) (T. Haliburton 4 AST),"[1631097, 1630169]",1610612754.0,IND,driving reverse,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,10.0,T. Haliburton,1630169.0,4.0,,,,,,,,,,
238,PT07M10.00S,2025-02-01T22:51:41.2Z,2,REGULAR,2pt,Jump Shot,[],1629027,20.97568988173456,71.07843137254902,1610612737,53,41,2025-02-01T22:52:45Z,2350000,False,-105.0,145.0,1,left,MISS T. Young 17' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,16-24 Left Center,17.9,Missed,,,,,,,,,,,,,,,,,,
239,PT07M08.00S,2025-02-01T22:51:43.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,53,41,2025-02-01T22:51:50Z,2360000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,16-24 Left Center,,,238.0,,,,,,,,,,,,,,,,,
240,PT07M08.00S,2025-02-01T22:51:45.6Z,2,REGULAR,foul,personal,[],1626167,,,1610612737,53,41,2025-02-01T22:51:55Z,2370000,False,,,0,,M. Turner loose ball personal FOUL (2 PF),"[1626167, 1629027]",1610612754.0,IND,loose ball,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627534.0,,,,2.0,0.0,Young,1629027.0
242,PT07M03.00S,2025-02-01T22:52:13.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1631230,8.492115637319317,71.07843137254902,1610612737,53,43,2025-02-01T22:52:18Z,2390000,False,-105.0,27.0,1,left,D. Barlow 10' pullup Jump Shot (6 PTS) (L. Nance Jr. 1 AST),"[1631230, 1626204]",1610612737.0,ATL,pullup,,,Barlow,D. Barlow,,,,,Mid-Range,8-16 Left,10.89,Made,,,,,6.0,L. Nance Jr.,1626204.0,1.0,,,,,,,,,,
244,PT06M48.00S,2025-02-01T22:52:27.8Z,2,REGULAR,3pt,Jump Shot,[],1626167,66.17936925098554,57.59803921568627,1610612754,56,43,2025-02-01T22:52:32Z,2410000,False,38.0,265.0,1,right,M. Turner 26' 3PT  (9 PTS) (P. Siakam 3 AST),"[1626167, 1627783]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,26.81,Made,,,,,9.0,P. Siakam,1627783.0,3.0,,,,,,,,,,
246,PT06M35.00S,2025-02-01T22:52:40.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,9.937582128777924,50.49019607843137,1610612737,56,43,2025-02-01T22:52:44Z,2430000,False,-2.0,41.0,1,left,MISS D. Daniels driving finger roll Layup - blocked,"[1630700, 1631097]",1610612737.0,ATL,driving finger roll,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,Mathurin,1631097.0,,,,,,,,
247,PT06M35.00S,2025-02-01T22:52:40.2Z,2,REGULAR,block,,[],1631097,,,1610612737,56,43,2025-02-01T22:52:42Z,2440000,False,,,0,,B. Mathurin BLOCK (1 BLK),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
248,PT06M35.00S,2025-02-01T22:52:40.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,56,43,2025-02-01T22:52:44Z,2450000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,246.0,,,,,,,,,,,,,,,,,
250,PT06M35.00S,2025-02-01T22:52:45.1Z,2,REGULAR,substitution,out,[],1629614,,,1610612737,56,43,2025-02-01T22:52:59Z,2470000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M35.00S,2025-02-01T22:52:45.1Z,2,REGULAR,substitution,out,[],1629027,,,1610612737,56,43,2025-02-01T22:52:59Z,2480000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M35.00S,2025-02-01T22:52:45.1Z,2,REGULAR,substitution,out,[],1631230,,,1610612737,56,43,2025-02-01T22:52:59Z,2490000,False,,,0,,SUB out: D. Barlow,[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M35.00S,2025-02-01T22:52:45.1Z,2,REGULAR,substitution,in,[],1641767,,,1610612737,56,43,2025-02-01T22:52:59Z,2500000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M35.00S,2025-02-01T22:52:45.1Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,56,43,2025-02-01T22:52:59Z,2510000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M35.00S,2025-02-01T22:52:45.1Z,2,REGULAR,substitution,in,[],1630811,,,1610612737,56,43,2025-02-01T22:52:59Z,2520000,False,,,0,,SUB in: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M34.00S,2025-02-01T22:53:11.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629726,6.652431011826544,96.07843137254902,1610612737,56,43,2025-02-01T22:53:16Z,2530000,False,-230.0,10.0,1,left,MISS G. Mathews 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
257,PT06M29.00S,2025-02-01T22:53:16.4Z,2,REGULAR,rebound,defensive,[],1641767,,,1610612754,56,43,2025-02-01T22:53:16Z,2540000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:3),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Left Corner 3,24+ Left,,,256.0,3.0,3.0,0.0,,,,,,,,,,,,,,
258,PT06M21.00S,2025-02-01T22:53:23.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,86.67871222076215,59.068627450980394,1610612754,56,43,2025-02-01T22:54:16Z,2550000,False,45.0,73.0,1,right,MISS T. Haliburton 8' driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Right,8.57,Missed,,,,,,,,,,,,,,,,,,
259,PT06M20.00S,2025-02-01T22:53:24.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,56,43,2025-02-01T22:53:28Z,2560000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,258.0,,,,,,,,,,,,,,,,,
261,PT06M20.00S,2025-02-01T22:53:30.9Z,2,REGULAR,substitution,out,[],1626204,,,1610612737,56,43,2025-02-01T22:53:35Z,2580000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M20.00S,2025-02-01T22:53:30.9Z,2,REGULAR,substitution,in,[],1630168,,,1610612737,56,43,2025-02-01T22:53:35Z,2590000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M09.00S,2025-02-01T22:53:59.8Z,2,REGULAR,foul,personal,['2freethrow'],1630169,,,1610612737,56,43,2025-02-01T22:54:06Z,2600000,False,,,0,,T. Haliburton shooting personal FOUL (1 PF) (Daniels 2 FT),"[1630169, 1630700]",1610612754.0,IND,shooting,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2005.0,,,,1.0,0.0,Daniels,1630700.0
265,PT06M09.00S,2025-02-01T22:54:22.3Z,2,REGULAR,freethrow,1 of 2,[],1630700,,,1610612737,56,44,2025-02-01T22:54:22Z,2620000,False,,,0,,D. Daniels Free Throw 1 of 2 (9 PTS),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
