actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
176,PT11M00.00S,2024-12-08T22:41:14.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630167,67.36202365308804,32.59803921568628,1610612754,29,31,2024-12-08T22:41:18Z,1750000,False,-87.0,254.0,1,right,O. Toppin 26' 3PT  (6 PTS) (J. Furphy 1 AST),"[1630167, 1642277]",1610612754.0,IND,,,,,,,Above the Break 3,24+ Left Center,26.88,Made,Toppin,O. Toppin,,,,,6.0,J. Furphy,1642277.0,1.0,,,,,,,,,,
178,PT10M46.00S,2024-12-08T22:41:33.5Z,2,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612766,29,31,2024-12-08T22:41:39Z,1770000,False,,,0,,P. Siakam shooting personal FOUL (2 PF) (Richards 2 FT),"[1627783, 1630208]",1610612754.0,IND,shooting,,,,,,Restricted Area,0-8 Center,,,Siakam,P. Siakam,,,,,,,,,204059.0,2.0,0.0,Richards,1630208.0,,,,,
180,PT10M46.00S,2024-12-08T22:41:57.8Z,2,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,29,32,2024-12-08T22:41:57Z,1790000,False,,,0,,N. Richards Free Throw 1 of 2 (1 PTS),[1630208],1610612766.0,CHA,,,,,,,,,,Made,Richards,N. Richards,,,,,1.0,,,,,,,,,,,,,
181,PT10M46.00S,2024-12-08T22:42:07.8Z,2,REGULAR,substitution,out,[],1631209,,,1610612766,29,32,2024-12-08T22:42:15Z,1800000,False,,,0,,SUB out: I. Wong,[1631209],1610612766.0,CHA,,,,,,,,,,,Wong,I. Wong,,,,,,,,,,,,,,,,,,
182,PT10M46.00S,2024-12-08T22:42:07.8Z,2,REGULAR,substitution,in,[],1628998,,,1610612766,29,32,2024-12-08T22:42:15Z,1810000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
183,PT10M46.00S,2024-12-08T22:42:29.6Z,2,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,29,33,2024-12-08T22:42:29Z,1820000,False,,,0,,N. Richards Free Throw 2 of 2 (2 PTS),[1630208],1610612766.0,CHA,,,,,,,,,,Made,Richards,N. Richards,,,,,2.0,,,,,,,,,,,,,
184,PT10M33.00S,2024-12-08T22:42:44.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,86.67871222076215,51.71568627450981,1610612754,31,33,2024-12-08T22:43:29Z,1830000,False,9.0,73.0,1,right,T. McConnell 7' turnaround fadeaway Jump Shot (8 PTS),[204456],1610612754.0,IND,turnaround fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,7.32,Made,McConnell,T. McConnell,,,,,8.0,,,,,,,,,,,,,
185,PT10M14.00S,2024-12-08T22:43:03.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,12.040078843626807,56.127450980392155,1610612766,31,35,2024-12-08T22:43:08Z,1840000,False,-31.0,61.0,1,left,B. Miller 6' driving floating Jump Shot (5 PTS) (V. Micić 3 AST),"[1641706, 203995]",1610612766.0,CHA,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.8,Made,Miller,B. Miller,,,,,5.0,V. Micić,203995.0,3.0,,,,,,,,,,
187,PT10M14.00S,2024-12-08T22:43:06.8Z,2,REGULAR,foul,personal,['1freethrow'],1630167,,,1610612766,31,35,2024-12-08T22:43:12Z,1860000,False,,,0,,O. Toppin shooting personal FOUL (1 PF) (Miller 1 FT),"[1630167, 1641706]",1610612754.0,IND,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Toppin,O. Toppin,,,,,,,,,202053.0,1.0,0.0,Miller,1641706.0,,,,,
189,PT10M14.00S,2024-12-08T22:43:32.1Z,2,REGULAR,freethrow,1 of 1,[],1641706,,,1610612766,31,36,2024-12-08T22:43:32Z,1880000,False,,,0,,B. Miller Free Throw 1 of 1 (6 PTS),[1641706],1610612766.0,CHA,,,,,,,,,,Made,Miller,B. Miller,,,,,6.0,,,,,,,,,,,,,
190,PT10M02.00S,2024-12-08T22:43:48.6Z,2,REGULAR,2pt,Jump Shot,[],204456,93.24901445466492,73.2843137254902,1610612754,33,36,2024-12-08T22:43:52Z,1890000,False,116.0,11.0,1,right,T. McConnell 11' pullup Jump Shot (10 PTS),[204456],1610612754.0,IND,pullup,,,,,,Mid-Range,8-16 Right,11.69,Made,McConnell,T. McConnell,,,,,10.0,,,,,,,,,,,,,
191,PT09M47.00S,2024-12-08T22:44:02.5Z,2,REGULAR,turnover,bad pass,[],203995,,,1610612766,33,36,2024-12-08T22:44:05Z,1900000,False,,,0,,V. Micić bad pass TURNOVER (2 TO),"[203995, 1630167]",1610612766.0,CHA,,,,,,,Above the Break 3,24+ Center,,,Micić,V. Micić,,,,,,,,,,,,,,2.0,Toppin,1630167.0,,
192,PT09M47.00S,2024-12-08T22:44:02.5Z,2,REGULAR,steal,,[],1630167,,,1610612754,33,36,2024-12-08T22:44:03Z,1910000,False,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612754.0,IND,,,,,,,Above the Break 3,24+ Center,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
193,PT09M45.00S,2024-12-08T22:44:05.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630167,94.43166885676742,51.225490196078425,1610612754,35,36,2024-12-08T22:47:47Z,1920000,False,6.0,0.0,1,right,O. Toppin driving DUNK (8 PTS),[1630167],1610612754.0,IND,driving,,,,,,Restricted Area,0-8 Center,0.61,Made,Toppin,O. Toppin,,,,,8.0,,,,,,,,,,,,,
194,PT09M45.00S,2024-12-08T22:44:08.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,35,36,2024-12-08T22:44:08Z,1930000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M36.00S,2024-12-08T22:47:19.3Z,2,REGULAR,foul,offensive,[],1630182,,,1610612766,35,36,2024-12-08T22:47:26Z,1940000,False,,,0,,J. Green offensive FOUL (2 PF),"[1630182, 204456]",1610612766.0,CHA,,,,,,,Above the Break 3,24+ Center,,,Green,J. Green,,,,,,,,,204059.0,2.0,0.0,McConnell,204456.0,,,,,
197,PT09M36.00S,2024-12-08T22:47:19.3Z,2,REGULAR,turnover,offensive foul,[],1630182,,,1610612766,35,36,2024-12-08T22:47:19Z,1960000,False,,,0,,J. Green offensive foul TURNOVER (1 TO),[1630182],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Center,,,Green,J. Green,,,,,,,,,204059.0,,,,,1.0,,,,
198,PT09M26.00S,2024-12-08T22:47:41.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],204456,70.64717477003943,75.24509803921569,1610612754,35,36,2024-12-08T22:47:45Z,1970000,False,126.0,223.0,1,right,MISS T. McConnell 25' 3PT,[204456],1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,25.66,Missed,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,
199,PT09M22.00S,2024-12-08T22:47:45.8Z,2,REGULAR,rebound,defensive,[],1641706,,,1610612766,35,36,2024-12-08T22:47:45Z,1980000,False,,,0,,B. Miller REBOUND (Off:0 Def:1),[1641706],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Right Center,,,Miller,B. Miller,198.0,1.0,1.0,0.0,,,,,,,,,,,,,,
200,PT09M14.00S,2024-12-08T22:47:52.5Z,2,REGULAR,turnover,lost ball,[],1630208,,,1610612766,35,36,2024-12-08T22:47:57Z,1990000,False,,,0,,N. Richards lost ball TURNOVER (2 TO),"[1630208, 204456]",1610612766.0,CHA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Richards,N. Richards,,,,,,,,,,,,,,2.0,McConnell,204456.0,,
201,PT09M14.00S,2024-12-08T22:47:52.5Z,2,REGULAR,steal,,[],204456,,,1610612754,35,36,2024-12-08T22:47:54Z,2000000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,,,,In The Paint (Non-RA),0-8 Center,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,
202,PT09M06.00S,2024-12-08T22:48:01.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627783,92.72339027595268,56.61764705882353,1610612754,37,36,2024-12-08T22:48:09Z,2010000,False,33.0,16.0,1,right,P. Siakam driving finger roll Layup (4 PTS) (T. McConnell 4 AST),"[1627783, 204456]",1610612754.0,IND,driving finger roll,,,,,,Restricted Area,0-8 Center,3.67,Made,Siakam,P. Siakam,,,,,4.0,T. McConnell,204456.0,4.0,,,,,,,,,,
203,PT09M06.00S,2024-12-08T22:48:04.7Z,2,REGULAR,foul,personal,['1freethrow'],1630208,,,1610612754,37,36,2024-12-08T22:48:12Z,2020000,False,,,0,,N. Richards shooting personal FOUL (1 PF) (Siakam 1 FT),"[1630208, 1627783]",1610612766.0,CHA,shooting,,,,,,Restricted Area,0-8 Center,,,Richards,N. Richards,,,,,,,,,202053.0,1.0,0.0,Siakam,1627783.0,,,,,
205,PT09M06.00S,2024-12-08T22:48:33.7Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1627783,,,1610612754,38,36,2024-12-08T22:48:33Z,2040000,False,,,0,,P. Siakam Free Throw 1 of 1 (5 PTS),[1627783],1610612754.0,IND,,,,,,,,,,Made,Siakam,P. Siakam,,,,,5.0,,,,,,,,,,,,,
208,PT08M45.00S,2024-12-08T22:49:15.6Z,2,REGULAR,3pt,Jump Shot,[],203995,27.94021024967148,82.59803921568627,1610612766,38,39,2024-12-08T22:49:20Z,2060000,False,-163.0,210.0,1,left,V. Micić 26' 3PT  (3 PTS) (C. Martin 1 AST),"[203995, 1628998]",1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,26.59,Made,Micić,V. Micić,,,,,3.0,C. Martin,1628998.0,1.0,,,,,,,,,,
210,PT08M35.00S,2024-12-08T22:49:25.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,87.33574244415243,47.05882352941176,1610612754,40,39,2024-12-08T22:49:28Z,2080000,False,-15.0,67.0,1,right,T. McConnell 6' fadeaway Jump Shot (12 PTS),[204456],1610612754.0,IND,fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,6.81,Made,McConnell,T. McConnell,,,,,12.0,,,,,,,,,,,,,
211,PT08M26.00S,2024-12-08T22:49:35.2Z,2,REGULAR,3pt,Jump Shot,[],203995,32.14520367936925,19.852941176470587,1610612766,40,42,2024-12-08T22:49:39Z,2090000,False,151.0,250.0,1,left,V. Micić 29' 3PT pullup (6 PTS),[203995],1610612766.0,CHA,pullup,,,,,,Above the Break 3,24+ Right Center,29.17,Made,Micić,V. Micić,,,,,6.0,,,,,,,,,,,,,
212,PT08M09.00S,2024-12-08T22:49:51.8Z,2,REGULAR,turnover,bad pass,[],1641716,,,1610612754,40,42,2024-12-08T22:49:55Z,2100000,False,,,0,,J. Walker bad pass TURNOVER (1 TO),"[1641716, 203995]",1610612754.0,IND,,,,,,,In The Paint (Non-RA),8-16 Center,,,Walker,J. Walker,,,,,,,,,,,,,,1.0,Micić,203995.0,,
213,PT08M09.00S,2024-12-08T22:49:51.8Z,2,REGULAR,steal,,[],203995,,,1610612766,40,42,2024-12-08T22:49:53Z,2110000,False,,,0,,V. Micić STEAL (1 STL),[203995],1610612766.0,CHA,,,,,,,In The Paint (Non-RA),8-16 Center,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,
214,PT08M04.00S,2024-12-08T22:49:57.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628998,7.5722733245729295,54.41176470588235,1610612766,40,42,2024-12-08T22:50:01Z,2120000,False,-22.0,19.0,1,left,MISS C. Martin running finger roll Layup - blocked,"[1628998, 1641716]",1610612766.0,CHA,running finger roll,,,,,,Restricted Area,0-8 Center,2.89,Missed,Martin,C. Martin,,,,,,,,,,,,,,,,,Walker,1641716.0
215,PT08M04.00S,2024-12-08T22:49:57.3Z,2,REGULAR,block,,[],1641716,,,1610612766,40,42,2024-12-08T22:49:59Z,2130000,False,,,0,,J. Walker BLOCK (1 BLK),[1641716],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,
216,PT08M01.00S,2024-12-08T22:50:00.3Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,40,42,2024-12-08T22:50:01Z,2140000,False,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,Siakam,P. Siakam,214.0,4.0,4.0,0.0,,,,,,,,,,,,,,
217,PT07M58.00S,2024-12-08T22:50:03.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642277,91.14651773981603,45.83333333333333,1610612754,40,42,2024-12-08T22:50:09Z,2150000,False,-21.0,31.0,1,right,MISS J. Furphy running Layup - blocked,"[1642277, 1641706]",1610612754.0,IND,running,,,,,,Restricted Area,0-8 Center,3.71,Missed,Furphy,J. Furphy,,,,,,,,,,,,,,,,,Miller,1641706.0
218,PT07M58.00S,2024-12-08T22:50:03.5Z,2,REGULAR,block,,[],1641706,,,1610612754,40,42,2024-12-08T22:50:06Z,2160000,False,,,0,,B. Miller BLOCK (1 BLK),[1641706],1610612766.0,CHA,,,,,,,Restricted Area,0-8 Center,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,
219,PT07M57.00S,2024-12-08T22:50:04.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,40,42,2024-12-08T22:50:09Z,2170000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,,,217.0,,,,,,,,,,,,,,,,,
221,PT07M57.00S,2024-12-08T22:50:13.5Z,2,REGULAR,substitution,out,[],1630167,,,1610612754,40,42,2024-12-08T22:50:40Z,2190000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
222,PT07M57.00S,2024-12-08T22:50:13.5Z,2,REGULAR,substitution,out,[],1641716,,,1610612754,40,42,2024-12-08T22:50:40Z,2200000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,,,,,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,
223,PT07M57.00S,2024-12-08T22:50:13.5Z,2,REGULAR,substitution,out,[],204456,,,1610612754,40,42,2024-12-08T22:50:40Z,2210000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,,,,,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,
224,PT07M57.00S,2024-12-08T22:50:13.5Z,2,REGULAR,substitution,out,[],1627783,,,1610612754,40,42,2024-12-08T22:50:40Z,2220000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
225,PT07M57.00S,2024-12-08T22:50:13.5Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,40,42,2024-12-08T22:50:40Z,2230000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,,,,,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
226,PT07M57.00S,2024-12-08T22:50:13.5Z,2,REGULAR,substitution,in,[],1631097,,,1610612754,40,42,2024-12-08T22:50:40Z,2240000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,,,,,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,
227,PT07M57.00S,2024-12-08T22:50:13.5Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,40,42,2024-12-08T22:50:40Z,2250000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,,,,,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,
228,PT07M57.00S,2024-12-08T22:50:13.5Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,40,42,2024-12-08T22:50:40Z,2260000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,,,,,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,
229,PT07M48.00S,2024-12-08T22:50:58.0Z,2,REGULAR,foul,offensive,[],1626167,,,1610612754,40,42,2024-12-08T22:51:14Z,2270000,False,,,0,,M. Turner offensive FOUL (3 PF),"[1626167, 1630208]",1610612754.0,IND,,,,,,,In The Paint (Non-RA),8-16 Center,,,Turner,M. Turner,,,,,,,,,202053.0,3.0,0.0,Richards,1630208.0,,,,,
231,PT07M48.00S,2024-12-08T22:50:58.0Z,2,REGULAR,turnover,offensive foul,[],1626167,,,1610612754,40,42,2024-12-08T22:50:58Z,2290000,False,,,0,,M. Turner offensive foul TURNOVER (2 TO),[1626167],1610612754.0,IND,,,,,,,In The Paint (Non-RA),8-16 Center,,,Turner,M. Turner,,,,,,,,,202053.0,,,,,2.0,,,,
232,PT07M48.00S,2024-12-08T22:51:04.3Z,2,REGULAR,substitution,out,[],1642277,,,1610612766,40,42,2024-12-08T22:51:15Z,2300000,False,,,0,,SUB out: J. Furphy,[1642277],1610612754.0,IND,,,,,,,,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,
233,PT07M48.00S,2024-12-08T22:51:04.3Z,2,REGULAR,substitution,out,[],1626167,,,1610612766,40,42,2024-12-08T22:51:15Z,2310000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,,,,,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,
234,PT07M48.00S,2024-12-08T22:51:04.3Z,2,REGULAR,substitution,in,[],1641716,,,1610612766,40,42,2024-12-08T22:51:15Z,2320000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,,,,,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,
235,PT07M48.00S,2024-12-08T22:51:04.3Z,2,REGULAR,substitution,in,[],1642402,,,1610612766,40,42,2024-12-08T22:51:15Z,2330000,False,,,0,,SUB in: E. Freeman,[1642402],1610612754.0,IND,,,,,,,,,,,Freeman,E. Freeman,,,,,,,,,,,,,,,,,,
236,PT07M28.00S,2024-12-08T22:51:39.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203995,15.193823915900131,53.431372549019606,1610612766,40,44,2024-12-08T22:54:56Z,2340000,False,-17.0,90.0,1,left,V. Micić 9' turnaround fadeaway Jump Shot (8 PTS),[203995],1610612766.0,CHA,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,9.19,Made,Micić,V. Micić,,,,,8.0,,,,,,,,,,,,,
237,PT07M14.00S,2024-12-08T22:51:52.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642402,93.24901445466492,47.549019607843135,1610612754,42,44,2024-12-08T22:51:56Z,2350000,False,-12.0,11.0,1,right,E. Freeman cutting DUNK (2 PTS) (A. Nembhard 1 AST),"[1642402, 1629614]",1610612754.0,IND,cutting,,,,,,Restricted Area,0-8 Center,1.65,Made,Freeman,E. Freeman,,,,,2.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,
239,PT06M52.00S,2024-12-08T22:52:18.0Z,2,REGULAR,turnover,out-of-bounds,[],1628998,,,1610612766,42,44,2024-12-08T22:52:22Z,2370000,False,,,0,,C. Martin step out-of-bounds TURNOVER (1 TO),[1628998],1610612766.0,CHA,step,,,,,,Mid-Range,8-16 Right,,,Martin,C. Martin,,,,,,,,,202053.0,,,,,1.0,,,,
240,PT06M52.00S,2024-12-08T22:52:20.5Z,2,REGULAR,substitution,out,[],1630208,,,1610612754,42,44,2024-12-08T22:52:25Z,2380000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,,,,,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,
241,PT06M52.00S,2024-12-08T22:52:20.5Z,2,REGULAR,substitution,in,[],1629610,,,1610612754,42,44,2024-12-08T22:52:25Z,2390000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,,,,,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,
242,PT06M34.00S,2024-12-08T22:52:51.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641716,76.16622864651774,92.64705882352942,1610612754,45,44,2024-12-08T22:52:55Z,2400000,False,213.0,172.0,1,right,J. Walker 27' 3PT  (6 PTS) (T. Haliburton 3 AST),"[1641716, 1630169]",1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,27.36,Made,Walker,J. Walker,,,,,6.0,T. Haliburton,1630169.0,3.0,,,,,,,,,,
244,PT06M19.00S,2024-12-08T22:53:06.8Z,2,REGULAR,foul,personal,['2freethrow'],1631097,,,1610612766,45,44,2024-12-08T22:53:16Z,2420000,False,,,0,,B. Mathurin shooting personal FOUL (2 PF) (Miller 2 FT),"[1631097, 1641706]",1610612754.0,IND,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Mathurin,B. Mathurin,,,,,,,,,202053.0,2.0,0.0,Miller,1641706.0,,,,,
246,PT06M19.00S,2024-12-08T22:53:31.6Z,2,REGULAR,freethrow,1 of 2,[],1641706,,,1610612766,45,44,2024-12-08T22:53:31Z,2440000,False,,,0,,MISS B. Miller Free Throw 1 of 2,[1641706],1610612766.0,CHA,,,,,,,,,,Missed,Miller,B. Miller,,,,,,,,,,,,,,,,,,
247,PT06M19.00S,2024-12-08T22:53:31.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,45,44,2024-12-08T22:53:31Z,2450000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,246.0,,,,,,,,,,,,,,,,,
248,PT06M19.00S,2024-12-08T22:53:45.8Z,2,REGULAR,freethrow,2 of 2,[],1641706,,,1610612766,45,45,2024-12-08T22:53:45Z,2460000,False,,,0,,B. Miller Free Throw 2 of 2 (7 PTS),[1641706],1610612766.0,CHA,,,,,,,,,,Made,Miller,B. Miller,,,,,7.0,,,,,,,,,,,,,
249,PT05M56.00S,2024-12-08T22:54:14.1Z,2,REGULAR,3pt,Jump Shot,[],1631097,82.21090670170827,94.85294117647058,1610612754,45,45,2024-12-08T22:54:18Z,2470000,False,224.0,115.0,1,right,MISS B. Mathurin 25' step back 3PT,[1631097],1610612754.0,IND,step back,,,,,,Above the Break 3,24+ Right Center,25.19,Missed,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,
250,PT05M52.00S,2024-12-08T22:54:18.1Z,2,REGULAR,rebound,defensive,[],1629610,,,1610612766,45,45,2024-12-08T22:54:18Z,2480000,False,,,0,,D. Jeffries REBOUND (Off:1 Def:1),[1629610],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Right Center,,,Jeffries,D. Jeffries,249.0,2.0,1.0,1.0,,,,,,,,,,,,,,
251,PT05M48.00S,2024-12-08T22:54:21.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629610,34.11629434954008,50.245098039215684,1610612766,45,48,2024-12-08T22:54:26Z,2490000,False,-1.0,268.0,1,left,D. Jeffries 26' 3PT running (8 PTS) (V. Micić 4 AST),"[1629610, 203995]",1610612766.0,CHA,running,,,,,,Above the Break 3,24+ Center,26.82,Made,Jeffries,D. Jeffries,,,,,8.0,V. Micić,203995.0,4.0,,,,,,,,,,
253,PT05M36.00S,2024-12-08T22:54:33.6Z,2,REGULAR,turnover,lost ball,[],1629614,,,1610612754,45,48,2024-12-08T22:54:38Z,2510000,False,,,0,,A. Nembhard lost ball TURNOVER (1 TO),"[1629614, 1628998]",1610612754.0,IND,,,,,,,Mid-Range,8-16 Right,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,1.0,Martin,1628998.0,,
254,PT05M36.00S,2024-12-08T22:54:33.6Z,2,REGULAR,steal,,[],1628998,,,1610612766,45,48,2024-12-08T22:54:34Z,2520000,False,,,0,,C. Martin STEAL (1 STL),[1628998],1610612766.0,CHA,,,,,,,Mid-Range,8-16 Right,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
255,PT05M30.00S,2024-12-08T22:54:40.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628998,8.360709592641262,52.69607843137255,1610612766,45,50,2024-12-08T22:54:47Z,2530000,False,-13.0,26.0,1,left,C. Martin running finger roll Layup (8 PTS) (B. Miller 2 AST),"[1628998, 1641706]",1610612766.0,CHA,running finger roll,,,,,,Restricted Area,0-8 Center,2.94,Made,Martin,C. Martin,,,,,8.0,B. Miller,1641706.0,2.0,,,,,,,,,,
257,PT05M30.00S,2024-12-08T22:54:45.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,45,50,2024-12-08T22:54:47Z,2550000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M30.00S,2024-12-08T22:57:17.9Z,2,REGULAR,substitution,out,[],1630182,,,1610612754,45,50,2024-12-08T22:57:32Z,2560000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
259,PT05M30.00S,2024-12-08T22:57:17.9Z,2,REGULAR,substitution,in,[],1641733,,,1610612754,45,50,2024-12-08T22:57:32Z,2570000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,,,,,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,
260,PT05M12.00S,2024-12-08T22:57:59.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641716,91.93495400788436,47.794117647058826,1610612754,47,50,2024-12-08T22:58:03Z,2580000,False,-11.0,23.0,1,right,J. Walker DUNK (8 PTS),[1641716],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,2.58,Made,Walker,J. Walker,,,,,8.0,,,,,,,,,,,,,
261,PT04M56.00S,2024-12-08T22:58:15.8Z,2,REGULAR,3pt,Jump Shot,[],203995,30.699737187910642,74.50980392156863,1610612766,47,53,2024-12-08T22:58:20Z,2590000,False,-123.0,236.0,1,left,V. Micić 26' 3PT pullup (11 PTS),[203995],1610612766.0,CHA,pullup,,,,,,Above the Break 3,24+ Left Center,26.6,Made,Micić,V. Micić,,,,,11.0,,,,,,,,,,,,,
262,PT04M42.00S,2024-12-08T22:58:30.0Z,2,REGULAR,3pt,Jump Shot,[],1629614,69.99014454664915,20.588235294117645,1610612754,50,53,2024-12-08T22:58:34Z,2600000,False,-147.0,230.0,1,right,A. Nembhard 27' 3PT  (5 PTS) (T. Haliburton 4 AST),"[1629614, 1630169]",1610612754.0,IND,,,,,,,Above the Break 3,24+ Left Center,27.27,Made,Nembhard,A. Nembhard,,,,,5.0,T. Haliburton,1630169.0,4.0,,,,,,,,,,
