actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
261,PT04M38.00S,2024-11-26T00:54:29.5Z,2,REGULAR,3pt,Jump Shot,[],1630167,2.9730617608409986,97.05882352941177,1610612754,52,37,2024-11-26T00:54:33Z,2600000,False,-235.0,-25.0,1,left,O. Toppin 3PT  (5 PTS) (T. Haliburton 6 AST),"[1630167, 1630169]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,23.66,Made,,,5.0,T. Haliburton,1630169.0,6.0,,,,,,,,,,,,
263,PT04M24.00S,2024-11-26T00:54:44.9Z,2,REGULAR,foul,personal,['2freethrow'],1629650,,,1610612740,52,37,2024-11-26T00:54:50Z,2620000,False,,,0,,M. Brown shooting personal FOUL (2 PF) (Missi 2 FT),"[1629650, 1642274]",1610612754.0,IND,shooting,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,,202007.0,,,,,,,,2.0,0.0,Missi,1642274.0,,,,,
265,PT04M24.00S,2024-11-26T00:55:11.1Z,2,REGULAR,freethrow,1 of 2,[],1642274,,,1610612740,52,37,2024-11-26T00:55:11Z,2640000,False,,,0,,MISS Y. Missi Free Throw 1 of 2,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
266,PT04M24.00S,2024-11-26T00:55:11.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,52,37,2024-11-26T00:55:11Z,2650000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,265.0,,,,,,,,,,,,,,,,,
267,PT04M24.00S,2024-11-26T00:55:12.0Z,2,REGULAR,substitution,out,[],1630526,,,1610612740,52,37,2024-11-26T00:55:17Z,2660000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M24.00S,2024-11-26T00:55:12.0Z,2,REGULAR,substitution,in,[],203901,,,1610612740,52,37,2024-11-26T00:55:17Z,2670000,False,,,0,,SUB in: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M24.00S,2024-11-26T00:55:21.3Z,2,REGULAR,substitution,out,[],1629650,,,1610612740,52,37,2024-11-26T00:55:28Z,2680000,False,,,0,,SUB out: M. Brown,[1629650],1610612754.0,IND,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M24.00S,2024-11-26T00:55:21.3Z,2,REGULAR,substitution,in,[],1642402,,,1610612740,52,37,2024-11-26T00:55:28Z,2690000,False,,,0,,SUB in: E. Freeman,[1642402],1610612754.0,IND,,,,Freeman,E. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M24.00S,2024-11-26T00:55:46.7Z,2,REGULAR,freethrow,2 of 2,[],1642274,,,1610612740,52,38,2024-11-26T00:55:46Z,2700000,False,,,0,,Y. Missi Free Throw 2 of 2 (3 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Made,,,3.0,,,,,,,,,,,,,,,
273,PT04M08.00S,2024-11-26T00:56:03.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,8.886333771353483,49.26470588235294,1610612754,52,38,2024-11-26T00:56:08Z,2710000,False,4.0,31.0,1,left,MISS B. Mathurin driving Layup,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,,
274,PT04M06.00S,2024-11-26T00:56:05.8Z,2,REGULAR,rebound,defensive,[],203901,,,1610612740,52,38,2024-11-26T01:04:56Z,2720000,False,,,0,,E. Payton REBOUND (Off:1 Def:4),[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,Restricted Area,0-8 Center,,,273.0,,,,,,,,,,,,,5.0,4.0,1.0,,
332,PT04M05.00S,2024-11-26T00:56:06.9Z,2,REGULAR,turnover,lost ball,[],203901,,,1610612740,52,38,2024-11-26T01:05:12Z,2725000,False,,,0,,E. Payton lost ball TURNOVER (2 TO),"[203901, 1631097]",1610612740.0,NOP,,,,Payton,E. Payton,,,,,Restricted Area,0-8 Center,,,,,,,,,2.0,Mathurin,1631097.0,,,,,,,,,
333,PT04M05.00S,2024-11-26T00:56:06.9Z,2,REGULAR,steal,,[],1631097,,,1610612754,52,38,2024-11-26T01:05:12Z,2727500,False,,,0,,B. Mathurin STEAL (1 STL),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
275,PT04M03.00S,2024-11-26T00:56:10.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642402,5.206964520367937,52.20588235294118,1610612754,54,38,2024-11-26T01:05:12Z,2730000,False,-11.0,-4.0,1,left,E. Freeman Layup (2 PTS) (B. Mathurin 2 AST),"[1642402, 1631097]",1610612754.0,IND,,,,Freeman,E. Freeman,,,,,Restricted Area,0-8 Center,1.16,Made,,,2.0,B. Mathurin,1631097.0,2.0,,,,,,,,,,,,
277,PT04M03.00S,2024-11-26T00:56:13.0Z,2,REGULAR,foul,personal,['1freethrow'],203901,,,1610612754,54,38,2024-11-26T00:56:18Z,2750000,False,,,0,,E. Payton shooting personal FOUL (2 PF) (Freeman 1 FT),"[203901, 1642402]",1610612740.0,NOP,shooting,,,Payton,E. Payton,,,,,Restricted Area,0-8 Center,,,,202007.0,,,,,,,,2.0,0.0,Freeman,1642402.0,,,,,
279,PT04M03.00S,2024-11-26T00:56:37.2Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1642402,,,1610612754,55,38,2024-11-26T01:05:12Z,2770000,False,,,0,,E. Freeman Free Throw 1 of 1 (3 PTS),[1642402],1610612754.0,IND,,,,Freeman,E. Freeman,,,,,,,,Made,,,3.0,,,,,,,,,,,,,,,
280,PT03M54.00S,2024-11-26T00:56:51.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,96.27135348226018,50.49019607843137,1610612740,55,40,2024-11-26T00:56:55Z,2780000,False,2.0,-17.0,1,right,T. Murphy III cutting finger roll Layup (13 PTS) (E. Payton 6 AST),"[1630530, 203901]",1610612740.0,NOP,cutting finger roll,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,1.77,Made,,,13.0,E. Payton,203901.0,6.0,,,,,,,,,,,,
282,PT03M43.00S,2024-11-26T00:57:01.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631245,8.229303547963205,50.49019607843137,1610612754,55,40,2024-11-26T00:57:08Z,2800000,False,-2.0,25.0,1,left,MISS Q. Jackson driving DUNK - blocked,"[1631245, 1642274]",1610612754.0,IND,driving,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,,,Missi,1642274.0
283,PT03M43.00S,2024-11-26T00:57:01.4Z,2,REGULAR,block,,[],1642274,,,1610612754,55,40,2024-11-26T00:57:04Z,2810000,False,,,0,,Y. Missi BLOCK (1 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
284,PT03M37.00S,2024-11-26T00:57:07.4Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,55,40,2024-11-26T01:02:55Z,2820000,False,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,282.0,,,,,,,,,,,,,2.0,2.0,0.0,,
285,PT03M31.00S,2024-11-26T00:57:13.4Z,2,REGULAR,3pt,Jump Shot,[],1630530,70.25295663600527,16.42156862745098,1610612740,55,43,2024-11-26T00:57:17Z,2830000,False,-168.0,227.0,1,right,T. Murphy III 28' 3PT  (16 PTS) (E. Payton 7 AST),"[1630530, 203901]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,28.24,Made,,,16.0,E. Payton,203901.0,7.0,,,,,,,,,,,,
287,PT03M30.00S,2024-11-26T00:57:19.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,55,43,2024-11-26T00:57:19Z,2850000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M30.00S,2024-11-26T00:58:44.7Z,2,REGULAR,substitution,out,[],1630167,,,1610612754,55,43,2024-11-26T00:58:53Z,2860000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M30.00S,2024-11-26T00:58:44.7Z,2,REGULAR,substitution,in,[],1627783,,,1610612754,55,43,2024-11-26T00:58:53Z,2870000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M15.00S,2024-11-26T00:59:00.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,20.18725361366623,56.86274509803921,1610612754,57,43,2024-11-26T01:03:33Z,2880000,False,-34.0,137.0,1,left,T. Haliburton 14' pullup Jump Shot (14 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,14.15,Made,,,14.0,,,,,,,,,,,,,,,
291,PT03M00.00S,2024-11-26T00:59:14.6Z,2,REGULAR,3pt,Jump Shot,[],1629750,92.06636005256242,97.30392156862744,1610612740,57,46,2024-11-26T00:59:18Z,2890000,False,237.0,22.0,1,right,J. Green 3PT  (3 PTS) (E. Payton 8 AST),"[1629750, 203901]",1610612740.0,NOP,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.75,Made,,,3.0,E. Payton,203901.0,8.0,,,,,,,,,,,,
294,PT02M49.00S,2024-11-26T00:59:44.6Z,2,REGULAR,3pt,Jump Shot,[],1630169,27.94021024967148,13.970588235294118,1610612754,57,46,2024-11-26T00:59:49Z,2920000,False,180.0,210.0,1,left,MISS T. Haliburton 27' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,27.67,Missed,,,,,,,,,,,,,,,,,,
295,PT02M45.00S,2024-11-26T00:59:48.6Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,57,46,2024-11-26T00:59:49Z,2930000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,294.0,,,,,,,,,,,,,3.0,3.0,0.0,,
296,PT02M38.00S,2024-11-26T00:59:54.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,92.85479632063075,53.18627450980392,1610612740,57,48,2024-11-26T00:59:59Z,2940000,False,16.0,15.0,1,right,J. Green driving finger roll Layup (5 PTS) (T. Murphy III 2 AST),"[1629750, 1630530]",1610612740.0,NOP,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.17,Made,,,5.0,T. Murphy III,1630530.0,2.0,,,,,,,,,,,,
298,PT02M25.00S,2024-11-26T01:00:08.1Z,2,REGULAR,turnover,bad pass,[],1630169,,,1610612754,57,48,2024-11-26T01:00:11Z,2960000,False,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 1630530]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,1.0,Murphy III,1630530.0,,,,,,,,,
299,PT02M25.00S,2024-11-26T01:00:08.1Z,2,REGULAR,steal,,[],1630530,,,1610612740,57,48,2024-11-26T01:00:10Z,2970000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
300,PT02M17.00S,2024-11-26T01:00:16.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,74.19513797634691,7.352941176470589,1610612740,57,48,2024-11-26T01:00:20Z,2980000,False,-213.0,190.0,1,right,MISS T. Murphy III 28' pullup 3PT,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,28.56,Missed,,,,,,,,,,,,,,,,,,
301,PT02M13.00S,2024-11-26T01:00:20.3Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,57,48,2024-11-26T01:00:20Z,2990000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,300.0,,,,,,,,,,,,,3.0,3.0,0.0,,
302,PT02M01.00S,2024-11-26T01:00:31.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,15.982260183968464,38.23529411764706,1610612754,59,48,2024-11-26T01:00:35Z,3000000,False,59.0,98.0,1,left,P. Siakam 11' pullup Jump Shot (12 PTS) (T. Haliburton 7 AST),"[1627783, 1630169]",1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,11.4,Made,,,12.0,T. Haliburton,1630169.0,7.0,,,,,,,,,,,,
304,PT01M45.00S,2024-11-26T01:00:47.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,86.28449408672799,47.549019607843135,1610612740,59,48,2024-11-26T01:00:56Z,3020000,False,-12.0,76.0,1,right,MISS E. Payton 7' turnaround Shot,[203901],1610612740.0,NOP,turnaround,,,Payton,E. Payton,,,,,In The Paint (Non-RA),0-8 Center,7.74,Missed,,,,,,,,,,,,,,,,,,
305,PT01M43.00S,2024-11-26T01:00:49.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,59,48,2024-11-26T01:00:56Z,3030000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,304.0,,,,,,,,,,,,,,,,,
306,PT01M43.00S,2024-11-26T01:00:55.3Z,2,REGULAR,foul,personal,[],1642274,,,1610612754,59,48,2024-11-26T01:01:06Z,3040000,False,,,0,,Y. Missi loose ball personal FOUL (1 PF),"[1642274, 1642402]",1610612740.0,NOP,loose ball,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,1162.0,,,,,,,,1.0,0.0,Freeman,1642402.0,,,,,
308,PT01M25.00S,2024-11-26T01:01:35.8Z,2,REGULAR,3pt,Jump Shot,[],1631245,24.655059132720105,88.72549019607843,1610612754,59,48,2024-11-26T01:01:40Z,3060000,False,-194.0,179.0,1,left,MISS Q. Jackson 26' 3PT,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Above the Break 3,24+ Left Center,26.39,Missed,,,,,,,,,,,,,,,,,,
309,PT01M24.00S,2024-11-26T01:01:36.8Z,2,REGULAR,rebound,defensive,[],1642274,,,1610612740,59,48,2024-11-26T01:02:02Z,3070000,False,,,0,,Y. Missi REBOUND (Off:1 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Left Center,,,308.0,,,,,,,,,,,,,3.0,2.0,1.0,,
310,PT01M17.00S,2024-11-26T01:01:46.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,93.38042049934296,50.245098039215684,1610612740,59,50,2024-11-26T01:01:53Z,3080000,False,1.0,10.0,1,right,T. Murphy III cutting Layup (18 PTS) (E. Payton 9 AST),"[1630530, 203901]",1610612740.0,NOP,cutting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,0.98,Made,,,18.0,E. Payton,203901.0,9.0,,,,,,,,,,,,
312,PT01M17.00S,2024-11-26T01:01:52.1Z,2,REGULAR,foul,personal,['1freethrow'],1631245,,,1610612740,59,50,2024-11-26T01:01:58Z,3100000,False,,,0,,Q. Jackson shooting personal FOUL (2 PF) (Murphy III 1 FT),"[1631245, 1630530]",1610612754.0,IND,shooting,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,,,,1162.0,,,,,,,,2.0,0.0,Murphy III,1630530.0,,,,,
314,PT01M17.00S,2024-11-26T01:02:13.8Z,2,REGULAR,freethrow,1 of 1,[],1630530,,,1610612740,59,51,2024-11-26T01:02:13Z,3120000,False,,,0,,T. Murphy III Free Throw 1 of 1 (19 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,,,19.0,,,,,,,,,,,,,,,
315,PT01M07.00S,2024-11-26T01:02:26.8Z,2,REGULAR,3pt,Jump Shot,[],1630169,33.722076215505915,13.725490196078432,1610612754,59,51,2024-11-26T01:02:31Z,3130000,False,181.0,264.0,1,left,MISS T. Haliburton 32' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,32.07,Missed,,,,,,,,,,,,,,,,,,
316,PT01M03.00S,2024-11-26T01:02:30.8Z,2,REGULAR,rebound,defensive,[],1642274,,,1610612740,59,51,2024-11-26T01:02:31Z,3140000,False,,,0,,Y. Missi REBOUND (Off:1 Def:3),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,315.0,,,,,,,,,,,,,4.0,3.0,1.0,,
317,PT00M56.90S,2024-11-26T01:02:38.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631097,,,1610612740,59,51,2024-11-26T01:02:46Z,3150000,False,,,0,,B. Mathurin shooting personal FOUL (2 PF) (Murphy III 2 FT),"[1631097, 1630530]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,202901.0,,,,,,,,2.0,0.0,Murphy III,1630530.0,,,,,
319,PT00M56.90S,2024-11-26T01:03:03.2Z,2,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,59,51,2024-11-26T01:03:03Z,3170000,False,,,0,,MISS T. Murphy III Free Throw 1 of 2,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
320,PT00M56.90S,2024-11-26T01:03:03.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,59,51,2024-11-26T01:03:03Z,3180000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,319.0,,,,,,,,,,,,,,,,,
321,PT00M56.90S,2024-11-26T01:03:28.1Z,2,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,59,52,2024-11-26T01:03:28Z,3190000,False,,,0,,T. Murphy III Free Throw 2 of 2 (20 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,,,20.0,,,,,,,,,,,,,,,
322,PT00M37.70S,2024-11-26T01:03:49.0Z,2,REGULAR,3pt,Jump Shot,[],1642402,32.933639947437584,73.2843137254902,1610612754,59,52,2024-11-26T01:03:53Z,3200000,False,-116.0,257.0,1,left,MISS E. Freeman 28' 3PT,[1642402],1610612754.0,IND,,,,Freeman,E. Freeman,,,,,Above the Break 3,24+ Left Center,28.22,Missed,,,,,,,,,,,,,,,,,,
323,PT00M34.80S,2024-11-26T01:03:51.9Z,2,REGULAR,rebound,defensive,[],1642274,,,1610612740,59,52,2024-11-26T01:03:53Z,3210000,False,,,0,,Y. Missi REBOUND (Off:1 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Left Center,,,322.0,,,,,,,,,,,,,5.0,4.0,1.0,,
324,PT00M26.20S,2024-11-26T01:04:00.5Z,2,REGULAR,3pt,Jump Shot,[],203468,66.3107752956636,69.36274509803921,1610612740,59,55,2024-11-26T01:04:04Z,3220000,False,97.0,264.0,1,right,C. McCollum 28' 3PT  (7 PTS) (E. Payton 10 AST),"[203468, 203901]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,28.14,Made,,,7.0,E. Payton,203901.0,10.0,,,,,,,,,,,,
326,PT00M03.80S,2024-11-26T01:04:25.5Z,2,REGULAR,turnover,lost ball,[],1630169,,,1610612754,59,55,2024-11-26T01:04:29Z,3240000,False,,,0,,T. Haliburton lost ball TURNOVER (2 TO),"[1630169, 1642274]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,Missi,1642274.0,,,,,,,,,
327,PT00M03.80S,2024-11-26T01:04:25.5Z,2,REGULAR,steal,,[],1642274,,,1610612740,59,55,2024-11-26T01:04:26Z,3250000,False,,,0,,Y. Missi STEAL (1 STL),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
328,PT00M00.90S,2024-11-26T01:04:28.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642274,92.9862023653088,48.529411764705884,1610612740,59,57,2024-11-26T01:04:35Z,3260000,False,-7.0,13.0,1,right,Y. Missi running DUNK (5 PTS),[1642274],1610612740.0,NOP,running,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,1.53,Made,,,5.0,,,,,,,,,,,,,,,
329,PT00M00.00S,2024-11-26T01:04:38.2Z,2,REGULAR,3pt,Jump Shot,[],1630169,67.23061760840999,6.862745098039216,1610612754,59,57,2024-11-26T01:04:43Z,3270000,False,216.0,579.0,1,left,MISS T. Haliburton 61' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,61.83,Missed,,,,,,,,,,,,,,,,,,
330,PT00M00.00S,2024-11-26T01:04:38.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,59,57,2024-11-26T01:04:43Z,3280000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,329.0,,,,,,,,,,,,,,,,,
331,PT00M00.00S,2024-11-26T01:04:41.5Z,2,REGULAR,period,end,[],0,,,1610612754,59,57,2024-11-26T01:04:41Z,3290000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2024-11-26T01:18:53.2Z,3,REGULAR,substitution,out,['startperiod'],1642402,,,1610612754,59,57,2024-11-26T01:19:40Z,3300000,False,,,0,,SUB out: E. Freeman,[1642402],1610612754.0,IND,,,,Freeman,E. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2024-11-26T01:18:53.2Z,3,REGULAR,substitution,in,['startperiod'],1626167,,,1610612754,59,57,2024-11-26T01:19:40Z,3310000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2024-11-26T01:19:49.4Z,3,REGULAR,period,start,[],0,,,1610612740,59,57,2024-11-26T01:19:49Z,3320000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT11M49.00S,2024-11-26T01:19:59.0Z,3,REGULAR,turnover,bad pass,[],1629750,,,1610612740,59,57,2024-11-26T01:20:03Z,3330000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1629750, 1631097]",1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,Mathurin,1631097.0,,,,,,,,,
338,PT11M49.00S,2024-11-26T01:19:59.0Z,3,REGULAR,steal,,[],1631097,,,1610612754,59,57,2024-11-26T01:20:00Z,3340000,False,,,0,,B. Mathurin STEAL (2 STL),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
339,PT11M45.00S,2024-11-26T01:20:02.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631097,93.38042049934296,50.0,1610612754,59,57,2024-11-26T01:20:06Z,3350000,False,0.0,10.0,1,right,MISS B. Mathurin running Layup - blocked,"[1631097, 1642274]",1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.97,Missed,,,,,,,,,,,,,,,,,Missi,1642274.0
340,PT11M45.00S,2024-11-26T01:20:02.9Z,3,REGULAR,block,,[],1642274,,,1610612754,59,57,2024-11-26T01:20:04Z,3360000,False,,,0,,Y. Missi BLOCK (2 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
341,PT11M42.00S,2024-11-26T01:20:05.9Z,3,REGULAR,rebound,defensive,[],203901,,,1610612740,59,57,2024-11-26T01:20:06Z,3370000,False,,,0,,E. Payton REBOUND (Off:1 Def:5),[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,Restricted Area,0-8 Center,,,339.0,,,,,,,,,,,,,6.0,5.0,1.0,,
342,PT11M40.00S,2024-11-26T01:20:10.9Z,3,REGULAR,foul,personal,['2freethrow'],1631245,,,1610612740,59,57,2024-11-26T01:20:19Z,3380000,False,,,0,,Q. Jackson shooting personal FOUL (3 PF) (Missi 2 FT),"[1631245, 1642274]",1610612754.0,IND,shooting,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,,,,202007.0,,,,,,,,3.0,0.0,Missi,1642274.0,,,,,
344,PT11M40.00S,2024-11-26T01:20:38.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1642274,,,1610612740,59,57,2024-11-26T01:20:56Z,3400000,False,,,0,,MISS Y. Missi Free Throw 1 of 2,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
345,PT11M40.00S,2024-11-26T01:20:38.0Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,59,57,2024-11-26T01:20:56Z,3410000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,344.0,,,,,,,,,,,,,,,,,
346,PT11M40.00S,2024-11-26T01:20:38.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1642274,,,1610612740,59,57,2024-11-26T01:20:56Z,3420000,False,,,0,,MISS Y. Missi Free Throw 2 of 2,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
347,PT11M38.00S,2024-11-26T01:20:40.0Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,59,57,2024-11-26T01:20:56Z,3430000,False,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,346.0,,,,,,,,,,,,,4.0,4.0,0.0,,
