actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
401,PT09M45.00S,2026-01-28T01:25:06.4Z,3,REGULAR,rebound,defensive,[],1642273,,,1610612764,64,58,2026-01-28T01:25:07Z,3900000,False,,,0,,K. George REBOUND (Off:0 Def:6),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,400.0,6.0,6.0,0.0,,,,,,,,,,,
402,PT09M40.00S,2026-01-28T01:25:11.4Z,3,REGULAR,turnover,bad pass,[],1642273,,,1610612764,64,58,2026-01-28T01:25:18Z,3910000,False,,,0,,K. George bad pass TURNOVER (1 TO),"[1642273, 201950]",1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Right,,,,,1.0,,,,,Holiday,201950.0,,,,,,,,,
403,PT09M40.00S,2026-01-28T01:25:11.4Z,3,REGULAR,steal,,[],201950,,,1610612757,64,58,2026-01-28T01:25:12Z,3920000,False,,,0,,J. Holiday STEAL (1 STL),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
404,PT09M35.00S,2026-01-28T01:25:16.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641739,90.75229960578186,2.696078431372549,1610612757,64,61,2026-01-28T01:25:22Z,3930000,False,-237.0,34.0,1,right,T. Camara 3PT running (12 PTS) (D. Avdija 3 AST),"[1641739, 1630166]",1610612757.0,POR,running,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,23.9,Made,12.0,,,,,,,,,,,,,,,D. Avdija,1630166.0,3.0
406,PT09M33.00S,2026-01-28T01:25:21.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,64,61,2026-01-28T01:25:21Z,3950000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT09M09.00S,2026-01-28T01:28:38.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,17.821944809461236,40.19607843137255,1610612764,64,61,2026-01-28T01:28:41Z,3970000,False,49.0,115.0,1,left,MISS A. Sarr 12' pullup Shot,[1642259],1610612764.0,WAS,pullup,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,12.5,Missed,,,,,,,,,,,,,,,,,,
409,PT09M07.00S,2026-01-28T01:28:40.2Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,64,61,2026-01-28T01:28:41Z,3980000,False,,,0,,D. Clingan REBOUND (Off:6 Def:5),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,408.0,11.0,5.0,6.0,,,,,,,,,,,
410,PT09M02.00S,2026-01-28T01:28:44.5Z,3,REGULAR,3pt,Jump Shot,[],1642270,67.36202365308804,48.28431372549019,1610612757,64,61,2026-01-28T01:28:49Z,3990000,False,-9.0,254.0,1,right,MISS D. Clingan 25' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
411,PT08M59.00S,2026-01-28T01:28:48.3Z,3,REGULAR,rebound,offensive,[],1642270,,,1610612757,64,61,2026-01-28T01:28:48Z,4000000,False,,,0,,D. Clingan REBOUND (Off:7 Def:5),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,,,,410.0,12.0,5.0,7.0,,,,,,,,,,,
412,PT08M54.00S,2026-01-28T01:28:52.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201950,74.58935611038108,85.04901960784314,1610612757,64,61,2026-01-28T01:28:58Z,4010000,False,175.0,186.0,1,right,MISS J. Holiday 25' 3PT,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
413,PT08M51.00S,2026-01-28T01:28:55.6Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,64,61,2026-01-28T01:28:58Z,4020000,False,,,0,,A. Sarr REBOUND (Off:3 Def:3),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,,,,,,412.0,6.0,3.0,3.0,,,,,,,,,,,
414,PT08M42.00S,2026-01-28T01:29:05.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,17.69053876478318,50.73529411764706,1610612764,64,61,2026-01-28T01:29:10Z,4030000,False,-4.0,114.0,1,left,MISS A. Sarr 11' floating Shot,[1642259],1610612764.0,WAS,floating,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,11.39,Missed,,,,,,,,,,,,,,,,,,
415,PT08M38.00S,2026-01-28T01:29:09.1Z,3,REGULAR,rebound,defensive,[],1631101,,,1610612757,64,61,2026-01-28T01:29:10Z,4040000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:4),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,414.0,4.0,4.0,0.0,,,,,,,,,,,
416,PT08M35.00S,2026-01-28T01:29:11.9Z,3,REGULAR,turnover,lost ball,[],1631101,,,1610612757,64,61,2026-01-28T01:29:17Z,4050000,False,,,0,,S. Sharpe lost ball TURNOVER (1 TO),"[1631101, 1641731]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,1.0,,,,,Coulibaly,1641731.0,,,,,,,,,
417,PT08M35.00S,2026-01-28T01:29:11.9Z,3,REGULAR,steal,,[],1641731,,,1610612764,64,61,2026-01-28T01:29:15Z,4060000,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
418,PT08M31.00S,2026-01-28T01:29:16.5Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1642848,33.722076215505915,45.09803921568628,1610612764,67,61,2026-01-28T01:35:15Z,4070000,False,25.0,264.0,1,left,T. Johnson 26' 3PT running pullup (12 PTS) (B. Coulibaly 4 AST),"[1642848, 1641731]",1610612764.0,WAS,running pullup,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Center,26.56,Made,12.0,,,,,,,,,,,,,,,B. Coulibaly,1641731.0,4.0
420,PT08M22.00S,2026-01-28T01:29:24.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,95.3515111695138,41.17647058823529,1610612757,67,61,2026-01-28T01:29:29Z,4090000,False,-44.0,-9.0,1,right,MISS S. Sharpe driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,4.5,Missed,,,,,,,,,,,,,,,,,,
421,PT08M18.00S,2026-01-28T01:29:28.8Z,3,REGULAR,rebound,offensive,[],1642270,,,1610612757,67,61,2026-01-28T01:29:29Z,4100000,False,,,0,,D. Clingan REBOUND (Off:8 Def:5),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,420.0,13.0,5.0,8.0,,,,,,,,,,,
422,PT08M18.00S,2026-01-28T01:29:28.9Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1642270,94.40999984741211,50.0,1610612757,67,63,2026-01-28T01:36:03Z,4110000,False,0.0,0.0,1,right,D. Clingan tip DUNK (10 PTS),[1642270],1610612757.0,POR,tip,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,0.0,Made,10.0,,,,,,,,,,,,,,,,,
423,PT08M04.00S,2026-01-28T01:29:45.5Z,3,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612764,67,63,2026-01-28T01:29:51Z,4120000,False,,,0,,T. Camara shooting personal FOUL (3 PF) (Middleton 2 FT),"[1641739, 203114]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Mid-Range,8-16 Left,,,,1627964.0,,,,,,,,3.0,0.0,Middleton,203114.0,,,,,
425,PT08M04.00S,2026-01-28T01:30:14.7Z,3,REGULAR,freethrow,1 of 2,[],203114,,,1610612764,68,63,2026-01-28T01:30:14Z,4140000,False,,,0,,K. Middleton Free Throw 1 of 2 (10 PTS),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
426,PT08M04.00S,2026-01-28T01:30:34.2Z,3,REGULAR,freethrow,2 of 2,[],203114,,,1610612764,69,63,2026-01-28T01:30:34Z,4150000,False,,,0,,K. Middleton Free Throw 2 of 2 (11 PTS),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
427,PT07M57.00S,2026-01-28T01:30:43.1Z,3,REGULAR,3pt,Jump Shot,[],1641739,95.22010512483574,3.1862745098039214,1610612757,69,63,2026-01-28T01:30:58Z,4160000,False,-234.0,-8.0,1,right,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
428,PT07M56.00S,2026-01-28T01:30:44.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,69,63,2026-01-28T01:30:58Z,4170000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Left Corner 3,24+ Left,,,,,,427.0,,,,,,,,,,,,,,
429,PT07M55.00S,2026-01-28T01:30:57.1Z,3,REGULAR,turnover,offensive goaltending,[],1631101,,,1610612757,69,63,2026-01-28T01:31:08Z,4180000,False,,,0,,S. Sharpe offensive goaltending TURNOVER (2 TO),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,2534.0,2.0,,,,,,,,,,,,,,,
430,PT07M49.00S,2026-01-28T01:31:07.4Z,3,REGULAR,foul,personal,[],1630166,,,1610612764,69,63,2026-01-28T01:31:14Z,4190000,False,,,0,,D. Avdija personal FOUL (1 PF),"[1630166, 203114]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,1627964.0,,,,,,,,1.0,0.0,Middleton,203114.0,,,,,
433,PT07M46.00S,2026-01-28T01:31:29.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642259,33.065045992115635,47.05882352941176,1610612764,69,63,2026-01-28T01:37:05Z,4220000,False,15.0,258.0,1,left,MISS A. Sarr 25' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,25.87,Missed,,,,,,,,,,,,,,,,,,
434,PT07M44.00S,2026-01-28T01:31:31.6Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,69,63,2026-01-28T01:37:05Z,4230000,False,,,0,,D. Avdija REBOUND (Off:3 Def:6),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,433.0,9.0,6.0,3.0,,,,,,,,,,,
435,PT07M42.00S,2026-01-28T01:31:32.7Z,3,REGULAR,foul,personal,[],203114,,,1610612757,69,63,2026-01-28T01:31:38Z,4240000,False,,,0,,K. Middleton personal FOUL (2 PF),"[203114, 1630166]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,1628172.0,,,,,,,,2.0,0.0,Avdija,1630166.0,,,,,
437,PT07M36.00S,2026-01-28T01:31:47.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,93.11760840998686,57.84313725490197,1610612757,69,63,2026-01-28T01:38:44Z,4260000,False,39.0,12.0,1,right,MISS D. Avdija driving Layup,[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,4.11,Missed,,,,,,,,,,,,,,,,,,
438,PT07M36.00S,2026-01-28T01:31:47.0Z,3,REGULAR,rebound,offensive,[],1642270,,,1610612757,69,63,2026-01-28T01:31:51Z,4270000,False,,,0,,D. Clingan REBOUND (Off:9 Def:5),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,437.0,14.0,5.0,9.0,,,,,,,,,,,
439,PT07M33.00S,2026-01-28T01:31:49.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,93.24901445466492,51.470588235294116,1610612757,69,65,2026-01-28T01:39:08Z,4280000,False,7.0,11.0,1,right,D. Clingan tip Layup (12 PTS),[1642270],1610612757.0,POR,tip,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1.33,Made,12.0,,,,,,,,,,,,,,,,,
440,PT07M24.00S,2026-01-28T01:31:59.0Z,3,REGULAR,2pt,Jump Shot,[],203114,20.844283837056505,66.66666666666666,1610612764,71,65,2026-01-28T01:39:52Z,4290000,False,-83.0,143.0,1,left,K. Middleton 16' step back Jump Shot (13 PTS) (A. Sarr 2 AST),"[203114, 1642259]",1610612764.0,WAS,step back,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left Center,16.58,Made,13.0,,,,,,,,,,,,,,,A. Sarr,1642259.0,2.0
441,PT07M15.00S,2026-01-28T01:32:09.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,94.03745072273325,52.69607843137255,1610612757,71,67,2026-01-28T01:32:13Z,4300000,False,13.0,4.0,1,right,T. Camara driving Layup (14 PTS),[1641739],1610612757.0,POR,driving,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,1.39,Made,14.0,,,,,,,,,,,,,,,,,
442,PT07M07.00S,2026-01-28T01:32:17.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642273,7.835085413929041,60.049019607843135,1610612764,71,67,2026-01-28T01:41:13Z,4310000,False,-50.0,21.0,1,left,MISS K. George driving bank Hook,[1642273],1610612764.0,WAS,driving bank,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,5.45,Missed,,,,,,,,,,,,,,,,,,
443,PT07M07.00S,2026-01-28T01:32:17.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,71,67,2026-01-28T01:32:21Z,4320000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,442.0,,,,,,,,,,,,,,
445,PT07M01.00S,2026-01-28T01:32:29.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,93.11760840998686,52.94117647058824,1610612757,71,67,2026-01-28T01:32:33Z,4340000,False,15.0,12.0,1,right,MISS D. Avdija driving Layup - blocked,"[1630166, 1641731]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,,,,,Coulibaly,1641731.0,,,
446,PT07M01.00S,2026-01-28T01:32:29.4Z,3,REGULAR,block,,[],1641731,,,1610612757,71,67,2026-01-28T01:32:31Z,4350000,False,,,0,,B. Coulibaly BLOCK (1 BLK),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
447,PT06M58.00S,2026-01-28T01:32:32.4Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,71,67,2026-01-28T01:32:33Z,4360000,False,,,0,,A. Sarr REBOUND (Off:3 Def:4),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,445.0,7.0,4.0,3.0,,,,,,,,,,,
448,PT06M54.00S,2026-01-28T01:32:36.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642848,10.463206307490145,95.34313725490196,1610612764,71,67,2026-01-28T01:42:15Z,4370000,False,-227.0,46.0,1,left,MISS T. Johnson running 3PT,[1642848],1610612764.0,WAS,running,,,Johnson,T. Johnson,,,,,Left Corner 3,24+ Left,23.13,Missed,,,,,,,,,,,,,,,,,,
449,PT06M52.00S,2026-01-28T01:32:39.4Z,3,REGULAR,rebound,offensive,[],1641731,,,1610612764,71,67,2026-01-28T01:32:39Z,4380000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:3),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,,,,,,448.0,4.0,3.0,1.0,,,,,,,,,,,
450,PT06M48.00S,2026-01-28T01:32:42.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1642848,5.601182654402102,91.42156862745098,1610612764,73,67,2026-01-28T01:42:53Z,4390000,False,-207.0,0.0,1,left,T. Johnson 20' pullup Jump Shot (14 PTS) (K. Middleton 5 AST),"[1642848, 203114]",1610612764.0,WAS,pullup,,,Johnson,T. Johnson,,,,,Mid-Range,16-24 Left,20.71,Made,14.0,,,,,,,,,,,,,,,K. Middleton,203114.0,5.0
452,PT06M40.00S,2026-01-28T01:32:50.8Z,3,REGULAR,3pt,Jump Shot,[],1631101,77.21747700394218,89.95098039215686,1610612757,73,70,2026-01-28T01:43:29Z,4410000,False,200.0,162.0,1,right,S. Sharpe 25' 3PT step back (15 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,25.7,Made,15.0,,,,,,,,,,,,,,,,,
453,PT06M19.00S,2026-01-28T01:33:11.4Z,3,REGULAR,3pt,Jump Shot,[],1642259,33.722076215505915,53.67647058823529,1610612764,73,70,2026-01-28T01:33:16Z,4420000,False,-18.0,264.0,1,left,MISS A. Sarr 26' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,26.51,Missed,,,,,,,,,,,,,,,,,,
454,PT06M18.00S,2026-01-28T01:33:12.4Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,73,70,2026-01-28T01:33:16Z,4430000,False,,,0,,T. Camara REBOUND (Off:0 Def:4),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,453.0,4.0,4.0,0.0,,,,,,,,,,,
455,PT06M08.00S,2026-01-28T01:33:22.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,88.25558475689881,56.127450980392155,1610612757,73,70,2026-01-28T01:33:26Z,4440000,False,31.0,58.0,1,right,MISS D. Avdija 6' driving Layup - blocked,"[1630166, 1641731]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,6.55,Missed,,,,,,,,,,,,,,Coulibaly,1641731.0,,,
456,PT06M08.00S,2026-01-28T01:33:22.7Z,3,REGULAR,block,,[],1641731,,,1610612757,73,70,2026-01-28T01:33:24Z,4450000,False,,,0,,B. Coulibaly BLOCK (2 BLK),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
457,PT06M05.00S,2026-01-28T01:33:25.7Z,3,REGULAR,rebound,offensive,[],201950,,,1610612757,73,70,2026-01-28T01:33:26Z,4460000,False,,,0,,J. Holiday REBOUND (Off:3 Def:2),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,455.0,5.0,2.0,3.0,,,,,,,,,,,
458,PT06M03.00S,2026-01-28T01:33:28.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201950,94.56307490144546,53.67647058823529,1610612757,73,72,2026-01-28T01:33:32Z,4470000,False,18.0,-1.0,1,right,J. Holiday driving Layup (5 PTS),[201950],1610612757.0,POR,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.85,Made,5.0,,,,,,,,,,,,,,,,,
459,PT05M47.00S,2026-01-28T01:33:43.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,8.754927726675426,51.225490196078425,1610612764,73,72,2026-01-28T01:45:01Z,4480000,False,-6.0,30.0,1,left,MISS A. Sarr driving Layup - blocked,"[1642259, 1642270]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,Clingan,1642270.0,,,
460,PT05M47.00S,2026-01-28T01:33:43.8Z,3,REGULAR,block,,[],1642270,,,1610612764,73,72,2026-01-28T01:33:46Z,4490000,False,,,0,,D. Clingan BLOCK (1 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
461,PT05M43.00S,2026-01-28T01:33:47.8Z,3,REGULAR,rebound,offensive,[],1642848,,,1610612764,73,72,2026-01-28T01:33:48Z,4500000,False,,,0,,T. Johnson REBOUND (Off:2 Def:1),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,,,,,,459.0,3.0,1.0,2.0,,,,,,,,,,,
462,PT05M42.00S,2026-01-28T01:33:49.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203114,10.463206307490145,42.8921568627451,1610612764,75,72,2026-01-28T01:45:50Z,4510000,False,36.0,46.0,1,left,K. Middleton driving floating Jump Shot (15 PTS) (T. Johnson 1 AST),"[203114, 1642848]",1610612764.0,WAS,driving floating,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,5.8,Made,15.0,,,,,,,,,,,,,,,T. Johnson,1642848.0,1.0
463,PT05M42.00S,2026-01-28T01:33:52.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,75,72,2026-01-28T01:33:52Z,4520000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT05M42.00S,2026-01-28T01:33:53.5Z,3,REGULAR,substitution,out,[],1641731,,,1610612757,75,72,2026-01-28T01:36:53Z,4530000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT05M42.00S,2026-01-28T01:33:53.5Z,3,REGULAR,substitution,out,[],1642259,,,1610612757,75,72,2026-01-28T01:36:53Z,4540000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT05M42.00S,2026-01-28T01:33:53.5Z,3,REGULAR,substitution,out,[],203114,,,1610612757,75,72,2026-01-28T01:36:53Z,4550000,False,,,0,,SUB out: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT05M42.00S,2026-01-28T01:33:53.5Z,3,REGULAR,substitution,out,[],1630166,,,1610612757,75,72,2026-01-28T01:36:53Z,4560000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT05M42.00S,2026-01-28T01:33:53.5Z,3,REGULAR,substitution,out,[],1642270,,,1610612757,75,72,2026-01-28T01:36:53Z,4570000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT05M42.00S,2026-01-28T01:33:53.5Z,3,REGULAR,substitution,out,[],201950,,,1610612757,75,72,2026-01-28T01:36:53Z,4580000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT05M42.00S,2026-01-28T01:33:53.5Z,3,REGULAR,substitution,in,[],1630551,,,1610612757,75,72,2026-01-28T01:36:53Z,4590000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT05M42.00S,2026-01-28T01:33:53.5Z,3,REGULAR,substitution,in,[],1627746,,,1610612757,75,72,2026-01-28T01:36:53Z,4600000,False,,,0,,SUB in: S. Labissiere,[1627746],1610612764.0,WAS,,,,Labissiere,S. Labissiere,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT05M42.00S,2026-01-28T01:33:53.5Z,3,REGULAR,substitution,in,[],1642267,,,1610612757,75,72,2026-01-28T01:36:53Z,4610000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT05M42.00S,2026-01-28T01:33:53.5Z,3,REGULAR,substitution,in,[],1631126,,,1610612757,75,72,2026-01-28T01:36:53Z,4620000,False,,,0,,SUB in: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT05M42.00S,2026-01-28T01:33:53.5Z,3,REGULAR,substitution,in,[],203924,,,1610612757,75,72,2026-01-28T01:36:53Z,4630000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT05M42.00S,2026-01-28T01:33:53.5Z,3,REGULAR,substitution,in,[],1642905,,,1610612757,75,72,2026-01-28T01:36:53Z,4640000,False,,,0,,SUB in: Yang,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT05M29.00S,2026-01-28T01:37:01.8Z,3,REGULAR,foul,personal,['2freethrow'],1642267,,,1610612757,75,72,2026-01-28T01:37:08Z,4650000,False,,,0,,B. Carrington shooting personal FOUL (2 PF) (Sharpe 2 FT),"[1642267, 1631101]",1610612764.0,WAS,shooting,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,2534.0,,,,,,,,2.0,1.0,Sharpe,1631101.0,,,,,
478,PT05M29.00S,2026-01-28T01:37:26.1Z,3,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,75,73,2026-01-28T01:37:26Z,4670000,False,,,0,,S. Sharpe Free Throw 1 of 2 (16 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
479,PT05M29.00S,2026-01-28T01:37:48.6Z,3,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,75,74,2026-01-28T01:37:48Z,4680000,False,,,0,,S. Sharpe Free Throw 2 of 2 (17 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
481,PT05M12.00S,2026-01-28T01:38:23.5Z,3,REGULAR,3pt,Jump Shot,[],1642273,6.783837056504599,96.07843137254902,1610612764,75,74,2026-01-28T01:38:28Z,4700000,False,-230.0,11.0,1,left,MISS K. George 3PT,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
