actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
174,PT10M50.00S,2026-03-01T00:45:21.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642419,94.40999984741211,50.0,1610612761,36,26,2026-03-01T00:45:21Z,1730000,False,0.0,0.0,1,right,MISS J. Battle tip Layup,[1642419],1610612761.0,TOR,tip,,,Battle,J. Battle,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
175,PT10M49.00S,2026-03-01T00:45:21.8Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,36,26,2026-03-01T00:45:21Z,1740000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Left,,,,,174.0,2.0,1.0,1.0,,,,,,,,,,,,
176,PT10M41.00S,2026-03-01T00:45:32.2Z,2,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612764,36,26,2026-03-01T00:45:37Z,1750000,False,,,0,,S. Barnes shooting personal FOUL (1 PF) (Vukcevic 2 FT),"[1630567, 1641774]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Center,202027.0,,,,,,,,,,,,,,1.0,0.0,Vukcevic,1641774.0,,
178,PT10M41.00S,2026-03-01T00:45:50.5Z,2,REGULAR,freethrow,1 of 2,[],1641774,,,1610612764,37,26,2026-03-01T00:45:50Z,1770000,False,,,0,,T. Vukcevic Free Throw 1 of 2 (4 PTS),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,Made,,,,,,,4.0,,,,,,,,,
179,PT10M41.00S,2026-03-01T00:46:07.5Z,2,REGULAR,freethrow,2 of 2,[],1641774,,,1610612764,38,26,2026-03-01T00:46:07Z,1780000,False,,,0,,T. Vukcevic Free Throw 2 of 2 (5 PTS),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,,
180,PT10M28.00S,2026-03-01T00:46:20.8Z,2,REGULAR,3pt,Jump Shot,[],1642419,93.38042049934296,97.30392156862744,1610612761,38,29,2026-03-01T00:46:26Z,1790000,False,237.0,10.0,1,right,J. Battle 3PT  (3 PTS) (I. Quickley 2 AST),"[1642419, 1630193]",1610612761.0,TOR,,,,Battle,J. Battle,,,,,Right Corner 3,24+ Right,,,23.67,Made,,,,,,,3.0,I. Quickley,1630193.0,2.0,,,,,,
182,PT10M12.00S,2026-03-01T00:46:40.2Z,2,REGULAR,foul,personal,[],1629628,,,1610612764,38,29,2026-03-01T00:46:49Z,1810000,False,,,0,,R. Barrett personal FOUL (1 PF),"[1629628, 1641774]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Left,1201.0,,,,,,,,,,,,,,1.0,0.0,Vukcevic,1641774.0,,
184,PT10M12.00S,2026-03-01T00:46:50.4Z,2,REGULAR,substitution,out,[],1630551,,,1610612764,38,29,2026-03-01T00:47:01Z,1830000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT10M12.00S,2026-03-01T00:46:50.4Z,2,REGULAR,substitution,out,[],1642266,,,1610612764,38,29,2026-03-01T00:47:01Z,1840000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M12.00S,2026-03-01T00:46:50.4Z,2,REGULAR,substitution,in,[],1630264,,,1610612764,38,29,2026-03-01T00:47:01Z,1850000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M12.00S,2026-03-01T00:46:50.4Z,2,REGULAR,substitution,in,[],1627751,,,1610612764,38,29,2026-03-01T00:47:01Z,1860000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT10M12.00S,2026-03-01T00:46:50.4Z,2,REGULAR,substitution,out,[],1630702,,,1610612764,38,29,2026-03-01T00:48:06Z,1870000,False,,,0,,SUB out: J. Hardy,[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT10M12.00S,2026-03-01T00:46:50.4Z,2,REGULAR,substitution,in,[],1642364,,,1610612764,38,29,2026-03-01T00:48:06Z,1875000,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M03.00S,2026-03-01T00:47:11.5Z,2,REGULAR,3pt,Jump Shot,[],1642364,3.892904073587385,97.79411764705883,1610612764,41,29,2026-03-01T00:47:19Z,1880000,False,-239.0,-16.0,1,left,J. Watkins 3PT  (6 PTS) (A. Gill 2 AST),"[1642364, 1630264]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Left Corner 3,24+ Left,,,23.95,Made,,,,,,,6.0,A. Gill,1630264.0,2.0,,,,,,
191,PT09M47.00S,2026-03-01T00:47:30.3Z,2,REGULAR,foul,personal,['2freethrow'],1630264,,,1610612761,41,29,2026-03-01T00:47:52Z,1900000,False,,,0,,A. Gill shooting personal FOUL (1 PF) (Poeltl 2 FT),"[1630264, 1627751]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,1201.0,,,,,,,,,,,,,,1.0,0.0,Poeltl,1627751.0,,
193,PT09M47.00S,2026-03-01T00:47:55.2Z,2,REGULAR,freethrow,1 of 2,[],1627751,,,1610612761,41,30,2026-03-01T00:47:55Z,1920000,False,,,0,,J. Poeltl Free Throw 1 of 2 (5 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,,
250,PT09M47.00S,2026-03-01T00:48:17.4Z,2,REGULAR,substitution,out,[],1642364,,,1610612761,41,30,2026-03-01T00:56:16Z,1935000,False,,,0,,SUB out: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT09M47.00S,2026-03-01T00:48:17.4Z,2,REGULAR,substitution,in,[],1641731,,,1610612761,41,30,2026-03-01T00:56:16Z,1942500,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M47.00S,2026-03-01T00:48:15.3Z,2,REGULAR,freethrow,2 of 2,[],1627751,,,1610612761,41,31,2026-03-01T00:48:15Z,1950000,False,,,0,,J. Poeltl Free Throw 2 of 2 (6 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,Made,,,,,,,6.0,,,,,,,,,
199,PT09M23.00S,2026-03-01T00:48:39.6Z,2,REGULAR,3pt,Jump Shot,[],1630536,39.37253613666228,17.401960784313726,1610612764,41,31,2026-03-01T00:49:02Z,1960000,False,163.0,318.0,1,left,MISS S. Cooper 35' pullup 3PT,[1630536],1610612764.0,WAS,pullup,,,Cooper,S. Cooper,,,,,Above the Break 3,24+ Right Center,,,35.7,Missed,,,,,,,,,,,,,,,,
200,PT09M18.00S,2026-03-01T00:48:44.6Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612761,41,31,2026-03-01T01:25:26Z,1970000,False,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,199.0,2.0,2.0,0.0,,,,,,,,,,,,
201,PT09M14.00S,2026-03-01T00:48:48.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627751,93.51182654402102,52.20588235294118,1610612761,41,33,2026-03-01T00:50:01Z,1980000,False,11.0,8.0,1,right,J. Poeltl running Layup (8 PTS) (I. Quickley 3 AST),"[1627751, 1630193]",1610612761.0,TOR,running,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,1.39,Made,,,,,,,8.0,I. Quickley,1630193.0,3.0,,,,,,
203,PT08M49.00S,2026-03-01T00:49:13.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641774,6.652431011826544,52.450980392156865,1610612764,43,33,2026-03-01T00:49:16Z,2000000,False,-12.0,10.0,1,left,T. Vukcevic Layup (7 PTS),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,1.59,Made,,,,,,,7.0,,,,,,,,,
204,PT08M37.00S,2026-03-01T00:49:25.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,89.96386333771353,51.470588235294116,1610612761,43,33,2026-03-01T00:51:34Z,2010000,False,7.0,42.0,1,right,MISS R. Barrett driving floating Shot,[1629628],1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,4.24,Missed,,,,,,,,,,,,,,,,
205,PT08M35.00S,2026-03-01T00:49:27.8Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,43,33,2026-03-01T00:49:29Z,2020000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,204.0,3.0,2.0,1.0,,,,,,,,,,,,
206,PT08M29.00S,2026-03-01T00:49:33.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630264,4.418528252299605,45.34313725490196,1610612764,45,33,2026-03-01T00:52:26Z,2030000,False,23.0,-11.0,1,left,A. Gill driving Layup (4 PTS) (B. Coulibaly 2 AST),"[1630264, 1641731]",1610612764.0,WAS,driving,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,2.58,Made,,,,,,,4.0,B. Coulibaly,1641731.0,2.0,,,,,,
208,PT08M11.00S,2026-03-01T00:49:51.7Z,2,REGULAR,foul,personal,['2freethrow'],1641774,,,1610612761,45,33,2026-03-01T00:57:07Z,2042500,False,,,0,,T. Vukcevic shooting personal FOUL (3 PF) (Quickley 2 FT),"[1641774, 1630193]",1610612764.0,WAS,shooting,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Center,202027.0,,,,,,,,,,,,,,3.0,0.0,Quickley,1630193.0,,
215,PT08M11.00S,2026-03-01T00:50:26.6Z,2,REGULAR,substitution,out,[],1630567,,,1610612761,45,33,2026-03-01T00:50:46Z,2045000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M11.00S,2026-03-01T00:50:26.6Z,2,REGULAR,substitution,out,[],1629628,,,1610612761,45,33,2026-03-01T00:50:46Z,2047500,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M11.00S,2026-03-01T00:50:26.6Z,2,REGULAR,substitution,out,[],1642419,,,1610612761,45,33,2026-03-01T00:50:46Z,2048750,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M11.00S,2026-03-01T00:50:26.6Z,2,REGULAR,substitution,in,[],1642267,,,1610612761,45,33,2026-03-01T00:50:46Z,2049375,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M11.00S,2026-03-01T00:50:26.6Z,2,REGULAR,substitution,in,[],1630572,,,1610612761,45,33,2026-03-01T00:50:46Z,2049687,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M11.00S,2026-03-01T00:50:26.6Z,2,REGULAR,substitution,in,[],1627742,,,1610612761,45,33,2026-03-01T00:50:46Z,2049843,False,,,0,,SUB in: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M11.00S,2026-03-01T00:50:26.6Z,2,REGULAR,substitution,in,[],1642347,,,1610612761,45,33,2026-03-01T00:50:46Z,2049921,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT08M11.00S,2026-03-01T00:50:26.6Z,2,REGULAR,substitution,out,[],1641774,,,1610612761,45,33,2026-03-01T00:56:53Z,2049960,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M11.00S,2026-03-01T00:50:31.4Z,2,REGULAR,freethrow,1 of 2,[],1630193,,,1610612761,45,34,2026-03-01T00:57:28Z,2070000,False,,,0,,I. Quickley Free Throw 1 of 2 (6 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,Made,,,,,,,6.0,,,,,,,,,
222,PT08M11.00S,2026-03-01T00:50:31.4Z,2,REGULAR,freethrow,2 of 2,[],1630193,,,1610612761,45,35,2026-03-01T00:57:28Z,2160000,False,,,0,,I. Quickley Free Throw 2 of 2 (7 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,,
223,PT08M02.00S,2026-03-01T00:51:04.5Z,2,REGULAR,turnover,bad pass,[],1642860,,,1610612764,45,35,2026-03-01T00:51:11Z,2170000,False,,,0,,W. Riley bad pass TURNOVER (1 TO),"[1642860, 1627751]",1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Right Center,,1.0,,,,,,,Poeltl,1627751.0,,,,,,,,,,
224,PT08M02.00S,2026-03-01T00:51:04.5Z,2,REGULAR,steal,,[],1627751,,,1610612761,45,35,2026-03-01T00:51:06Z,2180000,False,,,0,,J. Poeltl STEAL (2 STL),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
227,PT08M01.00S,2026-03-01T00:51:21.8Z,2,REGULAR,foul,personal,['2freethrow'],1630264,,,1610612761,45,35,2026-03-01T00:51:26Z,2210000,False,,,0,,A. Gill shooting personal FOUL (2 PF) (Ingram 2 FT),"[1630264, 1627742]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,101284.0,,,,,,,,,,,,,,2.0,0.0,Ingram,1627742.0,,
229,PT08M01.00S,2026-03-01T00:51:30.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627742,,,1610612761,45,35,2026-03-01T00:51:30Z,2230000,False,,,0,,MISS B. Ingram Free Throw 1 of 2,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
230,PT08M01.00S,2026-03-01T00:51:30.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,45,35,2026-03-01T00:51:30Z,2240000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,229.0,,,,,,,,,,,,,,,
231,PT08M01.00S,2026-03-01T00:51:44.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1627742,,,1610612761,45,36,2026-03-01T00:51:44Z,2250000,False,,,0,,B. Ingram Free Throw 2 of 2 (9 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,Made,,,,,,,9.0,,,,,,,,,
232,PT07M48.00S,2026-03-01T00:51:58.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641731,10.5946123521682,57.35294117647059,1610612764,45,36,2026-03-01T00:54:37Z,2260000,False,-37.0,47.0,1,left,MISS B. Coulibaly driving floating Shot,[1641731],1610612764.0,WAS,driving floating,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,5.98,Missed,,,,,,,,,,,,,,,,
233,PT07M46.00S,2026-03-01T00:52:00.5Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,45,36,2026-03-01T00:52:00Z,2270000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,232.0,2.0,2.0,0.0,,,,,,,,,,,,
234,PT07M41.00S,2026-03-01T00:52:04.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630572,92.9862023653088,51.470588235294116,1610612761,45,38,2026-03-01T00:55:45Z,2280000,False,7.0,13.0,1,right,S. Mamukelashvili running Layup (4 PTS) (I. Quickley 4 AST),"[1630572, 1630193]",1610612761.0,TOR,running,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,1.53,Made,,,,,,,4.0,I. Quickley,1630193.0,4.0,,,,,,
236,PT07M28.00S,2026-03-01T00:52:18.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,7.30946123521682,45.09803921568628,1610612764,47,38,2026-03-01T00:56:23Z,2300000,False,25.0,16.0,1,left,B. Coulibaly driving Layup (7 PTS) (A. Gill 3 AST),"[1641731, 1630264]",1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,2.94,Made,,,,,,,7.0,A. Gill,1630264.0,3.0,,,,,,
238,PT07M17.00S,2026-03-01T00:52:29.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,92.85479632063075,46.07843137254902,1610612761,47,40,2026-03-01T00:52:50Z,2320000,False,-20.0,15.0,1,right,J. Poeltl Layup (10 PTS) (I. Quickley 5 AST),"[1627751, 1630193]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,2.45,Made,,,,,,,10.0,I. Quickley,1630193.0,5.0,,,,,,
242,PT07M04.00S,2026-03-01T00:52:41.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630536,5.338370565045992,47.05882352941176,1610612764,49,40,2026-03-01T00:57:13Z,2340000,False,15.0,-2.0,1,left,S. Cooper driving Layup (2 PTS),[1630536],1610612764.0,WAS,driving,,,Cooper,S. Cooper,,,,,Restricted Area,0-8 Center,,,1.49,Made,,,,,,,2.0,,,,,,,,,
243,PT06M49.00S,2026-03-01T00:52:56.8Z,2,REGULAR,3pt,Jump Shot,[],1630193,65.65374507227332,50.98039215686274,1610612761,49,40,2026-03-01T00:57:29Z,2350000,False,5.0,270.0,1,right,MISS I. Quickley 27' pullup 3PT,[1630193],1610612761.0,TOR,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,27.04,Missed,,,,,,,,,,,,,,,,
244,PT06M46.00S,2026-03-01T00:52:59.8Z,2,REGULAR,rebound,defensive,[],1642860,,,1610612764,49,40,2026-03-01T00:53:01Z,2360000,False,,,0,,W. Riley REBOUND (Off:0 Def:2),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Center,,,,,243.0,2.0,2.0,0.0,,,,,,,,,,,,
245,PT06M35.00S,2026-03-01T00:53:13.6Z,2,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612764,49,40,2026-03-01T00:53:23Z,2370000,False,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Coulibaly 2 FT),"[1627751, 1641731]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,101284.0,,,,,,,,,,,,,,1.0,0.0,Coulibaly,1641731.0,,
247,PT06M35.00S,2026-03-01T00:53:26.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,49,40,2026-03-01T00:53:26Z,2390000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M35.00S,2026-03-01T00:53:30.2Z,2,REGULAR,substitution,out,[],1630193,,,1610612764,49,40,2026-03-01T00:56:02Z,2400000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M35.00S,2026-03-01T00:53:30.2Z,2,REGULAR,substitution,in,[],1642266,,,1610612764,49,40,2026-03-01T00:56:02Z,2410000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M35.00S,2026-03-01T00:56:34.8Z,2,REGULAR,freethrow,1 of 2,[],1641731,,,1610612764,49,40,2026-03-01T00:56:34Z,2420000,False,,,0,,MISS B. Coulibaly Free Throw 1 of 2,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
253,PT06M35.00S,2026-03-01T00:56:34.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,49,40,2026-03-01T00:56:34Z,2430000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,252.0,,,,,,,,,,,,,,,
255,PT06M35.00S,2026-03-01T00:56:34.8Z,2,REGULAR,freethrow,2 of 2,[],1641731,,,1610612764,49,40,2026-03-01T00:58:14Z,2440000,False,,,0,,MISS B. Coulibaly Free Throw 2 of 2,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
256,PT06M31.00S,2026-03-01T00:56:38.8Z,2,REGULAR,rebound,defensive,[],1630572,,,1610612761,49,40,2026-03-01T00:58:14Z,2450000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:2),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,255.0,2.0,2.0,0.0,,,,,,,,,,,,
257,PT06M20.00S,2026-03-01T00:57:10.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641731,,,1610612761,49,40,2026-03-01T00:57:15Z,2460000,False,,,0,,B. Coulibaly personal FOUL (1 PF) (Ingram 2 FT),"[1641731, 1627742]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Right,101284.0,,,,,,,,,,,,,,1.0,0.0,Ingram,1627742.0,,
259,PT06M20.00S,2026-03-01T00:57:40.4Z,2,REGULAR,freethrow,1 of 2,[],1627742,,,1610612761,49,41,2026-03-01T00:57:40Z,2480000,False,,,0,,B. Ingram Free Throw 1 of 2 (10 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,Made,,,,,,,10.0,,,,,,,,,
260,PT06M20.00S,2026-03-01T00:57:53.9Z,2,REGULAR,freethrow,2 of 2,[],1627742,,,1610612761,49,42,2026-03-01T00:57:53Z,2490000,False,,,0,,B. Ingram Free Throw 2 of 2 (11 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,Made,,,,,,,11.0,,,,,,,,,
261,PT06M04.00S,2026-03-01T00:58:12.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630536,20.18725361366623,43.13725490196079,1610612764,49,42,2026-03-01T00:58:17Z,2500000,False,34.0,137.0,1,left,MISS S. Cooper 14' Jump Shot,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,In The Paint (Non-RA),8-16 Center,,,14.15,Missed,,,,,,,,,,,,,,,,
262,PT06M02.00S,2026-03-01T00:58:14.3Z,2,REGULAR,rebound,offensive,[],1630536,,,1610612764,49,42,2026-03-01T00:58:14Z,2510000,False,,,0,,S. Cooper REBOUND (Off:1 Def:1),[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,In The Paint (Non-RA),8-16 Center,,,,,261.0,2.0,1.0,1.0,,,,,,,,,,,,
263,PT06M01.00S,2026-03-01T00:58:15.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630536,19.136005256241788,39.21568627450981,1610612764,49,42,2026-03-01T00:58:19Z,2520000,False,54.0,127.0,1,left,MISS S. Cooper 13' Jump Shot,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,In The Paint (Non-RA),8-16 Center,,,13.83,Missed,,,,,,,,,,,,,,,,
264,PT06M01.00S,2026-03-01T00:58:15.0Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612761,49,42,2026-03-01T00:58:19Z,2530000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,263.0,1.0,1.0,0.0,,,,,,,,,,,,
265,PT05M49.00S,2026-03-01T00:58:29.9Z,2,REGULAR,foul,offensive,[],1630572,,,1610612761,49,42,2026-03-01T00:58:37Z,2540000,False,,,0,,S. Mamukelashvili charge offensive FOUL (2 PF),"[1630572, 1641731]",1610612761.0,TOR,charge,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,1201.0,,,,,,,,,,,,,,2.0,0.0,Coulibaly,1641731.0,,
267,PT05M49.00S,2026-03-01T00:58:29.9Z,2,REGULAR,turnover,offensive foul,[],1630572,,,1610612761,49,42,2026-03-01T00:58:29Z,2560000,False,,,0,,S. Mamukelashvili offensive foul TURNOVER (1 TO),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,1201.0,1.0,,,,,,,,,,,,,,,,,,
268,PT05M49.00S,2026-03-01T00:58:35.2Z,2,REGULAR,substitution,out,[],1627751,,,1610612764,49,42,2026-03-01T00:58:40Z,2570000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M49.00S,2026-03-01T00:58:35.2Z,2,REGULAR,substitution,in,[],1630567,,,1610612764,49,42,2026-03-01T00:58:40Z,2580000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M30.00S,2026-03-01T00:59:08.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642267,22.552562417871222,92.15686274509804,1610612764,49,42,2026-03-01T00:59:12Z,2590000,False,-211.0,159.0,1,left,MISS B. Carrington 26' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,26.43,Missed,,,,,,,,,,,,,,,,
